ReTr(Lx),ImTr(Lx)
-0.00202976,0.000396696
-0.00202976,0.000396696
-0.00202976,0.000396696
-0.00202976,0.000396696
-0.00202976,0.000396696
-0.00404112,-0.000693562
-0.00404112,-0.000693562
-0.00404112,-0.000693562
-0.0048615,-0.00153309
-0.00710424,-0.00267974
-0.00710424,-0.00267974
-0.00710424,-0.00267974
-0.00710424,-0.00267974
-0.0082918,0.000623256
-0.0082918,0.000623256
-0.0082918,0.000623256
-0.0082918,0.000623256
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00772688,-0.000748114
-0.00698196,-0.002781
-0.00698196,-0.002781
-0.00698196,-0.002781
-0.00698196,-0.002781
-0.00698196,-0.002781
-0.00698196,-0.002781
-0.00654367,0.0011513
-0.0101276,0.00215176
-0.0101276,0.00215176
-0.0101276,0.00215176
-0.0101276,0.00215176
-0.0101276,0.00215176
-0.0101276,0.00215176
-0.00756834,-0.000120029
-0.00756834,-0.000120029
-0.00756834,-0.000120029
-0.00756834,-0.000120029
-0.00756834,-0.000120029
-0.00756834,-0.000120029
-0.00672494,-8.11938e-05
-0.00672494,-8.11938e-05
-0.0071704,-0.00376478
-0.0071704,-0.00376478
-0.00782032,-0.00085036
-0.0056027,-0.00251169
-0.0056027,-0.00251169
-0.00953574,-0.00654074
-0.00953574,-0.00654074
-0.0016353,-0.00579348
-0.00156615,-0.00559569
0.00209739,-0.00307475
0.00209739,-0.00307475
-0.00148846,-0.00750507
-0.000556529,-0.00603971
-9.4264e-05,-0.00231702
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.000580077,0.00266276
0.00038411,-0.00125059
0.00298364,-2.73307e-05
0.00161728,-0.0029214
0.00161728,-0.0029214
0.00161728,-0.0029214
0.00116239,-0.00918682
0.00116239,-0.00918682
-0.00211724,-0.00380002
0.00204404,-0.00148284
0.00852763,0.00064899
0.00852763,0.00064899
0.0126827,-0.00505276
0.0137145,-0.00981009
0.00535294,-0.0124969
0.00635813,-0.00662079
0.00635813,-0.00662079
0.00635813,-0.00662079
0.011194,-0.00371632
0.011194,-0.00371632
0.011194,-0.00371632
0.00357523,-0.00888134
-0.00157416,-0.00205241
0.0033752,-0.0104313
0.00506786,-0.00497054
0.00506786,-0.00497054
0.0148625,0.00226229
0.0148625,0.00226229
0.00833617,0.00324029
0.00833617,0.00324029
0.00833617,0.00324029
0.00833617,0.00324029
0.00833617,0.00324029
0.00833617,0.00324029
0.00833617,0.00324029
0.000116639,0.0141578
0.000116639,0.0141578
0.00544606,0.00624215
0.00384876,0.00522569
0.000650833,0.00255174
-0.00913638,0.00132961
-0.0115103,-0.000110001
-0.0153682,0.00113833
-0.0153682,0.00113833
-0.0153682,0.00113833
-0.0183489,-0.00699884
-0.0118449,-0.0100316
-0.0118449,-0.0100316
-0.0118449,-0.0100316
-0.0146264,-0.00933824
-0.0146264,-0.00933824
-0.0259212,-0.0074424
-0.0267789,-0.0140197
-0.0267789,-0.0140197
-0.0267789,-0.0140197
-0.0348989,-0.0139607
-0.0348989,-0.0139607
-0.0214328,-0.0146833
-0.0214328,-0.0146833
-0.0120586,0.0114107
-0.0120586,0.0114107
-0.011318,0.0142294
-0.0330346,0.0310043
-0.0330346,0.0310043
-0.0346368,0.0133084
-0.0373868,0.00243357
-0.0133326,-0.00707789
-0.0133326,-0.00707789
-0.0133326,-0.00707789
-0.0133326,-0.00707789
-0.0176751,0.0162193
-0.0244764,0.0206612
-0.0178057,0.0446126
-0.0203736,0.0505864
-0.0230579,0.0676544
-0.0230579,0.0676544
-0.0230579,0.0676544
-0.0462277,0.0751621
-0.0462277,0.0751621
-0.0391244,0.0647851
-0.0403325,0.0660333
-0.0403325,0.0660333
-0.0305773,0.046391
-0.0305773,0.046391
-0.0305773,0.046391
-0.0359509,0.0644997
-0.0359509,0.0644997
-0.0359509,0.0644997
-0.0359509,0.0644997
-0.0359509,0.0644997
-0.0359509,0.0644997
-0.0216344,0.0368235
-0.0216344,0.0368235
-0.0216344,0.0368235
-0.0214594,0.0307753
-0.0479684,0.0587203
-0.0479684,0.0587203
-0.0388839,0.0795452
-0.0388839,0.0795452
-0.0337196,0.0805341
-0.0555379,0.0748811
-0.0350017,0.0184043
-0.0350017,0.0184043
-0.0350017,0.0184043
-0.0350017,0.0184043
0.0223852,0.0459789
0.0119422,0.0405576
0.0119422,0.0405576
0.00324194,0.0470069
0.00324194,0.0470069
0.00324194,0.0470069
-0.0129734,0.033954
-0.0129734,0.033954
-0.0129734,0.033954
-0.0129734,0.033954
-0.0129734,0.033954
-0.0136254,0.0324795
-0.0322648,0.0593296
-0.00129415,0.0219059
0.00834081,0.0302264
0.00834081,0.0302264
-0.049607,0.0116905
-0.0121862,0.0134317
-0.0282336,0.0591855
-0.0224119,0.046953
-0.0360202,0.0431995
-0.0360202,0.0431995
-0.0272304,0.056442
-0.0347042,0.104656
-0.0188224,0.0964026
-0.0618575,0.11361
-0.0618575,0.11361
-0.06867,0.0829592
-0.0512371,0.0624129
-0.0787674,0.0398505
-0.0787674,0.0398505
-0.0787674,0.0398505
-0.0946183,0.00919464
-0.0871545,0.0136506
-0.0871545,0.0136506
-0.0871545,0.0136506
-0.0470192,0.018645
-0.0470192,0.018645
-0.0470192,0.018645
-0.0470192,0.018645
-0.0418009,0.0598853
-0.0147367,0.0420775
-0.0600304,0.069398
-0.0287496,0.0830424
-0.0409057,0.0692123
-0.0440486,0.035203
-0.0553314,0.0598043
-0.00714404,0.000978965
-0.00714404,0.000978965
-0.0480179,0.0438854
-0.045727,-0.0145521
-0.0340211,-0.0207004
-0.0455775,-0.0307702
-0.0455775,-0.0307702
0.0178311,-0.0622067
0.0120506,-0.0318331
0.0120506,-0.0318331
0.0120506,-0.0318331
0.022289,-0.0180644
-0.0335784,-0.0232491
0.0328225,-0.00565934
0.0471239,0.034407
-0.0148212,0.0133199
-0.0148212,0.0133199
-0.0143634,-0.0207764
0.00143133,-0.0408203
-0.013639,-0.0412231
-0.013639,-0.0412231
-0.0497759,-0.0415369
-0.0497759,-0.0415369
-0.0497759,-0.0415369
-0.0497759,-0.0415369
-0.0326948,0.00317546
-0.0326948,0.00317546
0.00581297,-0.0327848
0.00581297,-0.0327848
0.00581297,-0.0327848
0.00581297,-0.0327848
-0.0148214,-0.0631127
-0.0148214,-0.0631127
-0.0148214,-0.0631127
-0.042897,-0.0128555
-0.0767344,0.024712
-0.0581631,0.0345992
-0.0367869,0.01188
-0.063127,0.0187469
-0.0022106,0.0137888
0.00666703,-0.00352146
0.0306168,-0.0259934
0.0306168,-0.0259934
0.0306168,-0.0259934
0.0407913,-0.00344195
0.0407913,-0.00344195
0.0961619,-0.0573738
0.0961619,-0.0573738
0.0961619,-0.0573738
0.0961619,-0.0573738
0.0961619,-0.0573738
0.137094,0.016297
0.117246,0.000423924
0.109812,-0.00141143
0.12142,0.0379763
0.163241,0.0453851
0.132835,0.035005
0.0923217,0.119485
0.124426,0.131251
0.124426,0.131251
0.134642,0.0495984
0.134642,0.0495984
0.140936,0.111213
0.0929383,0.129369
0.111728,0.0980748
0.111728,0.0980748
0.111728,0.0980748
0.0898982,0.0681588
0.0427415,0.12725
0.0427415,0.12725
0.0672086,0.0814609
0.119455,0.173794
-0.0221555,0.138486
-0.0221555,0.138486
0.0441935,0.136708
0.0242983,0.14748
0.0263175,0.122446
0.0242566,0.125029
0.0242566,0.125029
0.0195559,0.0757681
0.037709,0.120631
0.0229878,0.00415877
-0.00465356,0.0311783
-0.0616256,0.114275
-0.0686355,0.116166
-0.127595,0.0691881
-0.127595,0.0691881
-0.0654258,0.114323
-0.0923734,0.0730993
-0.0923734,0.0730993
-0.0923734,0.0730993
-0.0873562,0.00480063
-0.128825,0.0175205
-0.126224,-0.0012744
-0.126224,-0.0012744
-0.126224,-0.0012744
-0.145876,0.0411876
-0.121716,-0.0399881
-0.109561,0.0192465
-0.121044,0.0370251
-0.0276892,0.0660676
-0.0690262,0.0108064
-0.0690262,0.0108064
-0.0690262,0.0108064
-0.0706046,0.0180429
-0.0396436,-0.0141491
0.0085154,0.026069
0.0085154,0.026069
0.0085154,0.026069
0.0085154,0.026069
0.0054855,0.0195752
0.0054855,0.0195752
0.024335,-0.00510362
0.117717,0.0366343
0.0817231,0.0518924
0.0548441,0.0430449
0.0770576,0.105073
0.0425924,0.140069
0.025301,0.0962988
0.073447,0.0911373
0.108035,0.119588
0.0974113,0.124461
0.156296,0.16254
0.121536,0.204246
0.0906992,0.187029
0.0895196,0.13882
0.0895196,0.13882
0.022628,0.172887
0.0558809,0.179759
0.10144,0.183558
0.106631,0.107166
0.0431701,0.058342
0.0431701,0.058342
0.0434242,0.0358775
0.0270539,-0.0244975
0.0508955,0.0594341
0.0765615,0.153778
0.0999699,0.126605
0.0999699,0.126605
0.105465,0.0969515
0.105465,0.0969515
0.0772199,0.0738605
0.142064,0.0260447
0.144029,0.0546184
0.144029,0.0546184
0.144029,0.0546184
0.0845474,0.074064
0.0767539,0.0622979
0.0969476,0.0606814
0.140826,0.0118721
0.140826,0.0118721
0.140826,0.0118721
0.140826,0.0118721
0.0842201,-0.0147432
0.0635579,-0.0179171
0.0309684,-0.0427716
0.0309684,-0.0427716
0.0352581,-0.0264556
0.0987671,-0.0488851
0.0611821,-0.075558
0.077896,0.0018714
0.0502167,0.0506651
0.0502167,0.0506651
0.0502167,0.0506651
0.0285945,0.0348482
0.0108851,0.00557661
-0.012559,-0.0283487
-0.00842965,0.00313734
-0.0278046,-0.026384
-0.043163,0.014276
-0.0546157,0.0163371
-0.0907944,0.0645595
-0.0907944,0.0645595
-0.0907944,0.0645595
-0.081981,0.0227095
-0.0331504,-0.021962
-0.0423569,-0.0474824
-0.0440606,-0.116763
-0.0796341,-0.108498
-0.0796341,-0.108498
-0.0796341,-0.108498
-0.0796341,-0.108498
-0.0796341,-0.108498
-0.0796341,-0.108498
-0.112573,-0.100498
-0.121949,-0.134414
-0.0625828,-0.0961228
-0.0654015,-0.0450099
-0.0806614,-0.0133341
-0.176503,-0.0704305
-0.176503,-0.0704305
-0.209335,-0.0217637
-0.16964,-0.00598133
-0.141651,-0.050131
-0.170004,-0.0488706
-0.139845,-0.0541376
-0.124224,-0.0506373
-0.124224,-0.0506373
-0.168167,-0.083049
-0.129264,-0.0519167
-0.0929413,-0.0460044
-0.140715,-0.0663793
-0.140715,-0.0663793
-0.188122,-0.0944589
-0.160996,-0.139942
-0.0859784,-0.0919709
-0.170953,-0.0483425
-0.170953,-0.0483425
-0.0852094,-0.079994
-0.080601,-0.0248587
-0.121025,-0.0789095
-0.121025,-0.0789095
-0.121025,-0.0789095
-0.121025,-0.0789095
-0.121025,-0.0789095
-0.0859522,-0.112532
-0.111409,-0.125421
-0.0450409,-0.155855
-0.0429595,-0.206416
-0.0429595,-0.206416
0.016629,-0.200116
0.016629,-0.200116
0.00228421,-0.125225
-0.0249004,-0.155544
-0.0249004,-0.155544
-0.0249004,-0.155544
-0.0249004,-0.155544
-0.0249004,-0.155544
-0.0370155,-0.162984
-0.0294961,-0.126939
0.0115139,-0.0706973
0.0376185,-0.0778964
0.0376185,-0.0778964
-0.0621261,-0.000653878
-0.0966111,-0.0772629
-0.0966111,-0.0772629
-0.0775376,-0.0753775
-0.0436136,-0.093733
-0.0436136,-0.093733
0.0756574,-0.0814181
-0.00132187,-0.102157
-0.0649702,-0.0530481
-0.0649702,-0.0530481
-0.0541328,-0.00305373
-0.0650865,0.0510092
-0.09241,0.0134159
-0.0612034,-0.0129804
-0.0612034,-0.0129804
-0.0612034,-0.0129804
-0.119942,0.00252955
-0.0759461,-0.00645314
-0.12987,-0.0345263
-0.12987,-0.0345263
-0.0705719,-0.003322
-0.0819491,-0.0717204
-0.0985598,-0.0248214
-0.0985598,-0.0248214
-0.0113423,-0.0118139
-0.0217878,-0.0142267
-0.0217878,-0.0142267
-0.0217878,-0.0142267
-0.0217878,-0.0142267
-0.0197369,0.0383941
-0.0677096,0.0201865
-0.0677096,0.0201865
-0.0677096,0.0201865
-0.0677096,0.0201865
0.0229271,0.0277055
0.012369,0.0251707
-0.0199785,0.0902628
0.026234,0.125309
0.0643844,0.0496542
0.0643844,0.0496542
0.0108553,0.115101
0.027128,0.118231
-0.0216847,0.150625
-0.031375,0.17454
-0.031375,0.17454
-0.031375,0.17454
-0.0439,0.18485
0.01103,0.177949
0.01103,0.177949
0.0477105,0.21844
0.03734,0.160054
0.03734,0.160054
0.0262279,0.13938
0.0567547,0.098102
-0.0967129,0.0946178
-0.0650805,0.0951176
0.0408618,0.0944551
0.0629533,0.211633
0.0629533,0.211633
0.141094,0.157439
0.0985471,0.13689
0.132293,0.208528
0.102615,0.220474
0.102615,0.220474
0.0959719,0.151977
0.110484,0.229738
0.05626,0.135832
0.0239341,0.12794
0.0535296,0.130889
0.0282188,0.172605
0.0537733,0.22799
0.136029,0.203118
0.0530096,0.230996
0.0225893,0.21644
0.0225893,0.21644
0.063121,0.195789
0.098994,0.193896
0.098994,0.193896
0.098994,0.193896
0.0997416,0.204295
0.0319484,0.187584
0.0319484,0.187584
0.0666394,0.257483
0.0463066,0.205874
-0.00341985,0.137049
-0.00341985,0.137049
-0.00341985,0.137049
-0.00341985,0.137049
-0.00341985,0.137049
-0.00341985,0.137049
-0.00341985,0.137049
0.00391991,0.183856
0.00391991,0.183856
0.0255777,0.151829
0.0210281,0.0865153
0.0327358,0.0756943
0.0748835,0.00843344
0.111159,0.0701187
0.111159,0.0701187
0.0378581,0.0762038
-0.0528215,0.0381111
-0.0162045,0.0184714
0.0165559,0.0271774
-0.0278046,0.0979177
-0.0278046,0.0979177
0.00689069,0.0138186
-0.0610272,0.0554251
-0.1382,0.0384635
-0.1382,0.0384635
-0.0666526,0.075608
-0.0926447,0.0953099
-0.105896,0.0419756
-0.148834,0.124329
-0.160307,0.125086
-0.185044,0.0835885
-0.182198,0.100648
-0.149109,0.110273
-0.149109,0.110273
-0.0819569,0.13855
0.0175135,0.175948
0.0175135,0.175948
-0.0925489,0.166166
-0.0925489,0.166166
-0.0411566,0.15006
-0.0411566,0.15006
-0.0411566,0.15006
-0.0640862,0.143717
0.00031146,0.0548391
0.00300751,0.149811
0.0683061,0.0605165
0.0683061,0.0605165
0.00859538,0.037381
0.0766327,0.045603
0.0766327,0.045603
0.0766327,0.045603
-0.0339981,0.0471628
-0.0532809,0.0406048
-0.0532809,0.0406048
-0.0532809,0.0406048
-0.0532809,0.0406048
-0.016969,0.0752684
-0.00726038,0.038986
-0.0711869,0.0934066
-0.0580604,0.0719806
-0.171826,0.0800542
-0.171826,0.0800542
-0.163447,0.00790391
-0.163447,0.00790391
-0.0571142,0.0632407
-0.0229985,0.0294578
-0.0662175,0.0410259
-0.0827456,0.0954385
-0.119996,0.0167169
-0.00597592,0.107376
-0.0813676,-0.00546159
-0.00466949,-0.00280065
-0.0540854,0.0104605
0.0599978,-0.0234523
0.0332795,0.0234831
0.0284984,0.0317645
-0.0120324,0.11261
-0.0120324,0.11261
-0.0120324,0.11261
0.0380288,0.0552405
0.0380288,0.0552405
-0.036969,0.0277729
0.0439761,0.0713888
0.0690401,0.0265434
0.0690401,0.0265434
0.101673,-0.0197338
0.101673,-0.0197338
0.101673,-0.0197338
0.101673,-0.0197338
0.0370774,0.0796939
0.071361,-0.0422242
0.072074,0.0821891
0.0388745,0.0450661
0.0435855,0.0228319
0.0435855,0.0228319
0.0327552,-0.0435963
0.014369,0.0551946
-0.00537202,0.0402245
-0.0102561,0.0713869
0.0361283,0.0616561
0.0384243,0.100626
0.0189635,0.101403
0.0189635,0.101403
-0.00561844,0.0883672
-0.0925221,0.125634
-0.0735885,0.0393086
-0.0729705,0.0304339
0.0371926,0.0392523
-0.0390363,-0.0402496
-0.0200043,0.0749566
-0.0351574,0.0301166
