MDTU,link
1,0.746157
2,0.746157
3,0.746157
4,0.746157
5,0.746157
6,0.744118
7,0.744118
8,0.744118
9,0.744071
10,0.746784
11,0.746784
12,0.746784
13,0.746784
14,0.750135
15,0.750135
16,0.750135
17,0.750135
18,0.752935
19,0.752935
20,0.752935
21,0.752935
22,0.752935
23,0.752935
24,0.752935
25,0.752935
26,0.752935
27,0.761316
28,0.761316
29,0.761316
30,0.761316
31,0.761316
32,0.761316
33,0.76476
34,0.765953
35,0.765953
36,0.765953
37,0.765953
38,0.765953
39,0.765953
40,0.768739
41,0.768739
42,0.768739
43,0.768739
44,0.768739
45,0.768739
46,0.775153
47,0.775153
48,0.776964
49,0.776964
50,0.783635
51,0.783081
52,0.783081
53,0.786928
54,0.786928
55,0.791797
56,0.796716
57,0.79547
58,0.79547
59,0.796371
60,0.795731
61,0.803975
62,0.807208
63,0.807208
64,0.807208
65,0.807208
66,0.807208
67,0.807208
68,0.807208
69,0.807208
70,0.807208
71,0.807339
72,0.816685
73,0.817894
74,0.817894
75,0.817894
76,0.818475
77,0.818475
78,0.820802
79,0.82385
80,0.828302
81,0.828302
82,0.826766
83,0.829359
84,0.831019
85,0.835171
86,0.835171
87,0.835171
88,0.837619
89,0.837619
90,0.837619
91,0.843108
92,0.842661
93,0.84492
94,0.844415
95,0.844415
96,0.847853
97,0.847853
98,0.849561
99,0.849561
100,0.849561
101,0.849561
102,0.849561
103,0.849561
104,0.849561
105,0.852436
106,0.852436
107,0.853672
108,0.859963
109,0.865176
110,0.866832
111,0.869235
112,0.869993
113,0.869993
114,0.869993
115,0.872416
116,0.871327
117,0.871327
118,0.871327
119,0.877636
120,0.877636
121,0.878191
122,0.880336
123,0.880336
124,0.880336
125,0.88168
126,0.88168
127,0.881626
128,0.881626
129,0.88372
130,0.88372
131,0.887252
132,0.888711
133,0.888711
134,0.890043
135,0.894573
136,0.895027
137,0.895027
138,0.895027
139,0.895027
140,0.902013
141,0.908255
142,0.909749
143,0.910985
144,0.912074
145,0.912074
146,0.912074
147,0.914552
148,0.914552
149,0.918534
150,0.919064
151,0.919064
152,0.922539
153,0.922539
154,0.922539
155,0.925946
156,0.925946
157,0.925946
158,0.925946
159,0.925946
160,0.925946
161,0.925841
162,0.925841
163,0.925841
164,0.929028
165,0.928934
166,0.928934
167,0.933316
168,0.933316
169,0.933458
170,0.93685
171,0.936717
172,0.936717
173,0.936717
174,0.936717
175,0.944903
176,0.939012
177,0.939012
178,0.941382
179,0.941382
180,0.941382
181,0.942694
182,0.942694
183,0.942694
184,0.942694
185,0.942694
186,0.948218
187,0.950676
188,0.949729
189,0.954144
190,0.954144
191,0.958196
192,0.958278
193,0.960709
194,0.963599
195,0.964403
196,0.964403
197,0.964179
198,0.973432
199,0.974548
200,0.975788
201,0.975788
202,0.975696
203,0.975366
204,0.976362
205,0.976362
206,0.976362
207,0.970931
208,0.96858
209,0.96858
210,0.96858
211,0.965331
212,0.965331
213,0.965331
214,0.965331
215,0.965227
216,0.96671
217,0.969257
218,0.975824
219,0.971908
220,0.974144
221,0.969082
222,0.969974
223,0.969974
224,0.975608
225,0.971509
226,0.968999
227,0.974627
228,0.974627
229,0.974848
230,0.977962
231,0.977962
232,0.977962
233,0.973471
234,0.976876
235,0.974991
236,0.977977
237,0.977699
238,0.977699
239,0.978466
240,0.979383
241,0.980547
242,0.980547
243,0.983309
244,0.983309
245,0.983309
246,0.983309
247,0.980427
248,0.980427
249,0.981264
250,0.981264
251,0.981264
252,0.981264
253,0.982238
254,0.982238
255,0.982238
256,0.980209
257,0.981058
258,0.979362
259,0.979209
260,0.978413
261,0.980368
262,0.982256
263,0.981417
264,0.981417
265,0.981417
266,0.988696
267,0.988696
268,0.987329
269,0.987329
270,0.987329
271,0.987329
272,0.987329
273,0.993551
274,0.99037
275,0.992059
276,0.995577
277,0.991602
278,0.99328
279,0.991939
280,0.99364
281,0.99364
282,0.991515
283,0.991515
284,0.994091
285,0.993924
286,0.993117
287,0.993117
288,0.993117
289,0.995087
290,1.0009
291,1.0009
292,0.997212
293,0.99585
294,0.99413
295,0.99413
296,0.997466
297,0.994121
298,0.996041
299,0.997117
300,0.997117
301,0.999157
302,0.996934
303,0.988039
304,0.988816
305,0.994116
306,0.993263
307,0.991162
308,0.991162
309,0.993452
310,0.995101
311,0.995101
312,0.995101
313,0.993533
314,0.997637
315,0.992639
316,0.992639
317,0.992639
318,0.992348
319,1.00007
320,1.00101
321,1.00563
322,1.00761
323,1.00896
324,1.00896
325,1.00896
326,1.01004
327,1.00995
328,1.01365
329,1.01365
330,1.01365
331,1.01365
332,1.0114
333,1.0114
334,1.00626
335,1.0092
336,1.00943
337,1.00785
338,1.0024
339,1.00643
340,1.00815
341,1.01213
342,1.01294
343,1.01489
344,1.01308
345,1.01043
346,1.01424
347,1.01644
348,1.01644
349,1.0136
350,1.01262
351,1.00613
352,1.00571
353,1.0031
354,1.0031
355,1.00326
356,0.999176
357,0.999132
358,1.00337
359,1.00206
360,1.00206
361,1.00077
362,1.00077
363,1.00208
364,1.00903
365,1.00777
366,1.00777
367,1.00777
368,1.00795
369,1.01297
370,1.00755
371,1.01002
372,1.01002
373,1.01002
374,1.01002
375,1.00933
376,1.00435
377,1.00819
378,1.00819
379,1.01065
380,1.01075
381,1.00659
382,1.00695
383,1.00702
384,1.00702
385,1.00702
386,1.00675
387,1.00579
388,1.00475
389,1.00455
390,1.00276
391,1.00243
392,1.00423
393,1.00329
394,1.00329
395,1.00329
396,1.0088
397,1.00787
398,1.00784
399,1.00595
400,1.00747
401,1.00747
402,1.00747
403,1.00747
404,1.00747
405,1.00747
406,1.00708
407,1.0061
408,1.00353
409,1.00506
410,1.00685
411,1.00977
412,1.00977
413,1.00559
414,1.00783
415,1.0027
416,1.00642
417,1.0108
418,1.00756
419,1.00756
420,1.00681
421,1.00591
422,1.00874
423,1.00614
424,1.00614
425,1.00398
426,1.00433
427,1.00315
428,1.00398
429,1.00398
430,1.0044
431,1.0038
432,1.00489
433,1.00489
434,1.00489
435,1.00489
436,1.00489
437,1.00571
438,1.00208
439,1.00503
440,1.00235
441,1.00235
442,0.999767
443,0.999767
444,1.00014
445,0.994177
446,0.994177
447,0.994177
448,0.994177
449,0.994177
450,0.99418
451,0.999397
452,0.996341
453,0.9979
454,0.9979
455,0.9987
456,1.00326
457,1.00326
458,1.00187
459,1.00197
460,1.00197
461,1.00107
462,0.998703
463,1.00028
464,1.00028
465,1.00213
466,1.00391
467,1.00659
468,1.00428
469,1.00428
470,1.00428
471,1.00376
472,1.00198
473,1.00357
474,1.00357
475,1.00288
476,1.00153
477,0.999241
478,0.999241
479,0.995637
480,0.995977
481,0.995977
482,0.995977
483,0.995977
484,0.994403
485,1.00376
486,1.00376
487,1.00376
488,1.00376
489,1.00183
490,1.00138
491,1.0015
492,1.00963
493,1.01537
494,1.01537
495,1.01053
496,1.00705
497,1.01003
498,1.00609
499,1.00609
500,1.00609
501,1.00275
502,1.0037
503,1.0037
504,1.00642
505,1.01081
506,1.01081
507,1.0096
508,1.00989
509,1.00857
510,1.01066
511,1.00854
512,1.01096
513,1.01096
514,1.01143
515,1.01237
516,1.01249
517,1.0185
518,1.0185
519,1.02047
520,1.02049
521,1.01797
522,1.01678
523,1.02141
524,1.0155
525,1.01029
526,1.00796
527,1.01339
528,1.00966
529,1.00966
530,1.01373
531,1.01346
532,1.01346
533,1.01346
534,1.01663
535,1.01796
536,1.01796
537,1.02047
538,1.01979
539,1.01184
540,1.01184
541,1.01184
542,1.01184
543,1.01184
544,1.01184
545,1.01184
546,1.01812
547,1.01812
548,1.02605
549,1.02948
550,1.02842
551,1.02401
552,1.0222
553,1.0222
554,1.02042
555,1.02463
556,1.02098
557,1.01817
558,1.01708
559,1.01708
560,1.02187
561,1.02168
562,1.01924
563,1.01924
564,1.02013
565,1.02233
566,1.02115
567,1.02512
568,1.03052
569,1.02357
570,1.02423
571,1.02128
572,1.02128
573,1.01853
574,1.01964
575,1.01964
576,1.0137
