MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.712698,-0.65955,0.270059
2,0.712698,-0.65955,0.270059
3,0.712698,-0.65955,0.270059
4,0.712698,-0.65955,0.270059
5,0.712698,-0.65955,0.270059
6,0.730849,-0.704709,0.193716
7,0.730849,-0.704709,0.193716
8,0.730849,-0.704709,0.193716
9,0.735171,-0.711006,0.186939
10,0.736928,-0.713916,0.182719
11,0.736928,-0.713916,0.182719
12,0.736928,-0.713916,0.182719
13,0.736928,-0.713916,0.182719
14,0.730958,-0.71669,0.14372
15,0.730958,-0.71669,0.14372
16,0.730958,-0.71669,0.14372
17,0.730958,-0.71669,0.14372
18,0.747627,-0.73632,0.129531
19,0.747627,-0.73632,0.129531
20,0.747627,-0.73632,0.129531
21,0.747627,-0.73632,0.129531
22,0.747627,-0.73632,0.129531
23,0.747627,-0.73632,0.129531
24,0.747627,-0.73632,0.129531
25,0.747627,-0.73632,0.129531
26,0.747627,-0.73632,0.129531
27,0.746833,-0.743816,0.0670645
28,0.746833,-0.743816,0.0670645
29,0.746833,-0.743816,0.0670645
30,0.746833,-0.743816,0.0670645
31,0.746833,-0.743816,0.0670645
32,0.746833,-0.743816,0.0670645
33,0.75049,-0.746077,0.0812657
34,0.738304,-0.732437,0.0928875
35,0.738304,-0.732437,0.0928875
36,0.738304,-0.732437,0.0928875
37,0.738304,-0.732437,0.0928875
38,0.738304,-0.732437,0.0928875
39,0.738304,-0.732437,0.0928875
40,0.748655,-0.748655,-0.000674001
41,0.748655,-0.748655,-0.000674001
42,0.748655,-0.748655,-0.000674001
43,0.748655,-0.748655,-0.000674001
44,0.748655,-0.748655,-0.000674001
45,0.748655,-0.748655,-0.000674001
46,0.762613,-0.762345,-0.0202026
47,0.762613,-0.762345,-0.0202026
48,0.759389,-0.759114,-0.0204605
49,0.759389,-0.759114,-0.0204605
50,0.748977,-0.748335,0.0310054
51,0.761811,-0.761784,0.00641074
52,0.761811,-0.761784,0.00641074
53,0.752161,-0.748854,0.0704616
54,0.752161,-0.748854,0.0704616
55,0.749762,-0.749534,0.0185099
56,0.765102,-0.765089,0.00442141
57,0.761141,-0.7596,0.0484036
58,0.761141,-0.7596,0.0484036
59,0.768825,-0.766394,0.0610954
60,0.76299,-0.762771,-0.0182804
61,0.771247,-0.771181,-0.0100445
62,0.76963,-0.766471,-0.0696532
63,0.76963,-0.766471,-0.0696532
64,0.76963,-0.766471,-0.0696532
65,0.76963,-0.766471,-0.0696532
66,0.76963,-0.766471,-0.0696532
67,0.76963,-0.766471,-0.0696532
68,0.76963,-0.766471,-0.0696532
69,0.76963,-0.766471,-0.0696532
70,0.76963,-0.766471,-0.0696532
71,0.774718,-0.769397,-0.090635
72,0.765774,-0.76194,-0.0765374
73,0.776499,-0.774474,-0.0560387
74,0.776499,-0.774474,-0.0560387
75,0.776499,-0.774474,-0.0560387
76,0.782132,-0.780681,-0.0476091
77,0.782132,-0.780681,-0.0476091
78,0.779154,-0.77899,-0.0159701
79,0.785334,-0.784646,-0.0328698
80,0.78039,-0.778652,-0.052049
81,0.78039,-0.778652,-0.052049
82,0.787264,-0.785665,-0.050156
83,0.784715,-0.783835,-0.0371575
84,0.778263,-0.775029,-0.0708835
85,0.781774,-0.781156,-0.0310769
86,0.781774,-0.781156,-0.0310769
87,0.781774,-0.781156,-0.0310769
88,0.78298,-0.782931,-0.00872141
89,0.78298,-0.782931,-0.00872141
90,0.78298,-0.782931,-0.00872141
91,0.782081,-0.782066,-0.00481791
92,0.787084,-0.786667,-0.0256036
93,0.781182,-0.781164,-0.00528668
94,0.774118,-0.773745,-0.0240388
95,0.774118,-0.773745,-0.0240388
96,0.781116,-0.779061,-0.056624
97,0.781116,-0.779061,-0.056624
98,0.76721,-0.76554,-0.0505975
99,0.76721,-0.76554,-0.0505975
100,0.76721,-0.76554,-0.0505975
101,0.76721,-0.76554,-0.0505975
102,0.76721,-0.76554,-0.0505975
103,0.76721,-0.76554,-0.0505975
104,0.76721,-0.76554,-0.0505975
105,0.789096,-0.788335,-0.0346576
106,0.789096,-0.788335,-0.0346576
107,0.786671,-0.78667,0.00133522
108,0.791017,-0.790886,-0.0143779
109,0.794787,-0.794159,0.0315881
110,0.797617,-0.794735,0.067739
111,0.789096,-0.78608,0.0689228
112,0.805587,-0.802377,0.0718348
113,0.805587,-0.802377,0.0718348
114,0.805587,-0.802377,0.0718348
115,0.79842,-0.787793,0.129834
116,0.797232,-0.78494,0.139456
117,0.797232,-0.78494,0.139456
118,0.797232,-0.78494,0.139456
119,0.787748,-0.784393,0.0726367
120,0.787748,-0.784393,0.0726367
121,0.797867,-0.787857,0.125985
122,0.799369,-0.785891,0.146171
123,0.799369,-0.785891,0.146171
124,0.799369,-0.785891,0.146171
125,0.795295,-0.789362,0.096956
126,0.795295,-0.789362,0.096956
127,0.806419,-0.801207,0.0915306
128,0.806419,-0.801207,0.0915306
129,0.794192,-0.793791,0.0252267
130,0.794192,-0.793791,0.0252267
131,0.797283,-0.794456,0.0670816
132,0.798625,-0.796305,0.0608351
133,0.798625,-0.796305,0.0608351
134,0.806433,-0.802526,0.0792809
135,0.80259,-0.8004,0.0592488
136,0.80409,-0.8006,0.0748374
137,0.80409,-0.8006,0.0748374
138,0.80409,-0.8006,0.0748374
139,0.80409,-0.8006,0.0748374
140,0.805578,-0.798806,0.10423
141,0.804165,-0.797605,0.102503
142,0.810618,-0.801632,0.120358
143,0.807184,-0.796524,0.130754
144,0.80991,-0.794033,0.159582
145,0.80991,-0.794033,0.159582
146,0.80991,-0.794033,0.159582
147,0.812629,-0.790955,0.186429
148,0.812629,-0.790955,0.186429
149,0.804465,-0.776686,0.209576
150,0.813607,-0.782458,0.222972
151,0.813607,-0.782458,0.222972
152,0.811096,-0.781,0.218897
153,0.811096,-0.781,0.218897
154,0.811096,-0.781,0.218897
155,0.809384,-0.764555,0.265629
156,0.809384,-0.764555,0.265629
157,0.809384,-0.764555,0.265629
158,0.809384,-0.764555,0.265629
159,0.809384,-0.764555,0.265629
160,0.809384,-0.764555,0.265629
161,0.816075,-0.777598,0.24763
162,0.816075,-0.777598,0.24763
163,0.816075,-0.777598,0.24763
164,0.815297,-0.76036,0.294215
165,0.813699,-0.772911,0.254389
166,0.813699,-0.772911,0.254389
167,0.81579,-0.776974,0.248647
168,0.81579,-0.776974,0.248647
169,0.815841,-0.781079,0.235613
170,0.815772,-0.784456,0.223856
171,0.82056,-0.797915,0.191444
172,0.82056,-0.797915,0.191444
173,0.82056,-0.797915,0.191444
174,0.82056,-0.797915,0.191444
175,0.811527,-0.795421,0.160874
176,0.809307,-0.798214,0.133539
177,0.809307,-0.798214,0.133539
178,0.805699,-0.797851,0.112182
179,0.805699,-0.797851,0.112182
180,0.805699,-0.797851,0.112182
181,0.816771,-0.80847,0.116153
182,0.816771,-0.80847,0.116153
183,0.816771,-0.80847,0.116153
184,0.816771,-0.80847,0.116153
185,0.816771,-0.80847,0.116153
186,0.816915,-0.806779,0.128289
187,0.806419,-0.784479,0.186828
188,0.812197,-0.796564,0.15859
189,0.813908,-0.787112,0.207122
190,0.813908,-0.787112,0.207122
191,0.819031,-0.772814,0.27124
192,0.827428,-0.773945,0.292654
193,0.818426,-0.757472,0.30993
194,0.820248,-0.748716,0.335009
195,0.82298,-0.728002,0.383808
196,0.82298,-0.728002,0.383808
197,0.828634,-0.702676,0.439181
198,0.834592,-0.709708,0.439157
199,0.830358,-0.698342,0.449235
200,0.838272,-0.689639,0.476549
201,0.838272,-0.689639,0.476549
202,0.817554,-0.686856,0.443422
203,0.825802,-0.692579,0.449759
204,0.830427,-0.725881,0.403367
205,0.830427,-0.725881,0.403367
206,0.830427,-0.725881,0.403367
207,0.816057,-0.753872,0.31245
208,0.829764,-0.771644,0.305081
209,0.829764,-0.771644,0.305081
210,0.829764,-0.771644,0.305081
211,0.817188,-0.758244,0.304735
212,0.817188,-0.758244,0.304735
213,0.817188,-0.758244,0.304735
214,0.817188,-0.758244,0.304735
215,0.819603,-0.77077,0.27868
216,0.824884,-0.774854,0.282906
217,0.81389,-0.746826,0.323522
218,0.824582,-0.768801,0.298129
219,0.820237,-0.757191,0.315358
220,0.829135,-0.756517,0.339332
221,0.820547,-0.723061,0.387916
222,0.826199,-0.763804,0.314975
223,0.826199,-0.763804,0.314975
224,0.823069,-0.76139,0.312614
225,0.822467,-0.762864,0.307393
226,0.829276,-0.770332,0.307061
227,0.817649,-0.741102,0.345424
228,0.817649,-0.741102,0.345424
229,0.832165,-0.764776,0.328049
230,0.829198,-0.762956,0.324757
231,0.829198,-0.762956,0.324757
232,0.829198,-0.762956,0.324757
233,0.816806,-0.759314,0.301024
234,0.828179,-0.773265,0.29655
235,0.82892,-0.781855,0.275339
236,0.830734,-0.786979,0.266053
237,0.831006,-0.81217,0.175929
238,0.831006,-0.81217,0.175929
239,0.82704,-0.79821,0.216461
240,0.832637,-0.80721,0.204199
241,0.829462,-0.8108,0.174959
242,0.829462,-0.8108,0.174959
243,0.825546,-0.816344,0.122916
244,0.825546,-0.816344,0.122916
245,0.825546,-0.816344,0.122916
246,0.825546,-0.816344,0.122916
247,0.830424,-0.822624,0.113553
248,0.830424,-0.822624,0.113553
249,0.83238,-0.826121,0.101883
250,0.83238,-0.826121,0.101883
251,0.83238,-0.826121,0.101883
252,0.83238,-0.826121,0.101883
253,0.829066,-0.812415,0.165323
254,0.829066,-0.812415,0.165323
255,0.829066,-0.812415,0.165323
256,0.835152,-0.820571,0.155375
257,0.832312,-0.813571,0.17563
258,0.828169,-0.800586,0.211956
259,0.831419,-0.807505,0.197971
260,0.827134,-0.81161,0.159496
261,0.832576,-0.808516,0.198708
262,0.834454,-0.822065,0.143255
263,0.827199,-0.816715,0.131281
264,0.827199,-0.816715,0.131281
265,0.827199,-0.816715,0.131281
266,0.824893,-0.819985,0.0898479
267,0.824893,-0.819985,0.0898479
268,0.838378,-0.838279,0.0129109
269,0.838378,-0.838279,0.0129109
270,0.838378,-0.838279,0.0129109
271,0.838378,-0.838279,0.0129109
272,0.838378,-0.838279,0.0129109
273,0.822477,-0.814839,0.111834
274,0.824399,-0.815906,0.118026
275,0.833635,-0.817931,0.161048
276,0.828819,-0.820706,0.115681
277,0.823721,-0.820353,0.0744214
278,0.83696,-0.827774,0.123666
279,0.841734,-0.835151,0.105062
280,0.835462,-0.823218,0.142514
281,0.835462,-0.823218,0.142514
282,0.833037,-0.816998,0.162681
283,0.833037,-0.816998,0.162681
284,0.834139,-0.813655,0.183723
285,0.832365,-0.815815,0.165158
286,0.837142,-0.814296,0.19424
287,0.837142,-0.814296,0.19424
288,0.837142,-0.814296,0.19424
289,0.813927,-0.791637,0.189175
290,0.823479,-0.799374,0.197786
291,0.823479,-0.799374,0.197786
292,0.829706,-0.81127,0.173936
293,0.823711,-0.804482,0.17694
294,0.830579,-0.816226,0.15374
295,0.830579,-0.816226,0.15374
296,0.835151,-0.811045,0.199206
297,0.827905,-0.799006,0.21683
298,0.81945,-0.795949,0.194841
299,0.83342,-0.822401,0.135075
300,0.83342,-0.822401,0.135075
301,0.822841,-0.805042,0.170216
302,0.815696,-0.780528,0.236931
303,0.826528,-0.801779,0.200746
304,0.829669,-0.797429,0.229039
305,0.822839,-0.789291,0.232558
306,0.836182,-0.791981,0.268264
307,0.841296,-0.806192,0.240485
308,0.841296,-0.806192,0.240485
309,0.832083,-0.805531,0.208522
310,0.826322,-0.790321,0.241246
311,0.826322,-0.790321,0.241246
312,0.826322,-0.790321,0.241246
313,0.83646,-0.802339,0.236471
314,0.83024,-0.80286,0.211457
315,0.828325,-0.792925,0.239566
316,0.828325,-0.792925,0.239566
317,0.828325,-0.792925,0.239566
318,0.82101,-0.791786,0.217099
319,0.831868,-0.809136,0.193137
320,0.82862,-0.816052,0.143767
321,0.8208,-0.806068,0.154814
322,0.831226,-0.812717,0.174435
323,0.840192,-0.814736,0.205251
324,0.840192,-0.814736,0.205251
325,0.840192,-0.814736,0.205251
326,0.839075,-0.820558,0.175305
327,0.841524,-0.83278,0.120994
328,0.839327,-0.823245,0.163516
329,0.839327,-0.823245,0.163516
330,0.839327,-0.823245,0.163516
331,0.839327,-0.823245,0.163516
332,0.838195,-0.823884,0.15423
333,0.838195,-0.823884,0.15423
334,0.831398,-0.81687,0.154748
335,0.833508,-0.819686,0.151163
336,0.837714,-0.830901,0.106619
337,0.838944,-0.833753,0.0931861
338,0.834959,-0.827654,0.110208
339,0.837733,-0.829313,0.118476
340,0.83485,-0.82706,0.113779
341,0.836358,-0.829035,0.110437
342,0.834978,-0.832067,0.0696568
343,0.831148,-0.826224,0.0903445
344,0.827395,-0.819383,0.11487
345,0.831522,-0.82625,0.0934861
346,0.838171,-0.830391,0.113933
347,0.838245,-0.83806,0.0175972
348,0.838245,-0.83806,0.0175972
349,0.836279,-0.835987,-0.0220674
350,0.842864,-0.839803,-0.0717762
351,0.85268,-0.848776,-0.0815016
352,0.837857,-0.835671,-0.0604794
353,0.839749,-0.837779,-0.05749
354,0.839749,-0.837779,-0.05749
355,0.827997,-0.827915,-0.0116479
356,0.823424,-0.822275,0.0434901
357,0.814945,-0.814573,0.0246257
358,0.822992,-0.822249,0.034967
359,0.832727,-0.83249,0.0198642
360,0.832727,-0.83249,0.0198642
361,0.828347,-0.826963,0.0478669
362,0.828347,-0.826963,0.0478669
363,0.828253,-0.828192,0.0100011
364,0.844374,-0.843568,0.036901
365,0.837053,-0.83684,0.018881
366,0.837053,-0.83684,0.018881
367,0.837053,-0.83684,0.018881
368,0.831196,-0.831185,0.00421003
369,0.837922,-0.836081,-0.0555084
370,0.837228,-0.837187,-0.00823396
371,0.84219,-0.841483,-0.0345149
372,0.84219,-0.841483,-0.0345149
373,0.84219,-0.841483,-0.0345149
374,0.84219,-0.841483,-0.0345149
375,0.832264,-0.830285,-0.0573651
376,0.831741,-0.830486,-0.0456698
377,0.819828,-0.817875,-0.0565582
378,0.819828,-0.817875,-0.0565582
379,0.826442,-0.823599,-0.0684947
380,0.835118,-0.833911,-0.0448841
381,0.82064,-0.820435,-0.0183396
382,0.827299,-0.826006,-0.0462294
383,0.838792,-0.83589,-0.0697164
384,0.838792,-0.83589,-0.0697164
385,0.838792,-0.83589,-0.0697164
386,0.844556,-0.839056,-0.0962261
387,0.837508,-0.831355,-0.10133
388,0.837306,-0.836249,-0.0420606
389,0.838255,-0.837544,-0.0345341
390,0.826204,-0.826192,0.00433156
391,0.83685,-0.836583,0.0211728
392,0.832931,-0.832035,-0.038616
393,0.842504,-0.841731,-0.0360818
394,0.842504,-0.841731,-0.0360818
395,0.842504,-0.841731,-0.0360818
396,0.845524,-0.84549,-0.0076098
397,0.854775,-0.854331,-0.0275344
398,0.84042,-0.840366,-0.00954271
399,0.831395,-0.831257,-0.0151145
400,0.842166,-0.83963,-0.0653108
401,0.842166,-0.83963,-0.0653108
402,0.842166,-0.83963,-0.0653108
403,0.842166,-0.83963,-0.0653108
404,0.842166,-0.83963,-0.0653108
405,0.842166,-0.83963,-0.0653108
406,0.837026,-0.836993,-0.0075133
407,0.828529,-0.827716,0.0366986
408,0.834179,-0.830503,0.078227
409,0.845497,-0.845494,-0.00235252
410,0.849268,-0.848941,-0.0235676
411,0.83529,-0.834305,-0.0405621
412,0.83529,-0.834305,-0.0405621
413,0.82916,-0.824987,-0.083079
414,0.835653,-0.82461,-0.135401
415,0.850996,-0.822412,-0.218706
416,0.837335,-0.812128,-0.203909
417,0.840885,-0.812274,-0.217482
418,0.844656,-0.812168,-0.232006
419,0.844656,-0.812168,-0.232006
420,0.830941,-0.806464,-0.200196
421,0.834932,-0.823731,-0.136304
422,0.830589,-0.821249,-0.124211
423,0.821537,-0.814485,-0.107414
424,0.821537,-0.814485,-0.107414
425,0.829808,-0.825586,-0.0835979
426,0.834103,-0.828195,-0.099097
427,0.826787,-0.821751,-0.091113
428,0.841722,-0.837571,-0.083485
429,0.841722,-0.837571,-0.083485
430,0.827598,-0.818168,-0.12458
431,0.833584,-0.821159,-0.143388
432,0.834004,-0.823542,-0.131683
433,0.834004,-0.823542,-0.131683
434,0.834004,-0.823542,-0.131683
435,0.834004,-0.823542,-0.131683
436,0.834004,-0.823542,-0.131683
437,0.836234,-0.829519,-0.10576
438,0.829048,-0.822834,-0.101315
439,0.836151,-0.835066,-0.042581
440,0.82722,-0.819081,-0.11575
441,0.82722,-0.819081,-0.11575
442,0.836788,-0.822793,-0.152404
443,0.836788,-0.822793,-0.152404
444,0.830501,-0.801295,-0.218306
445,0.835847,-0.806087,-0.221051
446,0.835847,-0.806087,-0.221051
447,0.835847,-0.806087,-0.221051
448,0.835847,-0.806087,-0.221051
449,0.835847,-0.806087,-0.221051
450,0.835196,-0.805357,-0.221249
451,0.822213,-0.795535,-0.207748
452,0.833718,-0.796342,-0.246828
453,0.835952,-0.789535,-0.274682
454,0.835952,-0.789535,-0.274682
455,0.833505,-0.82136,-0.141766
456,0.821091,-0.807079,-0.151045
457,0.821091,-0.807079,-0.151045
458,0.831715,-0.825887,-0.0982861
459,0.837913,-0.827906,-0.129112
460,0.837913,-0.827906,-0.129112
461,0.838289,-0.827292,-0.135336
462,0.837617,-0.826743,-0.134531
463,0.839701,-0.833756,-0.099742
464,0.839701,-0.833756,-0.099742
465,0.838057,-0.836736,-0.0470356
466,0.841604,-0.841546,0.00989371
467,0.828576,-0.828355,0.0191468
468,0.830046,-0.829855,0.0178255
469,0.830046,-0.829855,0.0178255
470,0.830046,-0.829855,0.0178255
471,0.830694,-0.830569,0.0144412
472,0.831463,-0.831384,-0.0114665
473,0.835517,-0.835488,-0.00705245
474,0.835517,-0.835488,-0.00705245
475,0.832425,-0.832234,0.0178412
476,0.827223,-0.827199,-0.00631245
477,0.840647,-0.839476,-0.0443591
478,0.840647,-0.839476,-0.0443591
479,0.831153,-0.83106,0.012429
480,0.833774,-0.833756,-0.00539035
481,0.833774,-0.833756,-0.00539035
482,0.833774,-0.833756,-0.00539035
483,0.833774,-0.833756,-0.00539035
484,0.83562,-0.829781,-0.0986122
485,0.828806,-0.825063,-0.0786815
486,0.828806,-0.825063,-0.0786815
487,0.828806,-0.825063,-0.0786815
488,0.828806,-0.825063,-0.0786815
489,0.835433,-0.833424,-0.0578992
490,0.837688,-0.837361,-0.0233803
491,0.841171,-0.837384,-0.0797356
492,0.824683,-0.824098,-0.0310598
493,0.825599,-0.824904,-0.0338851
494,0.825599,-0.824904,-0.0338851
495,0.844614,-0.844155,-0.0278475
496,0.838673,-0.838189,-0.0284821
497,0.839585,-0.836506,-0.0718295
498,0.831803,-0.831143,-0.0331477
499,0.831803,-0.831143,-0.0331477
500,0.831803,-0.831143,-0.0331477
501,0.837621,-0.834375,-0.0736714
502,0.839088,-0.8389,-0.0177796
503,0.839088,-0.8389,-0.0177796
504,0.834504,-0.834065,-0.0270682
505,0.847871,-0.847841,-0.00712985
506,0.847871,-0.847841,-0.00712985
507,0.843653,-0.842716,-0.0397492
508,0.837905,-0.832327,-0.0965161
509,0.844521,-0.837947,-0.105169
510,0.841243,-0.833194,-0.116093
511,0.838476,-0.834679,-0.0797079
512,0.829838,-0.827322,-0.064567
513,0.829838,-0.827322,-0.064567
514,0.822706,-0.82087,-0.0549301
515,0.828848,-0.828812,-0.00771094
516,0.82993,-0.829928,-0.00207266
