0.0914985,-0.06887
0.0744611,-0.0431145
0.0728695,-0.0113793
0.056363,-0.0250666
0.034211,0.0127732
0.0094868,0.030376
0.0258258,0.0276231
0.0244291,0.0135621
-0.00726954,0.0133727
-0.00143425,0.0123059
-0.00494296,0.00953808
0.00930463,0.0290514
-0.0368305,0.0171134
-0.0368305,0.0171134
-0.0168805,0.0245698
-0.0168805,0.0245698
0.0305489,0.0449431
0.00508381,0.0107916
0.0207891,0.00384423
0.02501,-0.0144463
0.0177285,-0.0233274
0.00690494,-0.0119956
-1.07659e-05,-0.0198454
-0.0205066,-0.00556625
0.0173711,-0.0153246
0.0221839,0.0277443
0.00105359,-0.031128
-0.0172204,-0.0448415
-0.0327863,-0.0671124
-0.0782175,-0.0694819
-0.0424262,-0.0587867
-0.0390084,-0.07354
-0.0463829,-0.0435748
-0.0703992,-0.0779839
-0.115433,-0.0998779
-0.164461,-0.0220909
-0.164461,-0.0220909
-0.138851,-0.0433365
-0.113435,-0.0265661
-0.0977409,-0.0319509
-0.110934,-0.0232736
-0.0826449,0.0169311
-0.116815,0.0216453
-0.116815,0.0216453
-0.0921436,0.0181063
-0.0738193,0.0248864
-0.0775128,-0.0140675
-0.112924,0.0288174
-0.0945241,0.0274321
-0.0617264,0.037483
-0.090737,-0.00345474
-0.090737,-0.00345474
-0.0505625,-0.00130043
-0.0398014,0.00652706
-0.0221316,-0.00476055
-0.019571,0.00219926
-0.0181974,-0.0144238
-0.0358384,0.022612
-0.0358384,0.022612
-0.0358384,0.022612
-0.0109509,0.0338344
-0.0109509,0.0338344
-0.0109509,0.0338344
-0.0493138,0.0575941
-0.0513598,0.0822524
-0.0495299,0.0897709
-0.0443434,0.0797604
-0.0474598,0.0579321
-0.0884979,0.0312241
-0.0721067,0.0284145
-0.115145,-0.00191916
-0.109038,-0.0432204
-0.105971,-0.0344117
-0.04664,-0.00566055
-0.082034,0.00892601
-0.088372,-0.0371018
-0.0534056,-0.0310915
-0.0919621,-0.0577307
-0.0568758,-0.0212617
-0.0552368,-0.0334416
-0.0860335,-0.0323571
-0.0194364,-0.0137371
-0.0194364,-0.0137371
-0.0194364,-0.0137371
-0.0194364,-0.0137371
-0.0419075,0.00605611
-0.0449354,-0.0351844
-0.0473423,-0.0235606
0.000646346,0.00700107
-0.00358523,-0.017102
0.00208466,-0.0230365
0.00208466,-0.0230365
0.015201,-0.0277988
0.0227322,-0.0147308
0.0227322,-0.0147308
0.0406647,-0.0193807
-0.00980929,0.00246971
-0.00980929,0.00246971
-0.00272789,0.0268874
-0.00997844,0.0045476
-0.0511024,0.0595583
-0.0228763,0.00249574
-0.0479777,-0.00841939
-0.024173,-0.00324672
-0.0419699,-0.00357341
-0.032307,0.00307677
-0.032307,0.00307677
-0.032307,0.00307677
-0.0142046,-0.0253836
-0.0362815,-0.00930879
-0.00459469,-0.0360777
-0.00459469,-0.0360777
-0.019767,-0.0121276
-0.0626432,-0.047209
-0.0689605,-0.0274104
-0.0539439,-0.0225866
-0.0654484,-0.0272915
-0.0332011,-0.0608187
-0.0489672,-0.0376201
-0.0342078,-0.0325676
-0.0462301,-0.0558711
-0.0462301,-0.0558711
-0.0360695,-0.0224011
-0.034284,-0.0362541
-0.0153518,-0.0631044
-0.0289549,-0.037765
-0.0178064,-0.0460585
0.000163259,-0.0817244
0.000163259,-0.0817244
-0.00226061,-0.100199
0.0361755,-0.0738517
0.0624395,-0.0856709
0.0751985,-0.0604582
0.0478232,-0.0579696
0.0398794,-0.0352771
0.029012,-0.0456836
0.0326507,-0.0497346
0.0461841,-0.0699648
0.0671341,-0.0623526
0.0633721,-0.0439141
0.058591,-0.0500894
0.0542755,-0.0310214
0.0576049,-0.0738746
0.0576049,-0.0738746
0.0594876,-0.0694244
0.0406441,-0.0565573
0.0416822,-0.0671603
0.0457808,-0.0552619
0.029189,-0.0466885
0.054504,-0.0535979
0.056098,-0.0623196
0.030177,-0.0730184
0.030177,-0.0730184
0.0460103,-0.0309869
0.0460103,-0.0309869
0.0647559,-0.100548
0.0299349,-0.096312
0.0638159,-0.0414225
-0.00892543,-0.0115697
0.00260439,-0.0327089
0.0133845,-0.0314369
0.0344256,-0.0299085
0.0258665,-0.00451196
0.0530576,-0.0445193
0.0250346,-0.0355492
0.036488,0.00695174
0.0409176,-0.0268581
0.0409176,-0.0268581
0.0464909,-0.0216395
0.0246194,0.000608953
0.015536,0.00891337
0.015536,0.00891337
-0.0363971,0.0133091
-0.0722149,0.019132
-0.0294974,-0.036861
-0.00741348,-0.0179269
0.000162121,0.00601078
0.000162121,0.00601078
-0.00935787,0.052758
-0.0107872,0.0179505
-0.0287036,0.0471486
-0.0763835,0.0200033
-0.0645442,0.0349988
-0.056265,-0.00254581
-0.0297605,-0.00403565
-0.0307002,0.0120818
-0.0409093,0.0168809
0.0097484,-0.0140424
-0.0134846,0.00082599
-0.0396339,0.00887819
-0.0396339,0.00887819
-0.0396339,0.00887819
-0.0216076,0.00197019
-0.0228739,0.0305298
-0.051067,0.0496277
-0.0660375,0.049002
-0.0417682,0.0417914
-0.0657739,0.042074
-0.0369929,0.0201784
-0.0756394,0.0422322
-0.0755169,0.0303166
-0.0549674,0.0113315
-0.102846,0.0123721
-0.102846,0.0123721
