MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.0268488,0.0029309
2,0.049897,0.010134
3,0.0822398,0.0506784
4,0.0647897,0.0194829
5,0.0647897,0.0194829
6,0.0529421,0.0490959
7,0.109072,0.0288391
8,0.109072,0.0288391
9,0.109072,0.0288391
10,0.0551191,0.0193306
11,0.0960313,0.0286149
12,0.0916171,0.0410746
13,0.0854234,0.0564878
14,0.0854234,0.0564878
15,0.0572408,0.103731
16,0.0572408,0.103731
17,0.090668,0.0274818
18,0.0374302,0.0454957
19,0.0429182,0.0495154
20,0.0311232,0.0361664
21,0.0414766,0.0554082
22,0.0974109,0.148104
23,0.0974109,0.148104
24,0.0939912,0.123954
25,0.117453,0.0961572
26,0.0357418,0.0390486
27,0.0673054,0.0657967
28,0.0377373,0.0777772
29,0.0409055,0.0799585
30,0.0477504,0.079521
31,0.0227896,0.105318
32,0.0227896,0.105318
33,0.0499847,0.0767502
34,0.0840332,0.0599088
35,0.132622,0.0890809
36,0.219118,0.0943809
37,0.219118,0.0943809
38,0.219118,0.0943809
39,0.182585,0.0619126
40,0.197644,0.0763946
41,0.14613,0.0546119
42,0.14613,0.0546119
43,0.202648,0.100746
44,0.191572,0.0742644
45,0.215809,0.0854537
46,0.12822,0.0695454
47,0.139572,0.108046
48,0.112301,0.0510903
49,0.117349,0.0244078
50,0.117349,0.0244078
51,0.0855947,0.0111502
52,0.0594959,0.0623401
53,0.118129,0.0426482
54,0.0368181,0.0282351
55,0.042339,0.0543997
56,0.0559051,0.0312626
57,0.107093,0.0290752
58,0.107093,0.0290752
59,0.107093,0.0290752
60,0.0683764,0.0330967
61,0.073151,0.0689834
62,0.073151,0.0689834
63,0.073151,0.0689834
64,0.090276,0.119421
65,0.110423,0.13634
66,0.0644735,0.0519374
67,0.0407656,0.107171
68,0.0720028,0.111491
69,0.0413348,0.12519
70,0.0413348,0.12519
71,0.0413348,0.12519
72,0.0413348,0.12519
73,0.0309384,0.0819563
74,0.0689293,0.0347962
75,0.0841557,0.0765722
76,0.073207,0.11646
77,0.0239801,0.144983
78,0.0239801,0.144983
79,0.0280899,0.109344
80,0.0358167,0.0591917
81,0.0543355,0.0175507
82,0.055559,0.0498193
83,0.0592557,0.0522889
84,0.0592557,0.0522889
85,0.0686943,0.0755572
86,0.0753376,0.0745456
87,0.0355364,0.122727
88,0.0203324,0.156525
89,0.0159092,0.109737
90,0.0401894,0.169627
91,0.0286152,0.0928563
92,0.0661122,0.122346
93,0.0302472,0.171046
94,0.0302472,0.171046
95,0.0654534,0.121629
96,0.110284,0.090639
97,0.0657987,0.109701
98,0.0657987,0.109701
99,0.062959,0.0656795
100,0.062959,0.0656795
101,0.0364901,0.0470946
102,0.0548118,0.0929811
103,0.0548118,0.0929811
104,0.0719431,0.0221229
105,0.0699254,0.0464129
106,0.0398745,0.13115
107,0.00882538,0.165496
108,0.0337443,0.0865164
109,0.0534369,0.0527138
110,0.0534369,0.0527138
111,0.0553624,0.0300184
112,0.0553624,0.0300184
113,0.13979,0.116937
114,0.0956968,0.0616685
115,0.123296,0.0447492
116,0.104219,0.122548
117,0.0539106,0.124408
118,0.123298,0.0961531
119,0.090825,0.134966
120,0.16738,0.175723
121,0.153668,0.116955
122,0.0898638,0.166099
123,0.0244281,0.0875974
124,0.0244281,0.0875974
125,0.0722695,0.102153
126,0.044554,0.0486261
127,0.0802727,0.0432365
128,0.0802727,0.0432365
129,0.0802727,0.0432365
130,0.0470467,0.0691835
131,0.0500139,0.0484439
132,0.107722,0.0979255
133,0.0291753,0.0592352
134,0.0291753,0.0592352
135,0.0962038,0.0835544
136,0.145745,0.103244
137,0.0779344,0.165804
138,0.140101,0.0199021
139,0.0727103,0.0635658
140,0.0610651,0.0699094
141,0.0686537,0.0861388
142,0.0441039,0.0776284
143,0.126947,0.107848
144,0.126947,0.107848
145,0.054933,0.0853576
146,0.145997,0.076658
147,0.0859393,0.0910935
148,0.0487967,0.0505892
149,0.0252162,0.0106938
150,0.0573742,0.0582721
151,0.0673002,0.062985
152,0.0644754,0.035737
153,0.0573098,0.0491471
154,0.148233,0.094248
155,0.144996,0.0759262
156,0.115276,0.118288
157,0.116591,0.00781764
158,0.173259,0.0748523
159,0.173259,0.0748523
160,0.172593,0.0955181
161,0.104538,0.0495243
162,0.0765804,0.0348206
163,0.105756,0.0791142
164,0.105756,0.0791142
165,0.106564,0.0142001
166,0.177342,0.0070751
167,0.208317,0.127611
168,0.208317,0.127611
169,0.121135,0.0816717
170,0.0571404,0.111051
171,0.0422186,0.0738113
172,0.0681798,0.137654
173,0.0786092,0.117721
174,0.089164,0.115217
175,0.126883,0.0676594
176,0.123339,0.0600149
177,0.124446,0.00671241
178,0.0482728,0.0577794
179,0.0329294,0.143934
180,0.0260754,0.109748
181,0.0240891,0.0286948
182,0.0240891,0.0286948
183,0.0491413,0.0377259
184,0.0286663,0.0547676
185,0.0815668,0.0984569
186,0.118938,0.101232
187,0.0822404,0.107429
188,0.126248,0.0635311
189,0.114577,0.0554906
190,0.151115,0.0722454
191,0.151115,0.0722454
192,0.151115,0.0722454
193,0.111157,0.147952
194,0.230884,0.0454365
195,0.23902,0.128173
196,0.117436,0.126855
197,0.117436,0.126855
198,0.117436,0.126855
199,0.131781,0.128518
200,0.167667,0.120988
201,0.212396,0.186491
202,0.107871,0.173971
203,0.0757812,0.192385
204,0.0757812,0.192385
205,0.0270692,0.190079
206,0.0502366,0.265627
207,0.0148701,0.260112
208,0.0148701,0.260112
209,0.025494,0.153911
210,0.0662016,0.0990658
211,0.0399796,0.0808939
212,0.0510247,0.0569228
213,0.0884088,0.0587309
214,0.043694,0.0259146
215,0.104429,0.0262311
216,0.0657627,0.0473779
217,0.0642653,0.0236054
218,0.168825,0.0634635
219,0.0991986,0.0410033
220,0.0991986,0.0410033
221,0.137371,0.0356807
222,0.159257,0.04066
223,0.0644558,0.077075
224,0.0644558,0.077075
225,0.0193245,0.138288
226,0.0767161,0.134504
227,0.0767161,0.134504
228,0.0584242,0.0623205
229,0.110738,0.0484481
230,0.110738,0.0484481
231,0.0615549,0.0121236
232,0.0615549,0.0121236
233,0.0615549,0.0121236
234,0.0872534,0.0880908
235,0.0353149,0.0475958
236,0.0349061,0.0631409
237,0.0380505,0.0759377
238,0.0758184,0.055075
239,0.0566131,0.0777099
240,0.0212396,0.0530698
241,0.016938,0.0443293
242,0.0121841,0.0597858
243,0.0276946,0.0699206
244,0.0365791,0.0754921
245,0.0652484,0.0346053
246,0.0499877,0.0142267
247,0.0182798,0.0667511
248,0.0340221,0.0901824
249,0.0499122,0.119876
250,0.0303031,0.0533643
251,0.0303031,0.0533643
252,0.0113488,0.0894053
253,0.0111993,0.0280486
254,0.0588141,0.0300699
255,0.0588141,0.0300699
256,0.0937162,0.0284964
257,0.122822,0.0392219
258,0.122361,0.0507897
259,0.0895376,0.0241344
260,0.0720125,0.0386688
261,0.0720125,0.0386688
262,0.0720125,0.0386688
263,0.0720125,0.0386688
264,0.0720125,0.0386688
265,0.0533321,0.0312759
266,0.0533321,0.0312759
267,0.0427187,0.0544839
268,0.0483726,0.0159488
269,0.0437754,0.0193542
270,0.0331628,0.0925806
271,0.147277,0.0448181
272,0.147277,0.0448181
273,0.0649868,0.115775
274,0.0344589,0.0800779
275,0.105984,0.051042
276,0.105984,0.051042
277,0.123571,0.0400661
278,0.123571,0.0400661
279,0.178956,0.0374824
280,0.186564,0.00561773
281,0.090075,0.0909317
282,0.090075,0.0909317
283,0.0670642,0.0659711
284,0.0670642,0.0659711
285,0.0670642,0.0659711
286,0.0793199,0.0866674
287,0.0514193,0.0843866
288,0.179925,0.0543496
289,0.106833,0.0885998
290,0.0392778,0.122429
291,0.0403373,0.119972
292,0.0144092,0.0784689
293,0.0144092,0.0784689
294,0.0470538,0.0945645
295,0.0470538,0.0945645
296,0.0470538,0.0945645
297,0.0136159,0.128453
298,0.0378565,0.149391
299,0.0378565,0.149391
300,0.0568299,0.0712919
301,0.0402484,0.0176282
302,0.0047775,0.0365041
303,0.052277,0.0464457
304,0.052277,0.0464457
305,0.0225535,0.0915941
306,0.037697,0.108716
307,0.0223982,0.0238488
308,0.0743409,0.0661437
309,0.0640556,0.0227825
310,0.0565071,0.0177739
311,0.0404865,0.0152284
312,0.0404865,0.0152284
313,0.0148631,0.0483183
314,0.0559946,0.12229
315,0.0559946,0.12229
316,0.0200312,0.113014
317,0.119245,0.099959
318,0.119245,0.099959
319,0.0846828,0.138654
320,0.0846828,0.138654
321,0.0846828,0.138654
322,0.0985299,0.111877
323,0.0521024,0.193085
324,0.0539155,0.130882
325,0.0469374,0.0937302
326,0.0469374,0.0937302
327,0.0683786,0.136638
328,0.0949697,0.121813
329,0.0171473,0.0103364
330,0.160688,0.0543285
331,0.0410236,0.0347206
332,0.0362351,0.0629235
333,0.0362351,0.0629235
334,0.0393964,0.0701429
335,0.0835557,0.121969
336,0.0180378,0.0943925
337,0.0651337,0.131972
338,0.0629823,0.104606
339,0.0543114,0.0230754
340,0.106575,0.0934177
341,0.0299409,0.151206
342,0.110864,0.096463
343,0.110864,0.096463
344,0.182091,0.0889465
345,0.182091,0.0889465
346,0.207977,0.0561343
347,0.133093,0.082565
348,0.120378,0.0842377
349,0.193805,0.0985861
350,0.147794,0.133589
351,0.0561624,0.132143
352,0.0345569,0.127704
353,0.0658425,0.164408
354,0.0629718,0.13382
355,0.0645122,0.095313
356,0.0645122,0.095313
357,0.0645122,0.095313
358,0.0892929,0.11404
359,0.0892929,0.11404
360,0.0408163,0.133351
361,0.0408163,0.133351
362,0.0313911,0.0798964
363,0.0462879,0.0792868
364,0.0114362,0.0214419
365,0.0504017,0.0526389
366,0.0123303,0.0333852
367,0.0684906,0.0366532
368,0.0684906,0.0366532
369,0.019951,0.0772988
370,0.019951,0.0772988
371,0.019951,0.0772988
372,0.0327615,0.0904683
373,0.0832821,0.122846
374,0.0899756,0.126856
375,0.0904878,0.0787087
376,0.0874785,0.0456019
377,0.0732163,0.0124472
378,0.0600967,0.0647478
379,0.0862379,0.063151
380,0.076165,0.062438
381,0.0585548,0.0789029
382,0.0585548,0.0789029
383,0.0585548,0.0789029
384,0.0585548,0.0789029
385,0.0551643,0.0749701
386,0.0312656,0.115997
387,0.0682544,0.0922643
388,0.0797325,0.116898
389,0.0911648,0.0837342
390,0.0911648,0.0837342
391,0.0337169,0.0874228
392,0.0711877,0.100454
393,0.0164538,0.142391
394,0.0572241,0.0747716
395,0.083165,0.125955
396,0.083165,0.125955
397,0.0439785,0.134442
398,0.0973767,0.0877362
399,0.0971723,0.0905597
400,0.0377363,0.0403913
401,0.0268571,0.0336433
402,0.085311,0.102454
403,0.0968419,0.0890301
404,0.125639,0.0530471
405,0.103829,0.0548703
406,0.0936138,0.0397323
407,0.0516426,0.143492
408,0.109032,0.125532
409,0.0740271,0.0454158
410,0.068283,0.0128693
411,0.068283,0.0128693
412,0.128598,0.0629907
413,0.051575,0.0132288
414,0.034885,0.0446534
415,0.034885,0.0446534
416,0.0768685,0.0658767
417,0.0768685,0.0658767
418,0.0542572,0.0565501
419,0.0542572,0.0565501
420,0.0904861,0.101184
421,0.121841,0.081781
422,0.109334,0.0361316
423,0.134019,0.0563293
424,0.218544,0.0426271
425,0.138485,0.0813735
426,0.122937,0.0158299
427,0.0888354,0.125316
428,0.0342114,0.0743729
429,0.0432493,0.0606262
430,0.0432493,0.0606262
431,0.0793833,0.125015
432,0.0874781,0.0385928
433,0.0553116,0.0702917
434,0.178583,0.105769
435,0.178583,0.105769
436,0.158185,0.0144408
437,0.0657875,0.0611628
438,0.0553749,0.0235074
439,0.0845479,0.0294419
440,0.0308035,0.039163
441,0.13832,0.0336313
442,0.0465247,0.0561362
443,0.028399,0.0354916
444,0.125252,0.0316486
445,0.0640215,0.110946
446,0.0340431,0.0680951
447,0.00466074,0.0475303
448,0.00466074,0.0475303
449,0.00834385,0.0654216
450,0.0645738,0.0479276
451,0.0316244,0.0794128
452,0.0677724,0.0309101
453,0.0510847,0.0623398
454,0.0510847,0.0623398
455,0.0705054,0.0209261
456,0.0594037,0.0374344
457,0.0594037,0.0374344
458,0.0594037,0.0374344
459,0.0392942,0.10247
460,0.0392942,0.10247
461,0.0392942,0.10247
462,0.0255948,0.0727894
463,0.0128562,0.164013
464,0.0191381,0.143042
465,0.0239018,0.0653954
466,0.0239018,0.0653954
467,0.0239018,0.0653954
468,0.0451952,0.0268549
469,0.0184921,0.0201603
470,0.0179273,0.0678434
471,0.0179273,0.0678434
472,0.0365266,0.158294
473,0.0469555,0.0903612
474,0.0397737,0.147294
475,0.0381196,0.0505548
476,0.0241453,0.0690934
477,0.0241453,0.0690934
478,0.0233851,0.0443146
479,0.0509581,0.0146085
480,0.0717186,0.0405678
481,0.0717186,0.0405678
482,0.0717186,0.0405678
483,0.0717186,0.0405678
484,0.0877306,0.0337518
485,0.0877306,0.0337518
486,0.03718,0.0376709
487,0.0638961,0.0223566
488,0.0638961,0.0223566
489,0.0629759,0.0827698
490,0.0841144,0.0639565
491,0.0265765,0.0464787
492,0.0983766,0.0792901
493,0.0983766,0.0792901
494,0.133867,0.0820085
495,0.164612,0.0531232
496,0.150055,0.0277179
497,0.125443,0.00467475
498,0.101163,0.0234901
499,0.0620449,0.042731
500,0.0662406,0.100007
501,0.0662406,0.100007
502,0.0662406,0.100007
503,0.0662406,0.100007
504,0.0872524,0.0890656
505,0.0872524,0.0890656
506,0.0427725,0.100238
507,0.100849,0.0758232
508,0.100849,0.0758232
509,0.068651,0.112628
510,0.106084,0.0934434
511,0.0902388,0.0639427
512,0.0460868,0.0565058
513,0.0397377,0.080467
514,0.0306521,0.106142
515,0.0306521,0.106142
516,0.0791026,0.135924
517,0.0924828,0.00180934
518,0.0852597,0.0314645
519,0.0369519,0.0943415
520,0.033544,0.103349
521,0.0327354,0.158957
522,0.062095,0.121878
523,0.00888871,0.170105
524,0.0382789,0.215804
525,0.0177649,0.200609
526,0.0177649,0.200609
527,0.0672503,0.158981
528,0.0471881,0.0439197
529,0.0632013,0.104957
530,0.0369002,0.0751054
531,0.101884,0.029386
532,0.0802364,0.0463302
533,0.112047,0.0111466
534,0.112665,0.0524853
535,0.0306773,0.00997926
536,0.080402,0.0455735
537,0.0536164,0.0349058
538,0.0536164,0.0349058
539,0.0536164,0.0349058
540,0.0536164,0.0349058
541,0.0799732,0.0776938
542,0.0397203,0.05483
543,0.100258,0.0832325
544,0.1116,0.162489
545,0.0842323,0.138902
546,0.0536945,0.0197167
547,0.0160578,0.11875
548,0.0418719,0.119301
549,0.0607728,0.0749083
550,0.0607728,0.0749083
551,0.0607728,0.0749083
552,0.0731917,0.133489
553,0.0731917,0.133489
554,0.0731917,0.133489
555,0.0932622,0.0157705
556,0.0627999,0.117998
557,0.0832268,0.124084
558,0.0686769,0.111013
559,0.0830079,0.0920032
560,0.0837688,0.0913731
561,0.0469359,0.129229
562,0.0469359,0.129229
563,0.0999316,0.101697
564,0.0818526,0.0718433
565,0.12316,0.0495244
566,0.0864951,0.0545064
567,0.0503447,0.00521025
568,0.0605806,0.0109245
