MDTU,plaq,Re(det),Im(det),link
54,3.32847,0.160643,0.0721988,0.0781468
55,3.30192,0.154835,0.069705,0.0791354
56,3.27673,0.150625,0.0671055,0.0803903
57,3.2925,0.155419,0.0696075,0.0797808
58,3.2925,0.155419,0.0696075,0.0797808
59,3.2925,0.155419,0.0696075,0.0797808
60,3.29425,0.164659,0.0725737,0.0824703
61,3.32362,0.172037,0.0762402,0.0845265
62,3.32362,0.172037,0.0762402,0.0845265
63,3.32362,0.172037,0.0762402,0.0845265
64,3.29984,0.166688,0.0733515,0.0823112
65,3.31111,0.16799,0.0786264,0.0818558
66,3.32234,0.162395,0.0778916,0.0771813
67,3.31449,0.169314,0.0765732,0.0843969
68,3.31868,0.176474,0.0785968,0.0874458
69,3.25948,0.145068,0.0673255,0.0847959
70,3.25948,0.145068,0.0673255,0.0847959
71,3.25948,0.145068,0.0673255,0.0847959
72,3.25948,0.145068,0.0673255,0.0847959
73,3.22604,0.135193,0.0613021,0.0827429
74,3.24272,0.135078,0.0612206,0.07862
75,3.26413,0.139401,0.0644832,0.0764869
76,3.26473,0.141716,0.0656559,0.0778238
77,3.25304,0.137969,0.0622228,0.0772741
78,3.25304,0.137969,0.0622228,0.0772741
79,3.23048,0.133067,0.0603771,0.0789513
80,3.24007,0.138664,0.0612604,0.0856423
81,3.24302,0.152978,0.0672821,0.0938346
82,3.23619,0.142165,0.0648402,0.091771
83,3.26251,0.154864,0.0723212,0.0954705
84,3.26251,0.154864,0.0723212,0.0954705
85,3.24317,0.139927,0.0644319,0.0877556
86,3.24836,0.138351,0.0623842,0.0865674
87,3.22032,0.141134,0.0658251,0.0886962
88,3.21224,0.132437,0.0593636,0.0838599
89,3.23952,0.140162,0.063745,0.093147
90,3.23902,0.143773,0.0619805,0.093118
91,3.20859,0.133212,0.0584246,0.0959673
92,3.21812,0.140414,0.0640712,0.102009
93,3.22082,0.136944,0.0636392,0.0965475
94,3.22082,0.136944,0.0636392,0.0965475
95,3.21569,0.136958,0.0652719,0.0948076
96,3.21548,0.138529,0.0634472,0.0929912
97,3.20683,0.138542,0.0633431,0.0951243
98,3.20683,0.138542,0.0633431,0.0951243
99,3.20279,0.132202,0.0596355,0.0929911
100,3.20279,0.132202,0.0596355,0.0929911
101,3.24001,0.147856,0.0675779,0.0954958
102,3.25419,0.151958,0.0707631,0.0926564
103,3.25419,0.151958,0.0707631,0.0926564
104,3.2436,0.151942,0.0684445,0.0891787
105,3.27114,0.157836,0.0711987,0.0902102
106,3.30234,0.161854,0.0720497,0.0822399
107,3.32257,0.176698,0.0760407,0.0855064
108,3.33708,0.183214,0.0800867,0.0885484
109,3.35472,0.191741,0.0814467,0.0842805
110,3.35472,0.191741,0.0814467,0.0842805
111,3.36176,0.181629,0.0786773,0.079024
112,3.36176,0.181629,0.0786773,0.079024
113,3.36633,0.193103,0.0880669,0.0801034
114,3.36973,0.189165,0.0862873,0.0823912
115,3.35845,0.180907,0.0798388,0.0781747
116,3.36363,0.182007,0.0824464,0.080254
117,3.33201,0.171716,0.0771184,0.079547
118,3.3336,0.166845,0.0768384,0.0804131
119,3.3273,0.1739,0.0774612,0.0797078
120,3.29213,0.16019,0.0721488,0.0799053
121,3.35186,0.172116,0.0789737,0.078555
122,3.3117,0.158756,0.0722077,0.0747793
123,3.30726,0.157077,0.0712186,0.0723661
124,3.30726,0.157077,0.0712186,0.0723661
125,3.33897,0.171752,0.0755711,0.0737959
126,3.33656,0.167239,0.0772642,0.0694035
127,3.32061,0.164011,0.0742934,0.0724372
128,3.32061,0.164011,0.0742934,0.0724372
129,3.32061,0.164011,0.0742934,0.0724372
130,3.33056,0.163674,0.0753261,0.0698909
131,3.33956,0.175004,0.0812467,0.0749014
132,3.36328,0.178609,0.0803694,0.0691886
133,3.37134,0.182561,0.0844938,0.0688832
134,3.37134,0.182561,0.0844938,0.0688832
135,3.38032,0.185391,0.0840243,0.0670869
136,3.3952,0.188203,0.0857148,0.0679358
137,3.39575,0.196646,0.0878028,0.0692777
138,3.36358,0.168259,0.0762074,0.0684466
139,3.38343,0.187227,0.0848809,0.0697409
140,3.39934,0.199411,0.0890399,0.0734991
141,3.40921,0.204989,0.0932376,0.0769227
142,3.3959,0.200285,0.0890752,0.0840389
143,3.40647,0.208387,0.091211,0.0809686
144,3.40647,0.208387,0.091211,0.0809686
145,3.4433,0.222329,0.099842,0.0804948
146,3.42501,0.209056,0.092596,0.0738796
147,3.40937,0.201546,0.089387,0.0733295
148,3.42016,0.219452,0.0946529,0.0774044
149,3.43374,0.238732,0.100529,0.0814559
150,3.39828,0.209145,0.0925386,0.0776624
151,3.43217,0.210282,0.0941101,0.0720329
152,3.42939,0.214483,0.0963463,0.0748054
153,3.41111,0.215034,0.0957843,0.0793966
154,3.41394,0.215336,0.0940825,0.0822567
155,3.39618,0.199326,0.0868487,0.0793394
156,3.39134,0.194672,0.0865499,0.0785061
157,3.39285,0.199502,0.092799,0.0798152
158,3.41598,0.207184,0.091078,0.0793492
159,3.41598,0.207184,0.091078,0.0793492
160,3.41172,0.206761,0.0894401,0.0791568
161,3.39671,0.203709,0.0917141,0.0842389
162,3.41688,0.214818,0.0941649,0.0895974
163,3.41942,0.228032,0.101031,0.0901073
164,3.41942,0.228032,0.101031,0.0901073
165,3.40804,0.220725,0.0990425,0.0899122
166,3.36471,0.185277,0.0804333,0.0798006
167,3.366,0.173994,0.0785042,0.0742549
168,3.366,0.173994,0.0785042,0.0742549
169,3.35194,0.176907,0.0801093,0.0749253
170,3.35234,0.173646,0.0773924,0.0760153
171,3.37835,0.189508,0.0841748,0.0735839
172,3.37392,0.189818,0.0846457,0.0761636
173,3.37096,0.18601,0.087509,0.0782626
174,3.39712,0.209253,0.092293,0.0858697
175,3.36768,0.196942,0.0878637,0.0849754
176,3.37794,0.204584,0.0904647,0.0844624
177,3.42833,0.241107,0.107272,0.0913406
178,3.40007,0.221227,0.0997486,0.0872553
179,3.35972,0.195703,0.0862919,0.0821801
180,3.38999,0.206524,0.0917325,0.081999
181,3.41708,0.214667,0.093983,0.082458
182,3.41708,0.214667,0.093983,0.082458
183,3.42688,0.218572,0.0966066,0.0816735
184,3.46712,0.234574,0.10352,0.0747458
185,3.46631,0.225799,0.101665,0.0733675
186,3.47154,0.249748,0.107532,0.077553
187,3.45535,0.222918,0.0989862,0.0708667
188,3.42882,0.21182,0.0965056,0.0745449
189,3.42828,0.211153,0.0983194,0.0740163
190,3.36286,0.193337,0.0856257,0.0772978
191,3.36286,0.193337,0.0856257,0.0772978
192,3.36286,0.193337,0.0856257,0.0772978
193,3.35561,0.175712,0.0784922,0.0755847
194,3.38666,0.196716,0.0863824,0.0745177
195,3.40855,0.196128,0.0863985,0.0728405
196,3.39025,0.188735,0.0873001,0.0755701
197,3.39025,0.188735,0.0873001,0.0755701
198,3.39025,0.188735,0.0873001,0.0755701
199,3.38304,0.184682,0.0844483,0.0747433
200,3.41366,0.20113,0.0914295,0.0736634
201,3.40102,0.18787,0.0850859,0.0677944
202,3.41324,0.205729,0.0891139,0.0713826
203,3.44613,0.222242,0.100408,0.0760811
204,3.44613,0.222242,0.100408,0.0760811
205,3.42008,0.210128,0.0940147,0.0750111
206,3.45052,0.227815,0.100353,0.079362
207,3.42951,0.224822,0.100328,0.0836084
208,3.42951,0.224822,0.100328,0.0836084
209,3.41435,0.223208,0.0966476,0.0818099
210,3.41692,0.214005,0.0941888,0.0819765
211,3.41896,0.21276,0.0924317,0.082655
212,3.41592,0.215124,0.0927275,0.0831343
213,3.41567,0.223351,0.0963709,0.0860084
214,3.37927,0.196197,0.0877075,0.0840197
215,3.39697,0.21168,0.0930758,0.0874246
216,3.39718,0.202744,0.0910777,0.0841409
217,3.42806,0.223246,0.0985548,0.0843747
218,3.40116,0.217593,0.0937145,0.0881946
219,3.3748,0.19804,0.0859705,0.0858286
220,3.3748,0.19804,0.0859705,0.0858286
221,3.40005,0.212597,0.0916764,0.0877159
222,3.4045,0.220146,0.0949695,0.0923249
223,3.3673,0.196574,0.0881022,0.0885648
224,3.3673,0.196574,0.0881022,0.0885648
225,3.37667,0.195686,0.0877954,0.0807848
226,3.33435,0.176979,0.0784802,0.0846994
227,3.33435,0.176979,0.0784802,0.0846994
228,3.35243,0.17868,0.0787456,0.0785757
229,3.33521,0.168509,0.0769097,0.0790645
230,3.33521,0.168509,0.0769097,0.0790645
231,3.35376,0.173882,0.0802311,0.0785141
232,3.35376,0.173882,0.0802311,0.0785141
233,3.35376,0.173882,0.0802311,0.0785141
234,3.38648,0.198168,0.0894024,0.0765321
235,3.3078,0.155896,0.0700507,0.0743574
236,3.29604,0.150773,0.0693345,0.0753557
237,3.33768,0.173716,0.07989,0.0802577
238,3.31448,0.160838,0.0724396,0.0741897
239,3.36751,0.192454,0.0837333,0.0821273
240,3.3899,0.202114,0.0898528,0.0823283
241,3.35191,0.192625,0.0862565,0.0851266
242,3.34097,0.185705,0.0868258,0.0861562
243,3.33462,0.17857,0.0797418,0.0834217
244,3.28612,0.146776,0.0659661,0.0748315
245,3.28142,0.146107,0.0680247,0.0737415
246,3.28717,0.153775,0.0687201,0.0789459
247,3.26332,0.138516,0.0649626,0.076256
248,3.28259,0.160564,0.0694781,0.0814496
249,3.3164,0.168704,0.0771759,0.0868267
250,3.29247,0.157439,0.0715973,0.081484
251,3.29247,0.157439,0.0715973,0.081484
252,3.32442,0.170567,0.0773531,0.0786403
253,3.35936,0.193039,0.084411,0.085342
254,3.33655,0.18248,0.0795302,0.0913312
255,3.33655,0.18248,0.0795302,0.0913312
256,3.29721,0.165627,0.0718396,0.086281
257,3.30837,0.165025,0.0758021,0.0841369
258,3.32839,0.169196,0.0769807,0.0814647
259,3.29331,0.170848,0.0766679,0.0880813
260,3.26399,0.154711,0.0690301,0.0881492
261,3.26399,0.154711,0.0690301,0.0881492
262,3.26399,0.154711,0.0690301,0.0881492
263,3.26399,0.154711,0.0690301,0.0881492
264,3.26399,0.154711,0.0690301,0.0881492
265,3.28287,0.156057,0.07098,0.087157
266,3.28287,0.156057,0.07098,0.087157
267,3.27392,0.153541,0.0705879,0.0873286
268,3.29338,0.158785,0.0738032,0.0899512
269,3.29756,0.155868,0.0705722,0.0854014
270,3.26467,0.149415,0.0701616,0.091344
271,3.29805,0.18243,0.0871315,0.0925424
272,3.29805,0.18243,0.0871315,0.0925424
273,3.31428,0.170888,0.0777284,0.0885659
274,3.3816,0.200575,0.0915406,0.0859542
275,3.31499,0.174399,0.078821,0.0901244
276,3.31499,0.174399,0.078821,0.0901244
277,3.2915,0.179488,0.0812079,0.099454
278,3.2915,0.179488,0.0812079,0.099454
279,3.27154,0.15743,0.0680832,0.0865087
280,3.27089,0.16145,0.0723283,0.0943909
281,3.25425,0.15877,0.0697939,0.102071
282,3.25425,0.15877,0.0697939,0.102071
283,3.24615,0.154022,0.0691773,0.0971412
284,3.24615,0.154022,0.0691773,0.0971412
285,3.24615,0.154022,0.0691773,0.0971412
286,3.24155,0.151193,0.0695995,0.0992895
287,3.27904,0.171484,0.0766054,0.106679
288,3.26417,0.1647,0.0713311,0.098908
289,3.25207,0.161821,0.0711605,0.0990497
290,3.25144,0.15871,0.0721324,0.103464
291,3.20252,0.137084,0.0620131,0.102561
292,3.23895,0.144918,0.065533,0.0984295
293,3.23895,0.144918,0.065533,0.0984295
294,3.2302,0.144611,0.067772,0.0977511
295,3.2302,0.144611,0.067772,0.0977511
296,3.2302,0.144611,0.067772,0.0977511
297,3.21257,0.141534,0.0627411,0.0971429
298,3.20009,0.138061,0.0637262,0.102493
299,3.20009,0.138061,0.0637262,0.102493
300,3.2253,0.141185,0.0657976,0.0961059
301,3.23299,0.141376,0.0650572,0.0943127
302,3.21099,0.143621,0.0635781,0.0991583
303,3.23064,0.14888,0.0678346,0.104365
304,3.23064,0.14888,0.0678346,0.104365
305,3.2177,0.139302,0.0628374,0.101104
306,3.21473,0.133144,0.06053,0.0933938
307,3.21596,0.130498,0.0588279,0.0856098
308,3.21496,0.131063,0.061582,0.081951
309,3.21411,0.125062,0.0585519,0.0822103
310,3.21656,0.125594,0.0581614,0.078581
311,3.20805,0.124697,0.0572494,0.0810859
312,3.20805,0.124697,0.0572494,0.0810859
313,3.26424,0.148241,0.0685595,0.0847636
314,3.21785,0.127248,0.0563726,0.0785389
315,3.21785,0.127248,0.0563726,0.0785389
316,3.20824,0.125419,0.0580895,0.0826977
317,3.16822,0.108197,0.0515432,0.0776072
318,3.16822,0.108197,0.0515432,0.0776072
319,3.1591,0.110286,0.0523451,0.083105
320,3.1591,0.110286,0.0523451,0.083105
321,3.1591,0.110286,0.0523451,0.083105
322,3.17732,0.111823,0.051475,0.0790208
323,3.22653,0.127116,0.0598672,0.0777508
324,3.25052,0.141303,0.0645969,0.0824589
325,3.22825,0.150994,0.0665168,0.0993081
326,3.22825,0.150994,0.0665168,0.0993081
327,3.22531,0.129086,0.0601292,0.0915443
328,3.24087,0.145897,0.0661452,0.0939307
329,3.2418,0.147409,0.0683054,0.0974631
330,3.22069,0.136618,0.0647212,0.0977465
331,3.22799,0.141289,0.0645445,0.0965515
332,3.23463,0.141503,0.0636678,0.0939643
333,3.23463,0.141503,0.0636678,0.0939643
334,3.22715,0.132149,0.059291,0.0864158
335,3.24378,0.143951,0.0639616,0.0879104
336,3.24132,0.140268,0.0622575,0.0843082
337,3.26238,0.153918,0.0681301,0.0852407
338,3.22393,0.143111,0.0646171,0.0848315
339,3.22249,0.138105,0.0623716,0.0867101
340,3.22441,0.135738,0.0619255,0.0840879
341,3.20613,0.132033,0.0596411,0.0818857
342,3.21267,0.132074,0.0596805,0.0874438
343,3.21267,0.132074,0.0596805,0.0874438
344,3.2054,0.124412,0.058411,0.0847416
345,3.2054,0.124412,0.058411,0.0847416
346,3.22122,0.135157,0.0610793,0.0853744
347,3.21445,0.128737,0.0615737,0.0818998
348,3.1937,0.119168,0.0563441,0.0792385
349,3.20569,0.127919,0.0569946,0.080607
350,3.19932,0.124684,0.0571861,0.0816957
351,3.18062,0.121902,0.0551711,0.0824773
352,3.19797,0.12679,0.0571464,0.0834008
353,3.20159,0.126388,0.0595269,0.0811998
354,3.21981,0.137865,0.0616777,0.0819486
355,3.19518,0.118843,0.0547547,0.0768232
356,3.19518,0.118843,0.0547547,0.0768232
357,3.19518,0.118843,0.0547547,0.0768232
358,3.22422,0.128697,0.0600281,0.0786676
359,3.22422,0.128697,0.0600281,0.0786676
360,3.24043,0.138246,0.0628977,0.0794392
361,3.24043,0.138246,0.0628977,0.0794392
362,3.26739,0.149431,0.0671191,0.0815749
363,3.27185,0.151832,0.0675223,0.0832182
364,3.25815,0.146562,0.0651543,0.0831776
365,3.26794,0.155441,0.0706112,0.0891048
366,3.25877,0.154331,0.070537,0.0905327
367,3.29466,0.167213,0.0751251,0.0973611
368,3.29466,0.167213,0.0751251,0.0973611
369,3.26864,0.156687,0.0692949,0.100367
370,3.26864,0.156687,0.0692949,0.100367
371,3.26864,0.156687,0.0692949,0.100367
372,3.2896,0.160676,0.0735224,0.0955766
373,3.27921,0.163519,0.0740414,0.0973368
374,3.26692,0.164826,0.0753449,0.0967904
375,3.2527,0.154521,0.0674585,0.0912219
376,3.24031,0.153694,0.0683154,0.0956957
377,3.20156,0.12969,0.0575481,0.0896934
378,3.20583,0.128916,0.060687,0.0914278
379,3.21556,0.140153,0.0639882,0.091636
380,3.22653,0.139417,0.0632299,0.0906323
381,3.22611,0.141526,0.0625929,0.0873114
382,3.22611,0.141526,0.0625929,0.0873114
383,3.22611,0.141526,0.0625929,0.0873114
384,3.22611,0.141526,0.0625929,0.0873114
385,3.21593,0.140429,0.0646677,0.0948108
386,3.2089,0.137525,0.0619131,0.0874868
387,3.23315,0.14079,0.0640065,0.0911546
388,3.21729,0.138226,0.0631738,0.0883803
389,3.2156,0.131132,0.0620095,0.0861471
390,3.2156,0.131132,0.0620095,0.0861471
391,3.22597,0.134638,0.0597631,0.0805597
392,3.27206,0.152654,0.0693101,0.0841884
393,3.26733,0.156888,0.0691644,0.0851415
394,3.24942,0.149357,0.0705419,0.0840958
395,3.25268,0.148881,0.0650815,0.0837826
396,3.25268,0.148881,0.0650815,0.0837826
397,3.24803,0.144935,0.0649602,0.0818776
398,3.26874,0.153045,0.0700107,0.084538
399,3.2411,0.139492,0.0615666,0.0842556
400,3.23368,0.13174,0.0603488,0.0783191
401,3.23983,0.130932,0.0604244,0.073817
402,3.24111,0.140004,0.0644302,0.0821474
403,3.22424,0.12872,0.0585692,0.0785658
404,3.23697,0.138447,0.0630403,0.0850521
405,3.21737,0.135078,0.0597653,0.0838117
406,3.2379,0.143252,0.0640711,0.0853688
407,3.24612,0.143232,0.0653939,0.082293
408,3.26777,0.15305,0.0697161,0.0833976
409,3.23848,0.143651,0.0649814,0.0852818
410,3.25631,0.147504,0.0702118,0.0872583
411,3.25631,0.147504,0.0702118,0.0872583
412,3.25498,0.147145,0.0660025,0.0858173
413,3.26544,0.149116,0.0704245,0.0860204
414,3.26988,0.148675,0.0676523,0.0844595
415,3.26988,0.148675,0.0676523,0.0844595
416,3.24796,0.140772,0.0662218,0.0866001
417,3.24796,0.140772,0.0662218,0.0866001
418,3.2884,0.157343,0.0721218,0.0864553
419,3.2884,0.157343,0.0721218,0.0864553
420,3.30145,0.163678,0.0722276,0.0849187
421,3.27448,0.152893,0.0695903,0.0782992
422,3.27877,0.151637,0.0682324,0.0768908
423,3.30031,0.159032,0.0700709,0.0748266
424,3.31096,0.163077,0.0726968,0.0743857
425,3.3167,0.159831,0.0731933,0.0728266
426,3.32035,0.163735,0.0726901,0.0742663
427,3.32468,0.165711,0.0749705,0.0740047
428,3.32686,0.166703,0.074986,0.0748939
429,3.36838,0.181463,0.0829603,0.0775164
430,3.36838,0.181463,0.0829603,0.0775164
431,3.37528,0.183709,0.0840729,0.0749756
432,3.3833,0.193801,0.0870795,0.0811684
433,3.3852,0.215784,0.0935524,0.090647
434,3.37554,0.19044,0.0870013,0.0805764
435,3.37554,0.19044,0.0870013,0.0805764
436,3.40958,0.217762,0.0993426,0.0917112
437,3.35352,0.196479,0.0872748,0.0893899
438,3.3372,0.186196,0.085977,0.0862092
439,3.3252,0.179868,0.0806393,0.0883931
440,3.31617,0.173473,0.0781007,0.0886762
441,3.32469,0.176544,0.0798721,0.0862643
442,3.32419,0.170841,0.0773327,0.0799338
443,3.337,0.170869,0.0777937,0.0787811
444,3.33415,0.171828,0.0794078,0.0804986
445,3.32726,0.173088,0.0804214,0.087035
446,3.32033,0.168427,0.0764027,0.0798981
447,3.30047,0.162085,0.0735295,0.080479
448,3.30047,0.162085,0.0735295,0.080479
449,3.29443,0.155283,0.0687059,0.0755179
450,3.31895,0.167437,0.0770213,0.0817363
451,3.29703,0.161805,0.0721705,0.0846314
452,3.28912,0.157785,0.0719418,0.08532
453,3.28937,0.160405,0.0718396,0.0822018
454,3.28937,0.160405,0.0718396,0.0822018
455,3.29992,0.164205,0.0745305,0.0792729
456,3.27854,0.141062,0.0654444,0.07287
457,3.27854,0.141062,0.0654444,0.07287
458,3.27854,0.141062,0.0654444,0.07287
459,3.28998,0.144767,0.0649119,0.0675408
460,3.28998,0.144767,0.0649119,0.0675408
461,3.28998,0.144767,0.0649119,0.0675408
462,3.2629,0.136415,0.0618453,0.0719006
463,3.26768,0.142468,0.0671099,0.0736138
464,3.27961,0.14681,0.0652978,0.0746077
465,3.24829,0.131728,0.0608285,0.0770455
466,3.24829,0.131728,0.0608285,0.0770455
467,3.24829,0.131728,0.0608285,0.0770455
468,3.26517,0.144035,0.0633083,0.080682
469,3.243,0.135812,0.0630379,0.0773845
470,3.24057,0.135183,0.0620155,0.0818702
471,3.24057,0.135183,0.0620155,0.0818702
472,3.24913,0.139843,0.0627833,0.0826658
473,3.24082,0.136659,0.0620801,0.0841851
474,3.27067,0.146464,0.0682837,0.0821585
475,3.26977,0.15426,0.0692553,0.081819
476,3.26393,0.150707,0.0688336,0.0852449
477,3.26393,0.150707,0.0688336,0.0852449
478,3.26203,0.157296,0.0711969,0.0924011
479,3.29019,0.165585,0.0720559,0.0863169
480,3.26119,0.14807,0.0671683,0.0845004
481,3.26119,0.14807,0.0671683,0.0845004
482,3.26119,0.14807,0.0671683,0.0845004
483,3.26119,0.14807,0.0671683,0.0845004
484,3.30003,0.174524,0.0799132,0.0959293
485,3.30003,0.174524,0.0799132,0.0959293
486,3.30059,0.177605,0.0813651,0.0991685
487,3.30445,0.185871,0.0820273,0.0981019
488,3.30445,0.185871,0.0820273,0.0981019
489,3.32882,0.198127,0.0866372,0.0956292
490,3.32787,0.18254,0.0827791,0.0960203
491,3.34356,0.188769,0.0886832,0.094949
492,3.32719,0.183067,0.0849879,0.0956743
493,3.32719,0.183067,0.0849879,0.0956743
494,3.37772,0.21134,0.093303,0.0975951
495,3.38285,0.204687,0.0896595,0.0914877
496,3.36414,0.195222,0.0868015,0.0911922
497,3.34606,0.184843,0.0816995,0.0877691
498,3.34988,0.188909,0.0813028,0.0861186
499,3.38659,0.201287,0.0895574,0.0876583
500,3.35006,0.187313,0.0825864,0.0876688
501,3.35006,0.187313,0.0825864,0.0876688
502,3.35006,0.187313,0.0825864,0.0876688
503,3.35006,0.187313,0.0825864,0.0876688
504,3.34494,0.181289,0.0818958,0.0892137
505,3.34494,0.181289,0.0818958,0.0892137
506,3.32677,0.171173,0.0791039,0.0879005
507,3.32124,0.169961,0.0741281,0.0827461
508,3.32124,0.169961,0.0741281,0.0827461
509,3.30373,0.157051,0.071682,0.0802067
510,3.33278,0.175165,0.0771205,0.0822692
511,3.33798,0.182913,0.0808043,0.0867751
512,3.33021,0.180762,0.0813166,0.0845727
513,3.31942,0.165118,0.0768071,0.0789803
514,3.29084,0.157448,0.0707185,0.0862855
515,3.29084,0.157448,0.0707185,0.0862855
516,3.29489,0.16777,0.0724914,0.0907128
517,3.31608,0.171513,0.0796445,0.088778
518,3.30145,0.17358,0.0757468,0.0935852
519,3.2851,0.172419,0.0776191,0.0933644
520,3.25899,0.149765,0.0679632,0.0894392
521,3.28305,0.170982,0.0721164,0.0935651
522,3.28396,0.171627,0.0769154,0.0940257
523,3.27402,0.170278,0.0781344,0.0982083
524,3.25605,0.159401,0.0700418,0.0977873
525,3.31331,0.172397,0.0770345,0.0904932
526,3.31331,0.172397,0.0770345,0.0904932
527,3.31059,0.176224,0.0778254,0.0932017
528,3.32725,0.178802,0.0811392,0.0932003
529,3.3351,0.184123,0.0826831,0.090496
530,3.34388,0.178514,0.0799784,0.0856768
531,3.31109,0.170881,0.0765438,0.0863453
532,3.32852,0.175457,0.076598,0.0853423
533,3.30422,0.163607,0.0757202,0.085646
534,3.32526,0.175354,0.0830907,0.0829429
535,3.32017,0.162966,0.0723474,0.0822901
536,3.31874,0.15799,0.0735368,0.071629
537,3.27656,0.140653,0.0637889,0.0751703
538,3.27656,0.140653,0.0637889,0.0751703
539,3.27656,0.140653,0.0637889,0.0751703
540,3.27656,0.140653,0.0637889,0.0751703
541,3.26553,0.139159,0.0640886,0.0797371
542,3.27302,0.152499,0.0695683,0.0873217
543,3.27129,0.141344,0.0654575,0.0783618
544,3.26022,0.146156,0.0659531,0.0789245
545,3.31102,0.168449,0.075053,0.0827029
546,3.25773,0.153112,0.0697503,0.0865482
547,3.28826,0.161113,0.0720372,0.0875604
548,3.25771,0.139946,0.0644343,0.0847256
549,3.29514,0.153883,0.0729465,0.0823233
550,3.29514,0.153883,0.0729465,0.0823233
551,3.29514,0.153883,0.0729465,0.0823233
552,3.26075,0.14653,0.0671173,0.0838329
553,3.26075,0.14653,0.0671173,0.0838329
554,3.26075,0.14653,0.0671173,0.0838329
555,3.30233,0.178669,0.0773037,0.0893093
556,3.32725,0.176215,0.0776032,0.0889356
557,3.34575,0.181155,0.0802615,0.0851238
558,3.30192,0.162712,0.0729132,0.0865644
559,3.33361,0.182531,0.0803312,0.0867423
560,3.33942,0.180096,0.0818998,0.0871862
561,3.31051,0.170941,0.0770665,0.0859808
562,3.31051,0.170941,0.0770665,0.0859808
563,3.3095,0.17883,0.0796644,0.0877324
564,3.29617,0.161923,0.0764596,0.0887974
565,3.27302,0.154821,0.0708479,0.0870012
566,3.23584,0.147723,0.0664793,0.0875916
567,3.2481,0.160632,0.0709579,0.0922537
568,3.26934,0.172184,0.0755936,0.0942501
569,3.24241,0.146566,0.0665322,0.0911864
570,3.24241,0.146566,0.0665322,0.0911864
571,3.24263,0.145182,0.0658793,0.0885607
572,3.24263,0.145182,0.0658793,0.0885607
573,3.24263,0.145182,0.0658793,0.0885607
574,3.26557,0.154883,0.0736256,0.0900181
575,3.21837,0.132542,0.0601355,0.083469
576,3.21837,0.132542,0.0601355,0.083469
577,3.24619,0.144676,0.0664638,0.0833755
578,3.22162,0.137133,0.0620055,0.0862788
579,3.22162,0.137133,0.0620055,0.0862788
580,3.22788,0.133086,0.0608377,0.0825656
581,3.24974,0.139376,0.062753,0.0788234
582,3.2708,0.149232,0.0682013,0.082699
583,3.26011,0.14297,0.0659927,0.0816797
584,3.26011,0.14297,0.0659927,0.0816797
585,3.28626,0.153815,0.069626,0.0760336
586,3.29623,0.149376,0.0658405,0.0729334
587,3.29623,0.149376,0.0658405,0.0729334
588,3.29623,0.149376,0.0658405,0.0729334
