ReTr(Lx),ImTr(Lx)
0.024403,0.0111961
0.0124231,-0.0483258
0.00489314,-0.0820941
0.0054064,-0.0645638
0.0054064,-0.0645638
-0.0272067,-0.0454165
-0.0354872,-0.103138
-0.0354872,-0.103138
-0.0354872,-0.103138
-0.0468322,-0.0290664
-0.0466698,-0.0839282
-0.0762213,-0.0508333
-0.0213967,-0.0827003
-0.0213967,-0.0827003
-0.0213155,-0.053124
-0.0213155,-0.053124
0.025155,-0.0871086
-0.0243461,-0.0284304
0.00882257,-0.0420016
0.0191521,0.0245326
0.0144874,0.0388641
0.0739979,0.0633499
0.0739979,0.0633499
0.0534571,0.077309
0.0919485,0.0730805
0.0354794,0.00432316
0.00365702,0.067206
-0.030379,-0.022388
0.0166434,0.0373665
0.0474176,0.00562794
-0.0196411,-0.0115582
-0.0196411,-0.0115582
0.030184,-0.0398421
0.0789695,-0.0287297
0.132392,-0.00779169
0.217224,-0.0287484
0.217224,-0.0287484
0.217224,-0.0287484
0.170222,0.0660436
0.197324,-0.0112408
0.121713,0.0808703
0.121713,0.0808703
0.183753,0.0854484
0.100495,0.163098
0.0919698,0.195231
0.0581581,0.114272
0.038249,0.134229
0.0366373,0.106157
0.099126,0.0628071
0.099126,0.0628071
0.035848,0.0777262
0.0570112,0.0170141
0.00767937,0.117879
0.0158226,0.0332448
0.0413548,0.00907598
-0.0233217,0.0508082
-0.0611424,0.0879229
-0.0611424,0.0879229
-0.0611424,0.0879229
-0.00152549,0.0683594
0.0296949,0.0668528
0.0296949,0.0668528
0.0296949,0.0668528
0.0502445,0.0750016
0.0814159,0.0745975
0.0179484,0.0619249
0.0179121,0.0366195
0.0212974,0.068781
0.0339519,-0.0235761
0.0339519,-0.0235761
0.0339519,-0.0235761
0.0339519,-0.0235761
-0.00647246,0.0302537
-0.0550694,0.0414561
0.0369455,0.0756123
0.0714942,0.015743
-0.00143709,0.023937
-0.00143709,0.023937
-0.0220685,0.0173789
0.0310188,-0.0179072
0.0525474,-0.0138245
0.0432006,-0.0349358
0.0498239,-0.0320751
0.0498239,-0.0320751
0.044308,-0.0524949
0.0690728,-0.0300784
0.0353222,-0.0038956
0.0145059,-0.0142472
-0.0124248,0.00993615
0.0199571,0.0348841
0.0217148,-0.018636
-0.0626641,-0.021072
-0.0238678,0.0185802
-0.0238678,0.0185802
0.0543208,-0.0365157
0.0298985,-0.106154
-0.0348349,-0.0558211
-0.0348349,-0.0558211
-0.00297105,-0.0628889
-0.00297105,-0.0628889
0.0039589,-0.0362748
-0.040729,-0.0366807
-0.040729,-0.0366807
-0.0290416,-0.0658209
0.0629064,-0.0305345
0.0310206,-0.0250539
-0.00731469,0.00493788
-0.0121228,-0.0314915
-0.0526952,0.0088719
-0.0526952,0.0088719
-0.0549738,-0.00654831
-0.0549738,-0.00654831
-0.127371,-0.0576014
-0.0431274,-0.0854277
-0.119775,-0.0292551
-0.103472,-0.0124585
-0.0471191,-0.0261942
0.0150852,-0.122371
0.00371163,-0.0907491
0.12911,-0.106522
0.0384846,-0.148771
-0.0140025,-0.0887661
0.0155067,0.0188751
0.0155067,0.0188751
-0.0298224,0.0658294
-0.0420315,0.0147789
-0.0678386,0.0429141
-0.0678386,0.0429141
-0.0678386,0.0429141
-0.0228291,0.0411366
-0.0392147,0.0310417
0.029594,0.103578
0.0241883,-0.0163134
0.0241883,-0.0163134
0.0313618,0.0909484
0.132667,-0.0603411
0.0750224,0.0211049
0.130164,0.0518233
0.0577442,-0.0441859
0.0549725,0.0265889
0.0237939,0.0643986
0.0386446,0.0212544
0.124081,0.0268189
0.124081,0.0268189
0.0491166,0.0246006
0.136799,-0.0510021
0.0777976,-0.0365115
0.0418415,-0.0251079
0.0185172,-0.0171162
0.0564472,0.0102716
0.0611633,-0.0280779
0.0423544,0.0486126
0.0565344,-0.00939546
0.132758,0.0659426
0.140198,0.0369931
0.11498,0.00824933
0.111762,0.0332074
0.151867,-0.0833963
0.151867,-0.0833963
0.164458,-0.0523661
0.0925396,-0.0486282
0.0271659,-0.0716001
0.0906109,-0.0545353
0.0906109,-0.0545353
0.0630379,-0.0859193
0.0819894,-0.157251
0.0139417,-0.20785
0.0139417,-0.20785
0.119775,0.018105
-0.00968343,-0.0563139
0.0141796,-0.0397661
0.0163968,-0.0661787
0.0306974,-0.0723676
0.086953,-0.0197333
0.126209,0.0130649
0.118802,-0.0331435
0.124409,0.00304777
0.0317361,-0.0363742
0.00977245,0.0314459
0.026074,0.000266085
0.0142066,-0.019454
0.0142066,-0.019454
0.00317911,-0.0490384
-0.0286075,0.00183504
0.081352,-0.00591526
-0.0288014,0.115398
0.0754041,-0.0328284
0.12624,-0.00139733
0.113886,0.01256
0.149333,-0.0231415
0.149333,-0.0231415
0.149333,-0.0231415
0.0895313,-0.0658791
0.224909,-0.0521849
0.228189,0.0711354
0.114751,-0.0249671
0.114751,-0.0249671
0.114751,-0.0249671
0.128529,0.029098
0.166722,-0.0177711
0.204795,-0.0563124
0.099109,0.0425851
0.0752279,0.00914091
0.0752279,0.00914091
-0.0247971,0.0108557
0.027216,-0.0422256
-0.0119668,-0.00882691
-0.0119668,-0.00882691
-0.0161733,-0.0197071
-0.0577974,0.0322817
-0.0125387,0.0379625
-0.0456493,-0.0227963
-0.0882678,-0.00499253
-0.0407304,0.0158177
-0.0754672,0.0721809
-0.00280466,0.0657029
-0.0146433,0.0625747
0.139703,0.0947905
0.0611254,0.0781284
0.0611254,0.0781284
0.0759731,0.11445
0.1353,0.084005
0.0630623,0.0133306
0.0630623,0.0133306
-0.0135515,0.0137765
-0.0267718,0.0718933
-0.0267718,0.0718933
0.0154057,0.0563565
-0.06059,0.0926921
-0.06059,0.0926921
-0.0603166,-0.0122843
-0.0603166,-0.0122843
-0.0603166,-0.0122843
0.0251821,-0.0835405
0.0308914,-0.0171132
-0.0203207,-0.0283814
0.0288953,0.0247569
0.000837529,-0.0758137
-0.0520439,0.0222817
0.018892,-0.00970641
-0.0161599,-0.00507489
-0.00629473,-0.0104321
0.0236978,0.014332
0.0330354,0.0157066
0.0327976,0.0564062
-0.0134424,0.0481464
0.0179981,0.00319655
-0.0149841,0.0305447
-0.0419358,-0.0270669
-0.0251515,-0.0169021
-0.0251515,-0.0169021
0.00385507,0.0106739
0.00511493,0.00996298
0.00101279,0.0588054
0.00101279,0.0588054
0.0894514,0.0279495
0.072976,0.0987911
0.114397,0.0434223
0.0889144,0.0105455
0.0287835,-0.0660099
0.0287835,-0.0660099
0.0287835,-0.0660099
0.0287835,-0.0660099
0.0287835,-0.0660099
0.0435063,-0.0308466
0.0435063,-0.0308466
0.0425626,-0.003648
0.0136258,-0.0464139
-0.0076911,0.0430945
-0.0294451,-0.0152563
-0.146905,-0.0104548
-0.146905,-0.0104548
-0.0645796,0.00726373
-0.0343173,0.00312143
-0.100436,-0.0338406
-0.100436,-0.0338406
-0.115051,0.0450884
-0.115051,0.0450884
-0.147471,0.101379
-0.173109,0.0695662
-0.0332035,0.0837319
-0.0332035,0.0837319
-0.046661,0.0481701
-0.046661,0.0481701
-0.046661,0.0481701
0.0314608,0.0728139
-0.0126839,0.0498304
-0.0488954,0.173154
0.0148173,0.1058
0.0177724,0.035027
-0.0396834,0.00723402
-0.00781784,0.012104
-0.00781784,0.012104
-0.0455619,0.0117547
-0.0455619,0.0117547
-0.0455619,0.0117547
-0.0135143,0.00166075
0.0329239,-0.0186851
0.0329239,-0.0186851
0.0437862,-0.0362271
-0.0391414,-0.00937481
0.00333255,-0.00342325
0.0255001,0.0456359
0.0255001,0.0456359
-0.0200481,-0.0103313
-0.0375357,0.00348317
0.00811606,-0.020876
-0.00014791,-0.0743407
-0.0635129,0.00832055
-0.0535949,-0.0179066
-0.0318987,0.0249324
-0.0318987,0.0249324
-0.00336365,0.0144775
-0.0242539,-0.0504693
-0.0242539,-0.0504693
-0.00343487,-0.0197345
0.0205089,-0.117468
0.0205089,-0.117468
-0.0606401,-0.0591096
-0.0606401,-0.0591096
-0.0606401,-0.0591096
-0.0513026,-0.08412
0.00588501,-0.051769
-0.0494715,-0.0214347
-0.0387159,0.0265368
-0.0387159,0.0265368
-0.0592051,-0.0342109
-0.0749186,0.0583647
-0.00695721,0.0156725
0.148926,0.0603451
0.0146906,0.038303
-0.0199171,0.0302702
-0.0199171,0.0302702
0.0287708,0.0269132
-0.0477938,0.068537
-0.0105346,-0.0146419
-0.0563486,0.0326685
-0.0574344,-0.025847
-0.0444136,0.0312595
-0.106497,-0.00408387
-0.0285022,-0.00916934
-0.0264816,-0.107655
-0.0264816,-0.107655
-0.0223724,-0.180711
-0.0223724,-0.180711
-0.0355426,-0.204918
