ReTr(L),ImTr(L)
-0.60866,-0.139629
-0.615927,-0.138139
-0.605814,-0.105762
-0.605804,-0.113529
-0.605804,-0.113529
-0.606489,-0.11564
-0.599019,-0.0870331
-0.599019,-0.0870331
-0.599019,-0.0870331
-0.605456,-0.112275
-0.599927,-0.1117
-0.596666,-0.120233
-0.595618,-0.126337
-0.595618,-0.126337
-0.579295,-0.167971
-0.579295,-0.167971
-0.565177,-0.23525
-0.549364,-0.231068
-0.538849,-0.280019
-0.535579,-0.291199
-0.529672,-0.271527
-0.520154,-0.288293
-0.520154,-0.288293
-0.511933,-0.31203
-0.519745,-0.32782
-0.511446,-0.356954
-0.507524,-0.334272
-0.516027,-0.326365
-0.486528,-0.365191
-0.498304,-0.33064
-0.487056,-0.34999
-0.487056,-0.34999
-0.488524,-0.365164
-0.501178,-0.345832
-0.524632,-0.314792
-0.510886,-0.296694
-0.510886,-0.296694
-0.510886,-0.296694
-0.537015,-0.277871
-0.534783,-0.287671
-0.537658,-0.255505
-0.537658,-0.255505
-0.571083,-0.246223
-0.574584,-0.206156
-0.556412,-0.195011
-0.58,-0.171187
-0.607163,-0.112127
-0.601605,-0.150968
-0.596269,-0.139195
-0.596269,-0.139195
-0.605311,-0.116287
-0.58571,-0.171992
-0.55996,-0.211567
-0.556231,-0.256589
-0.562291,-0.215812
-0.555601,-0.216641
-0.57218,-0.192819
-0.57218,-0.192819
-0.57218,-0.192819
-0.596723,-0.168077
-0.604085,-0.140815
-0.604085,-0.140815
-0.604085,-0.140815
-0.59124,-0.176826
-0.60483,-0.14165
-0.597445,-0.118198
-0.602896,-0.104597
-0.60881,-0.0909279
-0.585151,-0.124317
-0.585151,-0.124317
-0.585151,-0.124317
-0.585151,-0.124317
-0.583005,-0.0884637
-0.582649,-0.147181
-0.560451,-0.119796
-0.57904,-0.112913
-0.59453,-0.0944722
-0.59453,-0.0944722
-0.596477,-0.105271
-0.600079,-0.121312
-0.585254,-0.0992917
-0.596954,-0.101767
-0.59141,-0.137251
-0.59141,-0.137251
-0.591697,-0.113001
-0.592545,-0.122979
-0.603336,-0.0921147
-0.588377,-0.0378918
-0.592039,-0.00981809
-0.590211,0.009016
-0.599073,0.0172861
-0.610654,-0.00613545
-0.612865,-0.00754738
-0.612865,-0.00754738
-0.614731,0.0208253
-0.611956,0.0202011
-0.622629,0.00586871
-0.622629,0.00586871
-0.598434,0.0178149
-0.598434,0.0178149
-0.60966,0.0374037
-0.617071,0.0463548
-0.617071,0.0463548
-0.610988,0.0993828
-0.600012,0.0857418
-0.595511,0.0630025
-0.588589,0.0690054
-0.612197,0.0529191
-0.611334,0.0693015
-0.611334,0.0693015
-0.602311,0.0586255
-0.602311,0.0586255
-0.603205,0.0718179
-0.619629,0.0484508
-0.603904,0.0827553
-0.610996,0.0630806
-0.601055,0.0870815
-0.60634,0.0607459
-0.603911,0.0469694
-0.6228,0.0595101
-0.594627,0.0512361
-0.603714,0.09045
-0.586183,0.0617464
-0.586183,0.0617464
-0.586219,0.111953
-0.593091,0.0812485
-0.572967,0.11437
-0.572967,0.11437
-0.572967,0.11437
-0.568614,0.144075
-0.573283,0.171199
-0.562802,0.21253
-0.568954,0.173541
-0.568954,0.173541
-0.603125,0.155351
-0.584022,0.0968116
-0.590407,0.0890637
-0.591691,0.0938549
-0.599885,0.0982662
-0.603472,0.0793376
-0.606795,0.0865266
-0.62016,0.0737085
-0.621209,0.0117012
-0.621209,0.0117012
-0.631354,0.0167659
-0.60949,-0.0293736
-0.617344,-0.0373364
-0.6246,-0.0693169
-0.613931,-0.0899411
-0.60689,-0.0553099
-0.607498,-0.0633694
-0.613507,-0.0383734
-0.618888,-0.052
-0.608241,-0.0933124
-0.613106,-0.100354
-0.620066,-0.132505
-0.603474,-0.0962262
-0.614066,-0.119825
-0.614066,-0.119825
-0.583735,-0.160891
-0.595075,-0.171478
-0.624906,-0.133935
-0.611753,-0.143284
-0.611753,-0.143284
-0.588573,-0.120796
-0.604604,-0.11098
-0.608114,-0.101806
-0.608114,-0.101806
-0.600291,-0.094446
-0.611316,-0.0651158
-0.608677,-0.059847
-0.608116,-0.0523322
-0.594251,-0.052035
-0.608096,-0.0619012
-0.596538,-0.0738895
-0.61729,-0.0573485
-0.620992,-0.0026365
-0.628763,-0.0109412
-0.612613,-0.0315988
-0.623499,-0.0210623
-0.6218,-0.0638766
-0.6218,-0.0638766
-0.623422,-0.0685619
-0.623396,-0.0152432
-0.624448,-0.0766753
-0.624981,-0.0591434
-0.607054,-0.0910138
-0.604826,-0.0813408
-0.591307,-0.102707
-0.602653,-0.0755366
-0.602653,-0.0755366
-0.602653,-0.0755366
-0.58969,-0.10626
-0.606019,-0.095542
-0.600936,-0.125761
-0.588921,-0.128971
-0.588921,-0.128971
-0.588921,-0.128971
-0.604535,-0.129386
-0.602179,-0.130754
-0.590967,-0.133364
-0.575858,-0.167984
-0.572935,-0.189986
-0.572935,-0.189986
-0.562222,-0.226382
-0.582105,-0.199763
-0.587039,-0.217166
-0.587039,-0.217166
-0.592436,-0.188514
-0.586861,-0.168375
-0.601727,-0.154574
-0.598806,-0.144301
-0.568246,-0.169332
-0.599566,-0.153846
-0.603101,-0.149109
-0.599671,-0.1627
-0.594636,-0.197093
-0.599152,-0.167804
-0.590305,-0.153279
-0.590305,-0.153279
-0.6109,-0.160381
-0.59598,-0.164329
-0.583418,-0.167636
-0.583418,-0.167636
-0.605716,-0.168599
-0.591714,-0.188081
-0.591714,-0.188081
-0.584917,-0.194879
-0.568395,-0.212845
-0.568395,-0.212845
-0.591511,-0.187872
-0.591511,-0.187872
-0.591511,-0.187872
-0.574745,-0.211876
-0.583444,-0.168104
-0.561983,-0.217647
-0.564459,-0.246463
-0.542185,-0.256405
-0.550334,-0.24892
-0.559755,-0.271445
-0.561061,-0.263409
-0.533987,-0.317419
-0.522922,-0.308932
-0.545503,-0.275401
-0.53589,-0.288201
-0.519362,-0.326816
-0.520404,-0.346081
-0.502091,-0.339645
-0.482476,-0.365648
-0.467416,-0.370266
-0.467416,-0.370266
-0.489573,-0.369003
-0.465584,-0.387266
-0.473154,-0.390863
-0.473154,-0.390863
-0.47387,-0.403121
-0.459669,-0.40064
-0.452943,-0.41765
-0.460736,-0.411255
-0.430075,-0.423893
-0.430075,-0.423893
-0.430075,-0.423893
-0.430075,-0.423893
-0.430075,-0.423893
-0.424821,-0.447348
-0.424821,-0.447348
-0.431319,-0.458191
-0.442178,-0.423346
-0.418233,-0.434326
-0.435513,-0.435479
-0.413821,-0.447195
-0.413821,-0.447195
-0.424939,-0.433559
-0.442985,-0.430646
-0.438944,-0.43888
-0.438944,-0.43888
-0.428665,-0.431995
-0.428665,-0.431995
-0.416789,-0.444806
-0.399019,-0.47079
-0.403772,-0.469365
-0.403772,-0.469365
-0.409495,-0.467873
-0.409495,-0.467873
-0.409495,-0.467873
-0.419573,-0.442659
-0.422754,-0.436036
-0.401766,-0.465023
-0.361986,-0.49745
-0.349385,-0.494559
-0.353995,-0.498773
-0.373903,-0.489293
-0.373903,-0.489293
-0.376611,-0.487152
-0.376611,-0.487152
-0.376611,-0.487152
-0.367236,-0.483598
-0.352637,-0.49894
-0.352637,-0.49894
-0.371816,-0.471944
-0.341231,-0.484739
-0.374128,-0.488365
-0.365165,-0.49044
-0.365165,-0.49044
-0.362548,-0.495708
-0.389384,-0.455256
-0.400111,-0.462979
-0.411753,-0.441605
-0.396009,-0.449696
-0.393899,-0.47884
-0.35409,-0.505692
-0.35409,-0.505692
-0.341376,-0.512173
-0.354069,-0.490171
-0.354069,-0.490171
-0.344335,-0.492619
-0.31389,-0.491454
-0.31389,-0.491454
-0.341746,-0.467641
-0.341746,-0.467641
-0.341745,-0.467641
-0.365836,-0.446891
-0.35654,-0.444487
-0.384401,-0.471019
-0.386792,-0.472599
-0.386792,-0.472599
-0.386771,-0.452008
-0.391194,-0.471744
-0.349967,-0.484409
-0.394184,-0.464306
-0.403529,-0.454776
-0.372196,-0.45695
-0.372196,-0.45695
-0.385411,-0.442246
-0.429841,-0.421241
-0.419784,-0.442012
-0.451977,-0.426839
-0.420576,-0.439333
-0.413715,-0.452417
