MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.0215694,0.0293991
2,0.0435362,0.0277203
3,0.0358076,0.0120523
4,0.0477553,0.00346804
5,0.0477553,0.00346804
6,0.0526767,0.0069698
7,0.0632092,0.00921066
8,0.0632092,0.00921066
9,0.0632092,0.00921066
10,0.0536136,0.0118372
11,0.0329269,0.03728
12,0.0408229,0.0226353
13,0.0433175,0.047905
14,0.0433175,0.047905
15,0.0472579,0.0346017
16,0.0472579,0.0346017
17,0.0305003,0.0374561
18,0.045342,0.00627099
19,0.0445835,0.0365201
20,0.0528509,0.00753476
21,0.0245533,0.0252237
22,0.066617,0.0674621
23,0.066617,0.0674621
24,0.0378161,0.0730816
25,0.0779244,0.0393707
26,0.0335984,0.0288273
27,0.0330495,0.0224385
28,0.0224616,0.0366968
29,0.0136599,0.0491913
30,0.0132741,0.0981258
31,0.0166327,0.0615312
32,0.0166327,0.0615312
33,0.0296889,0.0675387
34,0.0748635,0.0651301
35,0.0659828,0.0285234
36,0.0616001,0.0698354
37,0.0616001,0.0698354
38,0.0616001,0.0698354
39,0.0740823,0.0581363
40,0.080148,0.0391063
41,0.0748833,0.0336623
42,0.0748833,0.0336623
43,0.0418466,0.0713395
44,0.065105,0.0634312
45,0.0666643,0.0588313
46,0.0704484,0.0244816
47,0.0542963,0.0539189
48,0.0608514,0.0491133
49,0.032089,0.0212047
50,0.032089,0.0212047
51,0.0306008,0.0294969
52,0.0350192,0.032703
53,0.0636757,0.0234855
54,0.0488048,0.0088814
55,0.0560384,0.0342449
56,0.0456309,0.0412758
57,0.0453056,0.01406
58,0.0453056,0.01406
59,0.0453056,0.01406
60,0.07165,0.0334471
61,0.0634797,0.0723837
62,0.0634797,0.0723837
63,0.0634797,0.0723837
64,0.0587597,0.0895435
65,0.0768191,0.0554757
66,0.029443,0.059502
67,0.0246213,0.0710104
68,0.0629345,0.0724868
69,0.0453587,0.0572414
70,0.0453587,0.0572414
71,0.0453587,0.0572414
72,0.0453587,0.0572414
73,0.0346931,0.0622825
74,0.0577873,0.0402755
75,0.0419147,0.032663
76,0.02888,0.0533759
77,0.0511789,0.0766587
78,0.0511789,0.0766587
79,0.0266447,0.0697825
80,0.0160678,0.0562397
81,0.0169566,0.0196732
82,0.0367081,0.00524882
83,0.0360861,0.0443086
84,0.0360861,0.0443086
85,0.0656489,0.0573834
86,0.0702419,0.0737202
87,0.0484987,0.0688277
88,0.0171893,0.0756748
89,0.0328183,0.0871676
90,0.0206977,0.105372
91,0.022177,0.0583026
92,0.0163973,0.0326676
93,0.00880334,0.0385905
94,0.00880334,0.0385905
95,0.0433431,0.0509934
96,0.0140534,0.036929
97,0.0169684,0.0397881
98,0.0169684,0.0397881
99,0.0388407,0.0291031
100,0.0388407,0.0291031
101,0.0343807,0.0419619
102,0.012452,0.0309121
103,0.012452,0.0309121
104,0.0416786,0.0150487
105,0.0516798,0.0169027
106,0.0467762,0.0491001
107,0.0194495,0.0699319
108,0.0222064,0.0157601
109,0.00850074,0.013158
110,0.00850074,0.013158
111,0.0522836,0.0201873
112,0.0522836,0.0201873
113,0.062828,0.0491101
114,0.0564112,0.0450175
115,0.0697176,0.0788459
116,0.0685214,0.0933767
117,0.0638683,0.100637
118,0.0613793,0.0486163
119,0.0574575,0.0750875
120,0.114771,0.0966783
121,0.076312,0.0793027
122,0.0516899,0.105365
123,0.0247996,0.0623786
124,0.0247996,0.0623786
125,0.0473025,0.0753724
126,0.042688,0.0417783
127,0.0646512,0.0760841
128,0.0646512,0.0760841
129,0.0646512,0.0760841
130,0.0525174,0.0484917
131,0.041846,0.06614
132,0.0299375,0.0584014
133,0.017333,0.0302648
134,0.017333,0.0302648
135,0.0486466,0.0243083
136,0.0421003,0.0401145
137,0.061582,0.0378756
138,0.0598673,0.0287287
139,0.0374753,0.0556571
140,0.0562811,0.0648175
141,0.0190806,0.0653702
142,0.0396223,0.0462394
143,0.0592565,0.0712165
144,0.0592565,0.0712165
145,0.0376405,0.0519359
146,0.088095,0.0631808
147,0.045761,0.0442125
148,0.0331823,0.00678253
149,0.0481316,0.0385266
150,0.0345563,0.0112622
151,0.00958147,0.0543923
152,0.0206283,0.0442271
153,0.0479525,0.0411737
154,0.0399872,0.0350229
155,0.0256385,0.0140638
156,0.0175856,0.0110343
157,0.00869336,0.0194934
158,0.0352805,0.0488304
159,0.0352805,0.0488304
160,0.0407493,0.0713288
161,0.0602808,0.051504
162,0.0233305,0.032303
163,0.0418117,0.0738882
164,0.0418117,0.0738882
165,0.0398325,0.0465257
166,0.0735643,0.0488286
167,0.0253973,0.0854969
168,0.0253973,0.0854969
169,0.0409913,0.0947793
170,0.00713078,0.0779713
171,0.0428033,0.0861331
172,0.015706,0.0901986
173,0.0120237,0.0948612
174,0.0320018,0.0808771
175,0.0611825,0.0617497
176,0.039053,0.0582681
177,0.0521321,0.0113781
178,0.0319786,0.0642322
179,0.0501881,0.100343
180,0.0338252,0.017046
181,0.0349717,0.0328068
182,0.0349717,0.0328068
183,0.0277062,0.0455262
184,0.030077,0.0230929
185,0.0243637,0.0168901
186,0.0124279,0.0383301
187,0.0540742,0.0293527
188,0.04597,0.0230007
189,0.0625889,0.00613636
190,0.105347,0.0174173
191,0.105347,0.0174173
192,0.105347,0.0174173
193,0.0576772,0.0295538
194,0.109714,0.0615229
195,0.0991627,0.0666708
196,0.0841729,0.0755135
197,0.0841729,0.0755135
198,0.0841729,0.0755135
199,0.093273,0.0962473
200,0.109122,0.0545802
201,0.110493,0.0614722
202,0.0566382,0.0923266
203,0.0434593,0.107275
204,0.0434593,0.107275
205,0.0362356,0.106806
206,0.0229496,0.0718276
207,0.0306256,0.10284
208,0.0306256,0.10284
209,0.0292339,0.037621
210,0.050641,0.0396926
211,0.0260573,0.03241
212,0.0248142,0.0337289
213,0.024937,0.0184863
214,0.0429298,0.027824
215,0.0164914,0.00141093
216,0.0484153,0.0119963
217,0.0248902,0.0216967
218,0.0452829,0.046992
219,0.0279607,0.0367034
220,0.0279607,0.0367034
221,0.0661588,0.0395604
222,0.0517574,0.0578396
223,0.0319735,0.0667531
224,0.0319735,0.0667531
225,0.0254302,0.0663398
226,0.0468452,0.077796
227,0.0468452,0.077796
228,0.0340618,0.0669243
229,0.0184303,0.0479968
230,0.0184303,0.0479968
231,0.0107221,0.0246969
232,0.0107221,0.0246969
233,0.0107221,0.0246969
234,0.00769883,0.0420316
235,0.0242013,0.0152473
236,0.0556676,0.0336431
237,0.0638508,0.0329433
238,0.0341081,0.065182
239,0.0864652,0.0663204
240,0.0549412,0.0353522
241,0.0702221,0.0205276
242,0.0559607,0.0370031
243,0.0461241,0.0151814
244,0.0613171,0.0270785
245,0.0665616,0.0262138
246,0.060226,0.0244318
247,0.00772493,0.0153736
248,0.0694837,0.0399287
249,0.0120163,0.0728347
250,0.0304738,0.0314802
251,0.0304738,0.0314802
252,0.0301963,0.0506599
253,0.0352204,0.0205081
254,0.0628832,0.031223
255,0.0628832,0.031223
256,0.0585415,0.0258039
257,0.064634,0.0181348
258,0.063416,0.0180176
259,0.0424156,0.0216713
260,0.020502,0.048699
261,0.020502,0.048699
262,0.020502,0.048699
263,0.020502,0.048699
264,0.020502,0.048699
265,0.0169471,0.0385771
266,0.0169471,0.0385771
267,0.0186763,0.0365027
268,0.0172745,0.0172333
269,0.0554423,0.0394709
270,0.0497145,0.0337249
271,0.0835742,0.0568298
272,0.0835742,0.0568298
273,0.0317534,0.0186768
274,0.00896702,0.0442104
275,0.0653776,0.0377169
276,0.0653776,0.0377169
277,0.0627034,0.0795145
278,0.0627034,0.0795145
279,0.0342298,0.0404464
280,0.046515,0.0560011
281,0.0632166,0.0171125
282,0.0632166,0.0171125
283,0.0544761,0.0266672
284,0.0544761,0.0266672
285,0.0544761,0.0266672
286,0.0719241,0.0297684
287,0.0899278,0.0529044
288,0.117679,0.051045
289,0.073471,0.0590682
290,0.0794475,0.0556811
291,0.0359202,0.05961
292,0.0611246,0.0638294
293,0.0611246,0.0638294
294,0.082147,0.038051
295,0.082147,0.038051
296,0.082147,0.038051
297,0.0429229,0.0835078
298,0.0575092,0.0596282
299,0.0575092,0.0596282
300,0.0543817,0.0537053
301,0.0328569,0.0377112
302,0.0431869,0.0210319
303,0.0450775,0.00885327
304,0.0450775,0.00885327
305,0.0170243,0.0195293
306,0.0194865,0.0198387
307,0.00211707,0.0210155
308,0.0420397,0.0708621
309,0.0768138,0.0410748
310,0.0303904,0.047264
311,0.017619,0.0317422
312,0.017619,0.0317422
313,0.0264037,0.011017
314,0.0579868,0.0688254
315,0.0579868,0.0688254
316,0.0507789,0.0670505
317,0.0929598,0.0716507
318,0.0929598,0.0716507
319,0.0796805,0.0705034
320,0.0796805,0.0705034
321,0.0796805,0.0705034
322,0.075825,0.0923505
323,0.0239779,0.104594
324,0.0346535,0.0719957
325,0.023024,0.0531
326,0.023024,0.0531
327,0.0435432,0.0428675
328,0.0561743,0.0754016
329,0.0328106,0.0380781
330,0.0489028,0.0336079
331,0.0343531,0.0356936
332,0.0306723,0.0471996
333,0.0306723,0.0471996
334,0.0357523,0.0456745
335,0.0321964,0.0783539
336,0.0392601,0.0357109
337,0.0443222,0.0682719
338,0.045164,0.0388538
339,0.0524583,0.0333532
340,0.0765154,0.0527438
341,0.0763189,0.0565887
