MDTU,link
1,1.00806
2,1.0052
3,1.00472
4,1.00383
5,1.00383
6,1.0051
7,1.01011
8,1.01011
9,1.01011
10,1.00777
11,1.0084
12,1.00539
13,1.00621
14,1.00621
15,1.00488
16,1.00488
17,1.00457
18,1.00992
19,1.00673
20,1.00792
21,1.01381
22,1.0134
23,1.0134
24,1.01495
25,1.01855
26,1.01476
27,1.01485
28,1.02143
29,1.01461
30,1.01225
31,1.01637
32,1.01637
33,1.01603
34,1.01379
35,1.01727
36,1.01501
37,1.01501
38,1.01501
39,1.01708
40,1.01771
41,1.01791
42,1.01791
43,1.02447
44,1.0249
45,1.01614
46,1.01825
47,1.02077
48,1.02406
49,1.02762
50,1.02762
51,1.02295
52,1.02204
53,1.0198
54,1.01972
55,1.01565
56,1.01331
57,1.01544
58,1.01544
59,1.01544
60,1.01579
61,1.01907
62,1.01907
63,1.01907
64,1.01622
65,1.01766
66,1.01927
67,1.01789
68,1.0183
69,1.01105
70,1.01105
71,1.01105
72,1.01105
73,1.00683
74,1.00891
75,1.01175
76,1.01194
77,1.01003
78,1.01003
79,1.00702
80,1.0079
81,1.0078
82,1.00725
83,1.01093
84,1.01093
85,1.00819
86,1.00876
87,1.00528
88,1.0049
89,1.00758
90,1.00731
91,1.00275
92,1.00403
93,1.00462
94,1.00462
95,1.00462
96,1.00501
97,1.00378
98,1.00378
99,1.00318
100,1.00318
101,1.00859
102,1.0107
103,1.0107
104,1.00845
105,1.01209
106,1.01611
107,1.01942
108,1.02177
109,1.02379
110,1.02379
111,1.02474
112,1.02474
113,1.02511
114,1.02525
115,1.02343
116,1.02508
117,1.02086
118,1.02095
119,1.02003
120,1.01567
121,1.023
122,1.01823
123,1.01738
124,1.01738
125,1.0224
126,1.02181
127,1.01876
128,1.01876
129,1.01876
130,1.01998
131,1.02142
132,1.02537
133,1.02576
134,1.02576
135,1.02698
136,1.02909
137,1.02898
138,1.02455
139,1.02766
140,1.0296
141,1.03046
142,1.02892
143,1.03026
144,1.03026
145,1.03527
146,1.03284
147,1.03074
148,1.03215
149,1.03406
150,1.02923
151,1.03337
152,1.033
153,1.03113
154,1.03233
155,1.02951
156,1.02858
157,1.02862
158,1.03102
159,1.03102
160,1.03131
161,1.02898
162,1.03176
163,1.0328
164,1.0328
165,1.03173
166,1.02531
167,1.02486
168,1.02486
169,1.02325
170,1.02338
171,1.0269
172,1.02656
173,1.02611
174,1.02963
175,1.02547
176,1.02648
177,1.03347
178,1.03052
179,1.02443
180,1.02853
181,1.03232
182,1.03232
183,1.0343
184,1.03909
185,1.03893
186,1.03972
187,1.03662
188,1.03323
189,1.03359
190,1.02468
191,1.02468
192,1.02468
193,1.02369
194,1.0276
195,1.03046
196,1.02773
197,1.02773
198,1.02773
199,1.02681
200,1.03124
201,1.02996
202,1.03126
203,1.03524
204,1.03524
205,1.03178
206,1.03565
207,1.03236
208,1.03236
209,1.03087
210,1.03163
211,1.03193
212,1.03063
213,1.03119
214,1.02623
215,1.0288
216,1.02878
217,1.033
218,1.03031
219,1.02672
220,1.02672
221,1.02966
222,1.03007
223,1.02511
224,1.02511
225,1.02714
226,1.02143
227,1.02143
228,1.02367
229,1.02074
230,1.02074
231,1.02331
232,1.02331
233,1.02331
234,1.02797
235,1.01798
236,1.01628
237,1.02153
238,1.01858
239,1.02539
240,1.02852
241,1.02354
242,1.02232
243,1.02128
244,1.0144
245,1.01382
246,1.01461
247,1.01112
248,1.01375
249,1.01793
250,1.01562
251,1.01562
252,1.01986
253,1.02324
254,1.02126
255,1.02126
256,1.01517
257,1.01652
258,1.02052
259,1.0151
260,1.01085
261,1.01085
262,1.01085
263,1.01085
264,1.01085
265,1.01328
266,1.01328
267,1.01211
268,1.01546
269,1.01517
270,1.01102
271,1.01586
272,1.01586
273,1.01767
274,1.02727
275,1.01786
276,1.01786
277,1.01557
278,1.01557
279,1.01263
280,1.01278
281,1.00995
282,1.00995
283,1.00893
284,1.00893
285,1.00893
286,1.00802
287,1.01326
288,1.01212
289,1.00974
290,1.00983
291,1.00361
292,1.00775
293,1.00775
294,1.00617
295,1.00617
296,1.00617
297,1.00472
298,1.00275
299,1.00275
300,1.00574
301,1.00719
302,1.00421
303,1.00591
304,1.00591
305,1.00432
306,1.00447
307,1.00472
308,1.00437
309,1.00485
310,1.00523
311,1.00415
312,1.00415
313,1.01112
314,1.00559
315,1.00559
316,1.0032
317,0.998186
318,0.998186
319,0.99751
320,0.99751
321,0.99751
322,0.999407
323,1.00647
324,1.00931
325,1.00487
326,1.00487
327,1.00567
328,1.0081
329,1.00788
330,1.00615
331,1.00621
332,1.00761
333,1.00761
334,1.00633
335,1.00861
336,1.00796
337,1.01077
338,1.00671
339,1.00528
340,1.00585
341,1.00326
342,1.00377
343,1.00377
344,1.00368
345,1.00368
346,1.00598
347,1.00478
348,1.00232
349,1.00352
350,1.0026
351,0.999919
352,1.00252
353,1.00295
354,1.00622
355,1.00226
356,1.00226
357,1.00226
358,1.00615
359,1.00615
360,1.00878
361,1.00878
362,1.01196
363,1.01279
364,1.01029
365,1.01182
366,1.01019
367,1.01393
368,1.01393
369,1.01068
370,1.01068
371,1.01068
372,1.01391
373,1.0134
374,1.0114
375,1.01008
376,1.00857
377,1.003
378,1.00366
379,1.00515
380,1.00667
381,1.00762
382,1.00762
383,1.00762
384,1.00762
385,1.00487
386,1.00347
387,1.00682
388,1.00554
389,1.0052
390,1.0052
391,1.0066
392,1.01356
393,1.01193
394,1.00921
395,1.00936
396,1.00936
397,1.0092
398,1.0122
399,1.00829
400,1.00737
401,1.00884
402,1.00836
403,1.00573
404,1.00785
405,1.00495
406,1.00785
407,1.00908
408,1.01192
409,1.0083
410,1.0105
411,1.0105
412,1.00975
413,1.01103
414,1.01237
415,1.01237
416,1.00955
417,1.00955
418,1.0144
419,1.0144
420,1.01684
421,1.01327
422,1.01401
423,1.01718
424,1.01798
425,1.01831
426,1.01976
427,1.01932
428,1.0197
429,1.02515
430,1.02515
431,1.02645
432,1.02691
433,1.02775
434,1.02616
435,1.02616
436,1.03025
437,1.02283
438,1.02121
439,1.01947
440,1.01836
441,1.01918
442,1.0198
443,1.02089
444,1.02097
445,1.02003
446,1.01978
447,1.01688
448,1.01688
449,1.01574
450,1.01952
451,1.01659
452,1.01527
453,1.01519
454,1.01519
455,1.0163
456,1.0133
457,1.0133
458,1.0133
459,1.01494
460,1.01494
461,1.01494
462,1.01151
463,1.01256
464,1.01421
465,1.00927
466,1.00927
467,1.00927
468,1.0117
469,1.00909
470,1.00814
471,1.00814
472,1.00959
473,1.0083
474,1.01256
475,1.01198
476,1.011
477,1.011
478,1.01107
479,1.01489
480,1.01112
481,1.01112
482,1.01112
483,1.01112
484,1.01609
485,1.01609
486,1.01587
487,1.01684
488,1.01684
489,1.02
490,1.02026
491,1.02259
492,1.02056
493,1.02056
494,1.02653
495,1.02784
496,1.02472
497,1.02257
498,1.02316
499,1.02766
500,1.02342
501,1.02342
502,1.02342
503,1.02342
504,1.02186
505,1.02186
506,1.01982
507,1.01946
508,1.01946
509,1.01693
510,1.02078
511,1.02092
512,1.02022
513,1.01875
514,1.0143
515,1.0143
516,1.01471
517,1.01738
518,1.01556
519,1.01338
520,1.01037
521,1.01347
522,1.01452
523,1.01225
524,1.01006
525,1.01858
526,1.01858
527,1.01772
528,1.01976
529,1.02099
530,1.02193
531,1.01748
532,1.01957
533,1.01681
534,1.01986
535,1.01904
536,1.01866
537,1.01294
538,1.01294
539,1.01294
540,1.01294
541,1.01143
542,1.01247
543,1.01227
544,1.01181
545,1.01803
546,1.01005
547,1.01447
548,1.00998
549,1.01581
550,1.01581
551,1.01581
552,1.01149
553,1.01149
554,1.01149
555,1.01688
556,1.01972
557,1.02231
558,1.01697
559,1.0206
560,1.02104
561,1.01797
562,1.01797
563,1.01828
564,1.01622
565,1.01279
566,1.0075
567,1.00953
568,1.01274
569,1.0082
570,1.0082
571,1.00829
572,1.00829
573,1.00829
574,1.0119
575,1.0051
576,1.0051
577,1.00846
578,1.00521
579,1.00521
580,1.0059
581,1.00899
582,1.01262
583,1.01053
584,1.01053
585,1.01449
586,1.01581
587,1.01581
588,1.01581
589,1.01581
590,1.01634
591,1.01297
592,1.01297
593,1.0154
594,1.01503
595,1.00894
596,1.0121
597,1.0121
598,1.0121
599,1.01612
600,1.01518
601,1.01518
602,1.01659
603,1.01348
604,1.01701
605,1.01701
606,1.01394
607,1.01188
608,1.01008
609,1.01699
610,1.0125
611,1.01137
612,1.01137
613,1.01126
614,1.01795
615,1.01769
616,1.01769
617,1.01769
618,1.02009
619,1.02009
620,1.01879
621,1.01583
622,1.01583
623,1.01656
624,1.01656
625,1.0152
626,1.01448
627,1.01038
628,1.01038
629,1.01305
630,1.01568
631,1.01631
632,1.0082
633,1.00617
634,1.01019
635,1.01019
636,1.01019
637,1.00885
638,1.00967
639,1.01825
640,1.01825
641,1.01256
642,1.01463
643,1.01513
644,1.01939
