MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.65165,-1.59967,-0.411073
2,1.50635,-1.46866,-0.334825
3,1.44905,-1.42691,-0.252302
4,1.36911,-1.34704,-0.244856
5,1.36911,-1.34704,-0.244856
6,1.31614,-1.29295,-0.245952
7,1.24121,-1.22496,-0.200191
8,1.24121,-1.22496,-0.200191
9,1.24121,-1.22496,-0.200191
10,1.19649,-1.1734,-0.233918
11,1.13749,-1.11894,-0.204568
12,1.10506,-1.07508,-0.255639
13,1.13159,-1.10429,-0.24706
14,1.13159,-1.10429,-0.24706
15,1.11372,-1.07386,-0.295309
16,1.11372,-1.07386,-0.295309
17,1.11092,-1.00474,-0.473964
18,1.07522,-0.983487,-0.434561
19,1.14217,-1.01059,-0.532239
20,1.07796,-0.949485,-0.510373
21,1.08443,-0.975085,-0.474546
22,1.08876,-0.96787,-0.49862
23,1.08876,-0.96787,-0.49862
24,1.10816,-0.954505,-0.562981
25,1.09576,-0.931809,-0.57656
26,1.05695,-0.86995,-0.600278
27,0.97906,-0.80255,-0.560778
28,1.06097,-0.876565,-0.59773
29,1.02217,-0.808221,-0.625794
30,1.00406,-0.831694,-0.56252
31,1.06059,-0.890851,-0.575524
32,1.06059,-0.890851,-0.575524
33,1.08582,-0.853405,-0.671339
34,1.0239,-0.824115,-0.607624
35,1.04546,-0.86551,-0.586409
36,0.95912,-0.829878,-0.480847
37,0.95912,-0.829878,-0.480847
38,0.95912,-0.829878,-0.480847
39,0.968856,-0.861511,-0.443261
40,0.923076,-0.816926,-0.429768
41,0.937316,-0.845831,-0.403894
42,0.937316,-0.845831,-0.403894
43,0.992387,-0.916535,-0.380521
44,0.96235,-0.912024,-0.307131
45,0.944424,-0.894475,-0.303069
46,0.960785,-0.929005,-0.245066
47,0.999826,-0.985014,-0.171466
48,1.06985,-1.03183,-0.282681
49,1.05292,-1.01514,-0.279534
50,1.05292,-1.01514,-0.279534
51,1.03232,-1.01815,-0.170476
52,1.01697,-0.980916,-0.268399
53,0.946506,-0.896224,-0.304395
54,1.00694,-0.934183,-0.3758
55,0.953474,-0.906438,-0.295776
56,0.95698,-0.901748,-0.320409
57,0.986696,-0.946893,-0.277424
58,0.986696,-0.946893,-0.277424
59,0.986696,-0.946893,-0.277424
60,1.02884,-0.990591,-0.27791
61,1.06329,-1.03696,-0.235149
62,1.06329,-1.03696,-0.235149
63,1.06329,-1.03696,-0.235149
64,0.999987,-0.956627,-0.291269
65,1.02394,-1.00162,-0.212602
66,1.00586,-0.981806,-0.218679
67,1.01876,-1.00659,-0.156956
68,1.07582,-1.06372,-0.160917
69,1.00632,-0.984302,-0.209365
70,1.00632,-0.984302,-0.209365
71,1.00632,-0.984302,-0.209365
72,1.00632,-0.984302,-0.209365
73,0.960283,-0.947414,-0.156686
