ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.00485091,-0.0165709,-0.00576648,0.019056
0.00520551,-0.0342182,0.0089309,0.021111
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0474806,-0.0360521,0.00273754,0.0613815
0.0480971,-0.0532559,0.013995,0.0944066
0.00584039,-0.0499646,-0.0157141,0.034877
0.0117115,-0.0680355,0.0575391,0.041226
0.00857336,-0.0533219,0.0831046,0.0560621
0.00857336,-0.0533219,0.0831046,0.0560621
0.00857336,-0.0533219,0.0831046,0.0560621
-0.0174859,-0.067119,0.0900709,0.0813276
-0.0301094,-0.0492459,0.0666941,0.0613192
-0.0290269,-0.0454492,0.00392128,-0.00937637
-0.0584273,-0.00507085,0.00059226,-0.0205432
-0.0584273,-0.00507085,0.00059226,-0.0205432
-0.0154278,-0.0292004,0.020672,-0.0153692
0.0135485,-0.0399371,0.00537016,-0.012196
0.0350196,-0.0201899,-0.035344,-0.00865691
-0.0117182,-0.0171787,-0.0150242,-0.016759
0.0294005,-0.00745124,0.0211154,-0.0297226
0.0294005,-0.00745124,0.0211154,-0.0297226
0.0294005,-0.00745124,0.0211154,-0.0297226
0.00245607,-0.050154,0.0125451,-0.0660084
0.0486183,-0.0711579,0.00151498,-0.0458483
0.0420506,-0.0565684,0.0144812,-0.0530055
0.0722157,-0.146849,0.00158819,-0.0408235
0.0722157,-0.146849,0.00158819,-0.0408235
0.0120718,-0.0993241,0.0154813,-0.0724411
0.0262346,-0.0689839,-0.0153924,-0.0330744
0.0262346,-0.0689839,-0.0153924,-0.0330744
0.0213951,-0.0714376,-0.0515097,-0.0651764
0.0295434,-0.0334301,0.024951,-0.0300702
-0.0161377,-0.074728,0.0106621,-0.0404055
-0.0395246,-0.00225158,0.0152066,-0.0689203
-0.0395246,-0.00225158,0.0152066,-0.0689203
-0.0395246,-0.00225158,0.0152066,-0.0689203
-0.0395246,-0.00225158,0.0152066,-0.0689203
-0.0395246,-0.00225158,0.0152066,-0.0689203
0.0113411,-0.0358005,0.0453865,-0.0702926
0.0258816,-0.097653,0.026784,-0.0690175
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0171677,-0.061146,-0.00484256,-0.0626535
0.0336654,-0.043612,0.00647785,-0.0282857
0.0336654,-0.043612,0.00647785,-0.0282857
0.023753,-0.0760934,0.0309791,-0.051997
0.023753,-0.0760934,0.0309791,-0.051997
0.052628,-0.049361,0.0142922,-0.00812915
0.052628,-0.049361,0.0142922,-0.00812915
0.052628,-0.049361,0.0142922,-0.00812915
0.0392886,-0.105061,-0.00835305,-0.0104545
0.0392886,-0.105061,-0.00835305,-0.0104545
0.0392886,-0.105061,-0.00835305,-0.0104545
0.0392886,-0.105061,-0.00835305,-0.0104545
0.0106172,-0.101364,-0.00645766,-0.0162665
0.0106172,-0.101364,-0.00645766,-0.0162665
0.0363077,-0.0683432,-0.0418841,-0.0416464
0.0552131,-0.0765281,-0.0562389,-0.05115
0.0552131,-0.0765281,-0.0562389,-0.05115
0.0688189,-0.12263,-0.0318787,-0.0734845
0.000459846,-0.133121,-0.0314804,-0.0425418
0.000459846,-0.133121,-0.0314804,-0.0425418
0.000459846,-0.133121,-0.0314804,-0.0425418
0.0279788,-0.0898759,-0.0313351,-0.0474455
0.0279788,-0.0898759,-0.0313351,-0.0474455
0.0279788,-0.0898759,-0.0313351,-0.0474455
0.0412595,-0.0253399,0.00727452,-0.0220258
0.00194089,-0.0617788,-0.03299,-0.0548449
0.077997,-0.107823,-0.0386615,-0.0481869
0.060074,-0.101168,-0.00463829,-0.0488614
0.060074,-0.101168,-0.00463829,-0.0488614
0.054026,-0.0801681,-0.0118092,-0.0453574
0.0658671,-0.0576556,-0.0389226,-0.0224444
0.0775182,-0.057435,-0.00919363,0.0100214
0.0413099,-0.0346378,-0.0103479,-0.033628
0.0333912,-0.032023,0.00556294,-0.0383746
0.0664548,-0.0460929,-0.028729,-0.0283048
0.108703,-0.0373914,-0.00891071,-0.0354941
0.108703,-0.0373914,-0.00891071,-0.0354941
0.108703,-0.0373914,-0.00891071,-0.0354941
0.0416427,-0.0116037,-0.025906,-0.0764055
0.0717331,-0.0387588,0.0205439,-0.0400604
0.00067337,-0.0278819,0.00656611,-0.0311837
-0.00400764,-0.00035668,0.010722,-0.0534099
0.020403,0.00736369,-0.016936,-0.0727009
0.020403,0.00736369,-0.016936,-0.0727009
0.020403,0.00736369,-0.016936,-0.0727009
0.0238777,-0.0288965,0.00919059,-0.00647967
0.0287407,-0.0265892,0.0361933,-0.0920524
0.0287407,-0.0265892,0.0361933,-0.0920524
0.0287407,-0.0265892,0.0361933,-0.0920524
0.0426315,-0.0174465,-0.0187968,-0.0173309
0.0454097,-0.015253,0.0149164,-0.0350135
0.0454097,-0.015253,0.0149164,-0.0350135
0.0180214,0.0360799,-0.0109204,-0.0206705
0.0180214,0.0360799,-0.0109204,-0.0206705
0.0180214,0.0360799,-0.0109204,-0.0206705
-0.017614,0.0816935,-0.00781391,-0.0168685
0.0061115,0.0369751,-0.00834556,-0.00706595
0.0061115,0.0369751,-0.00834556,-0.00706595
0.0061115,0.0369751,-0.00834556,-0.00706595
0.0061115,0.0369751,-0.00834556,-0.00706595
-0.0103519,0.0556579,-0.0126354,-0.00144002
0.0063388,0.0647489,-0.0358779,-0.0373611
0.0063388,0.0647489,-0.0358779,-0.0373611
0.0063388,0.0647489,-0.0358779,-0.0373611
0.0063388,0.0647489,-0.0358779,-0.0373611
0.0358837,0.0674338,0.00438595,-0.0160686
0.0179412,0.0954233,-0.0287765,0.030194
0.0304517,0.082422,-0.0118295,0.00587464
0.0536099,0.098314,-0.0382386,-0.00409131
0.0270629,0.061388,-0.0291131,-0.00977997
0.0270629,0.061388,-0.0291131,-0.00977997
0.0270629,0.061388,-0.0291131,-0.00977997
-0.014146,0.0351229,-0.0320964,-0.0384119
-0.00169141,-0.0177038,-0.0126453,0.0411161
-0.0540285,-0.0202331,-0.0411704,0.00990846
-0.0282224,-0.0763764,-0.037983,0.00337785
0.02512,-0.038271,-0.0553642,-0.00201934
0.0195036,-0.0493995,-0.00737915,-0.0080372
0.0173508,-0.0347061,-0.00477955,0.00274395
-0.000771465,-0.0327136,-0.0191739,-0.0107256
0.032507,-0.0415811,0.0152404,-0.00473811
-0.0271939,-0.042386,-0.0089866,-0.013116
0.0276136,-0.033958,-0.0288417,-0.075113
0.0276136,-0.033958,-0.0288417,-0.075113
0.0276136,-0.033958,-0.0288417,-0.075113
-0.0046156,-0.0348004,-0.012231,-0.0739861
-0.0046156,-0.0348004,-0.012231,-0.0739861
-0.0074554,-0.0118687,0.00719656,-0.039843
-0.0074554,-0.0118687,0.00719656,-0.039843
0.0242841,-0.0121449,0.0361044,-0.033503
0.0152771,0.0124344,0.00587459,-0.0266264
0.000642072,0.0609489,-0.000348361,-0.0331202
-0.0149961,0.0923507,-0.00196963,-0.0334562
-0.0265506,0.0887383,0.0146936,-0.00783215
-0.0437714,0.0669105,-0.00553169,-0.0368076
-0.0345586,0.0286685,0.0153424,-0.0612311
-0.0229248,0.0126815,-0.0178071,-0.0675638
-0.037218,-0.00114174,-0.0358811,-0.064459
0.00377815,0.0217099,-0.0418688,-0.00541518
0.0488889,0.0055245,-0.0352165,-0.0111258
0.00154786,-0.00394374,-0.0331799,-0.0397546
0.00154786,-0.00394374,-0.0331799,-0.0397546
0.00154786,-0.00394374,-0.0331799,-0.0397546
0.00154786,-0.00394374,-0.0331799,-0.0397546
0.00154786,-0.00394374,-0.0331799,-0.0397546
-0.0128231,-0.0254035,-0.0298593,-0.0382709
-0.0128231,-0.0254035,-0.0298593,-0.0382709
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0348259,-0.038973,-0.0176721,-0.0192519
-0.0568615,-0.016253,-0.0321559,-0.0265445
-0.0203635,-0.0326203,-0.0573502,-0.00553354
-0.0203635,-0.0326203,-0.0573502,-0.00553354
0.0259235,-0.0213674,-0.0375113,-0.00807006
-0.00502704,-0.0289574,-0.024826,-0.0269444
0.0242067,0.0251195,-0.047397,-0.0117829
-0.00165446,-0.00891165,0.0130349,-0.0360276
0.0449084,0.00204154,-0.0157403,-0.0284494
0.0449084,0.00204154,-0.0157403,-0.0284494
0.0449084,0.00204154,-0.0157403,-0.0284494
0.0449084,0.00204154,-0.0157403,-0.0284494
0.00604317,-0.0405866,-0.0279975,-0.0338856
0.00604317,-0.0405866,-0.0279975,-0.0338856
-0.0170959,-0.0641546,-0.036685,-0.0468304
-0.0170959,-0.0641546,-0.036685,-0.0468304
-0.0130924,-0.0455282,-0.00346708,-0.0539701
-0.0220525,-0.00256517,0.0105194,-0.0326581
-0.0220525,-0.00256517,0.0105194,-0.0326581
-0.0220525,-0.00256517,0.0105194,-0.0326581
0.0121213,-0.0246584,0.0229861,-0.0418688
0.0121213,-0.0246584,0.0229861,-0.0418688
0.0121213,-0.0246584,0.0229861,-0.0418688
0.0121213,-0.0246584,0.0229861,-0.0418688
-0.0035663,-0.0510985,-0.00282584,-0.0203783
-0.0035663,-0.0510985,-0.00282584,-0.0203783
0.0242031,-0.05122,0.0389365,-0.0334047
-0.0352074,-0.0163961,0.0028771,-0.022682
-0.035819,-0.0405539,-0.0106469,-0.0750985
-0.0180478,-0.0217553,-0.0385344,-0.0461351
0.0126129,-0.035996,-0.0346178,-0.0321111
-0.0326831,-0.0518579,-0.0269778,-0.0345727
-0.0383921,-0.0270519,-0.014736,-0.0217975
-0.025394,-0.00306305,-0.018327,-0.0139959
0.0250492,-0.0074422,0.0223434,-0.0245857
0.0250492,-0.0074422,0.0223434,-0.0245857
0.0209268,-0.021345,0.0395392,-0.0182395
0.00970304,-0.0382314,0.0385454,0.00257395
0.00970304,-0.0382314,0.0385454,0.00257395
0.0121486,-0.0138429,0.0269087,0.00528564
-0.0104801,-0.0542135,0.0781771,0.0289326
-0.0104801,-0.0542135,0.0781771,0.0289326
0.00960578,-0.0497479,0.064207,-0.00717641
0.0493354,-0.0470415,0.0611555,-0.0646861
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0609239,-0.0271499,0.0895281,-0.0257946
0.0365642,-0.053524,0.0334394,-0.00481828
0.0422579,-0.0895524,0.0218729,-0.00114011
0.0448308,-0.0923335,0.015065,0.0188521
0.0624645,-0.0255457,0.0115424,0.0423385
0.0521316,-0.0207691,-0.0267416,0.0508406
0.0521316,-0.0207691,-0.0267416,0.0508406
0.0889245,-0.0437167,-0.0082739,0.0215124
0.0445215,-0.0788696,-0.0298125,0.0323737
0.0542675,-0.108242,-0.0242611,-0.00284775
0.0335294,-0.1097,-0.000661466,0.0124342
0.0529139,-0.0850046,0.0186748,0.0185296
0.0655645,-0.094534,0.0228844,0.0453159
0.0382949,-0.111207,0.0681165,0.0427061
-0.0106013,-0.0938175,0.0699219,0.0179797
0.00707538,-0.0658121,0.113894,0.036997
0.00845324,-0.0674845,0.0839091,0.0292243
0.022725,-0.0688749,0.043552,0.0536174
-0.000473866,-0.067398,0.077721,0.00829075
-0.0188256,-0.081295,0.067844,0.00991539
-0.0188256,-0.081295,0.067844,0.00991539
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.00296444,-0.067523,0.0892354,-0.00287465
-0.0506055,-0.0525229,0.0623639,0.034652
-0.0234066,-0.0858146,0.0204266,0.0502825
-0.0100728,-0.0729907,0.0713714,0.0464251
-0.0333545,-0.0551545,0.127202,0.0342704
-0.054846,-0.0403769,0.100131,0.0537832
-0.054846,-0.0403769,0.100131,0.0537832
-0.054846,-0.0403769,0.100131,0.0537832
-0.0199616,-0.0598106,0.0484331,0.117986
-0.0411683,-0.0495239,0.0411646,0.0797942
-0.0411683,-0.0495239,0.0411646,0.0797942
-0.0193816,-0.0244623,0.0546686,0.0724208
-0.0275344,-0.0642504,0.0388636,0.0921559
-0.0126921,-0.049509,0.0521465,0.111117
-0.00936936,-0.0581785,0.0843011,0.1273
-0.00936936,-0.0581785,0.0843011,0.1273
-0.00936936,-0.0581785,0.0843011,0.1273
0.00221273,0.00894595,0.0855748,0.149771
-0.0107668,-0.0122253,0.091829,0.159941
-0.0107668,-0.0122253,0.091829,0.159941
-0.0187226,-0.0117804,0.0717329,0.123713
-0.0187226,-0.0117804,0.0717329,0.123713
-0.0187226,-0.0117804,0.0717329,0.123713
-0.00931513,-0.0626741,0.0673441,0.0936474
-0.00983842,-0.0190301,0.0829783,0.0441745
-0.0169128,-0.0121088,0.110829,0.081579
-0.017865,-0.0140663,0.0603294,0.0405394
-0.00738681,0.0218579,0.0340468,0.0448856
-0.0546009,0.0295438,0.0244982,0.0444629
-0.0555104,-0.00237484,0.0403569,0.0370673
-0.0357328,-0.0335626,0.022356,0.0111664
-0.0357328,-0.0335626,0.022356,0.0111664
-0.0778575,-0.0295308,0.0468368,-0.00222959
0.00457365,-0.017125,0.0233209,-0.0159273
0.00457365,-0.017125,0.0233209,-0.0159273
-0.0230943,0.0199793,0.00281088,-0.040933
0.00979955,0.00101859,0.0180846,0.00567193
-0.0194922,0.00809746,0.0232106,0.0176899
0.0200491,0.0208007,0.0151737,-0.0118468
-0.0147517,0.0461639,0.020441,-0.0124766
-0.0147517,0.0461639,0.020441,-0.0124766
-0.0167248,0.0202336,-0.0112895,-0.0413924
0.0169005,0.0697429,-0.00376556,-0.0351243
0.0103961,-0.00936883,-0.046453,0.00516659
0.0654944,-0.0271967,-0.0363304,-0.0414155
0.0729201,0.0245571,-0.0326676,-0.0184859
0.0729201,0.0245571,-0.0326676,-0.0184859
0.0729201,0.0245571,-0.0326676,-0.0184859
0.0729201,0.0245571,-0.0326676,-0.0184859
0.0729201,0.0245571,-0.0326676,-0.0184859
0.0729201,0.0245571,-0.0326676,-0.0184859
0.0589452,0.0327571,-0.0615825,-0.0200151
0.0667581,0.0119291,-0.033186,-0.00472269
0.053389,0.0273079,-0.0268869,-0.000669529
0.053389,0.0273079,-0.0268869,-0.000669529
0.0619427,0.0300796,-0.0170599,-0.0138844
0.0648329,0.0101414,0.0196939,-0.0373433
0.0648329,0.0101414,0.0196939,-0.0373433
0.0463363,0.026888,0.0144021,-0.0401606
0.0697404,-0.00778266,0.0596405,-0.0561904
0.0699577,0.0152508,0.0115891,-0.0444366
0.0699577,0.0152508,0.0115891,-0.0444366
0.0483679,0.0433617,0.0355445,-0.0705535
0.0673683,0.0425965,0.0517797,-0.0393278
0.0673683,0.0425965,0.0517797,-0.0393278
0.0531436,0.0360114,0.0498591,-0.0299158
0.088061,0.0788256,0.047497,-0.02839
0.102261,0.0580809,-0.00982045,-0.0511474
0.152701,0.0652671,-0.0273483,-0.0645074
0.109313,0.0736554,-0.025839,-0.0555278
0.142402,0.0361359,-0.00768632,-0.057339
0.109438,0.0748121,0.0124544,-0.0806254
0.0614787,0.0109764,0.0287852,-0.0860064
0.0430661,0.0351905,0.038176,-0.0747146
0.0474227,-0.0226049,-0.0104474,-0.0451945
0.0474227,-0.0226049,-0.0104474,-0.0451945
0.0391255,-0.048837,-0.0171574,-0.0575691
0.0733441,-0.0782377,-0.0588957,-0.0504358
0.10646,-0.0376541,-0.0477448,-0.0527574
0.0895445,-0.0262275,-0.0240985,-0.0630094
0.0551357,-0.054015,-0.0104982,-0.0913575
0.0801891,-0.0305368,0.039398,-0.108887
0.0348186,-0.0154497,0.0148205,-0.0908516
0.0966889,-0.00742631,0.0254317,-0.0503491
0.0822612,-0.0471401,0.0794141,-0.0655016
0.0741461,-0.054858,0.0259969,0.00164191
0.0686,-0.0411009,0.0125384,-0.0168153
0.0686,-0.0411009,0.0125384,-0.0168153
0.0686,-0.0411009,0.0125384,-0.0168153
0.0287381,-0.0444642,0.0119688,-0.0168147
0.0213212,-0.0235951,0.021688,0.00352077
0.0285196,-0.0536009,-0.0124109,-0.016891
0.0439418,-0.0493521,0.0100197,-0.0141689
0.0439418,-0.0493521,0.0100197,-0.0141689
0.00844519,-0.0230595,0.0307548,-0.00704856
0.00844519,-0.0230595,0.0307548,-0.00704856
0.0207659,-0.0137523,0.0434806,0.0256205
0.0329332,-0.0101198,0.0429521,0.0207101
0.0329332,-0.0101198,0.0429521,0.0207101
0.0329332,-0.0101198,0.0429521,0.0207101
-0.00654855,0.00199124,0.00024817,-0.0294095
-0.00654855,0.00199124,0.00024817,-0.0294095
-0.040641,-0.00135271,0.0285911,-0.0419889
-0.040641,-0.00135271,0.0285911,-0.0419889
-0.040641,-0.00135271,0.0285911,-0.0419889
-0.0163539,0.0435119,0.0172389,0.0290509
-0.0168625,0.0792724,0.0323309,0.00484476
0.0495361,0.0648986,0.050409,0.0204366
-0.0108765,0.0924664,0.0115914,-0.00398124
-0.0297267,0.0473726,-0.0176591,-0.0343459
-0.066092,0.0438988,0.00451758,-0.0473071
-0.0704175,0.0627585,0.0316623,-0.0677996
-0.0704175,0.0627585,0.0316623,-0.0677996
-0.0766856,0.0397518,0.0528346,-0.0364379
-0.0766856,0.0397518,0.0528346,-0.0364379
-0.0766856,0.0397518,0.0528346,-0.0364379
-0.0316845,0.0694587,0.00242721,-0.0822341
-0.0487705,0.0515159,0.0227764,-0.0789424
-0.0487705,0.0515159,0.0227764,-0.0789424
-0.0466746,0.0818524,0.0384675,-0.0626801
-0.0466746,0.0818524,0.0384675,-0.0626801
-0.0710909,0.0306364,-0.00635898,-0.0816776
-0.0653123,0.0508996,0.0117781,-0.0932304
-0.0463455,0.0536076,0.032932,-0.0547459
-0.0903023,0.0496185,0.012784,-0.0744815
-0.0699406,-0.00324115,0.0242099,-0.0570801
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0419485,-0.0126494,0.057675,-0.0306516
-0.0314265,0.029957,0.0127794,-0.054234
-0.0141136,0.0200751,-0.0289361,-0.0131841
0.0142725,0.00635091,-0.0345789,-0.00657679
-0.0335983,0.0316954,0.0248349,0.000901629
-0.0335983,0.0316954,0.0248349,0.000901629
-0.0192564,-0.0208039,-0.0159133,-0.0164825
-0.0192564,-0.0208039,-0.0159133,-0.0164825
-0.0487623,-0.017747,0.0432483,-0.00297203
-0.0472599,-0.004987,0.0424708,-0.00520944
-0.0440185,0.0308759,0.0234415,-0.0158451
-0.047272,0.000565385,0.0211109,0.00193033
-0.0299767,-0.0324957,0.0179545,-0.0169047
-0.0299767,-0.0324957,0.0179545,-0.0169047
-0.0299767,-0.0324957,0.0179545,-0.0169047
-0.0299767,-0.0324957,0.0179545,-0.0169047
-0.0299767,-0.0324957,0.0179545,-0.0169047
-0.0299767,-0.0324957,0.0179545,-0.0169047
-0.0251915,0.00637556,0.0290567,-0.0271245
-0.0251915,0.00637556,0.0290567,-0.0271245
-0.0113936,-0.0253571,-0.00591861,-0.0283881
-0.0113936,-0.0253571,-0.00591861,-0.0283881
0.0396354,0.00753579,-0.00911259,0.0295784
0.0409105,-0.0303231,-0.0314948,0.0160241
-0.00662922,-0.0160358,-0.0562438,0.0541322
-0.00662922,-0.0160358,-0.0562438,0.0541322
0.0081366,0.00319201,-0.0838737,0.0620412
0.0081366,0.00319201,-0.0838737,0.0620412
-0.0195636,-0.0437232,-0.0687346,0.0386136
-0.0220905,-0.00383062,-0.0680832,0.026637
-0.00584035,-0.029913,-0.0197219,0.0418076
0.0311831,-0.0246126,-0.0281236,0.0298524
0.0311831,-0.0246126,-0.0281236,0.0298524
0.0495076,-0.0476198,0.00245766,0.00255724
0.02951,-0.047884,0.0131771,0.048644
0.0151601,-0.061207,-0.0281169,0.0215031
0.0151601,-0.061207,-0.0281169,0.0215031
0.0243379,-0.0572901,-0.000882591,0.0438277
0.0609485,-0.0691897,0.0179435,0.034256
0.0178699,-0.0187583,-0.0208409,0.0443163
0.0178699,-0.0187583,-0.0208409,0.0443163
0.0128169,-0.0506576,0.00588742,0.0301901
0.038179,-0.0796414,-0.085843,0.0344798
0.038179,-0.0796414,-0.085843,0.0344798
0.0471521,-0.0524266,-0.0767724,0.0233805
0.0570209,-0.0548291,-0.0872081,0.0498215
0.0315385,-0.0199574,-0.0765609,0.0388078
0.0147128,0.0159444,-0.0915865,-0.0066402
0.0147128,0.0159444,-0.0915865,-0.0066402
-0.0067298,-0.0358682,-0.0842944,-0.0452656
-0.0067298,-0.0358682,-0.0842944,-0.0452656
-0.000432378,-0.0253506,-0.0770159,-0.0180452
0.0191809,-0.0141249,-0.0226645,-0.015996
0.0488097,0.0177614,-0.0300128,0.0242766
0.0155774,-0.0186124,-0.0145107,0.057164
0.0177629,-0.0213544,-0.0629777,0.0279455
0.0353509,-0.0279746,-0.0471562,0.00352635
0.0400664,-0.0431294,-0.0397971,0.0376447
0.0400664,-0.0431294,-0.0397971,0.0376447
0.0380101,-0.0285901,-0.0603942,0.0291771
0.0311045,-0.0324393,-0.0503925,0.0683459
0.0385303,-0.042122,-0.0538056,0.00353989
0.0385303,-0.042122,-0.0538056,0.00353989
0.0237836,0.005322,-0.0544325,0.0505002
0.0237836,0.005322,-0.0544325,0.0505002
0.0237836,0.005322,-0.0544325,0.0505002
0.0247741,0.00359551,-0.0647271,0.0668469
0.0455889,-0.0157055,-0.0565706,0.0862192
-0.0199156,-0.0134279,-0.0365684,0.106531
-0.0199156,-0.0134279,-0.0365684,0.106531
0.00981345,-0.02557,-0.03064,0.0799509
0.0503709,-0.0271,-0.0170201,0.0474207
0.0503709,-0.0271,-0.0170201,0.0474207
0.0809061,-0.0277018,0.00772266,0.057181
0.0588689,-0.0722709,-0.00355595,0.0582769
0.101281,-0.0690304,-0.0228548,0.031827
0.101281,-0.0690304,-0.0228548,0.031827
0.043403,-0.0965172,-0.0852862,0.0290864
0.0897916,-0.0996125,-0.0431961,0.0240569
0.0897916,-0.0996125,-0.0431961,0.0240569
0.1032,-0.0743511,-0.0299272,-0.00781586
0.0369743,-0.0835771,-0.035394,0.0220399
0.0306924,-0.0488529,-0.021611,0.0129756
0.0710896,-0.00991634,-0.0362183,0.01739
0.0720259,-0.0106761,0.00456546,0.0528006
0.082343,0.0287148,0.0105068,0.0538584
0.0432461,-0.00607376,0.000360774,0.0535759
0.0432461,-0.00607376,0.000360774,0.0535759
0.0459082,0.03306,-0.0077728,0.0166913
0.0459082,0.03306,-0.0077728,0.0166913
0.0459082,0.03306,-0.0077728,0.0166913
0.0202811,0.0159744,-0.000509065,0.031802
0.0267801,-0.0413305,-0.0122176,0.00702391
0.0267801,-0.0413305,-0.0122176,0.00702391
0.0577601,-0.0488526,-0.0336935,-0.0205998
0.0577601,-0.0488526,-0.0336935,-0.0205998
0.0424925,-0.0140399,-0.079554,-0.00712924
0.0424925,-0.0140399,-0.079554,-0.00712924
0.0580732,-0.0549111,-0.0951649,0.0294564
0.0580732,-0.0549111,-0.0951649,0.0294564
0.0580732,-0.0549111,-0.0951649,0.0294564
0.0425826,-0.0535945,-0.0708628,-0.00986873
0.0425826,-0.0535945,-0.0708628,-0.00986873
0.0034662,-0.0353751,-0.0864185,-0.00340981
0.0350743,0.00739091,-0.0366991,-0.00329226
0.0350743,0.00739091,-0.0366991,-0.00329226
0.0350743,0.00739091,-0.0366991,-0.00329226
0.0107172,0.013949,-0.0104277,-0.0153169
0.0340779,0.0288491,-0.0277548,-0.0038719
0.00509859,0.0117183,-0.0209867,0.05258
0.00867845,0.032592,0.0183581,-0.00373038
0.00867845,0.032592,0.0183581,-0.00373038
-0.00835961,0.0119581,0.0685817,-0.0132601
-0.00835961,0.0119581,0.0685817,-0.0132601
-0.0216049,0.0256454,0.0440255,-0.00168011
-0.0216049,0.0256454,0.0440255,-0.00168011
0.00294748,0.0432459,0.0211601,-0.0404051
-0.0429199,0.0126497,0.0470401,-0.0617263
-0.01177,-0.00825516,-0.0172878,-0.0553159
-0.035217,-0.0318656,-0.0461489,-0.0471866
-0.0543385,-0.0462591,-0.0722167,-0.0481564
-0.0700281,-0.0816536,-0.0589148,-0.0342174
-0.0700281,-0.0816536,-0.0589148,-0.0342174
-0.0673336,-0.0476758,-0.0676929,-0.0634104
-0.0673336,-0.0476758,-0.0676929,-0.0634104
-0.0974061,-0.0396461,-0.0616234,-0.0700451
-0.0303574,-0.050613,-0.0328819,-0.0452437
-0.0368523,-0.043941,-0.0162802,-0.0751789
0.00597326,-0.0393334,-0.0460711,-0.0402776
0.00597326,-0.0393334,-0.0460711,-0.0402776
0.00597326,-0.0393334,-0.0460711,-0.0402776
0.00597326,-0.0393334,-0.0460711,-0.0402776
0.00597326,-0.0393334,-0.0460711,-0.0402776
0.00597326,-0.0393334,-0.0460711,-0.0402776
-0.0412691,-0.0180091,-0.0416547,-0.0437413
-0.00800421,0.0198866,-0.0234808,-0.0679795
-0.00800421,0.0198866,-0.0234808,-0.0679795
-0.0217386,-0.0233245,-0.0336886,-0.06988
-0.00724138,-0.00343011,-0.0283166,-0.0327228
-0.0124149,-0.047314,-0.0615378,-0.0166301
-0.0175814,-0.0483155,-0.0733295,0.042889
-0.00749875,-0.0623366,-0.0514964,0.045528
-0.00749875,-0.0623366,-0.0514964,0.045528
-0.026415,-0.0316632,-0.0734044,0.023877
-0.00454565,-0.0618527,-0.0523537,-0.0148588
-0.002542,-0.0380089,-0.0422855,-0.0300783
-0.0226075,-0.0356945,-0.066387,-0.0703962
-0.0596555,0.00828313,-0.0442501,-0.0798863
-0.00942034,0.0235283,-0.0231455,-0.087627
-0.00942034,0.0235283,-0.0231455,-0.087627
-0.00942034,0.0235283,-0.0231455,-0.087627
-0.0155835,0.0257003,-0.0684982,-0.1015
-0.0155835,0.0257003,-0.0684982,-0.1015
-0.0195307,0.00717789,-0.0403744,-0.0654427
-0.0195307,0.00717789,-0.0403744,-0.0654427
-0.0371824,0.031839,-0.0346776,-0.0421313
-0.0214597,0.0274526,-0.0443998,-0.0507479
-0.0214597,0.0274526,-0.0443998,-0.0507479
-0.0173981,0.025052,-0.0172278,-0.0305888
-0.00700586,0.0257004,0.00893182,-0.0399443
