MDTU,|Tr(Lx)|,|Tr(Ly)|
1,1.42348,1.56572
2,1.58532,1.8895
3,1.59111,1.74933
4,1.54777,1.94516
5,1.54665,1.94002
6,1.24968,1.72712
7,1.64467,1.65563
8,1.4404,2.14725
9,1.67813,1.70755
10,1.67581,1.47677
11,1.71166,1.52902
12,1.71166,1.52902
13,1.71166,1.52902
14,1.58005,0.952318
15,2.33961,0.804558
16,2.42325,1.08503
17,2.00505,1.04525
18,1.98259,1.32944
19,2.06608,1.91153
20,2.25864,1.29594
21,2.13121,1.12367
22,2.91025,1.14349
23,2.8373,1.00735
24,2.50621,1.12099
25,3.29636,1.05429
26,2.68508,0.850756
27,2.76086,1.08992
28,3.5445,1.07057
29,3.19085,0.929229
30,3.24037,0.70834
31,3.24037,0.70834
32,3.24037,0.70834
33,3.24037,0.70834
34,2.6117,1.04525
35,2.51264,0.902463
36,2.49324,1.01669
37,2.46735,0.870977
38,1.88136,0.644406
39,2.42028,0.739338
40,1.95131,0.639522
41,2.24539,0.785927
42,2.21569,0.650271
43,2.18329,0.717089
44,2.41547,0.827973
45,2.50821,0.876591
46,2.33879,0.533953
47,2.58482,0.53281
48,2.43955,0.542431
49,2.29893,0.457564
50,3.77623,0.49987
51,3.17279,0.366257
52,3.71899,0.381131
53,3.08698,0.361293
54,3.60961,0.386454
55,3.94517,0.428632
56,4.01896,0.451963
57,3.18726,0.383486
58,3.12019,0.525899
59,3.52731,0.581747
60,3.88149,0.686518
61,3.49061,0.745587
62,3.60185,0.595797
63,4.5648,0.589966
64,3.93656,0.715142
65,3.61172,0.761314
66,4.38857,0.852073
67,4.39019,0.642318
68,5.23843,0.837739
69,4.97601,0.946989
70,4.42783,0.792527
71,5.03257,0.72326
72,5.04822,0.654853
73,7.69618,0.620753
74,7.69618,0.620753
75,6.39427,0.512875
76,6.54718,0.747762
77,6.25844,0.484868
78,7.72778,0.416517
79,8.34498,0.600907
80,8.01727,0.478498
81,6.8831,0.457623
82,7.79992,0.538726
83,6.86091,0.600187
84,10.9341,0.675202
85,8.74654,0.6565
86,9.16752,0.693809
87,8.00247,0.543637
88,9.52589,0.716217
89,9.54589,0.568249
90,10.2491,0.701184
91,10.2491,0.701184
92,12.7419,0.61195
93,12.7419,0.61195
94,13.7902,0.638243
95,13.6672,0.696925
96,12.2441,0.609716
97,10.6382,0.591887
98,10.5478,0.738581
99,11.4225,0.558616
100,10.4797,0.754513
101,11.9789,0.875617
102,9.48132,0.82608
103,7.02541,0.827926
104,8.05611,0.812983
105,7.5769,0.685511
106,7.08961,0.76853
107,7.42196,0.945142
108,7.26449,0.983935
109,7.76662,0.721325
110,8.84858,0.899652
111,10.8894,0.853497
112,8.23869,0.876403
113,8.72382,0.797513
114,9.03219,0.690855
115,8.84128,0.808891
116,8.3702,1.17511
117,10.6825,1.24564
118,9.4553,1.07014
119,9.4553,1.07014
120,8.06984,1.48385
121,7.09348,1.06435
122,8.02028,1.17499
123,7.12183,1.20947
124,7.02523,1.0563
125,7.54031,1.42109
126,9.31127,1.60658
127,10.808,1.66702
128,10.2734,1.48113
129,10.2466,1.23325
130,8.85002,1.80734
131,9.10182,1.83847
132,7.81844,1.72026
133,8.74477,1.98624
134,7.31598,1.13074
135,8.30494,1.32682
136,6.90321,1.59276
137,6.57045,1.92534
138,6.4214,1.70736
139,4.84744,1.18278
140,5.20603,1.774
141,7.75443,1.40949
142,5.60575,1.18402
143,7.02357,1.17404
144,8.1,1.163
145,7.76928,0.997676
146,9.03245,0.885561
147,8.7752,0.808199
148,8.7752,0.808199
149,7.89325,0.922096
150,7.24146,0.705408
151,7.41272,0.61317
152,8.34868,0.462131
153,8.07513,0.513852
154,7.66361,0.514764
155,9.02077,0.551685
156,10.3047,0.505154
157,10.3047,0.505154
158,8.7119,0.399144
159,10.1957,0.511422
160,8.38912,0.451077
161,7.62979,0.456338
162,7.62979,0.456338
163,6.39553,0.437802
164,7.38674,0.269109
165,6.86688,0.345152
166,6.55118,0.525973
167,6.77024,0.402724
168,5.22025,0.316144
169,6.42657,0.0732308
170,9.57643,0.230121
171,8.56508,0.151892
172,8.25301,0.218827
173,9.64444,0.16401
174,9.70291,0.270862
175,10.3161,0.190547
176,11.2676,0.188036
177,8.35187,0.168241
178,9.17329,0.233511
179,7.66067,0.131064
180,10.5762,0.197631
181,9.51035,0.189116
182,11.6817,0.110829
183,10.1068,0.119546
184,11.7378,0.116633
185,11.7378,0.116633
186,12.7594,0.0633627
187,8.38296,0.0978079
188,9.76823,0.0908048
189,9.15144,0.150608
190,9.79368,0.0759985
191,9.79368,0.0759985
192,8.23592,0.135175
193,10.8689,0.0948166
194,11.8031,0.0980094
195,9.53884,0.0762589
196,9.00392,0.0487845
197,6.66213,0.171543
198,5.89648,0.136429
199,8.00467,0.147159
200,8.89682,0.207139
201,8.89682,0.207139
202,8.80345,0.225842
203,8.81075,0.212185
204,5.5733,0.152946
205,6.75851,0.150473
206,6.69195,0.101531
207,7.31897,0.119057
208,7.58842,0.159362
209,6.9435,0.160589
210,6.27568,0.197298
211,7.66128,0.201196
212,8.07248,0.172685
213,10.3727,0.101547
214,12.6714,0.109021
215,8.96695,0.096352
216,10.0007,0.111223
217,8.43267,0.0769466
218,7.02452,0.141824
219,5.45,0.152707
220,8.34815,0.0972674
221,7.79197,0.148541
222,10.7986,0.0675082
223,13.7782,0.11651
224,15.0232,0.0981765
225,8.90914,0.111926
226,6.70766,0.109214
227,13.5846,0.158734
228,13.589,0.296328
229,11.9559,0.102331
230,11.4336,0.149322
231,8.28758,0.159151
232,9.32437,0.184599
233,10.6629,0.106781
234,10.755,0.1664
235,10.0844,0.207588
236,10.0937,0.158123
237,10.317,0.220911
238,10.5142,0.278545
239,10.9993,0.308793
240,11.1618,0.316788
241,11.1618,0.316788
242,9.2947,0.338756
243,10.8841,0.191984
244,10.8841,0.191984
245,9.15958,0.174372
246,11.2454,0.241761
247,12.1779,0.237651
248,11.2739,0.252454
249,15.2863,0.164085
250,11.4725,0.162095
251,11.7107,0.177784
252,12.0712,0.174733
253,14.0777,0.229307
254,17.9735,0.138956
255,17.9735,0.138956
256,15.2909,0.162935
257,14.5522,0.139265
258,16.0409,0.207959
259,15.7184,0.218838
260,9.31857,0.234057
261,9.08463,0.244554
262,8.44551,0.289446
263,7.88696,0.35789
264,7.68776,0.235977
265,9.4618,0.347755
266,7.56329,0.372981
267,7.88546,0.509949
268,10.8973,0.578942
269,8.0899,0.560374
270,9.245,0.633152
271,7.32242,0.709376
272,8.62344,0.723768
273,10.8096,0.652773
274,9.55697,0.585641
275,7.39502,0.494271
276,9.26517,0.477891
277,9.96173,0.423942
278,12.9577,0.586709
279,15.2701,0.532861
280,12.14,0.486203
281,15.0569,0.427957
282,16.0546,0.489379
283,14.5998,0.392142
284,12.5116,0.461654
285,13.0021,0.636994
286,14.8435,0.576854
287,20.5239,0.478979
288,17.2825,0.651782
289,15.1372,0.462453
290,17.525,0.535421
291,17.3855,0.430034
292,16.866,0.525573
293,18.2393,0.522807
294,20.9701,0.376449
295,18.0115,0.410765
296,24.0937,0.521166
297,22.059,0.67942
298,24.8786,0.660318
299,25.2295,0.69573
300,21.3203,0.799549
301,26.7937,1.06369
302,26.7937,1.06369
303,27.5721,1.14566
304,27.7124,0.757728
305,29.1273,0.838561
306,18.4221,1.20266
307,21.5012,1.4434
308,19.001,1.16813
309,17.6341,1.40907
310,13.3256,1.23301
311,12.2749,1.68703
312,13.051,1.02371
313,16.0237,1.13144
314,15.2775,0.947897
315,14.8742,1.25365
316,14.1176,0.991358
317,14.1176,0.991358
318,15.4624,1.00452
319,15.4624,1.00452
320,17.2658,0.953364
321,18.5331,0.94653
322,14.9372,0.966523
323,14.044,0.872087
324,17.3576,0.77697
325,21.1928,0.473967
326,28.696,0.46372
327,32.0361,0.567995
328,29.8722,0.613468
329,25.65,0.755511
330,27.1348,0.87566
331,34.3374,0.669577
332,25.1848,0.63814
333,25.8974,0.700517
334,24.7052,0.632024
335,28.7178,0.642199
336,23.1543,0.672722
337,25.0616,0.455811
338,21.9294,0.421717
339,32.9708,0.435999
340,28.8605,0.395386
341,28.3202,0.295423
342,23.3289,0.311438
343,19.503,0.374097
344,15.9617,0.364296
345,17.4556,0.390551
346,17.6293,0.449463
347,18.9459,0.588142
348,15.0943,0.515692
349,18.5332,0.432566
350,19.6032,0.443171
351,21.987,0.321161
352,22.3292,0.274753
353,23.2929,0.380358
354,25.7274,0.402185
355,26.8727,0.372622
356,20.9417,0.453869
357,20.7428,0.399101
358,19.9364,0.324682
359,16.2319,0.368503
360,16.5691,0.344644
361,18.5988,0.319265
362,18.5858,0.255899
363,23.0665,0.392306
364,25.5104,0.336727
365,24.4583,0.362303
366,23.686,0.388247
367,29.0635,0.279438
368,27.256,0.296024
369,26.0076,0.191455
370,33.6387,0.199468
371,25.7945,0.302035
372,29.6429,0.343864
373,22.986,0.321055
374,23.2245,0.360796
375,19.7985,0.374344
376,19.7985,0.374344
377,19.4967,0.4111
378,20.3623,0.482294
379,20.599,0.362566
380,29.074,0.333024
381,28.3629,0.258627
382,30.1891,0.234367
383,30.3347,0.252594
384,32.7499,0.243945
385,37.4988,0.274954
386,33.7728,0.228057
387,31.6681,0.238665
388,38.7925,0.197884
389,34.0463,0.230135
390,30.1742,0.199922
391,37.9638,0.303784
392,28.5214,0.302167
393,30.7135,0.240076
394,30.7204,0.208549
395,28.5532,0.253297
396,24.9542,0.278962
397,21.667,0.244373
398,19.5279,0.329922
399,22.1716,0.262939
400,28.8934,0.312328
401,26.5295,0.429556
402,24.6474,0.345865
403,24.6474,0.345865
404,28.657,0.37433
405,20.8027,0.285909
406,24.6888,0.248518
407,24.6888,0.248518
408,20.6737,0.219836
409,23.9859,0.270702
410,25.7065,0.285642
411,21.3964,0.264556
412,21.3964,0.264556
413,21.3964,0.264556
414,22.8516,0.217977
415,18.7627,0.104749
416,19.7101,0.296055
417,21.6793,0.258696
418,16.9976,0.253952
419,21.3924,0.268559
420,20.9797,0.267638
421,23.9496,0.186545
422,23.9496,0.186545
423,19.4571,0.168848
424,20.5659,0.237371
425,14.4719,0.149495
426,21.5328,0.135551
427,19.1091,0.176991
428,21.4948,0.14724
429,22.2366,0.163328
430,13.9632,0.185785
431,18.562,0.166503
432,26.5339,0.21237
433,22.6066,0.130152
434,21.1398,0.151194
435,23.3278,0.169727
436,23.3278,0.169727
437,27.2081,0.119607
438,19.3651,0.124964
439,18.0209,0.140283
440,19.2132,0.178507
441,17.8419,0.223184
442,17.7103,0.231868
443,16.582,0.229733
444,14.2432,0.18459
445,11.8868,0.160641
446,10.5839,0.117668
447,10.5249,0.0978425
448,9.91488,0.107519
449,12.1847,0.0831006
450,10.6398,0.0611292
451,8.92762,0.0530253
452,10.499,0.0372082
453,9.0875,0.0313442
454,9.09607,0.00446417
455,11.3392,0.0193567
456,9.37184,0.0705409
457,11.3915,0.0355452
458,12.2999,0.0756554
459,8.77476,0.0498605
460,8.2546,0.0612883
461,7.47002,0.0729404
462,7.47002,0.0729404
463,7.52728,0.0265995
464,8.08707,0.0466539
465,8.66379,0.0454332
466,7.6116,0.0332295
467,9.03876,0.0870799
468,8.22004,0.0635378
469,7.20382,0.0788711
470,7.70882,0.0871114
471,8.45997,0.0992332
472,8.45997,0.0992332
473,7.32838,0.101708
474,6.80191,0.104843
475,6.4697,0.124161
476,7.8835,0.12945
477,6.52563,0.134514
478,8.19122,0.0944585
479,6.76981,0.154029
480,9.02992,0.142221
481,6.73989,0.140901
482,8.02777,0.213658
483,6.39301,0.213064
484,8.36315,0.131035
485,8.36315,0.131035
486,8.56751,0.160117
487,7.57868,0.146914
488,9.21346,0.115476
489,7.26537,0.154838
490,7.85018,0.165328
491,6.9244,0.152123
492,6.12474,0.231465
493,6.12474,0.231465
494,4.06344,0.165193
495,6.07494,0.145802
496,5.88965,0.167614
497,5.81731,0.191084
498,5.81731,0.191084
499,7.02443,0.209785
500,7.43994,0.29027
501,7.57211,0.316383
502,8.82233,0.216511
503,7.49872,0.259763
504,7.49872,0.259763
505,7.262,0.313728
506,6.78908,0.23383
507,7.82074,0.195444
508,8.61225,0.223998
509,11.2331,0.200519
510,11.2331,0.200519
511,7.71724,0.248126
512,9.50941,0.398294
513,8.60019,0.437416
514,8.953,0.395895
515,9.73528,0.350299
516,11.1247,0.408781
517,10.8163,0.392545
518,8.70445,0.48624
519,8.50628,0.478691
520,11.5837,0.268124
521,9.70531,0.320742
522,9.03074,0.3525
523,9.03074,0.3525
524,9.03074,0.3525
525,11.7201,0.333566
526,13.3967,0.452926
527,16.0325,0.41329
528,14.5445,0.459837
529,19.3762,0.513923
530,21.9254,0.605435
531,21.4558,0.475051
532,20.2528,0.535245
533,20.3953,0.467353
534,17.0931,0.42618
535,17.0931,0.42618
536,20.1981,0.583106
537,12.5954,0.637985
538,12.382,0.670524
539,12.382,0.670524
540,12.382,0.670524
541,13.31,0.606171
542,14.2927,0.575265
543,13.0462,0.715199
544,12.6086,0.987938
545,9.35448,0.931057
546,9.47732,0.945155
547,9.47732,0.945155
548,8.70689,1.12964
549,8.70689,1.12964
550,8.70689,1.12964
551,10.7726,0.926169
552,8.14034,0.791228
553,7.5079,0.80745
554,9.05189,0.804809
555,5.50207,1.05568
556,6.43258,0.933423
557,6.79934,0.900809
558,7.61082,1.17758
559,7.61082,1.17758
560,5.60981,1.33022
561,5.8758,1.44274
562,7.55014,1.78476
563,7.55014,1.78476
564,7.95913,1.091
565,12.7573,0.977004
566,10.5314,0.805202
567,11.305,0.719889
568,6.96106,0.71776
569,8.80566,0.73192
570,10.3496,0.816027
571,12.382,0.720093
