MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.627131,0.610496
2,0.545327,0.528467
3,0.558344,0.505807
4,0.488371,0.428601
5,0.42169,0.434981
6,0.448772,0.423257
7,0.462294,0.462693
8,0.457666,0.468248
9,0.486415,0.397187
10,0.413924,0.382484
11,0.453,0.33057
12,0.453,0.33057
13,0.453,0.33057
14,0.392758,0.317554
15,0.449904,0.287765
16,0.468058,0.415141
17,0.41981,0.368519
18,0.396322,0.386413
19,0.406665,0.418661
20,0.463889,0.404637
21,0.420686,0.399342
22,0.418227,0.393858
23,0.439162,0.457083
24,0.403184,0.448181
25,0.427513,0.425014
26,0.455788,0.387851
27,0.457874,0.382102
28,0.43968,0.345962
29,0.452712,0.363464
30,0.399196,0.318324
31,0.399196,0.318324
32,0.399196,0.318324
33,0.399196,0.318324
34,0.463838,0.353373
35,0.481054,0.384771
36,0.427558,0.340448
37,0.410936,0.264741
38,0.400314,0.271232
39,0.425125,0.309098
40,0.442669,0.354269
41,0.498657,0.354332
42,0.400998,0.342427
43,0.412038,0.349631
44,0.432865,0.372773
45,0.424107,0.374008
46,0.444626,0.344291
47,0.433562,0.278449
48,0.441764,0.369162
49,0.400175,0.341303
50,0.475169,0.369801
51,0.35694,0.288982
52,0.442831,0.256573
53,0.466758,0.321001
54,0.448379,0.28851
55,0.448372,0.352063
56,0.473899,0.375487
57,0.482922,0.362011
58,0.442172,0.383735
59,0.401666,0.377026
60,0.45743,0.358471
61,0.421307,0.39463
62,0.418689,0.404064
63,0.408309,0.471128
64,0.485186,0.435643
65,0.465229,0.434473
66,0.464022,0.429173
67,0.392159,0.399355
68,0.470183,0.367153
69,0.39479,0.447294
70,0.407927,0.418334
71,0.363485,0.428818
72,0.310893,0.417037
73,0.260975,0.410789
74,0.260975,0.410789
75,0.270237,0.354042
76,0.227572,0.401184
77,0.306313,0.410296
78,0.270293,0.353768
79,0.160458,0.430431
80,0.121264,0.364413
81,0.154876,0.398551
82,0.113944,0.405188
83,0.100071,0.420386
84,0.144101,0.435884
85,0.148795,0.371132
86,0.108882,0.467751
87,0.0753724,0.391228
88,0.150059,0.416703
89,0.129877,0.402579
90,0.208687,0.438712
91,0.208687,0.438712
92,0.147862,0.375856
93,0.147862,0.375856
94,0.164159,0.431319
95,0.231357,0.397846
96,0.175089,0.455972
97,0.044298,0.40331
