MDTU,susyTrans,Im(bilin)
3060,-0.0733245,-0.00398111
3070,0.00470988,-0.0024486
3080,-0.146862,0.00131739
3090,-0.00146483,-0.00067945
3100,-0.038152,-0.00434481
3110,-0.0255085,0.00212507
3120,-0.0888358,-0.0020763
3130,-0.0563939,3.79951e-05
3140,-0.00805032,-0.00371479
3150,0.0206423,0.0013225
3160,-0.00649942,0.00505427
3170,-0.0514761,0.00105287
3180,0.100689,-0.00241815
3190,0.0109876,4.77315e-05
3200,-0.00340705,0.00180301
3210,-0.0510901,-0.00371661
3220,0.00608398,0.00372317
3230,0.00627007,0.00158825
3240,0.0312596,-0.00129481
3250,0.0317443,0.00042311
3260,-0.0523717,-0.00260738
3270,-0.0254885,-0.00196189
3280,-0.0632138,0.00318331
3290,-0.0128075,0.00238031
3300,-0.0400451,-0.00340247
3310,-0.0516589,-0.00317508
3320,0.025375,0.00118054
3330,-0.0168245,-0.00235253
3340,-0.0507957,0.00516525
3350,-0.0506263,0.00413283
3360,-0.0310018,9.7623e-05
3370,0.0130703,0.00243122
3380,0.0596042,-0.00148758
3390,-0.0545129,0.00174642
3400,0.040798,-0.00144941
3410,0.0873606,-0.000445871
3420,-0.0416432,0.00246992
3430,0.028092,-0.00158082
3440,-0.0648319,-0.00458711
3450,0.022516,0.000528906
3460,-0.04094,-0.00217826
3470,-0.0855335,-0.00128022
3480,-0.0424542,0.00243681
3490,-0.0195137,-0.000714868
3500,-0.138326,-0.000601437
3510,0.0320942,-0.00435727
3520,0.0257559,0.000929398
3530,-0.0382769,0.00152496
3540,-0.0124979,0.000311475
3550,-0.00111835,-0.00264409
3560,0.00877681,0.00464024
3570,0.025194,0.00212341
3580,0.00273418,0.00368417
3590,-0.0278843,-0.00174569
3600,-0.0562679,0.00014394
3610,0.00791214,-0.00164526
3620,0.0428232,-0.000408806
3630,-0.0182312,-0.000429988
3640,-0.102495,0.00123802
3650,-0.086659,0.00301591
3660,0.0830053,-0.00243947
3670,-0.0125377,0.00117493
3680,0.00453077,-0.00304207
3690,-0.0801794,-0.00197523
3700,0.0774807,0.000130564
3710,-0.0490993,0.00178621
3720,-0.0534191,-0.00070255
3730,-0.100629,0.00187334
3740,0.0308271,-0.00017403
3750,-0.0402485,0.00108724
3760,-0.052769,0.000251546
3770,-0.0162098,0.00143461
3780,0.163309,0.00192003
3790,0.0562407,-0.00437857
3800,-0.0247246,0.000973642
3810,-0.0311885,-0.00565411
3820,0.0525201,0.00186435
3830,-0.0299661,0.000619767
3840,0.0579024,-0.000465453
3850,0.0875761,0.000159047
3860,0.0340124,-0.00157679
3870,-0.0287135,-3.8429e-05
3880,-0.113051,1.78848e-05
3890,0.00175663,0.000875965
3900,-0.079226,-0.00250202
3910,-0.0740825,0.00289365
3920,-0.0742779,0.00211281
3930,-0.0107087,-0.0035348
3940,0.0161402,0.000998429
3950,-0.0271447,0.000544859
3960,-0.0565201,-0.00183899
3970,0.0558113,-0.000661237
3980,-0.0357871,-0.00110614
3990,0.0506665,-0.00290251
4000,-0.137009,8.66631e-05
4010,0.0119311,0.000465349
