t,e^(-dS)
1,107.125
2,4.56766
3,1.32366
4,1.56361
5,1.35635
6,1.06618
7,1.26795
8,1.00913
9,1.01159
10,1.06524
11,1.3607
12,0.816932
13,0.771283
14,0.965461
15,0.869619
16,0.962193
17,0.96932
18,1.06966
19,1.03986
20,0.789228
21,1.34313
22,1.29563
23,1.00066
24,0.985743
25,0.952534
26,1.08279
27,1.04652
28,0.995485
29,1.10905
30,1.04672
31,0.797957
32,0.622134
33,0.81587
34,0.879414
35,0.975495
36,0.949899
37,0.821437
38,1.00786
39,1.16032
40,0.82078
41,1.03478
42,1.05014
43,0.993038
44,1.18566
45,0.870228
46,0.905888
47,1.11405
48,0.875465
49,1.14454
50,0.837277
51,1.11617
52,0.978651
53,0.998688
54,0.945681
55,1.03413
56,0.943103
57,1.05494
58,0.758434
59,1.373
60,0.860106
61,1.16556
62,0.862
63,1.25747
64,1.01674
65,0.908655
66,1.10103
67,1.16929
68,0.858044
69,0.961385
70,0.911786
71,1.2416
72,0.932058
73,1.23974
74,0.565469
75,0.803322
76,1.057
77,1.35527
78,1.2766
79,1.09314
80,1.01507
81,1.18495
82,1.04735
83,0.807752
84,1.02719
85,1.25107
86,1.07676
87,0.811558
88,1.01191
89,0.857529
90,1.21823
91,0.829361
92,1.04174
93,0.862862
94,0.574245
95,1.05211
96,1.08421
97,1.15396
98,0.965654
99,1.2364
100,0.704547
101,1.29356
102,1.00934
103,1.15108
104,1.24533
105,1.14545
106,0.982357
107,1.11071
108,0.941096
109,0.943027
110,0.884971
111,1.18792
112,0.964785
113,1.1721
114,0.916604
115,0.900685
116,1.03947
117,0.972748
118,0.856929
119,0.857186
120,0.900144
121,1.1106
122,0.871447
123,1.00365
124,1.163
125,1.09837
126,0.86459
127,0.793819
128,1.229
129,1.21872
130,1.04502
131,0.793105
132,1.21119
133,1.16358
134,0.858902
135,0.902307
136,0.89208
137,1.15558
138,0.952019
139,1.18887
140,1.0596
141,1.18495
142,1.07669
143,0.930968
144,0.948371
145,1.29966
146,1.1051
147,0.977937
148,0.673276
149,1.00764
150,0.980267
151,0.908973
152,1.00447
153,1.28338
154,0.813182
155,0.929341
156,0.991251
157,0.790729
158,1.00645
159,1.02208
160,0.988161
161,1.20442
162,0.849506
163,0.798916
164,1.04857
165,0.726585
166,1.16509
167,0.820124
168,0.904023
169,0.886211
170,0.915569
171,0.941812
172,0.963801
173,0.857015
174,0.832935
175,1.10849
176,1.12064
177,1.11204
178,0.929536
179,1.0016
180,0.78537
181,1.03987
182,1.1928
183,1.20961
184,1.08797
185,0.89467
186,1.10893
187,1.38666
188,0.867621
189,1.14316
190,0.971951
191,0.94315
192,0.895207
193,0.800755
194,0.958726
195,0.711913
196,1.26352
197,1.13564
198,1.02333
199,0.959848
200,0.875553
201,0.901135
202,1.29654
203,0.764908
204,1.01709
205,0.821026
206,1.14522
207,1.12896
208,0.987153
209,1.14648
210,0.78161
211,1.10013
212,1.17304
213,0.842148
214,1.15512
215,1.03214
216,1.06928
217,1.09162
218,1.14947
219,1.02797
220,0.789623
221,0.949092
222,0.979875
223,0.881703
224,1.04138
225,0.878622
226,0.910611
227,0.996806
228,1.01813
229,1.08771
230,0.949899
231,0.903391
232,1.29966
233,0.798357
234,0.971757
235,0.817667
236,1.13134
237,0.910246
238,1.22434
239,0.918724
240,0.979572
241,0.904955
242,0.913557
243,1.04215
244,0.867621
245,1.11717
246,0.979777
247,0.942565
248,0.934831
249,0.939272
250,0.886477
251,0.96357
252,0.618289
253,1.16335
254,0.887985
255,0.661927
256,1.01346
257,0.724553
258,1.04391
259,0.795885
260,0.860966
261,1.07053
262,0.712554
263,1.45208
264,0.81302
265,0.836608
266,0.907846
267,1.04045
268,0.705182
269,0.956007
270,1.13621
271,0.92356
272,0.718493
273,1.12356
274,1.04091
275,1.03583
276,1.28159
277,1.21799
278,0.762083
279,0.99809
280,0.963821
281,1.16684
282,1.04562
283,1.25383
284,0.845777
285,1.04991
286,1.01791
287,0.922443
288,1.05861
289,1.00971
290,0.930652
291,1.15731
292,1.097
293,1.03632
294,0.941595
295,1.10023
296,1.13928
297,1.06985
298,1.21969
299,0.979562
300,1.0045
301,1.22618
302,0.677599
303,1.019
304,1.05798
305,1.02017
306,0.97654
307,0.857701
308,1.0826
309,0.832435
310,1.12378
311,1.20768
312,0.959858
313,0.744978
314,0.857015
315,0.81587
316,1.08239
317,0.831603
318,1.02209
319,0.720003
320,0.82267
321,1.14179
322,1.08265
323,0.917337
324,1.16544
325,1.0522
326,1.25057
327,0.81824
328,0.994983
329,1.28737
330,1.29473
331,0.850016
332,0.933065
333,1.25936
334,0.698165
335,0.890742
336,1.09912
337,0.827207
338,1.29447
339,1.12502
340,1.18211
341,1.11851
342,1.14981
343,0.950954
344,0.720291
345,1.09371
346,0.897897
347,1.03598
348,0.631663
349,1.38597
350,0.829527
351,0.976208
352,0.848403
353,1.04325
354,0.826546
355,1.15488
356,0.875027
357,0.978162
358,1.1014
359,1.03175
360,1.03726
361,0.927382
362,0.961626
363,0.9092
364,1.04355
365,1.02799
366,0.795647
367,1.2542
368,0.893151
369,0.884617
370,1.15986
371,1.00178
372,1.32062
373,0.917961
374,1.24172
375,0.86338
376,0.839793
377,0.999679
378,0.929926
379,0.793343
380,0.952629
381,1.05015
382,0.884794
383,0.694336
384,0.749087
385,0.833101
386,1.09039
387,1.00089
388,1.13758
389,1.18839
390,1.16021
391,0.871273
392,1.02453
393,0.92247
394,1.14809
395,1.16836
396,0.808318
397,0.977771
398,0.972058
399,1.01627
400,0.878447
401,1.03327
402,1.27532
403,0.81587
404,1.0622
405,1.15454
406,1.07201
407,0.847385
408,1.11405
409,0.680723
410,1.17093
411,1.11249
412,0.761321
413,0.91469
414,0.702507
415,1.16369
416,0.867882
417,1.19053
418,0.968119
419,0.97128
420,0.926381
421,0.945038
422,0.756389
423,0.800515
424,1.35988
425,0.81424
426,1.01776
427,0.999336
428,0.895386
429,0.807348
430,1.02553
431,0.877218
432,1.0329
433,1.29059
434,0.9161
435,1.42904
436,0.910838
437,1.01452
438,1.01907
439,0.88692
440,1.14614
441,1.0603
442,0.968981
443,0.891634
444,1.0784
445,1.0545
446,1.01675
447,1.03314
448,1.03928
449,1.03083
450,0.90519
451,0.841306
452,1.29914
453,1.21167
454,1.20828
455,0.902849
456,0.965779
457,1.00551
458,1.18034
459,0.915852
460,1.2025
461,0.966001
462,0.973644
463,1.13598
464,0.725496
465,1.17598
466,0.869532
467,0.841727
468,1.35134
469,1.04492
470,0.833768
471,1.22104
472,0.789623
473,0.955969
474,1.05849
475,0.777945
476,0.727821
477,1.0778
478,1.32181
479,0.854533
480,1.3033
481,1.1165
482,1.085
483,0.869184
484,1.15419
485,0.816932
486,0.961424
487,1.229
488,0.91854
489,0.932841
490,1.21847
491,0.954345
492,0.963705
493,0.825472
494,0.942961
495,1.27647
496,0.776235
497,1.44325
498,0.785292
499,1.00744
500,1.09135
501,1.10047
502,1.0274
503,1.01462
504,0.846538
505,0.845438
506,0.878183
507,1.07652
508,1.04611
509,1.0987
510,0.884352
511,0.74774
512,1.16964
513,0.97129
514,1.0056
515,0.987222
516,1.01411
517,1.17422
518,0.857529
519,0.975856
520,1.06345
521,0.823905
522,1.35486
523,0.829195
524,0.980267
525,0.935008
526,0.862086
527,0.933952
528,0.931508
529,0.756464
530,0.914443
531,1.32923
532,0.81367
533,0.981287
534,0.850526
535,0.89682
536,0.836357
537,1.19089
538,0.990056
539,0.802358
540,0.683656
541,0.732274
542,1.07843
543,1.0399
544,1.03752
545,0.955672
546,1.16684
547,0.736681
548,1.13792
549,0.772286
550,0.83152
551,0.812613
552,1.16929
553,1.31745
554,0.824152
555,1.07711
556,1.10235
557,1.09529
558,0.675029
559,0.798516
560,1.23565
561,1.05998
562,1.10201
563,0.750512
564,0.814077
565,1.06528
566,0.770589
567,1.12491
568,1.06802
569,0.772904
570,1.19925
571,0.924317
572,1.07745
573,1.19101
574,1.09357
575,0.91195
576,0.982554
577,0.892972
578,0.828283
579,1.03847
580,1.1275
581,0.64908
582,0.985043
583,1.3719
584,0.825059
585,0.983498
586,1.06389
587,0.927094
588,0.967277
589,1.05081
590,1.18282
591,1.1878
592,0.994877
593,0.868142
594,1.15743
595,1.06143
596,1.07482
597,0.840633
598,1.19985
599,1.2236
600,1.03297
601,1.15835
602,1.06461
603,1.4134
604,0.661795
605,1.05258
606,1.04868
607,0.902759
608,1.09357
609,1.35378
610,0.828283
611,0.790887
612,1.08001
613,0.985723
614,0.849676
615,0.88568
616,0.881262
617,0.983203
618,0.955223
619,1.17398
620,1.07392
621,1.18424
622,0.885857
623,0.750287
624,0.961962
625,1.14855
626,1.16242
627,1.23134
628,0.887541
629,1.19925
630,1.1319
631,0.834102
632,0.913885
633,1.23281
634,0.891366
635,0.71541
636,1.00328
637,1.06514
638,1.01609
639,1.3287
640,0.805494
641,1.32711
642,1.11027
643,0.935214
644,1.17
645,0.861397
646,1.30513
647,0.643007
648,1.20238
649,1.0555
650,0.971378
651,0.798436
652,1.00864
653,1.03653
654,1.12131
655,0.913146
656,0.885414
657,1.26668
658,1.14305
659,0.718564
660,1.08995
661,0.875553
662,1.23331
663,1.21531
664,1.23035
665,1.00749
666,0.750962
667,1.11762
668,0.929062
669,1.1801
670,1.10044
671,0.949747
672,0.980208
673,0.826463
674,1.13633
675,1.1897
676,0.814892
677,0.847809
678,0.738673
679,1.17739
680,1.16602
681,1.20141
682,1.08173
683,0.852911
684,0.84139
685,0.972466
686,0.965547
687,1.131
688,0.745798
689,1.11572
690,1.01653
691,0.852059
692,1.38113
693,1.15766
694,1.10214
695,0.976413
696,1.01996
697,0.97305
698,1.2025
699,1.355
700,0.738082
701,1.10486
702,1.13542
703,1.03913
704,1.08669
705,1.10594
706,0.990655
707,1.03823
708,0.956122
709,1.16451
710,0.896999
711,0.993501
712,0.990404
713,1.07024
714,0.919891
715,1.02097
716,1.067
717,0.694266
718,0.886743
719,0.863985
720,1.18152
721,0.823493
722,0.978358
723,1.46038
724,0.92601
725,0.947337
726,0.866754
727,1.17692
728,0.940061
729,0.850356
730,1.24932
731,0.895297
732,1.17023
733,1.0106
734,1.3299
735,0.893151
736,1.20069
737,1.00929
738,0.925501
739,1.12896
740,1.0611
741,0.903481
742,1.29563
743,0.917236
744,1.06618
745,0.961539
746,0.715624
747,1.56268
748,1.08041
749,0.964988
750,0.960405
751,0.805091
752,1.05939
753,0.786785
754,0.720795
755,1.05403
756,0.989308
757,0.943093
758,1.26276
759,1.00541
760,1.01344
761,0.786471
762,1.13553
763,0.804286
764,1.1353
765,1.05729
766,1.07105
767,1.08262
768,1.13349
769,1.05829
770,1.11182
771,0.930577
772,0.94766
773,1.07153
774,1.05995
775,1.04805
776,0.920158
777,0.893329
778,0.855046
779,1.26402
780,0.673882
781,0.920222
782,0.874328
783,0.975993
784,0.941247
785,0.97454
786,0.847216
787,0.828532
788,0.870228
789,0.958295
790,0.988507
791,0.635782
792,1.08253
793,1.0635
794,1.16242
795,1.03706
796,0.875202
797,0.83778
798,0.964293
799,1.29253
800,0.90841
801,0.852229
802,0.719499
803,0.957069
804,0.955663
805,0.802599
806,0.934139
807,1.11818
808,0.968632
809,1.07392
810,1.0309
811,0.999136
812,0.997924
813,0.757751
814,0.907955
815,0.825389
816,0.736755
817,1.2359
818,0.723829
819,1.17292
820,1.34447
821,0.965963
822,1.06016
823,0.82374
824,0.732567
825,1.16567
826,0.945605
827,0.898436
828,0.867361
829,1.26567
830,1.26276
831,0.890119
832,0.793343
833,0.899245
834,0.865974
835,0.96304
836,1.04829
837,0.896551
838,1.05646
839,1.14191
840,1.03295
841,0.982642
842,1.23763
843,0.888341
844,0.903662
845,1.06247
846,0.887808
847,1.18649
848,0.745873
849,0.979738
850,1.00806
851,1.03811
852,0.987153
853,1.22079
854,1.11193
855,1.03972
856,0.84434
857,0.87792
858,0.933747
859,1.69232
860,0.772055
861,0.877218
862,1.04115
863,1.17657
864,0.699143
865,0.817177
866,1.25032
867,1.13815
868,0.999566
869,1.01496
870,0.806783
871,0.702437
872,0.717631
873,1.2591
874,1.00698
875,0.95026
876,0.949025
877,0.832768
878,1.0863
879,0.898795
880,1.07288
881,1.42861
882,0.911212
883,0.878535
884,0.792708
885,0.813182
886,1.20466
887,0.825224
888,0.772672
889,1.25646
890,1.02122
891,0.768281
892,0.973439
893,1.02156
894,1.00806
895,0.887187
896,0.924391
897,1.01902
898,1.19423
899,0.896282
900,1.03457
901,0.796682
902,1.54003
903,0.906785
904,0.771052
905,0.978455
906,0.96719
907,1.06488
908,0.901496
909,0.613853
910,1.07778
911,0.927187
912,1.40509
913,0.676718
914,0.894223
915,0.722744
916,0.713338
917,0.923052
918,0.900234
919,1.07129
920,0.727385
921,1.17539
922,1.05366
923,1.24061
924,0.695308
925,1.07864
926,1.0405
927,0.709425
928,1.38113
929,1.23912
930,1.35473
931,0.824729
932,0.930996
933,1.07419
934,0.990299
935,0.900865
936,1.0218
937,1.11449
938,0.715767
939,1.10338
940,1.13951
941,0.973829
942,0.987607
943,0.936918
944,1.009
945,1.30656
946,1.2522
947,1.03734
948,0.675839
949,0.764831
950,1.38625
951,0.964409
952,1.06921
953,0.905906
954,0.787572
955,1.5168
956,0.752616
957,1.24483
958,0.870402
959,0.81367
960,0.775537
961,0.708716
962,0.926325
963,1.18057
964,1.13951
965,0.942556
966,0.770589
967,1.11204
968,0.805494
969,0.836691
970,0.871012
971,0.836608
972,1.08375
973,1.15062
974,1.12446
975,0.772441
976,0.746171
977,0.985772
978,0.734695
979,0.968991
980,1.07529
981,0.784585
982,1.15616
983,1.2477
984,0.867708
985,0.784507
986,0.884087
987,0.661464
988,0.904982
989,1.17046
990,0.917833
991,1.20937
992,0.788755
993,0.879502
994,0.733374
995,1.17563
996,0.833435
997,0.974325
998,0.629078
999,1.40018
1000,0.744085
1001,0.632105
1002,0.979513
1003,0.79255
1004,0.891099
1005,0.961635
1006,0.955864
1007,0.877481
1008,1.05454
1009,0.83845
1010,0.791916
1011,0.789702
1012,1.08177
1013,0.968168
1014,0.95864
1015,0.771746
1016,1.26592
1017,0.955644
1018,1.17105
1019,0.961155
1020,1.19292
1021,0.917548
1022,1.02418
1023,0.716699
1024,1.15373
1025,0.917447
1026,0.829029
1027,1.17351
1028,0.901947
1029,0.915184
1030,1.09633
1031,1.08236
1032,1.25558
1033,0.966688
1034,0.844256
1035,1.26592
1036,0.760332
1037,0.734989
1038,1.19256
1039,0.854875
1040,0.944963
1041,1.18175
1042,0.907048
1043,0.880205
1044,0.849931
1045,0.985496
1046,0.884087
1047,1.38472
1048,0.689079
1049,0.918586
1050,0.895207
1051,0.948655
1052,1.10716
1053,1.09908
1054,0.997021
1055,1.27379
1056,0.909855
1057,0.905752
1058,1.00951
1059,0.947603
1060,1.18152
1061,1.31036
1062,0.824235
1063,1.52913
1064,0.965837
1065,1.30252
1066,0.853508
1067,0.901496
1068,1.09717
1069,0.943659
1070,0.968158
1071,0.739338
1072,0.865022
1073,0.98904
1074,0.975632
1075,1.03423
1076,1.12784
1077,0.757524
1078,1.10694
1079,1.38944
1080,1.06394
1081,0.98668
1082,0.782548
1083,0.942613
1084,1.30669
1085,0.868924
1086,1.14924
1087,0.852059
1088,1.08807
1089,0.665378
1090,1.25007
1091,1.13997
1092,0.976452
1093,1.0582
1094,0.96004
1095,1.12255
1096,0.782392
1097,0.945133
1098,0.86988
1099,1.04457
1100,1.09587
1101,1.03347
1102,1.24147
1103,0.832851
1104,1.01186
1105,0.796204
1106,1.40467
1107,0.953458
1108,0.857186
1109,0.991883
1110,1.14396
1111,0.920913
1112,1.13985
1113,1.39766
1114,0.794772
1115,0.969127
1116,0.93399
1117,0.726222
1118,0.994317
1119,0.680042
1120,1.45455
1121,1.35988
1122,0.825059
1123,0.956256
