t,deltaS
884,0.2323
885,0.2068
886,-0.1862
887,0.1921
888,0.2579
889,-0.2283
890,-0.021
891,0.2636
892,0.02692
893,-0.02133
894,-0.008032
895,0.1197
896,0.07862
897,-0.01884
898,-0.1775
899,0.1095
900,-0.03399
901,0.2273
902,-0.4318
903,0.09785
904,0.26
905,0.02178
906,0.03336
907,-0.06286
908,0.1037
909,0.488
910,-0.0749
911,0.0756
912,-0.3401
913,0.3905
914,0.1118
915,0.3247
916,0.3378
917,0.08007
918,0.1051
919,-0.06886
920,0.3183
921,-0.1616
922,-0.05227
923,-0.2156
924,0.3634
925,-0.0757
926,-0.0397
927,0.3433
928,-0.3229
929,-0.2144
930,-0.3036
931,0.1927
932,0.0715
933,-0.07157
934,0.009748
935,0.1044
936,-0.02157
937,-0.1084
938,0.3344
939,-0.09838
940,-0.1306
941,0.02652
942,0.01247
943,0.06516
944,-0.008955
945,-0.2674
946,-0.2249
947,-0.03666
948,0.3918
949,0.2681
950,-0.3266
951,0.03624
952,-0.06692
953,0.09882
954,0.2388
955,-0.4166
956,0.2842
957,-0.219
958,0.1388
959,0.2062
960,0.2542
961,0.3443
962,0.07653
963,-0.166
964,-0.1306
965,0.05916
966,0.2606
967,-0.1062
968,0.2163
969,0.1783
970,0.1381
971,0.1784
972,-0.08043
973,-0.1403
974,-0.1173
975,0.2582
976,0.2928
977,0.01433
978,0.3083
979,0.0315
980,-0.07259
981,0.2426
982,-0.1451
983,-0.2213
984,0.1419
985,0.2427
986,0.1232
987,0.4133
988,0.09984
989,-0.1574
990,0.08574
991,-0.1901
992,0.2373
993,0.1284
994,0.3101
995,-0.1618
996,0.1822
997,0.02601
998,0.4635
999,-0.3366
1000,0.2956
1001,0.4587
1002,0.0207
1003,0.2325
1004,0.1153
1005,0.03912
1006,0.04514
1007,0.1307
1008,-0.0531
1009,0.1762
1010,0.2333
1011,0.2361
1012,-0.0786
1013,0.03235
1014,0.04224
1015,0.2591
1016,-0.2358
1017,0.04537
1018,-0.1579
1019,0.03962
1020,-0.1764
1021,0.08605
1022,-0.02389
1023,0.3331
1024,-0.143
1025,0.08616
1026,0.1875
1027,-0.16
1028,0.1032
1029,0.08863
1030,-0.09197
1031,-0.07914
1032,-0.2276
1033,0.03388
1034,0.1693
1035,-0.2358
1036,0.274
1037,0.3079
1038,-0.1761
1039,0.1568
1040,0.05661
1041,-0.167
1042,0.09756
1043,0.1276
1044,0.1626
1045,0.01461
1046,0.1232
1047,-0.3255
1048,0.3724
1049,0.08492
1050,0.1107
1051,0.05271
1052,-0.1018
1053,-0.09447
1054,0.002983
1055,-0.242
1056,0.09447
1057,0.09899
1058,-0.00947
1059,0.05382
1060,-0.1668
1061,-0.2703
1062,0.1933
1063,-0.4247
1064,0.03476
1065,-0.2643
1066,0.1584
1067,0.1037
1068,-0.09273
1069,0.05799
1070,0.03236
1071,0.302
1072,0.145
1073,0.01102
1074,0.02467
1075,-0.03366
1076,-0.1203
1077,0.2777
1078,-0.1016
1079,-0.3289
1080,-0.06198
1081,0.01341
1082,0.2452
1083,0.0591
1084,-0.2675
1085,0.1405
1086,-0.1391
1087,0.1601
1088,-0.08441
1089,0.4074
1090,-0.2232
1091,-0.131
1092,0.02383
1093,-0.05657
1094,0.04078
1095,-0.1156
1096,0.2454
1097,0.05643
1098,0.1394
1099,-0.04361
1100,-0.09155
1101,-0.03292
1102,-0.2163
1103,0.1829
1104,-0.01179
1105,0.2279
1106,-0.3398
1107,0.04766
1108,0.1541
1109,0.00815
1110,-0.1345
1111,0.08239
1112,-0.1309
1113,-0.3348
1114,0.2297
1115,0.03136
1116,0.06829
1117,0.3199
1118,0.005699
1119,0.3856
1120,-0.3747
1121,-0.3074
1122,0.1923
1123,0.04473
1124,0.1749
1125,0.3448
1126,0.06132
1127,0.4588
1128,0.1804
1129,-0.3019
1130,0.4046
1131,-0.03862
1132,-0.06704
1133,0.1002
1134,-0.002047
1135,-0.177
1136,-0.124
1137,0.1011
1138,-0.09119
1139,-0.5345
1140,-0.4222
1141,0.324
1142,0.394
1143,-0.2521
1144,-0.03994
1145,-0.1362
1146,0.2782
1147,-0.2376
1148,-0.3472
1149,0.4831
1150,0.2679
1151,-0.1802
1152,0.3139
1153,-0.07184
1154,-0.2756
1155,0.08697
1156,0.1418
1157,0.00666
1158,0.2738
1159,0.4263
1160,0.1685
1161,0.0756
1162,-0.0218
1163,0.1826
1164,-0.2975
1165,0.08875
1166,-0.01714
1167,0.2556
1168,0.07929
1169,0.1702
1170,0.000873
1171,0.2026
1172,0.1592
1173,0.2373
1174,0.23
1175,-0.5607
1176,0.1182
1177,0.09161
1178,0.02564
1179,0.4159
1180,0.1973
1181,0.1646
1182,0.1444
1183,-0.0669
1184,-0.019
1185,-0.1145
1186,0.02682
1187,0.07125
1188,0.1613
1189,-0.2836
1190,-0.01945
1191,0.1432
1192,-0.1087
1193,0.2682
1194,0.02958
1195,0.2554
1196,-0.02014
1197,0.1998
1198,0.1101
1199,-0.06388
1200,0.04479
1201,-0.03416
1202,0.2124
1203,-0.0448
1204,0.3898
1205,-0.07101
1206,-0.06715
1207,0.04814
1208,-0.00678
1209,0.09028
1210,0.2397
1211,0.008229
1212,0.239
1213,0.2436
1214,-0.2278
1215,-0.2187
1216,-0.07551
1217,0.1752
1218,-0.1959
1219,0.07137
1220,0.3409
1221,-0.0872
1222,0.3256
1223,0.02139
1224,0.201
1225,-0.3563
1226,0.6242
1227,-0.04216
1228,0.1079
1229,-0.2097
1230,0.2673
1231,-0.4716
1232,0.07693
1233,-0.1058
1234,0.0393
1235,0.1981
1236,-0.3065
1237,0.02157
1238,0.1867
1239,-0.05816
1240,0.4668
1241,0.3153
1242,-0.1411
1243,0.003452
1244,0.06316
1245,0.3237
1246,0.0291
1247,-0.1166
1248,-0.00496
1249,-0.1382
1250,0.03269
1251,-0.152
1252,0.2969
1253,0.03389
1254,0.08485
1255,0.2203
1256,0.1117
1257,-0.01317
1258,0.09949
1259,0.003066
1260,-0.06034
1261,0.3369
1262,0.2154
1263,0.146
1264,0.04506
1265,0.1561
1266,0.2633
1267,0.08791
1268,0.567
1269,0.05332
1270,0.0407
1271,-0.07225
1272,0.02906
1273,-0.2505
1274,0.3113
1275,-0.1479
1276,0.1709
1277,-0.197
1278,-0.04644
1279,-0.2644
1280,0.05934
1281,-0.2533
1282,0.07119
1283,0.1548
1284,-0.3343
1285,-0.1006
1286,0.06447
1287,-0.06819
1288,0.3013
1289,-0.2341
1290,0.0635
1291,-0.1957
1292,0.1537
1293,0.2949
1294,0.2485
1295,0.1066
1296,0.3136
1297,-0.1506
1298,0.01332
1299,-0.2517
1300,-0.01308
1301,0.008699
1302,-0.09699
1303,-0.2046
1304,-0.226
1305,0.07269
1306,-0.08756
1307,-0.09898
1308,0.004808
1309,0.08658
1310,0.004524
1311,0.1942
1312,-0.228
1313,0.06384
1314,-0.1945
1315,0.09049
1316,-0.1764
1317,0.444
1318,0.3873
1319,-0.001246
1320,-0.1043
1321,0.3693
1322,-0.03747
1323,0.1373
1324,-0.2015
1325,0.05142
1326,-0.06433
1327,-0.2534
1328,-0.001913
1329,0.1351
1330,-0.01711
1331,0.3951
1332,-0.2537
1333,0.1227
1334,-0.1721
1335,0.0899
1336,0.284
1337,0.0006185
1338,-0.002239
1339,0.1475
1340,-0.2117
1341,0.1154
1342,0.03425
1343,-0.4072
1344,0.268
1345,0.1003
1346,-0.1622
1347,0.2995
1348,-0.228
1349,0.2212
1350,0.008388
1351,-0.02959
1352,-0.1117
1353,0.04688
1354,-0.2761
1355,-0.2112
1356,0.1181
1357,-0.3415
1358,0.1816
1359,-0.1107
1360,-0.02993
1361,0.2248
1362,-0.1802
1363,0.5227
1364,0.2413
1365,-0.09319
1366,-0.178
1367,-0.07574
1368,-0.1944
1369,-0.03077
1370,0.2789
1371,0.3208
1372,0.1163
1373,-0.2648
1374,-0.001337
1375,0.07709
1376,-0.2702
1377,0.05006
1378,-0.2748
1379,0.1667
1380,-0.06747
1381,-0.1754
1382,0.08779
1383,-0.08173
1384,-0.08577
1385,-0.09588
1386,0.09275
1387,-0.1677
1388,0.04728
1389,-0.04253
1390,-0.1418
1391,-0.0001037
1392,-0.3154
1393,-0.006113
1394,-0.2916
1395,-0.0701
1396,0.07932
1397,0.07644
1398,-0.03805
1399,0.04501
1400,-0.1939
1401,0.2329
1402,0.08825
1403,-0.04115
1404,-0.1882
1405,0.2425
1406,0.1851
1407,-0.1233
1408,0.1285
1409,-0.1111
1410,0.05128
1411,-0.2182
1412,0.0855
1413,0.4863
1414,-0.4005
1415,-0.003887
1416,0.0546
1417,-0.09132
1418,0.07996
1419,-0.2769
1420,0.003093
1421,0.23
1422,0.01404
1423,-0.1256
1424,0.02573
1425,0.1089
1426,-0.0762
1427,-0.5454
1428,0.06653
1429,-0.4596
1430,0.5676
1431,0.1313
1432,0.06854
1433,0.1957
1434,0.1456
1435,0.02727
1436,0.1613
1437,0.105
1438,-0.01492
1439,0.0368
1440,-0.07382
1441,0.0005626
1442,0.03577
1443,-0.08971
1444,0.08023
1445,0.1587
1446,-0.1922
1447,0.4822
1448,0.1239
1449,-0.2675
1450,0.03652
1451,0.1715
1452,0.1303
1453,0.0729
1454,-0.1509
1455,-0.01044
1456,0.07105
1457,-0.132
1458,0.1877
1459,-0.2251
1460,-0.0531
1461,0.3926
1462,-0.08819
1463,0.06385
1464,0.1226
1465,0.1354
1466,-0.1084
1467,-0.1107
1468,-0.2245
1469,0.2359
1470,0.02685
1471,0.2914
1472,-0.1435
1473,-0.3774
1474,0.145
1475,0.03186
1476,0.07379
1477,0.1423
1478,0.02936
1479,-0.6255
1480,0.5574
1481,0.02528
1482,0.03068
1483,-0.2385
1484,0.1541
1485,0.09204
1486,-0.324
1487,-0.202
1488,0.3154
1489,-0.2695
1490,-0.1501
1491,0.1927
1492,-0.04631
1493,-0.1576
1494,0.2765
1495,0.4791
1496,0.2496
1497,-0.2208
1498,0.4283
1499,0.4408
1500,0.4185
1501,-0.1915
1502,0.3382
1503,0.2618
1504,-0.1888
1505,-0.1557
1506,-0.1934
1507,0.1169
1508,0.01426
1509,0.1595
1510,0.1577
1511,0.3228
1512,0.05446
1513,0.2287
1514,-0.02453
1515,0.2506
1516,0.2327
1517,0.4958
1518,-0.1721
1519,0.0536
1520,0.2051
1521,0.1623
1522,-0.2895
1523,0.3137
1524,-0.08525
1525,0.05701
1526,0.2967
1527,-0.0309
1528,0.3768
1529,-0.07718
1530,0.2712
1531,-0.1306
1532,0.03906
1533,-0.1635
1534,0.381
1535,0.2766
1536,-0.06104
1537,-0.2363
1538,-0.229
1539,0.01955
1540,-0.1224
1541,0.3139
1542,-0.1818
1543,-0.6705
1544,-0.01998
1545,-0.02317
1546,-0.2385
1547,0.2941
1548,-0.3207
1549,0.1716
1550,-0.02867
1551,0.01976
1552,-0.08036
1553,-0.09471
1554,0.4033
1555,-0.2008
1556,-0.08408
1557,0.01334
1558,0.09809
1559,0.02018
1560,0.1954
1561,-0.2342
1562,0.1618
1563,0.1433
1564,-0.0936
1565,0.31
1566,-0.4433
1567,0.09998
1568,0.05511
1569,-0.2168
1570,0.2927
1571,-0.02746
1572,0.3972
1573,0.1469
1574,-0.1321
1575,0.1153
1576,-0.1014
1577,-0.04315
1578,-0.07857
1579,0.08012
1580,0.1621
1581,0.002354
1582,0.1572
1583,0.4579
1584,-0.2621
1585,-0.21
1586,0.2572
1587,-0.09794
1588,-0.03134
1589,0.125
1590,-0.07545
1591,0.2446
1592,-0.3296
1593,0.04287
1594,-0.003028
1595,0.09426
1596,-0.009349
1597,0.1113
1598,-0.3947
1599,0.4001
1600,-0.2302
1601,0.02791
1602,-0.08225
1603,0.1072
1604,0.08826
1605,0.02846
1606,-0.03277
1607,-0.2481
1608,0.2053
1609,-0.2346
1610,0.1344
1611,0.3126
1612,0.143
1613,-0.1734
1614,-0.1177
1615,0.1074
1616,-0.07504
1617,-0.3747
1618,0.2775
1619,0.2153
1620,-0.1033
1621,-0.2482
1622,0.09773
1623,0.007011
1624,0.05022
1625,-0.04595
1626,-0.03425
1627,0.1096
1628,0.08984
1629,0.1352
1630,0.1978
1631,0.1208
1632,0.2841
1633,-0.3976
1634,0.306
1635,0.1243
1636,0.0998
1637,-0.3075
1638,0.3663
1639,0.2438
1640,-0.3405
1641,0.004736
1642,-0.1448
1643,-0.2944
1644,-0.0871
1645,0.04811
1646,-0.02484
1647,0.1025
1648,0.05041
1649,-0.03179
1650,0.2403
1651,-0.3102
1652,-0.2722
1653,0.03561
1654,-0.1812
1655,-0.2185
1656,0.2607
1657,0.1822
1658,0.03469
1659,-0.1143
1660,0.1882
1661,0.0439
1662,0.1217
1663,0.0213
1664,-0.01418
1665,-0.1832
1666,-0.1394
1667,-0.1495
1668,0.1246
1669,-0.09878
1670,0.1867
1671,-0.06787
1672,0.06435
1673,0.07774
1674,0.04754
1675,-0.006253
1676,-0.1198
1677,0.07809
1678,-0.3429
1679,0.1225
1680,-0.1863
1681,-0.4605
1682,0.2105
1683,0.1007
1684,0.1654
1685,0.007954
1686,-0.2254
1687,0.1184
1688,0.297
1689,0.0635
1690,0.4653
1691,0.3049
1692,0.2483
1693,-0.2646
1694,0.2275
1695,0.2112
1696,0.1202
1697,0.06275
1698,0.09637
1699,-0.04211
1700,0.2351
1701,0.2137
1702,-0.01993
1703,0.1581
1704,0.3411
1705,0.3333
1706,-0.05437
1707,0.0151
1708,0.008674
1709,0.07259
1710,-0.01139
1711,0.2229
1712,0.09078
1713,-0.08689
1714,0.246
1715,0.0818
1716,0.2494
1717,-0.1423
1718,-0.02167
1719,0.0455
1720,-0.005098
1721,-0.08888
1722,-0.1457
1723,0.3974
1724,-0.07661
1725,-0.009963
1726,-0.003965
1727,0.1532
1728,-0.3858
1729,0.09865
1730,-0.221
1731,0.1068
1732,0.06944
1733,0.0815
1734,0.4077
1735,0.1166
1736,0.3938
1737,0.03243
1738,0.1468
1739,-0.1522
1740,0.1796
1741,-0.01021
1742,0.1863
1743,0.1035
1744,0.1649
1745,-0.1137
1746,-0.08662
1747,0.116
1748,0.1992
1749,-0.2095
1750,0.2253
1751,-0.07184
1752,0.3883
1753,0.107
1754,-0.02328
1755,-0.08518
1756,-0.3815
1757,-0.07051
1758,-0.1042
1759,-0.04631
1760,-0.04403
1761,0.1361
1762,0.2022
1763,0.3045
1764,-0.3304
1765,-0.2009
1766,0.2887
1767,0.2206
1768,-0.1187
1769,-0.7861
1770,-0.3672
1771,-0.1494
1772,0.2159
1773,-0.2406
1774,0.1914
1775,0.1718
1776,0.3141
1777,0.475
1778,0.1074
1779,0.04221
1780,0.1956
1781,0.06928
1782,0.3001
1783,-0.07946
1784,-0.09837
