MDTU,min_ave,max_ave
174,-0.202639,0.189026
175,-0.202834,0.184397
176,-0.206389,0.186025
177,-0.204964,0.181099
178,-0.202687,0.181507
179,-0.205629,0.184085
180,-0.209249,0.187682
181,-0.207965,0.186918
182,-0.208191,0.18325
183,-0.209104,0.183837
184,-0.207064,0.18451
185,-0.207064,0.18451
186,-0.203026,0.183331
187,-0.206235,0.180526
188,-0.203501,0.179307
189,-0.204992,0.178672
190,-0.201952,0.177766
191,-0.201952,0.177766
192,-0.200247,0.17885
193,-0.208156,0.175962
194,-0.201527,0.181191
195,-0.201895,0.177881
196,-0.203302,0.177341
197,-0.205399,0.178893
198,-0.198487,0.173232
199,-0.203579,0.177079
200,-0.200732,0.179009
201,-0.200732,0.179009
202,-0.204882,0.180738
203,-0.207119,0.177095
204,-0.201299,0.17483
205,-0.202615,0.177532
206,-0.201172,0.174106
207,-0.204536,0.178091
208,-0.207431,0.174129
209,-0.203213,0.175107
210,-0.208554,0.176868
211,-0.199579,0.181844
212,-0.20525,0.179861
213,-0.204183,0.179478
214,-0.202972,0.180088
215,-0.203449,0.179172
216,-0.205522,0.18021
217,-0.202981,0.175628
218,-0.202803,0.178639
219,-0.205643,0.174584
220,-0.204518,0.179054
221,-0.205013,0.181555
222,-0.206095,0.181726
223,-0.207584,0.179692
224,-0.207889,0.185659
225,-0.211477,0.182882
226,-0.206955,0.184054
227,-0.210379,0.180007
228,-0.208433,0.184997
229,-0.207244,0.181958
230,-0.208506,0.179226
231,-0.205059,0.177456
232,-0.20758,0.178385
233,-0.213724,0.178385
234,-0.207338,0.179972
235,-0.207008,0.177365
236,-0.205227,0.178229
237,-0.207417,0.175501
238,-0.202659,0.177399
239,-0.208871,0.178381
240,-0.206676,0.178096
241,-0.206676,0.178096
242,-0.207814,0.176799
243,-0.206278,0.179831
244,-0.206278,0.179831
245,-0.208586,0.170829
246,-0.206283,0.174897
247,-0.205322,0.178683
248,-0.20306,0.175457
249,-0.208414,0.175213
250,-0.206499,0.173848
251,-0.20754,0.178485
252,-0.210051,0.176273
253,-0.209869,0.17816
254,-0.214807,0.178198
255,-0.214807,0.178198
256,-0.214063,0.179808
257,-0.218884,0.178096
258,-0.212788,0.18169
259,-0.210217,0.177928
260,-0.207244,0.176568
261,-0.201025,0.178395
262,-0.209409,0.172919
263,-0.201847,0.175146
264,-0.203418,0.1725
265,-0.207073,0.176577
266,-0.207717,0.176424
267,-0.204189,0.177287
268,-0.207272,0.177385
269,-0.209734,0.177991
270,-0.210802,0.179268
271,-0.209213,0.179268
272,-0.210638,0.179553
273,-0.207969,0.178659
274,-0.207496,0.17718
275,-0.209038,0.17587
276,-0.205587,0.172224
277,-0.208069,0.175447
278,-0.210009,0.176472
279,-0.204731,0.177598
280,-0.204672,0.173072
281,-0.201338,0.174109
282,-0.205943,0.174709
283,-0.206367,0.17727
284,-0.212011,0.174815
285,-0.210053,0.177253
286,-0.21673,0.180156
287,-0.218233,0.18285
288,-0.214341,0.187361
289,-0.213483,0.182564
290,-0.216634,0.185966
291,-0.213986,0.183436
292,-0.208131,0.181693
293,-0.209074,0.181619
294,-0.209176,0.178741
295,-0.205173,0.182608
296,-0.208957,0.181832
297,-0.215755,0.186663
298,-0.214692,0.186017
299,-0.210045,0.189205
300,-0.21398,0.184208
301,-0.211005,0.191108
302,-0.211005,0.191108
303,-0.219355,0.18853
304,-0.213939,0.192371
305,-0.217723,0.190891
306,-0.216526,0.191858
307,-0.218622,0.19037
308,-0.213526,0.189796
309,-0.212329,0.194944
310,-0.218651,0.188592
311,-0.210966,0.191843
312,-0.210314,0.187101
313,-0.212077,0.189066
314,-0.208932,0.191233
315,-0.212471,0.188122
316,-0.214337,0.192649
317,-0.214337,0.192649
318,-0.212839,0.189345
319,-0.212839,0.189345
320,-0.214013,0.188662
321,-0.213003,0.191131
322,-0.21067,0.189503
323,-0.214432,0.185832
324,-0.211863,0.188047
325,-0.21672,0.18009
326,-0.21201,0.185566
327,-0.220752,0.183221
328,-0.213196,0.187162
329,-0.220045,0.184283
330,-0.215713,0.182512
331,-0.214127,0.18701
332,-0.216021,0.183525
333,-0.216075,0.187901
334,-0.215066,0.184712
335,-0.215388,0.187647
336,-0.218483,0.187417
337,-0.215473,0.187855
338,-0.223106,0.184174
339,-0.218282,0.185187
340,-0.223036,0.182671
341,-0.212416,0.181266
342,-0.213787,0.1751
343,-0.205299,0.178804
344,-0.210752,0.178437
345,-0.204065,0.18194
346,-0.212896,0.179542
347,-0.208089,0.181568
348,-0.213355,0.175642
349,-0.204925,0.17941
350,-0.21474,0.174262
351,-0.209303,0.17671
352,-0.208158,0.172897
353,-0.206724,0.175452
354,-0.204324,0.174886
355,-0.20443,0.173759
356,-0.203537,0.178783
357,-0.204366,0.176921
358,-0.202452,0.179015
359,-0.202098,0.177476
360,-0.198448,0.176034
361,-0.201216,0.177286
362,-0.197769,0.179011
363,-0.202424,0.179408
364,-0.203352,0.180081
365,-0.199773,0.179955
366,-0.205063,0.180618
367,-0.200184,0.183829
368,-0.208976,0.181358
369,-0.207062,0.179559
370,-0.20928,0.181851
371,-0.211799,0.179723
372,-0.204173,0.180665
373,-0.210344,0.1789
374,-0.203235,0.181344
375,-0.201424,0.180558
376,-0.201424,0.180558
377,-0.201777,0.182374
378,-0.201917,0.182438
379,-0.202597,0.184379
380,-0.209158,0.188269
381,-0.208977,0.1883
382,-0.210004,0.18789
383,-0.211536,0.190058
384,-0.213652,0.193399
385,-0.214574,0.192569
386,-0.210893,0.189703
387,-0.211703,0.185437
388,-0.211975,0.184733
389,-0.211531,0.185957
390,-0.21214,0.183091
391,-0.20916,0.186745
392,-0.213603,0.183425
393,-0.210284,0.180491
394,-0.206063,0.180666
395,-0.210136,0.179137
396,-0.206092,0.180146
397,-0.205603,0.179128
398,-0.206267,0.179932
399,-0.201216,0.175715
400,-0.204093,0.180613
401,-0.204414,0.180329
402,-0.203921,0.178595
403,-0.203921,0.178595
404,-0.20893,0.177128
405,-0.201455,0.179126
406,-0.208515,0.175217
407,-0.208515,0.175217
408,-0.200977,0.177681
409,-0.210425,0.17302
410,-0.203382,0.177894
411,-0.205395,0.176498
412,-0.205395,0.176498
413,-0.205395,0.176498
414,-0.20377,0.174995
415,-0.204124,0.177551
416,-0.203921,0.178084
417,-0.202418,0.179443
418,-0.204213,0.176315
419,-0.208432,0.177555
420,-0.205408,0.180857
421,-0.206027,0.176036
422,-0.206027,0.176036
423,-0.204681,0.176777
424,-0.206077,0.17533
425,-0.202988,0.172567
426,-0.203255,0.175519
427,-0.200827,0.173736
428,-0.202775,0.176016
429,-0.204781,0.17419
430,-0.196857,0.175706
431,-0.201106,0.176406
432,-0.206096,0.176855
433,-0.202239,0.174103
434,-0.199434,0.1752
435,-0.200605,0.175249
436,-0.200605,0.175249
437,-0.201887,0.176713
438,-0.205156,0.174643
439,-0.203728,0.174445
440,-0.203794,0.173969
441,-0.204856,0.174805
442,-0.195576,0.174446
443,-0.199686,0.176684
444,-0.198168,0.173054
445,-0.199196,0.173808
446,-0.199541,0.170532
447,-0.195743,0.168799
448,-0.195198,0.169974
449,-0.197819,0.168744
450,-0.205916,0.169093
451,-0.202021,0.166899
452,-0.200666,0.171872
453,-0.201829,0.169157
454,-0.206426,0.167975
455,-0.203787,0.16826
456,-0.203528,0.167665
457,-0.207491,0.169681
458,-0.205481,0.169523
459,-0.206569,0.166954
460,-0.203076,0.168411
461,-0.200717,0.16731
462,-0.200717,0.16731
463,-0.202409,0.167537
464,-0.205592,0.165811
465,-0.207428,0.166103
466,-0.207438,0.165626
467,-0.205024,0.167622
468,-0.199826,0.168822
469,-0.203421,0.167686
470,-0.20237,0.168583
471,-0.205009,0.170678
472,-0.205009,0.170678
473,-0.203673,0.16897
474,-0.207916,0.16741
475,-0.207266,0.167384
476,-0.210659,0.16812
477,-0.211839,0.168399
478,-0.208042,0.168192
479,-0.216873,0.170806
480,-0.21587,0.171991
481,-0.216895,0.169813
482,-0.217046,0.174228
483,-0.219518,0.17317
484,-0.213798,0.167435
485,-0.213798,0.167435
486,-0.214687,0.164656
487,-0.208757,0.167176
488,-0.210805,0.16682
489,-0.21376,0.167323
490,-0.212762,0.17326
491,-0.212151,0.167521
492,-0.204304,0.172837
493,-0.204304,0.172837
494,-0.209182,0.170912
495,-0.206538,0.174016
496,-0.217509,0.171544
497,-0.209817,0.17021
498,-0.209817,0.17021
499,-0.216931,0.1771
500,-0.213105,0.176388
501,-0.213778,0.173726
502,-0.21445,0.174105
503,-0.222085,0.169766
504,-0.222085,0.169766
505,-0.213602,0.174239
506,-0.214313,0.174926
507,-0.225209,0.17375
508,-0.224174,0.172478
509,-0.218478,0.176221
510,-0.218478,0.176221
511,-0.224534,0.175331
512,-0.226625,0.179446
513,-0.226545,0.179028
514,-0.224127,0.178414
515,-0.225195,0.179674
516,-0.226495,0.180563
517,-0.229924,0.177137
518,-0.227103,0.178557
519,-0.227499,0.183108
520,-0.221487,0.179199
521,-0.220985,0.179604
522,-0.221765,0.182136
523,-0.221765,0.182136
524,-0.221765,0.182136
525,-0.225089,0.181006
526,-0.22936,0.183179
527,-0.238044,0.185363
528,-0.224805,0.186244
529,-0.232277,0.1878
530,-0.234536,0.1847
531,-0.22597,0.182663
532,-0.223978,0.184706
533,-0.230334,0.182321
534,-0.229647,0.179788
535,-0.229647,0.179788
536,-0.232817,0.184957
537,-0.227445,0.182997
538,-0.229056,0.186917
539,-0.229056,0.186917
540,-0.229056,0.186917
541,-0.231501,0.187406
542,-0.237033,0.18816
543,-0.234507,0.190253
544,-0.240304,0.190665
545,-0.236748,0.191713
546,-0.240702,0.194081
547,-0.240702,0.194081
548,-0.232188,0.195477
549,-0.232188,0.195477
550,-0.232188,0.195477
551,-0.239345,0.190528
552,-0.235937,0.191292
553,-0.230799,0.186744
554,-0.22531,0.189065
555,-0.231217,0.19364
556,-0.226083,0.192188
557,-0.229838,0.190752
558,-0.240794,0.195322
559,-0.240794,0.195322
560,-0.234589,0.19406
561,-0.24085,0.195594
562,-0.233004,0.200735
563,-0.233004,0.200735
564,-0.239846,0.190475
565,-0.231538,0.195649
566,-0.233075,0.191647
567,-0.22674,0.19164
568,-0.219611,0.189296
569,-0.224555,0.188767
570,-0.21926,0.189172
571,-0.222997,0.190528
572,-0.228184,0.188215
573,-0.231404,0.18916
574,-0.228589,0.186689
575,-0.228589,0.186689
576,-0.224542,0.181939
577,-0.220921,0.18133
578,-0.21885,0.179995
579,-0.217549,0.182991
580,-0.220648,0.185296
581,-0.217749,0.185362
582,-0.216735,0.18772
583,-0.218868,0.188522
584,-0.219236,0.186834
585,-0.216008,0.188312
586,-0.219149,0.183319
587,-0.219034,0.185948
588,-0.21517,0.181864
589,-0.211052,0.181635
590,-0.213433,0.178794
591,-0.212627,0.17902
592,-0.211859,0.180798
593,-0.214058,0.182506
594,-0.214407,0.185486
595,-0.220393,0.18373
596,-0.214752,0.185185
597,-0.212832,0.182793
598,-0.221253,0.183197
599,-0.212772,0.188729
600,-0.217439,0.186709
601,-0.2236,0.183064
602,-0.223762,0.183591
603,-0.215297,0.181477
604,-0.215297,0.181477
605,-0.215823,0.183183
606,-0.211346,0.18291
607,-0.211821,0.184744
608,-0.216561,0.179207
609,-0.216813,0.178225
610,-0.216896,0.179487
611,-0.216896,0.179487
612,-0.208782,0.180385
613,-0.209566,0.18098
614,-0.208699,0.18
615,-0.203655,0.180189
616,-0.212912,0.176454
617,-0.207674,0.175611
618,-0.203341,0.17713
619,-0.200982,0.176113
620,-0.209575,0.173094
621,-0.208989,0.174914
622,-0.215251,0.172047
623,-0.211433,0.176834
624,-0.213505,0.178296
625,-0.209037,0.175836
626,-0.210357,0.171405
627,-0.208394,0.172969
628,-0.217217,0.171529
629,-0.21673,0.175101
630,-0.22347,0.173817
631,-0.214527,0.174207
632,-0.216353,0.173253
633,-0.213126,0.174333
634,-0.215295,0.171618
635,-0.215178,0.176305
636,-0.215679,0.175723
637,-0.218342,0.17832
638,-0.219001,0.172475
639,-0.215038,0.17044
640,-0.215038,0.17044
641,-0.218539,0.170263
642,-0.215436,0.170097
643,-0.21484,0.171688
644,-0.22058,0.172106
645,-0.215346,0.169488
646,-0.219322,0.168324
647,-0.223457,0.166969
648,-0.224097,0.165761
649,-0.222854,0.167365
650,-0.220318,0.165528
651,-0.227124,0.168358
652,-0.225613,0.167066
653,-0.220539,0.162737
654,-0.216768,0.166172
655,-0.217713,0.165614
656,-0.221625,0.166589
657,-0.219894,0.165357
658,-0.221568,0.169429
659,-0.22227,0.167168
660,-0.222153,0.169932
661,-0.216702,0.16709
662,-0.219747,0.163282
663,-0.212238,0.165475
664,-0.22001,0.165305
665,-0.218543,0.167878
666,-0.223156,0.165231
667,-0.215726,0.163659
668,-0.215726,0.163659
669,-0.212166,0.16723
670,-0.219218,0.162739
671,-0.215267,0.16612
672,-0.217713,0.163167
673,-0.222836,0.164597
674,-0.226237,0.164456
675,-0.222017,0.16131
676,-0.225234,0.162762
677,-0.227673,0.164377
678,-0.227673,0.164377
679,-0.225277,0.163066
680,-0.226099,0.162754
681,-0.22627,0.162829
682,-0.223948,0.16376
683,-0.223948,0.16376
684,-0.229132,0.162785
685,-0.229083,0.171124
686,-0.24045,0.169106
687,-0.23674,0.165387
688,-0.23674,0.165387
689,-0.237714,0.166815
690,-0.235857,0.162388
691,-0.235857,0.162388
692,-0.235434,0.160087
693,-0.235499,0.158329
694,-0.233836,0.158956
695,-0.230263,0.159421
696,-0.233383,0.156762
697,-0.230174,0.157328
698,-0.228609,0.157868
699,-0.221357,0.157993
700,-0.232,0.154818
701,-0.23083,0.155222
702,-0.232852,0.156758
703,-0.23004,0.157287
704,-0.217751,0.163007
705,-0.220441,0.163454
706,-0.220328,0.160701
707,-0.223894,0.161754
708,-0.224846,0.160422
709,-0.220428,0.16232
710,-0.217334,0.161241
711,-0.217388,0.162245
712,-0.22204,0.163229
713,-0.218813,0.16281
714,-0.222311,0.160162
715,-0.215733,0.158379
716,-0.216594,0.163917
717,-0.216774,0.164301
718,-0.212532,0.163017
719,-0.20807,0.161736
720,-0.211554,0.162066
721,-0.21498,0.162572
722,-0.213609,0.162445
723,-0.2085,0.16329
724,-0.212559,0.162548
725,-0.208552,0.163882
726,-0.213807,0.162583
727,-0.212776,0.161388
728,-0.214043,0.165202
729,-0.210549,0.166224
730,-0.21683,0.161035
731,-0.213237,0.160243
732,-0.212954,0.161936
733,-0.213229,0.162156
734,-0.210356,0.162882
735,-0.21389,0.159492
736,-0.215252,0.163377
737,-0.216793,0.163719
738,-0.209782,0.164038
739,-0.217017,0.158147
740,-0.215048,0.160462
741,-0.21836,0.162357
742,-0.211244,0.166595
743,-0.216082,0.161361
744,-0.2124,0.167687
745,-0.214898,0.165355
746,-0.214898,0.165355
747,-0.21108,0.165323
748,-0.219124,0.162716
749,-0.219124,0.162716
750,-0.213367,0.165811
751,-0.212861,0.166629
752,-0.21725,0.164496
753,-0.21805,0.163706
754,-0.217823,0.165214
755,-0.219224,0.158325
756,-0.217691,0.162457
757,-0.223853,0.162488
758,-0.22341,0.160951
759,-0.224938,0.158643
760,-0.22301,0.161602
761,-0.227366,0.162442
762,-0.220563,0.163861
763,-0.222878,0.166838
764,-0.220476,0.171082
765,-0.226577,0.166079
766,-0.218821,0.16753
767,-0.220365,0.167054
768,-0.217461,0.165941
769,-0.216458,0.164704
770,-0.220716,0.165063
771,-0.221981,0.164808
772,-0.221981,0.164808
773,-0.222913,0.163208
774,-0.219277,0.165215
775,-0.223537,0.164256
776,-0.224248,0.167314
777,-0.224248,0.167314
778,-0.220698,0.163146
779,-0.219068,0.161294
780,-0.219068,0.161294
781,-0.212252,0.163264
782,-0.212252,0.163264
783,-0.215179,0.162007
784,-0.222491,0.164003
785,-0.219727,0.164553
786,-0.219727,0.164553
787,-0.217022,0.160805
788,-0.21676,0.164217
789,-0.221422,0.161587
790,-0.216252,0.167014
791,-0.218954,0.165743
792,-0.211591,0.17086
793,-0.218228,0.169581
794,-0.217496,0.168552
795,-0.210773,0.16648
796,-0.212047,0.169525
797,-0.2115,0.170729
798,-0.211887,0.169595
799,-0.213983,0.170354
800,-0.214804,0.165296
801,-0.2213,0.166287
802,-0.2213,0.166287
803,-0.218481,0.171492
804,-0.223817,0.169667
805,-0.222211,0.170863
806,-0.22559,0.167346
807,-0.223267,0.169073
808,-0.227532,0.167358
809,-0.229835,0.163877
810,-0.2236,0.164314
811,-0.224301,0.162258
812,-0.222727,0.165933
813,-0.222727,0.165933
814,-0.22239,0.166771
815,-0.222553,0.165398
816,-0.220353,0.16737
817,-0.219689,0.169802
818,-0.217083,0.171821
819,-0.225512,0.173966
820,-0.217978,0.168648
821,-0.228326,0.167783
822,-0.219728,0.168047
823,-0.22076,0.167678
824,-0.22436,0.170487
825,-0.223221,0.174987
826,-0.221283,0.170856
827,-0.224802,0.169642
828,-0.225027,0.170827
829,-0.225618,0.166695
830,-0.224843,0.164137
831,-0.224843,0.164137
832,-0.224843,0.164137
833,-0.222389,0.164718
834,-0.22708,0.16617
835,-0.222498,0.169036
836,-0.22916,0.167877
837,-0.231297,0.168092
838,-0.227547,0.168212
839,-0.22735,0.167464
840,-0.224237,0.163173
841,-0.218827,0.163679
842,-0.224941,0.16281
843,-0.226344,0.17161
844,-0.225523,0.169605
845,-0.219135,0.170848
846,-0.223434,0.174278
847,-0.219735,0.174073
848,-0.228163,0.172205
849,-0.226982,0.180552
850,-0.228506,0.179792
851,-0.228278,0.178387
852,-0.226279,0.175911
853,-0.235546,0.174797
854,-0.228249,0.174425
855,-0.232207,0.173458
856,-0.232207,0.173458
857,-0.235818,0.174887
858,-0.236032,0.1719
859,-0.231052,0.170312
860,-0.236442,0.168469
861,-0.236442,0.168469
862,-0.244054,0.168527
863,-0.239072,0.17028
864,-0.239033,0.167219
865,-0.237501,0.169963
866,-0.238689,0.167627
867,-0.239403,0.168414
868,-0.233743,0.171217
869,-0.236323,0.161763
870,-0.235814,0.164431
871,-0.235814,0.164431
872,-0.237752,0.163497
873,-0.235851,0.159704
874,-0.232772,0.160815
875,-0.231466,0.16168
876,-0.231825,0.158874
877,-0.227483,0.157611
878,-0.231846,0.160651
879,-0.222343,0.160339
880,-0.224251,0.160807
881,-0.22663,0.161677
882,-0.225679,0.161392
883,-0.225448,0.160944
884,-0.224507,0.16278
885,-0.224507,0.16278
886,-0.22225,0.165649
887,-0.22225,0.165649
888,-0.2251,0.163383
889,-0.22439,0.163714
890,-0.227554,0.162103
891,-0.227554,0.162103
892,-0.227335,0.162103
893,-0.223096,0.160726
894,-0.226778,0.161152
895,-0.223735,0.162202
896,-0.223735,0.162202
897,-0.229102,0.16234
898,-0.225971,0.161198
899,-0.235665,0.15905
900,-0.239249,0.159484
901,-0.237468,0.159275
902,-0.235873,0.158354
903,-0.231386,0.160035
904,-0.233683,0.161035
905,-0.234092,0.160536
906,-0.234616,0.159754
907,-0.240336,0.159467
908,-0.240336,0.159467
909,-0.240336,0.159467
910,-0.238015,0.162146
911,-0.242876,0.163599
912,-0.238174,0.163029
913,-0.233561,0.164231
914,-0.23303,0.167209
915,-0.23303,0.167209
916,-0.23303,0.167209
917,-0.245081,0.166054
918,-0.241086,0.167636
919,-0.23977,0.168845
920,-0.23977,0.168845
921,-0.240236,0.167332
922,-0.241099,0.16525
923,-0.229683,0.161431
924,-0.232246,0.16124
925,-0.232389,0.16104
926,-0.234108,0.161614
927,-0.237435,0.160453
928,-0.240252,0.162098
929,-0.243887,0.159129
930,-0.240928,0.160956
931,-0.239505,0.162074
932,-0.236335,0.16481
933,-0.236731,0.166122
934,-0.239938,0.165225
935,-0.24099,0.164972
936,-0.241709,0.160518
937,-0.235053,0.163201
938,-0.235053,0.163201
939,-0.240389,0.158304
940,-0.242756,0.161698
941,-0.24245,0.15938
942,-0.239358,0.166326
943,-0.235541,0.164664
944,-0.241432,0.166669
945,-0.244228,0.163786
946,-0.251999,0.165575
947,-0.256421,0.169757
948,-0.261638,0.174684
949,-0.252008,0.172465
950,-0.251418,0.171184
951,-0.253141,0.17169
952,-0.249945,0.17721
953,-0.249824,0.174201
954,-0.253735,0.176572
955,-0.256429,0.172445
956,-0.252215,0.1733
957,-0.252635,0.175808
958,-0.245958,0.174089
959,-0.246427,0.173205
960,-0.246427,0.173205
961,-0.248715,0.178383
962,-0.252789,0.175885
963,-0.241781,0.178463
964,-0.242346,0.173966
965,-0.240793,0.179239
966,-0.238586,0.181029
967,-0.24268,0.184811
968,-0.234836,0.1833
969,-0.237306,0.186048
970,-0.240396,0.191568
971,-0.240396,0.191568
972,-0.247203,0.188357
973,-0.248208,0.188162
974,-0.253302,0.18878
975,-0.251961,0.191208
976,-0.253432,0.19275
977,-0.255512,0.195457
978,-0.255247,0.194692
979,-0.244032,0.196881
980,-0.25237,0.195722
981,-0.24248,0.198361
982,-0.25435,0.196364
983,-0.243631,0.194663
984,-0.248939,0.192572
985,-0.246188,0.196534
986,-0.250414,0.196696
987,-0.251851,0.20035
988,-0.246336,0.195731
989,-0.250082,0.20233
990,-0.252619,0.199557
991,-0.248364,0.198327
992,-0.257895,0.202582
993,-0.254397,0.200586
994,-0.254397,0.200586
995,-0.258238,0.197741
996,-0.258238,0.197741
997,-0.252709,0.20079
998,-0.262979,0.200187
999,-0.253317,0.196891
1000,-0.253317,0.196891
1001,-0.260027,0.194469
1002,-0.252491,0.198515
1003,-0.261792,0.196262
1004,-0.2611,0.201622
1005,-0.265941,0.195575
1006,-0.261238,0.196535
1007,-0.266671,0.197719
1008,-0.272769,0.19723
1009,-0.262088,0.199034
1010,-0.274786,0.195633
1011,-0.274999,0.199103
1012,-0.2775,0.198211
1013,-0.275493,0.199259
1014,-0.275493,0.199259
1015,-0.283685,0.1966
1016,-0.28367,0.19902
1017,-0.286182,0.199566
1018,-0.287669,0.194331
1019,-0.284018,0.193352
1020,-0.281407,0.194234
1021,-0.292041,0.195532
1022,-0.294202,0.195784
1023,-0.288079,0.198341
1024,-0.295384,0.200582
1025,-0.295222,0.200417
1026,-0.298074,0.20295
1027,-0.300343,0.204842
1028,-0.300343,0.204842
1029,-0.292735,0.205944
1030,-0.298081,0.204049
1031,-0.296626,0.204989
1032,-0.290456,0.205691
1033,-0.29045,0.203359
1034,-0.289684,0.205844
1035,-0.29789,0.206301
1036,-0.290343,0.203779
1037,-0.294867,0.20428
1038,-0.288475,0.205807
1039,-0.28996,0.204259
1040,-0.295165,0.204512
1041,-0.304057,0.205738
1042,-0.315634,0.211987
1043,-0.315996,0.214281
1044,-0.324164,0.21312
1045,-0.320193,0.209232
1046,-0.318989,0.212116
1047,-0.320137,0.208586
1048,-0.317208,0.212015
1049,-0.318995,0.212041
1050,-0.317506,0.215613
1051,-0.321343,0.219423
1052,-0.321079,0.222288
1053,-0.325111,0.222779
1054,-0.326903,0.222411
1055,-0.328501,0.221067
1056,-0.322303,0.22433
1057,-0.322303,0.22433
1058,-0.32554,0.224594
1059,-0.327312,0.230642
1060,-0.324403,0.227455
1061,-0.32648,0.229337
1062,-0.32354,0.227188
1063,-0.330567,0.229524
1064,-0.333278,0.229469
1065,-0.335814,0.234187
1066,-0.33877,0.230228
1067,-0.339277,0.230853
1068,-0.336902,0.230194
1069,-0.332071,0.231745
