MDTU,0,2,4,6,8,10
1660,29.8959,29.5132,27.1906,26.1362,25.3415,24.5026
1670,25.4233,23.632,23.5308,22.9805,22.4949,22.1537
1680,19.4748,19.3351,19.33,19.2285,19.1995,19.1593
1690,19.7061,19.3062,19.2504,19.2054,19.1288,19.1125
1700,24.1657,23.487,21.7467,21.5818,20.9163,20.7254
1710,21.7472,21.1707,20.7631,20.1007,20.0409,19.9478
1720,23.5474,23.1584,22.5107,22.4924,22.0884,21.7635
1730,26.6177,25.7888,24.9811,24.9149,24.789,24.6076
1740,24.2963,23.8708,23.5805,23.4355,23.2207,22.7941
1750,27.5307,27.43,27.0296,26.9709,26.7257,26.2563
1760,30.9612,30.4345,29.2951,28.9153,28.6523,28.3559
1770,32.466,32.2413,31.7705,31.2231,31.1787,30.7457
1780,34.462,32.3914,31.2961,30.8474,30.6944,29.9745
1790,30.8545,29.3344,29.0744,28.9505,28.8704,28.7565
1800,34.8862,34.7868,33.5021,33.1148,32.0589,31.2546
1810,33.1676,31.6106,29.9716,29.1834,29.1351,29.1288
1820,32.2173,31.3363,31.2887,31.2367,30.8483,30.7655
1830,33.3021,32.8492,32.2457,32.1081,30.878,30.6156
1840,34.4092,32.7236,31.5747,31.1705,31.051,30.7217
1850,nan,nan,nan,nan,nan,nan
