ReTr(L),ImTr(L)
1.73821,0.090733
1.47472,-0.511534
1.09514,0.103298
0.863786,0.0421998
0.810532,-0.200817
0.734135,0.325106
0.834889,0.32519
0.988972,0.395952
0.696465,0.535864
0.753976,0.316256
0.943674,0.554763
0.943674,0.554763
0.943674,0.554763
0.894625,0.413964
1.17556,0.42904
0.978514,0.449142
1.06689,0.138328
1.07131,-0.0278817
0.901448,-0.105504
0.926824,-0.236806
0.972302,-0.0833504
0.972849,-0.0492491
0.908334,0.120851
0.958689,0.458952
0.839351,0.546213
0.897549,0.582355
0.97775,0.512888
0.830694,0.790134
0.746804,0.882359
0.676646,0.861147
0.676646,0.861147
0.676646,0.861147
0.676646,0.861147
0.572059,0.610614
1.1006,0.537072
1.43762,0.900146
1.33298,0.486276
1.33299,0.833527
1.84736,1.07265
1.16565,1.15208
1.59218,0.643442
1.48957,0.428755
1.40795,0.284173
1.23261,0.509072
1.41307,0.491244
1.28785,1.01996
1.71405,1.03864
1.85664,0.359935
1.61142,0.528674
1.65994,1.16382
1.61257,1.1118
2.12701,1.13501
2.73933,0.680973
3.68711,-0.357998
3.07775,-0.316413
3.45065,-0.913323
4.0341,-1.956
3.07853,-1.25422
3.13216,-1.67994
3.1187,0.0390134
3.25034,-0.344108
2.86034,-0.623546
2.87182,-0.143389
2.2204,-0.153141
2.29389,-1.02403
2.35647,-0.0996953
2.12062,-0.306514
2.30532,-0.557292
2.94434,-0.771123
3.49938,0.193594
2.20501,-0.574021
2.42685,-0.574962
2.67176,-0.772134
2.67176,-0.772134
1.8941,-0.447844
2.23721,-0.644355
1.82975,-0.351156
1.47362,-0.300799
1.05695,-0.805879
1.13209,-0.279396
1.20913,0.0231085
1.67867,0.696279
1.22768,0.386007
1.10084,0.0380988
1.3059,0.114152
1.2472,0.286101
1.37941,0.537397
0.818057,0.606001
1.08304,0.795415
1.31447,0.912953
1.31447,0.912953
0.677692,0.676083
0.677692,0.676083
0.888212,0.288681
1.3349,0.458106
1.05562,0.15064
0.933814,0.081384
0.896446,-0.0311967
0.782087,0.0775271
0.912923,-0.22887
0.75411,-0.218874
0.670771,0.132088
0.830177,0.245601
0.457875,0.214815
0.362833,0.288389
0.142659,0.211628
0.30336,0.367564
0.304215,0.548681
0.368394,0.341539
0.342303,0.287302
0.253975,0.162536
0.187707,0.151486
0.227624,0.141926
0.199319,-0.19304
0.110747,-0.111907
0.110565,-0.0566752
0.0335105,-0.102636
-0.00460606,-0.0214499
-0.00460606,-0.0214499
0.097162,-0.0936916
0.19543,-0.135637
0.223632,-0.119739
0.269313,-0.293811
0.677329,-0.165847
0.726108,-0.0237037
0.45845,-0.0102392
0.382021,0.00684301
0.448508,-0.0836805
0.430401,-0.19509
0.34313,-0.0803603
0.336357,-0.025102
0.414379,-0.0929967
0.399604,-0.197891
0.331101,-0.168953
0.345897,-0.118426
0.338773,-0.127898
0.345481,-0.22822
0.257005,-0.00902992
0.499273,-0.0303658
0.459301,0.317884
0.503572,-0.00303012
0.243665,0.195905
0.634686,0.214121
0.495987,-0.105261
0.384614,0.189314
0.383181,0.251821
0.78434,0.198548
0.78434,0.198548
0.821478,-0.247854
1.11475,-0.44148
0.748274,-0.0608479
0.837878,-0.01611
0.76967,-0.205989
0.899175,0.174804
0.768539,0.234917
0.75471,0.387477
0.75471,0.387477
0.943984,0.240235
1.31158,0.536104
1.11629,0.65437
0.978896,0.469061
0.978896,0.469061
1.77571,-0.0361265
1.47656,0.652258
1.81351,0.753763
2.01861,1.02577
2.05927,0.796822
2.27164,0.71875
2.95035,1.68509
2.85979,1.42815
3.29541,1.31511
2.92986,1.0493
2.31221,1.31214
3.00656,1.9274
2.1018,1.32552
1.98285,1.53117
2.25047,2.14966
1.99125,2.38869
2.12087,2.72738
2.27163,3.88829
1.86828,3.81396
0.565087,2.99919
1.18641,2.3627
1.51045,2.55479
1.51045,2.55479
0.986993,2.14773
1.14827,1.05609
1.47872,1.53256
1.13238,1.49339
0.809049,2.05504
0.809049,2.05504
0.921903,2.09086
0.602297,1.75251
0.566765,1.41911
0.45609,2.1418
0.996996,1.37261
1.08988,1.23624
1.08297,1.10263
1.20772,0.902402
1.1588,0.674494
1.1588,0.674494
