ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
-0.62976,null,1.20868,null,null
-3.17826,-3.9236,null,null,null
-0.76085,null,1.42029,null,null
-3.17826,-3.9236,null,null,null
-0.76085,null,1.42029,null,null
-2.37451,-4.09494,null,null,null
-0.251231,null,1.09703,null,null
-2.37451,-4.09494,null,null,null
-0.251231,null,1.09703,null,null
-2.34192,-3.17281,null,null,null
-0.337583,null,1.33238,null,null
-6.63485,-3.17794,null,null,null
-0.50795,null,1.23771,null,null
-5.1127,-7.84435,null,null,null
-0.31158,null,0.853405,null,null
-5.1127,-7.84435,null,null,null
-0.31158,null,0.853405,null,null
-7.1443,-8.7008,null,null,null
-0.293633,null,1.07753,null,null
-3.25139,-15.4267,null,null,null
-0.218285,null,1.13,null,null
-2.62249,-13.7596,null,null,null
-0.61362,null,0.876055,null,null
-0.55497,-12.6548,null,null,null
-1.0794,null,0.932085,null,null
1.53807,-9.08995,null,null,null
-0.986995,null,0.477101,null,null
1.15386,-7.9689,null,null,null
-0.85189,null,0.405321,null,null
8.0546,-6.9805,null,null,null
-0.728165,null,0.370022,null,null
13.4611,-9.4068,null,null,null
-0.8958,null,0.238313,null,null
1.71713,-10.0536,null,null,null
-0.82469,null,0.146228,null,null
5.1266,-7.74755,null,null,null
-0.452919,null,0.0378252,null,null
7.881,-17.2458,null,null,null
-0.736045,null,0.409278,null,null
4.90242,-11.9982,null,null,null
-0.672965,null,0.287673,null,null
4.22186,-12.2116,null,null,null
-0.552615,null,0.493547,null,null
4.22186,-12.2116,null,null,null
-0.552615,null,0.493547,null,null
5.0514,-10.9154,null,null,null
-0.515655,null,0.668145,null,null
8.51435,-15.9611,null,null,null
-0.41494,null,0.497269,null,null
9.8462,-14.8119,null,null,null
-0.698305,null,0.208284,null,null
13.5256,-15.4251,null,null,null
-0.462367,null,0.349905,null,null
13.834,-9.7691,null,null,null
-0.474208,null,0.166905,null,null
4.82862,-7.7389,null,null,null
-0.412203,null,0.353405,null,null
-6.11135,-15.613,null,null,null
-0.470114,null,0.482113,null,null
2.41183,-6.2725,null,null,null
-0.461555,null,0.4504,null,null
4.03864,-8.4141,null,null,null
-0.47203,null,0.466965,null,null
5.08665,-10.8932,null,null,null
-0.558785,null,0.66768,null,null
5.4528,-9.5842,null,null,null
-0.81818,null,0.668225,null,null
3.6887,-12.4297,null,null,null
-0.6308,null,1.01804,null,null
-1.4321,-22.95,null,null,null
-0.779605,null,0.88551,null,null
-1.4321,-22.95,null,null,null
-0.779605,null,0.88551,null,null
-5.41315,-19.678,null,null,null
-0.625365,null,0.999205,null,null
-0.639395,-17.2325,null,null,null
-0.57749,null,0.928975,null,null
2.81116,-24.264,null,null,null
-0.205066,null,0.95132,null,null
-0.373387,-13.4204,null,null,null
-0.81346,null,0.9934,null,null
0.301256,-11.9302,null,null,null
-0.77803,null,0.888125,null,null
-2.17876,-13.1171,null,null,null
-0.714395,null,1.28974,null,null
1.00342,-12.9091,null,null,null
-0.611665,null,1.50116,null,null
-0.97239,-13.5334,null,null,null
-0.299847,null,1.38537,null,null
-1.8333,-12.3902,null,null,null
-0.00354238,null,1.81162,null,null
1.81713,-13.7494,null,null,null
-0.34138,null,1.63751,null,null
-2.56244,-11.5514,null,null,null
-0.424569,null,1.20213,null,null
-1.31391,-10.0855,null,null,null
-0.39985,null,1.50777,null,null
1.87964,-11.4679,null,null,null
-0.0196024,null,1.36374,null,null
0.89126,-9.4492,null,null,null
-0.0339966,null,1.83824,null,null
-4.88859,-9.15565,null,null,null
0.313845,null,2.34721,null,null
-2.19862,-13.6119,null,null,null
-0.375061,null,2.01554,null,null
-3.58467,-17.2348,null,null,null
-0.390104,null,1.81886,null,null
-9.79625,-26.6157,null,null,null
-0.442325,null,1.85729,null,null
-3.50347,-19.5662,null,null,null
-0.66909,null,1.86525,null,null
-1.3419,-11.4403,null,null,null
-0.94658,null,2.42205,null,null
-9.574,-11.8231,null,null,null
-1.15438,null,1.70616,null,null
-7.53445,-0.318865,null,null,null
-1.316,null,2.94794,null,null
-3.98435,0.280593,null,null,null
-1.19589,null,2.85062,null,null
0.531435,-3.84998,null,null,null
-0.90574,null,3.94116,null,null
4.04643,-3.85566,null,null,null
-0.418201,null,3.68337,null,null
5.15205,-3.37962,null,null,null
-0.49515,null,3.52353,null,null
-2.21172,-11.0846,null,null,null
-0.96914,null,3.48098,null,null
4.92036,-12.9113,null,null,null
-1.0503,null,5.2018,null,null
4.92036,-12.9113,null,null,null
-1.0503,null,5.2018,null,null
10.3025,-13.2115,null,null,null
-2.65478,null,4.8723,null,null
4.25512,-15.8321,null,null,null
-1.17263,null,6.1093,null,null
1.23877,-17.8195,null,null,null
-0.330435,null,5.3792,null,null
-2.00773,-14.2951,null,null,null
-0.215594,null,5.81535,null,null
-3.45375,-11.9011,null,null,null
-0.220939,null,6.74085,null,null
4.83603,-10.5267,null,null,null
0.75817,null,6.7397,null,null
4.30006,-14.2115,null,null,null
-0.444553,null,6.0574,null,null
3.42175,-12.3191,null,null,null
-0.059126,null,7.50705,null,null
-1.50753,-18.7514,null,null,null
0.521105,null,6.96565,null,null
-1.019,-17.1316,null,null,null
-1.8945,null,5.6767,null,null
2.82057,-13.1906,null,null,null
-2.74214,null,4.20489,null,null
2.52875,-9.90725,null,null,null
-2.33039,null,5.122,null,null
-1.09785,-8.8027,null,null,null
-3.15172,null,4.61184,null,null
-5.5041,-8.342,null,null,null
-1.76162,null,6.9885,null,null
0.0222131,-8.7744,null,null,null
-3.47975,null,7.11655,null,null
-3.16676,-3.41637,null,null,null
-2.57227,null,8.26625,null,null
-2.9896,-4.4616,null,null,null
-2.67877,null,5.48235,null,null
-5.50445,-6.72945,null,null,null
-1.99793,null,5.78355,null,null
-2.6623,-7.00275,null,null,null
-1.90695,null,7.949,null,null
-2.6623,-7.00275,null,null,null
-1.90695,null,7.949,null,null
-6.93015,-4.50838,null,null,null
0.230394,null,6.89675,null,null
-3.36528,-6.8716,null,null,null
-2.66561,null,6.65045,null,null
-3.62116,-7.34035,null,null,null
-1.03148,null,6.7906,null,null
-8.7023,-2.83758,null,null,null
-0.980755,null,5.3286,null,null
-5.69055,-4.26062,null,null,null
-0.78048,null,7.2508,null,null
-7.0044,-2.51447,null,null,null
-1.63643,null,7.411,null,null
-4.61123,-2.37624,null,null,null
-1.05682,null,7.03925,null,null
-4.61123,-2.37624,null,null,null
-1.05682,null,7.03925,null,null
-4.47436,-1.51313,null,null,null
-1.20547,null,7.11125,null,null
-0.0061917,-2.42381,null,null,null
-0.403075,null,6.31615,null,null
1.65108,0.193499,null,null,null
-1.3834,null,5.39455,null,null
4.12104,0.65782,null,null,null
-0.55556,null,5.88085,null,null
-2.06912,9.18,null,null,null
0.177921,null,3.96802,null,null
-7.52195,7.69575,null,null,null
0.143411,null,3.34585,null,null
-7.9641,-0.272044,null,null,null
0.050997,null,2.68998,null,null
-27.7696,11.1922,null,null,null
-0.0119118,null,2.71162,null,null
-20.3066,18.3448,null,null,null
0.110261,null,2.77049,null,null
-19.3864,7.255,null,null,null
-0.423519,null,2.47684,null,null
-15.6605,15.394,null,null,null
0.423432,null,2.25553,null,null
-11.204,21.1755,null,null,null
0.432932,null,2.69137,null,null
-8.75185,25.0309,null,null,null
0.74492,null,3.28563,null,null
-3.90983,15.936,null,null,null
2.25946,null,2.83825,null,null
0.396959,23.1322,null,null,null
0.72052,null,3.69527,null,null
8.356,18.6171,null,null,null
0.720405,null,4.01429,null,null
-13.5317,13.6828,null,null,null
0.258099,null,3.18213,null,null
-13.5317,13.6828,null,null,null
0.258099,null,3.18213,null,null
-5.424,18.1508,null,null,null
0.470611,null,3.33765,null,null
-11.5776,14.4615,null,null,null
0.92323,null,3.97184,null,null
-3.31066,11.9979,null,null,null
1.53068,null,3.46232,null,null
-9.84155,4.74347,null,null,null
2.20773,null,4.03398,null,null
-13.3893,7.44695,null,null,null
3.97769,null,3.91278,null,null
-8.28665,4.67153,null,null,null
4.68567,null,4.3029,null,null
-16.1155,9.5328,null,null,null
3.96168,null,3.24002,null,null
-20.9739,20.13,null,null,null
2.81031,null,6.626,null,null
-5.9648,17.4005,null,null,null
2.27913,null,7.27535,null,null
-17.2097,16.123,null,null,null
3.51965,null,8.33595,null,null
-28.8252,-0.842345,null,null,null
2.32604,null,9.18085,null,null
-40.5665,8.9678,null,null,null
0.427631,null,8.26075,null,null
-30.7562,9.3692,null,null,null
-2.13427,null,9.71305,null,null
-34.0774,13.6572,null,null,null
-3.40919,null,8.8385,null,null
-43.3623,20.7106,null,null,null
-1.30863,null,8.4336,null,null
-21.1746,18.4391,null,null,null
-2.16127,null,8.5627,null,null
-16.4607,15.462,null,null,null
-1.46997,null,7.2004,null,null
-6.7562,30.8253,null,null,null
2.00277,null,6.51285,null,null
-36.5862,98.6665,null,null,null
2.59139,null,6.5388,null,null
-109.153,-5.84235,null,null,null
2.39797,null,5.3445,null,null
-26.8815,88.629,null,null,null
1.89861,null,6.47385,null,null
3.21994,12.342,null,null,null
1.35671,null,7.22375,null,null
12.4622,50.406,null,null,null
3.5527,null,6.46595,null,null
12.4622,50.406,null,null,null
3.5527,null,6.46595,null,null
-16.6949,3.02026,null,null,null
2.58745,null,5.0086,null,null
-17.5876,6.2103,null,null,null
2.84049,null,7.32335,null,null
-7.55015,9.59765,null,null,null
1.76605,null,6.71445,null,null
9.35565,-5.1616,null,null,null
1.14464,null,9.32895,null,null
0.42718,2.12702,null,null,null
-0.49615,null,9.3054,null,null
6.54695,10.0866,null,null,null
0.166299,null,8.6748,null,null
-4.70188,17.6655,null,null,null
-2.03686,null,9.0247,null,null
10.2993,1.57635,null,null,null
0.310438,null,8.56155,null,null
2.06209,2.29996,null,null,null
1.51718,null,9.5577,null,null
-1.71142,4.76812,null,null,null
1.93671,null,9.9279,null,null
1.93315,1.2115,null,null,null
1.93074,null,8.56385,null,null
4.07965,0.69051,null,null,null
0.9187,null,6.942,null,null
0.491841,4.96286,null,null,null
2.3091,null,6.1211,null,null
0.491841,4.96286,null,null,null
2.3091,null,6.1211,null,null
14.5182,7.0362,null,null,null
2.02133,null,6.4628,null,null
17.3393,2.52886,null,null,null
1.80269,null,4.54782,null,null
13.9212,-0.050355,null,null,null
3.00489,null,4.09039,null,null
24.6071,15.9373,null,null,null
3.18639,null,4.72867,null,null
24.6071,15.9373,null,null,null
3.18639,null,4.72867,null,null
-0.268442,6.46995,null,null,null
2.53199,null,4.90406,null,null
-4.26427,24.944,null,null,null
2.81756,null,3.88619,null,null
-4.26427,24.944,null,null,null
2.81756,null,3.88619,null,null
-14.5128,34.9424,null,null,null
1.57473,null,3.43872,null,null
-9.26815,37.6291,null,null,null
1.53259,null,3.13555,null,null
31.5026,42.8392,null,null,null
1.63563,null,4.11064,null,null
54.7525,26.0535,null,null,null
0.665645,null,2.59049,null,null
19.2777,37.0851,null,null,null
1.05984,null,2.64581,null,null
10.7482,69.406,null,null,null
1.4015,null,3.06752,null,null
41.6247,49.1388,null,null,null
1.33746,null,2.61124,null,null
12.8554,7.01725,null,null,null
0.902665,null,2.34261,null,null
11.629,5.32655,null,null,null
0.720845,null,3.07571,null,null
11.629,5.32655,null,null,null
0.720845,null,3.07571,null,null
5.73685,11.9383,null,null,null
0.754855,null,2.90722,null,null
3.18408,5.66965,null,null,null
0.436066,null,3.07951,null,null
15.0984,19.9475,null,null,null
-0.70332,null,3.14276,null,null
5.75125,12.1402,null,null,null
-0.53257,null,3.66025,null,null
10.4393,6.1493,null,null,null
-0.87794,null,4.57923,null,null
10.595,18.075,null,null,null
-0.662875,null,3.55977,null,null
18.6498,18.5763,null,null,null
-1.13033,null,3.90147,null,null
2.05449,9.79375,null,null,null
-1.55175,null,4.12253,null,null
-10.6285,18.3608,null,null,null
-1.56339,null,4.59763,null,null
-2.65478,7.4057,null,null,null
-3.03259,null,6.29455,null,null
3.0737,11.3629,null,null,null
-1.72941,null,4.77407,null,null
7.95075,12.4232,null,null,null
-1.97944,null,6.13245,null,null
14.0456,14.9811,null,null,null
-0.8981,null,6.88915,null,null
24.5231,8.1015,null,null,null
-1.12041,null,6.6067,null,null
22.286,18.2313,null,null,null
-1.34987,null,5.8741,null,null
14.468,5.70555,null,null,null
-1.79286,null,5.4687,null,null
14.468,5.70555,null,null,null
-1.79286,null,5.4687,null,null
7.91315,2.01614,null,null,null
-2.10623,null,5.9469,null,null
0.709325,-5.7168,null,null,null
-2.7024,null,6.08205,null,null
-3.87153,-7.10855,null,null,null
-3.70973,null,4.81701,null,null
21.5868,-10.5356,null,null,null
-3.71199,null,6.14105,null,null
21.5868,-10.5356,null,null,null
-3.71199,null,6.14105,null,null
29.0778,-3.35189,null,null,null
-4.10892,null,6.73005,null,null
17.4843,-6.8424,null,null,null
-3.50239,null,7.3684,null,null
18.8775,-0.344937,null,null,null
0.279317,null,7.55115,null,null
17.2757,3.03958,null,null,null
-1.54788,null,6.8432,null,null
12.1538,-8.3885,null,null,null
-1.48283,null,8.14485,null,null
6.0167,-6.1823,null,null,null
-3.70075,null,9.5771,null,null
-0.97829,-11.297,null,null,null
-4.31264,null,10.0915,null,null
-1.95179,-24.5669,null,null,null
-2.20436,null,9.94,null,null
6.1041,-34.5945,null,null,null
-4.24111,null,7.72865,null,null
-5.3204,-12.4688,null,null,null
-1.66969,null,10.0321,null,null
-22.055,-12.513,null,null,null
1.02663,null,10.0884,null,null
-22.055,-12.513,null,null,null
1.02663,null,10.0884,null,null
-37.0343,-22.8973,null,null,null
0.324472,null,9.27615,null,null
-21.4802,-2.0827,null,null,null
2.9368,null,11.7304,null,null
-23.6427,15.3505,null,null,null
0.0989265,null,12.8901,null,null
-23.0009,10.3321,null,null,null
-5.11775,null,16.0576,null,null
-15.7598,18.3301,null,null,null
-6.2636,null,18.8543,null,null
3.94192,31.097,null,null,null
-1.18375,null,17.5064,null,null
-21.9998,44.9579,null,null,null
-8.5227,null,17.3358,null,null
-10.9431,36.3541,null,null,null
-11.5403,null,20.2141,null,null
-12.6882,46.0267,null,null,null
-10.5605,null,14.1355,null,null
-29.726,28.6344,null,null,null
-10.4021,null,12.454,null,null
-29.726,28.6344,null,null,null
-10.4021,null,12.454,null,null
-52.3425,2.84089,null,null,null
-5.74365,null,11.4261,null,null
-17.4298,18.7798,null,null,null
-5.89955,null,11.2401,null,null
-41.6675,-8.7807,null,null,null
-6.68975,null,11.9128,null,null
-39.2789,-7.56395,null,null,null
-8.2171,null,11.179,null,null
-24.9398,2.79456,null,null,null
-7.4599,null,12.1788,null,null
-28.3556,-6.82065,null,null,null
-13.7046,null,9.8056,null,null
-33.3202,-1.22644,null,null,null
-11.1887,null,11.1944,null,null
-17.7916,-4.71753,null,null,null
-16.4255,null,8.5131,null,null
-12.3247,-22.0259,null,null,null
-16.1947,null,12.2401,null,null
-7.20445,-6.8725,null,null,null
-8.95885,null,11.5231,null,null
2.26734,-5.3925,null,null,null
-10.6464,null,11.5602,null,null
-2.47839,-0.293034,null,null,null
-13.2,null,6.67615,null,null
0.76668,-3.04467,null,null,null
-15.1925,null,16.5161,null,null
-11.8294,-6.9659,null,null,null
-11.254,null,12.4495,null,null
9.1421,-7.50875,null,null,null
-11.0958,null,13.2538,null,null
8.2211,-0.51294,null,null,null
-8.103,null,9.22115,null,null
-1.92064,5.20805,null,null,null
-11.2108,null,11.0254,null,null
-11.0128,-14.9203,null,null,null
-10.4445,null,9.67455,null,null
13.375,-28.762,null,null,null
-11.3001,null,8.50305,null,null
5.64725,-33.1526,null,null,null
-11.6992,null,10.9915,null,null
48.4517,-19.9303,null,null,null
-10.0204,null,10.238,null,null
48.2274,-45.0016,null,null,null
-14.7647,null,18.4325,null,null
36.9539,-29.0904,null,null,null
-12.2101,null,17.2043,null,null
3.96112,-40.4417,null,null,null
-13.1621,null,19.3454,null,null
5.81995,-8.238,null,null,null
-15.0725,null,20.2662,null,null
-3.01313,-7.84785,null,null,null
-12.841,null,19.6499,null,null
-9.47115,-4.27721,null,null,null
-9.01825,null,17.1203,null,null
-11.3033,-0.284657,null,null,null
-7.1159,null,16.8267,null,null
-6.847,-10.5343,null,null,null
-8.79905,null,15.4577,null,null
-14.9291,-9.41535,null,null,null
-8.477,null,13.2649,null,null
1.7489,-1.99974,null,null,null
-7.59405,null,12.9584,null,null
0.89212,-6.0223,null,null,null
-8.4758,null,10.3062,null,null
2.12239,-1.07904,null,null,null
-11.5269,null,9.1027,null,null
-5.7511,-8.1814,null,null,null
-7.3353,null,9.84905,null,null
11.7677,-18.0508,null,null,null
-5.25645,null,9.0935,null,null
11.7677,-18.0508,null,null,null
-5.25645,null,9.0935,null,null
4.10196,-2.5857,null,null,null
-7.58015,null,12.3132,null,null
1.80545,-3.29569,null,null,null
-13.7115,null,8.4862,null,null
-1.0171,-5.1764,null,null,null
-11.4119,null,5.9508,null,null
-7.8356,-4.66978,null,null,null
-7.4616,null,6.9219,null,null
-6.2119,-10.4431,null,null,null
-9.18045,null,7.5333,null,null
-4.63353,-14.684,null,null,null
-10.3405,null,9.2653,null,null
-2.22312,-4.19175,null,null,null
-11.0029,null,9.85975,null,null
-2.96307,-3.35108,null,null,null
-10.2659,null,9.2824,null,null
3.5242,1.08967,null,null,null
-10.2859,null,6.86535,null,null
0.127666,1.57705,null,null,null
-9.77325,null,8.2905,null,null
2.12865,0.718145,null,null,null
-9.01755,null,8.2039,null,null
-1.73359,1.00229,null,null,null
-10.8817,null,9.0638,null,null
-1.67373,0.30437,null,null,null
-13.1472,null,12.3639,null,null
-3.69938,-0.52866,null,null,null
-13.2622,null,12.3774,null,null
0.52338,-2.15309,null,null,null
-10.3536,null,13.0702,null,null
-3.39559,-0.1849,null,null,null
-17.3217,null,12.4015,null,null
-2.06624,2.19285,null,null,null
-21.9253,null,13.2339,null,null
-2.06624,2.19285,null,null,null
-21.9253,null,13.2339,null,null
-0.466759,2.69292,null,null,null
-18.3754,null,15.5699,null,null
0.494096,1.41521,null,null,null
-24.9434,null,20.4387,null,null
0.494096,1.41521,null,null,null
-24.9434,null,20.4387,null,null
0.494096,1.41521,null,null,null
-24.9434,null,20.4387,null,null
0.67348,1.5232,null,null,null
-20.2887,null,27.9418,null,null
0.98623,1.904,null,null,null
-24.5569,null,26.0404,null,null
2.04973,1.02898,null,null,null
-22.7432,null,37.2582,null,null
1.3907,1.49543,null,null,null
-24.5364,null,38.806,null,null
4.10287,2.54258,null,null,null
-22.3087,null,46.6279,null,null
4.10287,2.54258,null,null,null
-22.3087,null,46.6279,null,null
3.09481,-1.67026,null,null,null
-22.0201,null,48.387,null,null
3.95445,2.82905,null,null,null
-22.4262,null,53.392,null,null
3.41542,1.37396,null,null,null
-19.0143,null,53.6495,null,null
4.15735,-2.53216,null,null,null
-5.4822,null,54.5045,null,null
2.18783,-2.53205,null,null,null
-13.0975,null,53.114,null,null
2.71338,1.00416,null,null,null
-12.814,null,69.478,null,null
1.18743,0.0557695,null,null,null
-13.5044,null,71.6085,null,null
0.21718,-1.4419,null,null,null
1.3547,null,78.637,null,null
-1.70389,0.00104154,null,null,null
-0.91588,null,66.572,null,null
1.60637,-0.753945,null,null,null
-6.6182,null,68.405,null,null
0.154084,1.07055,null,null,null
-5.9737,null,70.027,null,null
1.31898,1.86515,null,null,null
-2.83336,null,58.6585,null,null
-1.47745,1.80068,null,null,null
-4.76129,null,59.458,null,null
-1.70608,0.73104,null,null,null
-8.0873,null,55.6485,null,null
-2.417,0.88395,null,null,null
-14.978,null,51.17,null,null
-2.71124,-0.159027,null,null,null
-17.7096,null,49.6027,null,null
-2.76223,0.107278,null,null,null
-7.163,null,43.0804,null,null
-1.91749,1.8193,null,null,null
-5.2287,null,41.9102,null,null
1.32776,0.288219,null,null,null
-4.05316,null,44.3965,null,null
1.32776,0.288219,null,null,null
-4.05316,null,44.3965,null,null
-1.67007,0.682545,null,null,null
-9.5073,null,42.0421,null,null
-3.81785,-1.00466,null,null,null
-11.3214,null,49.0322,null,null
-2.51218,3.29331,null,null,null
-12.1554,null,39.6293,null,null
-3.01458,4.19592,null,null,null
-12.5558,null,32.5623,null,null
-0.493335,4.98013,null,null,null
-14.2867,null,38.2228,null,null
0.36342,5.56025,null,null,null
-8.8904,null,38.0207,null,null
0.36342,5.56025,null,null,null
-8.8904,null,38.0207,null,null
1.47405,2.93425,null,null,null
-13.6717,null,42.4503,null,null
3.52982,5.39045,null,null,null
-15.7986,null,42.7632,null,null
7.564,8.3488,null,null,null
-7.57655,null,44.0533,null,null
2.33013,6.8852,null,null,null
-5.91055,null,36.9397,null,null
1.64993,3.55488,null,null,null
-6.5011,null,39.7351,null,null
-0.281539,4.60461,null,null,null
-12.6068,null,31.8838,null,null
-0.0582215,6.9488,null,null,null
-23.9158,null,25.3099,null,null
-4.36703,5.3625,null,null,null
-19.9464,null,17.7236,null,null
-4.6012,2.90359,null,null,null
-19.2297,null,20.5376,null,null
-8.02985,4.0878,null,null,null
-16.8891,null,18.9349,null,null
-8.076,-0.258541,null,null,null
-15.0607,null,14.0046,null,null
-7.7599,-2.12987,null,null,null
-13.5793,null,9.95215,null,null
-2.25603,-5.52585,null,null,null
-12.5355,null,10.9155,null,null
-2.25603,-5.52585,null,null,null
-12.5355,null,10.9155,null,null
-4.33018,-3.82002,null,null,null
-13.3576,null,11.926,null,null
9.52345,-11.0145,null,null,null
-16.0064,null,8.42505,null,null
6.7299,-3.78402,null,null,null
-9.8256,null,7.78945,null,null
5.0976,-6.80575,null,null,null
-14.4232,null,7.93195,null,null
-3.17127,-8.938,null,null,null
-13.0708,null,5.15345,null,null
-3.79725,-3.28803,null,null,null
-14.1305,null,4.7507,null,null
-17.8742,-21.4619,null,null,null
-13.8629,null,5.5557,null,null
-17.8742,-21.4619,null,null,null
-13.8629,null,5.5557,null,null
2.85086,-36.4841,null,null,null
-26.5258,null,3.14914,null,null
-11.578,-5.35965,null,null,null
-21.9995,null,12.8117,null,null
-5.5251,-12.818,null,null,null
-24.1481,null,12.281,null,null
-14.3841,-11.5109,null,null,null
-20.8209,null,10.2822,null,null
2.38345,-23.0846,null,null,null
-18.0594,null,10.0627,null,null
-6.18265,-11.0332,null,null,null
-17.4559,null,9.8863,null,null
-7.57035,-11.873,null,null,null
-23.0947,null,17.7906,null,null
-12.6796,-22.384,null,null,null
-26.2352,null,20.4444,null,null
-0.83238,-15.8918,null,null,null
-24.7352,null,14.4006,null,null
-8.385,-11.1725,null,null,null
-20.6355,null,11.1989,null,null
4.6247,-23.0524,null,null,null
-18.9663,null,5.66995,null,null
0.315021,-20.1457,null,null,null
-15.291,null,8.4333,null,null
-26.2016,-5.0919,null,null,null
-13.3594,null,7.9936,null,null
-8.1939,2.87938,null,null,null
-17.2357,null,7.1001,null,null
-9.09935,0.53201,null,null,null
-16.8609,null,7.44445,null,null
-13.1532,4.39776,null,null,null
-18.8824,null,4.98176,null,null
-18.454,-0.329401,null,null,null
-21.9216,null,5.61335,null,null
-18.454,-0.329401,null,null,null
-21.9216,null,5.61335,null,null
-18.454,-0.329401,null,null,null
-21.9216,null,5.61335,null,null
-9.44175,-8.4939,null,null,null
-20.1852,null,6.93525,null,null
-18.3284,9.2657,null,null,null
-19.2052,null,4.03328,null,null
-18.3284,9.2657,null,null,null
-19.2052,null,4.03328,null,null
-18.0434,1.35221,null,null,null
-16.5918,null,2.65724,null,null
-27.5608,-3.11247,null,null,null
-15.0642,null,0.558205,null,null
-24.5537,-13.5681,null,null,null
-11.4813,null,5.11915,null,null
-11.3453,-20.1477,null,null,null
-12.4857,null,2.30267,null,null
-37.444,-22.6696,null,null,null
-12.568,null,-0.163263,null,null
22.0718,-25.1847,null,null,null
-9.7821,null,2.73093,null,null
25.0734,22.1055,null,null,null
-9.4049,null,4.02241,null,null
27.0943,0.7421,null,null,null
-10.7827,null,3.83866,null,null
19.6237,5.0406,null,null,null
-13.8488,null,4.33722,null,null
29.3742,12.81,null,null,null
-13.9271,null,8.0477,null,null
-10.51,-15.762,null,null,null
-13.0501,null,6.2641,null,null
4.96368,-17.99,null,null,null
-13.4397,null,7.582,null,null
-7.31335,-17.0585,null,null,null
-14.2613,null,11.3299,null,null
-0.765525,-17.7294,null,null,null
-12.587,null,16.5683,null,null
-3.93735,-27.8052,null,null,null
-8.5673,null,16.883,null,null
-16.5233,-27.0454,null,null,null
-8.47475,null,14.5711,null,null
-21.9208,-19.3607,null,null,null
-6.82495,null,12.6036,null,null
-12.6014,-14.2591,null,null,null
-10.2517,null,12.5355,null,null
-7.1258,-8.28885,null,null,null
-9.58735,null,12.7379,null,null
-8.5645,-5.66385,null,null,null
-8.25815,null,12.8059,null,null
-10.638,-8.64775,null,null,null
-9.69485,null,11.5635,null,null
-7.2304,-21.5426,null,null,null
-8.02955,null,12.308,null,null
-7.21315,-6.15205,null,null,null
-11.948,null,12.3031,null,null
-7.21315,-6.15205,null,null,null
-11.948,null,12.3031,null,null
-7.48625,-8.23405,null,null,null
-12.4275,null,12.7555,null,null
-9.48505,-4.14712,null,null,null
-10.988,null,14.1905,null,null
-4.25305,-5.6544,null,null,null
-7.343,null,9.5439,null,null
-14.7603,-1.56299,null,null,null
-6.9664,null,7.13615,null,null
-8.4888,-3.47462,null,null,null
-8.53665,null,7.28275,null,null
-7.638,-3.39735,null,null,null
-9.43875,null,6.28065,null,null
-7.638,-3.39735,null,null,null
-9.43875,null,6.28065,null,null
-7.638,-3.39735,null,null,null
-9.43875,null,6.28065,null,null
-9.721,-4.6361,null,null,null
-7.3373,null,4.91776,null,null
-4.71755,-1.35684,null,null,null
-9.42635,null,3.55995,null,null
-2.71028,-1.82229,null,null,null
-12.4144,null,2.02465,null,null
1.03016,0.290175,null,null,null
-14.602,null,0.307644,null,null
-2.01402,-4.72558,null,null,null
-13.7805,null,3.5233,null,null
-2.63225,-8.0008,null,null,null
-13.2202,null,1.9762,null,null
-0.675225,-6.2073,null,null,null
-10.0368,null,4.48667,null,null
-0.456962,-4.71131,null,null,null
-10.4953,null,5.82455,null,null
-2.90709,-4.78674,null,null,null
-11.2673,null,5.6233,null,null
-4.2289,-4.45761,null,null,null
-10.4313,null,6.39515,null,null
-6.42235,-1.13219,null,null,null
-9.2117,null,4.99744,null,null
-1.81205,-2.73848,null,null,null
-9.6923,null,3.09966,null,null
-4.87115,-6.07115,null,null,null
-9.0103,null,3.53925,null,null
-1.20728,-3.4403,null,null,null
-7.11085,null,5.9872,null,null
-3.31534,-4.70876,null,null,null
-9.08605,null,3.90951,null,null
-2.38362,-3.70199,null,null,null
-11.8008,null,4.12348,null,null
-6.8631,-5.7894,null,null,null
-15.7391,null,6.01015,null,null
-2.4889,-4.99958,null,null,null
-14.2083,null,6.36285,null,null
-3.25709,-4.85662,null,null,null
-17.2517,null,5.0724,null,null
-5.51495,-2.35274,null,null,null
-12.5291,null,4.91075,null,null
-3.55602,-1.72532,null,null,null
-11.8909,null,4.44685,null,null
-3.58834,-0.385787,null,null,null
-11.141,null,4.46291,null,null
-2.20065,-2.40515,null,null,null
-11.7323,null,1.60451,null,null
-1.28821,2.32858,null,null,null
-10.5577,null,3.68268,null,null
-2.08693,0.16536,null,null,null
-11.538,null,3.24828,null,null
-3.78276,2.09971,null,null,null
-12.4916,null,2.53549,null,null
-2.7529,0.399869,null,null,null
-13.4924,null,1.63949,null,null
-6.1463,-0.373859,null,null,null
-11.0374,null,1.03226,null,null
-5.5314,-1.04954,null,null,null
-8.36885,null,2.34971,null,null
-3.73876,-3.64493,null,null,null
-8.1739,null,2.75055,null,null
-3.73876,-3.64493,null,null,null
-8.1739,null,2.75055,null,null
-2.3695,-2.47472,null,null,null
-8.94475,null,2.60315,null,null
-1.89887,-2.65846,null,null,null
-7.56465,null,5.412,null,null
-1.89887,-2.65846,null,null,null
