MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.665319,0.665285,-0.00673315
2,0.517342,0.51082,-0.08189
3,0.413077,0.412864,-0.0132561
4,0.416617,0.413403,-0.051642
5,0.40662,0.402189,-0.059871
6,0.384469,0.379215,0.0633395
7,0.40424,0.396607,0.078187
8,0.387637,0.367287,0.123948
9,0.396963,0.383809,0.101343
10,0.40209,0.39219,0.088673
11,0.443086,0.435134,0.0835695
12,0.443086,0.435134,0.0835695
13,0.443086,0.435134,0.0835695
14,0.411804,0.390068,0.132023
15,0.427792,0.377159,0.201882
16,0.452554,0.409822,0.191967
17,0.426886,0.411836,0.112351
18,0.398409,0.395336,0.0493955
19,0.429235,0.423001,0.072895
20,0.39881,0.396697,0.0409945
21,0.397349,0.397304,0.00599275
22,0.38931,0.387602,0.0364232
23,0.347443,0.3429,0.055996
24,0.396658,0.348413,0.189595
25,0.444105,0.363125,0.255673
26,0.452001,0.306508,0.332201
27,0.403376,0.31557,0.251252
28,0.433609,0.331732,0.279232
29,0.440808,0.300961,0.322079
30,0.475838,0.288235,0.378607
31,0.475838,0.288235,0.378607
32,0.475838,0.288235,0.378607
33,0.475838,0.288235,0.378607
34,0.391519,0.260624,0.292168
35,0.457758,0.323122,0.324244
36,0.465985,0.358267,0.297971
37,0.451014,0.388321,0.22939
38,0.418861,0.342958,0.240466
39,0.431312,0.361691,0.234967
40,0.46958,0.381842,0.273317
41,0.448932,0.398282,0.207151
42,0.407271,0.381423,0.142779
43,0.410925,0.400931,0.090078
44,0.384267,0.352226,0.153616
45,0.407883,0.383543,0.138793
46,0.385103,0.35832,0.141106
47,0.434828,0.418689,0.117366
48,0.490731,0.458707,0.174371
49,0.443373,0.416907,0.150894
50,0.45168,0.396211,0.216869
51,0.417258,0.376097,0.180708
52,0.429656,0.402867,0.14934
53,0.476905,0.466864,0.097349
54,0.492038,0.492029,-0.00297806
55,0.44319,0.442691,0.0210344
56,0.47817,0.46908,-0.092793
57,0.474829,0.467199,-0.084782
58,0.427171,0.402873,-0.142016
59,0.441069,0.431291,-0.0923555
60,0.433103,0.433037,0.0075783
61,0.512126,0.511155,0.0315154
62,0.447721,0.446335,0.0351991
63,0.448852,0.43895,0.0937605
64,0.379172,0.362409,0.111494
65,0.389862,0.389338,0.0202033
66,0.397564,0.3925,0.063255
67,0.437794,0.436818,0.0292062
68,0.358486,0.357199,0.0303471
69,0.313479,0.300981,0.0876315
70,0.328024,0.248014,0.214682
71,0.300146,0.252501,0.162268
72,0.244481,0.203135,0.13604
73,0.229854,0.184419,0.137195
74,0.229854,0.184419,0.137195
75,0.277919,0.237493,0.144347
76,0.326636,0.27355,0.178497
77,0.318699,0.278475,0.154985
78,0.327374,0.277803,0.173203
79,0.212526,0.161626,0.138003
80,0.309873,0.230786,0.206783
81,0.2971,0.233471,0.183738
82,0.365805,0.266582,0.250495
83,0.381461,0.282372,0.256473
84,0.369375,0.260843,0.261531
85,0.340281,0.209568,0.268091
86,0.358228,0.185419,0.306508
87,0.394458,0.209725,0.334085
88,0.368806,0.0971345,0.355785
89,0.308707,0.094749,0.293807
90,0.314345,0.0883095,0.301686
91,0.314345,0.0883095,0.301686
92,0.330212,0.00177359,0.330207
93,0.330212,0.00177359,0.330207
94,0.304161,0.086644,0.291559
95,0.34761,0.119694,0.326353
96,0.251238,0.134108,0.212451
97,0.25663,0.111852,0.230972
98,0.1917,0.120243,0.149301
99,0.175027,0.104298,0.140558
100,0.128403,0.079707,0.100669
101,0.104134,0.062259,0.083473
102,0.307804,0.155973,0.26536
103,0.299918,0.167397,0.248856
104,0.314667,0.174934,0.26156
105,0.323443,0.151141,0.285957
106,0.28013,0.0578975,0.274081
107,0.358717,0.141357,0.32969
108,0.358119,0.136119,0.331242
109,0.372044,0.199015,0.31434
110,0.248898,0.131361,0.21141
111,0.2858,0.132349,0.253308
112,0.247698,0.10357,0.225005
113,0.217059,0.127858,0.175405
114,0.0364816,-0.0216576,0.0293574
115,0.0495469,0.0172979,0.0464292
116,0.0380205,-0.0361455,-0.0117923
117,0.0771896,-0.0630375,-0.0445478
118,0.0462654,-0.042986,-0.0171084
119,0.0462654,-0.042986,-0.0171084
120,0.0188616,0.0185666,-0.00332311
121,0.0209907,0.0128962,0.0165619
122,0.0932378,0.0712755,0.060109
123,0.130495,0.127636,0.0271691
124,0.236609,0.213507,0.101974
125,0.305625,0.238547,0.191054
126,0.267698,0.219736,0.152899
127,0.199275,0.129987,0.151042
128,0.183235,0.135593,0.123246
129,0.200313,0.174659,0.098078
130,0.179849,0.124102,0.130171
131,0.185829,0.155826,0.101245
132,0.234197,0.181861,0.147563
133,0.203186,0.172152,0.107927
134,0.096226,0.0933055,0.023527
135,0.100352,0.073684,0.068126
136,0.106421,0.070777,0.079473
137,0.0861343,0.074962,0.0424242
138,0.108086,0.080111,0.0725595
139,0.114829,0.0718465,0.0895755
140,0.146362,0.049648,0.137684
141,0.14421,0.105456,0.0983645
142,0.15215,0.0351849,0.148026
143,0.119484,0.0411134,0.112188
144,0.129509,0.0384378,0.123673
145,0.177888,0.0426009,0.172711
146,0.174002,0.0642875,0.161691
147,0.166583,0.124019,0.111217
148,0.166583,0.124019,0.111217
149,0.164515,0.128807,0.102343
150,0.108802,0.0962775,0.050681
151,0.185106,0.11357,0.146172
152,0.170207,0.099505,0.138091
153,0.139514,0.074515,0.117948
154,0.249919,0.0939765,0.231577
155,0.258197,0.126132,0.225292
156,0.291231,0.115819,0.267211
157,0.291231,0.115819,0.267211
158,0.213236,0.118572,0.177229
159,0.267602,0.114964,0.241649
160,0.279399,0.098142,0.261595
161,0.253038,0.053432,0.247333
162,0.253038,0.053432,0.247333
163,0.274106,0.152254,0.227933
164,0.256201,0.0665535,0.247406
165,0.239499,0.0818325,0.225085
166,0.318267,0.140069,0.285788
167,0.277608,0.131148,0.244676
168,0.263447,0.0927515,0.24658
169,0.39848,0.205712,0.341275
170,0.415505,0.219378,0.35287
171,0.32071,0.140025,0.288527
172,0.386631,0.195739,0.333421
173,0.393855,0.157048,0.361189
174,0.356518,0.147011,0.324796
175,0.345809,0.061691,0.340262
176,0.35716,0.093261,0.344768
177,0.414107,0.148464,0.386579
178,0.431383,0.184236,0.390062
179,0.46643,0.228682,0.406525
180,0.445953,0.086494,0.437485
181,0.451321,0.0285548,0.450417
182,0.480741,-0.02218,0.480229
183,0.417299,0.0379044,0.415574
184,0.420107,0.071828,0.413921
185,0.420107,0.071828,0.413921
186,0.357751,0.0497122,0.35428
187,0.298871,-0.0144401,0.298522
188,0.330083,0.0477453,0.326611
189,0.357654,0.0183512,0.357183
190,0.411393,-0.0364898,0.409772
191,0.411393,-0.0364898,0.409772
192,0.453961,0.0384372,0.452331
193,0.414034,-0.00826665,0.413951
194,0.398125,-0.0844915,0.389057
195,0.452157,-0.0402223,0.450365
196,0.384162,0.0109698,0.384005
197,0.361487,0.0552725,0.357237
198,0.328743,0.10418,0.311798
199,0.360801,0.11994,0.340282
200,0.390593,0.085864,0.381039
201,0.390593,0.085864,0.381039
202,0.349,0.0488024,0.345571
203,0.361068,0.0501945,0.357563
204,0.354758,0.0240641,0.353941
205,0.392064,0.0116773,0.39189
206,0.347045,-0.0729965,0.339281
207,0.324695,-0.115308,0.30353
208,0.38106,-0.0183972,0.380616
209,0.351503,-0.0251806,0.3506
210,0.377985,-0.075365,0.370395
211,0.473889,-0.170616,0.44211
212,0.471836,-0.233299,0.410123
213,0.483736,-0.259381,0.408316
214,0.416688,-0.225402,0.350461
215,0.428441,-0.256825,0.342932
216,0.460248,-0.28001,0.36527
217,0.418235,-0.252177,0.333657
218,0.443804,-0.286903,0.338599
219,0.391711,-0.221156,0.323307
220,0.438973,-0.266394,0.348901
221,0.411818,-0.271898,0.309298
222,0.403308,-0.247851,0.318163
223,0.46807,-0.27129,0.381433
224,0.405455,-0.262889,0.308679
225,0.401657,-0.29937,0.267778
226,0.411009,-0.266819,0.312627
227,0.330989,-0.23737,0.230672
228,0.38402,-0.305055,0.233265
229,0.437139,-0.36513,0.240354
230,0.350603,-0.308138,0.167253
231,0.345921,-0.313389,0.146453
232,0.312717,-0.270595,0.15675
233,0.298791,-0.243306,0.17343
234,0.289894,-0.176528,0.229949
235,0.288614,-0.149304,0.246996
236,0.261312,-0.14946,0.214349
237,0.139591,-0.0577415,0.127088
238,0.199551,-0.152916,0.128209
239,0.116737,-0.0960255,0.0663825
240,0.106137,-0.0940495,0.0491918
241,0.106137,-0.0940495,0.0491918
242,0.098234,-0.0189086,0.096397
243,0.165605,-0.0131618,0.165081
244,0.165605,-0.0131618,0.165081
245,0.0974033,-0.0355807,0.090672
246,0.0520261,-0.0486096,0.0185423
247,0.148283,-0.04078,0.142566
248,0.288365,-0.072356,0.27914
249,0.301342,0.00387027,0.301317
250,0.313127,0.0258605,0.312057
251,0.366232,0.0052548,0.366194
252,0.345891,0.082449,0.335921
253,0.38609,0.0790975,0.3779
254,0.340402,0.083914,0.329896
255,0.340402,0.083914,0.329896
256,0.378546,0.0836565,0.369187
257,0.32604,0.0437808,0.323088
258,0.372521,0.0478688,0.369433
259,0.365224,0.063093,0.359733
260,0.363808,0.1286,0.340321
261,0.207209,0.0752285,0.193071
262,0.169966,0.0946,0.141207
263,0.248571,0.139007,0.206069
264,0.271375,0.117106,0.244808
265,0.246993,0.115761,0.218185
266,0.177909,0.0809675,0.158417
267,0.264639,0.0930455,0.247743
268,0.154615,0.0287984,0.15191
269,0.146284,0.061992,0.132499
270,0.0436287,-0.0052094,-0.0433166
271,0.0671357,-0.0555155,-0.0377523
272,0.0528362,-0.0484545,0.0210672
273,0.00693201,0.000614665,0.0069047
274,0.0547435,0.030737,0.0452999
275,0.228684,0.150755,0.171958
276,0.168615,0.120019,0.118434
277,0.142272,0.127066,0.0639955
278,0.191373,0.146394,0.123258
279,0.106126,0.0825005,0.0667555
280,0.0372354,0.0151112,0.0340313
281,0.0701109,-0.055727,-0.0425446
282,0.0532702,-0.0513825,-0.0140553
283,0.106665,-0.101059,-0.0341241
284,0.0504137,-0.0503405,-0.00271503
285,0.0922574,-0.0889645,0.0244282
286,0.159396,-0.158395,-0.0178382
287,0.14841,-0.148024,0.0107031
288,0.128286,-0.124101,-0.0325005
289,0.075362,-0.0649855,0.0381616
290,0.0533902,-0.0508075,-0.0164046
291,0.0181874,-0.0156475,0.0092703
292,0.0238383,0.00778975,-0.0225296
293,0.111975,0.109655,-0.0226748
294,0.134596,0.127353,-0.0435579
295,0.181622,0.181225,-0.0119992
296,0.189213,0.181607,-0.05311
297,0.198494,0.18422,-0.073912
298,0.202921,0.193316,-0.061694
299,0.156531,0.14921,-0.0473085
300,0.157872,0.141351,-0.0703085
301,0.106789,0.105219,-0.0182417
302,0.106789,0.105219,-0.0182417
303,0.0752982,0.070566,0.0262727
304,0.0874925,0.0867885,-0.0110764
305,0.082066,0.081392,0.0104965
306,0.0931728,0.0854205,-0.0372091
307,0.213106,0.211443,-0.0265786
308,0.189904,0.174117,-0.0758085
309,0.132725,0.131738,0.0161613
310,0.141683,0.135494,0.0414165
311,0.0253366,0.00296379,0.0251627
312,0.153974,0.152981,0.0174614
313,0.142632,0.132854,0.051903
314,0.15954,0.159502,-0.00349239
315,0.14756,0.133233,-0.063428
316,0.137638,0.12668,-0.05382
317,0.137638,0.12668,-0.05382
318,0.105372,0.095354,-0.0448433
319,0.105372,0.095354,-0.0448433
320,0.0693788,0.0491549,-0.0489613
321,0.131667,0.114589,-0.0648495
322,0.062536,-0.0385155,0.0492677
323,0.0849257,-0.062816,0.0571535
324,0.0982468,-0.094056,0.0283885
325,0.0317989,-0.0304219,0.00925625
326,0.099709,-0.0995765,-0.00513795
327,0.0895574,-0.08902,0.00979605
328,0.0532635,0.052966,0.00562135
329,0.0906437,0.0386587,-0.0819865
330,0.098543,0.0282363,-0.094411
331,0.0680629,0.062916,-0.025964
332,0.0547745,0.05476,-0.00125863
333,0.0565992,-0.0554055,0.0115627
334,0.114355,-0.1064,-0.0419066
335,0.11913,-0.114692,-0.0322151
336,0.0175086,-0.000341208,0.0175053
337,0.0243646,-0.0230886,-0.0077813
338,0.0870265,-0.0869945,0.00235894
339,0.223051,-0.20709,-0.0828595
340,0.209055,-0.183952,-0.099326
341,0.153737,-0.116825,-0.0999345
342,0.14165,-0.127409,-0.061901
343,0.110214,-0.088819,-0.0652555
344,0.140474,-0.118445,-0.075523
345,0.0837479,-0.053784,-0.064195
346,0.174003,-0.128288,-0.117555
347,0.251827,-0.196956,-0.156924
348,0.164321,-0.150895,-0.0650535
349,0.267878,-0.232816,-0.132497
350,0.190147,-0.169752,-0.0856755
351,0.225631,-0.203198,-0.098081
352,0.159618,-0.152854,-0.0459751
353,0.181892,-0.167076,-0.071905
354,0.146649,-0.129836,-0.0681785
355,0.210413,-0.208593,-0.027617
356,0.0681318,-0.0535865,0.0420765
357,0.0281474,-0.0172477,0.0222439
358,0.0473439,-0.0121894,0.0457478
359,0.12344,-0.112795,0.050149
360,0.0682283,-0.0285256,0.061979
361,0.00564624,0.00278171,-0.00491346
362,0.0824654,-0.076019,-0.0319634
363,0.117879,-0.117847,0.00276425
364,0.0294162,-0.0271436,0.0113373
365,0.0820971,-0.0786445,0.0235581
366,0.0612965,-0.057874,0.0201955
367,0.188597,-0.188348,0.0096952
368,0.241832,-0.240667,-0.0237094
369,0.290611,-0.285877,-0.052241
370,0.18881,-0.178207,-0.062381
371,0.154357,-0.149,-0.040313
372,0.225153,-0.222444,-0.0348198
373,0.222167,-0.20558,-0.084231
374,0.154589,-0.146056,-0.050651
375,0.186406,-0.141791,-0.121005
376,0.186406,-0.141791,-0.121005
377,0.114231,-0.086029,-0.075152
378,0.0353526,-0.0344592,-0.00789755
379,0.0612016,-0.0493268,-0.0362285
380,0.0371383,-0.0076591,-0.03634
381,0.148479,-0.072795,-0.12941
382,0.0902452,-0.0246851,-0.0868035
383,0.022444,0.0114047,0.0193304
384,0.107826,0.0247499,0.104947
385,0.114258,0.057734,0.098599
386,0.151969,0.06931,0.135243
387,0.0902016,0.0419464,0.079855
388,0.0436045,0.0155984,0.040719
389,0.0157548,0.0150751,-0.00457766
390,0.0453197,-0.0444667,-0.0087515
391,0.0813257,-0.0430755,-0.068981
392,0.0344898,-0.0149924,-0.0310608
393,0.114891,-0.0455713,-0.105467
