ReTr(L),ImTr(L)
0.665285,-0.00673315
0.51082,-0.08189
0.412864,-0.0132561
0.413403,-0.051642
0.402189,-0.059871
0.379215,0.0633395
0.396607,0.078187
0.367287,0.123948
0.383809,0.101343
0.39219,0.088673
0.435134,0.0835695
0.435134,0.0835695
0.435134,0.0835695
0.390068,0.132023
0.377159,0.201882
0.409822,0.191967
0.411836,0.112351
0.395336,0.0493955
0.423001,0.072895
0.396697,0.0409945
0.397304,0.00599275
0.387602,0.0364232
0.3429,0.055996
0.348413,0.189595
0.363125,0.255673
0.306508,0.332201
0.31557,0.251252
0.331732,0.279232
0.300961,0.322079
0.288235,0.378607
0.288235,0.378607
0.288235,0.378607
0.288235,0.378607
0.260624,0.292168
0.323122,0.324244
0.358267,0.297971
0.388321,0.22939
0.342958,0.240466
0.361691,0.234967
0.381842,0.273317
0.398282,0.207151
0.381423,0.142779
0.400931,0.090078
0.352226,0.153616
0.383543,0.138793
0.35832,0.141106
0.418689,0.117366
0.458707,0.174371
0.416907,0.150894
0.396211,0.216869
0.376097,0.180708
0.402867,0.14934
0.466864,0.097349
0.492029,-0.00297806
0.442691,0.0210344
0.46908,-0.092793
0.467199,-0.084782
0.402873,-0.142016
0.431291,-0.0923555
0.433037,0.0075783
0.511155,0.0315154
0.446335,0.0351991
0.43895,0.0937605
0.362409,0.111494
0.389338,0.0202033
0.3925,0.063255
0.436818,0.0292062
0.357199,0.0303471
0.300981,0.0876315
0.248014,0.214682
0.252501,0.162268
0.203135,0.13604
0.184419,0.137195
0.184419,0.137195
0.237493,0.144347
0.27355,0.178497
0.278475,0.154985
0.277803,0.173203
0.161626,0.138003
0.230786,0.206783
0.233471,0.183738
0.266582,0.250495
0.282372,0.256473
0.260843,0.261531
0.209568,0.268091
0.185419,0.306508
0.209725,0.334085
0.0971345,0.355785
0.094749,0.293807
0.0883095,0.301686
0.0883095,0.301686
0.00177359,0.330207
0.00177359,0.330207
0.086644,0.291559
0.119694,0.326353
0.134108,0.212451
0.111852,0.230972
0.120243,0.149301
0.104298,0.140558
0.079707,0.100669
0.062259,0.083473
0.155973,0.26536
0.167397,0.248856
0.174934,0.26156
0.151141,0.285957
0.0578975,0.274081
0.141357,0.32969
0.136119,0.331242
0.199015,0.31434
0.131361,0.21141
0.132349,0.253308
0.10357,0.225005
0.127858,0.175405
-0.0216576,0.0293574
0.0172979,0.0464292
-0.0361455,-0.0117923
-0.0630375,-0.0445478
-0.042986,-0.0171084
-0.042986,-0.0171084
0.0185666,-0.00332311
0.0128962,0.0165619
0.0712755,0.060109
0.127636,0.0271691
0.213507,0.101974
0.238547,0.191054
0.219736,0.152899
0.129987,0.151042
0.135593,0.123246
0.174659,0.098078
0.124102,0.130171
0.155826,0.101245
0.181861,0.147563
0.172152,0.107927
0.0933055,0.023527
0.073684,0.068126
0.070777,0.079473
0.074962,0.0424242
0.080111,0.0725595
0.0718465,0.0895755
0.049648,0.137684
0.105456,0.0983645
0.0351849,0.148026
0.0411134,0.112188
0.0384378,0.123673
0.0426009,0.172711
0.0642875,0.161691
0.124019,0.111217
0.124019,0.111217
0.128807,0.102343
0.0962775,0.050681
0.11357,0.146172
0.099505,0.138091
0.074515,0.117948
0.0939765,0.231577
0.126132,0.225292
0.115819,0.267211
0.115819,0.267211
0.118572,0.177229
0.114964,0.241649
0.098142,0.261595
0.053432,0.247333
0.053432,0.247333
0.152254,0.227933
0.0665535,0.247406
0.0818325,0.225085
0.140069,0.285788
0.131148,0.244676
0.0927515,0.24658
0.205712,0.341275
0.219378,0.35287
0.140025,0.288527
0.195739,0.333421
0.157048,0.361189
0.147011,0.324796
0.061691,0.340262
0.093261,0.344768
0.148464,0.386579
0.184236,0.390062
0.228682,0.406525
0.086494,0.437485
0.0285548,0.450417
-0.02218,0.480229
0.0379044,0.415574
0.071828,0.413921
0.071828,0.413921
0.0497122,0.35428
-0.0144401,0.298522
0.0477453,0.326611
0.0183512,0.357183
-0.0364898,0.409772
-0.0364898,0.409772
0.0384372,0.452331
-0.00826665,0.413951
-0.0844915,0.389057
-0.0402223,0.450365
0.0109698,0.384005
0.0552725,0.357237
0.10418,0.311798
0.11994,0.340282
0.085864,0.381039
0.085864,0.381039
0.0488024,0.345571
0.0501945,0.357563
0.0240641,0.353941
0.0116773,0.39189
-0.0729965,0.339281
-0.115308,0.30353
-0.0183972,0.380616
-0.0251806,0.3506
-0.075365,0.370395
-0.170616,0.44211
-0.233299,0.410123
-0.259381,0.408316
-0.225402,0.350461
-0.256825,0.342932
-0.28001,0.36527
-0.252177,0.333657
-0.286903,0.338599
-0.221156,0.323307
-0.266394,0.348901
-0.271898,0.309298
-0.247851,0.318163
-0.27129,0.381433
-0.262889,0.308679
-0.29937,0.267778
-0.266819,0.312627
-0.23737,0.230672
-0.305055,0.233265
-0.36513,0.240354
-0.308138,0.167253
-0.313389,0.146453
-0.270595,0.15675
-0.243306,0.17343
-0.176528,0.229949
-0.149304,0.246996
-0.14946,0.214349
-0.0577415,0.127088
-0.152916,0.128209
-0.0960255,0.0663825
-0.0940495,0.0491918
-0.0940495,0.0491918
-0.0189086,0.096397
-0.0131618,0.165081
-0.0131618,0.165081
-0.0355807,0.090672
-0.0486096,0.0185423
-0.04078,0.142566
-0.072356,0.27914
0.00387027,0.301317
0.0258605,0.312057
0.0052548,0.366194
0.082449,0.335921
0.0790975,0.3779
0.083914,0.329896
0.083914,0.329896
0.0836565,0.369187
0.0437808,0.323088
0.0478688,0.369433
0.063093,0.359733
0.1286,0.340321
0.0752285,0.193071
0.0946,0.141207
0.139007,0.206069
0.117106,0.244808
0.115761,0.218185
0.0809675,0.158417
0.0930455,0.247743
0.0287984,0.15191
0.061992,0.132499
-0.0052094,-0.0433166
-0.0555155,-0.0377523
-0.0484545,0.0210672
0.000614665,0.0069047
0.030737,0.0452999
0.150755,0.171958
0.120019,0.118434
0.127066,0.0639955
0.146394,0.123258
0.0825005,0.0667555
0.0151112,0.0340313
-0.055727,-0.0425446
-0.0513825,-0.0140553
-0.101059,-0.0341241
-0.0503405,-0.00271503
-0.0889645,0.0244282
-0.158395,-0.0178382
-0.148024,0.0107031
-0.124101,-0.0325005
-0.0649855,0.0381616
-0.0508075,-0.0164046
-0.0156475,0.0092703
0.00778975,-0.0225296
0.109655,-0.0226748
0.127353,-0.0435579
0.181225,-0.0119992
0.181607,-0.05311
0.18422,-0.073912
0.193316,-0.061694
0.14921,-0.0473085
0.141351,-0.0703085
0.105219,-0.0182417
0.105219,-0.0182417
0.070566,0.0262727
0.0867885,-0.0110764
0.081392,0.0104965
0.0854205,-0.0372091
0.211443,-0.0265786
0.174117,-0.0758085
0.131738,0.0161613
0.135494,0.0414165
0.00296379,0.0251627
0.152981,0.0174614
0.132854,0.051903
0.159502,-0.00349239
0.133233,-0.063428
0.12668,-0.05382
0.12668,-0.05382
0.095354,-0.0448433
0.095354,-0.0448433
0.0491549,-0.0489613
0.114589,-0.0648495
-0.0385155,0.0492677
-0.062816,0.0571535
-0.094056,0.0283885
-0.0304219,0.00925625
-0.0995765,-0.00513795
-0.08902,0.00979605
0.052966,0.00562135
0.0386587,-0.0819865
0.0282363,-0.094411
0.062916,-0.025964
0.05476,-0.00125863
-0.0554055,0.0115627
-0.1064,-0.0419066
-0.114692,-0.0322151
-0.000341208,0.0175053
-0.0230886,-0.0077813
-0.0869945,0.00235894
-0.20709,-0.0828595
-0.183952,-0.099326
-0.116825,-0.0999345
-0.127409,-0.061901
-0.088819,-0.0652555
-0.118445,-0.075523
-0.053784,-0.064195
-0.128288,-0.117555
-0.196956,-0.156924
-0.150895,-0.0650535
-0.232816,-0.132497
-0.169752,-0.0856755
-0.203198,-0.098081
-0.152854,-0.0459751
-0.167076,-0.071905
-0.129836,-0.0681785
-0.208593,-0.027617
-0.0535865,0.0420765
-0.0172477,0.0222439
-0.0121894,0.0457478
-0.112795,0.050149
-0.0285256,0.061979
0.00278171,-0.00491346
-0.076019,-0.0319634
-0.117847,0.00276425
-0.0271436,0.0113373
-0.0786445,0.0235581
-0.057874,0.0201955
-0.188348,0.0096952
-0.240667,-0.0237094
-0.285877,-0.052241
-0.178207,-0.062381
-0.149,-0.040313
-0.222444,-0.0348198
-0.20558,-0.084231
-0.146056,-0.050651
-0.141791,-0.121005
-0.141791,-0.121005
-0.086029,-0.075152
-0.0344592,-0.00789755
-0.0493268,-0.0362285
-0.0076591,-0.03634
-0.072795,-0.12941
-0.0246851,-0.0868035
0.0114047,0.0193304
0.0247499,0.104947
0.057734,0.098599
0.06931,0.135243
0.0419464,0.079855
0.0155984,0.040719
0.0150751,-0.00457766
-0.0444667,-0.0087515
-0.0430755,-0.068981
-0.0149924,-0.0310608
-0.0455713,-0.105467
-0.00116379,-0.206092
-0.075639,-0.159713
-0.071511,-0.15118
-0.068748,-0.131867
-0.159447,-0.179202
-0.177601,-0.169574
-0.193515,-0.163499
-0.203334,-0.230416
-0.138096,-0.296611
-0.138096,-0.296611
-0.114119,-0.188126
-0.135165,-0.20714
-0.167109,-0.250094
-0.167109,-0.250094
-0.129358,-0.200379
-0.126832,-0.247699
-0.129732,-0.215206
-0.133565,-0.271966
-0.133565,-0.271966
-0.133565,-0.271966
-0.135498,-0.327298
-0.052831,-0.370299
-0.0482712,-0.329533
0.0195459,-0.288456
-0.0522915,-0.284313
-0.094207,-0.169405
-0.116454,-0.213613
-0.116695,-0.160946
-0.116695,-0.160946
-0.196247,-0.185449
-0.208168,-0.24853
-0.18256,-0.244616
-0.239396,-0.268553
-0.246229,-0.196383
-0.299081,-0.161243
-0.265223,-0.0761685
-0.319469,-0.134621
-0.367951,-0.123143
-0.333307,-0.169547
-0.334819,-0.200145
-0.305544,-0.265848
-0.318012,-0.225643
-0.318012,-0.225643
-0.250829,-0.160864
-0.288229,-0.168707
-0.300736,-0.211282
-0.204777,-0.25479
-0.179789,-0.302178
-0.0878405,-0.268693
-0.0392301,-0.324746
-0.0679485,-0.314623
-0.0386978,-0.371588
-0.0686685,-0.307891
-0.0504765,-0.232028
-0.0260277,-0.345521
-0.0425087,-0.430422
-0.089738,-0.406267
-0.13198,-0.380916
-0.151429,-0.391417
-0.132448,-0.348343
-0.103437,-0.396468
-0.158103,-0.434754
-0.195376,-0.267634
-0.234961,-0.283147
-0.285698,-0.261208
-0.210329,-0.122051
-0.344502,-0.091404
-0.322951,-0.056789
-0.322951,-0.056789
-0.340544,-0.0235737
-0.333072,0.0003967
-0.287272,-0.0129158
-0.250949,-0.00466045
-0.331664,0.0462236
-0.315904,0.07227
-0.339502,0.0821045
-0.336388,0.0830465
-0.293886,0.0400943
-0.293886,0.0400943
-0.31246,0.000560155
-0.329332,-0.091034
-0.30208,-0.0803485
-0.292793,-0.155032
-0.272375,-0.0854975
-0.244726,-0.053422
-0.264663,-0.113229
-0.21037,-0.0605555
-0.185402,0.00996795
-0.0457364,-0.0377226
-0.0417843,-0.0098825
-0.0152435,-0.0359147
-0.0152435,-0.0359147
0.0192818,0.0416369
0.02125,0.0126442
0.00293987,0.02764
0.0198909,-0.0058593
0.074718,-0.0223106
0.0651345,0.0358348
0.0420015,0.0267145
0.0420015,0.0267145
0.094262,0.014784
