t,cg_iters
1728,7136
1729,6418
1730,6910
1731,9211
1732,9692
1733,9854
1734,8698
1735,8824
1736,12115
1737,12876
1738,12003
1739,12502
1740,12243
1741,9585
1742,8017
1743,9818
1744,9662
1745,8620
1746,9483
1747,10522
1748,11255
1749,10200
1750,10502
1751,10599
1752,9451
1753,11241
1754,10963
1755,9914
1756,10595
1757,9882
1758,10749
1759,13263
1760,11929
1761,11386
1762,10461
1763,10973
1764,13658
1765,14837
1766,13115
1767,12390
1768,13771
1769,14376
1770,14793
1771,11722
1772,12764
1773,13059
1774,14069
1775,12467
1776,13748
1777,13184
1778,11654
1779,10244
1780,9345
1781,9508
1782,11481
1783,10319
1784,10190
1785,12327
1786,12786
1787,12248
1788,13084
1789,11844
1790,12905
1791,12962
1792,12654
1793,11755
1794,12532
1795,13203
1796,13467
1797,13211
1798,13046
1799,12241
1800,14033
1801,14846
1802,16153
1803,16157
1804,12951
1805,16268
1806,17018
1807,12678
1808,12099
1809,12420
1810,11579
1811,12378
1812,13155
1813,14078
1814,14514
1815,12241
1816,11133
1817,14007
1818,12357
1819,12201
1820,11919
1821,11203
1822,10677
1823,12401
1824,12460
1825,15202
1826,12964
1827,14049
1828,14581
1829,15332
1830,15795
1831,15178
1832,14227
1833,11253
1834,10990
1835,10144
1836,10763
1837,9994
1838,11664
1839,12610
1840,12123
1841,11168
1842,10531
1843,10613
1844,14106
1845,12438
1846,10671
1847,10900
1848,9242
1849,9607
1850,10291
1851,10294
1852,10543
1853,11670
1854,12161
1855,11034
1856,9574
1857,8645
1858,8796
1859,9894
1860,10236
1861,10961
1862,9578
1863,9305
1864,9234
1865,8943
1866,10162
1867,10029
1868,8612
1869,9893
1870,10184
1871,10652
1872,11461
1873,12104
1874,10161
1875,10313
1876,11919
1877,11446
1878,11643
1879,9610
1880,9456
1881,9880
1882,11221
1883,11657
1884,13087
1885,12017
1886,10931
1887,11399
1888,9680
1889,9836
1890,9563
1891,10716
1892,10936
1893,12148
1894,11349
1895,12783
1896,15345
1897,14060
1898,11859
1899,11767
1900,11174
1901,12185
1902,11431
1903,9458
1904,9300
1905,10581
1906,9498
1907,11302
1908,10934
1909,9305
1910,10134
1911,11574
1912,11721
1913,10739
1914,9363
1915,8094
1916,8455
1917,10574
1918,11791
1919,11270
1920,12890
1921,12842
1922,12577
1923,11942
1924,11655
1925,11759
1926,12959
1927,10754
1928,10628
1929,9114
1930,8802
1931,8951
1932,8773
1933,9948
1934,9602
1935,9739
1936,9587
1937,8102
1938,7920
1939,8402
1940,8645
1941,10070
1942,10007
1943,9721
1944,10508
1945,9419
1946,8715
1947,9474
1948,8022
1949,7122
1950,6842
1951,8160
1952,9526
1953,9331
1954,8915
1955,11512
1956,9139
1957,9142
1958,8466
1959,7989
1960,8474
1961,9094
1962,9684
1963,9543
1964,9559
1965,10159
1966,9989
1967,13302
1968,13185
1969,12702
1970,10253
1971,9215
1972,9740
1973,10993
1974,12453
1975,9362
1976,8359
1977,10247
1978,8246
1979,7597
1980,9395
1981,9531
1982,9413
1983,8385
1984,7673
1985,7327
1986,10180
1987,7974
1988,8350
1989,8990
1990,8854
1991,8274
1992,7419
1993,8037
1994,8840
1995,8191
1996,7701
1997,8107
1998,7707
1999,7749
2000,7582
2001,7749
2002,9080
2003,9481
2004,10159
2005,10002
2006,10753
2007,9116
2008,9465
2009,7943
2010,8974
2011,9120
2012,9508
2013,8503
2014,8725
2015,8555
2016,8557
2017,10194
2018,10475
2019,8488
2020,7326
2021,8190
2022,7131
2023,7174
2024,6790
2025,7243
2026,8429
2027,8951
2028,8714
2029,8120
2030,7563
2031,7961
2032,9942
2033,10280
2034,10665
2035,8202
2036,9275
2037,8773
2038,9452
2039,8840
2040,9982
2041,7961
2042,9759
2043,9294
2044,9362
2045,9669
2046,8517
2047,8553
2048,8160
2049,8734
2050,9955
2051,10627
2052,10486
2053,9880
2054,9629
2055,8345
2056,7501
2057,8077
2058,8197
2059,8844
2060,9424
2061,8343
2062,7681
2063,7607
2064,6985
2065,6565
2066,7475
2067,8569
2068,7189
2069,6748
2070,7031
2071,6242
2072,6433
2073,7579
2074,7370
2075,8641
2076,9089
2077,7939
2078,7312
2079,7238
2080,7911
2081,6607
2082,6765
2083,6212
2084,7529
2085,9431
2086,9777
2087,9922
2088,8060
2089,7223
2090,7657
2091,8047
2092,7571
2093,8099
2094,9209
2095,6890
2096,6928
2097,7373
2098,6483
2099,6405
2100,6225
2101,6066
2102,6457
2103,6628
2104,6813
2105,6491
2106,6443
2107,6535
2108,6406
2109,6538
2110,6254
2111,5766
2112,6088
2113,6028
2114,5748
2115,7306
2116,7008
2117,6534
2118,7142
2119,7119
2120,6155
2121,5425
2122,5599
2123,6361
2124,5723
2125,5728
2126,6673
2127,5889
2128,6358
2129,6511
2130,6818
2131,6304
2132,6513
2133,6494
2134,7533
2135,7434
2136,6659
2137,7296
2138,6800
2139,6483
2140,6791
2141,6486
2142,6263
2143,6831
2144,7616
2145,7077
2146,7035
2147,6337
2148,7361
2149,7557
2150,7249
2151,7108
2152,6993
2153,7388
2154,9443
2155,9963
2156,9942
2157,7959
2158,7591
2159,6402
2160,6656
2161,7431
2162,7149
2163,8055
2164,7905
2165,6981
2166,7111
2167,6496
2168,6827
2169,8155
2170,7979
2171,9130
2172,9789
2173,8475
2174,7567
2175,7120
2176,8036
2177,7553
2178,7041
2179,6987
2180,7738
2181,7473
2182,5924
2183,5451
2184,5762
2185,7228
2186,8302
2187,8639
2188,7703
2189,6623
2190,6885
2191,7418
2192,7908
2193,7613
2194,7609
2195,6571
2196,5772
2197,5609
2198,5690
2199,6295
2200,6124
2201,6098
2202,6868
2203,6521
2204,5495
2205,6587
2206,8180
2207,5844
2208,4592
2209,5195
2210,5621
2211,6491
2212,6147
2213,6222
2214,5638
2215,6098
2216,6548
2217,6238
2218,6126
2219,8268
2220,8516
2221,7350
2222,7572
2223,7501
2224,9348
2225,9828
2226,6734
2227,7665
2228,7716
2229,7455
2230,8109
2231,7746
2232,7317
2233,7275
2234,7205
2235,7166
2236,8611
2237,8649
2238,8201
2239,7949
2240,6603
2241,6102
2242,6454
2243,7468
2244,7497
2245,7918
2246,7591
2247,6710
2248,6199
2249,7036
2250,6996
2251,6704
2252,6759
2253,6368
2254,5893
2255,6271
2256,8220
2257,7882
2258,6382
2259,6119
2260,6009
2261,5886
2262,5941
2263,5548
2264,6300
2265,6650
2266,6512
2267,6640
2268,6680
2269,6142
2270,5666
2271,6659
2272,6348
2273,6538
2274,5891
2275,6298
2276,5614
2277,5677
2278,5809
2279,5910
2280,5808
2281,6299
2282,5704
2283,5943
2284,5737
2285,5302
2286,5204
2287,5551
2288,4991
2289,5304
2290,5546
2291,5759
2292,5065
2293,5488
2294,5622
2295,5112
2296,5544
2297,5516
2298,5189
2299,6630
2300,6243
2301,5980
2302,5788
2303,6414
2304,6485
2305,6396
2306,6264
2307,5865
2308,5401
2309,5128
2310,5607
2311,6029
2312,5847
2313,6080
2314,6052
2315,5591
2316,6012
2317,6158
2318,6464
2319,6179
2320,6469
2321,6159
2322,4945
2323,4871
2324,4896
2325,4842
2326,5562
2327,5907
2328,6532
2329,6611
2330,6218
2331,5889
2332,5518
2333,5420
2334,5331
2335,6030
2336,6157
2337,6822
2338,7361
2339,6069
2340,5882
2341,5691
2342,4984
2343,5041
2344,5099
2345,4795
2346,5165
2347,4988
2348,5641
2349,6274
2350,6589
2351,6328
2352,6563
2353,5603
2354,5242
2355,5509
2356,5748
2357,5758
2358,5713
2359,5573
2360,5140
2361,4839
2362,5240
2363,5751
2364,5600
2365,5268
2366,5136
2367,5150
2368,4673
2369,4607
2370,5213
2371,5501
2372,5211
2373,5660
2374,5758
2375,5634
2376,5018
2377,5109
2378,5527
2379,5899
2380,6483
2381,8254
2382,8924
2383,6376
2384,5096
2385,6379
2386,7310
2387,6682
2388,5300
2389,5769
2390,7642
2391,7096
2392,6574
2393,6256
2394,5663
2395,5833
2396,6296
2397,6044
2398,6232
2399,5959
2400,5350
2401,4918
2402,5203
2403,4810
2404,4571
2405,4508
2406,4458
2407,5351
2408,6424
2409,5886
2410,5844
2411,5921
2412,5949
2413,6819
2414,7866
2415,7165
2416,6692
2417,6307
2418,5116
2419,5777
2420,5395
2421,6405
2422,5909
2423,5510
2424,5354
2425,5487
2426,5456
2427,6496
2428,6552
2429,6444
2430,5586
2431,5695
2432,5548
2433,5324
2434,5399
2435,5440
2436,5552
2437,4987
2438,5395
2439,4808
2440,4644
2441,4712
2442,4952
2443,4837
2444,5057
2445,5737
2446,5412
2447,5545
2448,5746
2449,5807
2450,5458
2451,5030
2452,5067
2453,5454
2454,4843
2455,4728
2456,4657
2457,4607
2458,4667
2459,4848
2460,5329
2461,5083
2462,4900
2463,5198
2464,4965
2465,5363
2466,5143
2467,5193
2468,5535
2469,5707
2470,6253
2471,5877
2472,5687
2473,5578
2474,5646
2475,5755
2476,5741
2477,5725
2478,5743
2479,5734
2480,5323
2481,5463
2482,5914
2483,6064
2484,6236
2485,6587
2486,6068
2487,5882
2488,5629
2489,6259
2490,6225
2491,6397
2492,6717
2493,6585
2494,6709
2495,6015
2496,5476
2497,5827
