MDTU,link
1,1.09359
2,1.11217
3,1.09989
4,1.10281
5,1.10074
6,1.08907
7,1.10087
8,1.09156
9,1.09932
10,1.08846
11,1.10119
12,1.10119
13,1.10119
14,1.08855
15,1.09155
16,1.09613
17,1.08878
18,1.09276
19,1.09412
20,1.08721
21,1.09269
22,1.09414
23,1.09056
24,1.0978
25,1.09109
26,1.08968
27,1.09129
28,1.09221
29,1.09135
30,1.09567
31,1.09567
32,1.09567
33,1.09567
34,1.08804
35,1.09363
36,1.09435
37,1.09467
38,1.09511
39,1.09579
40,1.08838
41,1.0972
42,1.09315
43,1.08795
44,1.09511
45,1.093
46,1.0906
47,1.09606
48,1.09392
49,1.09085
50,1.09156
51,1.09642
52,1.09084
53,1.09221
54,1.09684
55,1.09625
56,1.09218
57,1.10153
58,1.0926
59,1.10116
60,1.09885
61,1.0999
62,1.09657
63,1.09521
64,1.10171
65,1.09456
66,1.09401
67,1.09606
68,1.09955
69,1.10558
70,1.09937
71,1.102
72,1.09979
73,1.10899
74,1.10899
75,1.09754
76,1.10496
77,1.09877
78,1.09699
79,1.09939
80,1.10302
81,1.09639
82,1.10392
83,1.09878
84,1.10527
85,1.10167
86,1.10472
87,1.09807
88,1.10483
89,1.09991
90,1.10537
91,1.10537
92,1.10593
93,1.10593
94,1.10126
95,1.1098
96,1.10097
97,1.10455
98,1.10278
99,1.10329
100,1.09896
101,1.10624
102,1.09752
103,1.09791
104,1.09546
105,1.09653
106,1.09446
107,1.09826
108,1.0961
109,1.09944
110,1.09835
111,1.09845
112,1.09394
113,1.0949
114,1.09788
115,1.09912
116,1.09816
117,1.10438
118,1.10139
119,1.10139
120,1.09809
121,1.10322
122,1.09969
123,1.10161
124,1.10378
125,1.10286
126,1.10357
127,1.1041
128,1.10585
129,1.10361
130,1.10482
131,1.10501
132,1.10417
133,1.11225
134,1.10523
135,1.10829
136,1.10653
137,1.10466
138,1.10467
139,1.10162
140,1.10088
141,1.11025
142,1.10177
143,1.10517
144,1.1078
145,1.10243
146,1.10788
147,1.10886
148,1.10886
149,1.10752
150,1.10099
151,1.10103
152,1.10117
153,1.10674
154,1.10194
155,1.10484
156,1.10582
157,1.10582
158,1.1012
159,1.109
160,1.10297
161,1.10412
162,1.10412
163,1.09867
164,1.10088
165,1.10085
166,1.10192
167,1.10136
168,1.09977
169,1.10028
170,1.10405
171,1.10489
172,1.10358
173,1.1025
174,1.10608
175,1.10067
176,1.10332
177,1.0966
178,1.09761
179,1.10012
180,1.10367
181,1.10327
182,1.09849
183,1.0999
184,1.10108
185,1.10108
186,1.10333
187,1.09614
188,1.097
189,1.0943
190,1.09673
191,1.09673
192,1.10092
193,1.09274
194,1.10283
195,1.0966
196,1.09587
