ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.273908,0.386723,null,null,null
0.00268567,null,-0.375477,null,null
0.204582,0.437447,null,null,null
0.0731405,null,-0.354546,null,null
0.177834,0.404835,null,null,null
0.103897,null,-0.369403,null,null
0.204681,0.345603,null,null,null
0.0946195,null,-0.36496,null,null
0.192173,0.415104,null,null,null
-0.00102173,null,-0.35847,null,null
0.194445,0.373752,null,null,null
0.063453,null,-0.389495,null,null
0.219965,0.356253,null,null,null
0.00624265,null,-0.404016,null,null
0.207383,0.351722,null,null,null
0.00472257,null,-0.471104,null,null
0.275602,0.399311,null,null,null
-0.061723,null,-0.431248,null,null
0.239322,0.398952,null,null,null
0.0536515,null,-0.431148,null,null
0.246262,0.393283,null,null,null
0.00802895,null,-0.429098,null,null
0.134656,0.368316,null,null,null
0.0439657,null,-0.396927,null,null
0.0728505,0.464504,null,null,null
0.0181947,null,-0.366702,null,null
-0.0363836,0.39311,null,null,null
0.0299144,null,-0.446292,null,null
-0.0363161,0.406307,null,null,null
-0.000907735,null,-0.418334,null,null
0.0223391,0.362798,null,null,null
-0.0556115,null,-0.425196,null,null
0.0315454,0.309289,null,null,null
0.00819975,null,-0.416956,null,null
0.0129447,0.260654,null,null,null
0.0158609,null,-0.410483,null,null
0.0129447,0.260654,null,null,null
0.0158609,null,-0.410483,null,null
0.0678005,0.261593,null,null,null
-0.0199867,null,-0.353477,null,null
0.0449145,0.223096,null,null,null
-0.0772995,null,-0.393666,null,null
0.0706865,0.298045,null,null,null
-0.078364,null,-0.402743,null,null
0.044591,0.266589,null,null,null
-0.0167306,null,-0.353372,null,null
-0.051551,0.151951,null,null,null
1.7384e-05,null,-0.43043,null,null
-0.0767785,0.093862,null,null,null
0.0147077,null,-0.364117,null,null
-0.0690345,0.138639,null,null,null
0.0403584,null,-0.396502,null,null
-0.059617,0.097103,null,null,null
0.00265994,null,-0.40518,null,null
-0.0591,0.080755,null,null,null
0.0272185,null,-0.419503,null,null
-0.117065,0.084029,null,null,null
-0.0134024,null,-0.435678,null,null
-0.098218,0.111773,null,null,null
0.00738585,null,-0.371059,null,null
-0.056406,0.093132,null,null,null
-0.014922,null,-0.467512,null,null
-0.0313572,0.06854,null,null,null
0.05277,null,-0.387653,null,null
-0.0738725,0.130616,null,null,null
0.052512,null,-0.413382,null,null
-0.0750595,0.105991,null,null,null
0.0448324,null,-0.400074,null,null
-0.0734195,0.195346,null,null,null
0.11262,null,-0.424011,null,null
-0.0734195,0.195346,null,null,null
0.11262,null,-0.424011,null,null
-0.0810375,0.123677,null,null,null
0.154367,null,-0.342693,null,null
-0.0810375,0.123677,null,null,null
0.154367,null,-0.342693,null,null
-0.107922,0.123698,null,null,null
0.0914875,null,-0.421505,null,null
-0.09492,0.210988,null,null,null
0.029598,null,-0.396744,null,null
-0.0787015,0.156405,null,null,null
0.0318945,null,-0.454856,null,null
-0.0336263,0.0288372,null,null,null
0.0195814,null,-0.402834,null,null
-0.0249984,-0.0236376,null,null,null
-0.102686,null,-0.433007,null,null
-0.0482764,0.0430996,null,null,null
-0.0982395,null,-0.374276,null,null
-0.0370289,0.0026842,null,null,null
-0.189964,null,-0.399965,null,null
-0.069754,-0.00180642,null,null,null
-0.202408,null,-0.372945,null,null
-0.0315819,0.0149297,null,null,null
-0.1202,null,-0.408915,null,null
-0.0173263,-0.0278828,null,null,null
-0.101231,null,-0.373711,null,null
0.0334424,-0.0608345,null,null,null
-0.247611,null,-0.293743,null,null
-0.052891,-0.143654,null,null,null
-0.19088,null,-0.289943,null,null
-0.0116019,-0.167616,null,null,null
-0.276372,null,-0.239405,null,null
-0.0083769,-0.10662,null,null,null
-0.261477,null,-0.232453,null,null
-0.0135158,-0.0168568,null,null,null
-0.34174,null,-0.280905,null,null
-0.0118698,-0.0264967,null,null,null
-0.325215,null,-0.217621,null,null
-0.00380036,-0.062326,null,null,null
-0.339379,null,-0.149051,null,null
-0.107034,0.0172603,null,null,null
-0.299874,null,-0.169905,null,null
-0.038427,-0.0091213,null,null,null
-0.221191,null,-0.176179,null,null
0.0127206,-0.125543,null,null,null
-0.299625,null,-0.221156,null,null
-0.0475737,-0.0268999,null,null,null
-0.283817,null,-0.177193,null,null
-0.064775,0.0066087,null,null,null
-0.35045,null,-0.253835,null,null
-0.052865,0.0378129,null,null,null
-0.403301,null,-0.154692,null,null
-0.0438824,0.050765,null,null,null
-0.435032,null,-0.129461,null,null
-0.0297053,0.085002,null,null,null
-0.435213,null,-0.0901135,null,null
-0.0297053,0.085002,null,null,null
-0.435213,null,-0.0901135,null,null
-0.05377,0.130912,null,null,null
-0.48171,null,-0.101405,null,null
-0.0370399,0.113753,null,null,null
-0.377821,null,-0.149335,null,null
-0.0688245,0.0125047,null,null,null
-0.333217,null,-0.167173,null,null
-0.0298683,-0.084441,null,null,null
-0.358805,null,-0.20863,null,null
-0.0193503,-0.0430454,null,null,null
-0.376105,null,-0.062032,null,null
-0.034175,-0.099862,null,null,null
-0.403232,null,-0.159501,null,null
-0.0393814,-0.165964,null,null,null
-0.367418,null,-0.319096,null,null
-0.00909635,-0.0669185,null,null,null
-0.3708,null,-0.271832,null,null
0.0192385,-0.136338,null,null,null
-0.362849,null,-0.251175,null,null
0.024961,-0.139626,null,null,null
-0.287206,null,-0.269722,null,null
0.0287767,-0.223231,null,null,null
-0.261461,null,-0.366764,null,null
0.0458568,-0.191512,null,null,null
-0.218179,null,-0.385661,null,null
0.081644,-0.11369,null,null,null
-0.156369,null,-0.348851,null,null
0.06696,-0.111516,null,null,null
-0.141293,null,-0.283747,null,null
-0.0394017,0.00986775,null,null,null
-0.00475193,null,-0.251646,null,null
-0.0454395,0.0633525,null,null,null
-0.077652,null,-0.231925,null,null
-0.061628,0.0437992,null,null,null
-0.100737,null,-0.265732,null,null
-0.090871,0.0067655,null,null,null
-0.14179,null,-0.243335,null,null
-0.13272,0.0335895,null,null,null
-0.113278,null,-0.251467,null,null
-0.0557265,-0.072593,null,null,null
-0.075758,null,-0.163611,null,null
-0.0369382,-0.0397803,null,null,null
-0.0791335,null,-0.195528,null,null
-0.0360189,-0.153492,null,null,null
-0.0692005,null,-0.187176,null,null
-0.0103006,-0.0191907,null,null,null
-0.0326415,null,-0.184743,null,null
-0.103046,0.0074984,null,null,null
-0.0446705,null,-0.162736,null,null
-0.0976455,0.0236167,null,null,null
-0.0110236,null,-0.0917395,null,null
0.0328635,-0.088337,null,null,null
-0.00053738,null,-0.0734305,null,null
-0.0160447,-0.0391224,null,null,null
-0.0224265,null,-0.101858,null,null
-0.050612,-0.075966,null,null,null
0.0219255,null,-0.0497645,null,null
-0.050612,-0.075966,null,null,null
0.0219255,null,-0.0497645,null,null
-0.0347061,-0.121678,null,null,null
-0.0219382,null,-0.127608,null,null
0.00396298,-0.105909,null,null,null
0.00118585,null,-0.0259255,null,null
0.0117382,-0.211684,null,null,null
0.0224384,null,0.0156305,null,null
0.0174366,-0.080871,null,null,null
0.0704085,null,0.0982155,null,null
0.0336051,-0.128217,null,null,null
0.0916805,null,0.147205,null,null
0.080895,-0.186815,null,null,null
0.0718685,null,0.155996,null,null
-0.0149803,-0.126073,null,null,null
0.0395645,null,0.161575,null,null
-0.00638435,-0.0934735,null,null,null
0.0875035,null,0.183905,null,null
-0.00638435,-0.0934735,null,null,null
0.0875035,null,0.183905,null,null
0.00187705,-0.0762775,null,null,null
0.0702235,null,0.15443,null,null
0.0314041,-0.12208,null,null,null
0.109279,null,0.188555,null,null
-0.0146509,-0.152869,null,null,null
0.114081,null,0.197377,null,null
-0.0945965,-0.06937,null,null,null
0.139677,null,0.212703,null,null
-0.0945965,-0.06937,null,null,null
0.139677,null,0.212703,null,null
-0.0759135,-0.108089,null,null,null
0.108195,null,0.246296,null,null
0.0195218,-0.131607,null,null,null
0.0727865,null,0.12516,null,null
0.037525,-0.174149,null,null,null
0.092939,null,0.175506,null,null
0.099542,-0.177642,null,null,null
0.0725075,null,0.182668,null,null
0.165446,-0.173647,null,null,null
0.0766485,null,0.194184,null,null
0.128701,-0.086545,null,null,null
0.0344001,null,0.147216,null,null
0.107718,-0.18049,null,null,null
-0.00218067,null,0.0254156,null,null
0.0302893,-0.165885,null,null,null
0.069647,null,0.139656,null,null
-0.00317689,-0.0738755,null,null,null
0.069424,null,0.115699,null,null
-0.000196323,-0.060763,null,null,null
0.100178,null,0.167834,null,null
-0.0267613,-0.0834205,null,null,null
0.111332,null,0.22901,null,null
-0.0459753,-0.0289795,null,null,null
0.167025,null,0.141907,null,null
-0.057932,-0.088356,null,null,null
0.145949,null,0.154021,null,null
-0.083954,-0.075274,null,null,null
0.101576,null,0.190899,null,null
-0.0561385,-0.152172,null,null,null
0.059606,null,0.238045,null,null
-0.0514095,-0.225135,null,null,null
0.143149,null,0.182124,null,null
-0.100319,-0.1288,null,null,null
0.086292,null,0.147144,null,null
-0.110482,-0.187351,null,null,null
0.123657,null,0.158464,null,null
-0.174876,-0.202837,null,null,null
0.0475387,null,0.119461,null,null
-0.208377,-0.131562,null,null,null
0.0107257,null,0.0347967,null,null
-0.128066,-0.107761,null,null,null
0.0655035,null,0.0490456,null,null
-0.161615,-0.173378,null,null,null
0.0255967,null,0.0113601,null,null
-0.161615,-0.173378,null,null,null
0.0255967,null,0.0113601,null,null
-0.191885,-0.263307,null,null,null
0.0439853,null,0.0385308,null,null
-0.07878,-0.256049,null,null,null
0.085098,null,0.0293686,null,null
-0.147841,-0.209384,null,null,null
0.0334159,null,0.0028733,null,null
-0.143455,-0.250835,null,null,null
0.038172,null,0.00712005,null,null
-0.159923,-0.246752,null,null,null
-7.75535e-05,null,-0.0160053,null,null
-0.159923,-0.246752,null,null,null
-7.75525e-05,null,-0.0160053,null,null
-0.0659105,-0.191057,null,null,null
0.0160681,null,-0.00416004,null,null
-0.103023,-0.208741,null,null,null
0.0304686,null,0.0852285,null,null
-0.0786845,-0.157501,null,null,null
0.0123293,null,-0.032621,null,null
-0.08122,-0.1261,null,null,null
0.0162442,null,-0.0337921,null,null
-0.0206746,-0.144547,null,null,null
0.0524975,null,0.0969865,null,null
-0.088575,-0.0987825,null,null,null
0.0311907,null,-0.0179214,null,null
-0.10122,-0.158073,null,null,null
0.0258768,null,0.10665,null,null
-0.131632,-0.161273,null,null,null
0.0253687,null,0.0945455,null,null
-0.0884845,-0.188931,null,null,null
-0.0109666,null,0.11881,null,null
-0.0884845,-0.188931,null,null,null
-0.0109666,null,0.11881,null,null
-0.0950345,-0.160124,null,null,null
0.0450627,null,0.0723755,null,null
-0.0826035,-0.226376,null,null,null
0.038082,null,0.116903,null,null
-0.0826195,-0.185549,null,null,null
0.077519,null,0.067288,null,null
-0.0190037,-0.187634,null,null,null
0.0204899,null,0.11785,null,null
-0.0451833,-0.268248,null,null,null
-0.0581075,null,0.124922,null,null
-0.0395383,-0.254238,null,null,null
-0.000656925,null,0.0287255,null,null
-0.0957925,-0.167589,null,null,null
-0.007473,null,0.0419999,null,null
-0.094943,-0.152514,null,null,null
0.0107901,null,-0.0285216,null,null
-0.135998,-0.232191,null,null,null
-0.00511175,null,-0.0246372,null,null
-0.106372,-0.232237,null,null,null
0.0222589,null,-0.0131777,null,null
-0.056388,-0.16357,null,null,null
0.0234185,null,0.0261051,null,null
-0.105509,-0.169522,null,null,null
-0.00622095,null,0.0496405,null,null
-0.0918035,-0.16691,null,null,null
-0.036221,null,0.09073,null,null
-0.013836,-0.148091,null,null,null
-0.0056607,null,0.0459314,null,null
-0.0389494,-0.117218,null,null,null
0.0076333,null,0.00858405,null,null
-0.0310034,-0.185111,null,null,null
-0.055946,null,0.09223,null,null
-0.0389473,-0.14811,null,null,null
-0.0365697,null,0.067602,null,null
-0.0378773,-0.109718,null,null,null
-0.080771,null,0.051008,null,null
-0.0180254,-0.206621,null,null,null
-0.00714095,null,-0.0572865,null,null
0.0071198,-0.155654,null,null,null
0.0599465,null,0.00179817,null,null
-0.065346,-0.254541,null,null,null
0.0388942,null,-0.0460296,null,null
-0.0481449,-0.24747,null,null,null
0.0759015,null,-0.0191297,null,null
-0.098041,-0.303477,null,null,null
0.0576485,null,0.0073787,null,null
0.0062293,-0.237371,null,null,null
0.0805885,null,-0.05638,null,null
0.0127451,-0.227854,null,null,null
0.0144915,null,-0.085894,null,null
-0.0594,-0.198159,null,null,null
0.0652805,null,-0.118793,null,null
-0.056387,-0.311188,null,null,null
0.103906,null,-0.0611455,null,null
-0.158034,-0.322819,null,null,null
0.027806,null,0.0314842,null,null
-0.218496,-0.265198,null,null,null
0.0115502,null,0.0453807,null,null
-0.181605,-0.266653,null,null,null
0.0172668,null,0.0689755,null,null
-0.192196,-0.244383,null,null,null
-0.0226416,null,0.112226,null,null
-0.209272,-0.227151,null,null,null
-0.0484032,null,0.0523835,null,null
-0.21262,-0.293144,null,null,null
-0.00363487,null,0.0383057,null,null
-0.27507,-0.307027,null,null,null
0.00890995,null,0.0325956,null,null
-0.278021,-0.333769,null,null,null
0.0631535,null,-0.0118397,null,null
-0.310025,-0.309246,null,null,null
0.109513,null,-0.11069,null,null
-0.25139,-0.327091,null,null,null
0.125697,null,-0.094026,null,null
-0.250964,-0.315705,null,null,null
0.159191,null,-0.127576,null,null
-0.22969,-0.235426,null,null,null
0.170883,null,-0.175659,null,null
-0.22969,-0.235426,null,null,null
0.170883,null,-0.175659,null,null
-0.294927,-0.256287,null,null,null
0.137499,null,-0.177217,null,null
-0.276749,-0.28998,null,null,null
0.126167,null,-0.199016,null,null
-0.276749,-0.28998,null,null,null
0.126167,null,-0.199016,null,null
-0.204918,-0.317277,null,null,null
0.0757875,null,-0.229769,null,null
-0.246236,-0.276952,null,null,null
0.0907065,null,-0.18833,null,null
-0.27885,-0.297567,null,null,null
0.0630755,null,-0.288689,null,null
-0.292301,-0.266074,null,null,null
0.100505,null,-0.352245,null,null
-0.329377,-0.292324,null,null,null
0.0250578,null,-0.316095,null,null
-0.306472,-0.313733,null,null,null
0.0294419,null,-0.327444,null,null
-0.338579,-0.260254,null,null,null
0.101722,null,-0.262766,null,null
-0.379978,-0.207773,null,null,null
0.099814,null,-0.251325,null,null
-0.388703,-0.19126,null,null,null
0.094815,null,-0.284921,null,null
-0.407542,-0.200423,null,null,null
0.0741285,null,-0.330008,null,null
-0.407542,-0.200423,null,null,null
0.0741285,null,-0.330008,null,null
-0.399647,-0.160834,null,null,null
0.144076,null,-0.321315,null,null
-0.395897,-0.166125,null,null,null
0.111019,null,-0.322543,null,null
-0.363887,-0.114311,null,null,null
0.138808,null,-0.238182,null,null
-0.397202,-0.139515,null,null,null
0.0880915,null,-0.344892,null,null
-0.377366,-0.11547,null,null,null
0.0889365,null,-0.236702,null,null
-0.3456,-0.138484,null,null,null
0.0958725,null,-0.232024,null,null
-0.300075,-0.156274,null,null,null
0.13769,null,-0.250111,null,null
-0.299382,-0.149208,null,null,null
0.0754625,null,-0.366955,null,null
-0.234218,-0.140136,null,null,null
0.0664885,null,-0.35716,null,null
-0.284174,-0.161763,null,null,null
0.063026,null,-0.421929,null,null
-0.295199,-0.202849,null,null,null
0.0646105,null,-0.414924,null,null
-0.256207,-0.198106,null,null,null
-0.00341339,null,-0.384499,null,null
-0.340921,-0.188669,null,null,null
0.102144,null,-0.329161,null,null
-0.229473,-0.14905,null,null,null
0.062172,null,-0.363685,null,null
-0.171399,-0.215882,null,null,null
0.152685,null,-0.411889,null,null
-0.168413,-0.1988,null,null,null
0.141499,null,-0.316817,null,null
-0.248622,-0.161511,null,null,null
0.0729245,null,-0.303219,null,null
-0.349521,-0.164632,null,null,null
0.0437686,null,-0.30664,null,null
-0.268953,-0.108526,null,null,null
0.152306,null,-0.226704,null,null
-0.217411,-0.135792,null,null,null
0.211681,null,-0.272711,null,null
-0.201781,-0.180928,null,null,null
0.104383,null,-0.309462,null,null
-0.199024,-0.168439,null,null,null
0.064421,null,-0.319246,null,null
-0.211927,-0.147163,null,null,null
0.096421,null,-0.336179,null,null
-0.268662,-0.141918,null,null,null
0.058829,null,-0.346629,null,null
-0.285359,-0.159867,null,null,null
0.0913535,null,-0.334443,null,null
-0.395748,-0.143898,null,null,null
0.0140959,null,-0.328715,null,null
-0.403272,-0.138412,null,null,null
0.069517,null,-0.362281,null,null
-0.412604,-0.100987,null,null,null
0.057727,null,-0.313122,null,null
-0.380681,-0.114506,null,null,null
0.086834,null,-0.385419,null,null
-0.398186,-0.137617,null,null,null
0.0903655,null,-0.4397,null,null
-0.454653,-0.140357,null,null,null
0.0703955,null,-0.377005,null,null
-0.439322,-0.139503,null,null,null
0.0698365,null,-0.422415,null,null
-0.439115,-0.169958,null,null,null
0.135858,null,-0.363037,null,null
-0.426582,-0.212487,null,null,null
0.12714,null,-0.326634,null,null
-0.362784,-0.175721,null,null,null
0.177864,null,-0.295913,null,null
-0.349472,-0.143407,null,null,null
0.290124,null,-0.2719,null,null
-0.36986,-0.167359,null,null,null
0.305456,null,-0.310725,null,null
-0.33409,-0.239757,null,null,null
0.230661,null,-0.279923,null,null
-0.406274,-0.244743,null,null,null
0.261349,null,-0.232618,null,null
-0.36211,-0.192886,null,null,null
0.259386,null,-0.251957,null,null
-0.354376,-0.275735,null,null,null
0.250914,null,-0.250457,null,null
-0.37752,-0.235683,null,null,null
0.224041,null,-0.235628,null,null
-0.435307,-0.214045,null,null,null
0.147505,null,-0.197067,null,null
-0.482382,-0.0389983,null,null,null
0.194854,null,-0.23378,null,null
-0.488609,-0.0138529,null,null,null
0.229752,null,-0.238624,null,null
-0.506675,0.0194746,null,null,null
0.213462,null,-0.257844,null,null
-0.506675,0.0194746,null,null,null
0.213462,null,-0.257844,null,null
-0.550815,0.0097956,null,null,null
0.204901,null,-0.312712,null,null
-0.50775,0.0697825,null,null,null
0.203751,null,-0.238538,null,null
-0.539285,0.0130314,null,null,null
0.177987,null,-0.304253,null,null
-0.49022,-0.0288703,null,null,null
0.12345,null,-0.360146,null,null
-0.486183,-0.0769505,null,null,null
0.135887,null,-0.335569,null,null
-0.494098,-0.080456,null,null,null
0.134158,null,-0.34833,null,null
-0.50925,-0.0240681,null,null,null
0.191332,null,-0.406164,null,null
-0.490219,-0.0201137,null,null,null
0.0478654,null,-0.313298,null,null
-0.414803,0.0191655,null,null,null
0.0842385,null,-0.395498,null,null
-0.450167,-0.0362574,null,null,null
0.0529535,null,-0.374175,null,null
-0.45547,-0.133999,null,null,null
0.085725,null,-0.397381,null,null
-0.405924,-0.124599,null,null,null
0.104845,null,-0.404211,null,null
-0.437958,-0.128459,null,null,null
0.088189,null,-0.336016,null,null
-0.403631,-0.167722,null,null,null
0.0758615,null,-0.413892,null,null
-0.403631,-0.167722,null,null,null
0.0758615,null,-0.413892,null,null
-0.432306,-0.226504,null,null,null
0.152699,null,-0.461765,null,null
-0.432306,-0.226504,null,null,null
0.152699,null,-0.461765,null,null
-0.399666,-0.26534,null,null,null
0.191794,null,-0.406199,null,null
-0.363723,-0.325541,null,null,null
0.124637,null,-0.435701,null,null
-0.35325,-0.337004,null,null,null
0.1102,null,-0.43204,null,null
-0.272218,-0.386012,null,null,null
0.116667,null,-0.451909,null,null
-0.154998,-0.463278,null,null,null
0.195456,null,-0.352082,null,null
-0.143188,-0.438488,null,null,null
0.218365,null,-0.3243,null,null
-0.140408,-0.486373,null,null,null
0.113073,null,-0.346972,null,null
-0.122588,-0.51751,null,null,null
0.075812,null,-0.369447,null,null
-0.164167,-0.517555,null,null,null
0.109735,null,-0.33101,null,null
-0.199546,-0.484473,null,null,null
0.208563,null,-0.327624,null,null
-0.186469,-0.470623,null,null,null
0.116823,null,-0.423963,null,null
-0.289472,-0.4347,null,null,null
0.21043,null,-0.412619,null,null
-0.281817,-0.427699,null,null,null
0.274799,null,-0.353332,null,null
-0.364476,-0.397541,null,null,null
0.261544,null,-0.386135,null,null
-0.378985,-0.352573,null,null,null
0.295407,null,-0.317972,null,null
-0.325404,-0.35267,null,null,null
0.289654,null,-0.269161,null,null
-0.269161,-0.298932,null,null,null
0.309382,null,-0.300427,null,null
-0.261643,-0.313984,null,null,null
0.338214,null,-0.285435,null,null
-0.234034,-0.351491,null,null,null
0.362457,null,-0.190074,null,null
-0.182365,-0.395553,null,null,null
0.421255,null,-0.143334,null,null
-0.124501,-0.372965,null,null,null
0.413159,null,-0.088301,null,null
-0.144018,-0.344766,null,null,null
0.304654,null,-0.089529,null,null
-0.0458233,-0.29248,null,null,null
0.328083,null,-0.123851,null,null
-0.0520855,-0.301591,null,null,null
0.322574,null,-0.206669,null,null
-0.0357065,-0.235482,null,null,null
0.267825,null,-0.235201,null,null
-0.05248,-0.275555,null,null,null
0.294627,null,-0.269199,null,null
-0.0287519,-0.279696,null,null,null
0.311003,null,-0.305375,null,null
-0.0706915,-0.311231,null,null,null
0.314356,null,-0.237604,null,null
-0.0316039,-0.322032,null,null,null
0.248222,null,-0.279897,null,null
-0.108217,-0.374685,null,null,null
0.263989,null,-0.268531,null,null
-0.074117,-0.28987,null,null,null
0.290089,null,-0.277429,null,null
-0.0863425,-0.334406,null,null,null
0.260767,null,-0.247042,null,null
-0.0977295,-0.371233,null,null,null
0.201052,null,-0.301295,null,null
-0.071555,-0.401307,null,null,null
0.236007,null,-0.29409,null,null
-0.147749,-0.403429,null,null,null
0.24495,null,-0.323328,null,null
-0.150034,-0.366365,null,null,null
0.204273,null,-0.289849,null,null
-0.0836185,-0.292606,null,null,null
0.197246,null,-0.35306,null,null
-0.116364,-0.261823,null,null,null
0.222495,null,-0.272289,null,null
-0.126168,-0.290372,null,null,null
0.257284,null,-0.240854,null,null
-0.228905,-0.3415,null,null,null
0.212989,null,-0.230236,null,null
-0.15725,-0.298428,null,null,null
0.280359,null,-0.194782,null,null
-0.074579,-0.34228,null,null,null
0.323049,null,-0.249722,null,null
-0.0646045,-0.394076,null,null,null
0.191318,null,-0.299689,null,null
-0.0919745,-0.430137,null,null,null
0.117454,null,-0.436418,null,null
-0.139624,-0.448576,null,null,null
0.114645,null,-0.356537,null,null
-0.214873,-0.437721,null,null,null
0.06574,null,-0.330399,null,null
-0.264601,-0.4452,null,null,null
0.104926,null,-0.40544,null,null
-0.266524,-0.419648,null,null,null
0.090964,null,-0.339438,null,null
-0.23795,-0.456091,null,null,null
-0.0174183,null,-0.408581,null,null
-0.253256,-0.428482,null,null,null
-0.0318815,null,-0.364911,null,null
-0.319449,-0.418698,null,null,null
-0.0449792,null,-0.386052,null,null
-0.305049,-0.37564,null,null,null
-0.0513785,null,-0.41041,null,null
-0.428755,-0.301935,null,null,null
0.0296467,null,-0.423762,null,null
-0.44002,-0.190614,null,null,null
0.0887,null,-0.409184,null,null
-0.444788,-0.217009,null,null,null
0.138594,null,-0.435301,null,null
-0.39489,-0.232731,null,null,null
0.0936945,null,-0.350132,null,null
-0.39489,-0.232731,null,null,null
0.0936945,null,-0.350132,null,null
-0.421699,-0.21087,null,null,null
0.182943,null,-0.393682,null,null
-0.409139,-0.178024,null,null,null
0.155367,null,-0.362846,null,null
-0.407417,-0.214903,null,null,null
0.213656,null,-0.363093,null,null
-0.417688,-0.239217,null,null,null
0.250935,null,-0.363331,null,null
-0.372854,-0.225348,null,null,null
0.277415,null,-0.253617,null,null
-0.402878,-0.15672,null,null,null
0.214828,null,-0.344373,null,null
-0.459244,-0.159818,null,null,null
0.197963,null,-0.33412,null,null
-0.47476,-0.272552,null,null,null
0.057779,null,-0.40016,null,null
-0.458655,-0.215802,null,null,null
0.191469,null,-0.417183,null,null
-0.391178,-0.268493,null,null,null
0.192846,null,-0.327624,null,null
-0.337071,-0.324944,null,null,null
0.133547,null,-0.378675,null,null
-0.336484,-0.408153,null,null,null
0.109484,null,-0.350992,null,null
-0.245404,-0.429475,null,null,null
0.12713,null,-0.376384,null,null
-0.2338,-0.428618,null,null,null
0.10762,null,-0.375644,null,null
-0.265188,-0.485828,null,null,null
0.0525835,null,-0.43183,null,null
-0.289032,-0.353876,null,null,null
0.0649555,null,-0.400153,null,null
