t,e^(-dS)
800,1.12671
801,0.630022
802,0.134795
803,0.920259
804,0.246104
805,0.705041
806,0.281394
807,0.900685
808,0.338578
809,0.124805
810,0.467059
811,0.48646
812,0.356294
813,0.387864
814,0.456485
815,0.539615
816,1.94216
817,0.488459
818,0.907365
819,1.06426
820,0.901045
821,0.564904
822,2.59503
823,0.762769
824,0.866321
825,0.383583
826,1.2729
827,1.0321
828,3.54309
829,0.0715757
830,0.14313
831,0.148525
832,0.0979792
833,0.113608
834,0.385621
835,0.368653
836,0.27036
837,0.740522
838,0.0927359
839,1.14259
840,0.769126
841,2.30182
842,1.23701
843,0.13615
844,0.702718
845,0.458452
846,1.12581
847,0.626254
848,1.82759
849,0.867968
850,1.14694
851,0.240028
852,0.800515
853,0.53886
854,1.7025
855,0.919772
856,0.794772
857,0.199289
858,0.625127
859,0.605379
860,2.41331
861,0.797559
862,0.401038
863,1.2467
864,0.218493
865,0.0693215
866,0.242926
867,0.082003
868,1.71241
869,0.137518
870,0.111582
871,0.285932
872,0.190139
873,0.0470286
874,0.52262
875,0.584499
876,0.605743
877,1.50321
878,0.518456
879,0.61232
880,3.26742
881,0.548592
882,0.167965
883,0.488654
884,1.92765
885,0.520742
886,0.476018
887,0.405717
888,0.1764
889,0.15708
890,0.508546
891,0.89476
892,0.749687
893,0.761397
894,0.114406
895,0.538698
896,0.255636
897,1.09563
898,0.90635
899,0.574532
900,1.76138
901,0.844256
902,0.762312
903,0.290544
904,0.755104
905,0.787021
906,1.27622
907,2.19504
908,0.17153
909,0.294346
910,0.0960391
911,0.657638
912,0.572295
913,0.436355
914,0.55705
915,0.709425
916,2.61981
917,0.198295
918,3.11429
919,0.194758
920,0.257175
921,0.291709
922,0.215671
923,1.70318
924,3.34344
925,0.288806
926,0.790018
927,0.65462
928,1.63624
929,0.4487
930,0.35665
931,1.123
932,0.231309
933,2.3032
934,0.394238
935,0.292293
936,0.339256
937,0.725133
938,1.66063
939,0.51038
940,0.295526
941,1.18994
942,0.605622
943,0.527451
944,2.52036
945,0.318542
946,2.613
947,0.725641
948,0.771746
949,0.527029
950,0.870576
951,1.27839
952,0.857358
953,2.75661
954,0.350288
955,0.33824
956,0.493763
957,1.55457
958,1.56784
959,0.437359
960,0.738304
961,0.497629
962,0.247338
963,8.05264
964,0.265803
965,1.45223
966,2.35373
967,1.05427
968,1.21361
969,0.398878
970,1.78176
971,0.990737
972,2.9713
973,0.22605
974,0.161218
975,0.0602652
976,0.07777
977,0.250825
978,0.102387
979,0.278594
980,0.250074
981,0.135065
982,1.66296
983,0.155362
984,0.0703692
985,0.055799
986,0.310677
987,0.162188
988,1.03867
989,1.16953
990,0.179604
991,2.13785
992,2.58106
993,0.701735
994,0.347844
995,2.8806
996,1.09392
997,0.366777
998,1.11941
999,2.58158
1000,1.00207
1001,1.06239
1002,0.713267
1003,2.55155
1004,0.169314
1005,1.07707
1006,1.99292
1007,0.556827
1008,0.677057
1009,0.186747
1010,0.465986
1011,0.490858
1012,3.72475
1013,1.04903
1014,0.823493
