ReTr(Lx),ImTr(Lx)
-0.0274109,-0.0158411
-0.0274109,-0.0158411
-0.040698,0.0529751
-0.040698,0.0529751
-0.040698,0.0529751
-0.0641414,0.0411315
-0.052967,0.0996433
-0.052967,0.0996433
-0.052967,0.0996433
-0.052967,0.0996433
-0.052967,0.0996433
-0.052967,0.0996433
-0.0973591,0.057583
-0.0973591,0.057583
0.000525133,0.0933566
-0.0806976,0.123028
-0.0945943,0.0323348
-0.121712,0.0386776
-0.13994,0.00558361
-0.13994,0.00558361
-0.13994,0.00558361
-0.13994,0.00558361
-0.13994,0.00558361
-0.13994,0.00558361
-0.13994,0.00558361
-0.13994,0.00558361
-0.0871828,0.0248323
-0.0871828,0.0248323
-0.0871828,0.0248323
-0.0730023,0.122534
-0.0371409,0.098524
0.0193791,0.0846622
0.0193791,0.0846622
0.0193791,0.0846622
0.0217144,0.081142
0.0500152,0.0706919
0.0500152,0.0706919
0.0500152,0.0706919
0.0264801,0.0266201
-0.00129714,0.0665901
0.03305,-0.0151615
0.03305,-0.0151615
0.03305,-0.0151615
0.00269335,0.0309716
0.105431,0.0615269
0.0418489,0.0877655
-0.00562549,0.0663636
0.0293606,-0.0466366
0.0293606,-0.0466366
0.0293606,-0.0466366
0.0293606,-0.0466366
0.0892605,-0.0691729
0.0802194,0.0625617
-0.00787255,0.0113945
-0.0379659,0.128485
-0.05989,0.12528
-0.0963072,-0.0645562
-0.0963072,-0.0645562
-0.0640419,0.00381047
-0.0441286,0.107164
-0.0802405,0.0153268
-0.0825671,0.0230804
-0.0825671,0.0230804
-0.113376,0.00704583
-0.0463924,0.0410485
-0.0463924,0.0410485
-0.0463924,0.0410485
0.00280499,-0.00680944
-0.199641,0.0572234
-0.159674,0.0265646
-0.159674,0.0265646
-0.159674,0.0265646
-0.159674,0.0265646
-0.05068,-0.0092068
-0.05068,-0.0092068
-0.0189875,0.00424595
-0.0189875,0.00424595
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0101363,0.0637579
-0.0605171,0.011802
-0.0605171,0.011802
-0.0605171,0.011802
-0.0605171,0.011802
-0.0605171,0.011802
-0.134417,-0.0112397
-0.134417,-0.0112397
-0.134417,-0.0112397
-0.0908124,-0.0181315
-0.148987,-0.0694971
-0.148987,-0.0694971
-0.148987,-0.0694971
-0.148987,-0.0694971
-0.163496,-0.12516
-0.127104,-0.0991229
-0.127104,-0.0991229
-0.127104,-0.0991229
-0.127104,-0.0991229
-0.127104,-0.0991229
-0.140619,-0.150374
-0.140619,-0.150374
-0.140619,-0.150374
-0.140619,-0.150374
-0.140619,-0.150374
-0.0571849,-0.075367
-0.0571849,-0.075367
-0.064359,-0.0216824
-0.0350146,0.00598348
-0.0135026,0.00537879
0.0494368,-0.0303685
0.0494368,-0.0303685
0.0221511,-0.0512521
0.00589464,-0.0605668
-0.0966211,-0.0948777
-0.0966211,-0.0948777
-0.0899053,-0.140119
-0.0674301,-0.105835
-0.0674301,-0.105835
-0.026776,-0.114264
0.0297666,-0.0389686
0.0297666,-0.0389686
-0.162899,0.0886055
-0.10563,0.0903733
-0.10563,0.0903733
0.0224927,0.0290982
0.0224927,0.0290982
-0.0888425,0.018228
-0.0888425,0.018228
-0.0888425,0.018228
-0.142684,0.0181812
-0.185262,-0.011195
-0.185262,-0.011195
-0.185262,-0.011195
-0.0657281,0.0700647
0.0458455,0.0983695
0.0458455,0.0983695
0.0458455,0.0983695
0.0458455,0.0983695
0.0458455,0.0983695
-0.0266769,0.173446
-0.0266769,0.173446
-0.0266769,0.173446
-0.0830224,0.177786
-0.0830224,0.177786
-0.0830224,0.177786
0.00649885,0.14556
-0.018325,0.123136
-0.242322,0.268006
-0.242322,0.268006
-0.0959225,0.155372
-0.0959225,0.155372
-0.0959225,0.155372
-0.0959225,0.155372
-0.114874,0.155798
-0.151375,0.0654524
-0.151375,0.0654524
-0.276099,0.0914789
-0.188261,0.0848342
-0.0831966,-0.0995989
-0.118365,-0.00242746
-0.0418753,0.0824286
-0.0879063,-0.0360144
-0.033221,-0.153197
-0.0685333,-0.136931
-0.0685333,-0.136931
-0.0685333,-0.136931
-0.0685333,-0.136931
-0.0939872,0.134289
-0.0939872,0.134289
0.0717586,0.0906496
0.112129,0.185955
0.0606724,0.0756751
