MDTU,plaq,Re(det),Im(det),link
305,3.77312,0.671315,0.277442,0.187384
306,3.77312,0.671315,0.277442,0.187384
307,3.78118,0.656137,0.272941,0.189051
308,3.78118,0.656137,0.272941,0.189051
309,3.78118,0.656137,0.272941,0.189051
310,3.78488,0.652618,0.278213,0.18066
311,3.77446,0.668875,0.282348,0.186868
312,3.77446,0.668875,0.282348,0.186868
313,3.77568,0.650989,0.274972,0.179762
314,3.77568,0.650989,0.274972,0.179762
315,3.77568,0.650989,0.274972,0.179762
316,3.77568,0.650989,0.274972,0.179762
317,3.77568,0.650989,0.274972,0.179762
318,3.78988,0.647942,0.261375,0.171951
319,3.80592,0.634006,0.265577,0.158703
320,3.80592,0.634006,0.265577,0.158703
321,3.80592,0.634006,0.265577,0.158703
322,3.80592,0.634006,0.265577,0.158703
323,3.80709,0.633481,0.276548,0.161002
324,3.80709,0.633481,0.276548,0.161002
325,3.80224,0.632719,0.267765,0.158657
326,3.82286,0.625341,0.27193,0.148467
327,3.8137,0.627226,0.263619,0.150801
328,3.80408,0.640157,0.269582,0.151473
329,3.79446,0.64007,0.262592,0.154756
330,3.81847,0.627594,0.26382,0.158845
331,3.8137,0.629371,0.264118,0.159658
332,3.82614,0.639811,0.266487,0.158398
333,3.82614,0.639811,0.266487,0.158398
334,3.82614,0.639811,0.266487,0.158398
335,3.82614,0.639811,0.266487,0.158398
336,3.82614,0.639811,0.266487,0.158398
337,3.82614,0.639811,0.266487,0.158398
338,3.82614,0.639811,0.266487,0.158398
339,3.82614,0.639811,0.266487,0.158398
340,3.82614,0.639811,0.266487,0.158398
341,3.80611,0.629032,0.263946,0.158754
342,3.79795,0.650772,0.275428,0.163583
343,3.81225,0.65297,0.278856,0.169282
344,3.81225,0.65297,0.278856,0.169282
345,3.81225,0.65297,0.278856,0.169282
346,3.78619,0.665368,0.281992,0.179164
347,3.78619,0.665368,0.281992,0.179164
348,3.78619,0.665368,0.281992,0.179164
349,3.78619,0.665368,0.281992,0.179164
350,3.79239,0.655499,0.276198,0.172181
351,3.78487,0.659443,0.277722,0.174441
352,3.78085,0.659493,0.272332,0.174233
353,3.78958,0.659102,0.286168,0.173861
354,3.78538,0.665068,0.276729,0.175831
355,3.76987,0.667055,0.286342,0.18345
356,3.79354,0.65488,0.286084,0.177337
357,3.77984,0.663413,0.280948,0.175552
358,3.76962,0.666887,0.278066,0.184117
359,3.78227,0.665087,0.287988,0.183172
360,3.78227,0.665087,0.287988,0.183172
361,3.78005,0.65846,0.275767,0.185503
362,3.79432,0.647956,0.274078,0.176326
363,3.77678,0.657673,0.275084,0.188801
364,3.77678,0.657673,0.275084,0.188801
365,3.78311,0.659522,0.27536,0.188332
366,3.78311,0.659522,0.27536,0.188332
367,3.78311,0.659522,0.27536,0.188332
368,3.78311,0.659522,0.27536,0.188332
369,3.78311,0.659522,0.27536,0.188332
370,3.7794,0.652064,0.282692,0.185747
371,3.78709,0.654686,0.283331,0.182536
372,3.78709,0.654686,0.283331,0.182536
373,3.78709,0.654686,0.283331,0.182536
374,3.78773,0.655207,0.28959,0.182722
375,3.78773,0.655207,0.28959,0.182722
376,3.78773,0.655207,0.28959,0.182722
377,3.78773,0.655207,0.28959,0.182722
378,3.78773,0.655207,0.28959,0.182722
379,3.78773,0.655207,0.28959,0.182722
380,3.78773,0.655207,0.28959,0.182722
381,3.78773,0.655207,0.28959,0.182722
382,3.78773,0.655207,0.28959,0.182722
383,3.78773,0.655207,0.28959,0.182722
384,3.78629,0.642469,0.281103,0.188877
385,3.79862,0.6455,0.264834,0.1879
386,3.79984,0.64289,0.272144,0.188089
387,3.78871,0.647221,0.277055,0.184459
388,3.7942,0.645486,0.267826,0.178531
389,3.7942,0.645486,0.267826,0.178531
390,3.7942,0.645486,0.267826,0.178531
391,3.7942,0.645486,0.267826,0.178531
392,3.79423,0.648038,0.272001,0.176102
393,3.79741,0.647831,0.26969,0.173603
394,3.79741,0.647831,0.26969,0.173603
395,3.79741,0.647831,0.26969,0.173603
396,3.79707,0.649758,0.274913,0.178352
397,3.80247,0.6402,0.269045,0.172374
398,3.80354,0.647812,0.269062,0.178963
399,3.80218,0.641545,0.278295,0.174173
400,3.79958,0.632773,0.25729,0.170258
401,3.81084,0.636344,0.26099,0.162359
402,3.79976,0.636781,0.261197,0.162014
403,3.81859,0.64069,0.264541,0.151032
404,3.81859,0.64069,0.264541,0.151032
405,3.81859,0.64069,0.264541,0.151032
406,3.81396,0.638421,0.264836,0.156383
407,3.80974,0.644577,0.268509,0.157758
408,3.81202,0.640199,0.26351,0.157328
409,3.81202,0.640199,0.26351,0.157328
410,3.81202,0.640199,0.26351,0.157328
411,3.81202,0.640199,0.26351,0.157328
412,3.81202,0.640199,0.26351,0.157328
413,3.80011,0.635345,0.264395,0.159728
414,3.80011,0.635345,0.264395,0.159728
415,3.81455,0.643973,0.275474,0.150776
416,3.81455,0.643973,0.275474,0.150776
417,3.81455,0.643973,0.275474,0.150776
418,3.81455,0.643973,0.275474,0.150776
419,3.80358,0.641304,0.271224,0.151652
420,3.81669,0.638299,0.273686,0.142946
421,3.81669,0.638299,0.273686,0.142946
422,3.81669,0.638299,0.273686,0.142946
423,3.81669,0.638299,0.273686,0.142946
424,3.82877,0.636804,0.273984,0.145727
425,3.82877,0.636804,0.273984,0.145727
426,3.82877,0.636804,0.273984,0.145727
427,3.82877,0.636804,0.273984,0.145727
428,3.82877,0.636804,0.273984,0.145727
429,3.82877,0.636804,0.273984,0.145727
430,3.81833,0.638389,0.275667,0.144899
431,3.81833,0.638389,0.275667,0.144899
432,3.81833,0.638389,0.275667,0.144899
433,3.81833,0.638389,0.275667,0.144899
434,3.81833,0.638389,0.275667,0.144899
435,3.82377,0.634506,0.275763,0.146925
436,3.82885,0.63548,0.266456,0.144538
437,3.83182,0.629841,0.269419,0.150017
438,3.83172,0.629354,0.2641,0.147113
439,3.83411,0.616464,0.259297,0.143792
440,3.83411,0.616464,0.259297,0.143792
441,3.83645,0.616738,0.253315,0.130342
442,3.83645,0.616738,0.253315,0.130342
443,3.82359,0.628541,0.261475,0.141473
444,3.82359,0.628541,0.261475,0.141473
445,3.83516,0.613476,0.256181,0.135125
446,3.83516,0.613476,0.256181,0.135125
447,3.82048,0.625466,0.25743,0.14398
448,3.82064,0.623404,0.267356,0.150113
449,3.83222,0.614785,0.259726,0.138233
450,3.82728,0.62172,0.261707,0.144397
451,3.82728,0.62172,0.261707,0.144397
452,3.82728,0.62172,0.261707,0.144397
453,3.82728,0.62172,0.261707,0.144397
454,3.83221,0.614383,0.256611,0.139964
455,3.83233,0.621932,0.265925,0.138119
456,3.83233,0.621932,0.265925,0.138119
457,3.83771,0.607199,0.256028,0.133996
458,3.83242,0.615931,0.262345,0.133285
459,3.82948,0.620106,0.264436,0.141526
460,3.82465,0.631271,0.272446,0.147467
461,3.82465,0.631271,0.272446,0.147467
462,3.79464,0.631868,0.264359,0.158354
463,3.79941,0.634412,0.281516,0.162407
464,3.79513,0.649298,0.275315,0.165763
465,3.79728,0.644521,0.277376,0.171335
466,3.81204,0.644112,0.273543,0.16585
467,3.81402,0.63232,0.268377,0.165277
468,3.81402,0.63232,0.268377,0.165277
469,3.80569,0.640207,0.269999,0.166997
470,3.80569,0.640207,0.269999,0.166997
471,3.79532,0.646573,0.269897,0.164186
472,3.79484,0.64828,0.275274,0.166529
473,3.79484,0.64828,0.275274,0.166529
474,3.79484,0.64828,0.275274,0.166529
475,3.79484,0.64828,0.275274,0.166529
476,3.79484,0.64828,0.275274,0.166529
477,3.80703,0.643788,0.276089,0.167848
478,3.80703,0.643788,0.276089,0.167848
479,3.80703,0.643788,0.276089,0.167848
