MDTU,|det-1|^2,1-Re(det),Im(det)
488,0.953862,0.007714,-0.00152243
489,0.961361,0.001733,-0.0015984
490,0.961361,0.001733,-0.0015984
491,0.979218,-0.00126,0.00444187
492,0.979218,-0.00126,0.00444187
493,0.922294,-5e-05,0.00140527
494,0.922294,-5e-05,0.00140527
495,0.953739,0.001332,0.00104709
496,0.987039,0.002264,-0.000313204
497,1.00313,0.000287,0.000189778
498,1.00313,0.000287,0.000189778
499,0.96948,0.000562,0.00199011
500,0.96948,0.000562,0.00199011
501,0.96948,0.000562,0.00199011
502,1.06751,0.000889,-0.00258812
503,1.07544,-0.0082,0.00100291
504,1.07544,-0.0082,0.00100291
505,1.07544,-0.0082,0.00100291
506,1.07544,-0.0082,0.00100291
507,1.07544,-0.0082,0.00100291
508,1.07544,-0.0082,0.00100291
509,1.07128,-3e-05,0.00412321
510,1.07128,-3e-05,0.00412321
511,1.09694,-0.00163,0.000226631
512,1.13842,0.002681,0.00437434
513,1.16582,0.0007,2.96189e-05
514,1.18574,0.004097,-0.00123251
515,1.21886,-0.00045,-0.000163589
516,1.21886,-0.00045,-0.000163589
517,1.21886,-0.00045,-0.000163589
518,1.21886,-0.00045,-0.000163589
519,1.21886,-0.00045,-0.000163589
520,1.21886,-0.00045,-0.000163589
521,1.21886,-0.00045,-0.00016359
522,1.21886,-0.00045,-0.00016359
523,1.18358,-0.00241,-0.00230692
524,1.18358,-0.00241,-0.00230692
525,1.18358,-0.00241,-0.00230692
526,1.22568,0.003884,0.00334996
527,1.20137,0.005465,0.000865362
528,1.30195,-0.0014,0.0016512
529,1.30195,-0.0014,0.0016512
530,1.30195,-0.0014,0.0016512
531,1.15874,0.004906,-3.35404e-08
532,1.14506,-0.00369,-0.00474486
533,1.14506,-0.00369,-0.00474486
534,1.14506,-0.00369,-0.00474486
535,1.09582,-0.00052,0.00185259
536,1.18426,0.0066,-0.000827969
537,1.16117,0.001993,-0.00262701
538,1.16117,0.001993,-0.00262701
539,1.16117,0.001993,-0.00262701
540,1.15261,-0.00053,-0.00126313
541,1.18037,0.006651,-0.00037894
542,1.10241,0.007237,0.00057241
543,1.06865,0.004589,0.00101882
544,1.16942,-0.00369,-0.00139923
545,1.16942,-0.00369,-0.00139923
546,1.16942,-0.00369,-0.00139923
547,1.16942,-0.00369,-0.00139923
548,1.11149,0.005604,0.00247635
549,1.12414,0.005525,-0.00114673
550,1.06457,0.008164,0.000787302
551,1.05961,0.004526,-0.00197878
552,1.08647,0.00667,-0.00242295
553,1.04801,-1e-05,0.000695484
554,1.04801,-1e-05,0.000695484
555,1.10139,0.000303,-0.000779894
556,1.10332,0.00289,-0.00412387
557,1.02811,0.003298,0.00190794
558,1.0447,0.000721,0.00116271
559,1.0447,0.000721,0.00116271
560,1.02599,-0.00118,0.00123359
561,1.01813,1.4e-05,-0.00069687
562,1.01813,1.4e-05,-0.00069687
563,1.01813,1.4e-05,-0.00069687
564,1.07697,-0.00269,-0.00014272
565,1.05841,-0.00347,0.00338938
566,1.06869,-0.00013,0.0011147
567,1.06869,-0.00013,0.0011147
568,1.06869,-0.00013,0.0011147
569,1.06869,-0.00013,0.0011147
570,0.996392,-0.00257,0.00151825
571,0.996392,-0.00257,0.00151825
572,0.990539,0.0001,0.00286411
573,0.990539,0.0001,0.00286411
574,0.952769,-0.00461,0.000986375
575,0.952769,-0.00461,0.000986375
576,0.952769,-0.00461,0.000986375
577,0.952769,-0.00461,0.000986375
578,0.952769,-0.00461,0.000986375
579,0.952769,-0.00461,0.000986375
580,0.952769,-0.00461,0.000986375
581,0.952769,-0.00461,0.000986374
582,0.93674,-0.00131,-0.00107935
583,0.93674,-0.00131,-0.00107935
584,0.93674,-0.00131,-0.00107935
585,0.93674,-0.00131,-0.00107935
586,0.93674,-0.00131,-0.00107935
587,0.971677,0.004215,-0.00190011
588,0.971677,0.004215,-0.00190011
589,0.971677,0.004215,-0.00190011
590,0.895081,-0.00036,0.0013706
591,1.02319,-0.00615,-0.00261777
592,1.02319,-0.00615,-0.00261777
593,1.02319,-0.00615,-0.00261777
594,1.02319,-0.00615,-0.00261777
595,0.942149,0.000262,-0.00229293
596,0.986024,-0.00021,-0.00264082
597,0.986024,-0.00021,-0.00264082
598,0.986024,-0.00021,-0.00264082
599,0.986024,-0.00021,-0.00264082
600,0.986024,-0.00021,-0.00264082
601,0.919595,-0.00297,-0.00326986
602,0.919595,-0.00297,-0.00326986
603,0.919595,-0.00297,-0.00326986
604,0.919595,-0.00297,-0.00326986
605,0.919595,-0.00297,-0.00326986
606,0.940975,-0.00697,-0.00185485
607,0.940975,-0.00697,-0.00185485
608,0.951619,-0.00016,-0.00127371
609,0.930328,0.001665,0.000185576
610,0.905096,0.005397,-0.000123017
611,0.883742,-0.00402,-0.00194142
612,0.883742,-0.00402,-0.00194142
613,0.885687,0.008789,0.00191601
614,0.866393,0.007111,-0.000723621
615,0.847508,-0.00246,0.00130018
616,0.847508,-0.00246,0.00130018
617,0.917195,-0.00246,-0.00177203
618,0.894759,-0.00026,0.00269617
619,0.894759,-0.00026,0.00269617
620,0.880289,0.002349,-0.00387751
621,0.917358,-0.00359,0.00203311
622,0.917358,-0.00359,0.00203311
