MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.884827,-0.0118807,0.884748
2,0.884827,-0.0118807,0.884748
3,0.894786,-0.0165308,0.894634
4,0.881417,-0.0120523,0.881335
5,0.894118,-0.05889,0.892176
6,0.894118,-0.05889,0.892176
7,0.901408,-0.0591845,0.899463
8,0.898184,-0.040037,0.897291
9,0.898184,-0.040037,0.897291
10,0.898184,-0.040037,0.897291
11,0.895059,-0.0140601,0.894949
12,0.895059,-0.0140601,0.894949
13,0.89913,-0.0323724,0.898548
14,0.89913,-0.0323724,0.898548
15,0.899914,-0.0454065,0.898768
16,0.899914,-0.0454065,0.898768
17,0.894008,-0.0205914,0.893771
18,0.894008,-0.0205914,0.893771
19,0.894008,-0.0205914,0.893771
20,0.900506,2.60535e-05,0.900506
21,0.900506,2.60544e-05,0.900506
22,0.902372,-0.0552523,0.900679
23,0.893655,-0.0633163,0.891409
24,0.895972,-0.0563423,0.894199
25,0.891483,-0.0252314,0.891126
26,0.891483,-0.0252314,0.891126
27,0.90721,-0.0575581,0.905382
28,0.904953,-0.0713504,0.902136
29,0.906894,-0.11006,0.900191
30,0.903939,-0.00425487,0.903929
31,0.903939,-0.00425487,0.903929
32,0.903939,-0.00425487,0.903929
33,0.903939,-0.00425487,0.903929
34,0.903939,-0.00425487,0.903929
35,0.903939,-0.00425487,0.903929
36,0.903939,-0.00425487,0.903929
37,0.903939,-0.00425487,0.903929
38,0.90383,-0.000247474,0.90383
39,0.90383,-0.000247474,0.90383
40,0.90383,-0.000247474,0.90383
41,0.90383,-0.000247475,0.90383
42,0.90383,-0.000247475,0.90383
43,0.90386,0.0482535,0.902571
44,0.90386,0.0482535,0.902571
45,0.902928,0.0506025,0.901509
46,0.908818,0.0752184,0.9057
47,0.905073,0.154465,0.891795
48,0.909046,0.16502,0.893942
49,0.908187,0.150511,0.895629
50,0.909009,0.123291,0.900609
51,0.909017,0.132255,0.899345
52,0.911361,0.0707089,0.908614
53,0.912782,0.0138923,0.912676
54,0.917171,0.057841,0.915345
55,0.917171,0.057841,0.915345
56,0.917093,0.0746069,0.914054
57,0.912441,0.0913001,0.907861
58,0.913416,0.0479314,0.912157
59,0.903373,0.0122774,0.90329
60,0.903373,0.0122774,0.90329
61,0.903373,0.0122774,0.90329
62,0.903373,0.0122774,0.90329
63,0.906045,-0.00962041,0.905994
64,0.915156,-0.010811,0.915092
65,0.912054,0.0681049,0.909508
66,0.915431,0.127125,0.906561
67,0.908745,0.139981,0.897899
68,0.904414,0.132671,0.89463
69,0.908749,0.128995,0.899548
70,0.908016,0.151044,0.895365
71,0.908016,0.151044,0.895365
72,0.905709,0.1523,0.892813
73,0.909466,0.21597,0.883451
74,0.909466,0.21597,0.883451
75,0.902673,0.271886,0.860754
76,0.902673,0.271886,0.860754
77,0.90758,0.198912,0.885514
78,0.90758,0.198912,0.885514
79,0.90758,0.198912,0.885514
80,0.90758,0.198912,0.885514
81,0.913167,0.214339,0.887656
82,0.91748,0.254578,0.881454
83,0.909106,0.212231,0.883986
84,0.909106,0.212231,0.883986
85,0.910097,0.189915,0.890061
86,0.910097,0.189915,0.890061
87,0.910097,0.189915,0.890061
88,0.909024,0.152226,0.896188
89,0.908386,0.184901,0.889369
90,0.912709,0.15883,0.898783
91,0.912709,0.15883,0.898783
92,0.907684,0.0935987,0.902845
93,0.90637,0.076098,0.90317
