ReTr(Ly),ImTr(Ly)
0.0928056,0.156794
0.0928056,0.156794
0.0879989,0.13339
0.094244,0.133203
0.0265605,0.124755
0.0265605,0.124755
0.141575,0.116942
0.14791,0.143719
0.14791,0.143719
0.14791,0.143719
0.166068,0.16499
0.166068,0.16499
0.219672,0.187803
0.219672,0.187803
0.216096,0.17117
0.216096,0.17117
0.281916,0.250424
0.281916,0.250424
0.281916,0.250424
0.249055,0.22444
0.249055,0.22444
0.251036,0.159571
0.30187,0.114735
0.33783,0.0389017
0.33807,0.0113002
0.33807,0.0113002
0.328949,0.117208
0.344435,0.0384516
0.341669,0.0883793
0.368679,0.0855031
0.368679,0.0855031
0.368679,0.0855031
0.368679,0.0855031
0.368679,0.0855031
0.368679,0.0855031
0.368679,0.0855031
0.368679,0.0855031
0.400274,0.0854586
0.400274,0.0854586
0.400274,0.0854586
0.400274,0.0854586
0.400274,0.0854586
0.414809,-0.00848302
0.414809,-0.00848302
0.401944,-0.0102493
0.417683,0.0327565
0.405246,-0.0234409
0.391376,0.0445673
0.324455,0.098104
0.333301,0.116763
0.34848,0.0942028
0.301017,0.0911431
0.34157,0.0819535
0.344119,0.0654469
0.344119,0.0654469
0.324136,0.044172
0.410819,0.059131
0.516269,0.158684
0.478776,0.171549
0.478776,0.171549
0.478776,0.171549
0.478776,0.171549
0.392359,0.238799
0.478222,0.260065
0.476004,0.183083
0.458761,0.215136
0.486216,0.264646
0.422654,0.290404
0.455225,0.192165
0.52611,0.131986
0.52611,0.131986
0.517346,0.195791
0.520332,0.17533
0.520332,0.17533
0.484013,0.286804
0.484013,0.286804
0.44577,0.35131
0.44577,0.35131
0.44577,0.35131
0.44577,0.35131
0.453423,0.295986
0.521239,0.245189
0.532471,0.179377
0.532471,0.179377
0.553279,0.176898
0.553279,0.176898
0.553279,0.176898
0.522251,0.138814
0.480148,0.186541
0.472451,0.165903
0.472451,0.165903
0.439557,0.207119
0.478177,0.315216
0.478177,0.315216
0.531282,0.235259
0.562214,0.172235
0.533497,0.137098
0.488045,0.116239
0.452499,0.163859
0.452499,0.163859
0.43778,0.137632
0.499879,0.0505901
0.499879,0.0505901
0.527054,0.0481873
0.513329,0.112525
0.580301,0.046492
0.580301,0.046492
0.473195,0.0579134
0.513059,0.00878994
0.504454,-0.0277121
0.466913,0.0462048
0.466913,0.0462048
0.466913,0.0462048
0.466913,0.0462048
0.485946,0.0886621
0.468297,0.0586109
0.468297,0.0586109
0.468297,0.0586109
0.512424,0.0643475
0.497607,0.120299
0.497607,0.120299
0.518663,0.0846085
0.548979,0.111592
0.548979,0.111592
0.548979,0.111592
0.533621,0.115084
0.533621,0.115084
0.515023,0.101039
0.515023,0.101039
0.472058,0.166565
0.472058,0.166565
0.472058,0.166565
0.472058,0.166565
0.416828,0.051655
0.410257,0.0257296
0.410257,0.0257296
0.396145,0.0263022
0.396145,0.0263022
0.396145,0.0263022
0.396145,0.0263022
0.356544,0.0846476
0.356544,0.0846476
0.351583,0.0907769
0.351583,0.0907769
0.351583,0.0907769
0.351583,0.0907769
0.303032,0.0325241
0.303032,0.0325241
0.358676,-0.00067198
0.415366,-0.0124731
0.447814,-0.0506001
0.414955,-0.0854102
0.458649,-0.0580335
0.380585,-0.0930138
0.380585,-0.0930138
0.355722,-0.129326
0.356712,-0.091628
0.36795,-0.109668
0.310296,-0.0428264
0.310296,-0.0428264
0.310296,-0.0428264
0.310296,-0.0428264
0.31797,-0.0625847
0.31797,-0.0625847
0.249612,-0.0308392
0.249612,-0.0308392
0.284799,-0.0549572
0.30385,-0.0287558
0.253516,0.0349596
0.315989,-0.0534285
0.190689,0.0320566
0.131966,0.00408349
0.131966,0.00408349
0.173747,0.0913791
0.123416,0.0233269
0.123416,0.0233269
0.177871,0.0984821
0.209641,0.0331615
0.209696,0.0413031
0.335755,0.00458556
0.293032,-0.0600209
0.293032,-0.0600209
0.37905,-0.0666657
0.37905,-0.0666657
0.37905,-0.0666657
0.255711,-0.0955296
0.328031,-0.0817185
0.302849,-0.0439252
0.299809,0.0553688
0.276021,0.0395435
0.279016,0.0663365
0.300443,0.0438383
0.25249,0.113813
0.27929,0.135598
0.268973,0.151789
0.22955,0.196105
0.225422,0.113389
0.183425,0.26744
0.183425,0.26744
0.170294,0.245825
0.170294,0.245825
0.276681,0.302336
0.310949,0.341301
0.303474,0.304368
0.318242,0.241039
0.318242,0.241039
0.318242,0.241039
0.318242,0.241039
0.318242,0.241039
0.290999,0.284133
0.321695,0.241333
0.321695,0.241333
0.321695,0.241333
0.321695,0.241333
0.321695,0.241333
0.296806,0.254348
0.296806,0.254348
0.25985,0.306478
0.26345,0.401795
0.298438,0.392361
0.298438,0.392361
0.231763,0.419306
0.192477,0.343194
0.189251,0.292378
0.189251,0.292378
0.223514,0.324512
0.143795,0.390911
0.14114,0.394229
0.122865,0.436156
0.182377,0.432802
0.189853,0.530846
0.189853,0.530846
0.0775636,0.62266
0.0677499,0.642302
0.0677499,0.642302
0.0677499,0.642302
0.0260636,0.594533
-0.0449906,0.647274
-0.0355249,0.602824
-0.15235,0.664425
-0.144399,0.642896
-0.199306,0.634506
-0.176651,0.648801
-0.132669,0.652188
-0.163376,0.694287
-0.176869,0.700104
-0.176869,0.700104
-0.0771339,0.620038
-0.0771339,0.620038
-0.0731704,0.669554
-0.0836891,0.616799
0.00439494,0.587589
0.00150586,0.644696
0.00150586,0.644696
0.0246715,0.655839
0.0506729,0.671976
0.0423284,0.63154
0.0423284,0.63154
0.0423284,0.63154
0.0423284,0.63154
0.0423284,0.63154
0.0423284,0.63154
0.0423284,0.63154
0.134175,0.570179
0.129247,0.62511
0.129247,0.62511
0.102298,0.63043
0.101047,0.545156
0.207161,0.525444
0.208961,0.505141
0.208961,0.505141
0.208961,0.505141
0.208961,0.505141
0.155278,0.544059
0.148394,0.429599
0.217621,0.48002
0.173692,0.46248
0.232582,0.449629
0.232582,0.449629
0.333958,0.409353
0.328273,0.433688
0.31594,0.476154
0.31594,0.476154
0.31594,0.476154
0.429777,0.423223
0.429777,0.423223
0.429777,0.423223
0.457784,0.340204
0.457784,0.340204
0.457784,0.340204
0.457784,0.340204
0.462806,0.440503
0.384308,0.467809
0.308009,0.472523
0.308009,0.472523
0.342644,0.395616
0.377606,0.477849
0.226021,0.474913
0.258053,0.468127
0.217391,0.459052
0.283024,0.380014
0.376394,0.389022
0.422329,0.325436
0.505563,0.315007
0.505563,0.315007
0.532265,0.32106
0.513138,0.414771
0.508626,0.442679
0.566664,0.437401
0.487248,0.476556
0.472367,0.468842
0.539072,0.446908
0.562318,0.412259
0.548376,0.35937
0.483272,0.329054
0.483272,0.329054
0.472795,0.325739
0.596873,0.224931
0.596694,0.160975
0.533645,0.150723
0.533645,0.150723
0.639755,0.0878005
0.639755,0.0878005
0.61959,0.124206
0.643264,0.162078
0.643264,0.162078
0.643264,0.162078
0.630297,-0.0321684
0.630297,-0.0321684
0.630297,-0.0321684
0.631835,0.0352036
0.644221,0.0386285
0.693314,0.0979455
0.689826,0.0163121
0.712384,0.0883145
0.712384,0.0883145
0.68606,0.119698
0.68606,0.119698
0.68606,0.119698
0.718468,-0.00668252
0.718468,-0.00668252
0.734753,0.158557
0.698221,0.166098
0.692747,0.20576
0.692747,0.20576
0.707453,0.176317
0.697471,0.082827
0.672739,0.133424
0.718245,0.149877
0.740888,0.149001
0.743938,0.0204532
0.755131,-0.0616651
0.707677,-0.0175893
0.707677,-0.0175893
0.707677,-0.0175893
0.689878,0.0232413
0.719704,0.0464654
0.705133,0.100401
0.731651,0.0147054
0.739439,-0.0345969
0.7225,0.0148776
0.7225,0.0148776
0.7225,0.0148776
0.730243,-0.0169954
0.718228,-0.0714142
0.6176,-0.209372
0.6176,-0.209372
0.6176,-0.209372
0.629891,-0.223634
0.550069,-0.293177
0.592378,-0.213301
0.549063,-0.130319
0.412384,-0.117868
0.429339,-0.0940543
0.429339,-0.0940543
0.429339,-0.0940543
0.365531,0.01234
0.368937,0.0272109
0.432962,0.0410449
0.432962,0.0410449
0.432962,0.0410449
0.457099,-0.0499689
0.476755,0.0325418
0.496173,0.0677829
0.528053,0.18529
0.507015,0.166692
0.529751,0.202069
0.540861,0.19183
0.4692,0.265345
0.410919,0.24954
0.448629,0.304889
0.552125,0.287473
0.552125,0.287473
0.601102,0.321043
0.65945,0.207819
0.656144,0.200696
0.619507,0.225977
0.619507,0.225977
0.619507,0.225977
0.619507,0.225977
0.663344,0.187702
0.59926,0.197621
0.682501,0.137978
0.682501,0.137978
0.685635,0.0878659
0.748764,0.073708
0.748764,0.073708
0.711566,0.134747
0.711566,0.134747
0.662921,0.211173
0.594904,0.155015
0.594904,0.155015
0.632039,0.157752
0.649131,0.129983
0.649131,0.129983
0.649131,0.129983
0.626701,0.221337
0.626701,0.221337
0.626701,0.221337
0.606446,0.119518
0.623906,0.0277673
0.516186,0.0221171
0.499824,0.0144965
0.505791,-0.0359801
0.470176,-0.0537289
0.470176,-0.0537289
0.54423,-0.0275743
0.52001,-0.0250226
0.52001,-0.0250226
0.549588,-0.00206707
0.553068,0.0158606
0.553068,0.0158606
0.452172,-0.0201241
0.485516,-0.0441638
0.474318,-0.076446
0.53566,-0.088348
0.474384,-0.192885
0.526889,-0.074688
0.534149,-0.0315194
0.534149,-0.0315194
0.534149,-0.0315194
0.534149,-0.0315194
0.576131,-0.119019
0.54397,-0.170595
0.54397,-0.170595
0.54397,-0.170595
0.545866,-0.0952134
0.563837,-0.134259
0.628839,-0.190596
0.615844,-0.144995
0.640212,-0.0881263
0.630739,-0.0697327
0.608436,-0.0934235
0.581703,-0.0831266
0.559741,-0.121196
0.582821,-0.137046
0.597115,-0.112053
0.570394,-0.139657
0.571447,-0.203351
0.527966,-0.197815
0.479272,-0.228642
0.511347,-0.24851
0.55513,-0.186269
0.55513,-0.186269
0.520631,-0.245509
0.493078,-0.244316
0.549459,-0.226265
0.471875,-0.201355
0.417148,-0.183435
0.476656,-0.20776
0.476656,-0.20776
0.46501,-0.21599
0.462275,-0.271761
0.416355,-0.308655
0.494166,-0.288899
0.494166,-0.288899
0.494166,-0.288899
0.50174,-0.326362
0.44803,-0.361856
0.444305,-0.384759
0.444305,-0.384759
0.408486,-0.414693
0.378374,-0.429279
0.272699,-0.404789
0.281247,-0.363692
0.281247,-0.363692
0.281247,-0.363692
0.267505,-0.372955
0.379336,-0.312884
0.491739,-0.234609
0.491107,-0.285945
0.491107,-0.285945
0.488835,-0.27729
0.467504,-0.29191
0.557035,-0.296708
0.59412,-0.220809
0.576756,-0.147851
0.592257,-0.139619
0.592257,-0.139619
0.599021,-0.0674226
0.566859,0.0214269
0.566859,0.0214269
0.546194,0.00948549
0.490025,0.0377291
0.484246,-0.022447
0.539641,-0.0106946
0.539641,-0.0106946
0.539641,-0.0106946
0.550175,0.0588798
0.612976,0.0887954
0.602371,0.0997311
0.635366,0.00578355
0.620636,0.0943204
0.634824,0.0688
0.634824,0.0688
0.634824,0.0688
0.634824,0.0688
0.634824,0.0688
0.643656,0.102441
0.643679,0.0627806
0.651146,0.113817
0.651146,0.113817
0.672761,0.180723
0.611375,0.159225
0.540218,0.109674
0.543614,0.0685049
0.54289,0.121559
0.527826,0.0893809
0.513106,0.0959658
0.513106,0.0959658
0.499904,0.043916
0.437536,0.0280121
0.39033,-0.0121784
0.372428,-0.0675802
0.372428,-0.0675802
0.372428,-0.0675802
0.481924,-0.00431361
0.481924,-0.00431361
0.481924,-0.00431361
0.481924,-0.00431361
0.481924,-0.00431361
0.525587,0.0803732
0.50771,0.00819631
0.507291,-0.0393329
0.507291,-0.0393329
0.507291,-0.0393329
0.529802,-0.0304466
0.521176,-0.00364851
0.524905,0.0352111
0.470179,-0.0340901
0.470179,-0.0340901
0.468344,0.000627815
0.457661,0.0614022
0.457661,0.0614022
0.394086,0.0108207
0.394086,0.0108207
0.394086,0.0108207
