ReTr(L),ImTr(L)
-0.00522439,0.795998
-0.00522439,0.795998
-0.00907985,0.827945
-0.00846762,0.79525
-0.056387,0.837682
-0.056387,0.837682
-0.0589713,0.867498
-0.0381184,0.926771
-0.0381184,0.926771
-0.0381184,0.926771
-0.00148815,0.923701
-0.00148815,0.923701
-0.0210516,0.951656
-0.0210516,0.951656
-0.043119,0.975866
-0.043119,0.975866
-0.0104194,0.935154
-0.0104194,0.935154
-0.0104194,0.935154
0.0118078,0.979372
0.0118078,0.979372
-0.0643659,0.98189
-0.0699387,1.05559
-0.0487909,1.06846
-0.0413064,1.09955
-0.0413064,1.09955
-0.0682446,1.14069
-0.0830985,1.1642
-0.157887,1.17934
-0.00668086,1.22185
-0.00668086,1.22185
-0.00668086,1.22185
-0.00668086,1.22185
-0.00668086,1.22185
-0.00668086,1.22185
-0.00668086,1.22185
-0.00668086,1.22185
0.00529004,1.18382
0.00529004,1.18382
0.00529004,1.18382
0.00529004,1.18382
0.00529004,1.18382
0.0700939,1.19139
0.0700939,1.19139
0.0837312,1.23718
0.0964754,1.17594
0.206394,1.20267
0.215831,1.20993
0.199076,1.17161
0.160135,1.1714
0.188931,1.24265
0.090476,1.28287
0.00250774,1.32161
0.0807289,1.3083
0.0807289,1.3083
0.107291,1.3391
0.143219,1.29124
0.0792256,1.27119
0.0337171,1.21813
0.0337171,1.21813
0.0337171,1.21813
0.0337171,1.21813
-0.0153016,1.25996
-0.0171969,1.33983
0.0917056,1.25815
0.16494,1.20899
0.183191,1.1952
0.196258,1.25091
0.176237,1.27704
0.227361,1.31107
0.227361,1.31107
0.231069,1.3379
0.309472,1.33108
0.309472,1.33108
0.3978,1.3209
0.3978,1.3209
0.283102,1.2897
0.283102,1.2897
0.283102,1.2897
0.283102,1.2897
0.333326,1.40634
0.399411,1.39768
0.318151,1.39879
0.318151,1.39879
0.284366,1.39314
0.284366,1.39314
0.284366,1.39314
0.230061,1.43308
0.276873,1.37989
0.256277,1.3819
0.256277,1.3819
0.149954,1.45469
0.126098,1.44559
0.126098,1.44559
0.117335,1.41471
0.159342,1.36845
0.101233,1.267
0.216743,1.32052
0.233425,1.36045
0.233425,1.36045
0.27985,1.40132
0.246963,1.42443
0.246963,1.42443
0.203644,1.47375
0.0836559,1.5529
0.136102,1.58579
0.136102,1.58579
0.140025,1.57564
0.130178,1.60225
0.104097,1.55869
0.0767233,1.58589
0.0767233,1.58589
0.0767233,1.58589
0.0767233,1.58589
0.120609,1.56754
0.0473654,1.63089
0.0473654,1.63089
0.0473654,1.63089
0.182541,1.68619
0.210739,1.7016
0.210739,1.7016
0.220367,1.66922
0.251031,1.63385
0.251031,1.63385
0.251031,1.63385
0.189637,1.72174
0.189637,1.72174
0.145524,1.65186
0.145524,1.65186
0.166145,1.60801
0.166145,1.60801
0.166145,1.60801
0.166145,1.60801
0.103121,1.54525
-0.0412968,1.53236
-0.0412968,1.53236
0.0224599,1.56648
0.0224599,1.56648
0.0224599,1.56648
0.0224599,1.56648
0.0496721,1.5916
0.0496721,1.5916
0.0626587,1.57947
0.0626587,1.57947
0.0626587,1.57947
0.0626587,1.57947
0.0338185,1.61375
0.0338185,1.61375
-0.00979506,1.64165
-0.0536942,1.62186
-0.00803863,1.56678
-0.0426615,1.70208
0.029176,1.69572
-0.0120658,1.6502
-0.0120658,1.6502
0.0280521,1.63983
0.0515572,1.61961
0.179489,1.59615
0.256837,1.55218
0.256837,1.55218
0.256837,1.55218
0.256837,1.55218
0.216159,1.56514
0.216159,1.56514
0.162999,1.65128
0.162999,1.65128
0.257971,1.66935
0.0641271,1.64994
0.0782537,1.61919
0.114091,1.64752
0.191964,1.61954
0.218461,1.57844
0.218461,1.57844
0.136626,1.58495
0.0573437,1.67901
0.0573437,1.67901
0.101296,1.57365
0.258075,1.57658
0.324959,1.6794
0.372752,1.57475
0.295194,1.63895
0.295194,1.63895
0.2879,1.57157
0.2879,1.57157
0.2879,1.57157
0.343739,1.62364
0.203042,1.63704
0.282718,1.65535
0.216759,1.62239
0.295576,1.61961
0.329409,1.6669
0.359083,1.637
0.353498,1.6671
0.302324,1.61514
0.255021,1.68627
0.306418,1.70814
0.371322,1.78382
0.377225,1.78404
0.377225,1.78404
0.369145,1.76137
0.369145,1.76137
0.458549,1.68676
0.332278,1.70049
0.217911,1.70334
0.315389,1.61215
0.315389,1.61215
0.315389,1.61215
0.315389,1.61215
0.315389,1.61215
0.400845,1.53575
0.420281,1.47301
0.420281,1.47301
0.420281,1.47301
0.420281,1.47301
0.420281,1.47301
0.444549,1.49314
0.444549,1.49314
0.427412,1.55591
0.416239,1.53287
0.438206,1.62252
0.438206,1.62252
0.323458,1.62759
0.34126,1.55705
0.380136,1.64365
0.380136,1.64365
0.390547,1.51258
0.380791,1.56094
0.467956,1.51616
0.391914,1.52389
0.335501,1.57065
0.32984,1.60426
0.32984,1.60426
0.404255,1.52985
0.465134,1.49341
0.465134,1.49341
0.465134,1.49341
0.344601,1.48226
0.46943,1.5892
0.293173,1.61566
0.264995,1.57765
0.118134,1.69054
0.0358762,1.76917
0.167284,1.73044
0.251566,1.76418
0.107996,1.93661
0.245259,1.9248
0.245259,1.9248
0.310926,1.85177
0.310926,1.85177
0.300289,1.88209
0.230664,1.83701
0.325568,1.88993
0.231304,1.87289
0.231304,1.87289
0.413894,1.81268
0.353716,1.81086
0.345134,1.7765
0.345134,1.7765
0.345134,1.7765
0.345134,1.7765
0.345134,1.7765
0.345134,1.7765
0.345134,1.7765
0.28346,1.79868
0.343684,1.70608
0.343684,1.70608
0.237393,1.74054
0.272111,1.73869
0.457836,1.75863
0.506344,1.78675
0.506344,1.78675
0.506344,1.78675
0.506344,1.78675
0.397124,1.68769
0.374616,1.76995
0.404247,1.8064
0.448975,1.77572
0.323175,1.76651
0.323175,1.76651
0.409411,1.74381
0.463791,1.78229
0.408626,1.84441
0.408626,1.84441
0.408626,1.84441
0.394405,1.97001
0.394405,1.97001
0.394405,1.97001
0.378312,1.96099
0.378312,1.96099
0.378312,1.96099
0.378312,1.96099
0.447684,1.83026
0.538462,1.90027
0.645892,1.80894
0.645892,1.80894
0.742979,1.80913
0.725836,1.76284
0.686593,1.7896
0.72463,1.79937
0.73638,1.79705
0.63367,1.81421
0.719349,1.82394
0.479119,1.88511
0.589357,1.859
0.589357,1.859
0.565649,1.8889
0.418755,1.79493
0.419024,1.81039
0.385054,1.78293
0.522105,1.8417
0.618569,1.83708
0.658129,1.89035
0.642256,1.91017
0.580564,1.99459
0.654204,1.92075
0.654204,1.92075
0.666494,1.88285
0.732645,1.83301
0.761841,1.84921
0.705403,1.84745
0.705403,1.84745
0.777212,1.78135
0.777212,1.78135
0.760234,1.89844
0.681113,1.89436
0.681113,1.89436
0.681113,1.89436
0.749232,1.82386
0.749232,1.82386
0.749232,1.82386
0.686623,1.90768
0.570479,1.89656
0.631116,1.81913
0.510166,1.86589
0.638676,1.7468
0.638676,1.7468
0.675359,1.89961
0.675359,1.89961
0.675359,1.89961
0.613881,1.81248
0.613881,1.81248
0.598116,1.78416
0.61706,1.66379
0.647746,1.7324
0.647746,1.7324
0.687751,1.59449
0.701313,1.59959
0.717066,1.68559
0.722875,1.70267
0.670863,1.72176
0.553312,1.76286
0.603804,1.70471
0.742433,1.617
0.742433,1.617
0.742433,1.617
0.801604,1.73828
0.803577,1.7265
0.677479,1.8535
0.606065,1.90361
0.560455,1.88298
0.596847,1.81088
0.596847,1.81088
0.596847,1.81088
0.622845,1.83706
0.70163,1.76234
0.760147,1.8313
0.760147,1.8313
0.760147,1.8313
0.85879,1.69091
0.827725,1.75123
0.950781,1.66044
0.965785,1.64914
1.04593,1.62738
1.14945,1.58271
1.14945,1.58271
1.14945,1.58271
1.1683,1.5375
1.15424,1.52789
1.09866,1.56434
1.09866,1.56434
1.09866,1.56434
1.03233,1.49335
0.970524,1.40704
1.12115,1.43995
1.15391,1.42762
1.21323,1.43188
1.14218,1.41245
1.32084,1.40783
1.30721,1.38949
1.33022,1.39211
1.50111,1.17806
1.44544,1.26234
1.44544,1.26234
1.40531,1.2
1.32763,1.13256
1.38094,1.15167
1.35813,1.2121
1.35813,1.2121
1.35813,1.2121
1.35813,1.2121
1.32814,1.28355
1.2632,1.38152
1.42036,1.24313
1.42036,1.24313
1.37594,1.27761
1.43181,1.28126
1.43181,1.28126
1.38207,1.31489
1.38207,1.31489
1.41271,1.3173
1.42884,1.31874
1.42884,1.31874
1.33489,1.31258
1.29154,1.38383
1.29154,1.38383
1.29154,1.38383
1.27144,1.34085
1.27144,1.34085
1.27144,1.34085
1.18762,1.38902
1.30573,1.40401
1.32769,1.4047
1.39469,1.41786
1.28385,1.4185
1.26861,1.42532
1.26861,1.42532
1.25933,1.45285
1.2337,1.53107
1.2337,1.53107
1.32081,1.42144
1.33551,1.38084
1.33551,1.38084
1.25677,1.39129
1.2577,1.31099
1.3021,1.30941
1.32088,1.30906
1.35987,1.39585
1.31713,1.29151
1.35722,1.27776
1.35722,1.27776
1.35722,1.27776
1.35722,1.27776
1.31996,1.31255
1.32585,1.20122
1.32585,1.20122
1.32585,1.20122
1.22895,1.2949
1.31504,1.22833
1.21814,1.30723
1.26344,1.24991
1.30242,1.23849
1.29619,1.22739
1.29468,1.20424
1.28896,1.19312
1.3329,1.12697
1.29195,1.20905
1.19451,1.20994
1.15703,1.18104
1.17649,1.18285
1.20294,1.12553
1.16199,1.11098
1.08658,1.13402
1.15382,1.2005
1.15382,1.2005
1.16542,1.20752
1.23831,1.19307
1.25846,1.18107
1.23538,1.15857
1.14706,1.22042
1.18508,1.12132
1.18508,1.12132
1.17657,1.1536
1.00704,1.07011
1.01446,1.09877
1.12676,1.15566
1.12676,1.15566
1.12676,1.15566
1.2056,1.01628
1.2024,0.920856
1.22844,0.94339
1.22844,0.94339
1.25316,0.935288
1.17938,1.08176
1.1693,1.25484
1.07358,1.27255
1.07358,1.27255
1.07358,1.27255
1.09038,1.2712
1.21403,1.31809
1.12914,1.3987
1.12512,1.3265
1.12512,1.3265
1.11451,1.34909
1.15565,1.46356
1.2229,1.32789
1.16308,1.39294
1.13818,1.3335
1.19095,1.25982
1.19095,1.25982
1.23988,1.2084
1.21563,1.21925
1.21563,1.21925
1.10001,1.12755
1.04878,1.2162
0.922427,1.29113
0.881355,1.39016
0.881355,1.39016
0.881355,1.39016
0.748635,1.43664
0.781211,1.36845
0.644957,1.4583
0.681201,1.5668
0.590298,1.57316
0.611216,1.57326
0.611216,1.57326
0.611216,1.57326
0.611216,1.57326
0.611216,1.57326
0.57306,1.57022
0.484523,1.60133
0.456053,1.60534
0.456053,1.60534
0.356805,1.6841
0.24892,1.80279
0.340611,1.75995
0.294307,1.73893
0.170691,1.84196
0.127345,1.79764
0.209931,1.70804
0.209931,1.70804
0.209521,1.70095
0.122073,1.76852
0.256142,1.8073
0.149875,1.80195
0.149875,1.80195
0.149875,1.80195
0.0726051,1.85055
0.0726051,1.85055
0.0726051,1.85055
0.0726051,1.85055
0.0726051,1.85055
0.0514181,1.78573
0.0928724,1.72566
0.0239595,1.75992
0.0239595,1.75992
0.0239595,1.75992
0.0183356,1.6624
0.0298079,1.68318
0.0890806,1.7028
0.15905,1.70214
0.15905,1.70214
0.03183,1.602
0.069452,1.62603
0.069452,1.62603
0.0441066,1.58302
0.0441066,1.58302
0.0441066,1.58302
0.0997921,1.6887
0.152564,1.68554
0.131662,1.71636
0.131662,1.71636
0.131662,1.71636
0.0880892,1.84832
0.0975729,1.90479
0.010498,1.82422
0.101682,1.92966
0.228084,1.99591
0.193995,1.91457
0.193995,1.91457
0.133924,1.94154
0.0662765,1.88204
0.0662765,1.88204
0.0735795,1.84114
0.164001,1.99274
0.180769,1.92104
0.180769,1.92104
0.180769,1.92104
0.113653,2.04871
0.14921,2.00749
0.119737,2.08752
0.219807,2.13176
0.259491,2.15282
0.315815,2.14723
0.324106,2.20799
0.222133,2.234
0.329599,2.14118
0.561632,2.0449
0.537122,1.96334
0.491507,2.02885
0.629651,2.0886
0.629651,2.0886
0.600149,1.99201
0.676649,2.04571
0.594461,2.08188
0.827993,2.04162
0.827993,2.04162
0.812234,2.04481
0.812234,2.04481
0.76084,2.01605
0.76084,2.01605
0.84056,1.99323
0.813299,2.02093
0.807126,2.038
0.706654,2.0462
0.685896,2.12765
0.789296,2.07904
0.786896,2.01562
0.90349,2.01171
0.914211,1.92959
0.868295,1.96675
0.941271,1.91394
0.989331,1.84495
0.961149,1.87871
0.907868,1.95562
0.971167,1.96279
0.971167,1.96279
0.971167,1.96279
0.971167,1.96279
0.971167,1.96279
1.00192,1.85226
0.942456,1.83304
0.942456,1.83304
0.987194,1.85989
0.987194,1.85989
0.927405,1.77129
0.927405,1.77129
0.786658,1.88371
0.802251,1.75162
0.802251,1.75162
0.699945,1.9149
0.606339,1.90804
0.56082,1.8402
0.628676,1.82212
0.490976,1.85961
0.620096,1.81514
0.61831,1.9375
0.72122,1.96459
0.582676,1.97016
0.582676,1.97016
0.633985,1.97465
0.633985,1.97465
0.633985,1.97465
0.493201,1.97249
0.51701,1.85486
0.545215,1.95721
0.422011,1.9797
0.47425,2.04491
0.484397,2.01697
0.484397,2.01697
0.484397,2.01697
0.45833,1.99418
0.45833,1.99418
0.45833,1.99418
0.434506,1.9457
0.434506,1.9457
0.434506,1.9457
0.410205,1.98551
0.410205,1.98551
0.362839,1.97845
0.312416,2.0272
0.327448,2.06621
0.398561,2.03898
0.398561,2.03898
0.51542,1.97851
0.51542,1.97851
0.51542,1.97851
0.475473,1.98511
0.51706,1.86389
0.51706,1.86389
0.51706,1.86389
0.611607,1.89979
0.688775,1.89661
0.688775,1.89661
0.697875,1.91049
0.983481,1.83977
0.983481,1.83977
0.912855,1.92895
0.874634,1.91257
0.880522,1.93873
0.79275,2.00459
0.761652,1.96714
0.833565,1.88551
0.779526,1.90724
0.709727,1.8855
0.71756,1.89549
0.841521,1.92449
0.891232,1.79514
0.876025,1.81764
0.730089,1.85069
0.69349,1.86256
0.69349,1.86256
0.69349,1.86256
0.75999,1.85184
0.75999,1.85184
0.735884,1.82432
0.605563,1.89604
0.582265,1.72401
0.582265,1.72401
0.582265,1.72401
0.645964,1.7479
0.681925,1.66916
0.681925,1.66916
0.681925,1.66916
0.724234,1.65739
0.72173,1.68378
0.617809,1.59872
0.627907,1.62866
0.634402,1.65583
0.634402,1.65583
0.706116,1.54093
0.759513,1.46477
0.759513,1.46477
0.847851,1.39009
0.847851,1.39009
0.814196,1.50544
0.814196,1.50544
0.951439,1.59112
0.891663,1.57256
0.875464,1.47039
0.834838,1.5056
0.850939,1.5324
0.850939,1.5324
0.850939,1.5324
0.850939,1.5324
0.904164,1.44134
1.02295,1.44887
1.02295,1.44887
1.00954,1.47529
1.00954,1.47529
0.909756,1.50495
0.802485,1.55903
0.802485,1.55903
0.82024,1.72994
0.804049,1.59015
0.849058,1.66289
0.849058,1.66289
0.9463,1.51687
0.9463,1.51687
0.982193,1.55068
0.982193,1.55068
0.982193,1.55068
0.976465,1.54329
1.02565,1.44497
0.905544,1.43815
0.926273,1.47069
1.00088,1.48113
0.95805,1.38851
0.95805,1.38851
0.884855,1.39269
0.837754,1.39282
0.837754,1.39282
0.840372,1.38845
0.840372,1.38845
0.812499,1.48083
0.812499,1.48083
0.791305,1.35541
0.791305,1.35541
0.758911,1.36161
0.779996,1.34583
0.758448,1.35413
0.666153,1.3482
0.691966,1.38965
0.729726,1.46766
0.614474,1.55103
0.71303,1.50588
0.741175,1.49816
0.779933,1.58591
0.701844,1.60401
0.624456,1.63417
0.65381,1.72546
0.65381,1.72546
0.659256,1.75426
0.56547,1.82401
0.587037,1.91036
0.555401,1.81186
0.555401,1.81186
0.555401,1.81186
0.555401,1.81186
0.49194,1.78549
0.49194,1.78549
0.49194,1.78549
0.500115,1.70816
0.509566,1.63889
0.601054,1.6669
0.601054,1.6669
0.601054,1.6669
0.75183,1.63851
0.754981,1.66322
0.754981,1.66322
0.789125,1.72558
0.614764,1.67473
0.614764,1.67473
0.614764,1.67473
0.614764,1.67473
0.614764,1.67473
0.568744,1.68131
0.616627,1.74176
0.590714,1.77895
0.590714,1.77895
0.515042,1.846
0.460424,1.91679
0.534462,1.8853
0.544769,1.8564
0.400875,1.85755
0.541714,1.90807
0.609115,1.82835
0.50068,1.76101
0.586827,1.78154
0.520404,1.78151
0.520404,1.78151
0.52044,1.74182
0.52044,1.74182
0.672075,1.68893
0.672075,1.68893
0.662325,1.75234
0.662325,1.75234
0.667446,1.68059
0.777384,1.74263
0.777384,1.74263
0.692649,1.80333
0.692649,1.80333
0.742365,1.7853
0.778729,1.74461
0.778729,1.74461
0.655343,1.66565
0.681177,1.73287
0.808072,1.65119
0.808072,1.65119
0.810866,1.80177
0.894282,1.76978
0.894282,1.76978
0.903617,1.76731
0.926168,1.7292
0.902736,1.83656
1.09067,1.86466
1.09067,1.86466
0.945181,1.99457
0.945181,1.99457
0.945181,1.99457
0.945181,1.99457
1.00049,1.90634
0.99885,1.8648
0.99885,1.8648
0.838202,1.85526
0.856204,1.8453
0.745801,1.79759
0.745801,1.79759
0.768057,1.77619
0.768057,1.77619
0.829708,1.82011
0.829708,1.82011
0.732536,1.89217
0.841202,1.77242
0.698863,1.74441
0.698863,1.74441
0.698863,1.74441
0.71524,1.82406
0.551907,1.86448
0.61408,1.83631
0.61408,1.83631
0.660968,1.85404
0.711545,1.86007
0.778105,1.75226
0.778105,1.75226
0.811136,1.71819
0.805061,1.69619
0.805061,1.69619
0.805061,1.69619
0.841566,1.68575
0.90428,1.72907
0.90428,1.72907
0.90428,1.72907
1.02532,1.59405
1.10312,1.50513
1.03628,1.41849
1.04553,1.40498
1.02746,1.38831
1.06384,1.48663
1.11243,1.37478
1.13915,1.42486
1.13915,1.42486
1.18625,1.37489
1.27588,1.27951
1.27588,1.27951
1.17141,1.25867
1.20546,1.34533
1.1823,1.38011
1.27049,1.26604
1.28963,1.15825
1.39003,1.17576
1.54242,1.10897
1.53346,1.00123
1.64393,0.92422
1.63514,0.89461
1.63514,0.89461
1.63514,0.89461
1.66453,0.948479
1.50469,0.910639
1.558,0.86242
1.59511,0.781925
1.65466,0.842859
1.61654,0.87333
1.68902,0.882766
1.5475,0.93011
1.5475,0.93011
1.66679,0.93519
1.66679,0.93519
1.65235,0.950401
1.50574,0.951786
1.35648,1.01336
1.38284,0.959122
1.38284,0.959122
1.40719,0.837401
1.42162,0.866496
1.5,0.851716
1.44991,0.856827
1.48681,0.908495
1.54977,0.975885
1.54977,0.975885
1.5574,1.01782
1.61849,0.949701
1.56744,0.85349
1.56744,0.85349
1.56744,0.85349
1.6061,0.818236
1.63595,0.83188
1.646,0.828135
1.68223,0.793326
1.57801,0.878585
1.57801,0.878585
1.51701,0.84046
1.5144,0.748504
1.48196,0.876339
1.48196,0.876339
1.45709,1.00991
1.46296,0.978616
1.40783,1.08338
1.35265,1.21208
1.41039,1.23799
1.42581,1.15101
1.47812,1.13782
1.51565,1.15122
1.53111,1.15973
1.53111,1.15973
1.55276,1.21557
1.55276,1.21557
1.57153,1.24796
1.5081,1.16666
1.46226,1.16603
1.48331,1.11945
1.48331,1.11945
1.5277,1.04916
1.61651,0.922201
1.61651,0.922201
1.5194,0.76505
1.58708,0.73157
1.67233,0.69988
1.62157,0.651988
1.68301,0.569095
1.73562,0.534935
1.68708,0.599795
1.61109,0.707951
1.64581,0.655365
1.64581,0.655365
1.65901,0.718742
1.65901,0.718742
1.58381,0.541276
1.79337,0.460593
1.77042,0.321176
1.84055,0.265276
1.86179,0.268456
1.86179,0.268456
1.86186,0.260962
1.79519,0.243393
1.8064,0.200879
1.8064,0.200879
1.74269,0.129793
1.74269,0.129793
1.74269,0.129793
1.72938,0.155553
1.70235,0.292945
1.70235,0.292945
1.70235,0.292945
1.58813,0.236709
1.69144,0.256375
1.66206,0.312446
1.67346,0.272135
1.67346,0.272135
1.7477,0.320445
1.75015,0.298526
1.78913,0.357488
1.7707,0.275241
1.81326,0.395836
1.81326,0.395836
1.81326,0.395836
1.73638,0.527628
1.73965,0.631528
1.71759,0.506775
1.58526,0.479744
1.55425,0.572529
1.52062,0.679509
1.52062,0.679509
1.50719,0.663925
1.54986,0.704601
1.54986,0.704601
1.54986,0.704601
1.56662,0.811594
1.62637,0.805606
1.63459,0.735341
1.63459,0.735341
1.62841,0.627486
1.57286,0.580495
1.59321,0.653471
1.67456,0.475886
1.67456,0.475886
1.67456,0.475886
1.80554,0.476338
1.80554,0.476338
1.77032,0.451436
1.72159,0.325204
1.67382,0.277155
1.67109,0.167766
1.67109,0.167766
1.75517,0.262934
1.70466,0.284281
1.71067,0.304699
1.74238,0.30985
1.74238,0.30985
1.69156,0.409415
1.707,0.402409
1.72709,0.297295
1.73293,0.270104
1.85476,0.284573
1.71279,0.250298
1.75303,0.273416
1.7375,0.328153
1.83061,0.26918
1.9073,0.282002
1.79994,0.22014
1.79028,0.181266
1.855,0.174748
1.855,0.174748
1.88826,0.168035
1.88826,0.168035
1.80557,0.194101
1.84628,0.20251
1.82024,0.143416
1.82024,0.143416
1.82024,0.143416
1.73622,0.172919
1.73622,0.172919
1.81249,0.289114
1.76744,0.203907
1.86006,0.142116
1.94413,0.107705
1.94413,0.107705
1.9322,0.0722124
1.95756,0.0265673
2.02549,0.0206027
2.02549,0.0206027
2.02549,0.0206027
2.02549,0.0206027
2.02549,0.0206027
1.88892,-0.0103478
1.89994,0.00945948
1.89994,0.00945948
1.91325,-0.13705
1.91325,-0.13705
1.86326,-0.0956549
1.89571,-0.248888
1.89571,-0.248888
1.94231,-0.233632
1.96725,-0.269954
1.96725,-0.269954
1.93586,-0.269539
1.89341,-0.198355
1.86239,-0.28467
1.92326,-0.238185
1.87128,-0.293849
1.90501,-0.243691
1.98863,-0.277426
1.98863,-0.277426
1.90489,-0.212661
1.85686,-0.164801
1.85686,-0.164801
1.8939,-0.065334
1.91098,-0.120334
1.91098,-0.120334
1.90772,-0.0643795
1.9434,-0.04788
1.93516,-0.0248237
1.93516,-0.0248237
2.11768,0.0468964
2.10105,-0.069819
2.10546,-0.020271
2.19089,0.0619801
2.09479,0.0627362
2.12425,-0.0398942
2.12425,-0.0398942
2.08096,0.0233329
2.06778,0.0516916
2.09463,0.0543978
2.08829,0.0545219
2.02056,0.098222
2.00942,0.16823
2.00243,0.231797
2.00243,0.231797
1.97229,0.295027
1.97229,0.295027
1.96614,0.260329
2.01615,0.133761
2.01615,0.133761
1.90626,0.192208
2.00789,0.260902
2.00942,0.236231
2.10459,0.195214
2.10459,0.195214
2.08089,0.0860861
1.96897,0.00761579
1.93255,-0.104798
1.95926,-0.0431276
1.96309,-0.0326546
1.87593,-0.0345558
1.87593,-0.0345558
1.87593,-0.0345558
1.84011,-0.0433624
1.89671,-0.167325
1.85925,-0.0941513
1.89567,-0.0943796
1.97551,-0.0985664
1.88801,-0.0428764
1.9225,-0.0489981
1.9225,-0.0489981
1.9225,-0.0489981
1.86864,-0.11664
1.8409,-0.171854
2.03116,-0.162421
2.0487,-0.0176343
2.0487,-0.0176343
2.12869,0.0758286
2.1122,0.106777
2.1122,0.106777
2.05317,0.0976206
2.20194,-0.068972
2.22363,-0.0295174
2.12862,-0.0393106
2.12862,-0.0393106
2.1642,-0.0840914
2.1642,-0.0840914
2.13425,-0.0422475
2.21655,-0.0285654
2.13333,-0.0673233
2.13333,-0.0673233
2.13333,-0.0673233
2.16864,0.0258649
2.16864,0.0258649
2.01369,-0.16198
2.04466,-0.311123
2.0857,-0.269271
2.12157,-0.181109
2.11615,-0.217146
2.0278,-0.396725
2.0278,-0.396725
2.0278,-0.396725
2.00648,-0.562124
2.00648,-0.562124
2.00648,-0.562124
1.9991,-0.427351
1.9991,-0.427351
2.02054,-0.541338
1.93321,-0.42005
2.02369,-0.486677
2.0471,-0.421496
2.0471,-0.421496
2.0471,-0.421496
2.04855,-0.381584
2.09769,-0.329649
2.06384,-0.328582
2.10993,-0.390975
2.0178,-0.40535
2.00294,-0.489868
2.02096,-0.567612
1.91498,-0.472961
1.82426,-0.443924
1.82426,-0.443924
1.70651,-0.503979
1.79937,-0.544265
1.90954,-0.556801
1.85955,-0.567295
1.89981,-0.604703
1.81844,-0.637508
1.82914,-0.656617
1.82914,-0.656617
1.76966,-0.753636
1.78479,-0.731336
1.78479,-0.731336
1.80356,-0.719069
1.84309,-0.696581
1.88929,-0.764151
1.82551,-0.709194
1.68131,-0.790774
1.78301,-0.632795
1.81329,-0.624933
1.81329,-0.624933
1.81329,-0.624933
1.76894,-0.624534
1.79739,-0.443557
1.85329,-0.399735
1.85329,-0.399735
1.79875,-0.341438
1.7746,-0.348424
1.7746,-0.348424
1.72755,-0.35921
1.6764,-0.406414
1.68466,-0.277906
1.68466,-0.277906
1.7367,-0.30431
1.7367,-0.30431
1.7367,-0.30431
1.66195,-0.365305
1.78331,-0.362089
