MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.796015,-0.00522439,0.795998
2,0.796015,-0.00522439,0.795998
3,0.827995,-0.00907985,0.827945
4,0.795295,-0.00846762,0.79525
5,0.839578,-0.056387,0.837682
6,0.839578,-0.056387,0.837682
7,0.8695,-0.0589713,0.867498
8,0.927555,-0.0381184,0.926771
9,0.927555,-0.0381184,0.926771
10,0.927555,-0.0381184,0.926771
11,0.923702,-0.00148815,0.923701
12,0.923702,-0.00148815,0.923701
13,0.951889,-0.0210516,0.951656
14,0.951889,-0.0210516,0.951656
15,0.976818,-0.043119,0.975866
16,0.976818,-0.043119,0.975866
17,0.935212,-0.0104194,0.935154
18,0.935212,-0.0104194,0.935154
19,0.935212,-0.0104194,0.935154
20,0.979444,0.0118078,0.979372
21,0.979444,0.0118078,0.979372
22,0.983997,-0.0643659,0.98189
23,1.0579,-0.0699387,1.05559
24,1.06958,-0.0487909,1.06846
25,1.10033,-0.0413064,1.09955
26,1.10033,-0.0413064,1.09955
27,1.14273,-0.0682446,1.14069
28,1.16716,-0.0830985,1.1642
29,1.18986,-0.157887,1.17934
30,1.22186,-0.00668086,1.22185
31,1.22186,-0.00668086,1.22185
32,1.22186,-0.00668086,1.22185
33,1.22186,-0.00668086,1.22185
34,1.22186,-0.00668086,1.22185
35,1.22186,-0.00668086,1.22185
36,1.22186,-0.00668086,1.22185
37,1.22186,-0.00668086,1.22185
38,1.18383,0.00529004,1.18382
39,1.18383,0.00529004,1.18382
40,1.18383,0.00529004,1.18382
41,1.18383,0.00529004,1.18382
42,1.18383,0.00529004,1.18382
43,1.19345,0.0700939,1.19139
44,1.19345,0.0700939,1.19139
45,1.24001,0.0837312,1.23718
46,1.17989,0.0964754,1.17594
47,1.22025,0.206394,1.20267
48,1.22903,0.215831,1.20993
49,1.1884,0.199076,1.17161
50,1.18229,0.160135,1.1714
51,1.25693,0.188931,1.24265
52,1.28606,0.090476,1.28287
53,1.32161,0.00250774,1.32161
54,1.31079,0.0807289,1.3083
55,1.31079,0.0807289,1.3083
56,1.34339,0.107291,1.3391
57,1.29916,0.143219,1.29124
58,1.27365,0.0792256,1.27119
59,1.21859,0.0337171,1.21813
60,1.21859,0.0337171,1.21813
61,1.21859,0.0337171,1.21813
62,1.21859,0.0337171,1.21813
63,1.26006,-0.0153016,1.25996
64,1.33994,-0.0171969,1.33983
65,1.26149,0.0917056,1.25815
66,1.22019,0.16494,1.20899
67,1.20915,0.183191,1.1952
68,1.26621,0.196258,1.25091
69,1.28914,0.176237,1.27704
70,1.33064,0.227361,1.31107
71,1.33064,0.227361,1.31107
72,1.35771,0.231069,1.3379
73,1.36658,0.309472,1.33108
74,1.36658,0.309472,1.33108
75,1.3795,0.3978,1.3209
76,1.3795,0.3978,1.3209
77,1.32041,0.283102,1.2897
78,1.32041,0.283102,1.2897
79,1.32041,0.283102,1.2897
80,1.32041,0.283102,1.2897
