MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.625921,0.182201
2,0.625921,0.182201
3,0.631594,0.159802
4,0.635425,0.163171
5,0.592834,0.127551
6,0.592834,0.127551
7,0.585794,0.183627
8,0.531229,0.206234
9,0.531229,0.206234
10,0.531229,0.206234
11,0.497848,0.234094
12,0.497848,0.234094
13,0.481916,0.289008
14,0.481916,0.289008
15,0.510594,0.275675
16,0.510594,0.275675
17,0.45988,0.377079
18,0.45988,0.377079
19,0.45988,0.377079
20,0.48316,0.335264
21,0.48316,0.335264
22,0.492682,0.29746
23,0.482575,0.322939
24,0.500848,0.340062
25,0.471963,0.338259
26,0.471963,0.338259
27,0.457553,0.349206
28,0.48008,0.346575
29,0.356722,0.352914
30,0.366301,0.378464
31,0.366301,0.378464
32,0.366301,0.378464
33,0.366301,0.378464
34,0.366301,0.378464
35,0.366301,0.378464
36,0.366301,0.378464
37,0.366301,0.378464
38,0.405681,0.409295
39,0.405681,0.409295
40,0.405681,0.409295
41,0.405681,0.409295
42,0.405681,0.409295
43,0.415164,0.414895
44,0.415164,0.414895
45,0.450658,0.402074
46,0.386366,0.418965
47,0.37726,0.405924
48,0.444291,0.393906
49,0.46494,0.338962
50,0.427477,0.353162
51,0.36951,0.360988
52,0.385247,0.314513
53,0.331696,0.351264
54,0.37527,0.350287
55,0.37527,0.350287
56,0.464156,0.327132
57,0.465258,0.415052
58,0.384367,0.540106
59,0.448941,0.508582
60,0.448941,0.508582
61,0.448941,0.508582
62,0.448941,0.508582
63,0.392447,0.459315
64,0.408839,0.544363
65,0.26489,0.509999
66,0.300752,0.506701
67,0.282177,0.553574
68,0.298903,0.512807
69,0.278172,0.494123
70,0.313574,0.542413
71,0.313574,0.542413
72,0.313843,0.553156
73,0.344063,0.549078
74,0.344063,0.549078
75,0.387859,0.562605
76,0.387859,0.562605
77,0.422094,0.567565
78,0.422094,0.567565
79,0.422094,0.567565
80,0.422094,0.567565
81,0.460266,0.541479
82,0.474441,0.576027
83,0.488096,0.561874
84,0.488096,0.561874
85,0.416688,0.58087
86,0.416688,0.58087
87,0.416688,0.58087
88,0.405051,0.540385
89,0.426507,0.515111
90,0.49029,0.500733
91,0.49029,0.500733
92,0.465589,0.48591
93,0.5128,0.572726
94,0.5128,0.572726
95,0.484169,0.58104
96,0.532648,0.588004
97,0.587311,0.550831
98,0.530844,0.501697
99,0.520532,0.481253
100,0.520532,0.481253
101,0.56578,0.458905
102,0.521454,0.502432
103,0.521454,0.502432
104,0.545094,0.529252
105,0.521504,0.525517
106,0.543919,0.582161
107,0.543919,0.582161
108,0.494103,0.476726
109,0.451199,0.513134
110,0.48735,0.505214
111,0.571391,0.469193
112,0.571391,0.469193
113,0.571391,0.469193
114,0.571391,0.469193
115,0.490159,0.493968
116,0.524352,0.471951
117,0.524352,0.471951
118,0.524352,0.471951
119,0.428914,0.516448
120,0.46915,0.511942
121,0.46915,0.511942
122,0.469361,0.525518
123,0.493088,0.560206
124,0.493088,0.560206
125,0.493088,0.560206
126,0.451433,0.54589
127,0.451433,0.54589
128,0.428007,0.52484
129,0.428007,0.52484
130,0.510785,0.500582
131,0.510785,0.500582
132,0.510785,0.500582
133,0.510785,0.500582
134,0.476112,0.420016
135,0.491133,0.411064
136,0.491133,0.411064
137,0.47539,0.397017
138,0.47539,0.397017
139,0.47539,0.397017
140,0.47539,0.397017
141,0.471437,0.366454
142,0.471437,0.366454
143,0.51527,0.363113
144,0.51527,0.363113
145,0.51527,0.363113
146,0.51527,0.363113
147,0.502377,0.304773
148,0.502377,0.304773
149,0.537034,0.358677
150,0.572206,0.415553
151,0.557696,0.450663
152,0.584901,0.423654
153,0.570529,0.462306
154,0.566858,0.391786
155,0.566858,0.391786
156,0.54136,0.378502
157,0.578829,0.368293
158,0.634358,0.383946
159,0.620375,0.313238
160,0.620375,0.313238
161,0.620375,0.313238
162,0.620375,0.313238
163,0.595329,0.324071
164,0.595329,0.324071
165,0.559376,0.25151
166,0.559376,0.25151
167,0.532963,0.290053
168,0.572016,0.305208
169,0.600448,0.255915
170,0.602831,0.320474
171,0.574744,0.193364
172,0.593491,0.132029
173,0.593491,0.132029
174,0.583882,0.196312
175,0.520801,0.125601
176,0.520801,0.125601
177,0.472804,0.203315
178,0.473742,0.212248
179,0.417265,0.213725
180,0.443133,0.335786
181,0.447829,0.299116
182,0.447829,0.299116
183,0.487105,0.384868
184,0.487105,0.384868
185,0.487105,0.384868
186,0.400921,0.272973
187,0.512903,0.338057
188,0.521662,0.306018
189,0.505636,0.304879
190,0.521148,0.278839
191,0.457664,0.286794
192,0.478138,0.303624
193,0.464836,0.276956
194,0.440467,0.310467
195,0.494183,0.308846
196,0.458445,0.301911
197,0.463229,0.252334
198,0.514595,0.324298
199,0.514595,0.324298
200,0.489326,0.299048
201,0.489326,0.299048
202,0.415783,0.409829
203,0.407949,0.46171
204,0.380901,0.429809
205,0.382499,0.399222
206,0.382499,0.399222
207,0.382499,0.399222
208,0.382499,0.399222
209,0.382499,0.399222
210,0.358195,0.406708
211,0.351183,0.402156
212,0.351183,0.402156
213,0.351183,0.402156
214,0.351183,0.402156
215,0.351183,0.402156
216,0.41392,0.390879
217,0.41392,0.390879
218,0.409327,0.401809
219,0.49057,0.480463
220,0.536791,0.492963
221,0.536791,0.492963
222,0.499728,0.479095
223,0.54379,0.393484
224,0.486963,0.348282
225,0.486963,0.348282
226,0.633397,0.394039
227,0.635265,0.41652
228,0.627065,0.418732
229,0.615503,0.453131
230,0.610896,0.469659
231,0.592366,0.563775
232,0.592366,0.563775
233,0.601701,0.627472
234,0.517492,0.645866
235,0.517492,0.645866
236,0.517492,0.645866
237,0.565613,0.595104
238,0.586165,0.648835
239,0.51916,0.60387
240,0.524026,0.681668
241,0.538622,0.658913
242,0.521253,0.665072
243,0.539791,0.67242
244,0.49287,0.665545
245,0.458311,0.713251
246,0.531294,0.7221
247,0.531294,0.7221
248,0.513756,0.624817
249,0.513756,0.624817
250,0.48994,0.67354
251,0.567,0.62245
252,0.448977,0.587605
253,0.505646,0.644698
254,0.505646,0.644698
255,0.487709,0.656303
256,0.438401,0.673884
257,0.410255,0.632957
258,0.410255,0.632957
259,0.410255,0.632957
260,0.410255,0.632957
261,0.410255,0.632957
262,0.410255,0.632957
263,0.410255,0.632957
264,0.40174,0.585753
265,0.45889,0.638332
266,0.45889,0.638332
267,0.469496,0.638676
268,0.423317,0.554442
269,0.422474,0.564807
270,0.474141,0.546656
271,0.474141,0.546656
272,0.474141,0.546656
273,0.474141,0.546656
274,0.46788,0.565784
275,0.442963,0.454506
276,0.424443,0.527047
277,0.423811,0.494021
278,0.306021,0.506222
279,0.306021,0.506222
280,0.303122,0.528296
281,0.327968,0.543919
282,0.327256,0.571437
283,0.327256,0.571437
284,0.327256,0.571437
285,0.304361,0.60318
286,0.304361,0.60318
287,0.304361,0.60318
288,0.28355,0.570355
289,0.28355,0.570355
290,0.28355,0.570355
291,0.28355,0.570355
292,0.2976,0.63893
293,0.331792,0.605423
294,0.331168,0.564045
295,0.331168,0.564045
296,0.377923,0.523371
297,0.423561,0.609037
298,0.418431,0.525954
299,0.391276,0.534541
300,0.353174,0.507925
301,0.334063,0.473828
302,0.322523,0.541305
303,0.38878,0.53317
304,0.393272,0.59567
305,0.393272,0.59567
306,0.389387,0.621599
307,0.399633,0.659807
308,0.370638,0.674289
309,0.387831,0.715841
310,0.349992,0.681554
311,0.469642,0.665541
312,0.469264,0.700232
313,0.45637,0.69725
314,0.449874,0.65564
315,0.355404,0.584661
316,0.355404,0.584661
317,0.354581,0.574144
318,0.302913,0.637849
319,0.282202,0.618026
320,0.256704,0.554522
321,0.256704,0.554522
322,0.240865,0.645752
323,0.240865,0.645752
324,0.227202,0.631917
325,0.227938,0.663368
326,0.227938,0.663368
327,0.227938,0.663368
328,0.144014,0.631118
329,0.144014,0.631118
330,0.144014,0.631118
331,0.111671,0.632815
332,0.150011,0.645378
333,0.0712549,0.700198
334,0.0578067,0.690019
335,0.0348497,0.717837
336,0.0348497,0.717837
337,0.0565785,0.696424
338,0.0565785,0.696424
339,0.0565785,0.696424
340,0.0887621,0.718499
341,0.0887621,0.718499
342,0.127586,0.751666
343,0.148772,0.717706
344,0.148392,0.722659
345,0.148392,0.722659
346,0.139387,0.729093
347,0.108823,0.702372
348,0.102626,0.685842
349,0.0170296,0.733716
350,0.0772067,0.755722
351,0.0950309,0.744219
352,0.140028,0.757645
353,0.0872748,0.707896
354,0.0872748,0.707896
355,0.0872748,0.707896
356,0.157976,0.690269
357,0.24381,0.721202
358,0.220878,0.712244
359,0.133357,0.731799
360,0.162536,0.740248
361,0.136754,0.722653
362,0.136754,0.722653
363,0.136754,0.722653
364,0.0555635,0.73044
365,0.101151,0.721769
366,0.108676,0.652125
367,0.108676,0.652125
368,0.108676,0.652125
369,0.110058,0.668412
370,0.175998,0.623321
371,0.161952,0.62961
372,0.150096,0.564316
373,0.0818953,0.428898
374,0.191174,0.43952
375,0.191174,0.43952
376,0.191174,0.43952
377,0.174591,0.365739
378,0.206885,0.36994
379,0.26237,0.434904
380,0.26237,0.434904
381,0.26237,0.434904
382,0.282846,0.459822
383,0.278108,0.477864
384,0.248554,0.500781
385,0.296781,0.559618
386,0.280735,0.533714
387,0.32369,0.566982
388,0.290337,0.573872
389,0.272656,0.539033
390,0.233312,0.480754
391,0.102471,0.542425
392,0.209962,0.622481
393,0.209962,0.622481
394,0.141948,0.681464
395,0.132396,0.691421
396,0.179578,0.686151
397,0.14379,0.659436
398,0.14379,0.659436
399,0.14379,0.659436
400,0.14379,0.659436
401,0.192013,0.689389
402,0.329697,0.631005
403,0.389362,0.696309
404,0.389362,0.696309
405,0.427255,0.691242
406,0.504141,0.752383
407,0.504141,0.752383
408,0.511013,0.724212
409,0.511013,0.724212
410,0.532659,0.695743
411,0.557368,0.614768
412,0.557368,0.614768
413,0.516982,0.651428
414,0.531835,0.662017
415,0.531835,0.662017
416,0.531835,0.662017
417,0.535615,0.664639
418,0.535615,0.664639
419,0.535615,0.664639
420,0.472731,0.618111
421,0.553395,0.624524
422,0.593643,0.51666
423,0.58507,0.500034
424,0.619823,0.507069
425,0.648689,0.473236
426,0.648689,0.473236
427,0.650345,0.544928
428,0.612392,0.520612
429,0.612392,0.520612
430,0.671538,0.549591
431,0.655238,0.553295
432,0.655238,0.553295
433,0.576514,0.45262
434,0.557053,0.487521
435,0.612021,0.480438
436,0.603236,0.542897
437,0.565245,0.512098
438,0.556438,0.532156
439,0.602755,0.535078
440,0.602755,0.535078
441,0.602755,0.535078
442,0.602755,0.535078
443,0.637482,0.588296
444,0.60256,0.570093
445,0.60256,0.570093
446,0.60256,0.570093
447,0.5956,0.554108
448,0.644994,0.579602
449,0.619991,0.657088
450,0.601738,0.632682
451,0.565092,0.646249
452,0.560357,0.634582
453,0.531436,0.615567
454,0.575372,0.587612
455,0.592319,0.572712
456,0.642531,0.598717
457,0.556265,0.607538
458,0.508318,0.587242
459,0.528743,0.606551
460,0.577411,0.563808
461,0.584904,0.531017
462,0.581945,0.568536
463,0.584617,0.585547
464,0.584617,0.585547
465,0.595332,0.575614
466,0.573898,0.550287
467,0.629402,0.594223
468,0.613668,0.51304
469,0.614958,0.455698
470,0.59513,0.519967
471,0.59513,0.519967
472,0.688108,0.512724
473,0.622434,0.536239
474,0.650179,0.518285
475,0.652241,0.572418
476,0.652241,0.572418
477,0.652241,0.572418
478,0.662091,0.598544
479,0.674647,0.575909
480,0.690809,0.587747
481,0.690809,0.587747
482,0.637827,0.582092
483,0.637755,0.57223
484,0.628692,0.488076
485,0.614881,0.459753
486,0.614881,0.459753
487,0.614881,0.459753
488,0.648877,0.458971
489,0.653043,0.491724
490,0.681207,0.544838
491,0.663494,0.568288
492,0.663494,0.568288
493,0.653045,0.562005
494,0.69944,0.551154
495,0.689315,0.631129
496,0.679771,0.633826
497,0.639174,0.595406
498,0.65553,0.608492
499,0.65553,0.608492
500,0.653851,0.602804
501,0.686715,0.567264
502,0.686715,0.567264
503,0.711784,0.546276
504,0.674385,0.491475
505,0.669015,0.484766
506,0.71497,0.539747
507,0.71497,0.539747
508,0.71497,0.539747
509,0.633098,0.553317
510,0.681446,0.619374
511,0.631124,0.610571
512,0.622228,0.635393
513,0.576216,0.627762
