ReTr(Lx),ImTr(Lx)
-0.374106,-0.501819
-0.374106,-0.501819
-0.274075,-0.569029
-0.309765,-0.554806
-0.269775,-0.527895
-0.269775,-0.527895
-0.166142,-0.56174
-0.237604,-0.47513
-0.237604,-0.47513
-0.237604,-0.47513
-0.182839,-0.463058
-0.182839,-0.463058
-0.160484,-0.45441
-0.160484,-0.45441
-0.146025,-0.489268
-0.146025,-0.489268
-0.173785,-0.42578
-0.173785,-0.42578
-0.173785,-0.42578
-0.144487,-0.46105
-0.144487,-0.46105
-0.213886,-0.443834
-0.197214,-0.440437
-0.222156,-0.448883
-0.197423,-0.428687
-0.197423,-0.428687
-0.228576,-0.396367
-0.308053,-0.368212
-0.276945,-0.224837
-0.287816,-0.226579
-0.287816,-0.226579
-0.287816,-0.226579
-0.287816,-0.226579
-0.287816,-0.226579
-0.287816,-0.226579
-0.287816,-0.226579
-0.287816,-0.226579
-0.321352,-0.247608
-0.321352,-0.247608
-0.321352,-0.247608
-0.321352,-0.247608
-0.321352,-0.247608
-0.321151,-0.263103
-0.321151,-0.263103
-0.324456,-0.312764
-0.299284,-0.244353
-0.353011,-0.133073
-0.383746,-0.223905
-0.387068,-0.257581
-0.373576,-0.207791
-0.338206,-0.148842
-0.363812,-0.126711
-0.316546,-0.0991008
-0.338861,-0.161247
-0.338861,-0.161247
-0.355995,-0.29784
-0.297735,-0.357517
-0.227641,-0.309705
-0.227535,-0.387009
-0.227535,-0.387009
-0.227535,-0.387009
-0.227535,-0.387009
-0.195953,-0.340025
-0.147936,-0.381135
-0.0199384,-0.264139
0.0493986,-0.296667
0.0963248,-0.265228
0.0777214,-0.288621
0.0370335,-0.275696
0.0759369,-0.30424
0.0759369,-0.30424
0.125486,-0.287664
0.113464,-0.324816
0.113464,-0.324816
0.0979779,-0.37528
0.0979779,-0.37528
0.0487485,-0.41927
0.0487485,-0.41927
0.0487485,-0.41927
0.0487485,-0.41927
0.184317,-0.421749
0.168765,-0.44341
0.151786,-0.463895
0.151786,-0.463895
0.0989034,-0.40478
0.0989034,-0.40478
0.0989034,-0.40478
0.145413,-0.37805
0.111534,-0.411665
0.189174,-0.452325
0.189174,-0.452325
0.207509,-0.416789
0.1791,-0.480507
0.1791,-0.480507
0.275261,-0.39831
0.337796,-0.411835
0.386607,-0.442119
0.38993,-0.360209
0.3488,-0.386384
0.3488,-0.386384
0.44496,-0.349454
0.384974,-0.351724
0.384974,-0.351724
0.436298,-0.32676
0.39964,-0.335044
0.443681,-0.314634
