MDTU,link
1,0.814442
2,0.814442
3,0.8165
4,0.815284
5,0.822669
6,0.822669
7,0.825131
8,0.828331
9,0.828331
10,0.828331
11,0.828202
12,0.828202
13,0.83198
14,0.83198
15,0.836609
16,0.836609
17,0.836141
18,0.836141
19,0.836141
20,0.837129
21,0.837129
22,0.835026
23,0.842231
24,0.84604
25,0.846663
26,0.846663
27,0.851975
28,0.850376
29,0.855389
30,0.854684
31,0.854684
32,0.854684
33,0.854684
34,0.854684
35,0.854684
36,0.854684
37,0.854684
38,0.854917
39,0.854917
40,0.854917
41,0.854917
42,0.854917
43,0.85283
44,0.85283
45,0.856967
46,0.859344
47,0.861433
48,0.860432
49,0.860018
50,0.864287
51,0.868072
52,0.870705
53,0.876493
54,0.877386
55,0.877386
56,0.882473
57,0.883447
58,0.887379
59,0.880098
60,0.880098
61,0.880098
62,0.880098
63,0.883078
64,0.890433
65,0.89035
66,0.886518
67,0.886485
68,0.892184
69,0.894616
70,0.894251
71,0.894251
72,0.896289
73,0.892706
74,0.892706
75,0.897708
76,0.897708
77,0.894914
78,0.894914
79,0.894914
80,0.894914
81,0.899685
82,0.898324
83,0.896959
84,0.896959
85,0.898672
86,0.898672
87,0.898672
88,0.894217
89,0.894597
90,0.896737
91,0.896737
92,0.9015
93,0.90482
94,0.90482
95,0.904964
96,0.905339
97,0.908699
98,0.907517
99,0.908322
100,0.908322
101,0.908322
102,0.911377
103,0.911377
104,0.915007
105,0.913403
106,0.920006
107,0.920006
108,0.918692
109,0.920843
110,0.922493
111,0.92614
112,0.92614
113,0.92614
114,0.92614
115,0.924679
116,0.92671
117,0.92671
118,0.92671
119,0.925981
120,0.924734
121,0.924734
122,0.919798
123,0.920646
124,0.920646
125,0.920646
126,0.921766
127,0.921766
128,0.925157
129,0.925157
130,0.92473
131,0.92473
132,0.92473
133,0.92473
134,0.925935
135,0.929028
136,0.929028
137,0.934001
138,0.934001
139,0.934001
140,0.934001
141,0.93943
142,0.93943
143,0.940619
144,0.940619
145,0.940619
146,0.940619
147,0.940584
148,0.940584
149,0.944839
150,0.946141
151,0.947455
152,0.952316
153,0.952268
154,0.951465
155,0.951465
156,0.950783
157,0.951035
158,0.951517
159,0.955657
160,0.955657
161,0.955657
162,0.955657
163,0.950177
164,0.950177
165,0.957665
166,0.957665
167,0.960644
168,0.958701
169,0.957354
170,0.954781
171,0.951417
172,0.948669
173,0.948669
174,0.950393
175,0.955059
176,0.955059
177,0.950561
178,0.953917
179,0.956455
180,0.954318
181,0.959059
