ReTr(Ly),ImTr(Ly)
0.00881197,0.0164993
0.00881197,0.0164993
0.00948713,0.0140266
0.00734036,0.010196
-0.000726069,0.0108137
-0.000726069,0.0108137
0.00803989,0.0110763
0.0141999,0.012234
0.0141999,0.012234
0.0141999,0.012234
0.0173724,0.0127039
0.0173724,0.0127039
0.0219881,0.0126147
0.0219881,0.0126147
0.017797,0.0168503
0.017797,0.0168503
0.0252124,0.0201598
0.0252124,0.0201598
0.0252124,0.0201598
0.0191334,0.0156284
0.0191334,0.0156284
0.0175804,0.0095395
0.0201586,0.00684738
0.029731,0.00139385
0.0283832,-0.00272887
0.0283832,-0.00272887
0.0282091,0.0138729
0.0248559,0.00499011
0.0266771,0.0146216
0.0237625,0.0144264
0.0237625,0.0144264
0.0237625,0.0144264
0.0237625,0.0144264
0.0237625,0.0144264
0.0237625,0.0144264
0.0237625,0.0144264
0.0237625,0.0144264
0.0311856,0.0108898
0.0311856,0.0108898
0.0311856,0.0108898
0.0311856,0.0108898
0.0311856,0.0108898
0.0316641,-0.0039852
0.0316641,-0.0039852
0.0309114,-0.0088392
0.0345732,0.000707931
0.0296871,-0.00465078
0.0286051,0.00484514
0.0322064,0.01238
0.0336439,0.0113384
0.0330054,0.00472158
0.0261745,0.00460069
0.0378918,0.0155905
0.0418781,0.0111412
0.0418781,0.0111412
0.0427959,0.00800669
0.051175,0.0159475
0.0687045,0.0188572
0.053704,0.016191
0.053704,0.016191
0.053704,0.016191
0.053704,0.016191
0.0485276,0.0222688
0.0586887,0.0381569
0.0636593,0.0260807
0.0660675,0.0441425
0.0709169,0.0252225
0.0615363,0.0424435
0.0701284,0.0257811
0.083168,0.0101198
0.083168,0.0101198
0.0740136,0.0364555
0.065648,0.0309257
0.065648,0.0309257
0.0668948,0.0488861
0.0668948,0.0488861
0.0554551,0.0550877
0.0554551,0.0550877
0.0554551,0.0550877
0.0554551,0.0550877
0.0586957,0.0468369
0.0699721,0.0379069
0.0719229,0.0283361
0.0719229,0.0283361
0.073984,0.0346506
0.073984,0.0346506
0.073984,0.0346506
0.065708,0.0235824
0.0605889,0.023386
0.0648769,0.0301741
0.0648769,0.0301741
0.0505029,0.0489586
0.0676563,0.0527605
0.0676563,0.0527605
0.0957853,0.046352
0.0978609,0.0328372
0.106917,0.0371257
0.108643,0.0228025
0.0975744,0.0133206
0.0975744,0.0133206
0.0937265,0.0226296
0.106233,-0.0073675
0.106233,-0.0073675
0.114528,0.0123308
0.0907436,0.0237729
0.0972496,-0.0049574
0.0972496,-0.0049574
0.100216,0.0181601
0.10913,0.0180195
0.106292,0.00445038
0.0980022,0.0149055
0.0980022,0.0149055
0.0980022,0.0149055
0.0980022,0.0149055
0.10897,0.0239435
0.0958602,0.0242379
0.0958602,0.0242379
0.0958602,0.0242379
0.0910866,0.00695471
0.0918822,0.0254584
0.0918822,0.0254584
0.0941957,0.0270689
0.111099,0.0366867
0.111099,0.0366867
0.111099,0.0366867
0.10165,0.0228894
0.10165,0.0228894
0.102361,0.0413082
