MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.0832399,0.018705
2,0.0832399,0.018705
3,0.0913407,0.0169337
4,0.090592,0.0125634
5,0.0930695,0.010838
6,0.0930695,0.010838
7,0.0897112,0.0136867
8,0.0832215,0.0187432
9,0.0832215,0.0187432
10,0.0832215,0.0187432
11,0.0692345,0.0215218
12,0.0692345,0.0215218
13,0.0791861,0.0253497
14,0.0791861,0.0253497
15,0.0812619,0.0245085
16,0.0812619,0.0245085
17,0.0778398,0.0322813
18,0.0778398,0.0322813
19,0.0778398,0.0322813
20,0.0855366,0.0247049
21,0.0855366,0.0247049
22,0.0799507,0.0200018
23,0.0762672,0.0212898
24,0.0850527,0.0297637
25,0.0705703,0.0285141
26,0.0705703,0.0285141
27,0.0686456,0.0314358
28,0.0770079,0.0253518
29,0.0522319,0.0304214
30,0.0659082,0.0277989
31,0.0659082,0.0277989
32,0.0659082,0.0277989
33,0.0659082,0.0277989
34,0.0659082,0.0277989
35,0.0659082,0.0277989
36,0.0659082,0.0277989
37,0.0659082,0.0277989
38,0.0650942,0.0330323
39,0.0650942,0.0330323
40,0.0650942,0.0330323
41,0.0650942,0.0330323
42,0.0650942,0.0330323
43,0.0645487,0.0319139
44,0.0645487,0.0319139
45,0.0568453,0.0321503
46,0.0583913,0.0345805
47,0.082055,0.0300492
48,0.0874255,0.0290126
49,0.100657,0.0345038
50,0.107492,0.0355031
51,0.0905566,0.0333414
52,0.086059,0.0265758
53,0.078578,0.0409738
54,0.0885822,0.0433348
55,0.0885822,0.0433348
56,0.109266,0.0435384
57,0.11024,0.0536023
58,0.0957591,0.0712454
59,0.105937,0.0560916
60,0.105937,0.0560916
61,0.105937,0.0560916
62,0.105937,0.0560916
63,0.0871797,0.0533931
64,0.102686,0.0700023
65,0.0653815,0.0687947
66,0.0673774,0.0794574
67,0.0679907,0.0752687
68,0.0650175,0.074754
69,0.0776828,0.0747172
70,0.0811285,0.0837814
71,0.0811285,0.0837814
72,0.0818334,0.0825047
73,0.085929,0.0725676
74,0.085929,0.0725676
75,0.0938566,0.0828539
76,0.0938566,0.0828539
77,0.117711,0.078166
78,0.117711,0.078166
79,0.117711,0.078166
80,0.117711,0.078166
81,0.103745,0.0750925
82,0.109117,0.0795803
83,0.120946,0.0773035
84,0.120946,0.0773035
85,0.108739,0.0816964
86,0.108739,0.0816964
87,0.108739,0.0816964
88,0.100753,0.0698117
89,0.0982297,0.0649455
90,0.109977,0.0715506
91,0.109977,0.0715506
92,0.0948128,0.0703384
93,0.126002,0.0857965
94,0.126002,0.0857965
95,0.114615,0.106411
96,0.126479,0.103223
97,0.17468,0.11318
98,0.152893,0.111011
99,0.134202,0.0984794
100,0.134202,0.0984794
101,0.149396,0.0964197
102,0.127626,0.106488
103,0.127626,0.106488
104,0.149418,0.11519
105,0.153223,0.0938059
106,0.145558,0.0973759
107,0.145558,0.0973759
108,0.129816,0.101848
109,0.118072,0.110607
110,0.139606,0.106385
111,0.19175,0.0991293
112,0.19175,0.0991293
113,0.19175,0.0991293
114,0.19175,0.0991293
115,0.151519,0.11157
116,0.154873,0.098877
117,0.154873,0.098877
118,0.154873,0.098877
119,0.104747,0.0913517
120,0.0966433,0.095344
121,0.0966433,0.095344
122,0.0923053,0.098008
123,0.0984888,0.116999
124,0.0984888,0.116999
125,0.0984888,0.116999
126,0.0850148,0.104195
127,0.0850148,0.104195
128,0.0813371,0.110382
129,0.0813371,0.110382
130,0.104088,0.114076
131,0.104088,0.114076
132,0.104088,0.114076
133,0.104088,0.114076
134,0.124154,0.0969358
135,0.134298,0.0903058
136,0.134298,0.0903058
137,0.147796,0.0978868
138,0.147796,0.0978868
139,0.147796,0.0978868
140,0.147796,0.0978868
141,0.141461,0.104416
142,0.141461,0.104416
143,0.167808,0.118115
144,0.167808,0.118115
145,0.167808,0.118115
146,0.167808,0.118115
147,0.170326,0.0761833
148,0.170326,0.0761833
149,0.168621,0.104077
150,0.170412,0.118176
151,0.186647,0.170628
152,0.17501,0.160642
153,0.180036,0.163648
154,0.176671,0.137522
155,0.176671,0.137522
156,0.160018,0.12797
157,0.172771,0.139011
158,0.226248,0.123453
159,0.215633,0.105548
160,0.215633,0.105548
161,0.215633,0.105548
162,0.215633,0.105548
163,0.209668,0.0931228
164,0.209668,0.0931228
165,0.199727,0.0896062
166,0.199727,0.0896062
167,0.188925,0.086096
168,0.192894,0.106438
169,0.204349,0.0858705
170,0.194122,0.11659
171,0.199752,0.0404601
172,0.233455,0.0332248
173,0.233455,0.0332248
174,0.229311,0.0637638
175,0.198234,0.0525234
176,0.198234,0.0525234
177,0.171862,0.0513045
178,0.190451,0.0537713
179,0.131958,0.0608248
180,0.124223,0.119202
181,0.145572,0.133658
182,0.145572,0.133658
183,0.155696,0.164268
184,0.155696,0.164268
185,0.155696,0.164268
186,0.123224,0.158652
187,0.150649,0.143072
188,0.145591,0.160572
189,0.145945,0.139188
190,0.149934,0.100439
191,0.142799,0.102256
192,0.141514,0.125878
193,0.124819,0.114684
194,0.159139,0.125507
195,0.174543,0.135159
196,0.141652,0.141814
197,0.147818,0.104358
198,0.209903,0.118964
199,0.209903,0.118964
200,0.1853,0.0924303
201,0.1853,0.0924303
202,0.164173,0.106695
203,0.160943,0.133739
204,0.136261,0.137247
205,0.115042,0.13694
206,0.115042,0.13694
207,0.115042,0.13694
208,0.115042,0.13694
209,0.115042,0.13694
210,0.108864,0.158302
211,0.0924172,0.188746
212,0.0924172,0.188746
213,0.0924172,0.188746
214,0.0924172,0.188746
215,0.0924172,0.188746
216,0.115489,0.140644
217,0.115489,0.140644
218,0.0942414,0.14306
219,0.160528,0.230181
220,0.151416,0.209007
221,0.151414,0.209007
222,0.167542,0.19448
223,0.166885,0.157419
224,0.139125,0.160645
225,0.139125,0.160645
226,0.210109,0.196379
227,0.226591,0.218908
228,0.214667,0.214657
229,0.202355,0.271591
230,0.188094,0.269079
231,0.186514,0.283193
232,0.186514,0.283193
233,0.195823,0.338049
234,0.175787,0.349302
235,0.175787,0.349302
236,0.175787,0.349302
237,0.18876,0.308936
238,0.190056,0.315707
239,0.213399,0.302414
240,0.210748,0.344322
241,0.189095,0.294231
242,0.171113,0.279
243,0.194529,0.321287
244,0.192499,0.280069
245,0.169277,0.316371
246,0.18408,0.323544
247,0.18408,0.323544
248,0.196578,0.264993
249,0.196578,0.264993
250,0.197501,0.278233
251,0.280108,0.219297
252,0.250246,0.201136
253,0.279504,0.208239
254,0.279504,0.208239
255,0.249171,0.203064
256,0.172202,0.202601
257,0.166728,0.207624
258,0.166728,0.207624
259,0.166728,0.207624
260,0.166728,0.207624
261,0.166728,0.207624
262,0.166728,0.207624
263,0.166728,0.207624
264,0.17014,0.198447
265,0.220977,0.230616
266,0.220977,0.230616
267,0.215167,0.224595
268,0.249918,0.166722
269,0.207028,0.173345
270,0.187656,0.160879
271,0.187656,0.160879
272,0.187656,0.160879
273,0.187656,0.160879
274,0.2356,0.165468
275,0.209917,0.132466
276,0.240675,0.178033
277,0.225731,0.171326
278,0.164226,0.206247
279,0.164226,0.206247
280,0.152123,0.183141
281,0.188832,0.192395
282,0.176967,0.190208
283,0.176967,0.190208
284,0.176967,0.190208
285,0.216601,0.17963
286,0.216601,0.17963
287,0.216601,0.17963
288,0.126215,0.180209
289,0.126215,0.180209
290,0.126215,0.180209
291,0.126215,0.180209
292,0.140323,0.194859
293,0.145476,0.174585
294,0.180974,0.176101
295,0.180974,0.176101
296,0.182155,0.154605
297,0.216424,0.196017
298,0.192519,0.162591
299,0.165555,0.173102
300,0.142409,0.15742
301,0.148796,0.147786
302,0.124074,0.180194
303,0.189265,0.148723
304,0.192403,0.197109
305,0.192403,0.197109
306,0.174164,0.195846
307,0.187318,0.229398
308,0.190313,0.252556
309,0.161589,0.271349
310,0.142003,0.289706
311,0.223722,0.265316
312,0.172418,0.291539
313,0.168072,0.286857
314,0.173556,0.226532
315,0.14563,0.225129
316,0.14563,0.225129
317,0.139167,0.230294
318,0.130167,0.240668
319,0.15167,0.20735
320,0.15474,0.228506
321,0.15474,0.228506
322,0.139497,0.304127
323,0.139497,0.304127
324,0.148285,0.252286
325,0.154348,0.252267
326,0.154348,0.252267
327,0.154348,0.252267
328,0.0948072,0.210189
329,0.0948072,0.210189
330,0.0948072,0.210189
331,0.0725093,0.226093
332,0.107617,0.280371
333,0.0917343,0.273387
334,0.0982083,0.303085
335,0.0665425,0.305676
336,0.0665425,0.305676
337,0.0858388,0.314922
338,0.0858388,0.314922
339,0.0858388,0.314922
340,0.0665069,0.346612
341,0.0665069,0.346612
342,0.0872064,0.376335
343,0.11028,0.41988
344,0.100114,0.384378
345,0.100114,0.384378
346,0.119077,0.407692
347,0.0762618,0.435031
348,0.0872139,0.37543
349,0.0529767,0.414484
350,0.0677294,0.395397
351,0.0892912,0.402897
352,0.166694,0.400058
353,0.0629493,0.361079
354,0.0629493,0.361079
355,0.0629493,0.361079
356,0.101245,0.337062
357,0.158218,0.339784
358,0.125776,0.314488
359,0.125611,0.340273
360,0.107086,0.320196
361,0.0899479,0.350464
362,0.0899479,0.350464
363,0.0899479,0.350464
364,0.0665544,0.34045
365,0.0751856,0.317692
366,0.0872297,0.292293
367,0.0872297,0.292293
368,0.0872297,0.292293
369,0.0914076,0.252157
370,0.10703,0.241792
371,0.0629811,0.2597
372,0.145062,0.245247
373,0.0404884,0.192257
374,0.0750927,0.201524
375,0.0750927,0.201524
376,0.0750927,0.201524
377,0.0820084,0.187922
378,0.0563009,0.180282
379,0.0857682,0.219236
380,0.0857682,0.219236
381,0.0857682,0.219236
382,0.114115,0.228005
383,0.116955,0.284934
384,0.100506,0.274449
385,0.14499,0.286013
386,0.166203,0.266891
387,0.206303,0.293243
388,0.185695,0.278688
389,0.138434,0.250385
390,0.126778,0.18676
391,0.0934609,0.224485
392,0.144549,0.252153
393,0.144549,0.252153
394,0.121306,0.279843
395,0.134913,0.311056
396,0.157517,0.265341
397,0.187576,0.227714
398,0.187576,0.227714
399,0.187576,0.227714
400,0.187576,0.227714
401,0.183284,0.301539
402,0.265794,0.27275
403,0.275121,0.302794
404,0.275121,0.302794
405,0.307288,0.304481
406,0.307579,0.337615
407,0.307579,0.337615
408,0.29974,0.301139
409,0.29974,0.301139
410,0.306284,0.288041
411,0.32293,0.230046
412,0.32293,0.230046
413,0.312306,0.25422
414,0.348176,0.268065
415,0.348176,0.268065
416,0.348176,0.268065
417,0.33951,0.301626
418,0.33951,0.301626
419,0.33951,0.301626
420,0.273478,0.266502
421,0.249037,0.295523
422,0.258969,0.202678
423,0.287543,0.241455
424,0.312684,0.232685
425,0.310123,0.213752
426,0.310123,0.213752
427,0.310079,0.225153
428,0.271569,0.223743
429,0.271569,0.223743
430,0.329665,0.241353
431,0.309607,0.251494
432,0.309607,0.251494
433,0.28363,0.214449
434,0.276974,0.250086
435,0.324944,0.249884
436,0.380911,0.263298
437,0.327888,0.236097
438,0.306264,0.267413
439,0.335044,0.26983
440,0.335044,0.26983
441,0.335044,0.26983
442,0.335044,0.26983
443,0.375853,0.312476
444,0.322154,0.318322
445,0.322154,0.318322
446,0.322154,0.318322
447,0.331259,0.339679
448,0.3146,0.330802
449,0.336902,0.405723
450,0.35326,0.394142
451,0.313328,0.379338
452,0.310638,0.337408
453,0.350249,0.362897
454,0.406174,0.304664
455,0.401767,0.314945
456,0.413732,0.327056
457,0.367192,0.328576
458,0.336338,0.328343
459,0.379981,0.341067
460,0.425099,0.315344
461,0.455079,0.255394
462,0.409731,0.32636
463,0.411125,0.301086
464,0.411125,0.301086
465,0.426729,0.333319
466,0.443574,0.297667
467,0.444382,0.297417
468,0.512406,0.276309
469,0.469934,0.2515
470,0.458826,0.27632
471,0.458826,0.27632
472,0.502484,0.310981
473,0.565583,0.323302
474,0.510571,0.288788
475,0.477735,0.344634
476,0.477735,0.344634
477,0.477735,0.344634
478,0.496347,0.38334
479,0.480159,0.397221
480,0.530592,0.378013
481,0.530592,0.378013
482,0.53466,0.330341
483,0.510267,0.344504
484,0.446803,0.318293
485,0.459568,0.329293
486,0.459568,0.329293
487,0.459568,0.329293
488,0.465804,0.260566
489,0.461613,0.247851
490,0.469491,0.297346
491,0.431455,0.356218
492,0.431455,0.356218
493,0.430245,0.34404
494,0.46488,0.304581
495,0.469769,0.366288
496,0.471364,0.342659
497,0.467989,0.334488
498,0.498774,0.320868
499,0.498774,0.320868
500,0.477697,0.318598
501,0.525653,0.3337
502,0.525653,0.3337
503,0.532589,0.338799
504,0.496932,0.318574
505,0.539579,0.308989
506,0.542448,0.365209
507,0.542448,0.365209
508,0.542448,0.365209
509,0.46607,0.432651
510,0.548887,0.380992
511,0.480427,0.390798
512,0.449493,0.367369
513,0.348621,0.32341
514,0.425518,0.300292
515,0.425518,0.300292
516,0.425518,0.300292
517,0.425518,0.300292
518,0.425518,0.300292
519,0.4268,0.29202
520,0.432235,0.315418
521,0.382927,0.298278
522,0.382927,0.298278
523,0.373112,0.319925
524,0.379404,0.26303
525,0.371119,0.21399
526,0.304431,0.253097
527,0.354375,0.28001
528,0.286165,0.260126
529,0.354946,0.255716
530,0.354946,0.255716
531,0.383228,0.277629
532,0.358765,0.238722
533,0.370483,0.170636
534,0.418101,0.19576
535,0.418101,0.19576
536,0.418101,0.19576
537,0.372592,0.23954
538,0.372592,0.23954
539,0.372592,0.23954
540,0.372592,0.23954
541,0.372592,0.23954
542,0.371283,0.248472
543,0.371337,0.282268
544,0.396984,0.296537
545,0.396984,0.296537
546,0.396984,0.296537
547,0.400132,0.3679
548,0.458897,0.316477
549,0.424073,0.309255
550,0.42546,0.267481
551,0.42546,0.267481
552,0.415447,0.318535
553,0.52769,0.25477
554,0.52769,0.25477
555,0.519565,0.207969
556,0.519565,0.207969
557,0.519565,0.207969
558,0.418052,0.227586
559,0.444705,0.210723
560,0.382161,0.179181
561,0.382161,0.179181
562,0.382161,0.179181
563,0.355953,0.162617
564,0.355834,0.175338
565,0.353187,0.184146
566,0.386058,0.131335
567,0.361654,0.130756
568,0.361048,0.0940665
569,0.361048,0.0940665
570,0.32913,0.145162
571,0.346609,0.0925859
572,0.346609,0.0925859
573,0.363312,0.113513
574,0.290232,0.0827655
575,0.26763,0.023892
576,0.26763,0.023892
577,0.26763,0.023892
578,0.227038,0.0382951
579,0.232821,0.0609769
580,0.234101,0.0811091
581,0.202157,0.103302
582,0.291173,0.0977283
583,0.260384,0.117988
584,0.292246,0.12687
585,0.273689,0.171743
586,0.317574,0.155673
587,0.401799,0.189881
588,0.357469,0.131178
589,0.363337,0.14318
590,0.374565,0.136215
591,0.374565,0.136215
592,0.364103,0.267902
593,0.300621,0.294068
594,0.273549,0.275176
595,0.274018,0.262154
596,0.274018,0.262154
597,0.235706,0.200543
598,0.235706,0.200543
599,0.232418,0.157416
600,0.232418,0.157416
601,0.235641,0.142465
602,0.188058,0.202982
603,0.192955,0.202996
604,0.192146,0.106343
605,0.236241,0.0977533
606,0.254292,0.135239
607,0.249266,0.147838
608,0.292101,0.10552
609,0.310903,0.088859
610,0.34398,0.116486
611,0.333702,0.140309
612,0.341017,0.158591
613,0.349887,0.177181
614,0.359176,0.138482
615,0.335437,0.112747
616,0.335437,0.112747
617,0.335437,0.112747
618,0.335437,0.112747
619,0.335437,0.112747
620,0.326244,0.172667
621,0.312409,0.172638
622,0.312409,0.172638
623,0.257648,0.2385
624,0.257648,0.2385
625,0.32491,0.14267
626,0.32491,0.14267
627,0.30281,0.0978476
628,0.372446,0.0753591
629,0.372446,0.0753591
630,0.320509,0.0678167
631,0.344896,0.0747011
632,0.292585,0.061556
633,0.349479,0.111312
634,0.32119,0.0435854
635,0.305077,0.0185323
636,0.297519,0.0345933
637,0.305387,0.0814244
638,0.313548,0.0373625
639,0.313548,0.0373625
640,0.297163,0.0796804
641,0.297163,0.0796804
642,0.297163,0.0796804
643,0.318215,0.145958
644,0.339616,0.112599
645,0.326246,0.0903414
646,0.315727,0.131193
647,0.261616,0.119042
648,0.268347,0.0290763
649,0.268347,0.0290763
650,0.268347,0.0290763
651,0.261799,0.0199541
652,0.261799,0.0199541
653,0.261799,0.0199541
654,0.267585,0.0160767
655,0.267585,0.0160767
656,0.267585,0.0160767
657,0.294522,0.028987
658,0.294522,0.028987
659,0.305993,0.0569817
660,0.350441,0.0516805
661,0.363713,0.0973759
662,0.324202,0.0834385
663,0.324202,0.0834385
664,0.334334,0.115443
665,0.334334,0.115443
666,0.334334,0.115443
667,0.372932,0.0163221
668,0.279188,0.0897463
669,0.279188,0.0897463
670,0.279188,0.0897463
671,0.274776,0.0706592
672,0.283736,0.103477
673,0.283736,0.103477
674,0.325672,0.226265
675,0.310848,0.212353
676,0.310848,0.212353
677,0.285181,0.224499
678,0.254345,0.271481
679,0.253781,0.226922
680,0.270082,0.139181
681,0.290918,0.156839
682,0.272778,0.185861
683,0.257314,0.227184
684,0.313891,0.217823
685,0.333251,0.197757
686,0.29454,0.209845
687,0.306048,0.202174
688,0.241127,0.259723
689,0.300349,0.185046
690,0.325515,0.189828
691,0.325515,0.189828
692,0.325515,0.189828
693,0.257372,0.175313
694,0.257372,0.175313
695,0.28603,0.249193
696,0.272896,0.229711
697,0.302142,0.28135
698,0.302142,0.28135
699,0.302142,0.28135
700,0.288554,0.251931
701,0.304873,0.271163
702,0.304873,0.271163
703,0.304873,0.271163
704,0.304625,0.235919
705,0.411339,0.239392
706,0.409448,0.230644
707,0.423765,0.265412
708,0.392642,0.247099
709,0.392642,0.247099
710,0.350632,0.264327
711,0.430838,0.221261
712,0.430838,0.221261
713,0.406384,0.188121
714,0.406384,0.188121
715,0.340067,0.181654
716,0.340067,0.181654
717,0.415919,0.139045
718,0.428792,0.164236
719,0.408747,0.134565
720,0.430197,0.090181
721,0.375698,0.160793
722,0.375698,0.160793
723,0.375698,0.160793
724,0.375698,0.160793
