MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.937949,0.968204,3.9938e-06
2,0.937949,0.968204,3.9938e-06
3,0.933296,0.965715,-6.177e-06
4,0.934929,0.966573,8.00488e-06
5,0.92458,0.961068,-8.01989e-06
6,0.92458,0.961068,-8.01989e-06
7,0.92075,0.959039,3.35174e-05
8,0.912166,0.954349,2.10477e-06
9,0.912166,0.954349,2.10477e-06
10,0.912166,0.954349,2.10477e-06
11,0.911743,0.954137,5.39554e-06
12,0.911743,0.954137,5.39554e-06
13,0.905531,0.950769,1.52694e-06
14,0.905531,0.950769,1.52694e-06
15,0.895362,0.945134,0.000100886
16,0.895362,0.945134,0.000100886
17,0.899746,0.947692,-3.33198e-05
18,0.899746,0.947692,-3.33198e-05
19,0.899746,0.947692,-3.33198e-05
20,0.892583,0.943521,-1.56085e-05
21,0.892583,0.943521,-1.56084e-05
22,0.899166,0.947285,1.71961e-05
23,0.881984,0.937767,3.86772e-05
24,0.874435,0.93358,-1.85664e-05
25,0.870525,0.93135,-2.12077e-05
26,0.870525,0.93135,-2.12077e-05
27,0.857493,0.923898,7.97263e-05
28,0.8601,0.925358,-1.31396e-05
29,0.848844,0.919109,8.291e-05
30,0.846563,0.917595,-3.0496e-05
31,0.846563,0.917595,-3.0496e-05
32,0.846563,0.917595,-3.0496e-05
33,0.846563,0.917595,-3.0496e-05
34,0.846563,0.917595,-3.0496e-05
35,0.846563,0.917595,-3.0496e-05
36,0.846563,0.917595,-3.0496e-05
37,0.846563,0.917595,-3.0496e-05
38,0.848578,0.918768,-1.25278e-05
39,0.848578,0.918768,-1.25278e-05
40,0.848578,0.918768,-1.25278e-05
41,0.848578,0.918768,-1.25278e-05
42,0.848578,0.918768,-1.25278e-05
43,0.852795,0.921177,-7.19209e-05
44,0.852795,0.921177,-7.19209e-05
45,0.841653,0.914903,-8.23813e-05
46,0.836227,0.911459,3.3139e-05
47,0.825763,0.904941,7.32024e-05
48,0.827112,0.905593,-0.00013785
49,0.832806,0.909347,5.0346e-05
50,0.82417,0.904518,-1.28344e-05
51,0.807283,0.894195,1.01804e-05
52,0.793558,0.885118,5.63202e-05
53,0.77784,0.876407,-9.03639e-05
54,0.776434,0.875406,6.4048e-05
55,0.776434,0.875406,6.4048e-05
56,0.753858,0.860863,2.42467e-05
57,0.753499,0.860536,0.000113909
58,0.741578,0.853126,9.31417e-05
59,0.769217,0.870906,3.38203e-05
60,0.769217,0.870906,3.38203e-05
61,0.769217,0.870906,3.38203e-05
62,0.769217,0.870906,3.38203e-05
63,0.760144,0.865578,9.74033e-05
64,0.727415,0.844421,-1.99181e-05
65,0.733576,0.848453,-7.99283e-05
66,0.752801,0.861331,-8.93746e-05
67,0.751674,0.860073,-4.05816e-06
68,0.722958,0.840667,4.87763e-05
69,0.710376,0.831952,-0.000150214
70,0.709146,0.830091,5.09812e-05
71,0.709146,0.830091,5.09813e-05
72,0.699181,0.8239,9.99679e-05
73,0.71417,0.835337,-0.000152587
74,0.71417,0.835337,-0.000152587
75,0.690431,0.818315,-9.1618e-05
76,0.690431,0.818315,-9.1618e-05
77,0.706466,0.82843,-9.32335e-05
78,0.706466,0.82843,-9.32335e-05
79,0.706466,0.82843,-9.32335e-05
80,0.706466,0.82843,-9.32335e-05
81,0.678889,0.80952,4.54448e-05
82,0.686516,0.815356,9.09909e-06
