MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.662926,0.662895,-0.0064514
2,0.514593,0.50824,-0.0806085
3,0.409862,0.409588,-0.0149786
4,0.415226,0.412094,-0.0509
5,0.404828,0.400315,-0.0602785
6,0.388278,0.383455,0.0610085
7,0.396883,0.38957,0.0758365
8,0.389666,0.369457,0.123858
9,0.389703,0.378022,0.094696
10,0.39836,0.38844,0.0883455
11,0.440782,0.43307,0.082092
12,0.440782,0.43307,0.082092
13,0.440782,0.43307,0.082092
14,0.404757,0.385624,0.122972
15,0.423682,0.374425,0.198274
16,0.448216,0.408975,0.183404
17,0.390514,0.377795,0.0988555
18,0.377177,0.374256,0.0468545
19,0.424159,0.420138,0.058268
20,0.406452,0.406006,0.019043
21,0.412363,0.411967,-0.0180766
22,0.388661,0.388661,-0.000305901
23,0.34916,0.346679,0.0415507
24,0.404738,0.363891,0.177189
25,0.421048,0.352193,0.230742
26,0.424651,0.307219,0.293162
27,0.410192,0.359767,0.197041
28,0.479883,0.412976,0.244415
29,0.453529,0.349608,0.288899
30,0.413994,0.315603,0.267929
31,0.409055,0.329411,0.242516
32,0.38963,0.282606,0.268227
33,0.315858,0.19943,0.244936
34,0.367465,0.309183,0.198587
35,0.310909,0.245148,0.191224
36,0.309032,0.246104,0.186906
37,0.301966,0.257107,0.158365
38,0.24143,0.199473,0.136011
39,0.228902,0.139895,0.181177
40,0.301515,0.210584,0.215791
41,0.338565,0.221441,0.256106
42,0.292351,0.181153,0.229462
43,0.2545,0.135444,0.215465
44,0.218522,0.133586,0.172935
45,0.129775,0.0986765,0.084288
46,0.194519,0.121979,0.151521
47,0.182657,0.12866,0.129654
48,0.166924,0.140736,0.0897605
49,0.0831673,0.066877,0.0494395
50,0.13042,0.072439,0.108453
51,0.246903,0.138307,0.20453
52,0.189517,0.101053,0.160328
53,0.145214,0.0970445,0.108025
54,0.185027,0.12596,0.135533
55,0.223603,0.144496,0.170643
56,0.273207,0.172739,0.211668
57,0.273341,0.193206,0.193357
58,0.235724,0.155077,0.177531
59,0.250785,0.160573,0.192638
60,0.33786,0.165978,0.29428
61,0.371027,0.087682,0.360517
62,0.33267,0.115321,0.312043
63,0.367335,0.0962625,0.354498
64,0.391935,0.163832,0.35605
65,0.392748,0.223217,0.323149
66,0.436004,0.197875,0.388516
67,0.360407,0.182476,0.310798
68,0.420499,0.271448,0.321147
69,0.391008,0.251267,0.299586
70,0.380877,0.232577,0.301621
71,0.339002,0.239452,0.23997
72,0.446826,0.271718,0.354715
73,0.379125,0.317712,0.206869
74,0.34066,0.242161,0.239597
75,0.244445,0.229316,0.084662
76,0.262916,0.229652,0.128003
77,0.276416,0.268518,0.065604
78,0.312173,0.310862,0.028582
79,0.397229,0.397199,-0.00480889
80,0.29418,0.288421,0.0579235
81,0.29418,0.288421,0.0579235
82,0.284922,0.280467,0.0501865
83,0.352942,0.345095,0.0740125
84,0.257693,0.251978,0.0539715
85,0.324231,0.308862,0.098642
86,0.458731,0.458101,0.0240523
87,0.378597,0.377354,0.0306608
88,0.511013,0.506305,0.0692035
89,0.409609,0.401817,0.0795155
90,0.431248,0.426584,0.063247
91,0.353458,0.333898,0.11595
92,0.355153,0.343452,0.0904105
