MDTU,0,2,4,6,8,10
10,15.5133,15.4454,15.3965,15.2751,15.2042,15.1428
20,15.1788,15.1415,15.0286,14.9447,14.9164,14.9135
30,14.9315,14.8707,14.8447,14.8051,14.7988,14.786
40,15.734,15.668,15.0113,14.9726,14.9187,14.8562
50,15.4641,15.4411,15.112,15.0336,14.8613,14.8459
60,15.5849,15.4972,15.0549,15.018,15.0001,14.9786
70,14.9142,14.7408,14.7048,14.6932,14.6817,14.6706
80,15.137,14.9827,14.9778,14.859,14.8519,14.843
90,15.8523,15.812,15.6152,15.3957,15.1132,15.0932
100,15.267,15.203,15.0949,15.0694,15.0106,15.0009
110,15.2668,15.1234,15.0081,14.9547,14.9445,14.9093
120,15.1318,14.9049,14.81,14.7779,14.7289,14.7054
130,15.4958,15.413,15.3798,15.2886,15.2174,15.1244
140,15.4463,15.4202,15.3806,15.3028,14.976,14.9336
150,15.217,15.038,14.9739,14.9692,14.9053,14.8143
160,15.0513,15.0158,15.0128,14.967,14.9266,14.8462
170,14.9876,14.7258,14.7228,14.6189,14.6176,14.5603
180,15.4462,15.3801,15.2384,15.2193,15.0861,15.0419
190,15.1803,15.1735,15.1374,15.0729,15.0329,14.9236
200,15.2852,15.186,14.9056,14.8228,14.7547,14.6577
210,15.282,15.2467,15.1781,15.1121,15.0752,14.9243
220,14.8684,14.7981,14.6711,14.6351,14.6061,14.5912
230,14.7798,14.7493,14.7249,14.7235,14.6922,14.6405
240,15.5865,15.5248,15.1924,15.1196,14.9579,14.9316
250,15.1363,15.0403,15.0072,14.9598,14.851,14.8142
260,16.029,15.789,15.5068,15.4605,15.3587,15.2526
270,15.8253,15.7778,15.5659,15.5127,15.4212,15.3692
280,15.6647,15.5433,15.5058,15.4267,15.3611,15.3178
290,15.7653,15.5777,15.4334,15.3742,15.3189,15.2563
300,15.0467,14.9752,14.9094,14.8267,14.7709,14.7669
310,15.07,14.9702,14.9694,14.9335,14.8685,14.845
320,15.1488,15.072,15.0199,14.9504,14.8339,14.8169
330,15.1244,15.1112,15.0312,15.022,15.0028,14.897
340,14.8617,14.8527,14.7795,14.7331,14.7079,14.7014
350,15.5673,15.3889,15.0639,15.0575,15.0281,15.0202
360,15.0587,15.0166,15.015,14.9654,14.9339,14.9153
370,15.9977,15.6387,15.1286,15.0654,15.034,15.0077
380,15.2884,15.2061,15.1275,15.1218,15.0892,15.0552
390,15.4337,15.4218,15.3833,15.3315,15.2841,15.1037
400,15.0157,14.9874,14.9591,14.7915,14.7736,14.7445
410,15.1381,14.8695,14.7741,14.6832,14.5782,14.5054
420,15.0421,14.9064,14.7891,14.7553,14.6987,14.6498
430,15.5037,15.4571,15.4304,15.3315,15.2854,15.2148
440,14.9019,14.8673,14.8611,14.7787,14.7453,14.7017
450,14.9059,14.8561,14.8443,14.8038,14.7128,14.6901
460,14.9525,14.9357,14.8979,14.8938,14.7826,14.7353
470,14.9856,14.9478,14.8469,14.768,14.7318,14.7071
480,15.0087,14.8697,14.7852,14.7841,14.751,14.6926
490,15.8155,15.6582,15.5334,15.434,15.185,15.1561
500,15.0886,15.0238,14.9274,14.8408,14.8112,14.8014
510,15.0596,14.9873,14.7076,14.6797,14.6118,14.6018
520,15.3166,15.2167,15.2139,15.2034,15.1268,15.1102
530,15.5585,15.2486,15.1155,15.0452,14.9282,14.885
540,15.6345,15.5392,15.1872,15.1153,14.9867,14.9422
550,15.4429,15.1413,15.1369,15.0837,15.0583,15.0413
560,14.9192,14.9112,14.8746,14.858,14.834,14.8164
570,14.9568,14.8357,14.823,14.818,14.8041,14.7863
580,14.8866,14.8607,14.7841,14.7624,14.7578,14.6804
590,14.8274,14.79,14.7314,14.7137,14.7038,14.6865
600,14.8789,14.864,14.798,14.7558,14.7508,14.7304
610,15.3755,15.2893,15.2096,15.1538,15.1389,15.1017
620,15.0137,14.9909,14.9525,14.9352,14.9115,14.8854
630,15.4496,15.2302,14.9718,14.9199,14.8628,14.8595
640,15.3111,15.2562,14.9832,14.8479,14.8268,14.8094
650,15.4354,15.3528,15.3218,15.2635,15.1623,15.1079
660,15.396,15.2825,15.1548,15.0255,14.9786,14.9641
670,15.5416,15.4143,15.219,15.1957,15.1933,15.1529
