MDTU,|Tr(L)|,ReTr(L),ImTr(L)
371,0.81049,0.721749,0.368745
372,0.61152,0.486875,0.370012
373,0.678897,0.60737,0.30332
374,0.663659,0.574821,0.331698
375,0.994708,0.670138,0.735091
376,0.747056,0.55994,0.49453
377,1.03649,0.691414,0.772183
378,0.892452,0.751507,0.48136
379,0.960523,0.815619,0.507317
380,1.55112,1.08868,1.10487
381,1.53298,1.44158,0.521426
382,1.31641,1.1722,0.599065
383,1.37681,1.06973,0.866769
384,1.09763,0.975541,0.503092
385,0.835359,0.660244,0.511764
386,0.835359,0.660244,0.511764
387,0.655319,0.546065,0.362293
388,1.04982,0.766535,0.717324
389,1.01838,0.855771,0.552055
390,0.998492,0.778432,0.625324
391,0.904875,0.81258,0.398136
392,0.984948,0.919489,0.353076
393,0.778299,0.663351,0.407081
394,0.85097,0.736988,0.425439
395,1.15951,1.12279,0.28946
396,0.943432,0.925987,0.180586
397,1.00316,1.00148,0.0579174
398,1.00316,1.00148,0.0579174
399,1.12707,1.08406,-0.308396
400,1.56157,1.56054,-0.0568221
401,1.40614,1.36028,-0.356208
402,1.06367,1.05406,-0.142625
403,1.22123,1.18817,0.282216
404,1.08037,1.07611,0.0958491
405,0.996792,0.989723,0.118509
406,1.02815,1.01726,-0.149197
407,1.25299,1.21607,-0.301953
408,0.810201,0.803414,0.104652
409,0.814011,0.761547,0.287507
410,0.6809,0.660976,0.16351
411,0.6809,0.660976,0.16351
412,0.700773,0.695667,0.0844378
413,0.575467,0.543751,0.188406
414,0.764573,0.748308,-0.156866
415,0.701558,0.662412,0.231073
416,0.520184,0.518753,0.0385645
417,0.691379,0.651113,0.232502
418,0.763664,0.752563,0.129739
419,0.838653,0.762186,0.349873
420,0.661022,0.611375,0.251338
421,0.933419,0.90478,0.229444
422,0.701008,0.69781,0.0668864
423,0.799106,0.771831,0.206995
424,0.928131,0.89059,0.261299
425,0.878501,0.878486,-0.00517022
426,1.41637,1.39851,-0.224211
427,1.45701,1.32359,-0.60909
428,1.181,1.18036,0.0388764
429,1.33607,1.3214,-0.197437
430,1.02901,1.02888,-0.0166671
431,0.884492,0.882863,-0.0536682
432,0.661448,0.654463,-0.0958718
433,0.612541,0.607985,0.0745664
434,0.612541,0.607985,0.0745664
435,0.832568,0.832061,0.0290656
436,0.768659,0.768073,-0.0300255
437,0.698397,0.631331,0.29863
438,0.876692,0.834753,0.26791
439,0.641698,0.590258,0.251739
440,0.891909,0.809618,0.374193
441,0.887484,0.881796,0.100326
442,0.688235,0.686895,0.0429269
443,0.677611,0.640017,0.222565
444,0.710778,0.549638,0.450671
445,0.697735,0.57928,0.388932
446,0.710661,0.502335,0.502691
447,0.734453,0.641569,0.357506
448,0.872863,0.471127,0.734799
449,0.606825,0.363704,0.485753
450,0.646887,0.503823,0.40574
451,0.488112,0.382845,0.302793
452,0.973875,0.817013,0.530021
453,0.835692,0.562672,0.617885
454,0.692821,0.450696,0.526188
455,0.935539,0.489666,0.797158
456,0.885597,0.603362,0.648257
457,0.683556,0.321946,0.602992
458,0.674519,0.409603,0.535911
459,0.514223,0.197579,0.47475
