t,deltaS
1780,-0.1786
1781,-0.06726
1782,0.2155
1783,-0.1764
1784,0.2096
1785,0.3833
1786,-0.04487
1787,0.2298
1788,-0.1978
1789,-0.04464
1790,0.1229
1791,-0.1984
1792,0.06713
1793,0.1107
1794,0.2528
1795,-0.2
1796,0.02608
1797,0.06506
1798,0.1176
1799,-0.1243
1800,0.002836
1801,0.1786
1802,0.001413
1803,-0.1872
1804,0.009502
1805,0.0142
1806,0.01935
1807,-0.03157
1808,0.2572
1809,0.01405
1810,-0.008961
1811,-0.001544
1812,-0.3622
1813,0.1056
1814,-0.07181
1815,-0.01475
1816,0.02798
1817,0.1273
1818,0.2359
1819,-0.07316
1820,0.1971
1821,-0.02535
1822,0.1752
1823,0.2691
1824,0.1592
1825,-0.06642
1826,-0.2972
1827,0.1807
1828,0.0387
1829,0.1654
1830,-0.09644
1831,-0.2444
1832,0.1951
1833,-0.002992
1834,0.246
1835,-0.04141
1836,0.1171
1837,-0.129
1838,-0.04284
1839,-0.2323
1840,0.07981
1841,0.02457
1842,0.06142
1843,-0.09161
1844,-0.1455
1845,-0.1528
1846,0.2563
1847,-0.001484
1848,-0.1362
1849,0.2404
1850,-0.05178
1851,-0.1283
1852,-0.2037
1853,0.4901
1854,-0.2408
1855,-0.09915
1856,-0.06639
1857,0.2028
1858,-0.08593
1859,-0.002001
1860,0.1847
1861,-0.2678
1862,0.1309
1863,-0.2091
1864,-0.07673
1865,-0.3223
1866,0.2964
1867,-0.1079
1868,0.4418
1869,-0.3396
1870,-0.07601
1871,0.009672
1872,-0.132
1873,0.05854
1874,0.1891
1875,0.08724
1876,0.09441
1877,0.2332
1878,-0.3523
1879,0.2051
1880,-0.1023
1881,-0.03613
1882,0.0113
1883,0.2976
1884,-0.1141
1885,0.1851
1886,0.01892
1887,-0.08136
1888,0.1807
1889,0.2726
1890,-0.2897
1891,0.08025
1892,0.07015
1893,-0.0121
1894,0.06704
1895,0.2539
1896,-0.01403
1897,-0.03621
1898,-0.004775
1899,0.1893
1900,0.1858
1901,0.04195
1902,0.2223
1903,0.2154
1904,0.1025
1905,-0.01609
1906,-0.02104
1907,-0.09028
1908,0.1128
1909,0.03901
1910,0.04916
1911,-0.2995
1912,0.1268
1913,0.1146
1914,0.02046
1915,0.04785
1916,0.07496
1917,-0.02835
1918,-0.02411
1919,0.2178
1920,-0.3594
1921,0.2491
1922,0.04619
1923,-0.1516
1924,-0.2453
1925,0.131
1926,0.1812
1927,-0.1036
1928,-0.08741
1929,-0.09526
1930,-0.04469
1931,0.2569
1932,-0.07241
1933,-0.1786
1934,0.2129
1935,-0.1062
1936,0.04758
1937,0.1213
1938,0.3245
1939,0.1305
1940,0.05559
1941,-0.1525
1942,0.05812
1943,0.2975
1944,-0.1687
1945,-0.04527
1946,0.05831
1947,0.04184
1948,0.09226
1949,0.1167
1950,-0.2444
1951,0.003738
1952,0.248
1953,0.01599
1954,-0.1686
1955,0.05858
1956,-0.2054
1957,-0.2834
1958,-0.1662
1959,-0.08076
1960,-0.04659
1961,0.03379
1962,0.1687
1963,-0.1325
1964,-0.2187
1965,0.1959
1966,-0.1716
1967,-0.0002379
1968,-0.1907
1969,0.2638
1970,-0.3029
1971,-0.01445
1972,0.1326
1973,0.226
1974,0.1273
1975,0.2473
1976,0.1433
1977,0.03251
1978,0.0127
1979,-0.03539
1980,0.07319
1981,0.1576
1982,-0.1196
1983,-0.156
1984,0.2756
1985,0.1181
1986,0.2614
1987,0.1048
1988,0.2109
1989,0.1017
1990,-0.02142
1991,-0.2442
1992,0.1692
1993,-0.005898
1994,0.078
1995,0.1047
1996,-0.004215
1997,0.07355
1998,0.3138
1999,-0.1839
2000,-0.4057
2001,0.2623
2002,0.2912
2003,0.1674
2004,0.04494
2005,-0.3042
2006,0.004147
2007,-0.3225
2008,-0.1725
2009,0.05019
2010,0.06974
2011,-0.147
2012,0.07713
2013,-0.09365
2014,0.05575
2015,0.39
2016,0.1335
2017,0.122
2018,0.05746
2019,0.2089
2020,-0.2596
2021,0.1544
2022,-0.125
2023,-0.02819
2024,-0.2425
2025,0.08994
2026,-0.1655
2027,0.1504
2028,-0.1122
2029,-0.1751
2030,-0.2198
2031,-0.04427
2032,-0.1198
2033,-0.1534
2034,0.15
2035,0.01244
2036,0.2919
2037,-0.04153
2038,0.001784
2039,-0.1971
2040,0.02707
2041,0.09355
2042,0.4184
2043,0.03779
2044,-0.1502
2045,0.07294
2046,0.04688
2047,0.07708
2048,-0.07755
2049,0.1309
2050,-0.1048
2051,-0.02022
2052,0.08141
2053,0.3965
2054,-0.006665
2055,0.3431
2056,0.09426
2057,0.2526
2058,0.1805
2059,-0.009672
2060,-0.1545
2061,0.1599
2062,0.2439
2063,-0.3071
2064,0.04948
2065,0.1965
2066,0.17
2067,0.1024
2068,-0.3241
2069,-0.009422
2070,-0.1211
2071,0.1789
2072,0.1223
2073,-0.05627
2074,-0.1507
2075,-0.09946
2076,0.1505
2077,-0.06625
2078,0.04455
2079,-0.0203
2080,-0.2814
2081,0.03923
2082,-0.1447
2083,0.5355
2084,-0.01706
2085,0.3813
2086,0.2037
2087,0.02229
2088,0.03693
2089,-0.156
2090,0.04937
2091,-0.3331
2092,-0.1137
2093,-0.2493
2094,0.1593
2095,-0.1512
2096,-0.1671
2097,0.162
2098,-0.1581
2099,0.1607
2100,0.4243
2101,-0.2291
2102,0.09034
2103,-0.00526
2104,0.1246
2105,0.1387
2106,-0.2302
2107,-0.1009
2108,-0.1496
2109,-0.03972
2110,0.05481
2111,-0.2088
2112,-0.09225
2113,0.1407
2114,0.2003
2115,0.01018
2116,0.1259
2117,-0.08091
2118,-0.09609
2119,-0.2753
2120,0.3609
2121,-0.09851
2122,0.3709
2123,0.03823
2124,0.0981
2125,-0.09343
2126,-0.06052
2127,0.01153
2128,0.1763
2129,-0.1009
2130,-0.005334
2131,-0.0255
2132,-0.02314
2133,-0.01666
2134,0.0684
2135,-0.04657
2136,-0.099
2137,0.01611
2138,-0.1366
2139,0.2335
2140,0.0005474
2141,-0.3023
2142,-0.06448
2143,-0.0217
2144,-0.2984
2145,-0.1465
2146,0.1027
2147,0.08945
2148,0.1774
2149,-0.0884
2150,-0.1687
2151,0.2655
2152,-0.06279
2153,-0.1901
2154,-0.05737
2155,-0.04579
2156,0.06756
2157,-0.1376
2158,0.1805
2159,0.01069
2160,-0.1166
2161,-0.1157
2162,-0.1332
2163,-0.02506
2164,-0.1349
2165,0.02656
2166,0.05881
2167,0.122
2168,0.1447
2169,0.0608
2170,0.0106
2171,0.1231
2172,-0.1489
2173,-0.04041
2174,-0.269
2175,0.2317
2176,-0.09335
2177,0.1306
2178,-0.2405
2179,0.3609
2180,-0.1401
2181,0.04344
2182,-0.1889
2183,-0.3364
2184,-0.1613
2185,0.04378
2186,0.143
2187,0.1191
2188,0.1578
2189,0.198
2190,-0.1234
2191,-0.0405
2192,0.006228
2193,0.1796
2194,-0.2946
2195,-0.08517
2196,0.103
2197,-0.1093
2198,0.0499
2199,-0.2782
2200,0.04261
2201,0.1174
2202,0.1363
2203,-0.1389
2204,-0.03666
2205,-0.04763
2206,0.04636
2207,-0.1318
2208,-0.1552
2209,0.2753
2210,0.2088
2211,0.2735
2212,-0.2787
2213,0.0789
2214,-0.01698
2215,-0.0008662
2216,-0.1734
2217,-0.1652
2218,0.2353
2219,-0.0764
2220,0.07511
2221,-0.009013
2222,0.03403
2223,0.2146
2224,0.06426
2225,0.1295
2226,-0.2872
2227,0.3698
2228,-0.3047
2229,0.164
2230,0.04781
2231,0.09356
2232,-0.1254
2233,-0.1864
2234,0.07927
2235,0.1603
2236,-0.03584
2237,0.09556
2238,0.2074
2239,-0.04194
2240,-0.3691
2241,0.0502
2242,-0.127
2243,-0.08037
2244,0.07921
2245,0.09696
2246,-0.2754
2247,0.1342
2248,0.04282
2249,0.2196
2250,-0.1832
2251,-0.1093
2252,-0.06213
2253,-0.1232
2254,-0.05198
2255,-0.3122
2256,0.2412
2257,-0.3224
2258,-0.1207
2259,0.2799
2260,-0.3492
2261,-0.03006
2262,-0.05981
2263,-0.01399
2264,0.04686
2265,-0.1904
2266,0.08135
2267,0.02962
2268,-0.1192
2269,0.028
2270,-0.06715
2271,0.04936
2272,0.2525
2273,0.113
2274,-0.1341
2275,0.08741
2276,0.04343
2277,0.2244
2278,-0.2309
2279,0.0165
2280,0.4323
2281,0.1425
2282,-0.05311
2283,-0.2128
2284,0.1877
2285,0.272
2286,-0.1955
2287,0.4262
2288,0.05206
2289,0.1952
2290,-0.2883
2291,-0.1382
2292,-0.01785
2293,0.005201
2294,-0.05037
2295,-0.1864
2296,0.061
2297,0.2007
2298,0.2292
2299,0.1245
2300,0.2423
2301,-0.3633
2302,0.2891
2303,-0.01833
2304,-0.04625
2305,-0.0532
2306,0.2635
2307,0.2493
2308,0.07049
2309,0.2831
2310,0.09243
2311,0.2163
2312,-0.2433
2313,0.3799
2314,0.2309
2315,-0.1382
2316,-0.2225
2317,-0.1378
2318,0.2811
2319,0.343
2320,-0.06144
2321,-0.08307
2322,0.08276
2323,-0.432
2324,0.1329
2325,-0.1059
2326,0.09576
2327,-0.1895
2328,0.2427
2329,-0.09566
2330,0.1328
2331,-0.2455
2332,-0.1389
2333,-0.2295
2334,-0.1914
2335,0.4479
2336,0.01111
2337,-0.1545
2338,0.1059
2339,0.03478
2340,-0.3271
2341,-0.06048
2342,-0.09054
2343,-0.1002
2344,0.1162
2345,0.07686
2346,0.1884
2347,-0.05191
2348,-0.168
2349,0.1114
2350,0.09058
2351,-0.03226
2352,-0.1714
2353,-0.0881
2354,0.2421
2355,0.07613
2356,0.002191
2357,0.07322
2358,0.05022
2359,0.2163
2360,-0.19
2361,0.0709
2362,-0.1933
2363,0.1573
2364,0.02972
2365,0.01227
2366,-0.06852
2367,-0.04102
2368,-0.05668
2369,-0.2169
2370,0.0009782
2371,-0.3233
2372,0.07625
2373,0.3035
2374,0.04484
2375,0.1269
2376,0.1472
2377,-0.04668
2378,-0.3059
2379,-0.1494
2380,0.2798
2381,0.1196
2382,-0.1276
2383,0.04281
2384,-0.02065
2385,-0.1261
2386,0.01627
2387,0.07831
2388,-0.01418
2389,0.1361
2390,-0.08689
2391,-0.1122
2392,0.1082
2393,0.4151
2394,0.02767
2395,0.03052
2396,0.04311
2397,-0.2993
2398,-0.1849
2399,-0.1502
2400,0.04269
2401,-0.185
2402,-0.005019
2403,0.0628
2404,0.2545
2405,-0.05496
2406,-0.1465
2407,-0.1113
2408,8.808e-05
2409,0.2287
2410,-0.1697
2411,0.07869
2412,-0.27
2413,0.1981
2414,-0.002125
2415,-0.1135
2416,0.1991
2417,-0.1337
2418,0.03633
2419,-0.08066
2420,0.06211
2421,0.2016
2422,0.3778
2423,-0.05149
2424,0.1051
2425,-0.2063
2426,0.04542
2427,0.1948
2428,-0.01937
2429,0.07808
2430,-0.02145
2431,0.352
2432,0.008911
2433,0.1904
2434,0.1025
2435,-0.04351
2436,-0.2127
2437,-0.167
2438,-0.2157
2439,-0.07057
2440,-0.01229
2441,0.311
2442,0.1855
2443,-0.002923
2444,-0.4233
2445,-0.06214
2446,0.01905
2447,-0.1262
2448,0.2281
2449,-0.06939
2450,0.1286
2451,0.1474
2452,-0.2092
2453,0.08322
2454,-0.176
2455,0.003954
2456,0.003712
2457,0.1923
2458,0.1087
2459,0.1368
2460,0.3714
2461,-0.0811
2462,0.2679
2463,0.09765
2464,0.06174
2465,-0.2678
2466,0.1791
2467,0.1625
2468,-0.01578
2469,0.1438
2470,0.02389
2471,0.03506
2472,-0.04782
2473,-0.03358
2474,0.1921
2475,0.1285
2476,0.0841
2477,0.2939
2478,0.008983
2479,0.1573
2480,0.01225
2481,-0.03174
2482,0.2386
2483,-0.05547
2484,0.007299
2485,0.01375
2486,-0.3013
2487,0.3174
2488,-0.1236
2489,0.1187
2490,0.08327
2491,0.3692
2492,-0.3639
2493,-0.0285
2494,0.107
2495,0.0627
2496,0.06033
2497,-0.05009
2498,0.0853
2499,-0.01652
2500,0.006391
2501,0.03061
2502,-0.09462
2503,-0.04483
2504,0.4774
2505,0.05258
2506,-0.2078
2507,-0.01895
2508,-0.1785
2509,0.1327
2510,0.2054
2511,0.06113
2512,-0.01479
2513,-0.205
2514,-0.06017
2515,0.2785
2516,0.09293
2517,-0.1693
2518,-0.1761
2519,0.1189
2520,0.05512
2521,-0.07904
2522,0.1691
2523,-0.1701
2524,0.1166
2525,-0.2714
2526,0.1649
2527,0.14
2528,0.05169
2529,-0.1587
2530,-0.03872
2531,-0.06269
2532,-0.06491
2533,0.01705
2534,0.2745
2535,-0.1658
2536,0.1425
2537,0.0736
2538,0.1216
2539,0.06643
2540,0.1145
2541,0.1021
2542,-0.2596
2543,-0.09209
2544,-0.1377
2545,0.2194
2546,0.02845
2547,0.001968
2548,-0.2602
2549,0.2266
2550,-0.2567
2551,0.04733
2552,-0.1764
2553,0.08267
2554,-0.02143
2555,0.01896
2556,-0.1661
2557,-0.1175
2558,0.01427
2559,0.1274
2560,0.247
2561,-0.1408
2562,0.1542
2563,-0.01289
2564,-0.1564
2565,0.1922
2566,0.1623
2567,0.08911
2568,-0.08724
2569,-0.07283
2570,0.04696
2571,0.1236
2572,-0.1201
2573,-0.04908
2574,-0.2997
2575,0.209
2576,-0.1273
2577,0.2884
2578,-0.17
2579,0.1031
2580,-0.2221
2581,-0.0179
2582,-0.05335
2583,-0.1939
2584,0.1964
2585,0.1319
2586,-0.187
2587,-0.06799
2588,0.1301
2589,-0.001394
2590,0.1453
2591,-0.1031
2592,-0.07919
2593,-0.1087
2594,0.1003
2595,0.316
2596,0.1214
2597,-0.1965
2598,-0.0006091
2599,0.3164
2600,-0.1692
2601,-0.01986
2602,-0.03489
2603,-0.04567
2604,0.02154
2605,-0.3358
2606,0.0268
2607,0.046
2608,0.2239
2609,-0.009503
2610,-0.2875
2611,0.1842
2612,-0.0575
2613,0.09672
2614,-0.1581
2615,-0.02956
2616,-0.1188
2617,-0.1115
2618,0.09906
2619,0.1578
2620,-0.09787
2621,0.217
2622,-0.04481
2623,-0.2437
2624,-0.1809
2625,-0.4109
2626,0.2228
2627,0.1017
2628,-0.1035
2629,0.1917
2630,0.07843
2631,-0.06747
2632,-0.01137
2633,-0.2526
2634,0.07078
2635,-0.08631
2636,-0.1104
2637,0.1573
2638,-0.1028
2639,0.1202
2640,-0.1373
2641,0.201
2642,0.3709
2643,0.03499
2644,-0.06128
2645,0.05848
2646,0.02806
2647,0.0856
2648,0.06656
2649,-0.1098
2650,-0.1589
2651,-0.1007
2652,-0.06132
2653,-0.022
2654,-0.1009
2655,0.01449
2656,0.1953
2657,-0.01038
2658,-0.1331
2659,-0.009411
2660,0.003472
2661,0.1588
2662,-0.3336
2663,0.1776
2664,0.009557
2665,0.008976
2666,0.189
2667,0.092
2668,0.1179
2669,-0.007891
2670,0.2426
2671,0.1749
2672,-0.2235
2673,0.06334
2674,0.131
2675,-0.09695
2676,0.08739
2677,-0.03983
2678,-0.1092
2679,0.1132
2680,-0.2393
2681,0.03949
2682,0.01805
2683,-0.08353
2684,0.07474
2685,-0.1737
2686,-0.1311
2687,0.01891
2688,0.3203
2689,-0.2071
2690,0.03967
2691,-0.00982
2692,0.01309
2693,-0.1693
2694,-0.1474
2695,0.1394
2696,-0.1006
2697,0.1599
2698,0.05227
2699,-0.1073
2700,0.06404
2701,-0.1974
2702,0.06216
2703,-0.05823
2704,-0.1754
2705,0.07074
2706,0.2234
2707,-0.1291
2708,-0.02424
2709,0.08727
2710,0.0733
2711,0.104
2712,-0.3473
2713,0.04356
2714,-0.08304
2715,-0.1153
2716,0.07046
2717,0.02313
2718,0.09577
2719,0.02796
2720,-0.1173
2721,0.03829
2722,-0.1592
2723,0.2057
2724,0.02628
2725,0.2359
2726,0.02146
2727,0.1816
2728,-0.02288
2729,0.1661
2730,-0.1078
2731,-0.1
2732,-0.06213
2733,0.09147
2734,0.06754
2735,0.296
2736,-0.1469
2737,0.05473
2738,-0.1419
2739,-0.142
2740,-0.163
2741,0.04712
2742,0.078
2743,0.04894
2744,-0.0158
2745,-0.1454
2746,-0.07503
2747,-0.05812
2748,-0.06149
2749,0.07942
2750,0.1833
2751,0.06482
2752,0.006943
2753,-0.09471
2754,-0.0009617
2755,-0.2782
2756,0.06846
2757,0.06215
2758,-0.04497
2759,0.2573
2760,-0.2573
2761,-0.2845
2762,0.0306
2763,-0.03971
2764,0.2811
2765,0.2524
2766,-0.1409
2767,0.01689
2768,0.07714
2769,-0.1089
2770,-0.1331
2771,0.08548
2772,-0.04025
2773,0.007645
2774,0.02431
2775,-0.0353
2776,-0.0509
2777,0.2307
2778,0.108
2779,0.08388
2780,-0.02673
2781,0.1021
2782,0.169
2783,0.1137
2784,-0.1136
2785,0.02115
2786,0.06232
2787,0.2473
2788,-0.1295
2789,-0.02731
2790,-0.1226
2791,-0.0009912
2792,0.06866
2793,-0.02636
2794,-0.109
2795,-0.2569
2796,-0.1237
2797,-0.1209
2798,0.02749
2799,0.05752
2800,-0.05821
2801,0.1088
2802,0.04954
2803,0.02695
2804,0.2205
2805,0.1746
2806,0.005697
2807,0.2613
2808,0.05001
2809,0.04716
2810,0.09979
2811,-0.02148
2812,0.09652
2813,-0.04078
2814,-0.03071
2815,0.1071
2816,-0.2655
2817,0.09478
2818,-0.02735
2819,0.1897
2820,-0.1439
2821,0.0329
2822,0.1937
2823,-0.1881
2824,0.165
2825,0.08616
2826,0.1982
2827,0.02493
2828,-0.2453
2829,0.2824
2830,-0.1142
2831,0.09246
2832,-0.1119
2833,-0.02158
2834,0.0109
2835,0.2429
2836,0.2288
2837,-0.174
2838,0.04664
2839,0.1251
2840,-0.2269
2841,0.04369
2842,-0.2292
2843,-0.157
2844,0.338
2845,-0.02674
2846,-0.03513
2847,0.07367
2848,-0.00797
2849,-0.275
2850,0.2942
2851,0.2366
2852,-0.2399
2853,0.1714
2854,-0.1083
2855,0.06402
2856,0.005569
2857,0.2844
2858,0.009092
2859,-0.1772
2860,0.1621
2861,0.1063
2862,0.278
2863,-0.349
2864,0.1876
2865,-0.04106
2866,-0.05883
2867,-0.0124
2868,-0.1021
2869,0.1023
2870,-0.02381
2871,0.0703
2872,-0.1125
2873,0.191
2874,0.0528
2875,-0.1125
2876,0.1266
2877,0.2026
2878,-0.09019
2879,0.1134
2880,-0.2597
2881,-0.1255
2882,0.02967
2883,0.07021
2884,0.1352
2885,-0.08061
2886,0.2447
2887,0.2166
2888,0.2859
2889,0.1886
2890,0.05911
2891,-0.3166
2892,0.1383
2893,0.1889
2894,0.02678
2895,-0.0374
2896,0.03754
2897,0.2421
2898,0.1593
2899,0.09144
2900,-0.1448
2901,0.0345
2902,-0.01363
2903,-0.09848
2904,-0.2113
2905,0.1261
2906,-0.04689
2907,-0.1899
2908,0.1075
2909,0.05457
2910,0.2049
2911,-0.3676
2912,-0.1066
2913,0.1849
2914,-0.01914
2915,-0.04007
2916,-0.1579
2917,0.1085
2918,-0.04273
2919,-0.2281
2920,-0.1312
2921,0.2514
2922,0.1377
2923,-0.05743
2924,-0.04751
2925,-0.01643
2926,-0.003543
2927,0.2135
2928,-0.1949
2929,0.07624
2930,-0.251
2931,0.1789
2932,0.07515
2933,0.476
2934,0.09662
2935,-0.268
2936,0.478
2937,-0.01337
2938,0.1934
2939,-0.05632
2940,0.007969
2941,-0.357
2942,0.1009
2943,-0.1099
2944,0.2581
2945,-0.1521
2946,0.1912
2947,0.001078
2948,0.03915
2949,0.1558
2950,-0.02326
2951,-0.07302
2952,0.06219
2953,-0.1773
2954,0.1149
2955,-0.0951
2956,0.2675
2957,0.08426
2958,0.1875
2959,-0.3432
2960,0.1122
2961,0.1562
2962,0.07131
2963,0.07017
2964,-0.2469
2965,-0.1121
2966,-0.04386
2967,0.07427
2968,-0.03502
2969,0.0907
2970,0.1905
2971,-0.03851
2972,0.2656
2973,-0.0989
2974,-0.1044
2975,0.3257
2976,-0.04746
2977,-0.1492
2978,-0.09417
2979,-0.1091
2980,-0.07892
2981,-0.161
2982,0.129
2983,-0.255
2984,-0.08688
2985,0.3148
2986,0.227
2987,-0.1435
2988,0.06687
2989,0.0223
2990,0.1987
2991,0.08958
2992,0.05841
2993,0.2104
2994,0.3007
2995,0.2247
2996,-0.09364
2997,-0.3042
2998,0.2017
2999,-0.05033
3000,-0.05205
3001,0.07067
3002,-0.1662
3003,-0.1563
3004,0.1941
3005,-0.209
3006,0.1603
3007,-0.04075
3008,-0.1259
3009,0.07874
3010,0.1305
3011,0.11
3012,-0.05662
3013,0.08289
3014,-0.09203
3015,0.02401
3016,-0.0875
3017,-0.2077
3018,-0.07871
3019,-0.003754
3020,-0.01388
3021,0.01874
3022,0.1766
3023,-0.2441
3024,-0.01797
3025,0.08145
3026,0.333
3027,-0.02132
3028,0.003184
3029,-0.02343
3030,0.1104
3031,-0.261
3032,0.2685
3033,-0.2797
3034,0.1722
3035,0.007338
3036,0.05216
3037,0.2361
3038,0.07149
3039,-0.3256
3040,-0.03586
3041,-0.2139
3042,0.06404
3043,0.006672
3044,-0.3468
3045,0.1759
3046,-0.02641
3047,-0.01083
3048,0.7437
3049,0.01309
3050,-0.1049
3051,0.02816
3052,-0.4017
3053,0.3015
3054,0.06527
3055,-0.5902
3056,0.2635
3057,0.03804
3058,0.153
3059,-0.1264
3060,-0.05849
3061,0.3655
3062,0.3128
3063,0.2537
3064,0.0202
3065,-0.04811
3066,-0.03194
3067,-0.2696
3068,0.1815
3069,-0.05173
3070,-0.08511
3071,0.4785
3072,0.1406
3073,-0.1325
3074,-0.0792
3075,0.05338
3076,-0.03499
3077,0.1755
3078,-0.02799
3079,0.1028
3080,0.08488
3081,-0.1628
3082,-0.1384
3083,-0.1155
3084,-0.03411
3085,-0.06752
3086,0.01129
3087,-0.02171
3088,0.192
3089,0.1866
3090,0.09921
3091,-0.2065
3092,0.1611
3093,0.1345
3094,0.03884
3095,0.2207
3096,0.2609
3097,-0.05699
3098,0.04256
3099,0.08642
3100,-0.2402
3101,0.112
3102,-0.08656
3103,-0.04883
3104,-0.2475
3105,-0.1112
3106,0.02874
3107,-0.02771
3108,-0.01135
3109,0.08533
3110,-0.1141
3111,0.002679
3112,0.3326
3113,0.0882
3114,-0.3566
3115,-0.08505
3116,0.0168
3117,0.04198
3118,0.01926
3119,-0.03075
3120,0.02383
3121,-0.3907
3122,0.09341
3123,-0.03701
3124,-0.06626
3125,0.244
3126,0.2588
3127,0.1187
3128,0.07241
3129,0.1853
3130,-0.2339
3131,0.2369
3132,-0.1717
3133,-0.04208
3134,-0.15
3135,0.03454
3136,-0.2656
3137,0.01758
3138,0.0944
3139,0.08284
3140,0.1341
3141,-0.03763
3142,0.03807
3143,0.08332
3144,0.04447
3145,-0.02729
3146,0.26
3147,0.1036
3148,-0.02177
3149,-0.01571
3150,0.3348
3151,-0.3426
3152,-0.1007
3153,0.1508
3154,-0.1352
3155,-0.2152
3156,0.1214
3157,0.01426
3158,-0.1374
3159,0.1626
3160,-0.1119
3161,-0.05283
3162,0.03002
3163,-0.1368
3164,-0.15
3165,-0.142
3166,0.1003
3167,0.03112
3168,-0.1925
3169,-0.07772
3170,-0.1977
3171,0.1063
3172,0.1183
3173,-0.3152
3174,0.1455
3175,0.02338
3176,-0.01519
3177,0.2466
3178,0.04577
3179,0.0008292
3180,-0.1337
3181,-0.07552
3182,0.2357
3183,-0.02546
3184,0.03124
3185,0.04203
3186,-0.006763
3187,0.1427
3188,-0.07206
3189,0.166
3190,-0.2789
3191,-0.01137
3192,-0.0005698
3193,0.1583
3194,-0.3923
3195,0.1783
3196,0.1033
3197,-0.2173
3198,0.2259
3199,-0.2179
3200,0.1156
3201,0.1284
3202,0.02589
3203,0.0176
3204,0.1455
3205,-0.02606
3206,0.009012
3207,0.1145
3208,0.1674
3209,-0.05193
3210,0.1341
3211,0.04287
3212,-0.02674
3213,0.06096
3214,0.01608
3215,-0.07401
3216,-0.002609
3217,-0.01747
3218,0.03809
3219,-0.006741
3220,-0.2165
3221,0.2605
3222,0.1852
3223,-0.03296
3224,0.2696
3225,0.09924
3226,0.003881
3227,-0.02558
3228,-0.3312
3229,-0.1118
3230,-0.115
3231,0.3168
3232,0.215
3233,-0.0477
3234,0.5186
3235,0.00808
3236,-0.4749
3237,-0.04369
3238,-0.03298
3239,0.1842
3240,-0.1472
3241,-0.07567
3242,0.0848
3243,0.0529
3244,0.05169
3245,-0.2707
3246,-0.03276
3247,-0.1567
3248,0.02128
3249,-0.1577
3250,-0.02783
3251,0.08572
3252,-0.04484
3253,-0.1948
3254,0.2334
3255,0.2226
3256,-0.1895
3257,-0.4268
3258,0.08243
3259,0.08121
3260,-0.3067
3261,0.1749
3262,0.1427
3263,0.03383
3264,-0.1259
3265,-0.1193
3266,0.1669
3267,0.1571
3268,0.247
3269,-0.3429
3270,0.2121
3271,-0.2182
3272,-0.03222
3273,0.06475
3274,-0.265
3275,-0.09379
3276,-0.141
3277,-0.1498
3278,0.2034
3279,-0.1627
3280,-0.05888
3281,-0.1112
3282,-0.2109
3283,-0.0101
3284,-0.1422
3285,0.1729
3286,0.0968
3287,0.2106
3288,0.03004
3289,0.05632
3290,0.2204
3291,-0.06419
3292,-0.03891
3293,0.1044
3294,-0.1956
3295,0.1378
3296,-0.02978
3297,-0.1872
3298,-0.1426
3299,0.2852
3300,0.01489
3301,-0.0749
3302,-0.08945
3303,-0.04387
3304,-0.05203
3305,0.2739
3306,-0.02085
3307,-0.04217
3308,-0.02387
3309,0.101
3310,0.009909
3311,0.07078
3312,-0.1586
3313,0.2031
3314,-0.03129
3315,-0.1695
3316,0.04387
3317,0.2798
3318,-0.1025
3319,-0.09592
3320,0.2504
3321,-0.06778
3322,0.1338
3323,-0.09898
3324,0.2846
3325,-0.08383
3326,-0.03713
3327,-0.06423
3328,0.01488
3329,-0.1459
3330,0.01195
3331,0.04696
3332,0.1246
3333,-0.1903
3334,-0.02498
3335,-0.02249
3336,0.09748
3337,0.07405
3338,0.2785
3339,0.3727
3340,-0.01929
3341,0.2327
3342,-0.2508
3343,-0.2148
3344,0.1149
3345,0.2253
3346,0.0673
3347,0.01656
3348,0.1226
3349,-0.1661
3350,0.07751
3351,0.1602
3352,0.1719
3353,-0.4163
3354,0.2415
3355,-0.1037
3356,0.05635
3357,0.2732
3358,-0.1231
3359,0.2104
3360,-0.1724
3361,-0.1176
3362,0.14
3363,0.2006
3364,-0.2942
3365,0.00347
3366,-0.009017
3367,-0.3194
3368,-0.1436
3369,-0.1702
3370,0.01619
3371,0.02342
3372,-0.1734
3373,-0.2143
3374,0.09058
3375,-0.0692
3376,-0.07548
3377,0.445
3378,0.02449
3379,0.2864
3380,0.2658
3381,0.04945
3382,0.1487
3383,-0.2359
3384,0.3032
3385,-0.09645
3386,-0.2126
3387,0.2151
3388,-0.1523
3389,0.1539
3390,-0.1575
3391,0.0117
3392,0.02554
3393,-0.1055
3394,-0.05806
3395,-0.2572
3396,0.1517
3397,-0.0789
3398,0.1656
3399,0.06028
3400,-0.02491
3401,0.315
3402,0.08897
3403,0.03871
3404,-0.2988
3405,0.04535
3406,-0.2156
3407,0.1253
3408,0.01113
3409,-0.1069
3410,0.1023
3411,-0.02271
3412,-0.1521
3413,0.2023
3414,0.05432
3415,-0.04146
3416,0.07568
3417,0.02158
3418,0.04593
3419,0.09295
3420,0.2596
3421,-0.2879
3422,-0.139
3423,-0.3269
3424,-0.3917
3425,0.1629
3426,0.1256
3427,-0.1213
3428,0.01828
3429,-0.1511
3430,-0.2038
3431,-0.07609
3432,0.1487
3433,0.2322
3434,0.04809
3435,0.1489
3436,0.1731
3437,0.04253
3438,0.2747
3439,-0.05211
3440,-0.0347
3441,0.1706
3442,0.05449
