MDTU,link
1,1.08854
2,1.10568
3,1.09307
4,1.09545
5,1.09334
6,1.08192
7,1.09292
8,1.08366
9,1.09121
10,1.081
11,1.09304
12,1.09304
13,1.09304
14,1.08027
15,1.08308
16,1.08719
17,1.08022
18,1.08305
19,1.08442
20,1.07933
21,1.08336
22,1.08395
23,1.0817
24,1.08554
25,1.08274
26,1.08076
27,1.08091
28,1.08007
29,1.08072
30,1.08471
31,1.08031
32,1.08492
33,1.08423
34,1.08124
35,1.08237
36,1.08765
37,1.08081
38,1.08255
39,1.0831
40,1.07703
41,1.08082
42,1.08482
43,1.08069
44,1.08166
45,1.08655
46,1.07881
47,1.08714
48,1.08122
49,1.08246
50,1.08269
51,1.08421
52,1.07829
53,1.07726
54,1.08014
55,1.08198
56,1.08045
57,1.08374
58,1.07787
59,1.0814
60,1.08584
61,1.08108
62,1.08235
63,1.07978
64,1.08243
65,1.08187
66,1.07755
67,1.08016
68,1.08174
69,1.08204
70,1.07463
71,1.08466
72,1.08026
73,1.08495
74,1.07727
75,1.0816
76,1.0787
77,1.0824
78,1.07646
79,1.08288
80,1.08302
81,1.08302
82,1.07211
83,1.08471
84,1.07519
85,1.08473
86,1.07916
87,1.08142
88,1.08674
89,1.08027
90,1.08468
91,1.0795
92,1.08434
93,1.07992
94,1.08413
95,1.08223
96,1.07522
97,1.08292
98,1.07661
99,1.08595
100,1.07754
101,1.08106
102,1.08109
103,1.0814
104,1.0814
105,1.07662
106,1.08317
107,1.07932
108,1.08558
109,1.0792
110,1.0837
111,1.0824
112,1.0817
113,1.08384
114,1.08256
115,1.08326
116,1.0819
117,1.07551
118,1.08127
119,1.08127
120,1.07814
121,1.08408
122,1.07978
123,1.0807
124,1.07931
125,1.08713
126,1.07847
127,1.08293
128,1.08099
129,1.07952
130,1.08109
131,1.0864
132,1.08057
133,1.08057
134,1.08233
135,1.08172
136,1.0858
137,1.07598
138,1.08507
139,1.07596
140,1.08147
141,1.08012
142,1.07927
143,1.08204
144,1.08165
145,1.08474
146,1.08413
147,1.08489
148,1.08045
149,1.08828
150,1.07899
151,1.0813
152,1.07725
153,1.08299
154,1.08208
155,1.08451
156,1.08277
157,1.07975
158,1.08331
159,1.07909
160,1.08208
161,1.07748
162,1.08299
163,1.08072
164,1.08178
165,1.08028
166,1.08287
167,1.08042
168,1.08085
169,1.07756
170,1.08039
171,1.07723
172,1.07833
173,1.07905
174,1.08211
175,1.0818
176,1.07969
177,1.07969
178,1.07993
179,1.0825
180,1.08235
181,1.07962
182,1.07871
183,1.08352
184,1.07913
185,1.086
186,1.07966
187,1.08229
188,1.07808
189,1.07998
190,1.0805
191,1.0805
192,1.08326
193,1.08304
194,1.08295
195,1.08203
196,1.08019
197,1.08329
198,1.07711
199,1.0851
200,1.07861
201,1.08175
202,1.08042
203,1.08082
204,1.08279
205,1.08075
206,1.07815
207,1.08388
208,1.08089
209,1.07943
210,1.08079
211,1.0837
212,1.08157
213,1.08316
214,1.07794
215,1.08161
216,1.07949
217,1.07849
218,1.08148
219,1.07985
220,1.0814
221,1.08406
222,1.08191
223,1.08464
224,1.08211
225,1.08253
226,1.08231
227,1.07676
228,1.08091
229,1.0836
230,1.07792
231,1.08331
232,1.0811
233,1.08121
234,1.08877
235,1.07828
236,1.08492
237,1.07365
238,1.08664
239,1.07534
240,1.09055
241,1.09055
242,1.07643
243,1.08491
244,1.08491
245,1.07445
246,1.08207
247,1.08124
248,1.08643
249,1.08643
250,1.07412
251,1.08622
252,1.07583
253,1.08647
254,1.07734
255,1.08093
256,1.08564
257,1.07622
258,1.08302
259,1.07901
260,1.08241
261,1.0792
262,1.08662
263,1.08662
264,1.08096
265,1.0805
266,1.07951
267,1.08231
268,1.08042
269,1.08105
270,1.08085
271,1.08232
272,1.08174
273,1.08318
274,1.08318
275,1.08097
276,1.08175
277,1.08175
278,1.08509
279,1.08006
280,1.08527
281,1.08595
282,1.08653
283,1.08653
284,1.08285
285,1.08154
286,1.08386
287,1.0771
288,1.08504
289,1.07935
290,1.08088
291,1.08624
292,1.08203
293,1.08125
294,1.082
295,1.08561
296,1.08067
297,1.07929
298,1.08207
299,1.08347
300,1.08443
301,1.08443
302,1.08306
303,1.08154
304,1.08552
305,1.08537
306,1.08328
307,1.08904
308,1.08553
309,1.08858
310,1.08361
311,1.08673
312,1.08829
313,1.08859
314,1.08559
315,1.08692
316,1.08944
317,1.08166
318,1.08998
319,1.08998
320,1.08745
321,1.08056
322,1.08778
323,1.07917
324,1.08855
325,1.08336
326,1.08336
327,1.09238
328,1.08204
329,1.08873
330,1.08805
331,1.08806
332,1.08682
333,1.08653
334,1.08241
335,1.09025
336,1.09025
337,1.08364
338,1.08364
339,1.09058
340,1.08661
341,1.09035
342,1.08103
343,1.08723
344,1.08316
345,1.08342
346,1.08499
347,1.08585
348,1.08583
349,1.08671
350,1.08683
351,1.08128
352,1.08642
353,1.08357
354,1.08386
355,1.08386
356,1.08354
357,1.08037
358,1.09064
359,1.07947
360,1.08573
361,1.0817
362,1.0878
363,1.08358
364,1.08158
365,1.0876
366,1.07832
367,1.0817
368,1.08314
369,1.08037
370,1.08332
371,1.07968
372,1.08696
373,1.07875
374,1.08222
375,1.08389
376,1.08699
377,1.07688
378,1.08627
379,1.07404
380,1.08686
381,1.07635
382,1.08459
383,1.08298
384,1.08241
385,1.08142
386,1.08142
387,1.07868
388,1.08146
389,1.08509
390,1.07887
391,1.08597
392,1.07375
393,1.08325
394,1.0805
395,1.082
396,1.07983
397,1.08283
398,1.08283
399,1.08503
400,1.07979
401,1.08734
402,1.07914
403,1.08627
404,1.07625
405,1.08561
406,1.07957
407,1.08423
408,1.07723
409,1.08334
410,1.07977
411,1.07977
412,1.08076
413,1.08405
414,1.07726
415,1.08362
416,1.07564
417,1.0798
418,1.08097
419,1.07775
420,1.07641
421,1.0813
422,1.07624
423,1.08047
424,1.08509
425,1.07131
426,1.08668
427,1.08326
428,1.08069
429,1.08475
430,1.078
431,1.08635
432,1.07834
433,1.0793
434,1.0793
435,1.08165
436,1.07951
437,1.07777
438,1.08118
439,1.08334
440,1.077
441,1.08784
442,1.08058
443,1.08484
444,1.08482
445,1.08757
446,1.08051
447,1.08251
448,1.08071
449,1.07996
450,1.07946
451,1.07839
452,1.0815
453,1.08259
454,1.08127
455,1.08709
456,1.07953
457,1.08396
458,1.08201
459,1.08254
460,1.08254
461,1.07989
462,1.07989
463,1.07647
464,1.0818
465,1.08187
466,1.08219
467,1.08185
468,1.08191
469,1.08825
470,1.08534
471,1.08479
472,1.08247
473,1.08374
474,1.08422
475,1.07904
476,1.08831
477,1.08831
478,1.08317
479,1.07984
480,1.08046
481,1.08422
482,1.08235
483,1.08566
484,1.08706
485,1.08706
486,1.08241
487,1.08207
488,1.08341
489,1.0817
490,1.08514
491,1.07518
492,1.08189
493,1.07905
494,1.08229
495,1.08017
496,1.08248
497,1.07715
498,1.07715
499,1.08171
500,1.08158
501,1.0802
502,1.0867
503,1.07852
504,1.08428
505,1.07727
506,1.08279
507,1.08279
508,1.07873
509,1.08212
510,1.07825
511,1.07822
512,1.08261
513,1.0813
514,1.08188
515,1.08453
516,1.08127
517,1.08276
518,1.0831
519,1.07453
520,1.08502
521,1.07399
522,1.08482
523,1.08482
524,1.08482
525,1.08147
526,1.08033
527,1.08551
528,1.0823
529,1.08019
530,1.08324
531,1.08025
532,1.08253
533,1.0822
534,1.0834
535,1.08263
536,1.07814
537,1.08468
538,1.08239
539,1.08477
540,1.08477
541,1.07821
542,1.0856
543,1.08101
544,1.08407
545,1.07892
546,1.0807
547,1.0807
548,1.08224
549,1.08224
550,1.07996
551,1.08217
552,1.08209
553,1.08021
554,1.08547
555,1.07902
556,1.08495
557,1.08495
558,1.08128
559,1.08128
560,1.07846
561,1.08352
562,1.08041
563,1.08139
564,1.07893
565,1.08651
566,1.07683
567,1.08128
568,1.08511
569,1.08038
570,1.08034
571,1.08369
572,1.08238
573,1.08025
574,1.08916
575,1.08916
576,1.07756
577,1.08256
578,1.07932
579,1.08368
580,1.07822
581,1.08384
582,1.08666
583,1.08529
584,1.07691
585,1.08657
586,1.07991
587,1.08486
588,1.07794
589,1.08117
590,1.08333
591,1.08139
592,1.0836
593,1.08324
594,1.08473
595,1.08206
596,1.08417
597,1.0828
598,1.08437
599,1.08968
600,1.08382
601,1.08721
602,1.08471
603,1.08485
604,1.08121
605,1.08432
606,1.08642
607,1.085
608,1.08249
609,1.08721
610,1.08222
611,1.0817
612,1.08476
613,1.08153
614,1.08182
615,1.08186
616,1.0784
617,1.07985
618,1.07875
619,1.07827
620,1.07827
621,1.08393
622,1.08055
623,1.07975
624,1.0819
625,1.08698
626,1.08698
627,1.07968
628,1.08276
629,1.08016
630,1.08361
631,1.08341
632,1.07745
633,1.08539
634,1.08219
635,1.08169
636,1.07855
637,1.08093
638,1.07812
639,1.08464
640,1.07986
641,1.08339
642,1.07779
643,1.0841
644,1.08527
645,1.08212
646,1.08762
647,1.08044
648,1.08388
649,1.08247
650,1.08186
651,1.08169
652,1.083
653,1.07851
654,1.08544
655,1.08761
656,1.07914
657,1.08855
658,1.07945
659,1.08407
660,1.08663
661,1.07898
662,1.08299
663,1.08149
664,1.08522
665,1.08412
666,1.08417
667,1.08411
668,1.08411
669,1.07931
670,1.08443
671,1.0827
672,1.08316
673,1.0778
674,1.08227
675,1.0846
676,1.08349
677,1.08401
678,1.08556
679,1.08005
680,1.08647
681,1.08128
682,1.08407
683,1.0852
684,1.08397
685,1.08381
686,1.08447
687,1.08517
688,1.07873
689,1.08607
690,1.08227
691,1.08422
692,1.08215
693,1.08814
694,1.08607
695,1.08519
696,1.08872
697,1.08229
698,1.08711
699,1.09082
700,1.08751
701,1.08893
702,1.08508
703,1.0859
704,1.08614
705,1.08292
706,1.08078
707,1.08573
708,1.07887
709,1.08231
710,1.078
711,1.08447
712,1.07898
713,1.08533
714,1.08227
715,1.08256
716,1.08445
717,1.08606
718,1.08372
719,1.08414
720,1.08436
721,1.08145
722,1.08465
723,1.08396
724,1.08261
725,1.08675
726,1.08175
727,1.0859
728,1.07811
729,1.08609
730,1.08516
731,1.08068
732,1.0836
733,1.07871
734,1.08084
735,1.08321
736,1.08233
737,1.08233
738,1.08274
739,1.08137
740,1.08862
741,1.07749
742,1.08906
743,1.08424
744,1.08579
745,1.08431
746,1.08158
747,1.08656
748,1.08004
749,1.07894
750,1.08002
751,1.08668
752,1.07705
753,1.08434
754,1.0825
755,1.08272
756,1.08138
757,1.08208
758,1.08069
759,1.08491
760,1.08103
761,1.08431
762,1.07811
763,1.08056
764,1.07862
765,1.08266
766,1.08184
767,1.07969
768,1.08104
769,1.083
770,1.07656
771,1.07934
772,1.07899
773,1.08273
774,1.08459
775,1.08368
776,1.082
777,1.082
778,1.08051
779,1.08308
780,1.08023
781,1.08513
782,1.08103
783,1.0834
784,1.0834
785,1.07949
786,1.08447
787,1.08447
788,1.08038
789,1.07686
790,1.08537
791,1.08073
792,1.08201
793,1.07848
794,1.08462
795,1.08267
796,1.08297
797,1.08075
798,1.07822
799,1.08222
800,1.07835
801,1.08273
802,1.07832
803,1.08159
804,1.08
805,1.08339
806,1.07965
807,1.07918
808,1.08453
809,1.08453
810,1.07348
811,1.08334
812,1.08691
813,1.07547
814,1.08726
815,1.0767
816,1.08802
817,1.08128
818,1.08737
819,1.07922
820,1.08828
821,1.07817
822,1.08536
823,1.08219
824,1.081
825,1.07991
826,1.0847
827,1.0847
828,1.08379
829,1.08298
830,1.07931
831,1.08006
832,1.08006
833,1.08423
834,1.08258
835,1.07955
836,1.07884
837,1.08387
838,1.07929
839,1.07929
840,1.08082
841,1.07793
842,1.07976
843,1.07847
844,1.08271
845,1.07845
846,1.07845
847,1.07689
848,1.08513
849,1.08249
850,1.07993
851,1.08522
852,1.0787
853,1.07979
854,1.08088
855,1.07713
856,1.08485
857,1.08046
858,1.08186
859,1.08103
860,1.07831
861,1.07831
862,1.08287
863,1.08005
864,1.08453
865,1.08051
866,1.07755
867,1.07755
868,1.08265
869,1.07982
870,1.08144
871,1.08144
872,1.08042
873,1.0826
874,1.08168
875,1.07849
876,1.08368
877,1.07765
878,1.08067
879,1.08267
880,1.07783
881,1.08077
882,1.07901
883,1.0761
884,1.08274
885,1.08274
886,1.07922
887,1.08032
888,1.08686
889,1.07347
890,1.08237
891,1.07891
892,1.07958
893,1.08282
894,1.0805
895,1.08183
896,1.08183
897,1.08013
898,1.0862
899,1.0776
900,1.07921
901,1.08154
902,1.07933
903,1.07903
904,1.07781
905,1.07822
906,1.07779
907,1.07708
908,1.07745
909,1.07787
910,1.08191
911,1.07392
912,1.08627
913,1.08067
914,1.08523
915,1.08523
916,1.08523
917,1.07909
918,1.08132
919,1.07571
920,1.08297
921,1.08132
922,1.07929
923,1.0824
924,1.07549
925,1.08454
926,1.07948
927,1.07834
928,1.08367
929,1.07734
930,1.07958
931,1.07792
932,1.08657
933,1.08029
934,1.08178
935,1.07822
936,1.08282
937,1.08033
938,1.08466
939,1.07652
940,1.08263
941,1.07915
942,1.08146
943,1.08108
944,1.08443
945,1.07877
946,1.08636
947,1.08124
948,1.08336
949,1.08076
950,1.08681
951,1.07693
952,1.08586
953,1.08586
954,1.07932
