MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.242499,-0.16108,-0.000380881
2,0.341973,-0.17276,0.000325215
3,0.321084,-0.07894,-0.00115595
4,0.363491,-0.07318,5.70658e-06
5,0.355092,-0.0391,-0.00163275
6,0.338628,0.011138,-0.00187763
7,0.3581,-0.01631,-0.00223251
8,0.336963,0.022655,-0.00132343
9,0.357142,-0.01035,-0.000531285
10,0.348081,0.036639,-0.00126522
11,0.373091,-0.00922,-0.00160599
12,0.373091,-0.00922,-0.00160599
13,0.373091,-0.00922,-0.00160599
14,0.349547,0.033267,-0.00256015
15,0.367549,0.02288,0.000300723
16,0.355644,0.007287,6.65472e-05
17,0.34091,0.036172,0.00217264
18,0.347719,0.024444,-4.57487e-06
19,0.359636,0.02194,0.00329185
20,0.33979,0.042312,0.00129601
21,0.361441,0.023243,0.00218002
22,0.365038,0.023123,0.00104343
23,0.375503,0.035637,0.0018579
24,0.370914,0.012921,0.000563222
25,0.35789,0.030798,-0.000943749
26,0.371123,0.033812,-0.000197434
27,0.3694,0.033736,0.0011839
28,0.355772,0.028954,0.00118854
29,0.353238,0.026472,-0.000758998
30,0.353326,0.016762,-0.00178607
31,0.360491,0.025915,0.00136188
32,0.356163,0.018134,-0.00124133
33,0.354386,0.027099,0.00071432
34,0.353025,0.036849,-0.00168927
35,0.357756,0.02886,0.000275974
36,0.360684,0.009471,-0.00124824
37,0.350826,0.033695,-0.00156964
38,0.349918,0.026,0.000662353
39,0.362478,0.015731,0.00041213
40,0.349113,0.043153,0.00180633
41,0.350881,0.024421,0.00059443
42,0.359668,0.002793,-0.000331323
43,0.357249,0.030729,0.0006681
44,0.360086,0.026049,-0.00133396
45,0.349979,0.006749,-0.00177726
46,0.354078,0.040764,0.000631669
47,0.375409,0.005377,-0.000215952
48,0.348303,0.027166,-0.00182982
49,0.377816,0.019965,0.00152374
50,0.365655,0.022258,0.000159794
51,0.364758,0.013607,0.00101117
52,0.355238,0.027137,-2.13367e-05
53,0.344253,0.038198,0.000994684
54,0.347255,0.030405,0.000664451
55,0.356275,0.026559,0.00141636
56,0.351399,0.038052,-0.00156005
57,0.37125,0.01712,0.00194143
58,0.340192,0.041382,0.000406186
59,0.356853,0.026703,0.000709701
60,0.353713,0.019976,-0.00242102
61,0.347255,0.027672,0.000264005
62,0.35876,0.019132,-0.000896114
63,0.357992,0.027281,0.00114216
64,0.350907,0.023375,-0.00119515
65,0.357424,0.018065,-0.0003218
66,0.342196,0.03231,7.42859e-05
67,0.347429,0.027077,-0.00148537
68,0.363573,0.018926,-0.00173552
69,0.357469,0.01641,-0.000697019
70,0.352295,0.044124,-0.00215203
71,0.345948,0.01911,-0.000385707
72,0.348427,0.029249,5.5151e-05
73,0.371469,0.00973,0.00100424
74,0.343492,0.03935,0.000916398
75,0.355963,0.024324,0.0014752
76,0.3501,0.036185,4.52448e-06
77,0.356825,0.019437,0.00119494
78,0.355843,0.042092,-0.000963172
79,0.338849,0.022055,0.000996427
80,0.352907,0.013369,-0.00234392
81,0.352907,0.013369,-0.00234392
82,0.345716,0.054163,-0.000755436
83,0.359108,0.010674,-0.00102105
84,0.357699,0.047784,-0.00176448
85,0.350884,0.022199,-0.00147563
86,0.358603,0.038533,0.000502689
87,0.342048,0.023119,0.000236077
88,0.371924,0.000722,-0.0007038
89,0.3521,0.029854,0.000310157
90,0.362567,0.010793,0.00160962
91,0.337474,0.040275,-0.000746891
92,0.367474,0.01675,0.00244221
93,0.343901,0.03378,0.00181225
94,0.361997,0.006283,-0.000807606
95,0.369579,0.013873,-0.000966478
96,0.342631,0.04977,-0.000699943
97,0.361659,0.020495,0.000305939
98,0.361985,0.042238,0.000131401
99,0.373189,0.007115,-5.4589e-05
100,0.351527,0.040273,0.000637468
101,0.354583,0.028861,-0.000641493
102,0.358823,0.029059,-0.00134911
103,0.354792,0.024987,0.000390974
104,0.354792,0.024987,0.000390974
105,0.353513,0.037249,-0.00245727
106,0.362572,0.012387,0.0021154
107,0.372102,0.03041,-0.000289317
108,0.370605,1.5e-05,-0.000678515
109,0.359264,0.032947,0.000792037
110,0.356201,0.009907,0.000273653
111,0.354757,0.023395,-0.00174148
112,0.353998,0.032216,-0.00247113
113,0.359143,0.021146,0.000603517
114,0.356192,0.029511,0.000644402
115,0.360482,0.019968,-2.88395e-05
116,0.35272,0.027583,0.00110139
117,0.338649,0.052734,8.94554e-05
118,0.340906,0.030959,-0.00152221
119,0.340906,0.030959,-0.00152221
120,0.34993,0.044624,0.000265487
121,0.361807,0.013736,-0.00120089
122,0.352068,0.033001,-0.00160686
123,0.356459,0.023431,0.000876909
124,0.35437,0.040054,-0.000141441
125,0.348063,0.002191,0.000642965
126,0.349896,0.035168,-0.00360415
127,0.358477,0.017733,-0.000701074
128,0.353187,0.026748,-0.00174309
129,0.341247,0.035648,-0.000153288
130,0.3669,0.022875,-0.000889619
131,0.369679,0.0076,-0.000471444
132,0.354855,0.035505,-0.00062361
133,0.354855,0.035505,-0.00062361
134,0.356002,0.022401,-0.000210886
135,0.359751,0.021794,-0.000515697
136,0.353458,0.002716,-0.00129351
137,0.344872,0.043237,-0.000390008
138,0.360769,0.011868,-7.10793e-05
139,0.34771,0.044493,-0.00107978
140,0.371065,0.028388,-0.00292357
141,0.349973,0.031926,-4.22779e-05
142,0.339036,0.032027,-0.00116193
143,0.356661,0.023364,-0.000177238
144,0.349659,0.034129,0.00035535
145,0.357133,0.020985,-0.00130412
146,0.35274,0.020086,1.41582e-05
147,0.360846,0.018974,-0.00216598
148,0.361445,0.035674,-0.000810522
149,0.363237,0.00523,-0.000221307
150,0.346491,0.039498,-1.13819e-05
151,0.35316,0.027814,0.000242955
152,0.351988,0.038964,0.000481505
153,0.3634,0.013399,-0.0015001
154,0.36259,0.018817,-0.000672385
155,0.358108,0.010586,0.00200425
156,0.349239,0.019353,-0.000544119
157,0.353481,0.025756,0.00116363
158,0.354995,0.011529,-0.00105273
159,0.363026,0.023433,0.00134814
160,0.345688,0.016251,-0.000896024
161,0.344931,0.036502,0.00233101
162,0.348617,0.019844,0.00025058
163,0.358552,0.025094,-0.000929376
164,0.354753,0.018237,-0.00109662
165,0.365311,0.016907,0.000973557
166,0.359688,0.016001,-0.0009082
167,0.363576,0.022469,-0.000726619
168,0.353248,0.016107,-0.0004958
169,0.344405,0.032865,-0.00015774
170,0.35315,0.02682,0.000491613
171,0.359526,0.034229,-0.000528745
172,0.350081,0.036172,0.000813978
173,0.356585,0.033595,-0.00011075
174,0.370211,0.01487,0.00151928
175,0.355559,0.021919,0.000709257
176,0.365196,0.020898,-6.00913e-05
177,0.365196,0.020898,-6.00913e-05
178,0.340018,0.027855,0.00124702
179,0.35826,0.022835,0.0011529
180,0.355769,0.022184,0.00168433
181,0.36249,0.029192,-0.000694072
182,0.352485,0.046052,0.000687934
183,0.357761,0.022196,-0.00089095
184,0.350787,0.038914,0.000363156
185,0.373787,0.007888,-0.00176189
186,0.349152,0.029332,-0.00142041
187,0.363796,0.018087,-0.000765731
188,0.346999,0.034618,-0.000394859
189,0.355571,0.02828,-0.000660835
190,0.366892,0.027934,-0.000722441
191,0.366892,0.027934,-0.000722441
192,0.350063,0.020922,0.00190693
193,0.367395,0.018303,0.00185742
194,0.358947,0.016737,0.000893849
195,0.351618,0.02167,0.000663886
196,0.355071,0.021378,0.00127301
197,0.363364,0.013949,0.000460844
198,0.353892,0.032516,0.00105651
199,0.34985,0.006088,-0.00069434
200,0.339588,0.036285,0.00027832
201,0.355299,0.016765,-0.000651058
202,0.3479,0.030893,0.000108752
203,0.356406,0.01997,0.000157363
204,0.356094,0.013944,-0.00149493
205,0.355868,0.018348,-0.00129907
206,0.358727,0.036137,-0.000518124
207,0.359416,0.023285,0.00187113
208,0.368442,0.025228,0.000923263
209,0.352162,0.034137,0.000347198
210,0.35004,0.025783,0.000328415
211,0.363552,0.016181,-0.0015797
212,0.36859,0.020712,-0.000636485
213,0.357692,0.012711,0.000212915
214,0.337819,0.036728,8.86382e-05
215,0.344718,0.015439,-2.61861e-05
216,0.348663,0.023538,-1.98019e-05
217,0.338348,0.037892,7.49975e-05
218,0.35438,0.020302,0.000288911
219,0.356637,0.02535,0.000429941
220,0.35936,0.030503,-0.00204069
221,0.354952,0.022411,0.00116247
222,0.361385,0.028468,0.000732307
223,0.361489,0.019929,-0.00150537
224,0.365982,0.022027,0.00154521
225,0.357359,0.024359,0.000336585
226,0.345749,0.026398,-0.00149943
227,0.34764,0.044365,0.00118286
228,0.340906,0.030617,-0.00149436
229,0.358392,0.01775,-0.000467631
230,0.350553,0.039094,0.00167703
231,0.369337,0.019487,-0.00394632
232,0.357827,0.038238,0.000585951
233,0.360914,0.037535,-0.00089364
234,0.366372,0.00446,0.000254248
235,0.359134,0.037563,-0.000550314
236,0.362593,0.013232,0.00129657
237,0.343612,0.054957,-0.000818748
238,0.36677,0.013384,-0.00211396
239,0.339854,0.056161,-1.96871e-06
240,0.372495,-0.0111,-0.00107953
241,0.372495,-0.0111,-0.00107953
242,0.355932,0.050137,0.00042184
243,0.358405,0.007807,0.000203066
244,0.358405,0.007807,0.000203066
245,0.356384,0.052158,-0.000993382
246,0.371263,0.018103,0.00127748
247,0.350553,0.02137,0.00149181
248,0.367658,-0.00149,-0.000606811
249,0.367658,-0.00149,-0.000606811
250,0.349981,0.045177,-0.00362026
251,0.357528,0.005298,0.00118819
252,0.33518,0.042354,0.000374642
253,0.371419,-0.00101,-0.00052612
254,0.350685,0.041327,-0.000611462
255,0.357234,0.023942,-0.000318996
256,0.346135,0.01414,0.0010434
257,0.345849,0.040957,0.000235153
258,0.358643,0.01124,-0.00058686
259,0.352568,0.033873,-0.00138641
260,0.359288,0.025902,-0.0013573
261,0.359882,0.033948,-0.000243444
262,0.362715,0.011302,3.38435e-05
263,0.362715,0.011302,3.38435e-05
264,0.350899,0.027573,0.000788319
265,0.355626,0.029895,0.000976863
266,0.358981,0.034884,0.000416881
267,0.362128,0.025392,-0.00341859
268,0.350866,0.032113,0.00147833
269,0.360342,0.027824,-0.000107845
270,0.363712,0.039339,-0.000323651
271,0.358405,0.034425,0.00141099
272,0.367224,0.027891,-0.00121086
273,0.368748,0.021592,0.000359421
274,0.368748,0.021592,0.000359421
275,0.35237,0.032505,-7.5112e-05
276,0.36161,0.034847,2.90657e-06
277,0.36161,0.034847,2.90657e-06
278,0.356076,0.01513,-0.0014163
279,0.347346,0.036063,-0.00010693
280,0.358133,0.012959,0.00152704
281,0.35997,0.012931,-0.000566109
282,0.364247,0.017119,-0.000998152
283,0.364247,0.017119,-0.000998152
284,0.360822,0.033677,0.000372151
285,0.361665,0.028917,-0.00145238
286,0.361694,0.018374,0.000519954
287,0.349116,0.046191,0.0030196
288,0.371842,0.009016,0.00188087
289,0.364585,0.028832,-0.00201042
290,0.356018,0.030766,0.00117562
291,0.363305,0.001715,-0.000712555
292,0.350993,0.016896,9.36201e-05
293,0.354221,0.023537,0.00278137
294,0.349716,0.022052,-0.00286325
295,0.359826,0.001281,0.00149193
296,0.361549,0.026577,-0.00264775
297,0.361346,0.026567,0.00270477
298,0.364315,0.019623,-0.00132232
299,0.357976,0.02215,-0.000595266
300,0.355213,0.013514,0.00123941
301,0.355213,0.013514,0.00123941
302,0.347271,0.019194,-0.000733877
303,0.34559,0.032585,-0.00367063
304,0.352742,0.014328,-0.000738575
305,0.366271,0.013572,5.21291e-05
306,0.347528,0.028483,0.0039721
307,0.352408,0.015088,0.000849532
308,0.348873,0.029672,-0.000797275
309,0.351795,0.008698,-0.00187382
310,0.357914,0.030102,-0.00309919
311,0.35007,0.020867,-0.00113454
312,0.352465,0.020893,-0.00261338
313,0.364583,0.017621,0.000158398
314,0.356678,0.029237,-0.0011634
315,0.368598,0.022223,0.00145067
316,0.379439,0.011452,0.00340817
317,0.36828,0.034289,0.000795383
318,0.381906,0.00221,-0.00037263
319,0.381906,0.00221,-0.00037263
320,0.363697,0.015733,0.000964822
321,0.347074,0.040614,-0.000253395
322,0.360142,0.010503,0.000220952
323,0.335252,0.05189,-0.000418642
324,0.363666,0.013827,-6.22933e-05
325,0.345828,0.047089,-0.000857766
326,0.345828,0.047089,-0.000857766
327,0.359843,0.010021,-0.00111395
328,0.341356,0.047586,-0.000424129
329,0.348094,0.022769,0.00020302
330,0.362517,0.020205,0.000903632
331,0.359527,0.022789,0.000714706
332,0.351059,0.027847,-0.00162872
333,0.359992,0.029976,0.000109275
334,0.361616,0.034873,-4.77549e-05
335,0.353362,0.012027,-0.000438047
336,0.353362,0.012027,-0.000438047
337,0.351019,0.024629,0.00144651
338,0.351019,0.024629,0.00144651
339,0.36689,0.006046,0.000368565
340,0.359682,0.013585,-0.000515974
341,0.361803,0.013909,0.00130696
342,0.369387,0.041273,-0.000324227
343,0.35927,0.021181,0.00119482
344,0.358836,0.029224,-0.00195942
345,0.358765,0.028856,0.000156587
346,0.350838,0.023161,-0.00143364
347,0.349349,0.020542,0.00117215
348,0.353805,0.026477,-0.00340029
349,0.371816,0.015781,0.000985955
350,0.353036,0.020641,-0.00379421
351,0.366288,0.03649,-0.000951413
352,0.355087,0.02163,0.000482651
353,0.349689,0.033634,0.00107641
354,0.35983,0.01738,0.000244966
355,0.35983,0.01738,0.000244966
356,0.366292,0.026992,-0.000654378
357,0.353128,0.038534,0.00076656
358,0.366019,0.00881,0.0015023
359,0.358036,0.043601,-0.00296438
360,0.367478,0.008887,0.00164405
361,0.355703,0.032378,0.00020321
362,0.360254,0.014416,-0.00105271
363,0.346814,0.022655,-0.000391549
364,0.34847,0.022284,0.000485654
365,0.353678,0.008095,-0.000892089
366,0.353853,0.044891,0.000684872
367,0.354565,0.021896,0.00127821
368,0.365234,0.021007,-0.000875526
369,0.360153,0.030351,9.0761e-05
370,0.358398,0.02545,0.000241711
371,0.363504,0.037266,0.00160836
372,0.362903,0.01216,-0.00164555
373,0.357693,0.044306,4.07006e-06
374,0.359285,0.020787,0.00172812
375,0.355781,0.020574,-0.000368503
376,0.366922,0.010234,0.000851237
377,0.34822,0.046833,-9.66537e-05
378,0.36525,0.009661,0.00082187
379,0.350732,0.056816,0.0023119
380,0.372208,0.007103,0.0012267
381,0.371239,0.048763,0.000281004
382,0.359981,0.022792,-0.000846796
383,0.367507,0.023913,-0.00401138
384,0.359181,0.020623,-0.00134665
385,0.346027,0.021506,0.00301429
386,0.346027,0.021506,0.00301429
387,0.357214,0.029347,0.00142646
388,0.352229,0.01845,-0.000393623
389,0.359449,0.007049,0.00228087
390,0.35927,0.033465,0.00302862
391,0.375436,0.006595,0.00175367
392,0.338747,0.051908,0.00111186
393,0.352428,0.009256,0.000438563
394,0.342834,0.026389,-0.000974622
395,0.361396,0.026895,6.40304e-05
396,0.365019,0.027202,-0.00190819
397,0.356064,0.020248,0.00086049
398,0.356064,0.020248,0.00086049
399,0.357855,0.020501,-0.00132087
400,0.355038,0.035067,-0.000422983
401,0.365584,0.011469,-0.000796551
402,0.348623,0.038331,0.000649843
403,0.361776,0.006851,-0.000527841
404,0.340896,0.047241,-0.000248543
405,0.355291,0.011019,0.000291885
406,0.346203,0.035184,0.00114142
407,0.372251,0.01701,0.000271635
408,0.350092,0.034902,0.000591002
409,0.359342,0.0136,0.00178163
410,0.352674,0.030213,0.00288404
411,0.352674,0.030213,0.00288404
412,0.347128,0.029252,0.00185285
413,0.361419,0.027748,0.00156612
414,0.352289,0.039372,0.00176718
415,0.364703,0.019924,0.000228283
416,0.359181,0.046467,0.00207485
417,0.344559,0.027642,-0.00220214
418,0.357879,0.022981,0.000572048
419,0.34823,0.035645,0.000469566
420,0.351017,0.035547,-0.00115237
421,0.349601,0.022851,0.000601813
422,0.340597,0.045418,-0.000605843
423,0.33919,0.026646,-0.000237541
424,0.366229,0.010452,0.00285413
425,0.333534,0.065473,0.000527625
426,0.353879,0.011306,0.000387969
427,0.358231,0.021163,0.000427427
428,0.349702,0.027002,0.000907256
429,0.361912,0.018618,0.00284083
430,0.350961,0.040907,0.00196931
431,0.35601,0.006482,0.001219
432,0.352041,0.030453,0.000738467
433,0.364475,0.026045,0.00180911
434,0.364475,0.026045,0.00180911
435,0.372601,0.020271,0.000811477
436,0.353636,0.031664,-0.00227113
437,0.344032,0.042424,0.00172707
438,0.361544,0.030436,0.000396034
439,0.359688,0.017425,0.00088144
440,0.339049,0.046485,0.00210179
441,0.357721,0.009787,0.00264643
442,0.350097,0.039461,-0.00240733
443,0.366319,0.019989,0.000396814
444,0.358638,0.024284,-0.000576986
445,0.369562,0.01325,0.00197192
446,0.356675,0.034196,-0.000953665
447,0.358642,0.021121,0.00215565
448,0.355278,0.024647,0.00130208
449,0.35498,0.027159,0.00149313
450,0.349885,0.036019,-0.000811618
451,0.343092,0.032433,0.000425245
452,0.36064,0.023696,0.00110676
453,0.365143,0.020092,-0.00185613
454,0.356131,0.028044,0.00189032
455,0.35822,0.007126,0.00141077
456,0.356268,0.026433,0.0033002
457,0.375375,0.00684,0.000872727
458,0.364956,0.017852,-0.00219543
459,0.35977,0.019487,-0.00232877
460,0.35977,0.019487,-0.00232877
461,0.349838,0.021417,0.000518769
462,0.349838,0.021417,0.000518769
463,0.348336,0.035923,-0.000378056
464,0.359612,0.021195,-0.0010768
465,0.353837,0.022574,-0.000910988
466,0.358809,0.02928,-0.000264043
467,0.346512,0.030793,0.00155039
468,0.350136,0.03013,-0.00214798
469,0.356502,0.011659,0.000411859
470,0.350043,0.019952,-0.000628757
471,0.347502,0.022702,0.000613935
472,0.353966,0.029728,0.001196
473,0.363419,0.011786,0.0013936
474,0.360252,0.01411,0.00125566
475,0.34411,0.037354,0.000334514
476,0.366511,0.000749,0.00151147
477,0.366511,0.000749,0.00151147
478,0.352987,0.022389,0.00118377
479,0.340827,0.033376,0.0013577
480,0.345144,0.026398,0.000181084
481,0.345313,0.029744,-0.00150691
482,0.343356,0.035246,0.000951713
483,0.337585,0.031155,-0.000728435
484,0.348069,0.015708,-0.00316629
485,0.348069,0.015708,-0.00316629
486,0.344492,0.030226,-0.00122993
487,0.354824,0.037412,0.000129599
488,0.352213,0.021642,-0.000841575
489,0.361581,0.023965,-0.00155933
490,0.368469,0.003057,-0.00155975
491,0.347893,0.044344,-0.00145926
492,0.358288,0.022604,0.00224025
