MDTU,plaq_ss,plaq_st
251,1.03368,1.04648
252,0.995432,1.03325
253,1.02182,1.05138
254,0.988561,1.03715
255,1.0125,1.04021
256,1.02287,1.04736
257,1.01938,1.02557
258,1.03845,1.03405
259,1.01989,1.03389
260,1.03137,1.04048
261,1.02777,1.03247
262,1.04734,1.04855
263,1.04734,1.04855
264,1.03605,1.03526
265,1.02185,1.03937
266,1.00523,1.04469
267,1.01244,1.04955
268,1.02797,1.03371
269,1.0115,1.04604
270,1.01156,1.04628
271,1.01405,1.0528
272,0.995939,1.05867
273,1.02021,1.04932
274,1.02021,1.04932
275,1.03636,1.03461
276,1.03881,1.038
277,1.03881,1.038
278,1.0331,1.05032
279,1.03683,1.03176
280,1.02324,1.05839
281,1.04393,1.05125
282,1.03218,1.05427
283,1.03218,1.05427
284,1.02803,1.0466
285,1.04236,1.03398
286,1.02762,1.0437
287,1.00336,1.03433
288,1.02858,1.0491
289,1.0336,1.02845
290,1.03151,1.03686
291,1.04003,1.04854
292,1.02752,1.03778
293,1.03829,1.03047
294,1.03521,1.03762
295,1.0341,1.049
296,1.02654,1.03424
297,1.04357,1.02244
298,1.04687,1.02897
299,1.05914,1.02422
300,1.0647,1.02376
301,1.0647,1.02376
302,1.0521,1.02565
303,1.03883,1.02308
304,1.02237,1.04458
305,1.03611,1.04026
306,1.02072,1.04352
307,1.04478,1.04813
308,1.06273,1.03183
309,1.04548,1.04613
310,1.01492,1.04129
311,1.00258,1.05358
312,1.01708,1.04834
313,1.02011,1.04502
314,1.04144,1.02962
315,1.03264,1.03631
316,1.02037,1.05033
317,1.01722,1.0318
318,1.05082,1.04045
319,1.05082,1.04045
320,1.0457,1.0358
321,1.02153,1.0247
322,1.03166,1.04268
323,1.02429,1.02106
324,1.03611,1.03935
325,1.00731,1.03338
326,1.00731,1.03338
327,1.04497,1.04723
328,1.01396,1.0298
329,1.03028,1.04292
330,1.03661,1.03785
331,1.05377,1.02881
332,1.03723,1.03375
333,1.04215,1.0319
334,1.02429,1.03185
335,1.03508,1.05181
336,1.03508,1.05181
337,1.01435,1.04153
338,1.01435,1.04153
339,1.02547,1.05722
340,1.0361,1.03977
341,1.03214,1.05378
342,1.01453,1.03494
343,1.03071,1.04382
344,1.01659,1.04025
345,1.0295,1.03608
346,1.03665,1.03904
347,1.06232,1.02369
348,1.06311,1.02272
349,1.07261,1.02203
350,1.04417,1.03744
351,1.02429,1.03523
352,1.04642,1.04024
353,1.04628,1.03488
354,1.04097,1.0368
355,1.04097,1.0368
356,1.02233,1.04481
357,1.00483,1.04761
358,1.04072,1.06214
359,1.0264,1.02974
360,1.01683,1.05057
361,0.992441,1.04472
362,1.02209,1.04969
363,1.01927,1.04141
364,1.01233,1.03805
365,1.02185,1.05107
366,1.02074,1.02307
367,1.02219,1.03426
368,1.03044,1.03784
369,1.02265,1.03329
370,1.01942,1.04462
371,1.01349,1.034
372,1.03837,1.04261
373,1.00276,1.03254
374,1.02174,1.03617
375,1.01651,1.04465
376,1.04129,1.04206
377,0.990194,1.03514
378,1.01856,1.04624
379,0.98214,1.02572
380,1.00384,1.0599
381,0.974479,1.0382
382,1.00465,1.05105
383,1.00176,1.05143
384,1.00514,1.04762
385,1.02706,1.03335
386,1.02706,1.03335
387,1.05014,1.01129
388,1.04231,1.02545
389,1.04285,1.0342
390,1.03862,1.02182
391,1.05677,1.03304
392,1.01574,1.01371
393,1.04405,1.02821
394,1.0392,1.02264
395,1.04092,1.02851
396,1.03686,1.02266
397,1.05511,1.02432
398,1.05511,1.02432
399,1.05687,1.0277
400,1.02114,1.028
401,1.05612,1.03417
402,1.05102,1.01135
403,1.03818,1.04436
404,1.01897,1.02316
405,1.03379,1.04435
406,1.04236,1.02209
407,1.04142,1.03555
408,1.01439,1.02821
409,1.04684,1.0332
410,1.04391,1.01916
411,1.04391,1.01916
412,1.05817,1.02103
413,1.06105,1.02197
414,1.02214,1.02433
415,1.03533,1.03908
416,1.01298,1.02287
417,1.01738,1.03273
418,1.02271,1.0357
419,1.01699,1.0238
420,1.00996,1.02577
421,1.022,1.03674
422,1.02414,1.01938
423,1.02031,1.03672
424,1.0287,1.04218
425,1.0114,1.00987
426,1.03246,1.04718
427,1.03397,1.03677
428,1.04196,1.02626
429,1.02233,1.04516
430,1.04268,1.02234
431,1.05129,1.03972
432,1.03924,1.01714
433,1.02184,1.02921
434,1.02184,1.02921
435,1.03109,1.03339
436,1.01948,1.03127
437,1.00222,1.03173
438,1.02005,1.03801
439,1.02288,1.03908
440,0.990093,1.03792
441,1.02325,1.0518
442,1.01614,1.02808
443,1.03646,1.0363
444,1.04829,1.02833
445,1.03755,1.04103
446,1.01399,1.03319
447,1.01567,1.03969
448,1.01592,1.03625
449,1.03025,1.0212
450,1.02509,1.02384
451,1.00997,1.031
452,1.01589,1.03881
453,1.0146,1.04186
454,1.02092,1.03235
455,1.01711,1.0525
456,1.01162,1.03432
457,1.05039,1.03303
458,1.04112,1.0299
459,1.03118,1.03646
460,1.03118,1.03646
461,1.02879,1.03081
462,1.02879,1.03081
463,1.03583,1.01582
464,1.03731,1.02888
465,1.03761,1.02927
466,1.00826,1.04549
467,1.02053,1.03514
468,1.02063,1.03395
469,1.03124,1.04843
470,1.0296,1.03956
471,1.03683,1.03074
472,1.02175,1.03344
473,1.02331,1.03885
474,1.0061,1.0485
475,1.00476,1.03761
476,1.03122,1.05176
477,1.03122,1.05176
478,1.0354,1.03501
479,1.01198,1.03511
480,1.02059,1.03165
481,1.02424,1.04005
482,1.02085,1.03512
483,1.0198,1.0442
484,1.04525,1.03987
485,1.04525,1.03987
486,1.04749,1.02514
487,1.0449,1.02635
488,1.01426,1.04795
489,1.02885,1.03881
490,1.03927,1.04156
491,1.00091,1.02768
492,1.03479,1.03566
493,1.02812,1.0285
494,1.03011,1.03744
495,1.03433,1.02873
496,1.03771,1.0293
497,1.03641,1.01761
498,1.03641,1.01761
499,1.06072,1.0224
500,1.04644,1.0261
501,1.0366,1.02772
502,1.05513,1.03441
503,1.04518,1.01711
504,1.04947,1.03119
505,1.04306,1.01294
506,1.05697,1.02311
507,1.05697,1.02311
508,1.02831,1.02438
509,1.03981,1.03236
510,1.01198,1.03037
511,1.03796,1.01899
512,1.0359,1.03506
513,1.05586,1.01944
514,1.04682,1.027
515,1.05709,1.0273
516,1.04746,1.02485
517,1.0264,1.03984
518,1.0162,1.0449
519,1.03059,1.01206
520,1.07282,1.02258
521,1.03576,1.00978
522,1.04501,1.0446
523,1.04501,1.0446
524,1.04501,1.0446
525,1.03738,1.03437
526,1.02986,1.03546
527,1.03426,1.05021
528,1.02933,1.03917
529,1.03013,1.03893
530,1.03115,1.04003
531,1.04668,1.02702
532,1.03003,1.04491
533,1.01702,1.04738
534,1.02317,1.04531
535,1.01629,1.04924
536,1.01174,1.03932
537,1.03732,1.04676
538,1.00821,1.0498
539,1.02443,1.04817
540,1.02443,1.04817
541,1.00263,1.03374
542,1.02597,1.04725
543,1.03776,1.02847
544,1.05222,1.03075
545,1.0278,1.02734
546,1.01927,1.03387
547,1.01927,1.03387
548,1.02049,1.03749
549,1.02049,1.03749
550,1.0258,1.03434
551,1.00909,1.0482
552,1.01333,1.04809
553,1.00838,1.03943
554,1.03295,1.04291
555,1.01652,1.02885
556,1.01719,1.05081
557,1.01719,1.05081
558,1.01734,1.03686
559,1.01734,1.03686
560,1.02857,1.02169
561,1.02971,1.03597
562,1.01376,1.03772
563,1.02592,1.03222
564,1.02408,1.02554
565,1.03459,1.04878
566,1.01434,1.02556
567,1.05314,1.02166
568,1.05499,1.02319
569,1.02411,1.02568
570,1.03172,1.02539
571,1.06402,1.02033
572,1.03261,1.0336
573,1.03053,1.02629
574,1.03645,1.04826
575,1.03645,1.04826
576,1.03585,1.01703
577,1.05276,1.02051
578,1.04422,1.01846
579,1.0477,1.02634
580,1.02912,1.02045
581,1.0525,1.02601
582,1.06972,1.02673
583,1.08067,1.0196
584,1.05686,1.00761
585,1.08051,1.01915
586,1.06352,1.0044
587,1.06668,1.02136
588,1.02682,1.02169
589,1.02187,1.03522
590,1.04637,1.0281
591,1.04234,1.02481
592,1.05068,1.02597
593,1.04963,1.02304
594,1.04421,1.03201
595,1.02392,1.03127
596,1.02918,1.03736
597,1.03596,1.03376
598,1.05075,1.02764
599,1.06725,1.03623
600,1.04228,1.02817
601,1.04066,1.04107
602,1.0523,1.02495
603,1.0356,1.03212
604,1.03218,1.02287
605,1.04433,1.03033
606,1.05705,1.03334
607,1.01672,1.04464
608,1.02946,1.03942
609,1.03792,1.0496
610,1.04437,1.02874
611,1.05429,1.02324
612,1.05657,1.03087
613,1.0337,1.03183
614,1.03321,1.03189
615,1.02311,1.03546
616,1.0157,1.03353
617,1.00703,1.04017
618,1.00563,1.03748
619,1.01793,1.03408
620,1.01793,1.03408
621,1.034,1.0388
622,1.02307,1.02975
623,1.03524,1.02387
624,1.02345,1.03085
625,1.02481,1.04653
626,1.02481,1.04653
627,1.02074,1.02572
628,1.03492,1.03465
629,1.03061,1.02725
630,1.05222,1.0288
631,1.02938,1.03599
632,1.0256,1.02161
633,1.05099,1.03543
634,1.03477,1.03399
635,1.03109,1.03471
636,1.0163,1.02942
637,1.00557,1.03866
638,0.998189,1.03696
639,1.01402,1.04685
640,1.0077,1.0358
641,1.01836,1.03896
642,1.00521,1.0337
643,1.03624,1.03847
644,1.02274,1.04539
645,1.01702,1.04335
646,1.03918,1.0469
647,1.02341,1.03706
648,1.03861,1.04213
649,1.04329,1.03887
650,1.04448,1.03373
651,1.02843,1.03994
652,1.02381,1.04542
653,1.00806,1.03432
654,1.02982,1.0503
655,1.03613,1.04876
656,1.02844,1.02622
657,1.04557,1.04739
658,1.03186,1.02842
659,1.03028,1.04708
660,1.02059,1.0566
661,1.02808,1.02613
662,1.03121,1.03885
663,1.01702,1.03631
664,1.02131,1.04681
665,1.00522,1.05632
666,1.01335,1.05445
667,1.0229,1.0509
668,1.0229,1.0509
669,1.01171,1.03544
670,1.01434,1.05151
671,1.0062,1.04668
672,1.02445,1.04364
673,0.998447,1.04002
674,1.00328,1.04792
675,1.0106,1.05244
676,1.03252,1.04123
677,1.04745,1.03588
678,1.05125,1.03282
679,1.04755,1.01954
680,1.04349,1.03753
681,1.04035,1.0218
682,1.04305,1.02811
683,1.04766,1.02949
684,1.03349,1.03148
685,1.05631,1.02081
686,1.05026,1.02609
687,1.05178,1.02996
688,1.04111,1.00986
689,1.06407,1.02766
690,1.05941,1.01641
691,1.04442,1.02687
692,1.03698,1.02529
693,1.05563,1.03373
694,1.03453,1.03701
695,1.02625,1.03979
696,1.04818,1.04712
697,1.04404,1.02936
698,1.0563,1.03995
699,1.0833,1.03997
700,1.05049,1.04491
701,1.04527,1.05166
702,1.04059,1.04161
703,1.06176,1.03387
704,1.06484,1.03507
705,1.03885,1.03613
706,1.05119,1.02219
707,1.04059,1.04522
708,1.02425,1.03343
709,1.02954,1.03983
710,1.03585,1.02224
711,1.06316,1.02668
712,1.02819,1.02311
713,1.04801,1.03642
714,1.03072,1.03417
715,1.02355,1.03757
716,1.03658,1.03611
717,1.03394,1.04059
718,1.02782,1.03255
719,1.03716,1.03264
720,1.05387,1.02658
721,1.02591,1.032
722,1.03776,1.03222
723,1.02648,1.03664
724,1.03291,1.03001
725,1.04276,1.03931
726,1.03835,1.02379
727,1.03771,1.03493
728,1.02289,1.01578
729,1.04789,1.03336
730,1.04354,1.02782
731,1.01864,1.02963
732,1.01418,1.04672
733,1.00652,1.03569
734,1.01958,1.0342
735,1.02054,1.03963
736,1.0241,1.03486
737,1.0241,1.03486
738,1.01367,1.04306
739,1.02888,1.03143
740,1.0329,1.04454
741,1.02523,1.0206
742,1.04863,1.05056
743,1.06152,1.0273
744,1.05003,1.03644
745,1.02991,1.04413
746,1.02547,1.03734
747,1.04363,1.0421
748,1.04209,1.02255
749,1.03217,1.02195
750,1.0343,1.02711
751,1.0405,1.04713
752,1.03,1.02177
753,1.05156,1.03046
754,1.04497,1.02873
755,1.04729,1.02437
756,1.029,1.02724
757,1.0164,1.03685
758,1.03917,1.0273
759,1.05024,1.03539
760,1.05608,1.02588
761,1.06704,1.02539
762,1.0375,1.01994
763,1.03679,1.02786
764,1.0313,1.02084
765,1.04814,1.02988
766,1.04398,1.02955
767,1.03898,1.02608
768,1.01426,1.03788
769,1.01375,1.04524
770,1.00913,1.02435
771,1.03194,1.02277
772,1.0394,1.02116
773,1.03396,1.03494
774,1.02676,1.04457
775,1.01113,1.04761
776,1.01447,1.04064
777,1.01447,1.04064
778,1.02196,1.03467
779,1.03308,1.03399
780,1.03784,1.02151
781,1.04703,1.03528
782,1.04409,1.023
783,1.04043,1.03626
784,1.04043,1.03626
785,1.04416,1.02169
786,1.04776,1.03511
787,1.04776,1.03511
788,1.04017,1.02803
789,1.02564,1.02545
790,1.04407,1.0449
791,1.04198,1.03073
792,1.06289,1.0193
793,1.0324,1.0248
794,1.03456,1.04605
795,1.03347,1.03886
796,1.03511,1.03892
797,1.0615,1.01934
798,1.0626,1.00763
799,1.05221,1.02588
800,1.05074,1.01666
801,1.03599,1.03134
802,1.02241,1.02315
803,1.04252,1.02575
804,1.05029,1.01598
805,1.03779,1.03245
806,1.03317,1.02953
807,1.03862,1.02321
808,1.0547,1.03588
809,1.0547,1.03588
810,1.00795,1.02082
811,1.01408,1.04742
812,1.03049,1.05108
813,1.03343,1.01538
814,1.06223,1.03382
815,1.02631,1.01676
816,1.06325,1.03499
817,1.0577,1.01327
818,1.04603,1.0424
819,1.04941,1.01626
820,1.06875,1.03253
821,1.04178,1.0172
822,1.04533,1.03594
823,1.02967,1.03872
824,1.02376,1.0315
825,1.01754,1.03144
826,1.03711,1.04114
827,1.03711,1.04114
828,1.00793,1.05034
829,1.01456,1.0455
830,1.01554,1.03506
831,1.01966,1.03397
832,1.01966,1.03397
833,1.02804,1.04507
834,1.00209,1.05119
835,1.03075,1.02529
836,1.02571,1.02543
837,1.05383,1.02977
838,1.02043,1.03027
839,1.02043,1.03027
840,1.02037,1.0391
841,1.02292,1.02777
842,1.03781,1.02577
843,1.04475,1.01956
844,1.05266,1.02641
845,1.04514,1.01233
846,1.04514,1.01233
847,1.01733,1.02241
848,1.0599,1.02895
849,1.04845,1.02602
850,1.05144,1.01878
851,1.05098,1.03594
852,1.02541,1.02647
853,0.996611,1.04327
854,1.00963,1.04657
855,1.00921,1.03333
856,1.03182,1.04574
857,1.01969,1.03705
858,1.04243,1.02941
859,1.03494,1.02829
860,1.02278,1.02641
861,1.02278,1.02641
862,1.05309,1.02609
863,1.04729,1.02074
864,1.07128,1.02382
865,1.05921,1.0133
866,1.06618,1.00106
867,1.06618,1.00106
868,1.07679,1.01335
869,1.02649,1.0277
870,1.00979,1.04396
871,1.00979,1.04396
872,1.03462,1.02955
873,1.02882,1.03736
874,1.02757,1.03618
875,1.02558,1.0258
876,1.05004,1.02656
877,1.02669,1.02266
878,1.03731,1.02467
879,1.03759,1.03218
880,1.03776,1.01618
881,1.04383,1.02049
882,1.02954,1.02381
883,1.03223,1.01245
884,1.02937,1.03411
885,1.02937,1.03411
886,1.03271,1.0224
887,1.03512,1.02452
888,1.06062,1.03742
889,1.01792,1.01422
890,1.05004,1.02395
891,1.03832,1.01904
892,1.02733,1.02804
893,1.01976,1.0413
894,1.05503,1.01661
895,1.03938,1.02752
896,1.03938,1.02752
897,1.0267,1.02912
898,1.05528,1.03129
899,1.03874,1.01163
900,1.04636,1.01614
901,1.05398,1.0182
902,1.04581,1.01744
903,1.05834,1.01377
904,1.05413,1.00856
905,1.0428,1.01535
906,1.01958,1.02251
907,1.02524,1.02099
908,1.02714,1.01853
909,1.0329,1.0204
910,1.03658,1.03283
911,1.00561,1.02195
912,1.05695,1.03305
913,1.04606,1.0211
914,1.05639,1.03068
915,1.05639,1.03068
916,1.05639,1.03068
917,1.04141,1.01745
918,1.04064,1.02602
919,1.02367,1.01558
920,1.04019,1.0295
921,1.04245,1.02785
922,1.04339,1.01884
923,1.03016,1.03483
924,1.00445,1.02778
925,1.03071,1.0444
926,1.02599,1.03367
927,1.03022,1.02382
928,1.0395,1.03253
929,1.03836,1.01642
930,1.0446,1.01977
931,1.03906,1.02101
932,1.05037,1.0385
933,1.02653,1.03203
934,1.03322,1.03319
935,1.04341,1.0189
936,1.05135,1.03126
937,1.0462,1.0251
938,1.04088,1.03823
939,1.02554,1.02214
940,1.02599,1.03984
941,1.03792,1.0233
942,1.04572,1.02552
943,1.04058,1.02411
944,1.05322,1.03184
945,1.02652,1.02555
946,1.03733,1.04797
947,1.03011,1.02828
948,1.03787,1.03135
949,1.02961,1.02895
950,1.03747,1.04852
951,1.0229,1.02724
952,1.03543,1.04376
953,1.03543,1.04376
954,1.0481,1.0201
955,1.0546,1.03074
956,1.04269,1.02062
957,1.06395,1.01534
958,1.06395,1.01534
959,1.03181,1.02115
960,1.02855,1.04118
961,1.0287,1.03477
962,1.02466,1.03793
963,1.03326,1.02733
964,1.03565,1.02741
965,1.04631,1.02544
966,1.03314,1.02219
967,1.05173,1.02982
968,1.02484,1.03008
969,1.03534,1.0313
970,1.04871,1.02882
971,1.05678,1.02264
972,1.02257,1.0287
973,1.04121,1.03811
974,1.02495,1.02659
975,1.0271,1.03756
976,1.02651,1.02355
977,1.07133,1.01875
978,1.08313,1.01189
979,1.0791,1.01942
980,1.05902,1.02792
981,1.04774,1.0409
982,1.02328,1.03346
983,1.02328,1.03346
984,1.02987,1.04197
985,1.03194,1.03315
986,1.05328,1.01863
987,1.04738,1.02694
988,1.03903,1.05118
989,1.05161,1.031
990,1.03732,1.03231
991,1.04194,1.03711
992,1.0228,1.03547
993,1.03626,1.02609
994,1.03626,1.02609
995,1.04892,1.0309
996,1.04892,1.0309
997,1.04138,1.01965
998,1.05934,1.02878
999,1.02634,1.0269
1000,1.02687,1.02523
1001,1.03771,1.03595
1002,1.01046,1.02862
1003,1.02495,1.04914
1004,1.00858,1.03655
1005,1.03108,1.03621
1006,1.02156,1.02568
1007,1.01697,1.03058
1008,1.02376,1.01162
1009,1.05208,1.02687
1010,1.02489,1.02236
1011,1.0153,1.02731
1012,1.02402,1.03819
1013,1.01311,1.03834
1014,1.01213,1.03757
1015,1.01659,1.03081
1016,1.02725,1.01973
1017,1.04038,1.02604
1018,1.04081,1.0314
1019,1.03693,1.02329
1020,1.04645,1.03333
1021,1.06219,1.02031
1022,1.01804,1.0217
1023,1.03501,1.02199
1024,1.0301,1.03494
1025,1.0124,1.0378
1026,1.02155,1.02462
1027,1.0171,1.03517
1028,1.03482,1.0275
1029,1.05157,1.02974
1030,1.02214,1.03616
1031,1.04199,1.03037
1032,1.06068,1.0238
1033,1.06068,1.0238
1034,1.01881,1.03157
1035,1.04238,1.02275
1036,1.04562,1.03049
1037,1.0302,1.02811
1038,1.03317,1.04956
1039,1.01303,1.03394
1040,1.04019,1.04172
1041,1.04019,1.04172
1042,1.04019,1.04172
1043,1.03508,1.03034
1044,1.03199,1.02593
1045,1.0391,1.03179
1046,1.02678,1.02402
1047,1.03559,1.02627
1048,1.01816,1.03336
1049,1.02466,1.01963
1050,1.05273,1.02364
1051,1.0087,1.01907
1052,1.0272,1.03244
1053,1.03302,1.0358
1054,1.03967,1.03564
1055,1.00356,1.02297
1056,1.04273,1.0402
1057,1.04273,1.0402
1058,1.04273,1.0402
1059,1.02487,1.02067
1060,1.04318,1.0423
1061,1.02077,1.03718
1062,1.01683,1.04336
1063,1.01699,1.02318
1064,1.03906,1.01489
1065,1.05408,1.02397
1066,1.03034,1.02258
1067,1.03016,1.02978
1068,1.02997,1.03137
1069,1.03721,1.03489
1070,1.03034,1.02248
1071,1.02868,1.0349
1072,1.03672,1.03152
1073,1.03469,1.02539
1074,1.02897,1.02848
1075,1.02513,1.02964
1076,1.03746,1.02712
1077,1.04511,1.02247
1078,1.02489,1.02639
1079,1.04284,1.03528
1080,1.02988,1.04118
1081,1.03204,1.03265
1082,1.03527,1.03186
1083,1.03872,1.02465
1084,1.07082,1.03883
1085,1.07082,1.03883
1086,1.03278,1.03135
1087,1.04227,1.04364
1088,1.03785,1.0326
1089,1.03123,1.03257
1090,1.03269,1.03006
1091,1.05012,1.03513
1092,1.03344,1.02471
1093,1.04751,1.03292
1094,1.0691,1.01573
1095,1.06733,1.01861
1096,1.05814,1.02878
1097,1.02375,1.0435
1098,1.04041,1.02679
1099,1.04807,1.03815
1100,1.04807,1.03815
1101,1.0265,1.0182
1102,1.0629,1.02483
1103,1.0629,1.02483
1104,1.04826,1.00852
1105,1.02888,1.03654
1106,1.02975,1.03573
1107,1.0193,1.03941
1108,1.03482,1.03945
1109,1.00804,1.03247
1110,1.02609,1.05604
1111,1.00494,1.02447
1112,1.03446,1.04004
1113,1.01465,1.03716
1114,1.0351,1.03046
1115,1.02434,1.02028
1116,1.03658,1.03325
1117,1.01319,1.02521
1118,1.03687,1.03197
1119,1.03272,1.03123
1120,1.03021,1.03399
1121,1.01906,1.05132
1122,1.02182,1.02251
1123,1.0309,1.05055
1124,1.01429,1.03767
1125,0.998682,1.03569
1126,1.02433,1.02778
1127,1.03877,1.0277
1128,1.04462,1.02451
1129,1.04784,1.02677
1130,1.02128,1.03142
1131,0.998021,1.04025
1132,0.988897,1.04259
1133,0.993212,1.04292
1134,1.00544,1.03378
1135,1.00661,1.03205
1136,1.01226,1.04678
1137,1.01841,1.03008
1138,1.00604,1.06161
1139,1.01196,1.04419
1140,1.00548,1.05091
1141,1.00548,1.05091
1142,1.00586,1.04326
1143,1.00606,1.05294
1144,1.00956,1.02919
1145,1.02157,1.03795
1146,1.00232,1.03656
1147,1.01675,1.0475
1148,1.01169,1.04553
1149,1.01169,1.04553
1150,1.01927,1.03688
1151,1.03774,1.05741
1152,1.02164,1.04038
