t,cg_iters
493,6587
494,6689
495,8077
496,8482
497,9092
498,8529
499,7942
500,6854
501,6827
502,7158
503,6920
504,6787
505,7329
506,7148
507,6711
508,6968
509,6398
510,6553
511,6328
512,6413
513,6575
514,6413
515,6910
516,6987
517,6713
518,6350
519,7186
520,7134
521,6518
522,6256
523,5912
524,6252
525,6360
526,6354
527,6174
528,6149
529,6128
530,6961
531,7009
532,7158
533,7153
534,7235
535,7022
536,7465
537,7135
538,6916
539,6771
540,6871
541,7258
542,7641
543,8455
544,8337
545,7226
546,6634
547,6320
548,7004
549,7142
550,6687
551,6527
552,6027
553,6449
554,6725
555,7248
556,7445
557,7194
558,6792
559,6354
560,6374
561,6652
562,6980
563,7042
564,6717
565,6898
566,6413
567,6371
568,6907
569,7784
570,6687
571,5965
572,5748
573,5737
574,5538
575,5551
576,6116
577,6391
578,7087
579,7279
580,7152
581,6811
582,6296
583,5875
584,6052
585,6079
586,6002
587,5934
588,6160
589,6150
590,5868
591,5725
592,6010
593,6244
594,6485
595,6657
596,6707
597,6286
598,6275
599,6470
600,5880
601,5622
602,5509
603,5584
604,5620
605,5632
606,5724
607,5772
608,5971
609,5762
610,6063
611,6384
612,6185
613,6433
614,6644
615,6918
616,6817
617,5968
618,6391
619,6282
620,6261
621,6156
622,6831
623,8048
624,7647
625,6932
626,6839
627,6545
628,6890
629,6844
630,6498
631,6078
632,5988
633,6305
634,6366
635,6513
636,6176
637,5926
638,6089
639,5746
640,5789
641,6380
642,6651
643,6972
644,6807
645,6322
646,6106
647,5810
648,5902
649,6059
650,5991
651,6086
652,5836
653,5742
654,5508
655,5706
656,6230
657,6536
658,6488
659,6960
660,7250
661,6454
662,6784
663,6674
664,6564
665,6398
666,6688
667,6865
668,7050
669,6638
670,6417
671,6401
672,6759
673,6945
674,6774
675,6380
676,6614
677,6161
678,6389
679,6313
680,5989
681,5550
682,5796
683,5977
684,6308
685,6462
686,6398
687,6248
688,6582
689,6423
690,6013
691,5946
692,5581
693,5442
694,5566
695,5439
696,5680
697,5680
698,5722
699,5760
700,5546
701,5259
702,5208
703,5402
704,5904
705,6286
706,5838
707,5706
708,6223
709,6568
710,6308
711,6026
712,5838
713,5596
714,6047
715,6642
716,7455
717,6646
718,6147
719,5659
720,5245
721,5362
722,5339
723,5656
724,5842
725,6077
726,5901
727,5663
728,5617
729,5665
730,5580
731,5438
732,5280
733,5479
734,5694
735,5396
736,5484
737,5582
738,5448
739,5826
740,6393
741,5981
742,5841
743,5486
744,5521
745,5604
746,6203
747,6606
748,7265
749,7333
750,8087
751,7706
752,8727
753,8873
754,8393
755,8605
756,9058
757,7863
758,6642
759,6933
760,7460
761,6884
762,6490
763,7689
764,7883
765,7100
766,7300
767,6718
768,7114
769,7091
770,6652
771,6454
772,6745
773,6551
774,6280
775,5807
776,5837
777,6386
778,6205
779,6239
780,6413
781,6298
782,6426
783,6926
784,7199
785,6500
786,6557
787,6520
788,7282
789,7172
790,6791
791,6814
792,6561
793,6747
794,5961
795,6139
796,6774
797,7664
798,8166
799,7724
800,7306
801,7341
802,6649
803,6851
804,7027
805,7332
806,7722
807,7391
808,8303
809,10792
810,8926
811,7837
812,7269
813,6674
814,6389
815,6251
816,6112
817,5757
818,5946
819,6338
820,7044
821,6324
822,5866
823,6447
824,6307
825,5902
826,6028
827,6294
828,5888
829,6063
830,6514
831,6231
832,6173
833,6680
834,6655
835,6627
836,7056
837,7091
838,6834
839,6788
840,6083
841,6042
842,6371
843,6131
844,6458
845,7513
846,9138
847,8149
848,8138
849,9382
850,10101
851,9435
852,8523
853,9059
854,9140
855,9682
856,10605
857,11270
858,11494
859,11155
860,10157
861,9449
862,8925
863,7834
864,8544
865,8922
866,7590
867,5964
868,6514
869,7313
870,7950
871,8254
872,7905
873,7537
874,6879
875,7206
876,8295
877,8903
878,8547
879,8576
880,7659
881,8743
882,8636
883,7748
884,7492
885,8031
886,8155
887,8117
888,7973
889,7676
890,7006
891,7401
892,8007
893,8676
894,7930
895,7722
896,7836
897,8186
898,8418
899,7738
900,8444
901,8015
902,8374
903,8943
904,8200
905,7974
906,7980
907,7700
908,8141
909,8239
910,7614
911,8010
912,8318
913,7411
914,8061
915,8266
916,7111
917,8114
918,7902
919,7647
920,8525
921,8324
922,7296
923,7314
924,7060
925,7212
926,7477
927,8061
928,7885
929,8022
930,7823
931,7636
932,7556
933,7559
934,7671
935,7407
936,8138
937,8343
938,9162
939,9594
940,9423
941,8075
942,7935
943,7539
944,6931
945,6921
946,7034
947,6536
948,5944
949,5838
950,5594
951,5864
952,7024
953,7173
954,6943
955,6104
956,6332
957,6116
958,5764
959,6143
960,6371
961,6609
962,6855
963,6729
964,6228
965,6060
966,5906
967,6307
968,6503
969,6389
970,5758
971,5375
972,5813
973,5868
974,5626
975,6008
976,6077
977,6063
978,5995
979,6626
980,6776
981,6177
982,6298
983,6742
984,5949
985,5688
986,5821
987,6289
988,5815
989,5887
990,6141
991,6257
992,6293
993,6242
994,6898
995,6371
996,6247
997,6384
998,6362
999,5974
1000,6007
1001,6252
1002,7439
1003,7820
1004,7497
1005,7516
1006,7674
1007,7839
1008,7782
1009,7022
1010,7097
1011,7573
1012,7584
1013,7659
1014,8258
1015,8500
1016,7899
1017,6742
1018,6879
1019,6378
1020,6467
1021,6475
1022,6199
1023,6200
1024,6242
1025,6983
1026,8104
1027,7843
1028,7339
1029,6331
1030,6245
1031,6382
1032,6673
1033,7024
1034,6761
1035,7145
1036,7750
1037,7622
1038,7717
1039,8603
1040,8440
1041,8189
1042,7323
1043,9166
1044,9534
1045,8872
1046,8485
1047,8474
1048,9231
1049,9403
1050,9607
1051,8472
1052,8295
1053,8610
1054,8400
1055,8176
1056,7815
1057,7697
1058,7792
1059,8014
1060,7462
1061,8015
1062,8778
1063,7468
1064,7188
1065,8282
1066,9660
1067,8954
1068,7165
1069,6442
1070,6503
1071,6683
1072,7015
1073,7376
1074,8029
1075,8317
1076,8101
1077,8090
1078,7768
1079,7797
1080,7497
1081,7431
1082,6896
1083,6477
1084,5887
1085,5907
1086,6141
1087,6079
1088,6349
1089,6319
1090,6364
1091,6465
1092,6811
1093,7389
1094,7544
1095,7379
1096,7741
1097,7309
1098,6944
1099,7240
1100,7086
1101,7436
1102,6609
1103,6761
1104,6627
1105,6544
1106,5694
1107,5719
1108,5766
1109,5786
1110,5928
1111,5885
1112,6470
1113,6457
1114,6300
1115,6171
1116,6526
1117,6504
1118,6544
1119,6996
1120,6766
1121,6632
1122,6277
1123,6832
1124,6752
1125,6659
1126,6548
1127,6657
1128,6894
1129,7706
1130,7735
1131,7116
1132,6518
1133,7040
1134,7253
1135,6955
1136,7361
1137,7513
1138,7283
1139,6287
1140,5954
1141,6324
1142,5948
1143,6014
1144,6882
1145,6875
1146,7028
1147,6867
1148,6528
1149,6204
1150,6287
1151,6028
1152,6108
1153,6064
1154,5686
1155,5977
1156,6495
1157,6679
1158,6263
1159,6347
1160,6431
1161,6424
1162,7130
1163,7508
1164,6967
1165,6451
1166,5441
1167,5604
1168,5791
1169,6086
1170,6041
1171,6298
1172,6495
1173,6154
1174,6106
1175,6369
1176,6179
1177,7514
1178,7949
1179,7477
1180,7817
1181,7851
1182,7491
1183,7327
1184,6562
1185,7203
1186,7581
1187,7473
1188,7537
1189,7009
1190,6616
1191,6552
1192,6312
1193,5867
1194,5723
1195,6131
1196,6255
1197,5808
1198,5990
1199,6355
1200,6098
1201,5989
1202,6125
1203,6785
1204,6845
1205,6379
1206,6118
1207,6321
1208,5966
1209,5712
1210,5738
1211,5597
1212,5403
1213,5531
1214,5813
1215,5871
1216,5466
1217,5457
1218,5541
1219,5613
1220,5463
1221,5691
1222,5862
1223,5762
1224,5320
1225,5725
1226,5752
1227,5887
1228,5846
1229,5833
1230,5803
1231,5832
1232,6036
1233,5942
1234,5905
1235,6214
1236,6364
1237,6531
1238,6975
1239,6978
1240,6296
1241,6295
1242,6124
1243,6136
1244,5817
1245,6074
1246,5685
1247,6022
1248,6671
1249,6500
1250,6344
1251,6759
1252,6592
1253,6535
1254,7112
1255,6983
1256,6303
1257,6341
1258,6232
1259,6868
1260,7060
1261,6480
1262,6334
1263,6850
1264,7125
1265,7105
1266,7450
1267,7414
1268,6345
1269,5879
1270,6085
1271,5961
1272,5967
1273,6171
1274,6185
1275,6902
1276,7828
1277,7808
1278,7412
1279,6471
1280,6392
1281,6490
1282,6922
1283,7422
1284,7577
1285,7196
1286,7459
1287,7707
1288,7324
1289,6369
1290,6554
1291,6905
1292,6994
1293,6566
1294,6240
1295,6025
1296,5845
1297,6032
1298,6253
1299,6454
1300,6256
1301,5974
1302,6343
1303,6385
1304,6059
1305,5793
1306,5954
1307,5885
1308,5549
1309,5512
1310,5712
1311,6034
1312,6233
1313,6114
1314,6304
1315,6395
1316,5873
1317,5421
1318,5405
1319,5381
1320,5648
1321,6325
1322,6845
1323,6497
1324,6380
1325,6644
1326,6811
1327,6249
1328,6454
1329,6777
1330,6986
1331,7136
1332,6867
1333,6109
1334,5837
1335,6165
1336,6778
1337,6909
1338,6092
1339,6381
1340,6447
1341,5742
1342,6038
1343,5658
1344,5556
1345,5559
1346,5872
1347,5766
1348,5515
1349,5767
1350,6195
1351,6290
1352,6140
1353,6326
1354,6309
1355,6100
1356,5732
1357,5478
1358,5707
1359,6007
1360,6290
1361,7188
1362,7529
1363,6396
1364,6259
1365,6506
1366,6271
1367,5918
1368,6116
1369,5982
1370,6021
1371,5931
1372,6528
1373,6924
1374,7188
1375,7093
1376,6623
1377,6475
1378,6355
1379,7249
1380,7469
1381,7282
1382,6770
1383,6479
1384,6625
1385,6253
1386,6740
1387,6537
1388,6162
1389,5837
1390,5911
1391,6517
1392,6781
1393,7899
1394,8714
1395,8504
1396,7936
1397,7711
1398,7897
1399,7600
1400,8234
1401,7870
1402,7659
1403,7333
1404,7498
1405,6286
1406,6578
1407,6674
1408,6669
1409,6871
1410,6949
1411,6224
1412,6325
1413,7159
1414,7189
1415,7380
1416,7729
1417,8165
1418,7853
1419,6973
1420,6795
1421,6746
1422,7057
1423,6570
1424,6230
1425,6379
1426,6397
1427,6714
1428,6905
1429,6527
1430,6052
1431,6245
1432,6257
1433,6384
1434,6326
1435,6423
1436,6746
1437,6831
1438,6025
1439,5929
1440,6226
1441,6083
1442,6066
1443,6449
1444,7081
1445,7124
1446,7036
1447,6934
1448,7591
1449,8271
1450,7935
1451,7937
1452,7578
1453,6803
1454,7300
1455,7559
1456,6808
1457,6633
1458,6215
1459,6730
1460,7318
1461,6799
1462,6594
1463,6116
1464,5507
1465,5651
1466,5524
1467,5406
1468,5819
1469,6231
1470,6391
1471,6302
1472,6769
1473,5962
1474,6177
1475,6856
1476,6795
1477,6038
1478,5705
1479,5964
1480,5877
1481,5755
1482,6460
1483,7106
1484,6733
1485,7169
1486,7021
1487,6534
1488,6887
1489,6717
1490,6711
1491,6708
1492,7253
1493,8138
1494,8298
1495,7395
1496,6752
1497,6380
1498,6191
1499,6140
1500,5939
1501,5963
1502,5671
1503,5446
1504,5767
1505,6037
1506,6505
1507,7638
1508,9529
1509,10096
1510,9953
1511,10200
1512,11220
1513,11550
1514,9915
1515,9897
1516,9537
1517,8301
1518,8806
1519,9247
1520,7932
1521,8324
1522,8149
1523,8178
1524,7898
1525,7391
1526,6802
1527,6766
1528,5823
1529,6029
1530,6927
1531,7685
1532,7595
1533,7416
1534,7288
1535,6640
1536,6248
1537,5819
1538,5486
1539,6007
1540,6688
1541,7098
1542,6645
1543,6489
1544,6020
1545,5604
1546,5521
1547,5325
1548,5471
1549,5458
1550,5690
1551,5987
1552,5934
1553,5607
1554,5899
1555,6009
1556,6826
1557,7100
1558,7181
1559,7349
1560,7146
1561,7646
1562,7164
1563,7265
1564,7836
1565,7899
1566,8025
1567,7603
1568,7857
1569,8147
1570,7147
1571,7018
1572,6864
1573,6490
1574,6589
1575,6205
1576,6350
1577,6595
1578,7256
1579,7878
1580,7598
1581,7122
1582,7769
1583,8120
1584,7060
1585,7115
1586,7808
1587,8017
1588,8429
1589,7760
1590,6539
1591,7030
1592,6760
1593,6188
1594,5787
1595,6024
1596,6260
1597,6710
1598,6628
1599,6493
1600,6751
1601,6448
1602,6186
1603,6328
1604,6165
1605,6633
1606,7781
1607,8266
1608,7566
1609,6802
1610,6816
1611,6756
1612,6506
1613,6299
1614,5998
1615,6109
1616,6138
1617,5899
1618,6041
1619,6250
1620,6284
1621,6646
1622,6988
1623,6746
1624,6470
1625,6251
1626,6472
1627,6648
1628,6288
1629,6028
1630,6095
1631,6528
1632,6337
1633,5705
1634,5939
1635,6391
1636,6295
1637,6362
1638,6073
1639,6320
1640,6031
1641,6703
1642,6837
1643,6599
1644,6712
1645,7019
1646,8108
1647,9209
1648,8528
1649,7652
1650,7224
1651,6501
1652,6147
1653,6341
1654,6497
1655,7116
1656,7230
1657,6814
1658,6715
1659,6712
1660,6616
1661,7442
1662,8292
1663,8784
1664,7932
1665,7568
1666,7573
1667,7879
1668,8197
1669,7801
1670,8022
1671,7706
1672,7520
1673,7598
1674,7346
1675,7042
1676,6749
1677,6573
1678,6655
1679,6429
1680,6124
1681,6572
1682,7002
1683,6881
1684,7050
1685,7401
1686,7207
1687,6393
1688,6308
1689,6371
1690,6306
1691,6466
1692,6327
1693,6527
1694,6900
1695,6906
1696,6964
1697,7103
1698,7233
1699,6887
1700,6637
1701,6180
1702,6463
1703,6403
1704,6585
1705,6062
1706,6212
1707,6655
1708,6877
1709,6065
1710,5621
1711,5462
1712,5912
1713,5871
1714,6200
1715,6601
1716,6650
1717,6228
1718,5701
1719,5997
1720,5882
1721,5892
1722,5910
1723,6087
1724,6606
1725,6728
1726,6165
1727,5817
1728,6255
1729,6748
1730,6519
1731,6474
1732,6945
1733,7579
1734,7394
1735,6950
1736,7289
1737,6645
1738,6259
1739,6624
1740,6580
1741,6534
1742,6744
1743,6532
1744,5975
1745,5907
1746,6540
1747,6443
1748,6357
1749,6546
1750,6065
1751,5959
1752,6015
1753,5643
1754,5952
1755,5759
1756,6114
1757,6703
1758,6401
1759,6483
1760,6757
1761,7440
1762,7689
1763,8251
1764,8521
1765,7859
1766,7216
1767,7505
1768,7111
1769,7888
1770,7612
1771,6497
1772,6302
1773,6163
1774,6206
1775,5975
1776,6077
1777,6408
1778,6976
1779,7219
1780,6584
1781,6899
1782,7350
1783,7667
1784,7308
1785,7279
1786,7168
1787,7027
1788,6689
1789,7036
1790,6833
1791,7121
1792,7682
1793,7828
1794,7752
1795,7533
1796,6777
1797,6399
1798,6046
1799,6559
1800,7507
1801,7067
1802,7284
1803,6825
1804,6706
1805,6729
1806,6675
1807,6315
1808,5580
1809,5659
1810,6052
1811,6839
1812,7410
1813,8517
1814,9087
1815,8929
1816,8926
1817,8551
1818,9136
1819,9313
1820,9873
1821,10486
1822,10527
1823,11030
1824,9638
1825,8705
1826,8667
1827,9225
1828,9931
1829,9584
1830,9142
1831,8995
1832,9239
1833,9863
1834,10418
1835,9925
1836,10605
1837,11198
1838,11510
1839,11273
1840,11475
1841,10380
1842,9639
1843,8859
1844,8341
1845,7895
1846,8465
1847,8045
1848,8848
1849,8769
1850,7955
1851,9087
1852,9776
1853,8768
1854,8877
1855,7622
1856,6436
1857,6362
1858,5988
1859,6146
1860,5933
1861,5284
1862,5632
1863,6250
1864,6170
1865,5822
1866,5636
1867,5656
1868,5632
1869,6007
1870,6699
1871,6845
1872,7210
1873,7161
1874,6362
1875,6216
1876,6111
1877,5883
1878,5866
1879,5865
1880,5928
1881,5587
1882,5407
1883,5455
1884,6138
1885,6223
1886,5807
1887,5448
1888,5699
1889,5663
1890,5628
1891,5576
1892,5788
1893,5928
1894,6122
1895,5742
1896,5773
1897,5630
1898,6069
1899,6827
1900,6727
1901,6317
1902,6210
1903,6166
1904,6524
1905,6141
1906,6662
1907,6951
1908,6553
1909,6818
1910,6861
1911,7166
1912,7332
1913,7764
1914,6640
1915,6002
1916,5915
1917,5567
1918,5733
1919,6741
1920,7090
1921,7059
1922,6823
1923,6032
1924,5900
1925,6031
1926,5833
1927,6075
1928,6417
1929,6802
1930,6544
1931,6559
1932,6346
1933,6343
1934,6232
1935,6118
1936,6502
1937,6399
1938,6152
1939,5767
1940,5731
1941,6327
1942,6956
1943,6575
1944,6144
1945,6644
1946,6394
1947,6510
1948,6479
1949,6111
1950,6815
1951,6873
1952,6348
1953,6419
1954,6480
1955,6807
1956,6547
1957,6633
1958,6559
1959,6850
1960,7949
1961,8343
1962,7818
1963,7351
1964,6955
1965,7178
1966,7589
1967,7484
1968,7101
1969,7076
1970,6978
1971,6904
1972,7253
1973,6773
1974,6028
1975,5735
1976,6067
1977,6338
1978,6603
1979,6223
1980,6286
1981,6400
1982,5972
1983,5687
1984,5651
1985,5759
1986,5503
1987,5584
1988,5247
1989,5554
1990,5955
1991,5994
1992,5744
1993,5728
1994,5761
1995,6199
1996,6775
1997,7285
1998,7033
1999,6433
2000,6366
2001,5889
2002,6346
2003,6295
2004,6676
2005,6675
2006,6197
2007,5931
2008,5710
2009,5430
2010,5824
2011,5493
2012,5599
2013,5875
2014,5882
2015,5998
2016,6107
2017,6009
2018,5910
2019,5777
2020,5900
2021,5777
2022,5726
2023,6123
2024,6355
2025,5926
2026,5562
2027,6029
2028,6282
2029,5959
2030,5959
2031,6078
2032,6504
2033,6318
2034,6601
2035,6815
2036,7526
2037,7638
2038,7276
2039,7370
2040,8014
2041,8901
2042,8466
2043,8014
2044,7058
2045,7221
2046,7591
2047,7479
2048,7513
2049,7482
2050,6980
2051,6765
2052,6986
2053,7527
2054,6572
2055,6867
2056,7408
2057,7376
2058,7113
2059,6957
2060,7237
2061,7780
2062,8130
2063,7950
2064,7903
2065,7710
2066,7839
2067,8148
2068,8226
2069,7903
2070,8035
2071,7799
2072,7542
2073,7729
2074,7851
2075,8411
2076,8963
2077,8611
2078,7634
2079,7069
2080,7147
2081,7390
2082,7551
2083,7329
2084,6554
2085,6777
2086,6213
2087,6491
2088,6403
2089,6380
2090,5774
2091,5600
2092,5412
2093,5491
2094,5411
2095,5844
2096,5832
2097,5612
2098,5509
2099,5747
2100,5527
2101,5708
2102,5633
2103,5899
2104,6243
2105,6302
2106,6671
2107,6721
2108,6850
2109,6702
2110,6549
2111,6349
2112,6033
2113,6031
2114,5707
2115,5207
2116,4977
2117,4964
2118,5078
2119,5091
2120,5490
2121,5626
2122,5746
2123,5332
2124,5590
2125,5837
2126,5728
2127,5769
2128,5621
2129,5637
2130,5918
2131,6572
2132,7280
2133,6264
2134,6396
2135,6276
2136,6188
2137,6150
2138,6188
2139,5792
2140,5519
2141,5685
2142,5917
2143,6206
2144,6104
2145,5637
2146,5869
2147,5822
2148,6276
2149,6358
2150,6260
2151,6233
2152,6364
2153,7030
2154,7122
2155,6864
2156,6205
2157,6113
2158,7270
2159,7489
2160,7064
2161,6331
2162,6358
2163,6451
2164,6646
2165,6367
2166,6454
2167,6544
2168,6873
2169,6623
2170,6039
2171,5563
2172,6037
2173,5927
2174,5837
2175,6238
2176,6660
2177,6835
2178,6459
2179,5834
2180,6012
2181,6179
2182,6098
2183,6043
2184,5844
2185,5921
2186,6020
2187,6016
2188,6638
2189,6267
2190,5933
2191,6058
2192,6304
2193,5640
2194,5455
2195,5529
2196,5650
2197,5806
2198,6327
2199,6454
2200,6851
2201,7074
2202,6719
2203,6538
2204,6264
2205,5939
2206,5921
2207,5964
2208,6460
2209,6688
2210,6393
2211,6115
2212,6545
2213,6280
2214,6371
2215,5818
2216,6089
2217,6886
2218,7166
2219,6826
2220,6668
2221,6489
2222,6600
2223,6797
2224,6514
2225,6116
2226,5729
2227,6181
2228,6957
2229,6032
2230,6327
2231,5873
2232,5929
2233,6313
2234,7131
2235,6483
2236,6330
2237,6077
2238,6180
2239,5522
2240,5502
2241,5568
2242,5293
2243,5300
2244,5621
2245,6120
2246,6330
2247,5861
2248,6014
2249,6350
2250,6296
2251,6386
2252,6401
2253,6149
2254,6291
2255,6133
2256,6392
2257,6203
2258,5869
2259,6469
2260,6305
2261,6051
2262,6503
2263,6255
2264,5869
2265,5833
2266,5973
2267,6105
2268,6027
2269,6080
2270,5789
2271,6232
2272,6648
2273,6855
2274,7015
2275,7069
2276,7115
2277,8227
2278,8642
2279,9060
2280,10242
2281,9685
2282,8834
2283,7968
2284,7697
2285,8381
2286,8253
2287,7319
2288,8366
2289,7868
2290,6322
2291,5964
2292,5880
2293,6100
2294,7095
2295,7111
2296,6900
2297,6923
2298,6556
2299,6996
2300,7000
2301,7033
2302,6500
2303,5788
2304,5710
2305,5642
2306,5676
2307,5842
2308,6059
2309,5419
2310,5500
2311,5833
2312,5910
2313,5515
2314,5668
2315,5519
2316,5825
2317,6075
2318,5926
2319,6041
2320,6138
2321,5806
2322,6031
2323,6535
2324,7082
2325,6799
2326,6821
2327,6286
2328,5771
2329,5618
2330,5902
2331,6153
2332,6576
2333,6394
2334,6935
2335,7562
2336,6590
2337,6487
2338,6823
2339,6810
2340,6851
2341,6627
2342,6579
2343,6530
2344,6640
2345,6670
2346,6429
2347,6662
2348,6953
2349,6733
2350,6981
2351,6361
2352,6423
2353,6611
2354,6297
2355,6845
2356,7225
2357,8502
2358,8480
2359,7817
2360,7421
2361,6775
2362,6160
2363,7118
2364,6833
2365,6808
2366,7545
2367,8134
2368,7910
2369,8080
2370,7550
2371,7663
2372,7269
2373,7398
2374,7076
2375,6781
2376,7260
2377,6891
2378,7219
2379,6965
2380,6847
2381,6787
2382,6385
2383,6512
2384,6441
2385,6771
2386,8070
2387,8011
2388,7231
2389,7483
2390,7791
2391,6986
2392,6379
2393,6494
2394,6712
2395,7044
2396,8147
2397,8421
2398,8774
2399,8646
2400,9064
2401,8276
2402,7454
2403,7737
2404,7508
2405,7768
2406,7550
2407,7794
2408,7653
2409,7832
2410,8108
2411,7721
2412,7671
2413,8912
2414,10217
2415,8621
2416,6926
2417,6995
2418,7896
2419,7548
2420,7031
2421,7713
2422,7238
2423,7586
2424,7069
2425,6816
2426,7296
2427,7477
2428,8160
2429,9689
2430,9281
2431,8536
2432,8667
2433,6944
2434,6766
2435,6725
2436,7050
2437,6561
2438,6339
2439,7162
2440,8088
2441,7602
2442,7421
2443,6927
2444,6743
2445,6272
2446,6115
2447,6408
2448,6051
2449,6090
2450,5672
2451,5574
2452,5836
2453,5841
2454,6048
2455,6173
2456,6464
2457,6243
2458,6525
2459,6665
2460,7312
2461,6663
2462,6313
2463,6405
2464,6281
2465,6036
2466,5853
2467,6331
2468,6055
2469,6708
2470,6836
2471,6916
2472,7446
2473,7093
2474,6440
2475,5945
2476,5597
2477,6168
2478,7035
2479,7090
2480,6984
2481,6298
2482,6287
2483,5799
2484,5665
2485,5983
2486,6023
2487,6525
2488,6955
2489,6844
2490,6678
2491,6344
2492,6091
2493,5897
2494,6116
2495,6365
2496,6471
2497,6085
