MDTU,min_min,min_max,max_min,max_max5
129,-1.29925,0.255737,-0.356273,0.483779
130,-1.22799,0.242972,-0.379616,0.466961
131,-1.50137,0.276645,-0.280871,0.48163
132,-1.53441,0.234134,-0.353966,0.498098
133,-1.53441,0.234134,-0.353966,0.498098
134,-1.97398,0.234078,-0.403227,0.48693
135,-1.37166,0.253828,-0.46197,0.526706
136,-1.46415,0.222308,-0.245494,0.532325
137,-1.22566,0.287444,-0.316638,0.538217
138,-1.14911,0.264455,-0.302285,0.553057
139,-1.12216,0.296605,-0.347092,0.510035
140,-1.45794,0.270123,-0.416245,0.507517
141,-1.35416,0.244337,-0.260995,0.485522
142,-1.32413,0.255038,-0.242766,0.540189
143,-1.30472,0.253545,-0.482953,0.541137
144,-1.34153,0.242703,-0.334721,0.497988
145,-1.11967,0.25756,-0.317169,0.503998
146,-1.65378,0.246817,-0.387987,0.49915
147,-1.54621,0.237761,-0.277911,0.489635
148,-1.29607,0.247989,-0.320643,0.528492
149,-1.12838,0.293705,-0.299906,0.489566
150,-1.20738,0.247342,-0.301599,0.498603
151,-1.38955,0.221008,-0.274513,0.487503
152,-1.99312,0.287886,-0.396902,0.527035
153,-1.18241,0.277051,-0.297113,0.482452
154,-1.34805,0.259833,-0.31115,0.508026
155,-1.2624,0.257806,-0.228441,0.506361
156,-1.17709,0.273379,-0.318551,0.498975
157,-1.64288,0.25165,-0.281913,0.529688
158,-1.37855,0.264565,-0.265978,0.497719
159,-1.13054,0.260602,-0.29572,0.483687
160,-1.12799,0.300657,-0.309724,0.489131
161,-1.23379,0.222068,-0.325361,0.510132
162,-1.10931,0.250289,-0.353706,0.482604
163,-1.7572,0.218688,-0.357127,0.545014
164,-1.32585,0.309989,-0.297425,0.487255
165,-1.58127,0.278338,-0.276169,0.487714
166,-1.40001,0.247618,-0.3098,0.501863
167,-1.26193,0.245143,-0.332385,0.47581
168,-1.39316,0.251297,-0.360112,0.49525
169,-4.2462,0.223486,-0.310547,0.509078
170,-1.33737,0.229739,-0.268511,0.479841
171,-1.38986,0.243772,-0.321469,0.50782
172,-1.33439,0.255431,-0.35147,0.506486
173,-1.23527,0.269429,-0.247571,0.554623
174,-1.25829,0.246231,-0.352704,0.513239
175,-1.13343,0.275046,-0.255545,0.509399
176,-1.25873,0.244485,-0.297771,0.499589
177,-1.25873,0.244485,-0.297771,0.499589
178,-1.21988,0.246268,-0.476428,0.52368
179,-1.50541,0.234613,-0.322918,0.499889
180,-1.37399,0.263513,-0.265272,0.515728
181,-1.55742,0.230259,-0.328475,0.485753
182,-1.4839,0.239254,-0.360185,0.496625
183,-1.26087,0.255344,-0.23154,0.493748
184,-1.35547,0.216548,-0.270122,0.477741
185,-1.39693,0.253044,-0.336617,0.495247
186,-1.2309,0.219926,-0.228557,0.501438
187,-1.52536,0.285537,-0.343361,0.534278
188,-1.43042,0.257439,-0.464736,0.542077
189,-2.73494,0.22431,-0.289118,0.490254
190,-1.46654,0.251366,-0.362547,0.496609
191,-1.46654,0.251366,-0.362547,0.496609
192,-1.12764,0.24123,-0.296999,0.481274
193,-1.24614,0.241722,-0.275863,0.479841
194,-1.20399,0.259045,-0.451985,0.524869
195,-1.42153,0.270799,-0.29126,0.518088
196,-1.29456,0.251678,-0.44622,0.500071
197,-1.68316,0.257996,-0.28952,0.490114
198,-1.23381,0.223936,-0.350999,0.527652
199,-1.3473,0.254367,-0.31428,0.498162
200,-1.42111,0.229489,-0.294347,0.485459
201,-1.36413,0.255096,-0.247651,0.496413
202,-1.22432,0.212783,-0.319404,0.493962
203,-1.18598,0.263741,-0.412715,0.492302
204,-1.22464,0.236737,-0.321115,0.466388
205,-1.22869,0.231665,-0.311775,0.550872
206,-1.51446,0.262459,-0.481187,0.47753
207,-1.28588,0.293955,-0.387215,0.524136
208,-1.47892,0.246662,-0.301798,0.496495
209,-1.23429,0.267089,-0.346089,0.511536
210,-1.4407,0.270655,-0.316765,0.506256
211,-1.41121,0.229515,-0.312952,0.521652
212,-1.14095,0.247042,-0.338907,0.518706
213,-1.57357,0.244772,-0.295473,0.524141
214,-1.16129,0.212938,-0.359276,0.52996
215,-1.17062,0.315584,-0.252051,0.48685
216,-1.69464,0.224987,-0.305592,0.474124
217,-1.40645,0.244667,-0.253996,0.489282
218,-1.18693,0.218556,-0.263423,0.501789
219,-1.2275,0.246506,-0.341099,0.519405
220,-1.47089,0.297815,-0.270811,0.462869
221,-1.20743,0.291649,-0.310304,0.521759
222,-1.45272,0.237647,-0.358462,0.512617
223,-1.37023,0.219256,-0.325373,0.498364
224,-1.196,0.251046,-0.313243,0.505299
225,-2.28773,0.228386,-0.280865,0.491457
226,-1.58835,0.222725,-0.310749,0.524303
227,-1.32501,0.230877,-0.281771,0.51268
228,-1.22397,0.2564,-0.258958,0.547794
229,-1.34094,0.220643,-0.312604,0.492062
230,-1.52177,0.220471,-0.241251,0.514987
231,-1.13317,0.240627,-0.261282,0.521721
232,-1.34854,0.218721,-0.322098,0.483035
233,-1.3367,0.234276,-0.31721,0.489425
234,-1.66307,0.270517,-0.262044,0.512514
235,-1.10117,0.235723,-0.311118,0.492967
236,-1.46307,0.246319,-0.257407,0.475761
237,-1.12825,0.262138,-0.371621,0.504173
238,-1.5516,0.229684,-0.295296,0.521701
239,-1.49505,0.245116,-0.394288,0.515515
240,-1.16147,0.22535,-0.328789,0.507548
241,-1.16147,0.22535,-0.328789,0.507548
242,-1.95764,0.278752,-0.350502,0.474424
243,-1.33101,0.201556,-0.266226,0.566549
244,-1.33101,0.201556,-0.266226,0.566549
245,-1.23822,0.274423,-0.255886,0.484607
246,-1.40869,0.261511,-0.382863,0.523221
247,-1.56057,0.23126,-0.272532,0.50782
248,-1.35867,0.264573,-0.3378,0.478375
249,-1.35867,0.264573,-0.3378,0.478375
250,-1.66517,0.302786,-0.319089,0.512525
251,-1.34717,0.268503,-0.38248,0.485283
252,-1.19556,0.256897,-0.298905,0.518637
253,-2.32886,0.277742,-0.339628,0.486798
254,-1.21981,0.278225,-0.354348,0.49944
255,-1.89563,0.241927,-0.449215,0.522563
256,-1.2706,0.273878,-0.276633,0.501844
257,-1.34074,0.234471,-0.32739,0.527364
258,-1.47891,0.233872,-0.32628,0.495589
259,-1.73501,0.292538,-0.254945,0.518746
260,-1.27456,0.257585,-0.397698,0.520375
261,-1.19721,0.227208,-0.29497,0.511488
262,-1.32912,0.237022,-0.268752,0.490974
263,-1.32912,0.237022,-0.268752,0.490974
264,-1.34875,0.229464,-0.256849,0.51239
265,-1.32811,0.266533,-0.314037,0.502735
266,-1.25289,0.259499,-0.279992,0.503371
267,-1.71476,0.325739,-0.304359,0.509405
268,-1.63175,0.254031,-0.272969,0.482045
269,-1.3506,0.27851,-0.256209,0.53986
270,-1.3943,0.266486,-0.300785,0.502414
271,-1.38061,0.25103,-0.420074,0.485151
272,-1.57177,0.268427,-0.346795,0.505737
273,-1.28774,0.272685,-0.334633,0.50766
274,-1.28774,0.272685,-0.334633,0.50766
275,-1.13211,0.232919,-0.334574,0.506746
276,-1.40952,0.24806,-0.251199,0.514578
277,-1.40952,0.24806,-0.251199,0.514578
278,-1.31445,0.23704,-0.296382,0.482329
279,-1.98045,0.25042,-0.285185,0.510237
280,-1.50723,0.261525,-0.257216,0.522628
281,-1.32292,0.259146,-0.325456,0.506964
282,-1.64164,0.267069,-0.271763,0.538525
283,-1.64164,0.267069,-0.271763,0.538525
284,-2.86563,0.220542,-0.281497,0.515833
285,-1.11496,0.244278,-0.316364,0.487415
286,-1.35988,0.299192,-0.318388,0.494631
287,-1.39151,0.343954,-0.341528,0.516019
288,-1.98631,0.247502,-0.405707,0.511779
289,-1.52807,0.266177,-0.268885,0.495659
290,-1.19255,0.261371,-0.296301,0.526456
291,-1.43598,0.2536,-0.322112,0.483821
292,-1.31722,0.241915,-0.31311,0.515461
293,-1.26674,0.239729,-0.35364,0.490084
294,-1.17183,0.251012,-0.383523,0.539409
295,-1.65098,0.244284,-0.255734,0.525976
296,-1.2516,0.353103,-0.252175,0.520117
297,-1.36202,0.289011,-0.382612,0.510628
298,-1.49784,0.256789,-0.348123,0.512831
299,-1.83921,0.231025,-0.265678,0.50227
300,-1.41073,0.253102,-0.261833,0.522749
301,-1.41073,0.253102,-0.261833,0.522749
302,-1.60429,0.227037,-0.260963,0.485115
303,-1.49658,0.242037,-0.286403,0.512965
304,-1.14135,0.231966,-0.298209,0.502823
305,-1.34915,0.232139,-0.231362,0.559518
306,-2.23884,0.303267,-0.407061,0.488463
307,-1.14623,0.261592,-0.284335,0.511109
308,-1.76167,0.245493,-0.266111,0.52457
309,-1.22952,0.280889,-0.258166,0.499127
310,-1.17625,0.246198,-0.365249,0.540397
311,-1.77383,0.22952,-0.325733,0.536394
312,-1.44713,0.235207,-0.315738,0.538825
313,-1.18675,0.267678,-0.295341,0.50942
314,-1.30963,0.217482,-0.395067,0.493264
315,-1.41405,0.255638,-0.255428,0.535744
316,-1.55788,0.278903,-0.331522,0.500042
317,-1.58758,0.251896,-0.273988,0.487786
318,-1.30519,0.283203,-0.363079,0.521384
319,-1.30519,0.283203,-0.363079,0.521384
320,-1.66783,0.254448,-0.313593,0.491159
321,-1.25186,0.242201,-0.349103,0.513341
322,-1.07182,0.270048,-0.324559,0.497443
323,-1.19769,0.22463,-0.305997,0.519853
324,-1.46456,0.277802,-0.317239,0.514268
325,-1.16612,0.235825,-0.270735,0.514662
326,-1.16612,0.235825,-0.270735,0.514662
327,-1.51126,0.261513,-0.317488,0.485494
328,-1.68085,0.229473,-0.35535,0.494843
329,-1.29224,0.240133,-0.289007,0.507857
330,-1.39063,0.228759,-0.340919,0.557867
331,-1.2113,0.263492,-0.338916,0.486186
332,-1.31705,0.247899,-0.274058,0.513359
333,-1.21776,0.298426,-0.323839,0.507752
334,-1.41043,0.267753,-0.308517,0.482967
335,-1.2302,0.247216,-0.260387,0.502967
336,-1.2302,0.247216,-0.260387,0.502967
337,-1.42577,0.267879,-0.365834,0.526989
338,-1.42577,0.267879,-0.365834,0.526989
339,-1.33438,0.296709,-0.382443,0.496552
340,-1.77738,0.222032,-0.274399,0.488013
341,-1.98206,0.226359,-0.281537,0.497533
342,-1.97594,0.277382,-0.317351,0.494124
343,-1.44671,0.244401,-0.337538,0.497633
344,-1.50361,0.278827,-0.278824,0.562118
345,-1.45648,0.257241,-0.406193,0.4765
346,-1.23615,0.269622,-0.333675,0.514846
347,-1.18302,0.213514,-0.266936,0.498614
348,-1.21639,0.229502,-0.262453,0.524872
349,-1.31534,0.261415,-0.32045,0.505903
350,-1.49959,0.231085,-0.456268,0.49338
351,-1.61708,0.308272,-0.29908,0.510437
352,-1.61413,0.27885,-0.252056,0.542216
353,-1.32903,0.215356,-0.356119,0.536605
354,-1.34535,0.307016,-0.251883,0.530782
355,-1.34535,0.307016,-0.251883,0.530782
356,-1.341,0.214543,-0.287423,0.508857
357,-1.95167,0.247801,-0.277492,0.485607
358,-1.17517,0.232256,-0.298191,0.481862
359,-1.05818,0.253861,-0.483533,0.511117
360,-1.44619,0.25024,-0.23648,0.512529
361,-1.28168,0.295319,-0.258607,0.518652
362,-1.52237,0.218453,-0.297449,0.505957
363,-1.04393,0.237953,-0.290225,0.473326
364,-1.28168,0.295167,-0.294018,0.537627
365,-1.66831,0.275809,-0.279595,0.481175
366,-1.48205,0.265608,-0.253119,0.497127
367,-1.31068,0.23793,-0.305029,0.509533
368,-1.27588,0.257665,-0.322923,0.466439
369,-1.50224,0.257954,-0.367748,0.499163
370,-1.24061,0.262854,-0.29715,0.509747
371,-1.29165,0.283494,-0.391273,0.487551
372,-1.2966,0.219368,-0.358595,0.494527
373,-1.34094,0.239094,-0.361671,0.552536
374,-1.24338,0.260063,-0.264837,0.516157
375,-1.31697,0.252154,-0.305207,0.537418
376,-1.20434,0.260524,-0.292122,0.502399
377,-1.33151,0.252153,-0.330298,0.508607
378,-1.40156,0.308961,-0.3343,0.518844
379,-1.52868,0.252903,-0.283705,0.579132
380,-1.18884,0.269656,-0.347237,0.500178
381,-1.20876,0.237001,-0.31947,0.516847
382,-1.2146,0.286928,-0.3046,0.520393
383,-1.31307,0.237104,-0.302405,0.514526
384,-1.53795,0.291754,-0.351554,0.514019
385,-1.12885,0.280169,-0.258935,0.515787
386,-1.12885,0.280169,-0.258935,0.515787
387,-1.72126,0.230489,-0.284848,0.486487
388,-1.8377,0.234511,-0.28871,0.506512
389,-1.33379,0.283568,-0.271599,0.519125
390,-1.46896,0.228342,-0.281571,0.485286
391,-1.76536,0.253392,-0.300511,0.494014
392,-1.20042,0.256173,-0.290455,0.461872
393,-1.2524,0.261378,-0.326513,0.496285
394,-1.1115,0.271674,-0.270565,0.532393
395,-1.25538,0.251089,-0.354563,0.47745
396,-1.11479,0.333585,-0.420134,0.494519
397,-1.10353,0.247307,-0.375315,0.508387
398,-1.10353,0.247307,-0.375315,0.508387
399,-1.82158,0.248448,-0.339926,0.507554
400,-1.27453,0.254664,-0.38413,0.48271
401,-1.54714,0.251573,-0.289437,0.53352
402,-1.22268,0.222746,-0.297698,0.505979
403,-1.14479,0.250441,-0.350494,0.47642
404,-1.27711,0.218581,-0.3089,0.496006
405,-1.14919,0.22842,-0.290618,0.511376
406,-1.31588,0.275522,-0.353251,0.509107
407,-1.40384,0.238584,-0.272808,0.492709
408,-1.4091,0.253796,-0.285579,0.483756
409,-1.13396,0.25281,-0.272962,0.499158
410,-1.38617,0.222465,-0.278363,0.505201
411,-1.38617,0.222465,-0.278363,0.505201
412,-1.35311,0.243568,-0.347743,0.564439
413,-1.23696,0.243252,-0.386557,0.507236
414,-1.14759,0.242951,-0.289404,0.509956
415,-1.09582,0.248701,-0.257439,0.505046
416,-1.39555,0.244492,-0.284999,0.469075
417,-1.43298,0.287935,-0.27757,0.498998
418,-1.234,0.224105,-0.29709,0.517279
419,-1.24141,0.234592,-0.305774,0.519851
420,-1.31427,0.22353,-0.263456,0.511837
421,-1.18456,0.261958,-0.308267,0.498788
422,-1.2702,0.253906,-0.267445,0.494643
423,-1.62332,0.229064,-0.270252,0.482893
424,-1.86812,0.247968,-0.232657,0.511492
425,-1.29019,0.246402,-0.307027,0.495465
426,-1.66562,0.229855,-0.273744,0.55486
427,-1.21695,0.245262,-0.281046,0.488659
428,-1.38636,0.291938,-0.287575,0.496413
429,-1.21291,0.269239,-0.275023,0.484585
430,-1.40311,0.250931,-0.245176,0.518749
431,-1.59927,0.228555,-0.255795,0.487022
432,-1.29084,0.22907,-0.331168,0.517788
433,-1.87581,0.273065,-0.322732,0.490646
434,-1.87581,0.273065,-0.322732,0.490646
435,-1.35116,0.25798,-0.323578,0.520184
436,-1.04976,0.265877,-0.228415,0.511873
437,-1.41809,0.277639,-0.259798,0.543221
438,-1.21379,0.267992,-0.271809,0.533066
439,-1.32836,0.263846,-0.315095,0.547382
440,-1.24737,0.333396,-0.332911,0.507379
441,-1.33044,0.220183,-0.307359,0.50129
442,-1.18341,0.277775,-0.323983,0.520054
443,-1.34192,0.239183,-0.326863,0.529044
444,-1.55967,0.242724,-0.2575,0.484574
445,-1.32455,0.254709,-0.378686,0.510819
446,-1.8841,0.241888,-0.297976,0.463789
447,-1.16852,0.238273,-0.351803,0.509745
448,-1.00715,0.270022,-0.282516,0.515603
449,-1.07287,0.328123,-0.382032,0.546404
450,-1.41631,0.232244,-0.309143,0.52808
451,-1.73,0.239904,-0.271266,0.497786
452,-1.3033,0.216393,-0.283856,0.500563
453,-1.13138,0.333585,-0.251488,0.50245
454,-1.33189,0.26894,-0.31818,0.489663
455,-1.16748,0.257662,-0.29872,0.498931
456,-1.3966,0.287798,-0.249219,0.54384
457,-1.16182,0.262484,-0.300364,0.498756
458,-1.2553,0.245083,-0.330325,0.527714
459,-1.16981,0.265871,-0.317273,0.473235
460,-1.16981,0.265871,-0.317273,0.473235
461,-2.35915,0.28397,-0.313153,0.522267
462,-2.35915,0.28397,-0.313153,0.522267
463,-1.68377,0.24256,-0.348294,0.47612
464,-1.22548,0.221979,-0.29599,0.494152
465,-1.26175,0.262348,-0.298173,0.487927
466,-1.41845,0.229036,-0.344012,0.478148
467,-2.93108,0.242816,-0.276193,0.487696
468,-1.23898,0.236094,-0.27402,0.485618
469,-1.26868,0.278148,-0.280633,0.527968
470,-1.73907,0.225735,-0.275482,0.515198
471,-1.26026,0.215159,-0.257883,0.493493
472,-1.22664,0.222328,-0.252756,0.480368
473,-1.4937,0.275585,-0.265637,0.484703
474,-1.25405,0.290823,-0.283954,0.525789
475,-1.13161,0.264855,-0.265923,0.466955
476,-1.1349,0.295169,-0.270543,0.526445
477,-1.1349,0.295169,-0.270543,0.526445
478,-1.47722,0.246494,-0.284258,0.490775
479,-1.32446,0.248192,-0.358549,0.537852
480,-1.0643,0.231662,-0.266291,0.522897
481,-1.44199,0.248155,-0.390646,0.501425
482,-1.39157,0.198606,-0.259543,0.526545
483,-1.34959,0.207834,-0.281864,0.481801
484,-1.32531,0.20803,-0.297776,0.512687
485,-1.32531,0.20803,-0.297776,0.512687
486,-1.10208,0.272281,-0.298659,0.539933
487,-1.12301,0.224054,-0.298427,0.49793
488,-1.3592,0.223091,-0.374572,0.489827
489,-1.15275,0.253411,-0.245524,0.48932
490,-1.53117,0.247349,-0.305449,0.513805
491,-1.25551,0.251737,-0.325086,0.526201
492,-1.07878,0.272658,-0.278856,0.506143
493,-1.18394,0.249185,-0.320317,0.491568
494,-1.20225,0.261387,-0.288005,0.465885
495,-1.30975,0.230474,-0.321375,0.503146
496,-1.50681,0.288106,-0.297759,0.478383
497,-1.61383,0.268268,-0.330769,0.47963
498,-1.61383,0.268268,-0.330769,0.47963
499,-1.23721,0.231083,-0.325108,0.509014
500,-1.23552,0.258506,-0.338832,0.541247
501,-1.96449,0.249084,-0.293779,0.576656
502,-1.13362,0.392889,-0.338713,0.538322
503,-1.06332,0.215369,-0.291517,0.494029
504,-1.49236,0.23158,-0.271799,0.506195
505,-1.28658,0.226949,-0.320019,0.492823
506,-1.42978,0.210625,-0.351504,0.481772
507,-1.42978,0.210625,-0.351504,0.481772
508,-1.3177,0.26392,-0.307766,0.50792
509,-1.41681,0.238565,-0.307126,0.519656
510,-1.42371,0.259194,-0.290487,0.507949
511,-1.19991,0.265671,-0.278217,0.531927
512,-1.16675,0.244987,-0.296589,0.492326
513,-2.02313,0.273164,-0.341588,0.516911
514,-1.94951,0.223762,-0.323124,0.507397
515,-1.24923,0.238994,-0.29729,0.497816
516,-1.58126,0.30997,-0.448862,0.484997
517,-1.32374,0.238949,-0.284851,0.568426
518,-1.30775,0.308952,-0.252134,0.495869
519,-1.41978,0.234534,-0.239208,0.510962
520,-1.12753,0.23055,-0.306557,0.504819
521,-2.58595,0.243971,-0.270462,0.51367
522,-1.21735,0.244551,-0.336916,0.479858
523,-1.21735,0.244551,-0.336916,0.479858
524,-1.21735,0.244551,-0.336916,0.479858
525,-1.12086,0.264728,-0.252068,0.487542
526,-1.33345,0.241701,-0.250547,0.512975
527,-1.64637,0.243053,-0.296057,0.508072
528,-1.15464,0.281916,-0.256887,0.530056
529,-1.20456,0.245452,-0.304664,0.540212
530,-1.76468,0.263944,-0.267629,0.476271
531,-1.44197,0.243857,-0.335584,0.487555
532,-1.29941,0.342762,-0.31913,0.54703
533,-1.33805,0.222115,-0.27171,0.518877
534,-1.3986,0.282104,-0.314703,0.491555
535,-1.75956,0.276831,-0.285341,0.550142
536,-1.28411,0.219961,-0.419921,0.479174
537,-1.26105,0.259315,-0.263793,0.487475
538,-1.55305,0.264325,-0.334931,0.503802
539,-2.88574,0.23828,-0.345498,0.494224
540,-2.88574,0.23828,-0.345498,0.494224
541,-1.48885,0.215282,-0.243435,0.567368
542,-1.12622,0.248037,-0.258184,0.47741
543,-1.17873,0.231085,-0.268299,0.488278
544,-1.25909,0.238712,-0.323193,0.487748
545,-1.74355,0.236993,-0.261621,0.50004
546,-1.22311,0.242426,-0.409519,0.508294
547,-1.22311,0.242426,-0.409519,0.508294
548,-1.27758,0.269089,-0.338375,0.51775
549,-1.27758,0.269089,-0.338375,0.51775
550,-1.8318,0.260595,-0.255433,0.494421
551,-1.4362,0.282219,-0.399371,0.498857
552,-1.11071,0.26957,-0.390306,0.508693
553,-1.45027,0.275942,-0.416772,0.465292
554,-1.64037,0.256544,-0.358517,0.495285
555,-1.28464,0.24322,-0.31088,0.511671
556,-1.27329,0.248834,-0.327029,0.480514
557,-1.27329,0.248834,-0.327029,0.480514
558,-1.44143,0.272075,-0.361583,0.526132
559,-1.44143,0.272075,-0.361583,0.526132
560,-1.38062,0.264914,-0.244634,0.547765
561,-1.35529,0.281169,-0.272142,0.483122
562,-1.90818,0.219342,-0.288652,0.519221
563,-1.24489,0.294686,-0.318294,0.492819
564,-1.66156,0.246745,-0.426468,0.54282
565,-1.24406,0.247407,-0.361469,0.469073
566,-1.13946,0.24813,-0.358218,0.472254
567,-1.24216,0.251123,-0.273337,0.481777
568,-1.22653,0.250345,-0.387682,0.510586
569,-1.26648,0.221292,-0.296511,0.522936
570,-1.23104,0.295862,-0.239523,0.485921
571,-1.26254,0.259307,-0.306374,0.531494
572,-1.22352,0.255399,-0.343986,0.501738
573,-1.27729,0.232411,-0.269482,0.515265
574,-1.21656,0.245446,-0.468076,0.504513
575,-1.21656,0.245446,-0.468076,0.504513
576,-1.14134,0.259397,-0.381785,0.526042
577,-1.51987,0.361693,-0.312054,0.519225
578,-1.58831,0.237361,-0.319152,0.515088
579,-1.46844,0.231782,-0.250723,0.51293
580,-1.1788,0.262518,-0.335583,0.528739
581,-1.29511,0.273418,-0.288636,0.474701
