MDTU,0,2,4,6,8,10
1590,0.00161135,0.00302033,0.00331018,0.00479628,0.00528893,0.00574406
1600,0.00203883,0.00240385,0.00331778,0.00390146,0.00497564,0.00554546
1610,0.00213529,0.00278866,0.00387513,0.00433836,0.00463277,0.00518207
1620,0.00260601,0.0034606,0.00364808,0.00479638,0.00563974,0.00588132
1630,0.00193925,0.00343475,0.00404694,0.0044959,0.0051138,0.00521691
1640,0.00265069,0.00292782,0.00338927,0.00381087,0.0057499,0.0060023
1650,0.00149972,0.0022304,0.00373702,0.00417706,0.00584438,0.00685547
1660,0.00241363,0.00272415,0.00313939,0.00416509,0.00527003,0.00654672
1670,0.00131811,0.00186216,0.0031607,0.00367525,0.0040732,0.00495078
1680,0.00301245,0.00336737,0.00399721,0.00496736,0.00521495,0.00622301
1690,0.00237144,0.00267291,0.00362596,0.00404735,0.00503861,0.00630122
1700,0.00247511,0.00310803,0.00419354,0.0048403,0.00530815,0.00642
1710,0.00364715,0.00439809,0.00475391,0.00543224,0.00702404,0.00712933
1720,0.00330047,0.00378078,0.00440737,0.00499392,0.00657232,0.00667169
1730,0.00241353,0.00279695,0.00450223,0.00497195,0.00629834,0.00645174
1740,0.00219143,0.00297565,0.0034915,0.00431328,0.00492059,0.00583469
1750,0.00303725,0.00370226,0.00426769,0.0044715,0.00562877,0.00679201
1760,0.00170974,0.00264828,0.00320635,0.00367575,0.00531547,0.00592629
1770,0.00190885,0.00216194,0.00297906,0.00388016,0.00482691,0.00627279
1780,0.00222508,0.00253088,0.0046781,0.00516524,0.00557339,0.00608271
1790,0.00164319,0.00281574,0.00422219,0.00453153,0.00526592,0.00549341
1800,0.0017851,0.00232953,0.00284152,0.003325,0.00438374,0.00489144
1810,0.00218671,0.00312194,0.00342918,0.0046661,0.0055004,0.005779
1820,0.000262073,0.000833174,0.00242444,0.00285223,0.00392716,0.00438796
1830,0.000859428,0.00152198,0.00238549,0.00285362,0.00349486,0.00388767
1840,0.00067185,0.000906254,0.0014013,0.00207303,0.00256961,0.00329148
1850,0.00106727,0.00210659,0.00305519,0.00313424,0.00438066,0.00531218
1860,0.00332197,0.00392512,0.00431617,0.00536996,0.00676135,0.00700003
1870,0.00209808,0.00255487,0.004711,0.00521711,0.00632406,0.00686121
1880,0.00299242,0.00354619,0.00390188,0.00500239,0.00603849,0.00612676
1890,0.00355576,0.00384584,0.00466572,0.0065246,0.00692955,0.00755888
1900,0.00234854,0.00292995,0.00472098,0.00546852,0.00615606,0.00688856
1910,0.00145939,0.00280293,0.00368909,0.00461296,0.00686896,0.00712733
1920,0.00181964,0.00185231,0.00494239,0.00566447,0.00646793,0.00676471
1930,0.00202059,0.00298122,0.00351173,0.00505828,0.00614306,0.00709841
1940,0.00291811,0.00347148,0.00420459,0.00478238,0.00590821,0.00649691
1950,nan,nan,nan,nan,nan,nan
