ReTr(L),ImTr(L)
1.62911,0.0878413
1.31742,-0.447383
0.99765,0.105958
0.82112,-0.0150416
0.840394,-0.198388
0.75638,0.331173
0.815308,0.372329
0.985487,0.385085
0.693696,0.568002
0.782085,0.320127
0.990422,0.649633
0.990422,0.649633
0.990422,0.649633
0.923792,0.39208
1.06858,0.414469
0.899397,0.434318
0.922539,0.109865
0.98129,-0.0716812
0.906648,-0.0847385
1.0627,-0.167139
1.08992,-0.0991764
0.962758,-0.073417
0.760877,-0.00339694
0.713196,0.459935
0.751626,0.393012
0.551611,0.722226
0.675825,0.286714
0.822176,0.666736
0.731553,0.935963
0.653305,0.825829
0.685037,0.724602
0.512628,0.972158
0.477158,1.04055
0.879969,0.643134
0.469953,0.886112
0.457681,0.944974
0.56436,0.567245
0.458602,0.602816
0.269925,0.559992
0.449708,0.770632
0.379012,0.812182
0.0792321,0.695046
0.101739,0.930557
-0.0924946,0.944352
-0.29234,0.760231
-0.179295,0.925445
-0.226482,0.754761
0.00171507,0.625827
-0.120326,0.522388
-0.0512985,0.70983
0.0762103,0.599579
-0.10485,0.973485
-0.20444,0.799253
-0.252608,0.935992
0.138559,0.869241
0.0772657,1.12852
0.36052,0.673758
0.301953,0.651738
0.0759588,0.792134
0.0324947,1.08584
-0.0950045,1.37555
0.398999,1.02837
0.179042,0.988079
0.282769,0.798645
0.296377,0.987762
0.259143,0.881352
0.385632,0.867208
0.774819,0.678819
0.502247,0.657913
0.371708,0.505397
0.417196,0.612731
0.355825,0.942501
0.711994,0.581119
0.511051,0.67293
0.51043,0.334569
0.415071,0.279514
0.500787,0.271499
0.575984,0.0859634
0.76647,-0.211427
0.84785,0.131997
0.84785,0.131997
0.513275,0.155362
0.694497,0.123978
0.600384,0.171238
0.690314,0.174303
0.92066,-0.167123
0.626132,0.0944405
1.04313,0.177599
0.872746,0.157641
0.894032,0.12556
0.746768,0.180805
0.868158,-0.0212624
0.832125,0.185441
0.811655,-0.0321817
0.972935,-0.0286428
0.862165,-0.363764
0.488275,-0.267585
0.49291,-0.0974269
0.816035,0.018307
0.713048,-0.0585169
0.793396,0.162743
0.841621,0.135276
0.529885,0.0800097
0.529885,0.0800097
0.616984,0.0495643
0.702285,-0.143503
0.452837,-0.275938
0.562119,-0.216892
0.696022,-0.31741
0.560723,-0.357303
0.588245,-0.400884
