MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.568108,-0.285262,0.491296
2,0.568108,-0.285262,0.491296
3,0.56254,-0.26331,0.497111
4,0.56254,-0.26331,0.497111
5,0.587634,-0.290771,0.510652
6,0.591891,-0.259866,0.531794
7,0.591891,-0.259866,0.531794
8,0.630521,-0.24679,0.580216
9,0.623603,-0.267286,0.563418
10,0.606087,-0.245081,0.554325
11,0.606087,-0.245081,0.554325
12,0.63683,-0.226546,0.595171
13,0.644933,-0.235199,0.600516
14,0.644933,-0.235199,0.600516
15,0.644933,-0.235199,0.600516
16,0.644933,-0.235199,0.600516
17,0.644933,-0.235199,0.600516
18,0.644933,-0.235199,0.600516
19,0.681018,-0.272892,0.623951
20,0.681018,-0.272892,0.623951
21,0.709647,-0.251554,0.663566
22,0.697427,-0.288919,0.634768
23,0.697427,-0.288919,0.634768
24,0.727659,-0.218595,0.694049
25,0.727659,-0.218595,0.694049
26,0.727659,-0.218595,0.694049
27,0.727659,-0.218595,0.694049
28,0.727659,-0.218595,0.694049
29,0.705455,-0.245904,0.66121
30,0.762899,-0.278865,0.710105
31,0.782134,-0.287179,0.727504
32,0.782134,-0.287179,0.727504
33,0.782134,-0.287179,0.727504
34,0.854683,-0.271035,0.81057
35,0.854683,-0.271035,0.81057
36,0.854683,-0.271035,0.81057
37,0.811059,-0.227254,0.778571
38,0.798068,-0.218639,0.767535
39,0.798068,-0.218639,0.767535
40,0.798068,-0.218639,0.767535
41,0.798068,-0.218639,0.767535
42,0.798068,-0.218639,0.767535
43,0.791941,-0.194348,0.767724
44,0.826705,-0.185299,0.805671
45,0.839288,-0.187166,0.818152
46,0.828867,-0.146576,0.815804
47,0.828867,-0.146576,0.815804
48,0.828867,-0.146576,0.815804
49,0.828867,-0.146576,0.815804
50,0.828867,-0.146576,0.815804
51,0.859472,-0.124655,0.850384
52,0.859472,-0.124655,0.850384
53,0.814803,-0.126066,0.804991
54,0.814803,-0.126066,0.804991
55,0.862488,-0.0867389,0.858115
56,0.862488,-0.0867389,0.858115
57,0.862488,-0.0867389,0.858115
58,0.87015,-0.12292,0.861424
59,0.87015,-0.12292,0.861424
60,0.851904,-0.139627,0.840384
61,0.851904,-0.139627,0.840384
62,0.890064,-0.181674,0.871326
63,0.953945,-0.155961,0.94111
64,0.953945,-0.155961,0.94111
65,0.927207,-0.121251,0.919245
66,0.947484,-0.10145,0.942037
67,0.914482,-0.10919,0.90794
68,0.914482,-0.10919,0.90794
69,0.929049,-0.109539,0.922569
70,0.929049,-0.109539,0.922569
71,0.99841,-0.152666,0.986669
72,0.99841,-0.152666,0.986669
73,0.990893,-0.170024,0.976198
74,1.00681,-0.180315,0.990531
75,1.00681,-0.180315,0.990531
76,1.00681,-0.180315,0.990531
77,1.00681,-0.180315,0.990531
78,1.05403,-0.205801,1.03374
79,1.02065,-0.243454,0.991189
80,1.05643,-0.241035,1.02856
81,1.05643,-0.241035,1.02856
