MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.022226,0.0101513
2,0.022226,0.0101513
3,0.0213633,0.00833151
4,0.0213633,0.00833151
5,0.0194414,0.00667497
6,0.0159357,0.0107435
7,0.0159357,0.0107435
8,0.00901656,0.00850742
9,0.0085716,0.00941011
10,0.00893964,0.00658349
11,0.00893964,0.00658349
12,0.00563049,0.00128246
13,0.00882253,0.00333139
14,0.00882253,0.00333139
15,0.00882253,0.00333139
16,0.00882253,0.00333139
17,0.00882253,0.00333139
18,0.00882253,0.00333139
19,0.00892499,0.00578158
20,0.00892499,0.00578158
21,0.00481158,0.00872418
22,0.00180214,0.0074779
23,0.00180214,0.0074779
24,0.00133163,0.00847724
25,0.00133163,0.00847724
26,0.00133163,0.00847724
27,0.00133163,0.00847724
28,0.00133163,0.00847724
29,0.00456473,0.01226
30,0.00189025,0.0131364
31,0.00662768,0.00637112
32,0.00662768,0.00637112
33,0.00662768,0.00637112
34,0.00638876,0.00753016
35,0.00638876,0.00753016
36,0.00638876,0.00753016
37,0.00330244,0.00675578
38,0.00321235,0.0103568
39,0.00321235,0.0103568
40,0.00321235,0.0103568
41,0.00321235,0.0103568
42,0.00321235,0.0103568
43,0.002543,0.0051703
44,0.0057639,0.00700194
45,0.00447677,0.00771983
46,0.00469204,0.014315
47,0.00469204,0.014315
48,0.00469204,0.014315
49,0.00469204,0.014315
50,0.00469204,0.014315
51,0.00880196,0.017675
52,0.00880196,0.017675
53,0.0063029,0.0171281
54,0.0063029,0.0171281
55,0.00804714,0.013403
56,0.00804714,0.013403
57,0.00804714,0.013403
58,0.00747311,0.0134589
59,0.00747311,0.0134589
60,0.0171393,0.0095499
61,0.0171393,0.0095499
62,0.0147869,0.0104873
63,0.0162125,0.0111038
64,0.0162125,0.0111038
65,0.012874,0.0113714
66,0.0331506,0.0112457
67,0.0183258,0.0166865
68,0.0183258,0.0166865
69,0.0130141,0.0127648
70,0.0130141,0.0127648
71,0.0132778,0.0155057
72,0.0132778,0.0155057
73,0.0214905,0.0114844
74,0.0233308,0.0128498
75,0.0233308,0.0128498
76,0.0233308,0.0128498
77,0.0233308,0.0128498
78,0.0224315,0.0179273
79,0.0264243,0.00956889
80,0.0339535,0.0163484
81,0.0339535,0.0163484
82,0.0353207,0.00657095
83,0.0353207,0.00657095
84,0.0353207,0.00657095
85,0.0353207,0.00657095
86,0.0353207,0.00657095
87,0.0353207,0.00657095
88,0.0353207,0.00657095
89,0.0412616,0.00943133
90,0.0412616,0.00943133
91,0.0471681,0.00851159
92,0.0333081,0.0139958
93,0.0333081,0.0139958
94,0.0308687,0.0115398
95,0.0308687,0.0115398
96,0.0278235,0.00674147
97,0.0278235,0.00674147
98,0.0310329,0.00718654
99,0.0339069,0.00947332
100,0.0222122,0.0119995
101,0.0267847,0.012449
102,0.0267847,0.012449
103,0.0267847,0.012449
104,0.018344,0.0183473
105,0.0245278,0.0194124
106,0.0245278,0.0194124
107,0.0245278,0.0194124
108,0.0253251,0.0157059
109,0.02552,0.00654504
110,0.0231373,0.0122489
111,0.0268008,0.0046053
112,0.0322773,0.0115684
113,0.0384775,0.0101785
114,0.0446247,0.00803418
115,0.0446247,0.00803418
116,0.033954,0.0121696
117,0.0440017,0.00643205
