ReTr(Ly),ImTr(Ly)
-0.0065407,-0.0077633
-0.0065407,-0.0077633
-0.00461655,-0.00693552
-0.00461655,-0.00693552
-0.00505494,-0.00435923
-0.00998704,-0.00396016
-0.00998704,-0.00396016
-0.00842501,-0.00118129
-0.00940423,-0.000332884
-0.00639725,-0.00155482
-0.00639725,-0.00155482
-0.00106654,-0.000712179
-0.00315521,-0.00106902
-0.00315521,-0.00106902
-0.00315521,-0.00106902
-0.00315521,-0.00106902
-0.00315521,-0.00106902
-0.00315521,-0.00106902
-0.00560596,0.00141415
-0.00560596,0.00141415
-0.00855649,-0.00170231
-0.00589121,0.00460571
-0.00589121,0.00460571
-0.00626858,0.00570689
-0.00626858,0.00570689
-0.00626858,0.00570689
-0.00626858,0.00570689
-0.00626858,0.00570689
-0.0101396,0.00689179
-0.00881513,0.00973953
-0.0055687,0.00309528
-0.0055687,0.00309528
-0.0055687,0.00309528
-0.00326066,0.00678759
-0.00326066,0.00678759
-0.00326066,0.00678759
-0.00280291,0.00614689
-0.000983366,0.01031
-0.000983366,0.01031
-0.000983366,0.01031
-0.000983366,0.01031
-0.000983366,0.01031
-0.00147981,0.004954
0.00238677,0.00658259
0.00353243,0.00686424
0.00879976,0.0112908
0.00879976,0.0112908
0.00879976,0.0112908
0.00879976,0.0112908
0.00879976,0.0112908
0.011438,0.0134751
0.011438,0.0134751
0.00512063,0.0163448
0.00512063,0.0163448
0.000377796,0.0133976
0.000377796,0.0133976
0.000377796,0.0133976
0.0083971,0.0105181
0.0083971,0.0105181
0.00154741,0.0094237
0.00154741,0.0094237
0.00476577,0.00934191
0.00079717,0.0110751
0.00079717,0.0110751
0.00412225,0.0105979
0.00438621,0.010355
-0.000447678,0.0166805
-0.000447678,0.0166805
-0.00251621,0.0125144
-0.00251621,0.0125144
-0.0049577,0.0146917
-0.0049577,0.0146917
-0.00627801,0.00961655
-0.00595025,0.0113891
-0.00595025,0.0113891
-0.00595025,0.0113891
-0.00595025,0.0113891
0.00504733,0.0172021
0.00327125,0.00899236
0.0033966,0.0159916
0.0033966,0.0159916
0.00329367,0.00568586
0.00329367,0.00568586
0.00329367,0.00568586
0.00329367,0.00568586
0.00329367,0.00568586
0.00329367,0.00568586
0.00329367,0.00568586
5.25104e-06,0.00943133
5.25104e-06,0.00943133
-0.00456922,0.00718117
-0.0117734,0.0075676
-0.0117734,0.0075676
-0.00847101,-0.00783632
-0.00847101,-0.00783632
-0.00384476,0.00553761
-0.00384476,0.00553761
-0.00709349,0.0011527
-0.00695625,0.00643074
-0.000473773,0.0119901
0.00369926,0.0118867
0.00369926,0.0118867
0.00369926,0.0118867
0.00708141,0.0169256
0.0106386,0.0162376
0.0106386,0.0162376
0.0106386,0.0162376
0.00923497,0.012704
0.00643929,0.00117179
0.00848063,0.00883821
0.0034636,0.00303518
0.00288015,0.0112041
-0.00437762,0.00918898
-0.00265055,0.00758436
-0.00265055,0.00758436
0.0108819,0.00544823
0.00247797,0.00593556
-0.00629394,0.014733
-0.00629394,0.014733
0.00263464,0.0273374
0.0128828,0.023786
0.00548033,0.0268441
-0.00411578,0.0282298
0.000550577,0.0299619
0.000550577,0.0299619
0.000550577,0.0299619
0.0103251,0.0220746
0.00427042,0.0234323
0.00427042,0.0234323
-0.0157343,0.0427161
-0.0288831,0.0414202
-0.0288831,0.0414202
-0.0145409,0.0503104
-0.0145409,0.0503104
-0.0127648,0.0760696
0.00684909,0.0790538
0.00684909,0.0790538
-0.00768233,0.0909848
-0.00800142,0.0717515
-0.00275525,0.0590175
0.0241988,0.0559065
0.0310455,0.0508468
0.0240488,0.0373359
0.0307386,0.0503147
0.0285284,0.0666492
0.033859,0.0516552
0.051293,0.0273949
0.0534275,0.0251456
0.0534275,0.0251456
0.0737742,0.0326404
0.0737742,0.0326404
0.0737742,0.0326404
0.0813622,0.062396
0.0719208,0.0642755
0.062062,0.0543924
0.081253,0.0527511
0.081253,0.0527511
0.081253,0.0527511
0.081253,0.0527511
0.0994241,0.0133747
0.0781032,0.0443871
0.0839717,0.0187706
0.0976945,0.0194451
0.0976945,0.0194451
0.113923,0.0314155
0.117463,0.0211369
0.117463,0.0211369
0.117463,0.0211369
0.154894,0.0468727
0.154894,0.0468727
0.14071,0.0710535
0.169022,0.0682846
0.179625,0.026097
0.189275,0.0275751
0.189275,0.0275751
0.212321,0.0485058
0.230671,0.044068
0.196644,0.0357012
0.19369,0.0496606
0.19859,0.0458111
0.191944,0.0676484
0.191944,0.0676484
0.212248,0.0869359
0.172809,0.0491011
0.172809,0.0491011
0.172809,0.0491011
0.172809,0.0491011
0.172809,0.0491011
0.166816,0.021432
0.166816,0.021432
0.214325,0.0255804
0.193885,0.0841435
0.160406,0.0886101
0.179575,0.0844466
0.179575,0.0844466
0.172009,0.0784575
0.153581,0.100911
0.153581,0.100911
0.137085,0.125317
0.137085,0.125317
0.137085,0.125317
0.087614,0.162229
0.138315,0.125032
0.138315,0.125032
0.141129,0.197315
0.141129,0.197315
0.141129,0.197315
0.153757,0.160536
0.15774,0.130843
0.180895,0.173657
0.180895,0.173657
0.180895,0.173657
0.174772,0.159006
0.174772,0.159006
0.172925,0.152499
0.148644,0.16371
0.102003,0.166728
0.18539,0.140715
0.178535,0.109672
0.178535,0.109672
0.146874,0.129518
0.146874,0.129518
0.172181,0.121563
0.186316,0.0626405
0.143588,0.0575526
0.143588,0.0575526
0.133785,0.0155668
0.133785,0.0155668
0.093961,0.0320973
0.113492,0.0528624
0.113492,0.0528624
0.113492,0.0528624
0.134776,0.064929
0.136249,0.0469791
0.143359,0.0395014
0.135396,0.00833535
0.110846,-0.0221434
0.168321,-0.0203275
0.168321,-0.0203275
0.17491,0.00327137
0.162854,0.0386074
0.0958539,0.0116552
0.0958539,0.0116552
0.10747,-0.00576954
0.10747,-0.00576954
0.0765423,0.00381745
0.0765423,0.00381745
0.0765423,0.00381745
0.0932004,0.0153496
0.121741,0.0208223
0.121741,0.0208223
0.0606126,0.0197492
0.0527787,-0.0320731
0.0878735,-0.0183066
0.0538401,-0.0235421
0.0538401,-0.0235421
0.0457323,0.0106701
0.0503644,0.0282315
0.089401,0.0361204
0.0832949,0.0279429
0.0306842,0.0173601
0.0306842,0.0173601
0.0308179,0.0146639
0.0875254,0.0684974
0.103407,0.0568646
0.0703962,0.0202586
0.0659659,0.0351531
0.0659659,0.0351531
0.0914104,0.0323301
0.045435,0.052425
0.045435,0.052425
0.045435,0.052425
0.0933231,0.0711205
0.0717841,0.0126221
0.108324,0.0345273
0.108935,0.0482101
0.108935,0.0482101
0.0843617,0.0842663
0.0843617,0.0842663
0.0957639,0.107055
0.0957639,0.107055
0.0957639,0.107055
0.0828101,0.0608626
0.0731276,0.078288
0.0731276,0.078288
0.0669519,0.0365054
0.113072,-0.0245344
0.117123,-0.0309103
0.117123,-0.0309103
0.131024,0.00481829
0.14011,-0.0366168
0.176881,-0.0508566
0.176881,-0.0508566
0.199045,-0.0715964
0.199045,-0.0715964
0.199045,-0.0715964
0.199045,-0.0715964
0.179534,-0.0807716
0.179534,-0.0807716
0.186264,-0.0724246
0.224579,-0.0506125
0.224579,-0.0506125
0.189126,-0.00986658
0.152975,-0.0171472
0.165735,-0.00614386
0.146966,-0.069756
0.146966,-0.069756
0.146966,-0.069756
0.209636,-0.0808258
0.194879,-0.0510297
0.126394,-0.0708711
0.185544,-0.036716
0.201625,-0.0282521
0.201625,-0.0282521
0.201625,-0.0282521
0.237957,-0.0108477
0.237957,-0.0108477
0.200771,-0.037317
0.24696,-0.00483286
0.275064,0.0117625
0.302545,0.00192834
0.241448,-0.0621434
0.236815,-0.0259282
0.250935,-0.0923901
0.250935,-0.0923901
0.26367,-0.0981304
0.23899,-0.0768542
0.280211,-0.0644722
0.320471,0.0105477
0.319464,0.0327115
0.319464,0.0327115
0.303003,0.0396009
0.298601,0.0643005
0.298601,0.0643005
0.257611,0.0701435
0.272225,0.0109147
0.29209,0.00040222
0.29209,0.00040222
0.330807,0.0144429
0.309188,0.0381206
0.309188,0.0381206
0.364124,-0.0142261
0.320261,0.117303
0.34083,0.120237
0.364565,0.135859
0.364565,0.135859
0.364565,0.135859
0.364565,0.135859
0.315028,0.0699537
0.382754,0.0530323
0.382754,0.0530323
0.381405,-0.0437992
0.381405,-0.0437992
0.381405,-0.0437992
0.381405,-0.0437992
0.366691,-0.121513
0.316669,-0.0786267
0.434361,-0.0934172
0.50595,-0.06107
0.45513,-0.0585833
0.45513,-0.0585833
0.414224,-0.157787
0.414224,-0.157787
0.438365,-0.184679
0.438365,-0.184679
0.474954,-0.195859
0.500838,-0.143744
0.517499,-0.13924
0.430374,-0.0547873
0.410942,-0.0281421
0.324324,-0.0221946
0.342961,-0.0358951
0.401363,-0.103969
0.393888,0.00625692
0.393888,0.00625692
0.393888,0.00625692
0.356936,-0.00667824
0.37652,0.0163495
0.37652,0.0163495
0.37652,0.0163495
0.342796,-0.00589637
0.388776,-0.0136356
0.359762,-0.039624
0.395331,0.010767
0.368039,-0.0265456
0.360555,-0.0872686
0.360555,-0.0872686
0.322086,-0.0211321
0.402175,-0.0971358
0.457164,-0.111628
0.395413,-0.133406
0.442251,-0.0739256
0.442251,-0.0739256
0.417837,-0.0822092
0.448444,-0.0867582
0.342961,-0.0520733
0.342961,-0.0520733
0.337434,-0.0811506
0.270115,-0.0476175
0.180393,-0.146495
0.280966,-0.243402
0.280966,-0.243402
0.231054,-0.217386
0.231054,-0.217386
0.231054,-0.217386
0.195659,-0.207346
0.216006,-0.286938
0.157734,-0.225964
0.151635,-0.217899
0.179058,-0.193837
0.179058,-0.193837
0.172561,-0.269259
0.17117,-0.251318
0.17117,-0.251318
0.147456,-0.367785
0.157605,-0.271817
0.110219,-0.318376
0.110219,-0.318376
0.0385547,-0.32666
0.0134565,-0.339023
0.0688691,-0.340489
0.0688691,-0.340489
0.097741,-0.280709
0.116713,-0.292725
0.121568,-0.297169
0.233049,-0.293681
0.216806,-0.395933
0.216806,-0.395933
0.22279,-0.398216
0.22279,-0.398216
0.25321,-0.331325
0.17862,-0.336018
0.17862,-0.336018
0.156817,-0.410353
0.152993,-0.380153
0.159124,-0.402544
0.155095,-0.382532
0.103571,-0.332744
0.103571,-0.332744
0.161548,-0.301644
0.182143,-0.403669
0.162005,-0.272045
0.162005,-0.272045
0.120017,-0.326649
0.146975,-0.295882
0.146975,-0.295882
0.146975,-0.295882
0.146975,-0.295882
0.146975,-0.295882
0.21902,-0.373306
0.21902,-0.373306
0.182429,-0.370299
0.182429,-0.370299
0.182429,-0.370299
0.239305,-0.33879
0.239305,-0.33879
0.263151,-0.431316
0.171156,-0.481268
0.15035,-0.477829
0.157638,-0.45532
0.167368,-0.410208
0.167368,-0.410208
0.167368,-0.410208
0.163043,-0.425474
0.163043,-0.425474
0.163043,-0.425474
0.179299,-0.427009
0.179299,-0.427009
0.180761,-0.334766
0.180761,-0.334766
0.152739,-0.303806
0.191185,-0.251276
0.202734,-0.26587
0.202734,-0.26587
0.20765,-0.345539
0.308394,-0.370135
0.308394,-0.370135
0.312569,-0.332584
0.305773,-0.177834
0.246311,-0.201664
0.404165,-0.255
0.369699,-0.248091
0.342599,-0.200155
0.363192,-0.178906
0.419229,-0.115332
0.463706,-0.149581
0.463706,-0.149581
0.451771,-0.093856
0.464452,-0.0218876
0.39825,-0.0138393
0.39825,-0.0138393
0.499859,-0.0320838
0.396584,-0.12395
0.393546,-0.0308265
0.393546,-0.0308265
0.385632,-0.054322
0.385632,-0.054322
0.385632,-0.054322
0.33186,-0.0501214
0.33186,-0.0501214
0.335572,-0.117991
0.335572,-0.117991
0.325891,-0.114558
0.325891,-0.114558
0.352095,-0.0207105
0.352095,-0.0207105
0.369859,-0.045251
0.369859,-0.045251
0.357614,-0.00519852
0.344905,-0.0286349
0.381475,-0.0800882
0.379117,-0.0683341
0.379117,-0.0683341
0.386755,-0.0381049
0.316175,-0.0616273
0.316175,-0.0616273
0.289563,0.0407881
0.289563,0.0407881
0.289563,0.0407881
0.289563,0.0407881
0.279621,0.0424146
0.279621,0.0424146
0.217131,0.0595753
0.217131,0.0595753
0.2188,0.047927
0.23136,0.00754976
0.203088,-0.00930595
0.221845,0.00298554
0.240085,-0.0119275
0.216323,-0.0178013
0.216323,-0.0178013
0.216323,-0.0178013
0.162921,-0.0400688
0.175058,0.0126156
0.118582,0.0688495
0.129785,0.0224556
0.0522085,-0.00412345
0.106654,-0.0185363
0.189378,-0.03946
0.184411,-0.0672232
0.184411,-0.0672232
0.223205,-0.0224071
0.2134,0.0284397
0.163924,0.000852512
0.183569,-0.00217005
0.21306,-0.0488522
0.173799,0.0367626
0.173799,0.0367626
0.218466,0.0401212
0.218466,0.0401212
0.20147,0.0447632
0.143886,0.0692365
0.0392086,0.114718
0.108847,0.0974064
0.108847,0.0974064
0.108847,0.0974064
0.083423,0.0612144
0.083423,0.0612144
0.156702,0.06291
0.140419,0.0315021
0.140419,0.0315021
0.216924,0.0545414
0.202635,0.0248866
0.214405,-0.0112123
0.139075,0.026947
0.180657,0.086874
0.186541,0.147704
0.170458,0.0834424
0.109526,0.13476
0.140779,0.130025
0.140779,0.130025
0.0822194,0.10783
0.0822194,0.10783
0.0822194,0.10783
0.0822194,0.10783
0.0996313,0.0967767
0.081866,0.101358
0.12917,0.0679078
0.186998,0.0762746
0.186998,0.0762746
0.186998,0.0762746
0.152381,0.11013
0.12246,0.0514568
0.173102,0.0546854
0.195373,0.119425
0.195373,0.119425
0.166657,0.110897
0.180319,0.0357727
0.204758,0.0652534
0.273609,0.098581
0.223489,0.109776
0.234264,0.0946697
0.234264,0.0946697
0.237508,0.114896
0.188832,0.127635
0.148289,0.117113
0.148289,0.117113
0.218334,0.104995
0.218334,0.104995
0.219291,0.0412447
0.23997,0.0797132
0.241559,0.0948914
0.249025,0.0571697
0.249025,0.0571697
0.262976,0.116813
0.200033,0.0611114
0.147284,0.0357333
0.215841,0.0330784
0.140849,0.00254739
0.156096,-0.0375446
0.178482,-0.0055074
0.165222,-0.0268898
0.0697996,-0.00402304
0.0623695,-0.00955609
0.0371186,-0.0377152
0.0335834,0.000505769
0.0335834,0.000505769
0.0335834,0.000505769
0.0560151,0.0328556
0.0590316,0.066294
0.0590316,0.066294
0.101389,0.0720866
0.074503,0.0981681
0.074503,0.0981681
0.0747965,0.139788
0.11865,0.073498
0.0490191,0.067138
0.0490191,0.067138
0.0490191,0.067138
0.107484,0.00456114
0.107484,0.00456114
0.107484,0.00456114
0.106238,-0.00427589
0.106238,-0.00427589
0.169895,-0.00791599
0.198086,-0.00465812
0.198086,-0.00465812
0.201284,0.0449818
0.201284,0.0449818
0.201284,0.0449818
0.173278,0.0748176
0.191066,0.0112285
0.191066,0.0112285
0.182941,-0.075352
0.162983,-0.0286908
0.162983,-0.0286908
0.232494,-0.00238947
0.179726,-0.0133124
0.184924,-0.0444116
0.188518,-0.123776
0.148681,-0.0745253
0.193011,-0.0508935
0.193011,-0.0508935
0.17857,-0.0516892
0.118123,0.0327565
0.118123,0.0327565
0.123667,0.0177681
0.159844,0.00111501
0.159844,0.00111501
0.190922,0.0373745
0.194469,0.01572
0.207626,-0.0688045
0.216399,-0.0562179
0.251085,-0.0166786
0.332136,-0.0173993
0.30687,-0.0831364
0.34709,-0.153319
0.34709,-0.153319
0.351445,-0.064591
0.444723,-0.123564
0.383825,-0.105175
0.33837,-0.0928838
0.370529,-0.0407527
0.370529,-0.0407527
0.373198,-0.0416619
0.373198,-0.0416619
0.373198,-0.0416619
0.340066,-0.105701
0.317881,-0.120012
0.389815,-0.0435707
0.389815,-0.0435707
0.372589,-0.03105
0.376401,-0.0565195
0.376401,-0.0565195
0.376401,-0.0565195
0.388667,-0.136834
0.410133,-0.20015
0.410133,-0.20015
0.417442,-0.249117
0.39709,-0.209784
0.434444,-0.239405
0.434444,-0.239405
0.434444,-0.239405
0.46525,-0.264684
0.46525,-0.264684
0.46525,-0.264684
0.46525,-0.264684
0.46525,-0.264684
0.46525,-0.264684
0.46525,-0.264684
0.449895,-0.20176
0.410031,-0.240723
0.369051,-0.202205
0.369051,-0.202205
0.369051,-0.202205
0.369051,-0.202205
0.369051,-0.202205
0.369051,-0.202205
0.390145,-0.0974315
0.352624,-0.138716
0.352624,-0.138716
0.316327,-0.0822472
0.315061,-0.111328
0.289535,-0.089132
0.289535,-0.089132
0.243245,-0.0695709
0.243245,-0.0695709
0.287899,0.0106778
0.302646,0.0660822
0.316881,0.0220708
0.321306,0.0258929
0.27957,0.070132
0.349399,0.0796505
0.395929,0.015097
0.374421,0.0669861
0.413994,0.0756884
0.501145,0.0520605
0.480941,0.0948781
0.411441,0.011271
0.451759,-0.0351194
0.475714,0.0337446
0.459016,0.0276358
0.47307,0.056421
0.413586,-0.00840047
0.413586,-0.00840047
0.38013,0.019987
0.38013,0.019987
0.420212,0.0205159
0.420212,0.0205159
0.420212,0.0205159
0.437689,0.0407363
0.445504,-0.0262871
0.421576,0.021993
0.421576,0.021993
0.428397,-0.000600089
0.428397,-0.000600089
0.413026,0.0176379
0.33474,-0.00902045
0.303029,0.00294186
0.303029,0.00294186
0.273631,0.018774
0.273631,0.018774
0.273631,0.018774
0.316207,-0.0336938
0.344801,-0.0309372
0.344801,-0.0309372
0.398496,-0.00907406
0.458162,-0.0244474
0.437125,-0.0670188
0.412579,-0.0383796
0.361659,-0.00995209
0.343083,-0.0222514
0.343083,-0.0222514
0.343083,-0.0222514
