MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.844618,-0.43007,0.726925
2,0.844618,-0.43007,0.726925
3,0.862817,-0.406294,0.761169
4,0.862817,-0.406294,0.761169
5,0.859407,-0.410011,0.755295
6,0.855346,-0.384534,0.764036
7,0.855346,-0.384534,0.764036
8,0.857536,-0.335665,0.789111
9,0.857018,-0.368771,0.77362
10,0.854195,-0.339889,0.783661
11,0.854195,-0.339889,0.783661
12,0.850779,-0.31322,0.791024
13,0.861147,-0.31569,0.801195
14,0.861147,-0.31569,0.801195
15,0.861147,-0.31569,0.801195
16,0.861147,-0.31569,0.801195
17,0.861147,-0.31569,0.801195
18,0.861147,-0.31569,0.801195
19,0.861772,-0.346322,0.789121
20,0.861772,-0.346322,0.789121
21,0.858917,-0.304854,0.802996
22,0.857802,-0.353686,0.781493
23,0.857802,-0.353686,0.781493
24,0.865067,-0.258944,0.825403
25,0.865067,-0.258944,0.825403
26,0.865067,-0.258944,0.825403
27,0.865067,-0.258944,0.825403
28,0.865067,-0.258944,0.825403
29,0.849908,-0.279797,0.802531
30,0.865102,-0.305141,0.8095
31,0.862455,-0.316096,0.802441
32,0.862455,-0.316096,0.802441
33,0.862455,-0.316096,0.802441
34,0.871703,-0.290709,0.8218
35,0.871703,-0.290709,0.8218
36,0.871703,-0.290709,0.8218
37,0.868163,-0.24713,0.832246
38,0.868014,-0.24375,0.833087
39,0.868014,-0.24375,0.833087
40,0.868014,-0.24375,0.833087
41,0.868014,-0.24375,0.833087
42,0.868014,-0.24375,0.833087
43,0.867078,-0.215473,0.839879
44,0.871468,-0.192761,0.849882
45,0.880046,-0.189946,0.859302
46,0.877301,-0.15927,0.862722
47,0.877301,-0.15927,0.862722
48,0.877301,-0.15927,0.862722
49,0.877301,-0.15927,0.862722
50,0.877301,-0.15927,0.862722
51,0.868923,-0.137415,0.857989
52,0.868923,-0.137415,0.857989
53,0.875876,-0.141778,0.864325
54,0.875876,-0.141778,0.864325
55,0.87316,-0.0941929,0.868065
56,0.87316,-0.0941929,0.868065
57,0.87316,-0.0941929,0.868065
58,0.871494,-0.121669,0.862959
59,0.871494,-0.121669,0.862959
60,0.867773,-0.130239,0.857944
61,0.867773,-0.130239,0.857944
62,0.867562,-0.176783,0.84936
63,0.878292,-0.127442,0.868996
64,0.878292,-0.127442,0.868996
65,0.879994,-0.116373,0.872265
66,0.878827,-0.0943828,0.873744
67,0.871627,-0.106506,0.865095
68,0.871627,-0.106506,0.865095
69,0.878709,-0.107204,0.872145
70,0.878709,-0.107204,0.872145
71,0.879217,-0.132791,0.869131
72,0.879217,-0.132791,0.869131
73,0.874499,-0.14756,0.86196
74,0.86993,-0.161679,0.854774
75,0.86993,-0.161679,0.854774
76,0.86993,-0.161679,0.854774
77,0.86993,-0.161679,0.854774
78,0.88287,-0.173164,0.865721
79,0.880484,-0.215034,0.853823
80,0.884777,-0.201634,0.861495
81,0.884777,-0.201634,0.861495
82,0.89278,-0.262203,0.853409
83,0.89278,-0.262203,0.853409
84,0.89278,-0.262203,0.853409
