ReTr(Ly),ImTr(Ly)
-0.130579,-0.136121
-0.130579,-0.136121
-0.0996935,-0.189656
-0.0996935,-0.189656
-0.160873,-0.117081
-0.211229,-0.0948615
-0.211229,-0.0948615
-0.19245,-0.0430991
-0.230626,-0.038779
-0.187134,0.0149187
-0.187134,0.0149187
-0.101986,0.0561675
-0.156174,0.070577
-0.156174,0.070577
-0.156174,0.070577
-0.156174,0.070577
-0.156174,0.070577
-0.156174,0.070577
-0.182897,0.0692909
-0.182897,0.0692909
-0.182561,-0.00472444
-0.138814,0.0897409
-0.138814,0.0897409
-0.147423,0.133429
-0.147423,0.133429
-0.147423,0.133429
-0.147423,0.133429
-0.147423,0.133429
-0.158164,0.125686
-0.114107,0.207719
-0.0630732,0.164955
-0.0630732,0.164955
-0.0630732,0.164955
-0.00178184,0.168531
-0.00178184,0.168531
-0.00178184,0.168531
-0.0181879,0.140173
-0.0255958,0.110106
-0.0255958,0.110106
-0.0255958,0.110106
-0.0255958,0.110106
-0.0255958,0.110106
-0.013224,0.105198
0.0473182,0.119258
0.0862292,0.138513
0.0979821,0.221055
0.0979821,0.221055
0.0979821,0.221055
0.0979821,0.221055
0.0979821,0.221055
0.118518,0.207021
0.118518,0.207021
0.0567503,0.261234
0.0567503,0.261234
0.100971,0.19981
0.100971,0.19981
0.100971,0.19981
0.0883098,0.207079
0.0883098,0.207079
0.0413007,0.186069
0.0413007,0.186069
0.0526679,0.238939
0.0568915,0.253849
0.0568915,0.253849
0.0755922,0.228703
0.0854605,0.22554
0.0575199,0.228869
0.0575199,0.228869
0.0207036,0.0947208
0.0207036,0.0947208
-0.0568189,0.11627
-0.0568189,0.11627
-0.0369834,0.0733564
-0.0312156,0.084536
-0.0312156,0.084536
-0.0312156,0.084536
-0.0312156,0.084536
0.0785424,0.162837
0.051396,0.0835773
0.0497371,0.0947652
0.0497371,0.0947652
0.033483,0.0278291
0.033483,0.0278291
0.033483,0.0278291
0.033483,0.0278291
0.033483,0.0278291
0.033483,0.0278291
0.033483,0.0278291
-0.0146819,0.0294771
-0.0146819,0.0294771
-0.0275979,0.0275552
-0.0842355,0.0442813
-0.0842355,0.0442813
-0.0365296,0.0223208
-0.0365296,0.0223208
-0.0398241,0.0796716
-0.0398241,0.0796716
-0.0558807,0.0794653
-0.0174696,0.129269
-0.0285992,0.110748
0.0466353,0.122379
0.0466353,0.122379
0.0466353,0.122379
0.116431,0.118173
0.088846,0.0809461
0.088846,0.0809461
0.088846,0.0809461
0.0421556,0.0410706
0.0516604,0.037034
0.0653668,0.0944284
0.0160451,0.0806496
0.0810198,0.114656
0.0202615,0.119641
0.0109841,0.11571
0.0109841,0.11571
0.0289014,0.139189
-0.0498002,0.136669
-0.0714764,0.119986
-0.0714764,0.119986
-0.0493751,0.173542
0.0549979,0.17996
0.0312998,0.165469
-0.0191424,0.2115
-0.0215233,0.169956
-0.0215233,0.169956
-0.0215233,0.169956
-0.00850665,0.214451
-0.0106019,0.199934
-0.0106019,0.199934
-0.0473291,0.262761
-0.0539323,0.262366
-0.0539323,0.262366
-0.0663093,0.254997
-0.0663093,0.254997
-0.0306805,0.304081
0.0282897,0.400095
0.0282897,0.400095
0.000227143,0.381206
0.00354901,0.35538
0.0373201,0.318646
0.145772,0.301746
0.102575,0.288906
0.0693826,0.218861
0.16346,0.268423
0.136459,0.286457
0.17465,0.276704
0.182174,0.194507
0.23393,0.15435
0.23393,0.15435
0.27689,0.147546
0.27689,0.147546
0.27689,0.147546
0.310217,0.158557
0.306289,0.175398
0.258294,0.161339
0.304839,0.132979
0.304839,0.132979
0.304839,0.132979
0.304839,0.132979
0.2542,0.0519872
0.202357,0.0663444
0.210784,0.0932681
0.31345,0.149966
0.31345,0.149966
0.412075,0.0953271
0.445869,0.117721
0.445869,0.117721
0.445869,0.117721
0.490783,0.105639
0.490783,0.105639
0.467788,0.0887399
0.478535,0.119908
0.51894,0.103614
0.536098,0.163898
0.536098,0.163898
0.577252,0.135967
0.649842,0.138588
0.589592,0.116388
0.64746,0.122252
0.629642,0.150736
0.592827,0.214
0.592827,0.214
0.59017,0.24754
0.506906,0.144333
0.506906,0.144333
0.506906,0.144333
0.506906,0.144333
0.506906,0.144333
0.505786,0.0934268
0.505786,0.0934268
0.585982,0.144375
0.519386,0.265408
0.497986,0.240269
0.504095,0.26501
0.504095,0.26501
0.46164,0.266051
0.437425,0.336901
0.437425,0.336901
0.426501,0.372277
0.426501,0.372277
0.426501,0.372277
0.347494,0.399769
0.375844,0.329806
0.375844,0.329806
0.351098,0.448358
0.351098,0.448358
0.351098,0.448358
0.387951,0.333134
0.406086,0.368114
0.407151,0.353341
0.407151,0.353341
0.407151,0.353341
0.429031,0.30044
0.429031,0.30044
0.476932,0.32431
0.385256,0.359074
0.324361,0.304245
0.354278,0.297683
0.349725,0.251695
0.349725,0.251695
0.364689,0.269271
0.364689,0.269271
0.405697,0.256682
0.440582,0.0853435
0.352498,0.112661
0.352498,0.112661
0.382402,0.0357549
0.382402,0.0357549
0.345483,0.0785231
0.356345,0.0977455
0.356345,0.0977455
0.356345,0.0977455
0.41538,0.0884905
0.395008,0.0311106
0.40099,0.002247
0.338781,-0.0529229
0.221156,-0.0505229
0.279961,-0.0291695
0.279961,-0.0291695
0.296921,0.0449
0.228196,0.0804416
0.185991,0.0257978
0.185991,0.0257978
0.189818,-0.00615487
0.189818,-0.00615487
