1,1.30243,-0.09891,-0.00113213
2,1.36981,-0.12297,-0.00225746
3,1.25211,-0.04553,-0.00312671
4,1.28056,0.016262,0.00159544
5,1.34332,0.013489,0.00376999
6,1.07805,0.05271,-0.00390884
7,1.49911,-0.08415,-0.00253078
8,1.32676,-0.02804,-0.00794182
9,1.31245,-0.05287,-0.00153853
10,1.68544,-0.13886,0.0066706
11,1.63481,-0.12011,-0.00762536
12,2.25563,-0.24016,0.00182523
13,1.41209,-0.02126,-0.0027493
14,1.41209,-0.02126,-0.0027493
15,1.62831,-0.01932,0.00354297
16,1.62831,-0.01932,0.00354297
17,1.62831,-0.01932,0.00354297
18,1.4816,-0.01058,0.00591737
19,1.60701,-0.02467,0.00185727
20,1.60701,-0.02467,0.00185727
21,2.08289,-0.2078,-0.00342898
22,1.71866,-0.12049,0.00133413
23,1.60799,-0.08374,0.00584639
24,1.43472,-0.04507,0.000243173
25,1.38708,-0.06459,-0.00310831
26,1.24872,0.022203,0.0023667
27,1.06612,0.090567,0.00107091
28,1.04328,0.090929,-0.000608424
29,1.05522,0.09056,0.000603572
30,1.12487,0.051864,-0.00574417
31,1.12396,0.073764,0.000797681
32,1.31831,-0.01631,-0.00429609
33,1.59694,-0.06654,-0.00338486
34,1.19772,0.034672,-0.00438855
35,1.34973,-0.01732,0.00240049
36,1.184,0.0383,0.00207951
37,1.13889,0.065652,0.00209488
38,1.06963,0.094636,9.72796e-05
39,1.38429,-0.00779,-4.72622e-05
40,1.38624,-0.01339,-0.00955624
41,1.13556,0.068268,0.000877948
42,1.13556,0.068268,0.000877948
43,1.53569,-0.05773,0.00189568
44,1.50019,-0.07417,0.0023159
45,1.255,0.023453,-0.00388275
46,1.27549,-0.00609,-0.00108519
47,1.08231,0.0849,-0.0024707
48,1.33631,-0.03946,0.00271133
49,1.35193,-0.02579,-0.00543204
50,1.35117,-0.02211,0.0037674
51,1.57896,-0.05879,-0.00489322
52,1.77015,-0.13787,5.07171e-05
53,1.68864,-0.0898,-0.000167858
54,2.17078,-0.14695,0.00489857
55,1.85168,-0.08,0.00458375
56,1.3762,0.061375,0.000863685
57,1.40788,0.055454,0.00749633
58,1.40788,0.055454,0.00749633
59,1.51719,-0.02338,0.00144956
60,1.54902,-0.03603,-0.00185097
61,1.67081,-0.11796,-0.00211346
62,1.67081,-0.11796,-0.00211346
63,1.67081,-0.11796,-0.00211346
64,1.22124,0.062312,-0.00167574
65,1.2036,0.046489,-0.00108514
66,1.3811,-0.02301,0.00175938
67,1.18523,0.039813,3.10433e-05
68,1.15655,0.062737,0.000637217
69,1.1971,0.057737,-0.00285805
70,1.12347,0.088032,-0.00178663
71,1.07707,0.118845,-0.000731861
72,0.925845,0.222274,0.000963349
73,0.771795,0.29924,-0.00131584
74,0.799124,0.26146,-0.00413724
75,0.799124,0.26146,-0.00413724
76,0.790734,0.314247,-0.00177044
77,0.702332,0.354827,-0.00105175
78,0.840273,0.291115,0.00110725
79,0.847778,0.278781,-0.00151706
80,0.715032,0.343701,0.000431656
81,0.715032,0.343701,0.000431656
82,0.815818,0.283085,0.00107902
83,0.913531,0.224061,0.00241029
84,0.988837,0.219277,-4.69627e-05
85,0.889009,0.239154,0.00478465
86,0.864327,0.306287,0.000316662
87,0.85259,0.305311,0.00109285
88,0.860612,0.262484,0.00241913
89,1.14306,0.198372,-0.00414611
90,0.874944,0.250558,0.00131886
91,1.17244,0.17563,-0.00102349
92,1.56994,0.107936,-0.00580931
93,1.21474,0.163047,-0.00120594
94,1.00644,0.217397,-0.000809983
95,1.00632,0.218432,0.000723404
96,1.08895,0.193584,-0.0017157
97,1.0373,0.208299,0.00147547
98,1.10923,0.161023,0.00072874
99,0.916858,0.252683,-0.00346107
100,0.916858,0.252683,-0.00346107
101,1.02905,0.228875,0.00200385
102,1.0908,0.185086,-0.00583837
103,1.15557,0.167797,-0.00117615
104,1.24441,0.146245,-0.00664547
105,1.24547,0.143616,0.00428045
106,1.37571,0.073619,0.00362011
107,1.2651,0.08283,-0.00159692
108,1.2651,0.08283,-0.00159692
109,1.30963,0.060884,0.00228033
110,1.30963,0.060884,0.00228033
111,1.44138,0.07259,0.00271491
112,1.44138,0.07259,0.00271491
113,1.29571,0.055151,-0.00728254
114,1.52868,-0.01104,-0.00918006
115,1.59863,0.034721,-0.0106658
116,1.26145,0.138337,-0.000479707
117,1.24771,0.152775,-0.000392165
118,1.46171,0.121917,-0.00100284
119,1.32415,0.172173,-0.000527401
120,1.47051,0.124715,0.00108762
121,1.99457,0.01589,-0.00243211
122,1.99457,0.01589,-0.00243211
123,1.50108,0.092239,0.00109913
124,1.10757,0.182835,0.00317286
125,1.15465,0.17788,-0.00468115
126,1.15465,0.17788,-0.00468115
127,1.21973,0.164475,-0.00333692
128,1.21973,0.164475,-0.00333692
129,1.01745,0.200637,0.00575053
130,0.834844,0.289573,0.00474731
131,0.834844,0.289573,0.00474731
132,0.78916,0.304501,-0.00172384
133,0.779316,0.297516,0.00134218
134,0.779316,0.297516,0.00134218
135,0.826175,0.238277,0.00280972
136,0.785198,0.273775,-0.0034271
137,0.803044,0.293767,4.09298e-05
138,0.785128,0.3189,-0.000825066
139,0.785128,0.296142,0.00221406
140,0.727566,0.357145,-0.00205767
141,0.719303,0.332529,-0.00468203
142,0.797688,0.300968,-0.00430927
143,0.775081,0.295393,0.00373731
144,0.815019,0.289588,0.00342815
145,0.815019,0.289588,0.00342815
146,0.737991,0.312987,0.000276119
147,0.782329,0.287185,-0.00187184
148,0.97478,0.195184,-0.0023365
149,0.93534,0.220873,0.00141087
150,0.902234,0.23307,-0.000491972
151,1.13451,0.209374,0.000643458
152,1.13451,0.209374,0.000643458
153,0.948118,0.227379,-0.0013387
154,1.08183,0.172833,0.00535015
155,1.13006,0.231021,0.000401644
156,1.06887,0.215168,-0.00111648
157,0.979056,0.286423,-0.00112123
158,1.05425,0.271478,0.00323107
159,1.10212,0.225483,-0.00137381
160,1.17466,0.146298,-0.00507644
161,1.2239,0.17788,0.00377305
162,0.968747,0.222749,-0.00159019
163,1.10251,0.183051,0.00122313
164,0.92397,0.256313,-0.00146931
165,0.847067,0.322675,0.00245026
166,0.77844,0.358681,2.26307e-06
167,0.773335,0.357923,0.00178177
168,0.790587,0.352208,-0.000202045
169,0.723562,0.388606,-0.000941792
170,0.700156,0.441528,0.00148966
171,0.821876,0.364622,-0.00174568
172,0.729713,0.413318,0.000227325
173,0.710734,0.399345,-0.00421662
174,0.729753,0.415602,0.000473901
175,0.729753,0.415602,0.000473901
176,0.729753,0.415602,0.000473901
177,0.719072,0.415045,-0.00385593
178,0.753395,0.38838,-0.00251498
179,0.732876,0.398791,-0.000864356
180,0.718491,0.401829,0.00547975
181,0.735313,0.388706,0.00116131
182,0.771649,0.368795,0.00374755
183,0.696511,0.378565,-0.00179897
184,0.684251,0.361544,-0.00209253
185,0.734671,0.338023,-0.00135345
186,0.698537,0.361846,0.00267829
187,0.727192,0.389346,0.000485626
188,0.678193,0.448341,0.000200035
189,0.668667,0.454837,0.000796241
190,0.626173,0.504787,-0.00185196
191,0.626173,0.504787,-0.00185196
192,0.632774,0.499416,-0.00191211
193,0.609003,0.537109,-0.000941731
194,0.626499,0.483059,0.00535155
195,0.668688,0.44058,-0.00189188
196,0.617543,0.485435,0.00258029
197,0.624971,0.485401,0.00127196
198,0.607227,0.548017,-0.000976436
199,0.60596,0.520184,-0.00352932
200,0.60596,0.520184,-0.00352932
201,0.60596,0.520184,-0.00352932
202,0.642916,0.478645,-1.49577e-05
203,0.630816,0.454742,0.00267146
204,0.630816,0.454742,0.00267146
205,0.662574,0.446576,0.0022076
206,0.784328,0.390414,0.00214673
207,0.698254,0.415291,0.0024541
208,0.717815,0.426177,0.00154665
209,0.762258,0.401148,0.00217906
210,0.724779,0.432599,-0.00233483
211,0.724779,0.432599,-0.00233483
212,0.739134,0.431925,-0.0035258
213,0.763474,0.414323,-0.00181912
214,0.715427,0.43608,0.00189455
215,0.726069,0.427374,0.00221692
216,0.683049,0.478223,-7.35472e-05
217,0.677557,0.455394,0.00391622
218,0.735484,0.40947,0.000541678
219,0.692139,0.438056,-0.000452795
220,0.692139,0.438056,-0.000452795
221,0.707408,0.43735,0.00245834
222,0.746235,0.411132,0.00261519
223,0.700523,0.468617,-0.00321388
224,0.723395,0.463703,0.000291487
225,0.746883,0.443755,0.001741
226,0.836255,0.437338,-0.00296255
227,0.836255,0.437338,-0.00296255
228,0.75089,0.437704,-0.000489702
229,0.75089,0.437704,-0.000489702
230,0.769052,0.472363,-0.00192834
231,0.713068,0.474576,-0.00346768
232,0.693414,0.471086,0.00171352
233,0.693414,0.471086,0.00171352
234,0.687104,0.45876,0.00115165
235,0.679759,0.500093,0.00179279
236,0.647923,0.511792,0.00134702
237,0.66091,0.499253,-0.000474662
238,0.64126,0.515958,0.00103006
239,0.654772,0.481082,1.99969e-06
240,0.67403,0.503584,-0.000756837
241,0.67403,0.503584,-0.000756837
242,0.67403,0.503584,-0.000756837
243,0.636708,0.538691,0.00406266
244,0.631926,0.584237,0.000605227
245,0.619836,0.628878,-0.00106595
246,0.622756,0.606792,0.00021928
247,0.620507,0.659387,0.00161849
248,0.633758,0.642294,0.000257491
249,0.624696,0.644247,-0.00185245
250,0.624696,0.644247,-0.00185245
251,0.624696,0.644247,-0.00185245
252,0.615853,0.640501,0.00319801
253,0.618974,0.60962,-0.000314637
254,0.642119,0.588777,0.000852086
255,0.647531,0.651473,-0.000345628
256,0.646917,0.664417,0.00361866
257,0.641659,0.700823,0.000404112
258,0.641659,0.700823,0.000404112
259,0.627936,0.687245,-0.0010253
260,0.633805,0.702235,0.00130407
261,0.653999,0.734791,-0.000328127
262,0.650346,0.724051,-0.00134135
263,0.638641,0.696516,0.00118641
264,0.638641,0.696516,0.00118641
265,0.638641,0.696516,0.00118641
266,0.640527,0.700875,-0.000998391
267,0.631777,0.704136,0.000580084
268,0.637331,0.695653,-0.00115685
269,0.65043,0.730889,0.000419735
270,0.651693,0.701495,-0.000104566
271,0.630759,0.682198,0.00133833
272,0.628512,0.691214,0.000320669
273,0.630034,0.688724,0.000149604
274,0.630924,0.692227,3.52916e-05
275,0.631396,0.681703,-0.0028301
276,0.631396,0.681703,-0.0028301
277,0.632623,0.701663,0.00248149
278,0.639241,0.701133,0.000334601
279,0.64543,0.724287,-0.000637854
280,0.64543,0.724287,-0.000637854
281,0.651568,0.736415,0.000400621
282,0.651568,0.736415,0.000400621
283,0.662298,0.746203,-0.000467471
284,0.662298,0.746203,-0.000467471
285,0.662298,0.746203,-0.000467471
286,0.667085,0.751363,-0.00171234
287,0.660675,0.730344,-0.000896652
288,0.660675,0.730344,-0.000896652
289,0.68055,0.757666,-0.00186624
290,0.687261,0.76585,-0.000141526
291,0.687261,0.76585,-0.000141526
292,0.673417,0.75161,0.00108046
293,0.673417,0.75161,0.00108046
294,0.685194,0.77027,-0.000742175
295,0.684417,0.77699,0.00130107
296,0.691739,0.767937,0.000503834
297,0.711423,0.791819,0.000297365
298,0.70391,0.789391,0.00150744
299,0.70391,0.789391,0.00150744
300,0.691025,0.770661,0.000624017
301,0.688582,0.760989,-1.41063e-05
302,0.695279,0.781411,0.000281109
303,0.684007,0.771696,0.00036397
304,0.676481,0.761047,0.00101884
305,0.696364,0.783588,0.000513513
306,0.69753,0.786068,0.00012333
307,0.691692,0.777276,-0.0012087
308,0.707915,0.80144,-0.000248125
309,0.718334,0.808232,-0.000325191
310,0.72316,0.816751,0.000291231
311,0.724158,0.814765,0.000160617
312,0.713097,0.803157,0.000444859
313,0.703976,0.793376,0.000245075
314,0.716819,0.794349,6.31006e-05
315,0.716819,0.794349,6.31006e-05
316,0.718912,0.800438,0.000160496
317,0.725591,0.80097,0.00286188
318,0.725591,0.80097,0.00286188
319,0.725591,0.80097,0.00286188
320,0.735046,0.815835,-3.23594e-05
321,0.728338,0.804778,0.000169849
322,0.718621,0.792562,2.57115e-05
323,0.721077,0.778275,0.000771879
324,0.714037,0.79562,0.00159263
325,0.711967,0.792578,0.00195694
326,0.711967,0.792578,0.00195694
327,0.711967,0.792578,0.00195694
328,0.703857,0.779304,-0.000114964
329,0.703857,0.779304,-0.000114964
