1,0.244094,0.0792045
2,0.18052,0.0166786
3,0.194426,0.0788846
4,0.134933,0.0896409
5,0.207585,0.180828
6,0.327123,0.209231
7,0.25203,0.203986
8,0.0876654,0.0942327
9,0.0712634,0.0640202
10,0.0594235,0.146323
11,0.0620907,0.159134
12,0.0874874,0.140225
13,0.0294803,0.0641643
14,0.0294803,0.0641643
15,0.116444,0.0668332
16,0.116444,0.0668332
17,0.116444,0.0668332
18,0.0897139,0.0565998
19,0.0830716,0.0288204
20,0.0830716,0.0288204
21,0.0847685,0.0311166
22,0.0573943,0.0606586
23,0.020719,0.0482153
24,0.0502355,0.0733641
25,0.0911391,0.0993245
26,0.0519328,0.0692615
27,0.0227002,0.0605173
28,0.0702186,0.0781673
29,0.0180683,0.0696482
30,0.0517149,0.0486526
31,0.129103,0.0924586
32,0.0983513,0.0486205
33,0.120164,0.0174969
34,0.113243,0.0379002
35,0.055131,0.0527363
36,0.045856,0.0115891
37,0.0319734,0.0678987
38,0.0426994,0.0587622
39,0.0914141,0.0422928
40,0.0739929,0.0647191
41,0.0840069,0.0228408
42,0.0840069,0.0228408
43,0.0209742,0.0119362
44,0.0179414,0.013231
45,0.0216563,0.0272349
46,0.0307097,0.0573504
47,0.0332082,0.0519873
48,0.0568832,0.0355122
49,0.0618494,0.0488588
50,0.0152987,0.0582074
51,0.0268819,0.0525246
52,0.0225568,0.0641633
53,0.0363345,0.056991
54,0.061616,0.0407014
55,0.0664446,0.0310979
56,0.0947813,0.0356079
57,0.120171,0.0506513
58,0.120171,0.0506513
59,0.0548786,0.033036
60,0.0527879,0.0258982
61,0.0446703,0.0511431
62,0.0446703,0.0511431
63,0.0446703,0.0511431
64,0.0393628,0.0833062
65,0.00261759,0.0943238
66,0.0789085,0.06508
67,0.0407424,0.0364882
68,0.0536102,0.0443485
69,0.0470784,0.0675506
70,0.0136477,0.0476608
71,0.0320481,0.0543788
72,0.0430528,0.0709072
73,0.0442151,0.0351731
74,0.0436563,0.0447615
75,0.0436563,0.0447615
76,0.0435625,0.104996
77,0.0457203,0.0401609
78,0.00216276,0.0587261
79,0.0457759,0.0539037
80,0.0466137,0.0523319
81,0.0466137,0.0523319
82,0.0393288,0.018225
83,0.0516604,0.0383261
84,0.0439965,0.0172049
85,0.062355,0.0485171
86,0.0407976,0.00216383
87,0.0461435,0.0377035
88,0.0127661,0.0162267
89,0.00932445,0.0408411
90,0.0129559,0.043359
91,0.0208804,0.0496669
92,0.00727189,0.0126001
93,0.00691744,0.0593003
94,0.0160883,0.0399796
95,0.0229088,0.0318184
96,0.0171504,0.0578002
97,0.0235912,0.0554589
98,0.0243118,0.0487027
99,0.0123089,0.0567729
100,0.0123089,0.0567729
101,0.0125471,0.030196
102,0.0132495,0.0788213
103,0.0172646,0.0332822
104,0.0320855,0.0391341
105,0.0230664,0.0587071
106,0.0289038,0.0364871
107,0.0436599,0.0101283
108,0.0436599,0.0101283
109,0.0268706,0.033039
110,0.0268706,0.033039
111,0.0170107,0.117411
112,0.0170107,0.117411
113,0.0104368,0.0682761
114,0.0248747,0.0814349
115,0.0204921,0.0354248
116,0.0057242,0.0823873
117,0.0265355,0.0812474
118,0.0224614,0.126095
119,0.0142545,0.128853
120,0.0229362,0.200668
121,0.0311474,0.12446
122,0.0311474,0.12446
123,0.0101377,0.153136
124,0.0120728,0.174206
125,0.0193515,0.114169
126,0.0193515,0.114169
127,0.0294121,0.0879248
128,0.0294121,0.0879248
129,0.0434908,0.104598
130,0.0621129,0.116741
131,0.0621129,0.116741
132,0.0511924,0.0929702
133,0.0621439,0.100043
134,0.0621439,0.100043
135,0.0129647,0.045081
136,0.0358447,0.0531619
137,0.033266,0.0676343
138,0.0533381,0.0504003
139,0.0263595,0.0403785
140,0.0416507,0.0418465
141,0.0343798,0.0577018
142,0.0402906,0.00920626
143,0.0210321,0.0190127
144,0.0317677,0.0141027
145,0.0317677,0.0141027
146,0.0192267,0.0220304
147,0.00329461,0.0303091
148,0.0249366,0.0212498
149,0.0112384,0.0224624
150,0.0231667,0.0363577
151,0.0109491,0.0503596
152,0.0109491,0.0503596
153,0.0448974,0.0423128
154,0.0340419,0.0247737
155,0.0297217,0.00534842
156,0.0332249,0.0134971
157,0.0149001,0.0175138
158,0.00682193,0.0429046
159,0.012357,0.0259068
160,0.0124913,0.0204105
161,0.0139639,0.0136082
162,0.0154823,0.0382758
163,0.0252841,0.0187251
164,0.0183372,0.0242554
165,0.0139052,0.0237145
166,0.0100717,0.0298653
167,0.0129302,0.0582344
168,0.012774,0.0756077
169,0.00594153,0.086797
170,0.0244646,0.0724846
171,0.00578756,0.0698077
172,0.0220926,0.0483862
173,0.0130505,0.0386167
174,0.0335492,0.0530264
175,0.0335492,0.0530264
176,0.0335492,0.0530264
177,0.0265589,0.0367666
178,0.024067,0.0461425
179,0.0189327,0.0417837
180,0.0214234,0.0600094
181,0.0266092,0.0725409
182,0.0120938,0.0834468
183,0.0215344,0.0441492
184,0.0115197,0.0236294
185,0.0050575,0.0132999
186,0.0152702,0.013532
187,0.0120375,0.0177741
188,0.00602973,0.0216544
189,0.0164259,0.016949
190,0.0336948,0.0322292
191,0.0336948,0.0322292
192,0.0510638,0.013409
193,0.00523632,0.0137032
194,0.0243683,0.0183849
195,0.0103758,0.0352156
196,0.050746,0.0197342
197,0.0326268,0.0359012
198,0.0536391,0.0353962
199,0.0456237,0.0081639
200,0.0456237,0.0081639
201,0.0456237,0.0081639
202,0.00910342,0.0186245
203,0.0279763,0.0152383
204,0.0279763,0.0152383
205,0.0402724,0.0157113
206,0.0114823,0.0116395
207,0.0227601,0.0150873
208,0.0151784,0.0315853
209,0.0429655,0.0132427
210,0.0429205,0.0247962
211,0.0429205,0.0247962
212,0.0114971,0.020037
213,0.0378195,0.0186587
214,0.0231639,0.0306172
215,0.0187768,0.0329904
216,0.0221307,0.00781654
217,0.0166368,0.0221704
218,0.0339504,0.0285762
219,0.0100305,0.018599
220,0.0100305,0.018599
221,0.0117492,0.00855541
222,0.0229707,0.0117514
223,0.00764554,0.00869032
224,0.0111571,0.017261
225,0.0254016,0.00683345
226,0.0130862,0.00386789
227,0.0130862,0.00386789
228,0.0107776,0.0125894
229,0.0107776,0.0125894
230,0.035594,0.0305808
231,0.0324695,0.0333731
232,0.0181056,0.0140387
233,0.0181056,0.0140387
234,0.0345338,0.0345137
235,0.018746,0.0223193
236,0.0242129,0.00928215
237,0.0161359,0.0102216
238,0.00484851,0.0220743
239,0.0049715,0.0119442
240,0.0121763,0.00877623
241,0.0121763,0.00877623
242,0.0121763,0.00877623
243,0.0183236,0.0200184
244,0.0163656,0.0123493
245,0.0143515,0.0132585
246,0.00957706,0.0121568
