MDTU,|det-1|^2,1-Re(det),Im(det)
435,0.972768,0.983022,0.000366023
436,0.973345,0.97776,-0.00104245
437,0.97513,0.982871,-0.0002795
438,0.973411,0.983321,0.00013297
439,0.971004,0.980686,0.000796492
440,0.971358,0.979248,-0.000729287
441,0.974279,0.976418,-0.00196284
442,0.97089,0.978474,0.000942249
443,0.96882,0.97621,0.00140355
444,0.971985,0.980547,-0.00126936
445,1.00967,0.971006,-0.000649717
446,0.964294,0.972674,-0.000954245
447,0.972368,0.977383,-0.000822813
448,0.973831,0.983529,0.00052916
449,0.970216,0.98044,-0.000288687
450,0.973246,0.979733,0.000129227
451,0.972253,0.97951,0.00107061
452,0.97213,0.978229,-0.00105575
453,0.973635,0.982217,3.82694e-05
454,0.973635,0.982217,3.82694e-05
455,0.971281,0.980243,0.000761787
456,0.969876,0.979572,0.000105871
457,0.969876,0.979572,0.000105871
458,0.969796,0.979816,0.000584779
459,0.971176,0.979062,-0.000110103
460,0.971176,0.979062,-0.000110103
461,0.971176,0.979062,-0.000110103
462,0.967973,0.976388,-0.00122526
463,0.968508,0.97781,0.00137979
464,0.968166,0.979941,0.000110635
465,0.973542,0.977112,0.000693086
466,0.971242,0.978788,0.00100216
467,0.97039,0.979793,0.00081224
468,0.968358,0.977655,-0.000394516
469,0.972152,0.980866,-0.000303422
470,0.971697,0.980537,0.000139551
471,0.970878,0.979557,0.00119763
472,0.976729,0.981332,0.000567352
473,0.970575,0.979912,-0.0011216
474,0.972215,0.977473,0.000856591
475,0.972215,0.977473,0.000856591
476,0.971075,0.978914,0.000884865
477,0.977376,0.983875,-0.000979883
478,0.973789,0.981793,-0.000634271
479,0.968455,0.977391,0.00106605
480,0.973585,0.980574,0.000471704
481,0.977125,0.978745,-0.000637418
482,0.979097,0.980793,0.0002496
483,0.979097,0.980793,0.0002496
484,0.971464,0.980653,-0.000225457
485,0.971464,0.980653,-0.000225457
486,0.96854,0.979194,-1.23821e-05
487,0.96854,0.979194,-1.23821e-05
488,0.96854,0.979194,-1.23821e-05
489,0.967786,0.978411,0.000516837
