MDTU,plaq_ss,plaq_st
460,1.0242,1.04569
461,1.04375,1.03212
462,1.04266,1.03177
463,1.04221,1.02163
464,1.05811,1.02467
465,1.06426,1.02561
466,1.07327,1.01532
467,1.07579,1.03195
468,1.04339,1.02523
469,1.06969,1.03121
470,1.06118,1.02771
471,1.06248,1.04204
472,1.04374,1.03894
473,1.04577,1.03556
474,1.03527,1.03255
475,1.06181,1.05697
476,1.03165,1.0464
477,1.02484,1.06437
478,1.02938,1.033
479,1.0333,1.05957
480,1.03686,1.04099
481,1.03686,1.04099
482,1.05014,1.04298
483,1.0325,1.04747
484,1.03725,1.05535
485,1.03725,1.05535
486,1.03143,1.05914
487,1.02487,1.04437
488,1.04085,1.05913
489,1.00363,1.04492
490,1.03145,1.06672
491,1.01733,1.05315
492,1.02285,1.05658
493,1.02317,1.05448
494,1.01857,1.06214
495,1.0243,1.07572
496,0.988619,1.0647
497,1.00694,1.05206
498,1.01779,1.03791
499,1.04292,1.03262
500,1.0454,1.02772
501,1.06817,1.02226
502,1.07044,1.01973
503,1.06161,1.01714
504,1.08087,1.01815
505,1.06095,1.02204
506,1.0715,1.02146
507,1.03215,1.02777
508,1.01737,1.05791
509,1.02968,1.05434
510,1.02968,1.05434
511,1.02637,1.0376
512,1.0204,1.04187
513,1.02553,1.05172
514,1.0257,1.03377
515,1.03531,1.03605
516,1.02387,1.04016
517,1.01334,1.04066
518,1.01514,1.04333
519,1.0022,1.05463
520,1.02471,1.05615
521,1.01006,1.05759
522,1.02208,1.04919
523,1.02208,1.04919
524,1.02208,1.04919
525,1.0357,1.05771
526,1.01657,1.03937
527,1.04743,1.05445
528,1.04278,1.02408
529,1.07933,1.03468
530,1.07933,1.03468
531,1.05577,1.02856
532,1.07085,1.03753
533,1.03087,1.04075
534,1.04362,1.03458
535,1.03882,1.02903
536,1.03603,1.02879
537,1.06146,1.035
538,1.03009,1.03356
539,1.04967,1.0578
540,1.00427,1.02197
541,1.0079,1.06104
542,1.01465,1.05209
543,1.01308,1.04817
544,1.02446,1.04267
545,1.02814,1.05358
546,1.02637,1.03178
547,1.05779,1.03212
548,1.02417,1.02724
549,1.03989,1.04193
550,1.03989,1.04193
551,1.05167,1.03146
552,1.05137,1.02574
553,1.04619,1.0349
554,1.03264,1.03396
555,1.02916,1.03487
556,1.00088,1.0511
557,1.02278,1.04195
558,1.06063,1.04287
559,1.02937,1.04409
560,1.04794,1.04401
561,1.01767,1.04836
562,1.03108,1.06505
563,1.00001,1.04352
564,1.01247,1.05294
565,1.03128,1.0417
566,1.0273,1.04588
567,1.01854,1.03566
568,1.0364,1.05327
569,1.0231,1.03994
570,1.0285,1.05235
571,1.05814,1.03908
572,1.02925,1.03238
573,1.00548,1.02173
574,1.05558,1.04194
575,1.05558,1.04194
576,1.02678,1.00864
577,1.05079,1.03009
578,1.05692,1.0216
579,1.07585,1.03191
580,1.04455,1.02917
581,1.05661,1.04305
582,1.06075,1.02544
583,1.05538,1.03376
584,1.07124,1.02856
585,1.07009,1.03305
586,1.06035,1.03021
587,1.07377,1.03461
588,1.07459,1.02828
589,1.06451,1.04944
590,1.05962,1.04405
591,1.0521,1.03133
592,1.06758,1.03104
593,1.07836,1.03098
594,1.06611,1.05329
595,1.05394,1.04128
596,1.04014,1.06557
597,1.03485,1.05275
598,1.04876,1.04169
599,1.07533,1.05553
600,1.06134,1.03832
601,1.07037,1.03634
602,1.06839,1.03926
603,1.0526,1.03008
604,1.05279,1.02891
605,1.06159,1.05288
606,1.05439,1.03622
607,1.04486,1.04333
608,1.04983,1.03706
609,1.04502,1.0414
610,1.04504,1.03042
611,1.04973,1.043
612,1.0367,1.02975
613,1.05497,1.04097
614,1.06452,1.04908
615,1.0414,1.04126
616,1.03671,1.05485
617,1.0279,1.06431
618,1.01506,1.05624
619,1.00415,1.07552
620,1.00678,1.05071
621,1.02872,1.06809
622,1.02921,1.06347
623,1.03767,1.05727
624,1.02545,1.07611
625,1.00836,1.06715
626,1.00836,1.06715
627,1.01409,1.06668
628,1.03112,1.06653
629,1.01438,1.07354
630,1.01403,1.03787
631,1.05035,1.04765
632,1.03389,1.03692
633,1.03482,1.06354
634,1.02362,1.05719
635,1.02083,1.04259
636,1.00747,1.06999
637,1.0172,1.05289
638,1.03047,1.07471
639,1.00851,1.06103
640,1.03727,1.06558
641,1.03419,1.0511
642,1.00637,1.05723
643,1.02307,1.05463
644,1.01317,1.07609
645,1.02122,1.06345
646,1.02633,1.05714
647,1.05083,1.0485
648,1.03199,1.04134
649,1.04055,1.03547
650,1.02234,1.03063
651,1.02049,1.04592
652,1.03119,1.04656
653,1.05106,1.04089
654,1.04262,1.03419
655,1.03761,1.03444
656,1.04529,1.03568
657,1.05776,1.03412
658,1.02439,1.02575
659,1.02305,1.03567
660,1.02578,1.0493
661,1.02722,1.03609
662,1.02424,1.03235
663,1.02458,1.04381
664,1.02945,1.0475
665,1.02113,1.03702
666,1.04021,1.02713
667,1.02901,1.05011
668,1.02901,1.05011
669,1.01999,1.0467
670,1.00076,1.05079
671,1.02623,1.04333
672,1.04632,1.03721
673,1.04588,1.04686
674,1.01252,1.0451
675,1.0569,1.06549
676,1.02685,1.0358
677,1.03964,1.05796
678,1.03964,1.05796
679,1.01399,1.05223
680,1.00337,1.06544
681,1.01896,1.04846
682,1.01948,1.05645
683,1.01991,1.05316
684,1.00515,1.04511
685,1.02651,1.04624
686,1.00937,1.05236
687,1.00937,1.05236
688,1.01185,1.04662
689,1.01798,1.06148
690,1.02081,1.06085
691,1.02081,1.06085
692,0.990243,1.05657
693,0.982683,1.06427
694,1.01017,1.06805
695,1.015,1.05483
696,1.00282,1.06272
697,1.00459,1.05921
698,1.03338,1.05948
699,1.01339,1.07059
700,0.973485,1.0738
701,0.99536,1.07172
702,0.998943,1.06102
703,1.02602,1.06974
704,1.0213,1.06618
705,1.01445,1.06845
706,1.01407,1.05371
707,1.01777,1.06275
708,1.00643,1.06053
709,1.01974,1.05798
710,1.00749,1.04982
711,1.01696,1.05617
712,1.01264,1.05013
713,1.01258,1.05661
714,1.00616,1.0544
715,1.00297,1.04703
716,1.03873,1.05228
717,1.00801,1.03746
718,1.01625,1.04675
719,1.01506,1.05304
720,1.01026,1.06135
721,0.983207,1.05053
722,0.994865,1.05075
723,1.01657,1.04293
724,1.00199,1.054
725,1.01645,1.06234
726,1.00357,1.04242
727,1.01843,1.04994
728,1.0011,1.04616
729,1.02801,1.04332
730,1.0287,1.04196
731,1.04201,1.03016
732,1.0409,1.02206
733,1.03125,1.03714
734,1.01899,1.05469
735,1.00601,1.04639
736,1.021,1.05449
737,1.01495,1.03347
738,1.02865,1.04549
739,1.02394,1.03219
740,1.03336,1.05667
741,1.00623,1.02858
742,1.03681,1.0519
743,1.03288,1.04137
744,1.06396,1.03911
745,1.05806,1.02357
746,1.0611,1.03396
747,1.03412,1.04001
748,1.06209,1.04304
749,1.02525,1.04192
750,1.01441,1.04088
751,1.02779,1.05555
752,1.01751,1.04082
753,1.04644,1.05718
754,1.03685,1.02817
755,1.02878,1.0398
756,1.02733,1.04821
757,1.00519,1.04771
758,1.02193,1.03009
759,1.02193,1.03009
760,1.03463,1.04744
761,1.01814,1.04038
762,1.03554,1.03064
763,1.02496,1.04463
764,1.04398,1.04089
765,1.05374,1.0157
766,1.05729,1.03102
767,1.05109,1.03661
768,1.05387,1.03878
769,1.05749,1.03319
770,1.07385,1.01362
771,1.0569,1.02031
772,1.0569,1.02031
773,1.05744,1.03769
774,1.04283,1.04556
775,1.0516,1.03728
776,1.03395,1.05494
777,1.02407,1.04542
778,1.01847,1.05476
779,1.01526,1.05379
780,1.03393,1.05449
781,1.04963,1.04855
782,1.02169,1.04524
783,1.02652,1.04849
784,1.02529,1.05196
785,1.02294,1.05202
786,1.02294,1.05202
787,1.0215,1.04039
788,1.03706,1.02983
789,1.02811,1.0246
790,1.05338,1.02575
791,1.0468,1.03226
792,1.04805,1.04337
793,1.05204,1.03597
794,1.05204,1.03597
795,1.05204,1.03597
796,1.05647,1.03507
797,1.05199,1.04674
798,1.04992,1.02895
799,1.03797,1.04074
800,1.02852,1.02456
801,1.04715,1.03733
802,1.04657,1.0257
803,1.04815,1.03297
804,1.02475,1.04148
805,1.03223,1.04035
806,1.04208,1.0378
807,1.05122,1.03494
808,1.03168,1.03218
809,1.03595,1.02778
810,1.06087,1.03419
811,1.04362,1.00745
812,1.10037,1.02812
813,1.06937,0.999551
814,1.08585,1.01562
815,1.04727,1.01124
816,1.04644,1.0412
817,1.03523,1.04504
818,1.02375,1.05786
819,1.01515,1.05617
820,1.00951,1.06035
821,1.01681,1.03418
822,1.0466,1.03701
823,1.06191,1.04134
824,1.0606,1.03391
825,1.05714,1.03274
826,1.04264,1.04191
827,1.04543,1.05344
828,1.02073,1.04448
829,0.999366,1.06414
830,1.0025,1.05988
831,1.02373,1.03397
832,1.00841,1.06552
833,1.01364,1.06027
834,1.01486,1.05467
835,1.02767,1.04524
836,1.02767,1.04524
837,1.03863,1.04088
838,1.05487,1.02818
839,1.07702,1.02549
840,1.07461,1.00411
841,1.08151,1.02715
842,1.06665,1.0138
843,1.06435,1.02111
844,1.06474,1.01958
845,1.10962,0.995426
846,1.10384,0.998333
847,1.08344,1.00123
848,1.10152,1.01907
849,1.10306,1.00992
850,1.085,1.01744
851,1.07123,1.01983
852,1.07193,1.01996
853,1.07491,1.01431
854,1.06769,1.03682
855,1.0551,1.02638
856,1.05118,1.02847
857,1.06091,1.04169
858,1.04964,1.01723
859,1.03291,1.02917
860,1.05484,1.02724
861,1.06398,1.03502
862,1.06544,1.0104
863,1.08078,1.02986
864,1.08448,1.0098
865,1.08293,1.0236
866,1.05627,1.03012
867,1.05635,1.0263
868,1.09543,1.02155
869,1.05139,1.01816
870,1.07726,1.03422
871,1.07726,1.03422
872,1.06288,1.00966
873,1.09611,1.02083
874,1.07611,1.00093
875,1.06365,1.02572
876,1.06219,1.03192
877,1.06456,1.03352
878,1.06466,1.02353
879,1.05686,1.0301
880,1.03931,1.00883
881,1.0542,1.01569
882,1.06068,1.017
883,1.05963,1.02574
884,1.0482,1.01845
885,1.0482,1.01845
886,1.04625,1.03597
887,1.01903,1.04779
888,1.02902,1.03846
889,1.01781,1.06093
890,1.01515,1.05108
891,1.01515,1.05108
892,1.02283,1.04905
893,1.04855,1.05605
894,1.02176,1.03343
895,1.03109,1.04646
896,1.03109,1.04646
897,1.03571,1.04488
898,1.04421,1.03452
899,1.0398,1.03004
900,1.03677,1.04018
901,1.04082,1.02434
902,1.02729,1.02368
903,1.04144,1.01342
904,1.06413,1.02229
905,1.04871,1.03569
906,1.03864,1.03943
907,1.02458,1.03742
908,1.03589,1.0403
909,1.03959,1.02221
910,1.03546,1.04486
911,1.01355,1.03742
912,1.017,1.05384
913,1.03012,1.04138
914,1.03324,1.04366
915,1.04198,1.02193
916,1.04084,1.04374
917,1.04688,1.04044
918,1.0364,1.0376
919,1.05882,1.05158
920,1.0473,1.02741
921,1.08276,1.05055
922,1.06041,1.01305
923,1.09109,1.02778
924,1.06863,1.02743
925,1.04943,1.02315
926,1.05583,1.02157
927,1.06556,1.02034
928,1.06905,1.02972
929,1.05922,1.02703
930,1.04404,1.03461
931,1.03921,1.03526
932,1.08236,1.04371
933,1.07167,1.01932
934,1.0633,1.02435
935,1.0847,1.03086
936,1.08353,1.01365
937,1.08532,1.01601
938,1.07091,1.01434
939,1.07746,1.01726
940,1.0754,1.02144
941,1.07819,1.01864
942,1.05217,1.02842
943,1.06598,1.02643
944,1.07356,1.03584
945,1.06444,1.01669
946,1.06683,1.0536
947,1.01968,1.04288
948,1.03248,1.05367
949,1.02597,1.04629
950,1.01758,1.05231
951,1.01614,1.04059
952,1.03593,1.05193
953,1.02943,1.03598
954,1.03448,1.03696
955,1.01778,1.03259
956,1.0378,1.03655
957,1.04174,1.03082
958,1.07354,1.03619
959,1.06418,1.01969
960,1.07235,1.03641
961,1.06974,1.01914
962,1.05718,1.02586
963,1.04698,1.02635
964,1.05561,1.03437
965,1.08647,1.01342
966,1.06075,1.02785
967,1.044,1.03316
968,1.02458,1.02784
969,1.04037,1.04359
970,1.04071,1.03768
971,1.01709,1.04478
972,1.02831,1.05062
973,1.04161,1.03617
974,1.03773,1.03567
975,1.02034,1.03315
976,1.03292,1.03716
977,1.04061,1.04507
978,1.03679,1.02634
979,1.01945,1.04899
980,1.00498,1.06312
981,1.01899,1.06103
982,0.989954,1.03593
983,1.02103,1.05435
984,1.02497,1.03433
985,1.04252,1.03163
986,1.03498,1.03649
987,1.0397,1.0455
988,1.02428,1.05904
989,1.03426,1.05468
990,1.0307,1.04726
991,1.02727,1.0541
992,1.01816,1.0423
993,1.04863,1.04117
994,1.04338,1.02026
995,1.0626,1.03353
996,1.0626,1.03353
997,1.06467,1.04584
998,1.04478,1.02614
999,1.06198,1.03856
1000,1.06198,1.03856
1001,1.06204,1.01378
1002,1.07703,1.01769
1003,1.07563,1.01955
1004,1.06739,1.03027
1005,1.04523,1.02531
1006,1.05652,1.04186
1007,1.04525,1.01851
1008,1.07186,1.02304
1009,1.06921,1.03563
1010,1.0495,1.03851
1011,1.04568,1.03253
1012,1.05714,1.03632
1013,1.05714,1.03632
1014,1.04423,1.03765
1015,1.05966,1.03603
1016,1.06272,1.03462
1017,1.05247,1.03201
1018,1.04614,1.04243
1019,1.06296,1.02515
1020,1.04134,1.03273
1021,1.05076,1.03724
1022,1.06585,1.03017
1023,1.05135,1.03341
1024,1.05018,1.02841
1025,1.02402,1.03439
1026,1.04369,1.02845
1027,1.04801,1.0346
1028,1.04683,1.04858
1029,1.0456,1.02705
1030,1.04832,1.03462
1031,1.03475,1.02513
1032,1.05882,1.02646
1033,1.05882,1.02646
1034,1.04794,1.03593
1035,1.02894,1.02926
1036,1.02873,1.03442
1037,1.01476,1.04945
1038,1.00601,1.05414
1039,1.02077,1.04849
1040,1.00713,1.04526
1041,0.995337,1.0463
1042,1.01203,1.05321
1043,1.00391,1.04977
1044,1.01472,1.04242
1045,1.02846,1.05085
1046,1.0119,1.03908
1047,1.04262,1.04835
1048,1.01495,1.03087
1049,1.048,1.05191
1050,1.04124,1.0318
1051,1.05264,1.0349
1052,1.04406,1.0211
1053,1.06844,1.04305
1054,1.05994,1.01656
1055,1.06142,1.01472
1056,1.03513,1.01919
1057,1.05587,1.02826
1058,1.0483,1.0262
1059,1.04526,1.03824
1060,1.04761,1.05502
1061,1.04731,1.03772
1062,1.05736,1.0507
1063,1.04321,1.04136
1064,1.0523,1.04149
1065,1.04887,1.03791
1066,1.04181,1.05018
1067,1.02505,1.04761
1068,0.981636,1.05546
1069,1.02274,1.07917
1070,0.97532,1.06113
1071,0.986235,1.06762
1072,0.998575,1.07232
1073,0.981251,1.05996
1074,0.988245,1.06565
1075,0.987238,1.06382
1076,0.997651,1.05382
1077,0.994245,1.06239
1078,0.986044,1.0576
1079,1.0029,1.07138
1080,0.992889,1.05788
1081,1.01815,1.05979
1082,1.01634,1.05559
1083,1.02848,1.04713
1084,1.02283,1.07398
1085,0.999378,1.06483
1086,0.987747,1.0711
1087,0.987492,1.08166
1088,0.986696,1.07031
1089,1.00928,1.07157
1090,1.00748,1.06899
1091,0.993786,1.06224
1092,0.989754,1.05637
1093,1.02225,1.0662
1094,1.02955,1.03948
1095,1.03367,1.04664
1096,1.00651,1.056
1097,1.02486,1.04089
1098,1.04344,1.0347
1099,1.0532,1.03916
1100,1.04192,1.0581
1101,1.01475,1.05608
1102,1.01507,1.0628
1103,1.02514,1.04671
1104,1.01604,1.04702
1105,1.0125,1.06251
1106,1.00827,1.05384
1107,1.01746,1.08113
1108,1.02674,1.04877
1109,1.00897,1.05663
1110,1.01408,1.06182
1111,1.00787,1.06898
1112,1.00737,1.06196
1113,1.04808,1.07049
1114,1.02974,1.05432
1115,1.03137,1.06244
1116,1.02243,1.0748
1117,1.05115,1.06331
1118,1.04594,1.0469
1119,1.04109,1.06749
1120,1.01879,1.06217
1121,1.03293,1.07081
1122,1.02052,1.06132
1123,1.03369,1.06891
1124,1.04809,1.061
1125,1.04057,1.05774
1126,1.02537,1.06002
1127,1.03428,1.05471
1128,1.03841,1.05984
1129,1.05007,1.05154
1130,1.05158,1.0371
1131,1.04683,1.03855
1132,1.04658,1.03666
1133,1.06311,1.04477
1134,1.04284,1.04025
1135,1.06111,1.04533
1136,1.03276,1.03176
1137,1.04966,1.04822
1138,1.04303,1.0509
1139,1.02932,1.04067
1140,1.02932,1.04067
1141,1.02932,1.04067
1142,1.04714,1.04117
1143,1.04429,1.03311
1144,1.04658,1.04031
1145,1.06164,1.04467
1146,1.05646,1.02846
1147,1.05353,1.03572
1148,1.05281,1.03434
1149,1.04554,1.04208
1150,1.03205,1.05052
1151,1.02679,1.0406
1152,1.02647,1.05324
