ReTr(L),ImTr(L)
0.663955,-0.0065738
0.509385,-0.0811715
0.41098,-0.0143526
0.412601,-0.051207
0.401245,-0.060178
0.382137,0.0618495
0.393078,0.077127
0.369654,0.124131
0.381282,0.0976225
0.391877,0.089538
0.435484,0.082716
0.391547,0.05692
0.443512,0.0066686
0.431252,-0.00445909
0.39684,0.08874
0.468442,0.0869275
0.452094,0.0975705
0.431974,0.00410621
0.47636,-0.054823
0.36823,-0.0385103
0.386297,-0.096288
0.357537,-0.0856305
0.363286,-0.105283
0.427544,-0.077539
0.41455,-0.145057
0.448681,-0.0774855
0.448681,-0.0774855
0.426967,-0.0891235
0.418185,-0.154536
0.39458,-0.11168
0.479812,-0.050051
0.421698,-0.0889545
0.457376,-0.05937
0.446043,-0.0564715
0.426225,-0.111522
0.426096,0.0415905
0.418821,0.0454874
0.485818,0.0793335
0.445392,0.0805645
0.438924,0.00120221
0.451113,-0.0338289
0.436423,-0.0277746
0.442652,-0.0940065
0.431306,-0.066994
0.385445,-0.150783
0.398418,-0.156367
0.426282,-0.13701
0.400068,-0.167345
0.364839,-0.123288
0.38791,-0.180406
0.32451,-0.175849
0.3721,-0.193707
0.342321,-0.188609
0.294759,-0.24238
0.238513,-0.223824
0.252211,-0.23221
0.283571,-0.266541
0.334804,-0.288425
0.266627,-0.192079
0.322794,-0.195974
0.368617,-0.222237
0.275214,-0.231219
0.292424,-0.1875
0.35887,-0.253408
0.21434,-0.376354
0.288877,-0.320404
0.209953,-0.287738
0.169416,-0.292558
0.285635,-0.234084
0.277314,-0.219892
0.311426,-0.276723
0.204862,-0.344925
0.256766,-0.34699
0.205115,-0.300252
0.22287,-0.297625
0.199905,-0.268232
0.20135,-0.31089
0.232332,-0.340512
0.213398,-0.290334
0.297564,-0.292278
0.182664,-0.367696
0.166558,-0.371588
0.15999,-0.40711
0.176426,-0.39114
0.187391,-0.491529
0.164281,-0.424573
0.161989,-0.403493
0.144104,-0.388877
0.163877,-0.433919
0.184168,-0.428138
0.184168,-0.428138
0.23172,-0.387531
