MDTU,0,2,4,6,8,10
10,15.63772,15.566664,15.471483,15.355502,15.345052,15.292089
20,15.764759,15.668179,15.616914,15.512171,15.332395,15.271963
30,15.690416,15.642967,15.535984,15.485709,15.472103,15.418795
40,15.863752,15.829593,15.698371,15.611882,15.589044,15.582278
50,16.000035,15.979125,15.383658,15.150637,15.090651,15.07265
60,15.088026,14.976145,14.975003,14.888658,14.841106,14.826536
70,15.170163,14.981625,14.951998,14.923772,14.91253,14.896914
80,15.683339,15.586037,15.366953,15.253213,15.203077,15.160252
90,15.363446,15.244185,15.217427,15.130646,15.076544,15.027567
100,15.048031,14.997252,14.984316,14.974567,14.924077,14.902128
110,15.950626,15.785448,15.308917,15.179425,15.068773,14.967715
120,15.498274,15.319092,15.283916,15.236615,15.11344,15.007185
130,15.635487,15.464827,15.308659,15.22252,15.155826,15.114187
140,15.713548,15.640027,15.34004,15.24628,15.1685,15.158552
150,15.973799,15.789974,15.78063,15.708586,15.669608,15.644112
160,15.409596,15.375924,15.172413,15.056298,15.035592,15.030591
170,16.152264,16.022864,15.531326,15.488109,15.453528,15.358734
180,15.825166,15.80009,15.789485,15.76537,15.735556,15.707488
190,16.194756,16.007394,15.615698,15.559409,15.484891,15.472714
200,15.622876,15.583155,15.365212,15.286766,15.276715,15.247499
210,15.873955,15.826927,15.507347,15.465976,15.452806,15.370098
220,15.718061,15.606834,15.299086,15.234816,15.168581,15.133354
230,15.719381,15.508586,15.433007,15.372986,15.226336,15.202054
240,15.809862,15.697415,15.537592,15.415603,15.385363,15.307566
250,15.183889,15.123002,15.114864,15.023029,15.018128,14.991687
260,15.516622,15.348456,15.232277,15.08593,14.933457,14.895778
270,15.207447,15.132177,14.972401,14.892919,14.865361,14.84508
280,15.767179,15.70722,15.475915,15.433157,15.345243,15.330299
290,15.551228,15.500427,15.254425,15.203033,15.148065,15.128547
300,16.095915,16.049709,15.816877,15.782751,15.723111,15.698887
310,16.018137,15.949766,15.788252,15.752289,15.723992,15.709093
320,15.968877,15.938887,15.783599,15.699406,15.630124,15.609077
330,15.551839,15.431431,15.403682,15.32028,15.201177,15.140881
340,15.981171,15.850463,15.218543,15.187797,15.157789,15.111211
350,15.334657,15.307032,15.217908,15.212309,15.028908,14.938805
360,15.118632,15.030574,15.020491,14.920455,14.898205,14.881932
370,15.174308,15.08513,14.960957,14.881665,14.863059,14.811854
380,15.526215,15.407248,15.058057,15.040836,14.995446,14.906249
390,15.150028,15.086965,15.054439,14.997397,14.94696,14.939339
400,15.423736,15.310845,15.296366,15.277632,15.240897,15.131952
410,15.167681,15.144296,15.112007,15.087319,15.019211,14.982678
420,15.277988,15.181416,15.076018,15.002817,14.965786,14.950452
430,15.292491,15.270349,15.246453,15.19001,15.184546,15.132886
440,15.608236,15.197338,15.146255,15.074863,15.068152,15.011511
450,15.272422,15.108663,14.95296,14.951654,14.774473,14.773191
460,15.119684,14.953197,14.798321,14.789782,14.759541,14.737282
470,15.245273,15.205446,15.137605,15.115723,15.098983,15.053133
480,15.497031,15.368759,15.332912,15.26044,15.159796,15.145469
490,15.978586,15.929796,15.551395,15.459721,15.407739,15.238273
500,15.784237,15.680616,15.458494,15.309322,15.16814,15.013597
510,15.552728,15.498512,15.274186,15.222049,15.143001,15.123318
520,15.227962,15.176836,15.135917,15.130109,15.086462,15.012321
530,15.175586,15.111134,15.066503,15.059943,15.026004,15.013768
540,15.336844,15.276302,15.213494,15.181876,15.112475,15.082518
550,15.30397,15.230664,15.20226,15.167508,15.095045,15.090626
560,15.348871,15.178752,15.153597,15.108007,15.096516,15.061375
570,15.809391,15.710966,15.559144,15.43873,15.295841,15.15378
580,15.334974,15.270295,15.008301,14.996966,14.978988,14.966624
590,15.948886,15.9033,15.503581,15.474446,15.387685,15.307819
600,15.722834,15.508214,15.182349,15.126654,15.085715,15.038903
610,15.98304,15.919677,15.591037,15.570902,15.250596,15.199822
620,15.746134,15.633328,15.403971,15.360174,15.251102,15.230493
630,15.75466,15.563774,15.444129,15.401167,15.243649,15.228274
640,15.634611,15.51371,15.429733,15.334964,15.308577,15.292905
650,15.976552,15.876707,15.557731,15.447761,15.311461,15.223533
660,15.351399,15.306978,15.170204,15.149591,15.054572,14.961485
670,15.081776,14.993479,14.792113,14.763974,14.714731,14.70862
680,16.010558,15.842562,15.29629,15.219142,15.147138,15.021067
690,15.92628,15.823606,15.723902,15.652054,15.255154,15.233514
700,15.494058,15.419694,15.352278,15.298632,15.024482,14.959185
710,15.15725,15.148609,15.049404,15.028893,14.953953,14.921064
720,15.565185,15.44253,15.254053,15.217848,15.179117,15.170457
730,15.436414,15.396355,15.318369,15.276389,15.245273,15.216555
740,15.526203,15.403993,15.233848,15.191077,15.158057,15.13378
750,15.258933,15.198166,15.182191,15.058819,15.005427,14.915141
760,15.150295,15.117886,15.094247,15.038504,15.012115,14.999499
770,15.24134,15.15403,15.077495,15.067844,15.026849,14.983129
780,15.403474,15.368207,15.192714,15.159771,15.104629,15.035112
790,15.248314,15.244945,15.198305,15.152248,15.120687,15.106141
800,15.378057,15.201243,14.892793,14.861765,14.822888,14.788987
810,15.160274,15.039521,15.005199,14.914038,14.874418,14.786132
820,15.607545,15.551535,15.165447,15.022235,14.980655,14.926107
830,15.603251,15.555535,15.41312,15.24081,15.225718,15.143005
840,15.340062,15.219182,15.036286,14.923792,14.875042,14.742587
850,15.464095,15.447109,15.307126,15.186065,15.152695,15.085151
860,15.299243,15.253017,15.167175,15.101566,15.048269,14.969662
870,15.641392,15.441023,15.293657,15.20824,15.103672,15.056455
880,15.196381,15.01335,14.825852,14.784531,14.718647,14.682564
890,15.599502,15.423254,15.400156,15.331466,15.308037,15.300594
900,15.241277,15.234375,15.15163,15.146822,15.119615,15.054634
910,15.603557,15.521756,15.430493,15.382921,15.302209,15.289663
920,15.803496,15.70865,15.505949,15.344226,15.277325,15.264751
930,16.123994,15.888558,15.601866,15.572415,15.448602,15.398926
940,15.108223,15.075397,15.067428,15.010009,14.848055,14.802034
950,15.41639,15.268979,15.263714,15.180019,15.009025,14.919119
960,15.702731,15.680058,15.504238,15.466666,15.121282,15.087311
970,15.371397,15.35709,15.339924,15.197263,15.182289,15.103383
980,15.632463,15.419336,15.401955,15.320952,15.260624,15.182459
990,15.251004,15.210577,15.062438,14.958116,14.913287,14.884044
1000,15.851727,15.618212,15.576118,15.402037,15.243271,15.223627
1010,15.852843,15.774367,15.08068,15.020665,14.920939,14.842962
1020,15.537983,15.364815,14.995059,14.950643,14.852427,14.812916
1030,15.103663,15.044004,14.902343,14.891553,14.82296,14.821722
1040,15.154084,14.939544,14.840046,14.836969,14.83405,14.795845
1050,15.684711,15.560288,15.148066,15.095344,15.001477,14.985027
1060,15.700702,15.635058,15.576236,15.525004,15.470872,15.429937
1070,15.3279,15.235196,15.176693,15.129125,14.996631,14.973836
1080,15.162842,15.089774,15.080752,15.03249,15.014813,15.00042
1090,15.869226,15.730968,15.523503,15.444505,15.428707,15.416975
1100,15.360012,15.357946,15.304858,15.241026,15.214214,15.205697
1110,15.082549,15.044873,15.04351,15.027147,15.02228,14.958016
1120,15.939855,15.893203,15.725793,15.678735,15.594023,15.530943
1130,15.700356,15.658767,15.619854,15.547332,15.525036,15.357882
1140,15.255706,15.149485,15.143564,15.108676,15.018398,15.001096
1150,15.649536,15.58944,15.545577,15.475582,15.470804,15.45226
1160,15.838446,15.766508,15.492037,15.447588,15.401943,15.362136
1170,15.347809,15.240987,15.158919,15.132655,15.065622,15.063944
1180,15.678304,15.659521,15.469011,15.462805,15.418806,15.386086
1190,15.32455,15.310675,15.300932,15.279358,15.205503,15.192484
1200,15.241498,15.173244,15.10355,14.970328,14.910124,14.901992
1210,15.485721,15.479598,15.461897,15.443332,15.378013,15.363202
1220,15.64661,15.531223,15.363983,15.281415,15.202422,15.183083
1230,15.321869,15.248082,15.202453,15.184626,15.102779,15.094465
1240,15.644532,15.594458,15.484731,15.307479,15.171789,15.105695
1250,15.655855,15.599371,15.4419,15.416611,15.228173,15.163226
1260,16.130816,15.971203,15.847138,15.69139,15.470074,15.41992
1270,15.938429,15.792737,15.577999,15.517022,15.471308,15.450939
1280,15.677974,15.586337,15.385524,15.322509,15.28139,15.198867
1290,15.678211,15.630423,15.27952,15.223599,15.22283,15.032238
1300,15.443189,15.200149,15.178008,15.168017,15.142279,15.101387
1310,15.544922,15.434771,15.191126,15.160897,15.111993,15.068924
1320,15.896152,15.746193,15.621126,15.557865,15.553195,15.543878
1330,15.455707,15.335829,15.283637,15.276731,15.251441,15.214609
1340,15.463405,15.410789,15.200404,15.198484,15.169085,15.095345
1350,15.643579,15.518099,15.163423,15.074563,15.055441,15.029044
1360,15.334087,15.293451,15.208083,15.115033,15.04034,15.018383
1370,15.589864,15.530594,15.482354,15.403943,15.325015,15.247673
1380,15.771081,15.661972,15.647664,15.596538,15.442823,15.285082
1390,16.048459,15.872247,15.868616,15.686091,15.534237,15.523991
1400,15.201814,15.185444,15.150085,15.127262,15.11851,15.112387
1410,15.280574,15.206783,15.172809,15.158846,15.058618,15.027662
1420,15.284707,15.269839,15.260246,15.223076,15.209139,15.177323
1430,15.475274,15.451327,15.360875,15.343815,15.308314,15.299691
1440,15.729097,15.578019,15.438682,15.309406,15.281137,15.232928
1450,16.264542,16.144562,15.603622,15.5767,15.474756,15.467546
1460,15.447627,15.397154,15.353339,15.333585,15.291615,15.277946
1470,15.73349,15.584283,15.398993,15.250382,15.216236,15.109796
1480,15.374114,15.311834,15.074199,15.003064,14.943377,14.915895
1490,15.240962,15.160652,15.113463,15.106686,14.990105,14.912611
1500,15.479985,15.407561,15.242834,15.153563,14.927039,14.919808
1510,15.308494,15.289642,15.253848,15.147424,15.066591,15.02743
1520,15.210742,15.098725,15.086806,15.07636,14.909159,14.862594
1530,15.411232,15.257421,15.122855,15.047339,14.899136,14.816502
1540,15.312326,15.193834,15.056978,15.009661,14.93197,14.917137
1550,15.502678,15.357292,15.140641,14.96724,14.929572,14.911948
1560,15.13886,15.133939,15.10877,15.079415,15.034421,15.011269
1570,15.163862,15.090536,15.06993,15.010635,14.963425,14.908838
1580,15.685559,15.565368,15.213634,15.196916,15.191504,15.132843
1590,15.519579,15.4742,15.430539,15.306224,15.220957,15.107847
1600,15.107807,15.068436,15.058179,15.055725,14.952357,14.951044
1610,14.691614,14.688116,14.677235,14.652636,14.639037,14.585399
1620,15.033783,14.93574,14.929427,14.894606,14.850787,14.818123
1630,15.299691,15.279697,15.184551,14.978793,14.950998,14.78286
1640,15.535452,15.411212,14.867472,14.843803,14.789139,14.723986
1650,15.126356,15.087164,15.071124,15.001708,14.981097,14.884377
1660,15.013374,14.991966,14.909338,14.807854,14.790181,14.786208
1670,15.906353,15.511586,15.462714,15.390164,15.344214,15.321419
1680,15.144936,14.993263,14.975316,14.953328,14.903637,14.883885
1690,14.896217,14.738149,14.729189,14.698322,14.673536,14.665835
1700,15.627481,15.474187,15.109761,15.00632,14.939885,14.897896
1710,15.065879,14.976806,14.920921,14.917748,14.91199,14.88509
1720,15.457196,15.28483,14.99536,14.948376,14.943937,14.942749
1730,15.449923,15.317792,15.186351,15.133657,15.089853,15.016504
1740,14.962024,14.826154,14.8125,14.805052,14.800003,14.751778
1750,15.346893,15.228639,15.180429,15.125751,15.036257,14.91395
1760,15.184734,15.158186,15.107545,14.902021,14.893172,14.856191
1770,15.632451,15.520935,15.440354,15.432217,15.146812,15.103428
1780,15.269206,15.199352,15.139222,15.073828,14.917057,14.806496
1790,15.295444,15.280039,15.193701,15.169049,15.149467,15.053288
1800,15.521827,15.413136,15.290612,15.162857,15.099548,14.998756
1810,14.987255,14.941947,14.896692,14.870918,14.833763,14.821488
1820,15.48125,15.432444,15.393155,15.312843,15.018915,15.005
1830,15.246856,15.158585,15.000598,14.989983,14.930752,14.894261
1840,15.409733,15.342104,15.328519,15.155474,15.110972,15.100282
1850,15.627774,15.458338,15.357987,15.334095,15.054286,15.034193
1860,15.527069,15.45742,15.202805,15.163326,15.115241,15.091388
1870,15.562366,15.46707,15.342397,15.286225,15.23601,15.193849
1880,15.308851,15.225054,14.931602,14.871296,14.752142,14.71082
1890,15.284914,15.249192,15.200363,15.138986,15.119466,15.098692
1900,15.874461,15.80132,15.740953,15.523964,15.157603,15.077234
1910,15.660932,15.611166,15.509856,15.397107,15.246406,15.182167
1920,15.11428,15.102899,14.981419,14.932869,14.882056,14.863729
1930,15.244582,15.129966,15.043315,15.017301,14.917595,14.894276
1940,15.014773,14.927877,14.884475,14.87226,14.766996,14.74901
1950,15.682683,15.594266,15.16553,15.048296,15.010103,14.981988
1960,15.676316,15.600368,15.116667,15.03787,15.019944,14.995784
1970,15.131133,15.022108,14.892843,14.858636,14.838684,14.836704
1980,14.919393,14.831482,14.817112,14.775685,14.75106,14.716735
1990,15.051681,14.981083,14.91294,14.883084,14.873408,14.804568
2000,15.307516,15.247943,15.234385,15.18697,15.158226,15.127692
2010,15.238861,15.022719,15.020614,14.970112,14.901352,14.899049
2020,15.258311,15.245257,15.179367,15.160615,15.153748,15.128791
2030,15.397586,15.234507,15.19087,15.106413,15.031598,15.013767
2040,15.86334,15.520025,15.243624,15.109437,15.046833,15.003103
2050,15.268361,15.230996,15.182782,15.155848,14.955976,14.936052
2060,15.633439,15.619225,15.587247,15.576432,15.53368,15.500329
2070,15.843601,15.818932,15.759537,15.631334,15.425466,15.32346
2080,15.525573,15.520634,15.446218,15.360809,15.336622,15.284809
2090,15.663989,15.491893,15.302113,15.298805,15.273223,15.223427
2100,15.577743,15.535757,15.526591,15.453401,15.418488,15.337093
2110,15.535955,15.514975,15.218415,15.195783,15.069431,14.992162
2120,15.858455,15.828125,15.585422,15.554897,15.512485,15.466154
2130,15.632933,15.550988,15.545231,15.500922,15.489255,15.432497
2140,16.401986,16.313635,15.7067,15.667114,15.661319,15.567087
2150,16.403138,16.308902,16.057312,15.938288,15.581618,15.457966
2160,15.829406,15.804902,15.803287,15.746083,15.730733,15.698268
2170,15.82613,15.757249,15.669742,15.662782,15.614985,15.578973
2180,16.714322,16.622724,16.436741,16.208644,16.113217,16.080002
2190,15.611764,15.489489,15.443839,15.341969,15.314093,15.26709
2200,15.206707,15.107609,15.061108,15.056491,14.997451,14.979608
2210,15.283937,15.226472,15.20815,15.179979,15.13784,15.100933
2220,15.812436,15.678187,15.54485,15.438585,15.370936,15.288769
2230,15.032733,14.90952,14.764268,14.743548,14.729885,14.712461
2240,15.762024,15.682277,15.107485,15.103371,15.058178,14.990833
2250,15.434166,15.334574,15.300262,15.266246,15.215932,15.055311
2260,15.343912,15.149055,15.057079,15.031443,14.941176,14.931415
2270,15.567444,15.408788,15.3732,15.281663,14.878192,14.860042
2280,15.718498,15.668282,15.26178,15.154512,15.088701,14.982264
2290,15.859096,15.758395,15.561777,15.551522,15.481921,15.467977
2300,15.260095,15.217602,15.052241,15.033259,14.946316,14.924799
2310,15.153669,15.00994,14.908291,14.888121,14.83662,14.834081
2320,15.419632,15.313917,14.881232,14.867917,14.861713,14.844736
2330,15.532146,15.441949,15.439551,15.282771,15.127497,14.984873
2340,15.028557,14.997711,14.768869,14.709022,14.701633,14.675909
2350,15.000359,14.92848,14.902621,14.88621,14.856465,14.749944
2360,15.240509,15.148105,15.0718,15.0606,15.035156,15.007355
2370,15.360417,15.306944,15.271225,15.177722,15.109498,15.092111
2380,15.219004,15.089646,15.079041,14.985419,14.89013,14.881501
2390,15.114691,15.070953,15.008029,14.94846,14.938775,14.871439
2400,15.360661,15.160097,15.146397,15.110835,15.103843,15.080349
2410,15.546077,15.369412,15.116576,15.001685,14.959808,14.930087
2420,15.402429,15.390235,15.192926,15.16534,15.144767,15.124231
2430,15.561824,15.366459,14.923993,14.876019,14.838435,14.827978
2440,14.80148,14.789382,14.715115,14.701916,14.633824,14.621649
2450,16.002495,15.636471,15.182221,15.166325,15.028328,14.92039
2460,15.814715,15.274186,14.916305,14.907492,14.866639,14.820472
2470,15.859162,15.728901,15.532548,15.477613,15.437935,15.41703
2480,15.471176,15.261364,15.247693,15.189788,15.100473,15.087075
2490,15.923156,15.77928,15.719715,15.514259,15.401701,15.377171
2500,15.648362,15.581149,15.311273,15.132059,15.118542,15.112842
2510,15.547051,15.412317,15.121164,15.0335,14.965241,14.870619
2520,15.108322,15.083048,15.034894,14.988351,14.964592,14.933056
2530,15.348427,15.212935,15.057008,15.051093,15.033115,15.011465
2540,15.022464,14.989434,14.953234,14.838619,14.798753,14.764213
2550,15.295082,15.265236,15.117572,15.093183,15.058651,14.983857
2560,15.596528,15.545236,15.353553,15.289044,15.22656,15.186873
2570,16.191542,16.039288,15.834102,15.775291,15.442381,15.387784
2580,15.15149,15.015145,14.992178,14.961546,14.865933,14.816594
2590,15.428956,15.297905,15.105215,15.060029,14.973324,14.942839
2600,15.491814,15.376316,15.259665,15.198034,15.004667,14.975983
2610,15.416388,15.363991,15.015376,15.012652,15.008717,14.971949
2620,15.420179,15.264472,15.246199,15.137104,15.066555,15.006763
2630,15.747065,15.633706,15.297239,15.281329,15.20919,15.174995
2640,15.178723,15.112744,14.918103,14.891872,14.860642,14.85795
2650,15.004618,14.798902,14.717135,14.65591,14.641158,14.568546
2660,16.258931,16.17665,15.451388,15.419619,15.292622,15.224363
2670,15.287701,15.244408,15.144003,15.130647,15.096752,15.027152
2680,15.35738,15.319476,15.267506,15.266097,15.173894,15.104417
2690,15.839399,15.75035,15.647584,15.361039,15.306931,15.276807
2700,15.400671,15.257966,15.145673,15.069825,15.020718,14.975191
2710,15.091198,15.028726,14.951133,14.946517,14.938504,14.910949
2720,15.130417,14.945759,14.889823,14.830983,14.806784,14.773552
2730,15.405842,15.140994,15.094596,15.080164,14.995235,14.869991
2740,15.360174,15.253377,15.176107,15.11048,14.99213,14.928912
2750,14.882562,14.842656,14.767091,14.743628,14.697581,14.692709
2760,15.289915,15.148748,14.738448,14.709043,14.651993,14.628362
2770,15.434275,15.350699,15.250481,15.158874,15.068111,15.033575
2780,15.739103,15.59191,15.242526,15.080771,15.054604,14.895015
2790,15.155657,15.018665,14.921574,14.912523,14.865942,14.832934
2800,15.159134,15.049773,14.9923,14.866524,14.802911,14.795768
2810,15.119311,15.06273,15.001389,14.994149,14.929782,14.921655
2820,15.307073,15.246962,14.965226,14.94584,14.937115,14.893106
2830,15.751696,15.60426,15.280029,15.155655,15.137373,15.09065
2840,15.368044,15.278999,15.203852,15.110702,15.013635,14.970047
2850,15.444695,15.307435,15.109706,15.073803,15.000574,14.900075
2860,15.524245,15.462795,15.371913,15.241616,15.187971,15.046507
2870,15.611487,15.499042,15.392539,15.271057,15.180014,15.15586
2880,15.648288,15.571503,15.22973,15.105301,15.035676,14.988413
2890,15.440277,15.356796,15.340404,15.327732,15.279774,15.275887
2900,15.357207,15.173857,15.061292,14.987145,14.931265,14.908118
2910,15.591065,15.256064,15.243064,15.08359,15.022906,14.953751
2920,15.172418,15.143232,15.134572,15.034427,14.991557,14.947988
2930,15.466602,15.185291,15.010314,14.950865,14.875368,14.870604
2940,15.261961,15.168827,15.109258,15.033431,14.973041,14.940588
2950,15.301381,15.045118,15.026416,14.970293,14.926813,14.912692
2960,15.063042,15.008811,15.000418,14.987406,14.94805,14.919555
2970,15.031051,15.007311,14.985392,14.957884,14.945565,14.926053
2980,15.887297,15.815591,15.355434,15.326129,15.299138,15.195181
2990,15.611241,15.514381,15.109129,14.920655,14.884723,14.866353
3000,15.389447,15.321902,15.185939,15.119658,14.9839,14.947789
3010,15.50826,15.427191,15.371755,15.356934,15.346818,15.341187
3020,15.180452,15.144025,15.100145,15.080043,15.041974,14.996846
3030,15.57246,15.250879,15.027899,14.949488,14.942298,14.879733
3040,15.770512,15.530979,15.430994,15.337065,15.18814,15.126593
3050,15.778263,15.680649,15.663283,15.619112,15.612238,15.511316
3060,15.730058,15.643471,15.607319,15.588791,15.582873,15.51652
3070,15.910486,15.836099,15.831075,15.783076,15.559883,15.511226
3080,15.579039,15.516648,15.46374,15.381357,15.361444,15.120036
3090,15.895803,15.766341,15.33273,15.293206,15.245657,15.240422
3100,15.544931,15.463163,15.3268,15.255165,15.23587,15.222882
3110,15.632295,15.542684,15.511825,15.493004,15.320908,15.288272
3120,15.446647,15.414726,15.371629,15.326236,15.322304,15.315244
3130,15.810067,15.668283,15.602902,15.601641,15.549018,15.472174
3140,15.631145,15.624426,15.506792,15.379904,15.338707,15.254979
3150,16.008305,15.855642,15.829468,15.694955,15.253732,15.250233
3160,15.256035,15.180779,15.122926,15.119491,15.089616,15.041893
3170,15.175246,15.097641,14.919212,14.857112,14.836275,14.795183
3180,15.697695,15.696052,15.525209,15.227427,15.099519,15.07831
3190,15.79141,15.748089,15.655759,15.560282,15.310171,15.220248
3200,15.794367,15.716103,15.47831,15.425808,15.332745,15.246586
3210,14.955657,14.865259,14.857009,14.813169,14.809716,14.770285
3220,15.119368,15.071714,14.967145,14.938883,14.895724,14.88795
3230,15.193686,15.156147,15.102749,15.094539,15.043292,14.890989
3240,15.382591,15.201004,15.132466,15.031527,15.020022,14.974366
3250,15.199377,15.161909,15.159723,15.079641,15.043613,14.99647
3260,15.424008,15.259797,14.892001,14.770971,14.745893,14.678173
3270,14.852689,14.752623,14.63509,14.597729,14.548341,14.506284
3280,15.363955,15.303904,15.253713,15.20541,15.104725,15.042579
3290,15.694676,15.501642,15.411443,15.399956,15.306889,15.292037
3300,15.743609,15.554071,15.086365,15.078042,15.030288,14.922144
3310,15.735912,15.591756,15.444323,15.286423,15.255277,15.178142
