ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
1.10043,null,-0.0889165,null,null
1.21716,-0.568425,null,null,null
0.97009,null,-0.413932,null,null
1.306,-0.98084,null,null,null
0.87276,null,-0.091837,null,null
0.971335,-0.814355,null,null,null
0.57991,null,-0.339058,null,null
0.859195,-0.928205,null,null,null
0.854575,null,-0.124242,null,null
0.74607,-0.86986,null,null,null
1.00605,null,0.0421696,null,null
0.659095,-0.702105,null,null,null
0.931275,null,0.0799775,null,null
0.934915,-1.20394,null,null,null
1.05173,null,0.165799,null,null
0.766065,-0.884775,null,null,null
1.03625,null,0.264082,null,null
0.741775,-0.64743,null,null,null
0.88158,null,0.481882,null,null
0.56419,-0.70033,null,null,null
0.792215,null,0.52785,null,null
0.495796,-0.733295,null,null,null
1.0116,null,0.6414,null,null
1.18028,-0.79751,null,null,null
0.600655,null,0.609375,null,null
1.54148,-0.322565,null,null,null
0.8093,null,0.456636,null,null
1.33103,-0.396816,null,null,null
0.98798,null,0.35359,null,null
1.26381,-0.423162,null,null,null
1.00991,null,0.234713,null,null
1.17624,-0.320692,null,null,null
0.632295,null,0.180631,null,null
1.36403,-0.822215,null,null,null
0.376184,null,-0.0259929,null,null
1.60558,-0.37225,null,null,null
0.44641,null,-0.201739,null,null
1.13538,0.0488857,null,null,null
0.726845,null,-0.052566,null,null
0.80894,0.308704,null,null,null
0.83512,null,0.210702,null,null
0.921025,0.18336,null,null,null
0.820145,null,0.127099,null,null
0.869825,0.344583,null,null,null
0.796,null,-0.0790885,null,null
0.96788,0.486372,null,null,null
0.545935,null,0.15095,null,null
0.58342,0.77194,null,null,null
0.60213,null,-0.331939,null,null
0.971295,0.15674,null,null,null
0.499561,null,-0.365324,null,null
0.834435,0.299142,null,null,null
0.743075,null,-0.242619,null,null
0.51733,0.253975,null,null,null
0.52486,null,-0.17451,null,null
0.521505,0.341795,null,null,null
0.51036,null,-0.211085,null,null
0.65932,0.459069,null,null,null
0.104275,null,-0.278344,null,null
0.55784,0.230152,null,null,null
-0.135948,null,-0.731135,null,null
0.447971,0.390866,null,null,null
0.29655,null,-0.76768,null,null
0.622405,0.484975,null,null,null
0.268962,null,-0.962605,null,null
0.373901,0.23688,null,null,null
-0.285868,null,-1.1277,null,null
0.63883,0.166428,null,null,null
-1.00367,null,-0.81557,null,null
1.03358,0.433647,null,null,null
-0.497146,null,-1.37698,null,null
1.00289,0.51708,null,null,null
-0.408347,null,-1.01755,null,null
0.749735,0.512965,null,null,null
-0.108218,null,-0.835435,null,null
0.77258,0.54674,null,null,null
0.193504,null,-1.02784,null,null
0.9482,0.27443,null,null,null
0.135729,null,-0.784395,null,null
0.65517,0.264166,null,null,null
-0.49537,null,-0.712275,null,null
0.78168,0.371908,null,null,null
-0.293334,null,-1.14326,null,null
0.87207,0.16292,null,null,null
-0.38656,null,-0.64732,null,null
0.80166,0.393307,null,null,null
-0.093289,null,-0.327481,null,null
0.700385,0.223919,null,null,null
-0.207684,null,-0.620185,null,null
0.879385,-0.0909385,null,null,null
-0.323066,null,-0.295613,null,null
0.892855,0.187433,null,null,null
-0.288471,null,-0.395168,null,null
1.07058,0.332662,null,null,null
-0.397082,null,-0.29143,null,null
0.900935,-0.155215,null,null,null
-0.638135,null,-0.164274,null,null
0.71783,-0.0342293,null,null,null
-0.425791,null,-0.180926,null,null
0.69022,-0.153377,null,null,null
-0.322352,null,-0.165567,null,null
0.63669,0.0053069,null,null,null
-0.458159,null,-0.246455,null,null
0.71028,-0.0911655,null,null,null
-0.477572,null,-0.52841,null,null
1.0532,-0.275077,null,null,null
-0.257539,null,-0.202095,null,null
0.72599,-0.131062,null,null,null
-0.328867,null,-0.367453,null,null
0.99747,-0.52307,null,null,null
-0.158186,null,-0.3269,null,null
1.09722,-0.280057,null,null,null
-0.0807755,null,-0.236105,null,null
0.95684,0.0219824,null,null,null
-0.0414572,null,-0.160876,null,null
0.95684,0.0219824,null,null,null
-0.0414572,null,-0.160876,null,null
0.6586,0.137999,null,null,null
-0.0510245,null,-0.422853,null,null
0.685675,-0.013384,null,null,null
-0.147248,null,-0.370686,null,null
0.56211,-0.162503,null,null,null
-0.097882,null,-0.333209,null,null
0.702335,-0.0709145,null,null,null
-0.254213,null,-0.42403,null,null
0.382369,0.0285786,null,null,null
-0.303332,null,-0.274747,null,null
0.52639,0.109995,null,null,null
-0.135698,null,-0.177886,null,null
0.420729,0.0718025,null,null,null
-0.22333,null,-0.400535,null,null
0.440765,0.0386616,null,null,null
-0.224876,null,0.0738845,null,null
0.493476,-0.360891,null,null,null
0.101582,null,-0.108237,null,null
0.493476,-0.360891,null,null,null
0.101582,null,-0.108237,null,null
0.61036,0.0187048,null,null,null
-0.080477,null,0.0562305,null,null
0.600455,-0.378955,null,null,null
0.136085,null,0.065917,null,null
0.506125,-0.279062,null,null,null
0.324246,null,0.151611,null,null
0.43698,-0.467896,null,null,null
0.220258,null,0.197228,null,null
0.484548,-0.451927,null,null,null
0.253327,null,-0.0769445,null,null
0.60858,-0.129021,null,null,null
0.20802,null,0.281023,null,null
0.4303,-0.237628,null,null,null
-0.134022,null,0.287722,null,null
0.40827,-0.203647,null,null,null
-0.269267,null,0.109308,null,null
0.57346,-0.248051,null,null,null
-0.185409,null,0.036429,null,null
0.6332,-0.137367,null,null,null
-0.222473,null,-0.0118152,null,null
0.62479,-0.36099,null,null,null
-0.5315,null,-0.052154,null,null
0.79938,-0.339857,null,null,null
-0.885225,null,-0.312655,null,null
0.63141,-0.397665,null,null,null
-0.519765,null,-0.0423024,null,null
0.59787,-0.424854,null,null,null
-0.61298,null,-0.0487865,null,null
0.602765,-0.535065,null,null,null
-0.387253,null,0.307581,null,null
0.363169,-0.332269,null,null,null
-0.597875,null,0.65652,null,null
0.702565,-0.54667,null,null,null
-0.477836,null,0.459074,null,null
0.78148,-0.421305,null,null,null
-0.43401,null,0.672795,null,null
0.466387,-0.340786,null,null,null
-0.0751825,null,0.888275,null,null
0.534745,-0.311146,null,null,null
-0.217858,null,0.710875,null,null
0.370123,-0.446806,null,null,null
-0.55214,null,0.81679,null,null
0.396135,-0.275554,null,null,null
-0.220322,null,0.88513,null,null
0.67374,0.0255223,null,null,null
-0.248191,null,0.95543,null,null
0.715865,-0.114198,null,null,null
-0.237494,null,1.10838,null,null
0.590435,-0.256978,null,null,null
-0.247003,null,1.07587,null,null
0.458985,-0.311246,null,null,null
-0.145266,null,1.49261,null,null
0.258925,-1.01093,null,null,null
-0.139773,null,1.31567,null,null
0.249351,-0.77183,null,null,null
-0.56779,null,1.28668,null,null
0.217169,-0.664405,null,null,null
-1.33469,null,1.92125,null,null
0.324196,-0.639,null,null,null
-1.07224,null,2.04057,null,null
0.294606,-0.783255,null,null,null
-1.02765,null,2.0164,null,null
0.745385,-0.58993,null,null,null
0.039392,null,2.26274,null,null
0.416868,-0.705895,null,null,null
-0.60076,null,1.84815,null,null
0.458894,-0.823685,null,null,null
-0.92129,null,1.47232,null,null
0.575875,-0.668485,null,null,null
-0.167707,null,2.13192,null,null
0.470853,-0.39528,null,null,null
-0.178539,null,1.48066,null,null
0.364546,-0.52868,null,null,null
-0.539135,null,1.58223,null,null
0.462604,-0.39349,null,null,null
-0.307162,null,1.32491,null,null
0.417639,-0.395921,null,null,null
-0.287762,null,1.15123,null,null
0.483152,-0.454356,null,null,null
-0.619385,null,1.35408,null,null
0.337751,-0.60574,null,null,null
-0.653365,null,0.940325,null,null
0.549375,-0.860405,null,null,null
-0.224713,null,1.05523,null,null
0.583245,-0.50644,null,null,null
0.157606,null,1.11964,null,null
0.835045,-0.533825,null,null,null
-0.143393,null,1.60543,null,null
0.996735,-0.438422,null,null,null
-0.284822,null,0.959725,null,null
0.71896,-0.251294,null,null,null
-0.6681,null,0.96147,null,null
0.47173,-0.420757,null,null,null
-0.477959,null,2.02418,null,null
0.500435,-0.724325,null,null,null
-0.338872,null,1.69498,null,null
0.373861,-0.52725,null,null,null
-0.69658,null,2.01507,null,null
0.422012,-0.429968,null,null,null
-0.7806,null,1.45078,null,null
0.76316,-0.432834,null,null,null
-0.665745,null,1.37963,null,null
0.50248,-0.287264,null,null,null
-0.910425,null,1.06172,null,null
0.75225,-0.337841,null,null,null
-0.967225,null,0.751735,null,null
0.79474,-0.399695,null,null,null
-0.62531,null,1.28129,null,null
0.689305,-0.38191,null,null,null
-0.54394,null,1.07133,null,null
0.55825,-0.336321,null,null,null
-0.484662,null,1.09325,null,null
0.59344,-0.22272,null,null,null
-0.392,null,0.784225,null,null
0.58732,-0.206928,null,null,null
-0.14691,null,0.83142,null,null
0.701245,-0.268665,null,null,null
-0.123421,null,0.783055,null,null
0.810395,-0.425966,null,null,null
-0.344888,null,0.73123,null,null
0.424526,-0.52424,null,null,null
0.1512,null,0.695765,null,null
0.83761,-0.6408,null,null,null
0.424455,null,0.785565,null,null
1.06101,-1.00128,null,null,null
0.652835,null,0.75674,null,null
1.32062,-0.817985,null,null,null
0.129486,null,0.904605,null,null
1.37354,-0.751245,null,null,null
0.31858,null,0.56951,null,null
1.22906,-1.0811,null,null,null
0.124797,null,0.57155,null,null
0.87923,-0.568325,null,null,null
0.560715,null,0.52642,null,null
1.34868,-0.899995,null,null,null
0.365683,null,0.380067,null,null
1.07083,-0.52842,null,null,null
0.198947,null,0.57713,null,null
0.89305,-0.70307,null,null,null
0.112056,null,0.77361,null,null
0.73438,-0.75709,null,null,null
0.126793,null,0.63521,null,null
0.851735,-0.86288,null,null,null
-0.0068268,null,0.612015,null,null
0.63341,-0.87358,null,null,null
0.192683,null,0.626755,null,null
0.98893,-1.00892,null,null,null
0.215219,null,0.57002,null,null
0.93939,-0.428426,null,null,null
-0.0659055,null,0.63688,null,null
0.73372,-0.5188,null,null,null
0.0907325,null,0.477379,null,null
1.0217,-0.371381,null,null,null
-0.162139,null,0.59328,null,null
0.95961,-0.305391,null,null,null
-0.346118,null,0.53349,null,null
1.32647,-0.26064,null,null,null
-0.689325,null,0.772145,null,null
0.87002,-0.445975,null,null,null
-0.50083,null,0.756,null,null
0.889095,-0.384023,null,null,null
-0.308349,null,0.740835,null,null
0.839995,-0.54638,null,null,null
-0.80192,null,0.78781,null,null
1.02435,-0.487733,null,null,null
-0.73071,null,0.657055,null,null
0.90045,-0.121843,null,null,null
-1.0904,null,0.497485,null,null
0.77433,0.0805405,null,null,null
-0.892755,null,0.318099,null,null
0.781955,0.193447,null,null,null
-0.825675,null,-0.108671,null,null
0.815235,0.0745935,null,null,null
-0.938075,null,-0.00610845,null,null
0.736205,0.758715,null,null,null
-1.035,null,0.0893465,null,null
0.78725,0.869085,null,null,null
-0.87457,null,0.0855525,null,null
0.78725,0.869085,null,null,null
-0.87457,null,0.0855525,null,null
0.196759,0.8521,null,null,null
-0.96411,null,0.0694855,null,null
-0.0467934,0.7906,null,null,null
-0.64451,null,0.422499,null,null
-0.232151,0.689145,null,null,null
-0.71577,null,0.226964,null,null
-0.0456008,0.67153,null,null,null
-0.533365,null,0.201569,null,null
-0.451701,0.71737,null,null,null
-0.699005,null,0.215392,null,null
-0.276047,0.65231,null,null,null
-0.608265,null,0.477189,null,null
-0.685035,0.76157,null,null,null
-0.79495,null,0.263129,null,null
-0.718515,0.342755,null,null,null
-0.613185,null,0.483944,null,null
-0.448501,0.86869,null,null,null
-0.571245,null,0.502165,null,null
-0.202603,0.508745,null,null,null
-0.7774,null,0.74181,null,null
-0.184829,0.88611,null,null,null
-0.953865,null,0.531255,null,null
-0.353936,0.84536,null,null,null
-0.65795,null,0.319185,null,null
-0.066971,1.18894,null,null,null
-0.51094,null,0.0209676,null,null
-0.52124,1.20002,null,null,null
-0.342797,null,0.170373,null,null
-0.429446,1.37723,null,null,null
-0.59352,null,0.055502,null,null
-0.482674,1.06021,null,null,null
-0.682975,null,0.0198655,null,null
-0.462832,1.21937,null,null,null
-0.73401,null,-0.110489,null,null
-0.272203,0.765545,null,null,null
-0.813115,null,0.351629,null,null
-0.374722,1.24686,null,null,null
-0.865225,null,0.117014,null,null
-0.312468,1.27535,null,null,null
-0.7631,null,0.0238462,null,null
-0.505945,1.50378,null,null,null
-0.930675,null,0.0646985,null,null
-0.637505,0.955885,null,null,null
-1.04157,null,-0.00563105,null,null
-0.6179,0.78018,null,null,null
-0.79333,null,-0.088024,null,null
-0.537365,0.88773,null,null,null
-0.960015,null,-0.160424,null,null
-0.466415,0.957895,null,null,null
-0.889615,null,0.0076491,null,null
-0.427339,0.83965,null,null,null
-0.815555,null,-0.132136,null,null
-0.520155,0.64011,null,null,null
-0.625595,null,-0.175925,null,null
-0.63535,0.362876,null,null,null
-0.803705,null,-0.103734,null,null
-0.62971,0.34144,null,null,null
-0.693895,null,-0.0278565,null,null
-0.581035,0.475903,null,null,null
-0.48704,null,-0.148845,null,null
-0.397542,0.6141,null,null,null
-0.474235,null,-0.253063,null,null
-0.68208,0.414436,null,null,null
-0.449827,null,-0.485155,null,null
-0.541515,0.226658,null,null,null
-0.430274,null,-0.70368,null,null
-0.418426,0.721745,null,null,null
-0.444364,null,-0.83219,null,null
-0.317198,0.534315,null,null,null
-0.357491,null,-0.60194,null,null
-0.317198,0.534315,null,null,null
-0.357491,null,-0.60194,null,null
-0.423133,0.386589,null,null,null
-0.159626,null,-0.529575,null,null
-0.162318,0.47613,null,null,null
-0.25877,null,-0.442635,null,null
-0.38986,0.552365,null,null,null
-0.14217,null,-0.53068,null,null
-0.452506,0.871375,null,null,null
-0.342085,null,-0.338261,null,null
-0.276664,0.501285,null,null,null
-0.273391,null,-0.552185,null,null
-0.053706,0.79339,null,null,null
-0.348851,null,-0.287094,null,null
-0.327862,0.72303,null,null,null
0.0606065,null,-0.80662,null,null
0.013132,0.775855,null,null,null
-0.146897,null,-0.900715,null,null
-0.294166,0.88957,null,null,null
-0.336108,null,-1.04324,null,null
-0.605315,0.7018,null,null,null
0.0455742,null,-0.98953,null,null
-0.865925,0.311604,null,null,null
0.211167,null,-1.07974,null,null
-0.83626,0.725665,null,null,null
0.148811,null,-0.725735,null,null
-0.766945,0.514805,null,null,null
-0.107016,null,-0.95129,null,null
-0.766945,0.514805,null,null,null
-0.107016,null,-0.95129,null,null
-0.73021,0.330705,null,null,null
-0.071794,null,-0.729825,null,null
-0.59855,0.54702,null,null,null
0.256642,null,-1.02473,null,null
-0.59855,0.54702,null,null,null
0.256642,null,-1.02473,null,null
-0.57891,0.212238,null,null,null
-0.0522825,null,-0.893195,null,null
-0.431704,0.326109,null,null,null
-0.0273449,null,-1.00951,null,null
-0.431759,0.115511,null,null,null
-0.190318,null,-0.903455,null,null
-0.471994,-0.0540595,null,null,null
0.0111748,null,-0.901885,null,null
-0.54728,-0.335828,null,null,null
-0.109991,null,-0.737395,null,null
-0.205594,-0.237361,null,null,null
-0.326109,null,-0.625,null,null
-0.246571,-0.306379,null,null,null
-0.225778,null,-0.585235,null,null
-0.368191,-0.433239,null,null,null
-0.440763,null,-0.565595,null,null
-0.156182,-0.295741,null,null,null
-0.358723,null,-0.443729,null,null
-0.299479,-0.620145,null,null,null
-0.341082,null,-0.365274,null,null
-0.313294,-0.536045,null,null,null
-0.489555,null,-0.54974,null,null
-0.55143,-0.68649,null,null,null
-0.304349,null,-0.327188,null,null
-0.287741,-0.53872,null,null,null
-0.319856,null,-0.505755,null,null
-0.50134,-0.527605,null,null,null
-0.37881,null,-0.69768,null,null
-0.170016,-0.412743,null,null,null
-0.262989,null,-0.785955,null,null
-0.0835955,-0.351616,null,null,null
-0.451512,null,-0.455368,null,null
-0.32684,-0.40284,null,null,null
-0.448528,null,-0.89566,null,null
-0.34089,-0.55067,null,null,null
-0.325429,null,-0.990485,null,null
-0.34089,-0.55067,null,null,null
-0.325429,null,-0.990485,null,null
-0.331188,-0.484274,null,null,null
-0.491633,null,-0.84157,null,null
-0.232896,-0.51454,null,null,null
-0.362642,null,-1.15159,null,null
-0.245867,-0.463125,null,null,null
-0.385884,null,-1.70791,null,null
-0.186108,-0.379356,null,null,null
-0.445256,null,-1.41376,null,null
-0.0572205,-0.529865,null,null,null
-0.234531,null,-0.874965,null,null
-0.243653,-0.663225,null,null,null
-0.452271,null,-0.651955,null,null
-0.0781875,-0.63351,null,null,null
-0.32382,null,-0.858865,null,null
-0.426016,-0.465777,null,null,null
-0.332278,null,-1.02954,null,null
-0.489634,-0.503685,null,null,null
-0.435358,null,-0.444186,null,null
-0.42888,-0.82253,null,null,null
-0.568235,null,-0.55468,null,null
-0.246786,-0.87355,null,null,null
-0.725755,null,-0.90939,null,null
-0.20813,-0.7813,null,null,null
-0.9488,null,-0.760635,null,null
0.215531,-0.85316,null,null,null
-0.73811,null,-1.10464,null,null
0.25618,-0.779815,null,null,null
-0.842185,null,-0.89605,null,null
0.353471,-0.5322,null,null,null
-0.5354,null,-1.06825,null,null
0.288687,-0.492188,null,null,null
-0.59063,null,-0.678685,null,null
0.370169,-0.396512,null,null,null
-0.498042,null,-0.63311,null,null
0.347554,-0.332269,null,null,null
-0.595685,null,-0.669385,null,null
0.53075,-0.206741,null,null,null
-0.462863,null,-0.69497,null,null
0.37807,-0.225944,null,null,null
-0.627665,null,-0.86763,null,null
0.360374,-0.255375,null,null,null
-0.311807,null,-0.99989,null,null
0.321738,-0.062627,null,null,null
-0.445369,null,-0.892395,null,null
0.409273,-0.332289,null,null,null
-0.66374,null,-0.33917,null,null
0.394217,-0.280734,null,null,null
-0.58693,null,-0.71585,null,null
0.230965,-0.489671,null,null,null
-0.77807,null,-0.534345,null,null
0.230965,-0.489671,null,null,null
-0.77807,null,-0.534345,null,null
0.58303,-0.375686,null,null,null
-0.70034,null,-0.57567,null,null
0.87394,-0.271541,null,null,null
-0.71575,null,-0.900845,null,null
0.88363,-0.54399,null,null,null
-1.05098,null,-0.685975,null,null
1.00208,-0.795575,null,null,null
-0.62827,null,-1.01922,null,null
1.36469,-0.750775,null,null,null
-0.81581,null,-0.68421,null,null
1.82214,-0.342879,null,null,null
-0.558105,null,-0.758665,null,null
1.71386,-0.283854,null,null,null
-0.6365,null,-0.84843,null,null
1.81702,-0.53674,null,null,null
-0.46113,null,-1.20155,null,null
1.81337,-0.152991,null,null,null
-0.682035,null,-1.31379,null,null
2.37098,-1.00576,null,null,null
-0.459775,null,-0.96743,null,null
2.1892,-1.10933,null,null,null
-0.2827,null,-1.06081,null,null
2.1892,-1.10933,null,null,null
-0.2827,null,-1.06081,null,null
2.10852,-0.826135,null,null,null
0.193974,null,-0.82643,null,null
2.27708,-1.17648,null,null,null
-0.281465,null,-0.92832,null,null
1.52968,-1.39353,null,null,null
-0.21318,null,-1.08294,null,null
1.23043,-0.68284,null,null,null
0.163292,null,-0.9574,null,null
1.45762,-0.873745,null,null,null
-0.0148767,null,-1.10512,null,null
1.34644,-0.751395,null,null,null
-0.0366047,null,-0.836805,null,null
1.05175,-1.21243,null,null,null
-0.294452,null,-1.00077,null,null
0.940225,-0.843805,null,null,null
0.10204,null,-0.957015,null,null
1.13884,-0.949335,null,null,null
-0.222449,null,-1.20732,null,null
1.0777,-1.32648,null,null,null
-0.330398,null,-0.91218,null,null
1.0381,-1.16981,null,null,null
-0.0483396,null,-1.25883,null,null
0.689435,-1.09615,null,null,null
-0.451904,null,-1.07177,null,null
0.81693,-1.45105,null,null,null
-0.7363,null,-1.48664,null,null
1.29666,-0.559315,null,null,null
-0.452199,null,-1.32761,null,null
1.29666,-0.559315,null,null,null
-0.452199,null,-1.32761,null,null
1.07411,-0.902375,null,null,null
-0.383252,null,-1.63025,null,null
0.700485,-0.840525,null,null,null
-0.56877,null,-1.52909,null,null
0.700485,-0.840525,null,null,null
-0.56877,null,-1.52909,null,null
0.382446,-0.71922,null,null,null
-0.465004,null,-1.36952,null,null
0.211699,-0.506735,null,null,null
-0.583985,null,-1.21707,null,null
-0.0528435,-0.640915,null,null,null
-0.534425,null,-0.82857,null,null
0.000320143,-1.08608,null,null,null
-0.332936,null,-0.844205,null,null
0.0494011,-1.02213,null,null,null
0.0403439,null,-0.84338,null,null
-0.198812,-1.0835,null,null,null
-0.536355,null,-0.635485,null,null
-0.0491466,-1.44603,null,null,null
-0.493592,null,-0.51775,null,null
-0.355859,-1.00423,null,null,null
-0.514695,null,-0.63657,null,null
-0.231868,-1.01006,null,null,null
-0.330018,null,-0.35657,null,null
-0.482364,-0.99681,null,null,null
-0.350177,null,-0.145199,null,null
-0.243826,-0.732265,null,null,null
-0.50187,null,-0.53124,null,null
-0.243034,-0.912825,null,null,null
-0.659815,null,-0.16507,null,null
-0.213948,-0.762575,null,null,null
-0.589335,null,-0.200312,null,null
-0.266998,-0.536435,null,null,null
-0.671765,null,-0.116469,null,null
-0.153438,-0.414826,null,null,null
-0.874515,null,-0.604265,null,null
-0.336342,-0.289094,null,null,null
-1.00168,null,-0.484785,null,null
-0.313517,-0.489711,null,null,null
-1.12434,null,-0.354075,null,null
-0.218388,-0.63472,null,null,null
-0.880245,null,-0.383769,null,null
-0.419808,-0.688395,null,null,null
-0.844345,null,-0.280014,null,null
-0.161573,-0.81594,null,null,null
-1.00294,null,-0.394036,null,null
-0.544025,-0.654585,null,null,null
-0.93841,null,-0.184395,null,null
-0.60064,-0.689015,null,null,null
-1.07445,null,-0.150773,null,null
-0.32324,-0.53101,null,null,null
-0.80315,null,0.0445721,null,null
-0.629465,-0.59664,null,null,null
-1.103,null,0.54759,null,null
-0.436028,-0.640925,null,null,null
-0.9585,null,0.140378,null,null
-0.285077,-0.481175,null,null,null
-0.939115,null,0.146265,null,null
0.0192164,-0.398281,null,null,null
-0.737255,null,0.12788,null,null
-0.154036,-0.0131314,null,null,null
-1.2065,null,-0.212719,null,null
0.14452,0.108326,null,null,null
-0.82226,null,0.0120883,null,null
-0.146934,-0.0190884,null,null,null
-0.826925,null,-0.0721445,null,null
-0.15915,0.203785,null,null,null
-0.722525,null,-0.11947,null,null
-0.00134189,0.083673,null,null,null
-0.94022,null,0.078727,null,null
0.0832605,0.302739,null,null,null
-0.94287,null,-0.0246491,null,null
0.0325467,0.237179,null,null,null
-0.899135,null,0.18023,null,null
0.0615005,0.618685,null,null,null
-0.73807,null,0.115947,null,null
0.175478,0.627565,null,null,null
-0.680155,null,0.266199,null,null
0.0244248,0.406629,null,null,null
-0.786655,null,0.0831305,null,null
0.19031,0.305561,null,null,null
-0.798235,null,0.15722,null,null
0.184546,0.51579,null,null,null
-0.983425,null,0.283789,null,null
0.0415237,0.430131,null,null,null
-0.614515,null,0.317622,null,null
0.315153,0.51766,null,null,null
-0.6996,null,0.903095,null,null
0.421113,0.58224,null,null,null
-0.72283,null,0.731705,null,null
0.0254701,0.477104,null,null,null
-0.68108,null,0.812355,null,null
0.248514,0.50014,null,null,null
-0.56203,null,0.62465,null,null
0.161013,0.639995,null,null,null
-0.84265,null,0.688395,null,null
-0.051814,0.503735,null,null,null
-1.0637,null,1.00117,null,null
0.134582,0.355971,null,null,null
-1.53908,null,0.91106,null,null
-0.0716345,0.723265,null,null,null
-1.34403,null,0.62117,null,null
0.217692,0.73836,null,null,null
-1.05555,null,0.256971,null,null
0.0132295,0.677395,null,null,null
-0.874235,null,0.0427365,null,null
-0.241933,0.736915,null,null,null
-1.15882,null,-0.306781,null,null
-0.550755,0.379468,null,null,null
-0.785625,null,-0.213711,null,null
-0.86731,0.193143,null,null,null
-0.87121,null,-0.274203,null,null
-1.07986,0.261665,null,null,null
-0.708175,null,-0.272672,null,null
-0.92148,0.399243,null,null,null
-0.814035,null,-0.245081,null,null
-0.904785,0.071367,null,null,null
-0.821115,null,-0.220942,null,null
-0.702995,0.0462892,null,null,null
-0.692155,null,-0.282394,null,null
-1.23673,-0.473331,null,null,null
-0.65552,null,-0.314555,null,null
-1.12855,0.0628445,null,null,null
-0.408824,null,-0.59945,null,null
-1.59558,-0.174832,null,null,null
-0.50497,null,-0.175363,null,null
-1.53966,-0.102553,null,null,null
-0.5619,null,-0.28976,null,null
-1.22446,-0.181028,null,null,null
-0.490921,null,-0.107233,null,null
-1.23697,0.441937,null,null,null
-0.348685,null,-0.0806175,null,null
-1.48127,0.52186,null,null,null
-0.457547,null,-0.293792,null,null
-1.34294,0.742235,null,null,null
-0.431768,null,-0.236671,null,null
-1.31376,0.666245,null,null,null
-0.44932,null,-0.273498,null,null
-1.41488,0.249922,null,null,null
-0.419413,null,-0.280699,null,null
-1.41488,0.249922,null,null,null
-0.419413,null,-0.280699,null,null
-1.7111,-0.0411593,null,null,null
-0.552415,null,-0.089448,null,null
-2.02095,0.124863,null,null,null
-0.591625,null,-0.116075,null,null
-1.98504,0.404857,null,null,null
-0.186039,null,-0.165484,null,null
-1.88211,0.59213,null,null,null
-0.394964,null,-0.152285,null,null
-1.84876,0.361693,null,null,null
-0.145056,null,-0.118924,null,null
-1.5607,0.210717,null,null,null
-0.197785,null,-0.335483,null,null
-2.04402,0.294135,null,null,null
-0.25867,null,-0.387749,null,null
-1.39494,-0.192409,null,null,null
-0.250397,null,-0.218788,null,null
-1.87491,-0.126979,null,null,null
-0.150615,null,-0.199508,null,null
-1.81607,0.420807,null,null,null
-0.258047,null,-0.19002,null,null
-1.23536,-0.206631,null,null,null
-0.344368,null,-0.375688,null,null
-1.34166,-0.52844,null,null,null
-0.436246,null,-0.60752,null,null
-0.918925,-0.144182,null,null,null
-0.400524,null,-0.552485,null,null
-0.54628,-0.371424,null,null,null
-0.212472,null,-0.446661,null,null
-0.83088,-0.197796,null,null,null
-0.306151,null,-0.41235,null,null
-0.366316,-0.116743,null,null,null
