MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.626401,0.609169
2,0.545395,0.526856
3,0.558942,0.504611
4,0.489658,0.427186
5,0.422817,0.432036
6,0.448522,0.419161
7,0.461262,0.455462
8,0.455654,0.463416
9,0.478175,0.386862
10,0.407946,0.371555
11,0.447293,0.327273
12,0.413685,0.378828
13,0.438068,0.428852
14,0.428066,0.325295
15,0.444616,0.374742
16,0.441692,0.398168
17,0.463663,0.367266
18,0.353074,0.446113
19,0.421343,0.430087
20,0.47454,0.40477
21,0.418949,0.40826
22,0.422035,0.470234
23,0.386875,0.471087
24,0.421687,0.42553
25,0.421753,0.380915
26,0.401445,0.402225
27,0.401445,0.402225
28,0.371198,0.388639
29,0.361141,0.376698
30,0.305291,0.38613
31,0.29598,0.353279
32,0.332517,0.357858
33,0.379027,0.407136
34,0.42728,0.4369
35,0.40952,0.375166
36,0.407068,0.283783
37,0.39687,0.342898
38,0.382913,0.360553
39,0.355113,0.386238
40,0.381585,0.431765
41,0.350775,0.405234
42,0.333508,0.426283
43,0.249959,0.372897
44,0.324183,0.443337
45,0.346231,0.418124
46,0.42654,0.395805
47,0.393637,0.418552
48,0.388842,0.410632
49,0.401986,0.324183
50,0.405282,0.300646
51,0.327455,0.281079
52,0.37721,0.297257
53,0.382225,0.257119
54,0.401124,0.273658
55,0.399725,0.229298
56,0.357578,0.223334
57,0.389594,0.239374
58,0.338522,0.302963
59,0.374514,0.277481
60,0.311623,0.173892
61,0.341495,0.0973997
62,0.342214,0.0582519
63,0.301425,0.104822
64,0.312664,0.15673
65,0.352578,0.235135
66,0.319546,0.107315
67,0.370134,0.052116
68,0.4259,0.113034
69,0.47495,0.0424298
70,0.393656,0.0232865
71,0.35812,0.240471
72,0.423803,0.197764
73,0.403058,0.0533925
74,0.402658,0.157701
75,0.382062,0.0838175
76,0.386279,0.127669
77,0.333053,0.144632
78,0.353712,0.124916
79,0.322785,0.170364
80,0.340087,0.0968131
81,0.301853,0.137273
82,0.294998,0.102549
83,0.324844,0.0545914
84,0.312101,0.0842242
85,0.290941,0.132944
86,0.346424,0.122292
87,0.2517,0.183341
88,0.282817,0.158313
89,0.354128,0.130426
90,0.388286,0.136171
91,0.388286,0.136171
92,0.2975,0.148822
93,0.288712,0.160188
94,0.307584,0.102719
95,0.308508,0.08108
96,0.225611,0.0888187
97,0.235234,0.0838538
98,0.198595,0.112462
99,0.197507,0.0611523
100,0.188388,0.0378091
101,0.188388,0.0378091
102,0.231217,0.0200265
103,0.307929,0.0652984
104,0.32209,0.159741
105,0.311905,0.178972
106,0.267837,0.114598
107,0.213169,0.0827611
108,0.211386,0.0348361
109,0.181473,0.112044
110,0.173644,0.0668711
111,0.230418,0.101534
112,0.24215,0.148751
113,0.243635,0.204698
114,0.247563,0.159932
115,0.251953,0.240982
116,0.296715,0.102673
117,0.230778,0.067167
118,0.331766,0.0917621
119,0.238562,0.0316871
120,0.12883,0.0355001
121,0.207175,0.126653
122,0.187408,0.221656
123,0.128056,0.136543
124,0.0756903,0.124902
125,0.094992,0.139029
126,0.0754727,0.183636
127,0.0849693,0.0885379
128,0.30908,0.100831
129,0.249005,0.172536
130,0.340701,0.154053
131,0.345708,0.226307
132,0.391478,0.133452
133,0.316323,0.0428379
134,0.44515,0.0948127
135,0.400163,0.192923
136,0.377629,0.121748
137,0.387258,0.165588
138,0.348249,0.174766
139,0.377774,0.144445
140,0.373363,0.0778768
141,0.386099,0.20671
142,0.343848,0.123909
143,0.429247,0.0287574
144,0.374971,0.075687
145,0.433323,0.075194
146,0.404115,0.0379463
147,0.352273,0.0607343
148,0.324645,0.164768
149,0.351508,0.184746
150,0.291401,0.110691
151,0.285206,0.135853
152,0.356927,0.0805445
153,0.327836,0.0398558
154,0.330668,0.0774526
155,0.399737,0.0959232
156,0.285268,0.0620962
157,0.298601,0.0308954
158,0.313753,0.0919301
159,0.337843,0.152823
160,0.306273,0.143048
161,0.311695,0.0333178
162,0.25677,0.115211
163,0.371368,0.188348
164,0.446889,0.278368
165,0.408057,0.163489
166,0.400821,0.262369
167,0.433598,0.180071
168,0.412976,0.205602
169,0.466206,0.186316
170,0.404839,0.148133
171,0.39091,0.162402
172,0.425401,0.201442
173,0.407347,0.142571
174,0.403218,0.18975
175,0.424202,0.177475
176,0.345821,0.10796
177,0.279035,0.203328
